onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0135	2.7478999999999996	control	2.7478999999999996	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0217	0.8747000000000007	control	0.8747000000000007	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0299	2.1402	control	2.1402	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0381	3.6556999999999995	control	3.6556999999999995	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0462	4.4044000000000025	control	4.4044000000000025	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0544	0.6781999999999968	control	0.6781999999999968	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0626	1.9347999999999956	emotion	1.9347999999999956	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0708	2.320300000000003	emotion	2.320300000000003	left	incorrect	n/a	male	black	black	black	anger
50.0789	1.9299999999999997	emotion	1.9299999999999997	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0871	1.402700000000003	emotion	1.402700000000003	right	incorrect	n/a	male	black	black	black	fear
60.0953	2.466299999999997	emotion	2.466299999999997	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1034	1.9740000000000038	emotion	1.9740000000000038	left	incorrect	n/a	female	asian	black	asian	fear
70.1116	1.4716999999999985	control	1.4716999999999985	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1198	0.7543000000000006	control	0.7543000000000006	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.128	0.6229000000000013	control	0.6229000000000013	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1361	0.7195999999999998	control	0.7195999999999998	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1443	0.7132000000000005	control	0.7132000000000005	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1525	0.6627999999999901	control	0.6627999999999901	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1607	1.500399999999999	emotion	1.500399999999999	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1688	2.1510999999999996	emotion	2.1510999999999996	right	incorrect	n/a	male	black	black	black	anger
110.177	3.3115999999999985	emotion	3.3115999999999985	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1852	1.5953000000000088	emotion	1.5953000000000088	left	incorrect	n/a	male	black	black	black	fear
120.1933	1.929000000000002	emotion	1.929000000000002	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2015	2.4536000000000087	emotion	2.4536000000000087	right	incorrect	n/a	female	asian	black	asian	anger
130.2097	0.9753000000000043	control	0.9753000000000043	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2179	0.6929000000000087	control	0.6929000000000087	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.226	0.5305999999999926	control	0.5305999999999926	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2342	0.9442000000000235	control	0.9442000000000235	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2424	0.5028000000000077	control	0.5028000000000077	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2506	0.5854000000000212	control	0.5854000000000212	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2587	2.4369999999999834	emotion	2.4369999999999834	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2669	1.7926999999999964	emotion	1.7926999999999964	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2751	1.7712999999999965	emotion	1.7712999999999965	left	incorrect	n/a	male	black	black	black	anger
175.2832	2.342000000000013	emotion	2.342000000000013	right	incorrect	n/a	female	black	asian	asian	anger
180.2914	1.465599999999995	emotion	1.465599999999995	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2996	1.5772000000000048	emotion	1.5772000000000048	left	incorrect	n/a	female	asian	asian	black	fear
190.3078	0.8329000000000235	control	0.8329000000000235	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3159	0.991500000000002	control	0.991500000000002	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3241	0.7912000000000035	control	0.7912000000000035	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3323	0.7557999999999936	control	0.7557999999999936	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3405	0.6103999999999985	control	0.6103999999999985	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3486	2.0860999999999876	control	2.0860999999999876	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3568	1.4956999999999994	emotion	1.4956999999999994	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.365	1.9442999999999984	emotion	1.9442999999999984	right	incorrect	n/a	female	black	asian	asian	fear
230.3731	2.1980000000000075	emotion	2.1980000000000075	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3813	2.042599999999993	emotion	2.042599999999993	right	incorrect	n/a	male	black	black	black	fear
240.3895	1.5212999999999965	emotion	1.5212999999999965	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3977	1.7259000000000242	emotion	1.7259000000000242	left	incorrect	n/a	female	asian	asian	black	anger
