csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
36329.9140625	n/a	n/a	1319862655.7886353	24224.904296875	n/a	586845988.1927527	n/a	23440.625	n/a	549462900.390625	n/a	n/a	n/a	n/a	-0.1195693731	0.0927126385	0.028988532	-0.0077515180000000015	-0.0210814822	0.0187845569	-0.020857693700000002	0.0786775541	0.0023032223000000003	-0.16596511	0.1408735719	-0.1326769532	0.0917259581	-0.0191556588	0.0331164254	-0.1312756427	0.0026657633000000003	-0.008474676700000001	0.0324930377	-0.1530756467	-0.1045969965	-0.054773474800000006	0.0731757039	-0.11422944550000001	0.1332293874	-0.0903096835	0.040732186499999996	-0.0876667335	0.0022317993	-0.0632102428	0.0054920751	-0.0197346446	0.0665601823	-0.04550188559999999	0.0593416272	-0.0270609773	0.0416093169	-0.036080868700000004	0.08157617269999999	-0.008055769	-0.0101161266	0.0176978093	0.029517007799999998	0.0205716413	-0.0467924017	-0.0863192599	-0.1340883168	0.0290578292	0.07097363940000001	-0.0940807597	0.0797278216	-0.16714297449999999	-0.07104758809999999	0.024117499700000003	-0.152740991	0.1312751721	-0.0211923073	0.017013675	-0.0197243998	0.0092387294	-0.0812622197	-0.0020782395999999997	0.17270782899999998	-0.1565842114	0.0239782343	-0.1120797524	0.0512250789	-0.123312785	0.0809293174	-0.0543260858	0.0442352201	-0.054803649100000004	0.08979073050000001	0.0700210358	-0.09143243390000001	0.0412652583	-0.0646619222	0.1207281952	-0.036133295600000004	0.1258698803	-0.0076647093	0.0468309878	-0.0653727271	0.0353967188	-0.0188754853	0.0887787212	-0.0565980527	0.0510310539	-0.0319465309	0.0525593471	-0.0047499273	-0.0344392896	0.0632006955	-0.0532817763	-0.0399661994	0.0445703743	0.0942004237	-0.0274440814	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0505745	n/a	n/a	0.0025577800502500003	-0.000329822	n/a	n/a	1.0878255168399999e-07	-0.147169	n/a	0.021658714561	n/a	0.00206459	n/a	n/a	4.262531868099998e-06	0.000219407	n/a	4.8139431649e-08	n/a	-0.0007687169999999999	n/a	n/a	5.90925826089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36433.94140625	104.02734375	10821.688247680664	1327432086.3940582	24239.099609375	14.1953125	587533949.8732033	201.50689697265625	23483.15234375	42.52734375	551458443.9997711	1808.574966430664	1.185905	16.651907	0.194595428	-0.06884857679999999	0.0175424067	-0.0344306009	-0.028184823799999998	0.0036242359000000003	0.023660426499999998	-0.0198446862	-0.0297767748	0.1164946647	0.0371066264	-0.09176737	-0.068244525	0.048671458	0.0411918642	0.0549725292	-0.0352236265	0.0903224451	0.0340257324	-0.047531646	-0.0952743463	-0.027219314100000003	-0.0628965163	0.0668774384	-0.0374195144	-0.0423352013	-0.010838654199999999	0.10455313529999999	-0.0112076794	0.0606215682	0.1927243707	-0.0524085241	0.0744736926	0.0373050633	0.0135731853	0.0234406614	-0.0535154487	0.15858116279999998	-0.0324159823	0.0037231675	-0.0872518543	-0.011718025600000001	0.014974685	0.0391124953	-0.0500416345	0.053887395	-0.0568521522	-0.0324594962	-0.0618910335	0.0425359035	-0.0841181991	0.0546959694	-0.1243844509	-0.10545839650000001	-0.0409489594	-0.12199009599999999	0.2017478553	0.050061367999999995	-0.0122037702	-0.0240020351	0.0048908775	0.0197069937	-0.09348131039999999	-0.048077712800000005	0.0622950614	0.10611172039999996	-0.0524259773	-0.013107959399999999	-0.10916613119999999	0.0016679148999999998	0.0080321259	-0.0339138725	-0.1518987243	0.0391287691	0.08866060869999999	-0.0512504833	0.0708166124	-0.0478275666	-0.0253536976	-0.0312741441	-0.030479531299999998	0.0242733932	-0.0317984949	0.1412658783	-0.1284720378	-0.1202971572	-0.0772929495	0.0021657626	-0.021835448599999998	0.000870389	0.035438588199999996	-0.0193097627	-0.0542053931	0.0820853096	-0.0822389838	-0.025445680699999997	0.08538678029999999	-0.07283302629999999	-0.049137421900000006	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0426144	0.007960099999999998	6.336319200999996e-05	0.0018159870873600003	-0.0453134	-0.044983577999999996	0.002023522289682084	0.0020533042195600005	-0.099733	0.047435999999999985	0.009946671289	0.002250174096	0.000644213	-0.0014203769999999998	2.0174708221289997e-06	4.150103893690001e-07	0.000581901	0.000362494	3.38608773801e-07	1.31401900036e-07	-0.000870161	-0.00010144400000000012	1.0290885136000024e-08	7.571801659210002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36504.703125	70.76171875	5007.2208404541025	1332593350.2443848	24219.46875	-19.630859375	586582666.5322267	385.3706398010254	23490.97265625	7.8203125	551825796.3366852	61.15728759765625	1.072608	15.061041	0.10119155	-0.0541271737	0.0541241488	-0.0637450091	-0.0657524976	-0.0539803043	0.0286948264	0.0003337893	-0.0116045193	0.1015232122	-0.0940019176	0.009558900799999999	0.0586337186	0.1621127536	-0.0071567838	0.012164853100000001	-0.044420013700000004	0.0481093279	0.058160572199999996	0.11260596630000001	0.0032075743	0.09705924140000001	0.0436165415	0.0170698072	0.0171406318	0.0152726177	-0.0646783298	-0.1016724264	0.0448549201	-0.008868257099999999	0.0041425908	-0.0027457045	-0.022963535299999997	0.0519549664	0.022460416400000002	0.0819762961	0.0173535763	0.035981759599999996	-0.0770981283	0.0778006718	0.0001293393	-0.0004754053	-0.052043732599999996	0.0828273318	-0.053015054000000006	-0.022985024500000003	-0.0341708634	-0.0541009938	-0.0892635373	0.0468572161	-0.0482164154	-0.13723223240000001	-0.0204985274	0.0168345325	-0.0231408036	-0.037092051699999996	0.0752486351	-0.0577399409	0.0573484559	-0.0198175834	-0.009474014000000001	0.0039674015	-0.11340510869999999	0.0779793476	0.034130739199999996	-0.1145571439	-0.1219965552	0.0095053003	-0.0765268	0.0014267022	-0.057653724	-0.078312589	0.043340982800000004	-0.0475523243	-0.0762754424	-0.0667689716	-0.0324531417	0.0533882149	0.0519091694	0.049500141100000006	-0.0401645586	-0.0462283529	0.042736202800000005	0.0107422351	0.054365190300000005	-0.058617888099999994	0.0486776772	0.0193742838	0.053049657199999996	0.0354166754	0.01855911	-0.0091765883	-0.04434485480000002	0.1280659126	-0.0218592819	-0.007795637399999999	0.028101311400000002	-0.0390212639	-0.1052564895	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0361306	0.006483800000000005	4.203966244000006e-05	0.00130542025636	0.0120999	0.0574133	0.00329628701689	0.00014640758000999997	-0.10371	-0.0039769999999999936	0.0107557641	1.5816528999999955e-05	0.00015168	-0.0004925330000000001	2.425887560890001e-07	2.3006822400000002e-08	0.000476931	-0.00010497000000000002	2.27463178761e-07	1.1018700900000005e-08	-0.000939007	-6.88459999999999e-05	4.7397717159999864e-09	8.81734146049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36630.59765625	125.89453125	15849.432998657228	1341800684.654068	24236.044921875	16.576171875	587385873.455143	274.769474029541	23490.416015625	-0.556640625	551799644.5871315	0.3098487854003906	1.033514	14.512103	0.1359361	0.0090876411	-0.0055262589	-0.1160803161	-0.0090429368	0.0100609561	-0.007768238	0.008925713	0.008760040600000001	0.0929146666	-0.0367509178	-0.12498396519999999	0.052685690300000004	0.1112216967	0.12337342189999999	0.2243182009	0.044996559900000004	0.0163449743	0.0113011736	-0.009728377600000001	-0.0525795629	0.07199778030000001	-0.0304145677	-0.0313634092	0.0144939773	0.0861876441	-0.0638289722	0.015535803999999999	-0.030857772400000007	0.130471299	-0.015474426699999997	0.0650522104	-0.0165120132	-0.0592891829	0.11846392369999999	-0.0495372324	-0.0195671427	0.0755481298	-0.035020383100000003	0.015603750800000003	-0.0868085516	0.0284793381	-0.0023855747	0.021351281099999998	-0.031367106299999996	-0.1403097106	0.0104919575	0.0062046344	-0.1001334321	-0.0160587598	0.0973923998	-0.057572768499999996	-0.089801065	0.0678621763	-0.1227528626	-0.0722552217	-0.060747055099999996	-0.062219735199999994	-0.0111456034	0.0060427954	-0.0292472675	-0.0033819735999999997	-0.06973986459999999	0.027942735	0.1359912242	-0.0236120677	0.0390010674	0.001523015	-0.2602979732	-0.0638742452	-0.026636024700000004	-0.0062625143999999995	-0.1024531591	-0.103509893	-0.0280746712	-0.0067139682	-0.0043833992	0.0371305009	0.0688452297	-0.0695922409	0.0874741877	-0.0401662608	-0.0202226465	-0.0151633276	0.005994879200000001	-0.052434622300000004	-0.0394768733	0.10515575070000001	-0.0936285318	0.0338141662	0.057331530199999994	-0.11665381699999999	0.0772481951	0.0931666725	0.0078805141	-0.04681718940000002	-0.0349458984	0.0174322165	-0.08538352789999999	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.031254000000000004	0.004876599999999996	2.3781227559999952e-05	0.0009768125160000002	-0.0402231	-0.052323	0.0027376963289999995	0.0016178977736099995	-0.120685	-0.01697499999999999	0.014564869224999997	0.00028815062499999965	0.0010947	0.00094302	8.892867204000004e-07	1.19836809e-06	0.000476931	0.0	2.27463178761e-07	0.0	-0.000646797	0.00029221	8.53866841e-08	4.18346359209e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36503.41796875	-127.1796875	16174.672912597656	1332499523.4012606	24207.703125	-28.341796875	586012890.5881348	803.2574501037598	23446.021484375	-44.39453125	549715923.4457741	1970.8744049072266	0.971311	13.638679000000002	0.025673900000000003	-0.0395839836	-0.0409453138	-0.10194947300000001	0.0676021131	-0.0267954877	-0.0437612545	-0.0545493317	0.0675186078	0.1267189253	-0.003116595	-0.0474700197	-0.014565781699999999	-0.0148143332	0.0749218649	0.0997352997	0.0258377379	-0.0052631265000000005	0.08534058359999999	-0.0134855919	0.0051074314	-0.10072981519999999	0.0681240432	0.0361038665	-0.043163524	0.1109374322	-0.06889967030000001	-0.07409677690000001	0.033067474300000003	0.0852463863	0.0497646069	0.06982921730000001	0.048720180700000004	-0.0043970925	0.036284954700000004	0.0619429876	0.0251918798	-0.038416126099999996	0.09172844919999999	-0.0255238176	0.0548450739	-0.1093646943	0.005413235	-0.0655612357	-0.055691795700000005	0.0802846835	-0.0290031156	0.0109658595	-0.07431919690000001	-0.0428808055	0.082099492	0.1552585656	-0.09713886769999999	0.1106873459	-0.0369561375	-0.12972290720000001	0.0405636654	-0.0453564211	0.015286573799999996	0.0530455623	0.0370250736	-0.0918344277	-0.1210949263	-0.008243563800000001	0.0557863649	0.0329427808	0.0309267571	-0.012925961100000001	-0.1004483861	-0.0127862264	-0.0860817772	0.0012212767	-0.0461721982	0.0695913359	-0.0830945629	-0.0065433914	0.0360052125	-0.0917021933	0.12506450449999998	-0.0031447640000000004	0.0469888501	-0.1187616302	-0.0255337118	0.061226044	0.0376014191	0.040783955	-0.0250799418	0.0069626218999999994	-0.0058734537	0.0760123067	-0.0109984708	0.090103554	0.052116068200000004	-0.0539046338	-0.0651845734	0.1276292755	-0.08777537960000001	-0.008660866	-0.0344032752	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0322153	-0.0009612999999999985	9.24097689999997e-07	0.00103782555409	-0.035272500000000005	0.004950599999999993	2.450844035999993e-05	0.0012441492562500006	-0.111338	0.00934699999999998	0.012396150244	8.736640899999963e-05	0.00116832	7.361999999999994e-05	5.419904399999989e-09	1.3649716224e-06	0.000476931	0.0	2.27463178761e-07	0.0	-0.0007814769999999999	-0.00013467999999999998	1.81387024e-08	6.107063015289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36304.3203125	-199.09765625	39639.87672424317	1318003673.3526	24223.5	15.796875	586777952.25	249.541259765625	23423.7890625	-22.232421875	548673894.0444946	494.2805824279785	1.0957150000000002	15.385496	0.03961655000000002	-0.1433342872	0.0485091178	0.0437252703	0.0595564899	-0.0098140676	-0.0450390186	-0.08090980440000001	0.0033940474	0.012950335	0.04843999349999999	0.112876429	0.0031952098	-0.07411008	0.0482481644	0.0394648473	-0.1037663118	0.0740108671	-0.0257412269	-0.11899773400000001	-0.0644051494	0.0251747534	-0.0477767246	0.10317013929999999	-0.0302960384	0.0263330188	-0.0065703841	-0.0300540431	-0.1266418735	-0.040486599500000005	-0.032613862	-0.035105094100000005	0.0033608933000000003	0.0538704939	-0.0015246348999999998	-0.016198964	0.0782655162	-0.0635225495	0.0217551866	0.10632956310000001	-0.0942069795	0.0365331092	0.1831749909	-0.1432959172	0.0821966326	0.18226853839999999	-0.11959103609999999	-0.1117018668	0.0206832087	0.0001957674	-0.0095261436	0.1602579084	-0.10442805890000001	0.0222889335	-0.0558044089	0.0001209839	-0.1468302819	0.0609417348	-0.0145284093	0.0396739926	0.0679347501	-0.0240830635	-0.022968830699999998	-0.047599259299999995	-0.0929716387	0.0013737320000000001	0.0969920016	-0.0179369798	-0.0116670737	0.0982708464	0.09294029320000001	-0.0080078425	-0.11758549439999999	-0.0082618664	0.0458549819	-0.1350808481	0.0384617496	-0.0250065441	-0.0414934053	0.0826648532	0.07395562950000001	-0.008769352900000001	0.0242144696	-0.0285301036	-0.0269309046	0.0003003271	0.12259369369999999	-0.0096563137	0.0379744067	0.0367942213	0.0007963963000000001	-0.0082412179	0.0607090536	-0.0103401716	-0.0795763473	-0.0340385869	0.0081152972	0.1032473325	0.31528282739999997	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0282733	0.003942000000000001	1.5539364000000007e-05	0.0007993794928900001	-0.051380099999999984	-0.016107599999999986	0.0002594547777599995	0.002639914676009999	-0.107587	0.0037510000000000178	0.011574962569	1.4070001000000134e-05	0.00099862	-0.00016970000000000006	2.8798090000000016e-08	9.972419044e-07	0.000452885	-2.404600000000001e-05	2.05104823225e-07	5.782101160000004e-10	-0.000658904	0.00012257299999999995	1.502414032899999e-08	4.34154481216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36281.78515625	-22.53515625	507.83326721191406	1316367934.1242828	24209.60546875	-13.89453125	586104996.9525299	193.05799865722656	23451.16015625	27.37109375	549956912.6740875	749.1767730712891	1.109737	15.58239	0.0673064	-0.1522395482	0.0818573128	0.0204819818	-0.0607644603	-0.0823558908	-0.035141908199999995	-0.05958917110000001	-0.0287730406	0.0996880022	0.0576893056	0.12433498679999999	0.016518154	-0.05874296110000001	-0.0127871007	-0.0880095749	-0.1879057341	-0.0847630901	0.0062885947	-0.0742270272	-0.0374900399	0.2882834955	-0.0377516118	0.0261693243	0.0943401537	-0.0569537787	0.11869041960000001	-0.0482116959	-0.032023364900000004	0.08418048300000001	0.12792564550000002	0.0930960161	0.0524556412	-0.0193194523	-0.052061459299999994	0.1194219392	0.1902000601	-0.0041941814	-0.0190378381	-0.1451573989	0.0842849464	0.0107804046	-0.046898662300000005	-0.0327810755	0.0794016444	0.0261383969	-0.1222337887	-0.09984422400000001	-0.0126445125	0.018627988300000002	-0.0853800856	0.051588204699999994	0.0644680073	-0.11699690539999999	-0.0404839657	0.019921344599999998	0.027506162200000003	0.067925046	0.0644482182	0.049151383300000004	0.0429709426	-0.0011834752	-0.1062360374	-0.0778036032	-0.1112782397	-0.0218129348	0.0234904864	0.020474516	0.1182654034	0.1962561629	0.0198368925	0.0083409304	-0.012280176499999998	-0.2090907603	-0.0244124698	-0.1609907509	-0.0311116663	0.1387219907	-0.12864672119999998	-0.09175476839999999	0.0035117102	-0.0674073702	-0.14768674240000002	0.10831102890000001	-0.001193775	-0.0085448933	-0.0422255166	-0.0575027262	0.0550161174	0.1282156217	-0.1831744302	0.035766322999999996	-0.11051280050000001	-0.06091172650000001	0.0544720429	-0.012584411799999999	-0.0709199357	0.020188557	-0.0296203426	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0259679	0.0023053999999999987	5.314869159999996e-06	0.0006743318304100001	-0.0227329	0.028647199999999987	0.0008206620678399996	0.0005167847424100001	-0.106833	0.0007539999999999907	0.011413289889	5.685159999999861e-07	0.000496819	-0.000501801	2.5180424360099995e-07	2.46829118761e-07	0.000453301	4.159999999999906e-07	2.0548179660099999e-07	1.7305599999999218e-13	-0.000449125	0.00020977900000000003	4.4007228841e-08	2.01713265625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36541.79296875	260.0078125	67604.06256103517	1335302633.370987	24224.634765625	15.029296875	586832929.5279274	225.8797645568848	23495.654296875	44.494140625	552045770.8382607	1979.7285499572754	1.105449	15.522187	0.04932309999999999	-0.0517725934	-0.0758886455	-0.0891930128	0.011580779499999999	0.0357999748	-0.1325682708	-0.0604801839	-0.039895832799999996	0.0356185298	0.0967135456	-0.059300146799999995	0.0846093607	0.09410426710000001	-0.0792028775	-0.0187196041	-0.038246491699999996	0.0678300427	-0.012006451100000001	0.0164298739	-0.0611628403	-0.0834173998	0.0307195452	-0.011949603100000001	-0.0214962097	-0.11479080539999999	0.0388551048	0.0664058214	-0.0981089239	0.0301957124	-0.0196498713	0.0012358125	-0.0439208105	-0.012277898600000002	-0.0305191215	-0.0079437182	0.0632056845	0.0625493786	0.0169638131	-0.021994176400000003	0.0539382562	-0.018245443400000002	-0.0130120071	0.10348819039999999	-0.1840836548	0.0332994349	-0.0567524818	0.0771077096	-0.0920622104	-0.0976298993	-0.0395363736	-0.066722266	0.0656355612	-0.0829947395	-0.0249936565	0.0657662841	0.049021666900000004	0.1005394712	-0.0743042844	0.1231925923	0.0421956132	0.0398600594	-0.020111311200000002	-0.1092726733	0.0861565433	-0.0687082476	-0.08932512570000001	0.0682740781	-0.0023838407999999998	-0.0079951191	0.0343661234	-0.0210910013	-0.0033073534000000004	0.136466858	0.0624549723	-0.0232947577	0.0668428042	0.0788106008	-0.0379359959	-0.0140988173	0.060155185099999994	0.0334210265	0.009349166400000001	-0.0404362413	-0.0379538185	-0.0269789822	-0.031997037	-0.0606384162	-0.0394293277	0.052123138099999994	-0.031971143199999996	0.08747210539999999	-0.0443687733	0.08326111259999999	-0.0558233575	0.023299807599999996	-0.0033946207	-0.11951002919999999	0.0025485112	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0198328	0.006135100000000001	3.763945201000001e-05	0.0003933399558400001	-0.0473169	-0.024584	0.0006043730560000001	0.00223888902561	-0.0976067	0.009226299999999993	0.009527067884890002	8.512461168999986e-05	0.000452343	-4.4476000000000006e-05	1.9781145760000003e-09	2.04614189649e-07	0.00038569	-6.761099999999997e-05	1.487567761e-07	4.571247320999996e-09	-0.000373658	7.546699999999996e-05	5.695268088999994e-09	1.3962030096400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36623.65234375	81.859375	6700.957275390625	1341291910.9958649	24203.982421875	-20.65234375	585832765.078434	426.51930236816406	23511.5390625	15.884765625	552792469.0874634	252.32577896118164	1.105502	15.522920999999998	0.089164	0.016529248	-0.0934624664	-0.0175064097	0.0267236519	-0.0697180921	-0.011306781699999999	-0.0171040691	-0.10693836970000001	-0.10983788789999999	0.0416077751	-0.2016282517	0.044815010700000005	-0.030710549	0.0197700695	-0.054619949699999996	0.0590916085	-0.009404714599999999	-0.031702436800000004	0.0102003878	0.0978113958	0.031012976600000002	-0.033452945	0.0048856719	0.008529225	-0.0311258449	0.0864250645	-0.09166876210000001	-0.1387648662	0.0560002334	-0.0304206921	0.0178427212	-0.0699632664	0.0694376241	-0.12241502779999999	-0.0183121446	0.1339369677	-0.024412795	0.03724227	0.0629933032	0.0125840348	0.060542757	0.0309353829	0.0115418249	0.029786062999999998	-0.0128311868	-0.0254700679	0.0870865349	0.0205907213	-0.0401036169	0.09619640380000001	0.0065196975	0.1342469629	-0.019095665300000002	-0.027251288999999998	0.1263738729	-0.0506046744	0.0170039377	0.0734337872	0.0247318069	0.051614840999999995	0.12201823619999999	0.08985229199999999	-0.0329100619	0.17509917190000002	0.0369508831	-0.0001614055	-0.06504193700000001	0.04894638900000002	-0.0417288605	0.0044689237	-0.0375599817	0.0671833382	-0.0761538179	-0.0042829945	-0.0018416513	0.020458038	0.0126910516	-0.11943734	0.0552916787	0.0857171738	0.0077937134	0.0988496458	-0.096131695	-0.024829783900000003	-0.052766077599999996	0.0083139997	-0.1093233915	-0.0017698109	0.069726031	-0.0544051685	0.058835699299999995	0.0769630034	-0.0639633835	0.0544013789	-0.0361004125	-0.0669220384	-0.0230450152	-0.0388179993	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0251753	-0.0053424999999999966	2.8542306249999964e-05	0.0006337957300899999	-0.00463837	0.04267853	0.0018214569229609	2.15144762569e-05	-0.109688	-0.012081300000000005	0.012031457344	0.00014595780969000008	-4.70984e-05	-0.0004994414	2.4944171203396004e-07	2.2182592825599998e-09	0.00038569	0.0	1.487567761e-07	0.0	-0.00045545	-8.179199999999996e-05	6.689931263999994e-09	2.074347025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36556.81640625	-66.8359375	4467.042541503906	1336400825.7602694	24194.896484375	-9.0859375	585393015.8896217	82.55426025390625	23515.71484375	4.17578125	552988844.6125642	17.437149047851562	1.114406	15.647944	0.07893519999999997	-0.0071441857	0.0252174477	0.055291553	0.043421593200000004	-0.0471178462	-0.0967393545	-0.0587961775	0.0505183213	0.0087546365	-0.0962368809	-0.026640189100000003	-0.0610422812	-0.064836273	0.2121561519	-0.0043283357	0.1684120443	0.0253129129	-0.0775114928	-0.0227637433	-0.0008603873	0.0057450858	0.0716828069	-0.08203380219999999	0.0499448294	0.20749009	0.20573851710000002	-0.022996894	-0.023666394900000002	-0.08338346740000001	-0.1240272414	-0.0746866684	0.12945288789999998	-0.049680219500000004	0.0693558971	-0.0516251451	0.0024620847	0.024463999700000003	0.050342984699999996	-0.0278302431	0.0174392111	-0.1213486542	0.018116086599999998	0.0655433131	0.0958753845	0.0224084034	-0.0123875545	-0.0147214398	0.055897235499999996	-0.0095455278	0.0773605043	0.0308943924	-0.0836825538	-0.049765257699999996	-0.1328163829	0.1452780352	-0.1122872668	-0.1642534196	0.0244709467	0.1095124588	0.0700321344	-0.047335361500000006	-0.0350704622	0.10269218460000001	-0.011988700900000001	0.0699612775	0.08724542769999999	-0.1873039042	-0.0597319657	-0.1449072038	0.0365936223	0.08924728929999999	-0.043144215	-0.0290443486	-0.1530547415	0.1260692201	-0.07667031490000001	-0.055172198	-0.1348993836	-0.033161104	0.0607603341	0.042680922999999996	-0.0438415736	-0.0584019312	0.006615725699999999	0.1662821471	0.13801136390000002	0.0154785841	-0.1195027918	0.028833346800000006	-0.027165878900000003	0.012344803400000002	-0.015763958600000003	-0.0150222159	-0.0600701525	0.0970746858	0.1600512472	0.1283739888	-0.0475725438	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0195931	0.005582199999999999	3.116095683999999e-05	0.00038388956761	-0.0378461	-0.03320773	0.0011027533317528998	0.00143232728521	-0.122694	-0.013006000000000005	0.015053817636000003	0.0001691560360000001	0.000441077	0.0004881754	2.3831522116515994e-07	1.94548919929e-07	0.00038569	0.0	1.487567761e-07	0.0	-0.00051006	-5.461000000000002e-05	2.9822521000000024e-09	2.601612036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
