csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
41188.6640625	n/a	1696506047.253479	n/a	26615.873046875	n/a	708404698.0473671	n/a	27649.4921875	n/a	764494418.2266235	n/a	n/a	n/a	n/a	-0.025558400800000002	-0.11426724949999999	0.17223416530000002	-0.08160761679999999	0.0354508371	-0.1577403727	0.027365439100000003	-0.0030894428000000002	0.0978215122	-0.061011033	0.0935337489	-0.17758438989999994	0.0827209042	-0.16687367779999998	0.1070453197	-0.0686483413	0.1895713248	-0.0729639391	0.0321387705	-0.0744903373	-0.1598426277	0.096326093	-0.0354372874	0.1014884507	-0.0334822242	0.0093949788	-0.0475986858	0.06560523900000001	-0.0435379568	0.07126481009999999	-0.0946557655	0.1456874368	-0.0009052875	-0.0144153767	0.0401609137	-0.0834021345	0.211821905	-0.0056559328	-0.084009569	0.09333602960000001	0.1627589319	-0.1026511066	0.0102745467	-0.0109237659	0.1355962372	-0.0288892439	0.2198797145	-0.0161790926	-0.042431678	0.0622964707	-0.0452554189	0.0767591887	-0.0366489927	0.007740668199999998	-0.1555433334	0.0586125763	-0.0381438623	0.026601753199999998	-0.1353003022	0.034766808999999996	0.11259828570000001	-0.20935336280000005	0.0650595965	-0.0877901911	0.0627094136	-0.09846014300000001	0.0449723173	-0.16868684620000002	0.1040455334	0.035475168	-0.0752370731	0.1363981565	-0.11316063970000001	0.0951816851	-0.027849568300000002	0.0488002356	-0.0343782739	0.1474564269	-0.0849820059	0.1194481265	-0.019988714299999998	0.0557538578	-0.028444629199999998	0.045398875199999994	0.0206210078	-0.08863517720000001	0.1136203209	-0.2281695671	0.0371685204	0.11354752119999999	0.0010780695	0.0190548846	0.1217078847	0.1216831682	0.1216419777	6.03029e-06	n/a	3.63643974841e-11	n/a	-0.135632	n/a	0.018396039424	n/a	0.052723300000000015	n/a	0.002779746362890001	n/a	-0.00180088	n/a	3.2431687744e-06	n/a	-0.000180794	n/a	3.2686470436000015e-08	n/a	0.0	n/a	0.0	n/a
41197.75390625	9.08984375	1697254926.9199374	82.62525939941406	26684.265625	68.392578125	712050031.9455566	4677.544742584229	27637.537109375	-11.955078125	763833457.4720802	142.92389297485354	1.184241	14.136432999999998	0.15243741971	-0.037545776499999996	-0.1006137485	0.09971600289999999	-0.043183700400000004	-0.0857452019	-0.12338639189999999	-0.1989696171	0.0726827953	0.0291082253	0.1364724839	0.11258157519999999	-0.0459206983	0.0151959378	0.20494106850000002	-0.031068565099999997	-0.0040044148	0.0288299306	0.0488611701	0.0696514553	-0.1172689791	-0.0699631959	0.0544786872	0.0396691537	0.1436063343	-0.0707628989	0.0050992914	0.0870503581	0.0306995908	-0.0821023033	0.0151111596	-0.106417927	-0.0490783653	0.20395386149999997	-0.1923864565	0.13432053289999998	-0.1193346564	-0.0458923107	-0.033666095099999994	0.0796846444	-0.0246342336	-0.22278970190000005	-0.2034687063	-0.0148835368	-0.111550262	0.0071848952	-0.0035921876	0.1462062057	-0.0017855246	-0.1070571032	0.1059087725	-0.1078279716	0.21286632239999997	0.020358614599999998	-0.153496775	0.038813573500000004	-0.0367753151	0.2178993766	-0.022412900299999997	0.0124087896	0.139127301	0.10329452410000001	0.0780588575	-0.2025546324	0.0720417292	0.039017886	0.0144461496	-0.023935109500000003	-0.1197249326	0.0724358451	-0.050359962800000005	-0.0011278446	0.05653232	-0.1514760286	-0.0065125808999999995	-0.07088502320000001	0.0571810905	-0.0421857308	-0.0390428647	-0.1380619994	0.025133479900000002	0.1688563024	-0.11263951929999999	-0.038760101400000004	-0.14617611619999998	0.015943221	0.0604364655	0.1111430723	0.0473965187	-0.0705167268	-0.2689294339	0.1783457624	0.0352691123	0.1216419777	0.12141962949999999	0.12104935019999999	0.008357	0.00835096971	6.9839449e-05	6.973869509733748e-05	-0.07672479999999998	0.05890720000000003	0.005886694935039997	0.0034700582118400024	0.0340905	-0.01863280000000001	0.0011621621902499998	0.00034718123584000037	-0.000478345	0.001322535	2.28813939025e-07	1.7490988262249996e-06	-0.00017239999999999996	8.394000000000055e-06	2.9721759999999983e-08	7.045923600000094e-11	0.0	0.0	0.0	0.0
41314.3203125	116.56640625	1706873062.88385	13587.727066040039	26639.265625	-45.0	709650473.0393066	2025.0	27625.744140625	-11.79296875	763181739.3232765	139.07411193847656	1.245372	14.866158	0.101392125	-0.0727585701	-0.11647087	0.0452484913	0.1193143099	-0.1405865992	-0.1506418688	-0.0288034176	-0.0143208465	0.1284599341	0.0319489329	0.0196799449	-0.1645619458	-0.06762273190000001	-0.0637950905	0.059360322300000004	0.0266254828	0.0401414286	-0.0346342547	0.1213842507	-0.0730522411	-0.038126006000000004	-0.0697403764	0.09791011289999996	0.0326564715	-0.207785023	-0.1158424323	0.18928988170000002	0.08155758910000001	0.1134460339	0.033402687599999994	-0.1600092824	-0.0606516886	-0.0909472693	0.151060442	-0.0023453777	-0.0128717047	-0.079134235	0.0987777302	0.044929541600000004	0.024180267999999998	-0.1141100889	0.14628400119999999	-0.0763294549	-0.14781964	-0.0694323107	-0.0121503703	0.0961380803	-0.1483054402	-0.0632634932	0.019689411	-0.2443421515	0.0799034705	0.1706453738	-0.045583552199999995	-0.1328938965	-0.1131724685	0.0148211811	0.01844256	-0.10927623060000001	0.0695394625	0.1179305368	-0.1460385132	0.0368905163	0.0309687485	0.0404290233	-0.0023240576000000002	0.10012961699999999	-0.0512861534	0.1009935723	-0.013215787199999999	0.12056027779999999	-0.1007798332	0.006065477	-0.0020454557	-0.11453047	0.0575767563	-0.19982675940000005	0.1413034849	0.0170992332	-0.0044758107	-0.1037638983	0.0010025616	0.0444080961	-0.08959987380000001	0.1087864177	-0.006249364300000001	-0.1231739265	0.1280924324	-0.10285157369999999	0.0364388145	-0.09140805789999999	-0.0868789665	0.1215101995	0.120893123	0.1198669825	0.0117611	0.0034040999999999997	0.00013832347321	1.158789681e-05	-0.109198	-0.03247320000000002	0.011924203204	0.0010545087182400011	0.0437711	0.009680600000000004	0.00191590919521	9.371401636000008e-05	-0.00133793	-0.000859585	1.7900566848999996e-06	7.388863722249998e-07	-0.0	0.00017239999999999996	0.0	2.9721759999999983e-08	8.46995e-05	8.46995e-05	7.1740053002500016e-09	7.1740053002500016e-09
41276.66796875	-37.65234375	1703763318.6024325	1417.698989868164	26611.345703125	-27.919921875	708163720.1312294	779.5220375061035	27585.408203125	-40.3359375	760954745.733036	1626.9878540039062	1.353866	16.161264000000006	0.11539167617002	-0.016247296	-0.1432383825	0.0567823097	0.1707162496	0.0866286997	0.1328405844	-0.043399494500000003	-0.023975471600000003	0.213785666	-0.066132258	0.0059844112	0.018907979499999998	0.08430296849999999	-0.0409033328	-0.097591468	0.18156827739999998	0.0027696603000000003	0.0289371488	0.057972412599999995	0.076044682	0.0972639658	0.0221327256	-0.1458265395	0.0990227458	-0.0116640067	-0.0072348402	0.0852944667	-0.047704954800000005	0.07056871769999999	0.1900834053	0.1001415195	0.0156284133	-0.0611649399	-0.15079437369999998	0.0271283096	0.0203680626	-0.0096466284	-0.0989521768	0.0746055655	-0.2109989878	0.11156122119999999	-0.0190260106	-0.050876873899999994	-0.0819847648	0.1196755658	-0.0356826867	-0.10483961630000001	-0.2840839644	0.071465544	0.0320347183	-0.13640258119999998	-0.0592423886	-0.009472934799999999	-0.0450170711	-0.032825102	-0.1409463187	0.0325184622	0.0521405365	-0.2168351425	0.058985856399999995	-0.039531877	0.0375943926	0.0298523883	-0.053110833200000006	-0.050164156200000004	-0.0337666822	0.0055267027	0.0752807718	-0.19748410649999998	-0.0878879307	-0.0527301424	0.054602434299999995	-0.0457937236	0.05876346	-0.08307510230000001	-0.07663615309999999	-0.09244597539999999	0.06555454940000001	0.0888003207	-0.126697903	0.1082439448	-0.1547209548	-0.2186475487	0.0590493889	-0.052107330199999996	0.0493511998	0.1069264279	0.014858714399999999	-0.1399831485	-0.0603628013	-0.09644235179999999	0.093841149	0.1213126213	0.12010478890000001	0.1181006348	-1.17002e-09	-0.011761101170020001	1.3689468003999995e-18	0.0001383235007314458	-0.0440391	0.0651589	0.00193944232881	0.0042456822492100005	0.0339903	-0.0097808	0.0011553404940900002	9.566404863999997e-05	-0.000848812	0.0004891180000000001	7.20481811344e-07	2.3923641792399996e-07	-0.0	0.0	0.0	0.0	0.0	-8.46995e-05	0.0	7.1740053002500016e-09
41228.5078125	-48.16015625	1699789856.4453735	2319.400650024414	26601.84375	-9.501953125	707658090.8994142	90.28711318969728	27569.5	-15.908203125	760077330.25	253.07092666625977	1.161011	13.859133000000005	0.05540010165151999	-0.0481937941	-0.1227469467	-0.0183297241	0.0645522159	0.1559107442	0.1636649884	0.08738625609999999	-0.0687003697	0.12057298609999999	-0.0995694615	-0.003611015	-0.1445318549	0.006881631700000001	0.0906972741	-0.1129645041	-0.0029956928	0.0757453979	0.1149625753	0.1368249769	-0.1069149008	0.1076629184	-0.031444915	0.0043600596000000005	-0.037064997599999996	0.0347569182	0.1475572233	0.1860813607	-0.0153471908	-0.0211669017	-0.0709741454	0.1637252263	-0.0192039903	0.023762256800000003	0.0839135307	0.08122295110000001	0.0992487006	-0.07948186139999999	-0.0535112393	-0.0451829829	0.130448655	0.0666896324	0.0231630919	-0.0251930663	-0.08318765480000001	0.0600332549	-0.072881205	-0.11781674460000001	-0.0458015616	0.1130989476	0.1868753021	-0.0943363359	-0.1888827734	0.066129837	-0.0715731923	-0.1008639373	0.0212977013	-0.115029009	0.0906805643	-0.12538061539999998	-0.0183900474	0.0282379648	-0.0996827158	-0.1354342715	0.0771000166	-0.0257563119	0.028668262799999997	-0.0188462755	-0.0874036503	-0.04326145519999999	-0.1476139035	0.0812378212	0.0716310026	0.0344757206	-0.197204027	-0.0363748199	-0.0380177192	-0.1296425813	-0.1868968797	0.0409606254	-0.1273575078	0.038392041099999996	-0.010108953	0.0922050302	0.0096620496	-0.0904419224	-0.0070948291	-0.07288666719999999	-0.0458945121	-0.0020293387	0.0809135146	-0.0612853275	0.0563224247	0.12104935019999999	0.11905633460000001	0.11575891279999999	-2.82154e-09	-1.6515200000000005e-09	7.961087971600001e-18	2.7275183104000006e-18	-0.0440489	-9.80000000000425e-06	0.0019403055912100005	9.60400000000833e-11	0.0641192	0.0301289	0.00411127180864	0.0009077506152100002	-0.00135404	-0.0005052279999999999	1.8334243216e-06	2.5525533198399995e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41223.94921875	-4.55859375	1699413989.1900787	20.780776977539066	26648.21875	46.375	710127562.5478517	2150.640625	27617.162109375	47.662109375	762707642.9754982	2271.676670074463	1.0943889999999998	13.063854	0.11250316282154	-0.0311061963	-0.13240476699999998	0.0573611133	-0.0449398536	0.210731427	0.1726213864	0.15549892099999998	-0.0360675348	0.14027198529999998	0.0724977628	0.0971174933	-0.0171334121	0.0700612259	0.059011542300000004	-0.08564402019999999	0.0148061687	0.1314777746	-0.082965857	0.0809904612	0.1556978908	-0.027266397799999998	-0.1096431083	-0.0585313414	-0.1079991075	0.1730758367	0.10134285330000001	0.0626093378	0.0806052745	0.1057302799	-0.07040691190000001	0.0203139468	-0.044218408	-0.1412209618	-0.0661523591	0.0369448386	-0.0253565081	-0.07538185559999999	-0.0511757875	0.006133129	-0.013268996299999999	0.0731414843	-0.0478754638	0.0033116828	-0.0458799637	0.1644360078	-0.06996794349999999	-0.0845654127	0.0836215932	0.0672787	0.1400883918	-0.1977961938	-0.15783348349999998	-0.0570686674	-0.108200509	-0.00032056799999999997	0.08251362820000001	-0.1588883169	-0.017236781200000002	-0.088605647	0.17091978600000002	0.0315688867	-0.0005617881	-0.0126844798	-0.0290257168	-0.0079100756	0.0087832453	0.1461825827	-0.0530044514	-0.1639570906	0.0931413133	0.10357032029999999	0.0318861167	0.057231255	-0.0742220532	0.06262912059999999	-0.041928678500000004	-0.0436264841	-0.050571720300000005	-0.1296418598	-0.1195904469	-0.0867002573	-0.029575185499999997	-0.1425221928	-0.012740681499999998	-0.09621421109999999	0.10070949369999999	-0.0688868404	0.0458059732	-0.10764957380000001	0.0400117693	-0.0707146644	0.0172041394	0.1207205288	0.11775003070000001	0.11285322490000001	0.00363391	0.00363391282154	1.32053018881e-05	1.3205322394552804e-05	-0.0612685	-0.017219599999999998	0.00375382909225	0.00029651462415999984	0.0232653	-0.0408539	0.0005412741840900001	0.00166904114521	-0.000338125	0.001015915	1.14328515625e-07	1.0320832872250002e-06	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41414.7890625	190.83984375	1715184753.0913696	36419.845962524414	26691.623046875	43.404296875	712442740.8764688	1883.9329872131348	27689.580078125	72.41796875	766712844.9028969	5244.3621978759775	1.2662620000000002	15.115518	0.12382760773999996	-0.19735159940000002	-0.15950309070000002	-0.0102133274	-0.0626460513	0.0824676767	0.0412123565	-0.1072589114	-0.009857247900000001	0.1244918831	0.1653353534	0.0372436332	0.029282009900000006	-0.0310252144	0.15706320769999998	-0.0370351475	-0.129757626	-0.0274149649	0.0756323522	0.0937242641	-0.15371199630000001	-0.09076253289999996	-0.1896080132	-0.089219053	-0.2118199304	0.045892456	-0.0381442517	0.0832792921	-0.0021527938	0.14275303150000002	-0.061403744100000004	0.09688017460000001	0.057192046600000004	-0.1363732339	-0.1011160111	-0.0394618089	-0.0077764594	0.0436625891	0.0323055925	-0.07266459980000001	0.040889871099999996	0.0106434264	0.2246624355	-0.143315495	-0.0868120772	0.1486184481	0.031318209300000004	-0.0029656978000000005	0.0365153104	0.1725158738	0.17544991769999999	0.0506100781	-0.1773204525	0.0810982456	0.0205140451	0.0119421883	0.11599265630000001	0.094467212	-0.0299263248	-0.0056155285	0.1883770349	0.0215164633	0.0558080085	-0.0866858964	0.147517935	0.0005094758000000001	0.1670358026	-0.0153716383	0.010566129099999998	0.08519827519999999	0.0717757021	0.24803006030000002	0.09118032289999999	0.1971720639	0.037389211299999996	0.014967079199999999	-0.045665732199999996	-0.0779344778	0.012809155400000001	-0.0250024712	-0.0736218126	-0.0575121616	-0.08502127470000001	-0.0712278391	0.0953134276	0.0969013666	-0.052906059400000004	-0.0167824878	0.0008702686999999999	0.0036441666999999997	0.1379358276	0.0172866255	0.0578456849	0.120326335	0.1161887065	0.1093977275	6.10226e-06	-0.00362780774	3.72375771076e-11	1.3160988998403908e-05	-0.0273404	0.0339281	0.0007474974721600001	0.0011511159696099998	0.033875800000000005	0.010610500000000005	0.0011475698256400006	0.00011258271025000012	-0.00165048	-0.001312355	2.7240842304e-06	1.7222756460249997e-06	-0.000200869	-0.000200869	4.0348355161e-08	4.0348355161e-08	1.0587899999999999e-22	1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44
41509.9375	95.1484375	1723074911.2539062	9053.225158691406	26640.896484375	-50.7265625	709737365.4911842	2573.1841430664067	27668.546875	-21.033203125	765548486.1740723	442.39563369750977	1.325829	15.826579999999998	0.09949697499	-0.2914822691	0.0015231970999999998	-0.0578203416	0.057540355	0.0016500660999999998	-0.0840417064	0.0718398563	-0.18876959570000001	0.2179823155	0.037794027	-0.0127138506	0.1892155385	0.0345741574	-0.048904621399999994	-0.0356200281	0.0612069088	-0.1620625728	-0.058264002999999995	0.1094559349	-0.07453217849999999	0.033548777200000005	-0.0080675664	-0.029264664300000007	-0.11149428789999999	-0.0087093559	0.0382944322	-0.1771233663	0.021575255499999998	-0.0900151944	-0.14695585220000001	-0.0923438713	0.0652914976	0.1025467016	0.1193690036	0.048812480899999997	-0.110170238	0.1989896108	0.05796624440000001	-0.0300931977	-0.05382987400000002	-0.0843668149	-0.0065496614	-0.2910243039	-0.0686461038	0.1196351521	0.0137375972	0.0417343559	0.0693970587	0.046288227	-0.22172203969999998	-0.0027150586	0.0329741092	-0.032186957200000005	0.217897738	0.0483500537	0.11914970289999999	-0.12331086460000001	0.11326307699999999	-0.1539440758	0.09484186800000001	-0.0697616474	0.1994426326	0.032287292999999995	-0.098535019	0.0354534526	0.0551784055	0.062007118099999994	0.11691801730000001	-0.0127589994	-0.0930326483	0.12112590710000001	0.1338562951	0.0693535744	-0.0468522229	0.0215998863	0.019499968899999998	0.1027237255	0.0093974209	-0.07777792780000001	0.1097919184	-0.0719327745	0.0650142232	0.1867420998	0.0059999951	0.0791793194	-0.1109655939	0.16885952210000002	-0.0733363519	0.0008260208000000001	-0.018725293	0.1232057121	-0.10499351369999999	0.1198669825	0.1143757435	0.10540925529999999	-9.162730000000003e-06	-1.5264990000000006e-05	8.395562105290006e-11	2.330199197001001e-10	0.00189096	0.02923136	3.5757297216e-06	0.0008544724074496001	0.0178047	-0.016071100000000005	0.00031700734209	0.00025828025521000016	-0.0008767960000000001	0.0007736839999999999	7.687712256160001e-07	5.985869318559996e-07	-0.0	0.000200869	0.0	4.0348355161e-08	0.000109032	0.000109032	1.1887977024000003e-08	1.1887977024000003e-08
41321.09375	-188.84375	1707432788.696289	35661.9619140625	26652.767578125	11.87109375	710370019.5735513	140.92286682128906	27595.10546875	-73.44140625	761489845.8314363	5393.640151977539	1.483417	17.707727	0.07946897056999999	-0.16900417410000002	0.17175068350000006	-0.0232156716	0.09254375	-0.079931345	-0.10110280519999999	0.025574250099999998	-0.1912588186	-0.031168180400000002	0.0908953944	-0.0610683088	-0.0001450428	-0.027640372799999997	0.0843220391	0.051915398	0.16603104130000002	0.0457890531	-0.1239403804	0.024626270099999997	0.054667493	-0.1648428841	-0.06350053110000001	0.1724059252	-0.0175028001	0.0467844033	0.10995781880000001	-0.0556852398	-0.1586205345	0.058433919699999996	0.0597886947	-0.0435433259	-0.024641001000000003	-0.0622091524	-0.015330750700000001	-0.2608327371	0.1334334546	-0.0392876114	-0.0449477425	-0.1253694733	-0.0524022038	-0.0539421118	0.0344503203	-0.21527165980000001	0.0762197999	-0.1507476911	0.014912843	-0.0282780483	-0.0064354207	-0.16393191740000002	-0.0072412308999999985	-0.0511275236	-0.036983791	0.0306350669	-0.03917145	0.2105728214	0.2532147381	-0.0833085449	0.11597732960000001	0.0797376293	0.07200578519999999	-0.024162259300000002	0.030910757799999997	-0.051108330099999995	0.0481714089	-0.004132991	-0.1151263857	0.1449312056	0.027818381800000003	-0.0209367155	0.22428149879999998	0.0580513851	0.0035868377	-0.0831243999	-0.082131337	0.058321760199999996	-0.1371029883	0.1163973725	0.037361931	0.1871341125	0.0689877275	-0.0935840937	0.0404415216	-0.0496507608	0.1271022745	0.11768564570000001	0.129321955	-0.0968500101	-0.053920562400000004	0.0149206421	-0.0336395204	0.0921870051	0.0145320373	0.11934271980000001	0.112315068	0.1009072399	-2.12533e-05	-1.2090569999999995e-05	4.5170276089e-10	1.461818829248999e-10	-0.0335565	-0.03544746	0.0011260386922500002	0.0012565224204516	0.0145904	-0.0032143000000000002	0.00021287977216	1.033172449e-05	-0.000209697	0.0006670990000000001	4.397283180900001e-08	4.4502107580100013e-07	-0.000127443	-0.000127443	1.6241718249000003e-08	1.6241718249000003e-08	8.767159999999998e-05	-2.1360400000000027e-05	7.686309446559998e-09	4.562666881600012e-10
41169.0234375	-152.0703125	1694888490.7974243	23125.379943847656	26594.017578125	-58.75	707241770.9456215	3451.5625	27569.12109375	-25.984375	760056437.8818513	675.187744140625	1.362999	16.270287	0.0260048345	0.0279208429	0.168459055	0.053410528799999996	0.0551082286	-0.008861286	0.013557091200000001	0.1486002155	-0.1376944748	-0.1297456319	-0.10608316	-0.07462881589999999	-0.0059934464000000005	-0.014630649099999999	0.0267802225	0.0397066321	0.0524382815	7.42898e-05	0.0564079859	0.0456611097	0.058811308099999994	0.081256722	0.1019615133	-0.0497740681	-0.031404644100000004	-0.0092498071	-0.12407849619999999	0.0841619584	-0.0834612942	-0.0239453803	0.07161224320000001	0.0458381047	-0.0403088905	-0.19684179219999998	0.1053121664	-0.094393196	-0.0433098403	0.1054292742	-0.1297532881	0.1522281668	0.0980796667	-0.0571420962	0.1293387587	0.0006502564	0.12027197070000001	-0.1272571273	-0.0501814432	-0.1048854506	-0.009829098100000001	0.143370672	-0.0416639964	-0.19768391649999997	-0.064748712	0.0895326157	0.0956635527	0.106445513	0.1031993647	-0.173174535	0.11193300130000004	0.09750969539999996	-0.1311028554	-0.064148105	-0.0157008205	-0.0200556677	0.0300014699	0.0520267096	-0.09936889539999999	-0.0213369055	0.0355998508	-0.025643621800000002	-0.0695298214	-0.07703923929999999	0.0387212033	0.09215981289999996	0.1341690061	-0.0597510044	-0.012435763999999998	-0.0549528974	-0.0050959179	0.1676905675	-0.08112545089999999	-0.1753677248	0.1047609452	-0.0599679299	-0.08607982300000001	-0.0884859041	0.0424211274	0.0490985933	-0.1016579037	0.0490154347	0.1283797116	0.0678066397	-0.07424712230000001	0.11875383099999999	0.1100111431	0.0959136145	-2.9407800000000007e-05	-8.154500000000005e-06	8.648187008400003e-10	6.649587025000007e-11	-0.0445161	-0.0109596	0.0019816831592100004	0.00012011283216	0.0151157	0.0005253000000000012	0.00022848438649000004	2.759400900000012e-07	-6.927580000000002e-05	0.00014042120000000002	4.799136465640004e-09	1.9718113409439998e-08	1.4913599999999999e-24	0.000127443	2.2241546495999996e-48	1.6241718249000003e-08	0.000110043	2.2371400000000007e-05	1.2109461848999998e-08	5.004795379600004e-10
