onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0175	1.4392999999999994	control	1.4392999999999994	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0258	1.2908000000000008	control	1.2908000000000008	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.034	1.0726000000000013	control	1.0726000000000013	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0423	1.0740999999999978	control	1.0740999999999978	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0505	1.2378999999999998	control	1.2378999999999998	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0588	1.0213999999999999	control	1.0213999999999999	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0671	1.5530999999999935	emotion	1.5530999999999935	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0753	1.7047000000000025	emotion	1.7047000000000025	left	incorrect	n/a	male	black	black	black	anger
50.0836	1.7233000000000018	emotion	1.7233000000000018	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0918	1.649000000000001	emotion	1.649000000000001	right	incorrect	n/a	male	black	black	black	fear
60.1001	1.999600000000001	emotion	1.999600000000001	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1084	1.7391999999999967	emotion	1.7391999999999967	left	incorrect	n/a	female	asian	black	asian	fear
70.1166	0.9878999999999962	control	0.9878999999999962	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1249	1.292500000000004	control	1.292500000000004	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1331	0.6392000000000024	control	0.6392000000000024	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1414	0.6747999999999905	control	0.6747999999999905	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1497	0.5914000000000073	control	0.5914000000000073	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1579	1.0781000000000063	control	1.0781000000000063	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1662	1.3136999999999972	emotion	1.3136999999999972	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1744	1.095399999999998	emotion	1.095399999999998	right	incorrect	n/a	male	black	black	black	anger
110.1827	1.7319999999999993	emotion	1.7319999999999993	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.191	0.8725999999999914	emotion	0.8725999999999914	right	correct	n/a	male	black	black	black	fear
120.1992	1.3582999999999998	emotion	1.3582999999999998	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2075	1.6059000000000054	emotion	1.6059000000000054	left	correct	n/a	female	asian	black	asian	anger
130.2157	1.0086000000000013	control	1.0086000000000013	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.224	0.7312000000000012	control	0.7312000000000012	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2323	0.5788000000000011	control	0.5788000000000011	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2405	1.0745000000000005	control	1.0745000000000005	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2488	0.5350999999999999	control	0.5350999999999999	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.257	0.5777999999999963	control	0.5777999999999963	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2653	1.4414000000000158	emotion	1.4414000000000158	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2736	1.674900000000008	emotion	1.674900000000008	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2818	1.4566999999999837	emotion	1.4566999999999837	left	incorrect	n/a	male	black	black	black	anger
175.2901	4.491199999999992	emotion	4.491199999999992	right	incorrect	n/a	female	black	asian	asian	anger
180.2983	1.3519999999999754	emotion	1.3519999999999754	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3066	1.6835000000000093	emotion	1.6835000000000093	left	incorrect	n/a	female	asian	asian	black	fear
190.3149	0.6372000000000071	control	0.6372000000000071	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3231	0.6937999999999818	control	0.6937999999999818	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3314	0.6314999999999884	control	0.6314999999999884	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3396	0.7151000000000067	control	0.7151000000000067	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3479	0.6676999999999964	control	0.6676999999999964	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3562	1.0533000000000072	control	1.0533000000000072	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3644	1.7750000000000057	emotion	1.7750000000000057	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3727	1.44459999999998	emotion	1.44459999999998	right	incorrect	n/a	female	black	asian	asian	fear
230.3809	1.634299999999996	emotion	1.634299999999996	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3892	1.3959000000000117	emotion	1.3959000000000117	right	incorrect	n/a	male	black	black	black	fear
240.3975	1.2424999999999784	emotion	1.2424999999999784	left	correct	n/a	female	caucasian	caucasian	caucasian	anger
245.4057	1.7742000000000075	emotion	1.7742000000000075	left	incorrect	n/a	female	asian	asian	black	anger
