csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
36930.984375	n/a	1363897606.906494	n/a	23896.76953125	n/a	571055594.0296782	n/a	23744.208984375	n/a	n/a	563787460.2936745	n/a	n/a	n/a	-0.0373106202	-0.053849634	-0.0697337381	0.1512575316	-0.025118933599999997	0.1129894259	-0.077049768	0.126824149	-0.067537073	0.0405952204	-0.0737438774	0.0467603188	-0.17710666719999998	0.0275870816	-0.15097227289999998	0.055781020099999995	-0.0356558407	0.0623609062	-0.1246725822	0.13400566560000002	-0.0082658711	0.025591726699999998	-0.06659302360000001	0.0737918021	-0.12305244119999999	0.0762168025	-0.0034287423	0.0225080994	-0.0793863358	0.0032323352000000003	-0.020211713	0.0428955498	-0.007868141	0.0036951413	-0.0834369464	0.0355261221	-0.1352935472	-0.1153711811	0.0048756729	0.12652223	0.1631324952	-0.1400150631	0.046246926699999996	-0.0467416258	0.0882109306	-0.1374677964	0.1282643381	-0.0668862836	0.0324968027	-0.0829591746	0.17962967800000001	-0.04624482519999999	0.0307967297	-0.1256255324	0.0032859851	-0.0241522287	0.0493991242	-0.0883813701	0.037999484	0.2187715173	0.0689731327	-0.0823451723	0.066873642	-0.1110931949	0.0312660528	-0.09057501300000001	0.0576452429	-0.019451826999999998	0.012157548899999999	-0.026265855299999998	0.0053541023	-0.0013157997000000001	0.0038860796000000004	-0.023904535600000002	0.0760518831	-0.145085956	0.0198074275	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0428434	n/a	0.0018355569235600003	n/a	0.0812767	n/a	0.0066059019628899995	n/a	-0.0538466	n/a	n/a	0.0028994563315600003	-0.000824663	n/a	6.80069063569e-07	n/a	0.00131153	n/a	1.7201109409e-06	n/a	-0.000411425	n/a	1.69270530625e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37045.1796875	114.1953125	1372345338.0791626	13040.569396972656	23938.90234375	42.1328125	573071045.4235992	1775.1738891601562	23784.4609375	40.251953125	1620.2197303771973	565700582.0874634	1.455908	26.607689	0.229631285	0.21937520440000002	0.0622556242	-0.1249199782	-0.039142310699999995	-0.006253193000000001	-0.1154699018	-0.0968705118	-0.0292402091	-0.0559291733	0.122688127	-0.0532172795	-0.1658464794	-0.0413085957	-0.0881298054	-0.22649637539999998	-0.0069104806	0.0036225917	-0.0088803036	-0.052258451100000006	0.0169784866	-0.147848145	-0.10968475300000001	-0.1154406431	-0.0294090073	0.10785500769999999	-0.0428823029	0.024117356200000002	0.021566221400000002	0.13056675339999999	0.0036815734	0.0969283041	-0.1999343352	0.05812426110000001	-0.046196795199999995	-0.0016899518	0.0725255185	-0.1046396159	0.1252474211	-0.206638775	-0.09730034300000001	0.0565999467	-0.0544666055	-0.1234197192	-0.0079258974	-0.1362943601	-0.0765634523	-0.016861374499999998	-0.12372386369999999	0.10489703880000001	0.1535513393	0.049192447	0.095892979	-0.0770725148	-0.241916255	-0.0229312287	0.016360844	0.0574823491	-0.0056731219	-0.1130204977	0.0673450729	-0.1618864453	-0.0817707931	0.0562265233	0.040645234	-0.0295897392	0.0754345109	-0.0695267308	0.0180255768	-0.0509718822	-0.0104103667	0.2345206364	-0.058918934900000004	0.0349191072	-0.0680563234	-0.0584190477	0.0007859891	-0.09756361820000001	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.042827099999999986	1.630000000001075e-05	0.0018341604944099995	2.6569000000035046e-10	0.0449991	-0.036277599999999986	0.00202491900081	0.0013160642617599993	0.083619	0.1374656	0.01889679118336	0.006992137161	-0.00121383	-0.000389167	1.4733832688999996e-06	1.5145095388899995e-07	0.0015379	0.00022637000000000004	2.36513641e-06	5.124337690000002e-08	9.04737e-05	0.0005018987	8.185490391689999e-09	2.5190230506169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37147.0234375	101.84375	1379901350.2661743	10372.1494140625	23926.1640625	-12.73828125	572461326.7456665	162.26380920410156	23853.880859375	69.419921875	4819.125553131104	569007632.053257	1.279927	23.391518	0.222501715	0.0447657838	0.0997652832	-0.081332124	-0.0090060508	0.0008694647	0.0564965699	-0.0459326266	0.1578963777	-0.1029796815	0.1144868645	-0.0538031663	-0.15186141849999998	-0.0980869952	-0.043948108099999994	-0.0448620979	0.0476075944	-0.0125737018	-0.025395837	-0.1177070283	0.024669862400000003	-0.0587945193	-0.0085708703	0.0356050424	0.0193376845	-0.055894777699999995	-0.0557297942	0.0518533043	0.031838056600000005	0.0009853186	0.0153334597	0.0465568793	0.0042327154	0.0360993817	-0.0778912418	0.1455515361	0.015578355600000001	0.0404731538	-0.0786695041	-0.0379475337	-0.0336120737	0.1902918912	-0.0294659332	-0.06394984599999999	-0.0066628111	0.0431521038	-0.1057261456	0.1578698313	-0.1494956468	0.0502127608	0.0624329195	0.103873561	0.08679420119999999	-0.0613743846	-0.0352697153	0.074164847	0.0031006249	0.042533952300000004	-0.018547951	-0.033849219300000004	0.1265207653	0.0464423944	0.0313439352	0.008433969599999999	0.0474408833	0.07139967929999999	-0.005292586	-0.0321944936	0.0449294579	-0.08232967769999999	0.0374199929	-0.0248263152	-0.0224116146	-0.0195213744	-0.0301852307	-0.023832075	0.1220334322	0.0053226755	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0480682	-0.005241100000000006	0.00231055185124	2.7469129210000054e-05	0.0870881	0.042089	0.0075843371616100014	0.001771483921	-0.0486619	-0.1322809	0.017498236504810003	0.00236798051161	-0.000520766	0.000693064	2.71197226756e-07	4.803377080959999e-07	0.00138974	-0.00014816000000000005	1.9313772676e-06	2.1951385600000013e-08	7.38834e-05	-1.659030000000001e-05	5.458756795559999e-09	2.752380540900003e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37125.37109375	-21.65234375	1378293178.848648	468.82398986816406	23937.078125	10.9140625	572983709.1623535	119.11676025390624	23770.427734375	-83.453125	6964.424072265625	565033234.6751442	1.407322	25.719736	0.12151268	0.1253783386	0.0789426215	-0.0456717704	-0.112638962	0.033428409900000004	-0.0229411013	-0.0784018865	0.0433997987	-0.0393085398	0.12498709359999999	-0.0566436161	-0.08270710690000001	-0.077594465	0.0701254984	-0.1067369002	-0.1337029794	0.021667055600000002	-0.0478874809	0.09240390949999999	-0.10851473130000001	-0.0470738113	0.1350064768	-0.0818659763	-0.018337895400000002	0.1127373528	0.0323501536	-0.1996625822	0.08557705939999999	0.056657256600000004	0.0773435914	-0.11265900699999999	-0.038945433	0.013631133500000002	-0.0292809308	0.0418349967	0.0229151813	0.0021532944	-0.0073077412	-0.1046582383	-0.0868268518	-0.0140734372	0.0541956399	-0.1042140669	0.0204368746	-0.04243997769999999	-0.10442574859999999	0.026707596200000003	-0.1425818839	0.015688074	-0.0420321446	0.0691674597	0.1076767692	-0.030371307400000002	-0.07193291389999999	-0.1322352107	0.1281895758	0.0046623464000000005	0.052242955199999996	-0.0651216229	-0.19227870149999998	0.0399640987	-0.026542849900000002	0.11721996	-0.013616028799999999	-0.16190048029999998	0.029066291400000006	0.09505963070000001	0.0865848652	0.0206241215	-0.059634383799999996	0.052206413300000004	-0.029249757999999997	0.11692630289999999	-0.040594753399999996	0.055095594299999995	0.0791686983	0.0057167839	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0427209	0.005347299999999999	0.0018250752968099998	2.8593617289999988e-05	0.0880486	0.0009605000000000029	0.007752555961960002	9.225602500000057e-07	0.021808	0.0704699	0.00496600680601	0.0004755888640000001	-0.00102727	-0.0005065040000000001	1.0552836529e-06	2.565463020160001e-07	0.00153963	0.00014988999999999996	2.3704605369e-06	2.2467012099999988e-08	0.000312189	0.0002383056	9.746197172100001e-08	5.6789558991359995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37129.89453125	4.5234375	1378629067.901749	20.46148681640625	23905.021484375	-32.056640625	571450052.1684303	1027.6282081604004	23756.919921875	-13.5078125	182.46099853515625	564391244.1743813	1.542725	28.194323	0.07688721000000001	0.0096438378	0.08786147820000001	-0.0284484833	0.0166346144	-0.014100936599999999	-0.0930172267	0.0165529453	0.08875403779999999	-0.1430984591	0.1199213506	-0.021626442000000003	0.008829436999999999	0.07047041849999999	0.1839056814	0.0095816914	0.015076033400000001	-0.0323023141	-0.039476675499999996	-0.0018540446	0.12733589650000002	-0.0095530373	-0.0330170272	-0.1498701501	-0.11831530359999999	-0.0102906992	-0.0732023653	-0.025026006	-0.0798690117	-0.0789060282	0.0161529122	0.020971561099999998	-0.1068697873	-0.0345130504	0.0543793146	-0.0885042585	0.10813097949999999	0.0164745578	-0.0664488201	0.0086863232	-0.10168613369999999	0.026300849100000002	-0.0520036267	-0.0067633766	0.019415708700000003	-0.0612589447	-0.0411633575	0.12458678769999999	-0.1096112457	0.045023418200000005	-0.0043718896000000005	-0.10115294949999999	0.0724071187	0.2134750139	0.030926426400000002	-0.040310913	0.030901863300000002	-0.08527654789999999	-0.07331136049999999	0.0351973211	0.0383318142	-0.17185893559999998	-0.0266291507	0.0701396235	-0.0505488824	0.0154710001	-0.09024613960000001	-0.0072780693	0.081643327	0.0002757393	0.0734061618	0.0902768726	0.006880644599999999	-0.0299995142	-0.11844314730000001	0.09588268550000001	-0.0038814894	0.0822138287	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.047780300000000005	-0.005059400000000006	0.002282957068090001	2.5597528360000048e-05	0.06852180000000001	-0.0195268	0.0046952370752400005	0.00038129591823999985	-0.00374511	-0.02555311	0.0006529614306721001	1.40258489121e-05	-0.000599409	0.00042786100000000014	3.5929114928099997e-07	1.8306503532100008e-07	0.00151109	-2.853999999999986e-05	2.2833929881000003e-06	8.145315999999919e-10	0.000390746	7.855699999999999e-05	1.5268243651600001e-07	6.171202248999998e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36824.77734375	-305.1171875	1356064226.4167633	93096.49810791016	23898.423828125	-6.59765625	571134661.4686928	43.52906799316406	23688.490234375	-68.4296875	4682.622131347656	561144569.5840797	1.385451	25.320028	0.12615711	0.0445406978	-0.05512215	-0.0603054367	0.0942322584	-0.060817153099999986	-0.12672637539999998	-0.1363537505	0.1167753201	-0.0563450126	0.050102082	-0.1584620078	-0.06583685389999999	0.0469101354	0.0867108241	-0.0129818107	-0.0705564896	-0.0903792201	0.0217508046	0.0188422176	0.0824210273	-0.012849163700000001	0.1466541522	0.0305253396	0.0221052166	0.0412903233	-0.013126293300000001	-0.0506834475	-0.0306389279	0.0664319459	-0.048490377300000005	0.0327246406	0.081107061	-0.0825895249	0.1148985017	-0.1510479292	-0.1645190383	0.0889865331	0.040075141200000004	-0.059533403799999995	0.0296752345	0.059142060499999996	-0.1192436541	0.008915775899999999	-0.0668400915	-0.1640431456	-0.069323682	0.123064953	-0.1336453222	0.0531964794	-0.0924714084	-0.0473009442	0.09967942240000001	0.0054924551	-0.0077113751	-0.09958307150000001	-0.055659643099999996	-0.07741021070000001	-0.1094549116	-0.0179965371	-0.0111242852	0.1262140666	-0.0253505923	0.1203508066	0.0427336167	-0.036088833	0.0594168719	0.0079526285	-0.0245475106	0.12021189480000001	0.08890370130000001	-0.0214384348	0.0805815167	-0.045449510199999994	0.1316672875	0.039332376	-0.0240006594	-0.0159319333	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0387527	0.009027600000000005	0.00150177175729	8.149756176000007e-05	0.101575	0.03305319999999999	0.010317480625	0.0010925140302399997	0.0373136	0.04105871	0.0016858176668640998	0.0013923047449599993	-0.00122617	-0.000626761	1.5034928689e-06	3.92829351121e-07	0.00138974	-0.0001213500000000001	1.9313772676e-06	1.4725822500000023e-08	0.000278505	-0.00011224099999999996	7.756503502500001e-08	1.259804208099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36718.5546875	-106.22265625	1348252258.3389282	11283.252700805664	23942.5859375	44.162109375	573247421.3745728	1950.291904449463	23792.521484375	104.03125	10822.5009765625	566084078.584446	1.2438380000000002	22.731955	0.22252136	0.0414745228	-0.10513490310000001	-0.0336628724	-0.023480564300000003	0.012726044399999999	0.0661762068	-0.1270539325	0.0861675351	-0.0573071273	0.0014204757999999999	-0.1655999324	-0.07779686570000001	0.0938057651	0.0322272662	-0.0676484314	0.1215951552	0.057638002800000004	-0.0256858942	0.0806801149	0.0281290122	-0.0432177517	-0.17421328600000002	0.0348454229	0.1514977403	0.008107130300000001	-0.1869331409	0.016523336	0.014274266599999997	-0.1047835834	0.1462988579	0.0091127505	0.0982730634	-0.0130039431	-0.0018211787	0.043679655199999994	-0.06339213240000001	0.0116218285	0.0982638473	-0.0718829955	0.09235752130000001	-0.00156456	0.0173074568	-0.0443266184	-0.0198220675	0.0049117549	-0.1285075384	0.1036944678	-0.0631606712	0.055625546799999995	-0.0862069407	-0.1199673666	0.0646282777	-0.0904728058	-0.0811712039	0.17344692329999994	-0.070336463	0.0416751758	-0.0494144068	-0.0822912875	0.008634496	0.0045804484	-0.09086088640000001	-0.12426952599999999	0.1161823785	0.0543957008	-0.07944426639999999	0.0799540433	0.0655717129	-0.1886139853	-0.025315296299999998	-0.0218185209	0.0197150517	0.046451539800000004	0.1332101768	0.0061652847999999994	0.12262021470000001	-0.0348584973	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0372624	0.0014903	0.00138848645376	2.22099409e-06	0.0312746	-0.07030039999999999	0.00097810060516	0.004942146240159999	-0.0474776	-0.0847912	0.00718954759744	0.00225412250176	-7.82358e-05	0.0011479342	6.12084040164e-09	1.31775292752964e-06	0.00138974	0.0	1.9313772676e-06	0.0	0.00010765	-0.00017085500000000006	1.15885225e-08	2.9191431025000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37159.1953125	440.640625	1380805796.272522	194164.16040039065	23951.666015625	9.080078125	573682304.9240456	82.44781875610352	23741.326171875	-51.1953125	2620.960021972656	563650568.3993567	1.506239	27.527508	0.14511236000000002	-0.0899286436	0.08574672289999999	0.025128384	-0.0341494783	-0.08655259119999999	0.163474872	0.0846490326	-0.0189723411	-0.0318118496	0.0136376971	0.0759195903	0.0128254779	-0.0131906	0.257948943	-0.2278361653	-0.0024612888	0.1433809459	0.020775281399999998	0.030926739100000007	-0.04829735	0.11659276390000001	-0.07595978	0.0544381566	0.0091961376	0.0327103675	0.0823958732	-0.1051485317	0.035936735899999996	-0.0417129817	0.0337631385	-0.12649536279999998	0.17159869690000001	-0.0403626407	-0.011722698	0.010848229099999999	-0.0447151155	-0.08051782019999999	-0.0985768537	0.096614119	-0.0528757923	-0.0608831882	0.0383768765	0.0129386052	-0.0795665858	0.19677641780000002	-0.029709994	-0.0036549307	0.0500583551	-0.0753980866	-0.08012700860000001	-0.0050994121	0.1043441976	0.1477249676	-0.2214263605	-0.0394934697	0.1436668844	0.058277615	0.0246296209	0.1084613292	-6.551779999999999e-05	-0.012400336000000001	0.0640719042	-0.11866017539999996	-0.0527104354	-0.0853362418	0.009400366700000001	0.0881372972	0.025136458100000002	-0.0752756922	-0.1463741995	-0.1690495406	0.0199277277	-0.0040879603	0.0039733662	-0.0193238346	-0.1245707485	0.1994635046	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0355546	0.0017078000000000026	0.0012641295811599998	2.916580840000008e-06	0.105027	0.07375239999999998	0.011030670729	0.00543941650576	-0.0296591	0.0178185	0.00031749894225	0.0008796622128099999	-0.000293264	-0.0002150282	8.6003773696e-08	4.623712679523999e-08	0.0007939619999999999	-0.000595778	6.30375657444e-07	3.5495142528400006e-07	0.000333517	0.000225867	1.1123358928900001e-07	5.1015901689e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36952.375	-206.8203125	1365478018.140625	42774.641662597656	23965.93359375	14.267578125	574365973.0200348	203.5637855529785	23786.923828125	45.59765625	2079.146255493164	565817745.2050209	1.535731	28.0665	0.15172465	0.0932354643	0.0612125013	-0.0744121926	-0.1193308522	-0.050304138899999996	0.0143201653	-0.0061848136	0.0348311512	-0.0454753446	-0.1471958983	0.1109373602	0.0256596765	0.0422096875	0.026896009900000004	-0.07045126980000001	0.0084209222	-0.0169304581	-0.09959862130000001	0.0017502433	-0.1910088927	0.0866719556	-0.1427512729	0.0231816708	0.078573133	-0.1936763973	0.0813306113	0.026947094700000004	0.0655793842	0.0344921723	-0.0611343096	0.0970013062	-0.0582913741	0.0483112743	-0.1725219713	-0.018332958700000002	0.1198785134	0.0144424226	0.0205875475	-0.073086789	-0.09838512099999999	-0.026609971099999997	0.0416093688	-0.1347698943	-0.060299718899999986	0.023813484300000003	-0.0055282851000000004	0.0843491629	0.1642295283	-0.0513724572	0.0016193160999999998	-0.03388467	-0.0191720708	-0.024481064900000002	-0.10033893880000001	0.0363963962	0.0066532703	-0.0295939152	0.2298747673	0.0699021357	-0.009235466	0.0237400943	-0.0098072101	-0.1127671218	-0.1349455194	0.0647163347	0.056667747000000004	-0.11282217300000001	-0.0734657419	-0.0637950106	-0.0036025096999999996	0.0483467638	-0.1150554843	-0.0889641023	-0.11918394759999999	0.035890536699999996	0.10684621960000001	-0.028112605899999997	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0395016	-0.003946999999999999	0.00156037640256	1.5578808999999995e-05	0.066129	-0.038898	0.004373044640999999	0.001513054404	-0.0109659	0.0186932	0.00034943572624	0.00012025096280999998	0.000796915	0.001090179	6.35073517225e-07	1.1884902520410006e-06	0.0004918909999999999	-0.000302071	2.4195675588099993e-07	9.1246889041e-08	-7.796199999999997e-05	-0.000411479	6.078073443999995e-09	1.6931496744099994e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36978.046875	25.671875	1367375950.6896973	659.045166015625	23884.123046875	-81.810546875	570451333.7182655	6692.965579986572	23677.59375	-109.330078125	11953.065982818604	560628445.7900392	1.290351	23.582016	0.191230305	-0.0053035708	0.0057227611	-0.0651002796	0.1178975733	-0.0723824027	-0.043708866900000004	-0.12470003730000001	-0.0304681995	0.0404334929	0.0007487660000000001	0.21402335	0.1366487974	-0.0908850159	0.0307391223	-0.0213565381	-0.0825737467	-0.1283691523	-0.0044135879999999995	0.0313444047	-0.0996787598	0.234983255	-0.0490747104	-0.0233865284	0.021431435099999997	-0.189906949	0.025245404	0.061834837000000004	-0.0280811115	-0.029436162000000002	-0.0132372931	-0.1424812239	-0.035185403	-0.0374360532	0.1328570108	-0.048725495199999996	-0.0627104827	0.1819392386	0.0325382527	-0.001078215	-0.0055902296	0.06261243030000001	-0.1402196763	0.024746732599999998	-0.0716755616	-0.06640072940000001	-0.15280782099999998	-0.0675427122	0.1315970553	-0.11621024630000001	-0.008272801	0.1188867499	-0.0898024325	0.0414017884	-0.0038843526	-0.0766977567	-0.1030828659	-0.09281166539999999	0.1617300254	0.2210299943	-0.0440367354	0.0335862548	-0.0205732173	-0.054074469900000005	-0.1088226177	0.1453261857	-0.0598876946	0.0092267372	0.0462191775	0.1183962184	-0.048493633099999996	-0.006816644	0.0651416514	0.0343231178	0.0561891306	-0.011002195400000001	0.0310797734	-0.026938873	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.03262	0.0068816000000000025	0.0010640643999999997	4.735641856000002e-05	0.16770099999999996	0.10157199999999997	0.028123625400999986	0.010316871183999994	0.0156103	0.0265762	0.0007062944064399999	0.00024368146609	-0.000214139	-0.001011054	4.5855511321000007e-08	1.0222301909159998e-06	0.000558285	6.639400000000011e-05	3.1168214122500004e-07	4.408163236000015e-09	-3.13999e-05	4.656209999999997e-05	9.8595372001e-10	2.1680291564099973e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
