csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
40821.26953125	n/a	n/a	1666376046.1429596	27143.421875	n/a	n/a	736765351.0842285	26382.66796875	n/a	696045169.1493073	n/a	n/a	n/a	n/a	-0.1511237625	-0.0093744664	-0.0811898677	-0.0684589669	0.0548005445	-0.1902820127	0.054518288399999996	-0.061203992900000004	0.0483897333	-0.0186769727	0.028690012799999998	-0.0006670339999999999	0.170599502	-0.037907623599999996	0.0393852162	-0.2033364733	0.011227351000000002	-0.04668656349999999	0.0075349378000000005	-0.0717207168	0.0814911888	-0.06607116099999999	0.029932652799999997	-0.0183570987	0.0387811068	-0.0581999045	0.012178775	-0.1515124557	0.0602230874	-0.0249565	0.0049126177	-0.044647390099999996	0.1549896927	-0.1634409287	0.0361923386	-0.11263787730000001	0.005005399099999999	-0.0433600635	0.1048380585	-0.010537888300000001	-0.0235873991	0.0902491357	-0.0503355079	-0.1668538364	0.0565029258	-0.014405236699999999	0.15019952949999998	-0.0703427367	0.078362326	-0.061797988099999986	0.0827877045	0.1290943266	-0.026383145	0.0123687544	-0.0579243912	-0.1821046825	0.043570499400000004	-0.0031885630999999998	0.0716521469	0.0686919835	-0.0066291418	0.1349834997	-0.11761582279999999	0.0908844787	-0.1633999502	0.004368809	-0.0765141684	0.0331154434	-0.0388041556	0.09589029730000001	-0.0181921185	-0.0175616481	-0.0385327905	0.0696629171	-0.0585299103	0.0733752199	-0.0699561151	0.1060375576	-0.0361389396	0.0608022576	-0.1234542448	0.0042115783	-0.028209439300000007	0.1739808947	-0.059058391900000014	0.17554187010000002	-0.0740089382	0.098167882	-0.0520227392	0.0163509337	-0.0079660467	-0.023121608300000002	0.1181388364	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.00935358	n/a	n/a	8.748945881640001e-05	0.00382415	n/a	1.46241232225e-05	n/a	-0.0724755	n/a	0.005252698100249999	n/a	-0.00313101	n/a	n/a	9.8032236201e-06	-0.00153987	n/a	2.3711996169e-06	n/a	0.0007877339999999999	n/a	n/a	6.20524854756e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40919.98046875	98.7109375	9743.849182128906	1674444801.5628815	27109.04296875	-34.37890625	1181.909194946289	734900210.6815338	26402.16015625	19.4921875	697074060.916275	379.94537353515625	1.074832	14.037527	0.05206022	-0.10947837490000001	0.0793540264	-0.0854901127	-0.0977743192	0.040341698100000004	0.06848348950000001	0.0426286309	-0.08439300960000001	0.0838073088	0.0143948287	-0.0236158875	-0.030707839900000002	-0.061967029699999995	0.09178825630000001	-0.0033417701	0.0218367754	0.0832107012	-0.0097339862	-0.046102056100000004	-0.0723468419	-0.044786674500000005	-0.11936015400000001	0.0603317624	0.1212932451	-0.07019096650000001	0.0399360043	0.0947911706	-0.0976588536	-0.051411806100000006	0.043551848	0.029988171400000006	0.0508386871	0.171384825	-0.0691934793	0.041063546	-0.027954055699999997	-0.030832084	0.0397976607	-0.0596355226	-0.0168795642	-0.11469889949999999	0.1136540751	0.21585481980000001	-0.049056897300000006	-0.080940625	0.0147631151	0.0765330223	-0.0746883503	0.05157917730000002	0.1718619055	0.018554928000000002	0.08673490910000001	-0.0510580178	0.058351304699999995	-0.11234686949999999	0.069689003	0.025641726200000003	-0.026299499700000003	0.1238251214	0.0448411415	0.0180542849	-0.0063287841	-0.030583544700000007	-0.0690473563	0.0753113612	-0.0116294465	-0.0083051303	0.0219335232	0.0421646254	0.0848719156	-0.170437119	-0.0145671052	-0.1234664833	-0.077376848	0.1025064514	0.126648689	0.0215746929	0.0804413566	-0.117160714	0.08995765630000001	0.09519004240000001	0.0739457838	-4.57808e-05	0.0022060851	-0.0026886421000000002	0.0551520115	0.0308279789	-0.0215719719	-0.0855020745	0.0708170053	0.0057095784	0.1646813137	0.2055976359	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0108545	0.0015009199999999991	2.252760846399998e-06	0.00011782017025	-0.0288634	-0.03268755	0.0008330958595600001	0.0010684759250025	-0.0661402	0.006335300000000002	0.004374526056039999	4.0136026090000016e-05	-0.00325835	-0.0001273400000000001	1.6215475600000023e-08	1.06168447225e-05	-0.00153987	0.0	2.3711996169e-06	0.0	0.0008911229999999999	0.00010338899999999997	1.068928532099999e-08	7.941002011289998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40983.5703125	63.58984375	4043.668228149414	1679653035.5596313	27121.25390625	12.2109375	149.10699462890625	735562413.4472809	26472.541015625	70.380859375	700795427.8239479	4953.4653663635245	1.347486	17.598444	0.03565390000000001	0.0084976341	0.0360246455	0.0798802112	-0.11515891019999999	-0.114604469	-0.0058384552	0.011335069	0.09881843259999999	0.0639803877	0.0693618549	0.0197326863	0.0890643614	0.1225993199	0.0733035153	0.0896866142	0.0301610118	-0.0938409886	-0.0188000954	0.1094572584	0.1783139841	0.1366599688	-0.0168989798	-0.07232283	0.1049840501	-0.0254744624	0.034362934399999996	0.1363737816	-0.0651637659	0.0058279008999999994	-0.0468974013	0.0083175828	0.0448342801	0.005090964	-0.06821074469999999	-0.1462006078	0.006170203199999999	0.1012544348	-0.058443523899999995	0.014002695800000001	0.0440731611	-0.2275729564	-0.0763422976	0.0376054565	0.09986255449999999	-0.06994009309999999	0.0070442006999999985	0.1043840835	-0.0058318551	-0.0490326011	-0.0333363441	0.073351369	0.1427800874	-0.0756497812	-0.019486351399999997	-0.1314825457	-0.007602919699999999	0.023688067599999998	0.09741458539999999	0.0018596756	-0.036729360499999995	-0.113692129	0.1029509313	0.0864758927	-0.0119609221	-0.1659417293	0.053085638899999996	0.1326912053	0.013091455200000001	-0.0703802606	-0.1011499434	0.1224040535	-0.04799650900000002	-0.0784177089	-0.0321412283	0.0866640076	0.0958891531	0.047158555199999994	0.0010186415	-0.0867882859	0.1505502225	-0.0717837901	0.0273142807	0.0128187401	-0.0185434984	0.064192288	0.0269761644	0.0441001025	-0.051762262	-0.0475411373	0.0948555457	0.0203376951	0.0028640698999999998	-0.0361279212	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0058445	-0.0050100000000000006	2.51001e-05	3.415818025e-05	-0.020414	0.008449400000000003	0.00041673139599999993	7.139236036000004e-05	-0.07248699999999997	-0.006346799999999972	0.005254365168999995	4.028187023999965e-05	-0.00351619	-0.0002578400000000001	6.648146560000003e-08	1.2363592116100004e-05	-0.00153987	0.0	2.3711996169e-06	0.0	0.000950237	5.9114000000000085e-05	3.4944649960000105e-09	9.02950356169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40947.19140625	-36.37890625	1323.424819946289	1676672484.060074	27156.31640625	35.0625	1229.37890625	737465520.7563629	26483.990234375	11.44921875	701401738.7344704	131.08460998535156	1.2135300000000002	15.848946	0.07537051600000001	0.09448600689999999	-0.09712205869999999	-0.0073291114	-0.0668885602	0.0313851209	0.08529509910000001	-0.1365865222	0.06320932280000001	0.0463677399	0.0896217993	-0.039500608799999996	0.1191675458	0.16332491970000002	0.0047149244	0.07199601530000001	0.0457286108	0.0365245161	0.06273175389999999	-0.1631608677	0.0577860822	0.0141294063	0.0058792911	-0.0287082478	0.0312254946	0.1407125123	0.0620881271	0.167586591	0.0602991104	0.0166063246	-0.0079523692	0.0175532723	-0.1228710745	-0.0274954244	0.0196663819	0.0110245983	0.0350749312	-0.13841938550000002	-0.0644393837	0.0106321301	0.0306687727	-0.0638210875	0.12766604480000002	-0.028036818199999997	0.12412609050000001	0.10586674550000001	-0.0269012948	0.0541464863	-0.049261130199999996	-0.0516930393	-0.0399128668	-0.2199101916	0.0585021035	-0.1643054142	0.0255032941	-0.051601002800000004	0.0719299279	-0.13243928970000002	0.10755939199999999	0.0359485741	-0.0489704031	-0.0802281524	0.0498543063	0.1345502788	-0.027884955099999997	-0.0775745342	0.1300641059	-0.0231643858	0.0176444477	0.1744259968	-0.0779048336	-0.0151771723	-0.1255436408	-0.014219646200000003	0.0624819871	0.1056329442	-0.038822817200000005	-0.1375919791	-0.07340929	-0.0204352014	-0.0082276994	-0.0139110475	0.0071075963	-0.027315166000000002	0.042810004400000004	-0.0684012614	-0.0204809369	0.09182048699999999	-0.0865393248	-0.1204840567	-0.0357483662	0.0891911717	-0.1143765738	0.0712774753	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.000160266	-0.006004766	3.6057214714756e-05	2.5685190756e-08	-0.0742812	-0.0538672	0.005517696673440001	0.002901675235840001	-0.07247159999999997	1.5399999999998748e-05	0.005252132806559996	2.371599999999614e-10	-0.0032833	0.00023289000000000035	5.4237752100000167e-08	1.0780058889999997e-05	-0.00153987	0.0	2.3711996169e-06	0.0	0.00102701	7.677300000000014e-05	5.894093529000021e-09	1.0547495401000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40952.1015625	4.91015625	24.109634399414066	1677074622.385315	27158.072265625	1.755859375	3.08304214477539	737560889.1849098	26453.796875	-30.193359375	699803369.1037598	911.6389503479004	1.239934	16.193794	0.08292243599999997	-0.0284629234	-0.0970928677	-0.043790368200000006	0.0072123384	-0.0513221882	-0.0005656509	-0.0563862387	-0.0590195244	-0.0405348512	0.1365819152	-0.040223286000000004	0.058830444100000004	0.0844884166	-0.029717692799999997	0.051035782599999996	0.0171320054	-0.0854319872	0.0746356994	0.08165259650000001	-0.0748105395	-0.026631320899999998	0.08770253789999999	0.0525808471	0.1136777653	0.0309189902	0.0149941088	0.0631565139	-0.0233483107	0.014018350300000001	0.0835004444	0.051914173499999994	0.044629142000000004	0.0842941208	0.0647302151	0.1128143143	0.1171653274	-0.0555449658	0.054848451900000005	-0.0216455223	0.09538181230000001	0.09461344710000001	-0.1112845326	-0.0342274363	0.024735647700000002	0.0718122809	-0.077485927	0.0047609542	-0.09165929800000001	-0.0480068561	-0.09809773	-0.054636135700000005	0.1267381543	-0.052341444699999996	0.0014887794	0.10040584529999999	-0.0064306135	-0.06331222639999999	-0.062332245999999994	0.0695121736	-0.07376207629999999	-0.0539601649	0.005985859499999999	0.0718435629	0.0316331321	-0.081783686	-0.0673568606	0.0369577855	-0.11714069460000001	-0.036872767599999995	-0.11190050210000001	-0.0862876294	-0.0229421656	-0.0644696445	-0.021216990800000002	0.0332419434	0.0182517015	-0.0674572509	0.051221989800000006	0.0058708347999999995	-0.17948992079999998	0.0435037083	-0.0148806427	-0.052812577199999995	0.1044851546	-0.0927364975	-0.0998282456	-0.156817614	0.0109225998	0.0935620118	-0.005456878199999999	-0.0395042997	0.0027317065999999997	-0.005795946800000001	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.00237849	0.002538756	6.445282027536002e-06	5.6572146801e-06	-0.00809432	0.06618688	6.55180162624e-05	0.0043807030841344005	-0.0724588	1.2799999999965615e-05	0.005250277697440001	1.6383999999911978e-10	-0.00315749	0.00012580999999999964	1.582815609999991e-08	9.969743100100004e-06	-0.00143431	0.00010556	2.0572451761e-06	1.1142913599999995e-08	0.00107932	5.230999999999986e-05	2.736336099999985e-09	1.1649316623999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40968.203125	16.1015625	259.26031494140625	1678393667.2912598	27121.951171875	-36.12109375	1304.733413696289	735600235.3695718	26434.814453125	-18.982421875	698799415.1711464	360.3323402404785	1.144249	14.944129	0.09868753000000002	-0.0950747009	0.0582765936	-0.060843189400000004	0.0495447442	0.0520558746	-0.0625968208	0.0727423996	-0.1083420447	-0.0669461967	0.0694082808	0.0191679902	0.034876443	0.0570992537	-0.015335651	0.0051722645	0.1086967171	-0.0670849113	0.0019138596	-0.0333689891	-0.0358222797	0.1243092975	0.0012310177999999999	-0.1332790976	0.1268146017	0.0583678817	0.12551552300000002	0.10902718130000001	0.1159723765	0.0325265971	-0.040842927599999995	-0.23590908670000002	0.0115942461	-0.0645202799	0.0882063077	0.0589603575	0.0841265051	-0.014543966200000001	0.093328118	-0.1061927	-0.054666621900000004	0.0294136908	-0.0721896762	-0.06776661440000001	-0.12173882650000001	0.029007735899999998	0.013469788100000001	0.0118890125	-0.0530360035	-0.0756685609	-0.0346677153	0.006502550300000001	0.0137980601	-0.0361733578	0.0196248759	-0.1160062333	-0.058046742400000004	0.0560226993	-0.1262475533	0.0242770067	-0.045186336900000006	-0.0536013049	0.027834627799999997	0.1702043826	0.025638442400000003	-0.0228602332	-0.0290830566	0.0211906823	-0.0048059691	-0.0254335955	-0.053556183	0.0646395363	-0.1821252836	-0.024653053799999998	-0.0344125651	0.06179261	-0.0732425336	0.0026870473	-0.2417757842	-0.1007115457	-0.0406153745	0.08672028960000001	-0.0640839045	0.16816327809999998	0.0174367965	-0.08249929889999999	-0.0989023587	-0.0510766372	0.1549264877	-0.014822296799999999	0.0995550987	0.0230826458	-0.0396357925	-0.0787086581	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0110595	0.00868101	7.535993462009999e-05	0.00012231254025	0.016528	0.024622320000000003	0.000273174784	0.0006062586421824003	-0.0723381	0.00012070000000000136	0.005232800711609999	1.4568490000000328e-08	-0.00216751	0.00098998	9.800604004000002e-07	4.6980996001e-06	-0.00111902	0.00031529	1.2522057604000003e-06	9.940778409999998e-08	0.00107932	0.0	0.0	1.1649316623999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41071.53125	103.328125	10676.701416015623	1686870679.2197266	27125.58203125	3.630859375	13.18313980102539	735797200.5340729	26473.7578125	38.943359375	700859852.7149048	1516.5852394104004	1.173582	15.327221	0.049702639999999985	-0.0174083932	0.1193163321	0.0224333582	0.016735133200000002	-0.0313301842	0.1220976753	-0.047830928499999995	-0.009433729200000001	0.1033908834	0.020090628899999997	0.08192738570000001	0.0288110735	-0.0389096177	0.059797061900000004	0.0568703672	0.0820947134	-0.034272803	0.0199233995	-0.012535260800000001	0.0218715131	-0.069321043	-0.09923517	-0.07777507410000001	0.1044869827	0.0690858607	0.08412164300000001	-0.0884689578	-0.0319267808	-0.053554004100000004	0.11869774039999999	-0.0415783127	0.0083922749	0.0874494557	-0.0227515702	0.1643488628	-0.036440659	-0.1347389324	-0.0922413709	-0.0293179088	-0.028454837900000002	-0.030380061	-0.0551643513	0.0538099234	0.019017688799999998	-0.096649505	0.0687118407	0.0119305421	-0.0273773068	-0.1323509124	0.0762955599	-0.0473804293	0.1332719624	-0.0720483404	0.0432731375	-0.033216802999999996	0.1159164878	-0.055243201299999996	0.04690757190000002	0.0305012466	0.022124297	-0.0978872048	-0.0107339373	0.0191734203	-0.0063115594	0.0760631245	-0.0305308627	0.09748241369999999	-0.0155708989	0.08560054119999999	0.0405124044	-0.0036659096999999996	0.0039258354	0.0191757002	-0.1204480711	0.0067305454	-0.0606800813	-0.0266951894	0.03401041	-0.0068626131000000005	-0.18022599039999998	0.1124177891	0.0815119636	-0.0243099729	0.08881751	-0.11774358539999999	0.15772382769999999	0.0552609647	-0.0948828213	-0.074761852	0.0651067872	-0.049607776500000006	0.06454775480000001	0.0064152949	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.00928646	-0.00177304	3.1436708416e-06	8.623833933159999e-05	0.0126274	-0.0039006000000000006	0.00015945123076000002	1.5214680360000006e-05	-0.06576610000000001	0.006571999999999994	0.004325179909210001	4.3191183999999936e-05	-0.00261278	-0.0004452699999999998	1.982653728999998e-07	6.826619328399998e-06	-0.00142289	-0.00030386999999999987	2.0246159521e-06	9.233697689999996e-08	0.00107932	0.0	0.0	1.1649316623999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41013.09375	-58.4375	3414.94140625	1682073858.946289	27132.306640625	6.724609375	45.22037124633789	736162063.6409035	26506.068359375	32.310546875	702571659.8718605	1043.9714393615725	1.189919	15.540584	0.11130499999999996	0.115024611	0.036915782599999995	0.0556698866	-0.00010809989999999999	-0.010556311200000001	-0.1251692721	0.0054068423	0.1661999586	0.0437925614	0.0558450008	0.021551604199999998	0.0696949139	0.0690955498	0.0478272759	-0.0037857792	0.05049345400000002	-0.043261379100000004	0.058406246900000014	-0.09627656820000001	0.0312510779	0.0180004029	0.1232969085	-0.0659784233	0.1409443306	-0.0405704337	-0.0743202994	0.047860168	-0.0493508097	-0.011758536299999999	0.0099822555	0.0734314225	-0.0744323917	-0.0369276404	-0.012620038500000002	-0.0466848843	0.0638688969	-0.0767846393	0.0747528785	0.06400784400000001	-0.026607217000000002	0.1047887748	0.015220585200000001	-0.0759003448	0.0815251301	0.043137397699999996	0.0795208966	0.0505071558	-0.0169186856	0.0378270089	-0.1258820373	0.0400069947	0.06211002030000001	-0.1412941409	0.10136162800000001	0.0335834937	-0.1233408247	0.035083667	0.149183042	-0.055710014	-0.0807851871	-0.0833780886	0.0100892264	0.08877342839999999	-0.0513545879	0.0043104736	0.046645087800000005	-0.0012197279	-0.0229857596	0.0566562325	-0.15894839789999998	-0.0371094851	-0.1289009092	-0.1162980225	0.0358856087	-0.0622455011	0.039685042000000004	-0.0353406965	0.093010812	0.08956272779999999	-0.0619225556	-0.0283527906	-0.1007809999	-0.0256942231	0.0813500781	-0.0029893357	-0.0894164284	0.024930309100000003	0.0199273827	0.0379487827	-0.0139960203	0.037734544700000004	-0.0341493486	0.010692003500000002	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.00830236	-0.0009841000000000001	9.684528099999998e-07	6.89291815696e-05	-0.0349584	-0.0475858	0.0012220897305599999	0.00226440836164	-0.0586006	0.007165500000000012	0.00343403032036	5.134439025000018e-05	-0.00206431	0.0005484699999999997	3.0081934089999967e-07	4.2613757761000005e-06	-0.00117094	0.0002519499999999999	1.3711004836000003e-06	6.347880249999995e-08	0.0007683479999999998	-0.0003109720000000002	9.670358478400012e-08	5.903586491039996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41088.93359375	75.83984375	5751.681900024414	1688300463.8715973	27125.46875	-6.837890625	46.75674819946289	735791054.9072267	26473.685546875	-32.3828125	700856026.4348183	1048.6465454101562	1.060881	13.855317	0.073911054	0.12551806029999998	0.0186470436	0.0019834295000000003	0.0303758156	0.0619229975	-0.000956391	0.0071567725	0.0991358604	-0.009587415	0.044619905700000004	0.0309740077	0.0471657931	-0.0060694075	-0.0387430882	0.0077091120999999985	-0.0113217623	0.0558763912	-0.0323398423	0.0605084745	-0.020386823999999998	-0.0430586966	-0.0408326847	-0.0966325491	0.0812072441	-0.06785065679999999	0.0816699495	-0.045706876699999996	0.0947077959	-0.0589649502	0.058579698799999996	0.0606031629	-0.0706920478	-0.09962128320000001	0.13227863869999998	-0.15516286699999998	0.004519018	-0.0352298052	-0.0231290037	-0.0312259052	0.0711605305	0.0482570675	-0.029113670699999997	0.0646438948	0.0677920828	0.0259296636	0.08610752220000001	-0.09727595050000001	0.0353407589	0.0315488807	-0.0267600222	-0.0405561923	0.1028658207	-0.0089716285	0.1444129995	0.0219908473	-0.0010380031	0.02591154	0.0624345864	-0.0543045345	-0.0350600287	-0.047292235300000006	-0.0305116081	0.011993251699999999	0.0269287471	-0.0603574422	-0.0050600834	0.0176559158	-0.0052464519999999995	0.0039789869	0.0236123324	-0.03149178	-0.15007084099999998	0.015170703300000001	-0.1118217218	0.019089283000000002	-0.0617099354	0.1210069272	-0.0439738515	0.044196263300000004	-0.05498298980000002	0.0360213046	0.0081001267	-0.12267435130000001	-0.08495642689999999	0.050165055099999994	-0.06961196139999999	0.04239812900000002	-0.1228645491	0.0509694678	-0.015396699199999999	0.009491362199999999	0.0480408185	-0.016255462	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.00014469799999999996	-0.008447058	7.135278885536401e-05	2.093751120399999e-08	0.000531896	0.035490296	2.8291335481599996e-07	0.001259561110167616	-0.0474315	0.011169099999999994	0.00224974719225	0.00012474879480999987	-0.00205111	1.3200000000000106e-05	1.7424000000000275e-10	4.2070522321e-06	-0.00111902	5.192e-05	1.2522057604000003e-06	2.6956864000000003e-09	0.00107932	0.0003109720000000002	9.670358478400012e-08	1.1649316623999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40999.83203125	-89.1015625	7939.088439941406	1680986226.5907135	27123.931640625	-1.537109375	2.36270523071289	735707667.645298	26437.572265625	-36.11328125	698945227.3001442	1304.1690826416016	1.105705	14.44073	0.016380484999999997	0.0441565834	-0.0659661374	-0.088306156	0.0329079595	-0.0201823673	-0.056500809299999996	0.013800738500000001	0.043025884800000004	0.0454717446	0.0821843716	-0.0094406143	0.1041408072	0.0251265628	0.0384152392	-0.045341613899999994	-0.054968011	0.12350356369999999	-0.027945980099999997	0.0659432188	-0.0543918055	-0.0858591383	0.0256435947	0.1920208211	0.035083458	-0.0130499028	-0.0474091905	0.0169113264	0.0493575358	-0.1942592098	-0.0814428933	-0.041378602599999995	-0.0798906864	-0.0770122121	0.021854959	-0.1016471053	-0.053199848	0.2129799742	0.0868480826	-0.1192789989	0.0163119936	-0.033875892000000005	-0.012067318999999998	0.06099784940000001	0.042878474699999995	0.07409557160000001	-0.0198825878	-0.0737921069	-0.0582058388	0.0388476252	-0.0683444397	-0.0098969456	0.0491876678	-0.1019093442	-0.0771959074	0.09771726039999999	-0.0503493957	0.0235545573	0.0746830237	0.0608697343	-0.0108036682	-0.0643231233	0.0320357015	-0.0362802185	-0.048970451500000005	-0.059671500999999995	0.06299706349999999	-0.0514324779	-0.049527464900000005	-0.0077148753	-0.013077705	-0.2098775516	0.0936907944	-0.0205221056	0.061234019	-0.0204154375	-0.0869557399	0.0743111978	-0.050128592	-0.2163396175	0.06974730000000001	0.010487290900000001	0.0318094056	0.0606067141	-0.2187265843	0.15630597400000001	-0.031447023500000004	-0.013563780400000001	-0.011196961799999999	0.025267404700000003	0.0576625891	-0.0056042749	-0.030145384100000002	0.00043550239999999997	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.000141016	3.6819999999999687e-06	1.3557123999999772e-11	1.9885512256e-08	0.0005318930000000001	-2.9999999999388155e-09	2.8291016344900014e-07	8.999999999632891e-18	-0.05957630000000001	-0.012144800000000004	0.003549335521690001	0.0001474961670400001	-0.00205111	0.0	0.0	4.2070522321e-06	-0.00103438	8.463999999999998e-05	1.0699419844000005e-06	7.1639295999999954e-09	0.00107932	0.0	0.0	1.1649316623999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
