onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0163	3.0622000000000007	control	3.0622000000000007	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0245	2.0839	control	2.0839	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0327	1.6016000000000012	control	1.6016000000000012	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0409	2.6601999999999997	control	2.6601999999999997	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0491	1.8849000000000018	control	1.8849000000000018	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0573	1.4475000000000051	control	1.4475000000000051	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0655	1.5320999999999998	emotion	1.5320999999999998	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0737	1.7408000000000001	emotion	1.7408000000000001	left	incorrect	n/a	male	black	black	black	anger
50.0819	2.8203999999999994	emotion	2.8203999999999994	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0901	2.017000000000003	emotion	2.017000000000003	right	incorrect	n/a	male	black	black	black	fear
60.0983	4.8925999999999945	emotion	4.8925999999999945	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1065	2.5533000000000072	emotion	2.5533000000000072	left	incorrect	n/a	female	asian	black	asian	fear
70.1147	1.206000000000003	control	1.206000000000003	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1229	2.755600000000001	control	2.755600000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1311	2.0101999999999975	control	2.0101999999999975	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1394	1.6008000000000067	control	1.6008000000000067	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1476	0.7104999999999961	control	0.7104999999999961	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1558	0.6011000000000024	control	0.6011000000000024	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.164	1.8696999999999946	emotion	1.8696999999999946	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1722	1.375399999999999	emotion	1.375399999999999	right	incorrect	n/a	male	black	black	black	anger
110.1804	2.768899999999988	emotion	2.768899999999988	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1886	2.1466000000000065	emotion	2.1466000000000065	left	incorrect	n/a	male	black	black	black	fear
120.1968	2.0101999999999975	emotion	2.0101999999999975	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.205	3.288799999999995	emotion	3.288799999999995	right	incorrect	n/a	female	asian	black	asian	anger
130.2132	1.404500000000013	control	1.404500000000013	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2214	1.1252000000000066	control	1.1252000000000066	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2296	1.1928000000000054	control	1.1928000000000054	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2378	1.659400000000005	control	1.659400000000005	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.246	1.105099999999993	control	1.105099999999993	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2542	2.357699999999994	control	2.357699999999994	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2624	2.715299999999985	emotion	2.715299999999985	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2706	2.9239000000000033	emotion	2.9239000000000033	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2788	2.0746000000000038	emotion	2.0746000000000038	left	incorrect	n/a	male	black	black	black	anger
175.287	2.036299999999983	emotion	2.036299999999983	right	incorrect	n/a	female	black	asian	asian	anger
180.2952	2.215900000000005	emotion	2.215900000000005	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3034	2.6225000000000023	emotion	2.6225000000000023	left	incorrect	n/a	female	asian	asian	black	fear
190.3116	0.9621999999999957	control	0.9621999999999957	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3198	0.81280000000001	control	0.81280000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.328	0.8514999999999873	control	0.8514999999999873	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3362	0.8491000000000213	control	0.8491000000000213	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3444	1.3626999999999896	control	1.3626999999999896	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3526	0.801400000000001	control	0.801400000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3608	1.8119999999999834	emotion	1.8119999999999834	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.369	2.1325999999999965	emotion	2.1325999999999965	right	incorrect	n/a	female	black	asian	asian	fear
230.3772	2.0013000000000147	emotion	2.0013000000000147	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3854	1.6368999999999971	emotion	1.6368999999999971	right	incorrect	n/a	male	black	black	black	fear
240.3936	1.7846000000000117	emotion	1.7846000000000117	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4018	1.8452000000000055	emotion	1.8452000000000055	left	incorrect	n/a	female	asian	asian	black	anger
