csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
38281.1171875	n/a	1465443933.123108	n/a	23703.8828125	n/a	561874060.3887329	n/a	24257.416015625	n/a	588422231.7551003	n/a	n/a	n/a	n/a	-0.054033334599999996	0.0102453739	0.0183065717	-0.0647372636	0.0369091673	-0.0172973442	0.0024726887	-0.015123686499999999	0.0568465839	-0.0213764807	0.05692876230000001	-0.0708039499	0.0643518186	-0.0667541133	0.0027325074	-0.0352591248	0.0323804374	-0.0720854514	0.0019582403	-0.0608747567	0.09354161720000001	-0.14140108839999999	0.0907109839	-0.050115537	0.1135762071	-0.0699177675	0.0592148053	-0.0175003419	-0.004312573	-0.0557542283	0.1111243026	-0.0449976991	-0.0607176379	0.0019669132	-0.0576491776	0.18572822460000002	-0.028798759900000002	0.017337554499999998	-0.0436895507	0.0067751888	-0.0209959352	-0.05681848940000001	0.021730899900000003	-0.0648587166	0.0128127943	-0.0112062324	0.0240115531	-0.0639600697	0.0201334282	-0.0253408184	0.0143235154	-0.0517378247	0.0305519975	-0.0307006092	0.0040889737	-0.011987836100000001	0.048949519299999994	-0.0956915359	0.0649670755	-0.0613459088	0.0501500823	-0.0563345411	0.10352553279999999	-0.0381570412	0.0524815594	-0.0712234444	0.12340059769999999	-0.1030355437	0.020789595600000002	-0.012632703600000001	0.1144676146	0.04863265940000002	-0.0614989774	-0.031172021600000002	-0.0801991469	0.09191910939999999	-0.1495471077	0.0833150933	-0.100646161	0.005596734200000001	-0.1223022339	0.0049630876	-0.0179485514	0.0083008312	-0.0033805639	0.014386318899999999	-0.026912771800000002	0.094488795	0.0944818252	0.09447020939999999	0.09445394789999999	0.09443304179999999	0.0944074919	0.0449492	n/a	0.0020204305806399998	n/a	-0.208288	n/a	n/a	0.043383890944	-0.0485107	n/a	n/a	0.00235328801449	-0.000572059	n/a	n/a	3.27251499481e-07	-0.000620345	n/a	3.84827919025e-07	n/a	0.000102156	n/a	1.0435848336e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38305.37109375	24.25390625	1467301454.629898	588.2519683837892	23736.42578125	32.54296875	563417908.8687898	1059.0448150634766	24269.212890625	11.796875	588994694.3304787	139.166259765625	1.01542	22.054667	0.25608893	-0.0004849122	0.0217936678	0.047318841699999996	-0.015464356399999999	0.0374194104	-0.0421771418	-0.0308925175	0.0231015329	0.0956531141	0.0020658720000000003	0.0628759938	0.0093711912	-0.0627718869	0.0158698813	0.1085755616	-0.0074544318	0.042567786100000005	0.0481970904	0.06892313259999999	-0.0944710049	-0.1081549201	-0.15232665869999998	0.0735268796	0.0620351116	0.0577557421	0.0001606353	-0.0785185556	-0.0860722412	0.0044587272	-0.022211602400000002	0.060876228899999996	0.0328864335	-0.1521591135	0.0576074358	0.0570559352	-0.0225158959	0.0400850893	-0.0423305576	0.06668932059999999	0.030070676400000006	0.0035353281	-0.008575075500000001	0.014848346299999999	-0.0668268125	0.062203900300000003	-0.13501063	0.0543086828	-0.0104766832	0.0154961602	-0.04976679690000002	0.0647232141	-0.0504106546	0.0055576542000000005	0.048756231100000005	0.0163559614	-0.034532098500000004	0.10316973089999999	0.0957940943	0.0393371736	0.0651033319	0.05821069	0.1456690674	0.018494558300000002	-0.1063813508	0.0653656638	-0.029463807400000007	0.0451180472	0.0290354192	-0.013607659	0.017657877	0.0390655099	0.0340660689	0.0004211795	-0.0127618855	-0.1365653878	-9.32268e-05	-0.0316555563	-0.026686258100000002	-0.056893513099999994	0.1164197961	0.0478247174	0.0377576429	-0.0174495299	0.09285797039999999	-0.0146242255	-0.0174484819	0.020245427	0.09447020939999999	0.0944074919	0.09430299369999999	0.0941567609	0.0939688583	0.093739369	0.031363	-0.013586199999999993	0.000983637769	0.0001845848304399998	-0.0949492	0.11333879999999999	0.01284568358544	0.00901535058064	0.00684248	0.05535318	0.0030639745361124	4.68195325504e-05	-0.00136377	-0.0007917110000000001	6.268063075210001e-07	1.8598686129e-06	-0.000421588	0.000198757	1.7773644174400003e-07	3.9504345048999984e-08	-0.000383591	-0.000485747	1.4714205528099995e-07	2.3595014800900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38343.578125	38.20703125	1470229983.4279785	1459.7772369384766	23695.69140625	-40.734375	561485791.2202301	1659.289306640625	24283.580078125	14.3671875	589692261.4107094	206.41607666015625	1.031934	22.413347	0.10707873	-0.0016071094	0.039144061800000005	0.0036943709	-0.0170386522	0.0268224621	-0.0367007423	0.0064891561	0.0370225354	0.00273899	-0.0109019793	0.019198184	-0.023896640099999998	-0.0012536268	0.0106469645	0.007817606500000001	0.0660499113	0.1176394974	-0.0263649013	0.0221023336	-0.09659980580000001	-0.0764870537	-0.0504850754	0.089950067	-0.042790004900000005	-0.0484288817	-0.0219525096	0.0650604638	0.0924359853	0.034829224	-0.0077294174	0.044255213700000004	-0.0509279466	-0.0090397101	0.13468366699999998	0.035227623199999995	0.009485644599999999	0.0231447083	0.0431277142	-0.0271403947	-0.0249986486	-0.042979905	0.0024777033	0.0135135094	-0.0519083597	-0.0118115687	-0.0412281072	0.0061230239	-0.0200305254	0.020836403	-0.0407098466	-0.0030128629999999997	0.0173251363	0.019533124199999998	0.0043678036	-0.018958403000000002	-0.015522084399999999	0.0394179069	0.0618938694	0.045233145499999995	-0.0711620622	0.007787353	0.0026580981	-0.05327197559999999	0.0636052847	0.105960554	-0.1355545683	-0.0185939832	-0.06556344809999999	-0.0318467512	-0.0202842191	-0.0166726991	0.0673254938	-0.0195566532	-0.055881526900000006	-0.0406858343	0.0674978625	-0.0009845697999999999	-0.0984442482	-0.0447081071	0.0191431701	-0.0429804313	-0.0225363211	-0.11969053939999999	-0.0443626501	0.0937609259	0.0484716697	-0.040525922400000004	0.09443304179999999	0.09425888380000001	0.0939688583	0.0935633218	0.09304277289999999	0.0924078514	-0.00665946	-0.03802246	4.43484074916e-05	0.0014457074644516	-0.110344	-0.015394800000000012	0.0002369998670400004	0.012175798336000002	0.0228418	0.015999319999999997	0.0002559782404623999	0.0005217478272400001	-0.0020192	-0.00065543	4.295884849000001e-07	4.07716864e-06	-0.000421588	0.0	1.7773644174400003e-07	0.0	-0.000481404	-9.781300000000003e-05	2.31749811216e-07	9.567382969000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38395.93359375	52.35546875	1474247716.5356598	2741.0951080322266	23662.734375	-32.95703125	559924998.1018066	1086.1659088134766	24232.044921875	-51.53515625	587192001.095768	2655.872329711914	0.909672	19.757862	0.10981803	0.0082213679	0.0341759807	-0.0299778873	-0.0048238146	0.012725021000000001	-0.070045438	-0.033128162200000005	-0.022173416499999998	-0.006414828000000001	-0.0406114378	0.0246770311	-0.051957950700000005	0.0462847807	0.0328941698	-0.0693425961	0.045114202	0.17211507980000001	0.1034987889	-0.017327638700000002	-0.0616487449	-0.07243855190000001	0.0679640338	0.0086807897	0.0285903829	-0.009329661	-0.0455248329	-0.0567322987	0.08445853769999999	0.0139341396	-0.0384939689	-0.00351481	-0.0103524189	0.061474005400000004	-0.04449414769999999	0.0463166698	0.012425763700000002	0.08651420119999999	0.027725102	-0.0703942394	0.0831854118	0.0684307772	0.0207072358	-0.0277480827	-0.014124272700000001	-0.0736585183	0.0414183307	-0.0383217655	-0.005891974499999999	0.0300666302	-0.0661130554	0.0237758947	-0.0204808234	0.0442336979	-0.0046712408	0.0252915792	-0.06983536230000001	0.0672951185	0.0017833301	0.1191380492	-0.0897210408	0.0031448109000000004	0.024757517799999997	-0.1395142985	0.013943931699999999	0.0524932109	-0.040245915699999996	-0.0712551216	-0.014884221999999999	0.026895340099999998	0.1040824463	0.011345453799999999	-0.0101574171	-0.0417646584	0.1296618853	0.0246233575	0.0134948043	0.0229820529	-0.075651887	-0.022261196	-0.0786047951	-0.0367203686	0.0685786592	0.014869120900000001	0.1370435214	-0.0926263129	-0.0197219765	-0.1161389311	0.0943772996	0.09403611769999999	0.0934683946	0.09267549789999999	0.09165933789999996	0.0904223624	-0.00880844	-0.0021489800000000013	7.758861523360003e-05	4.618115040400004e-06	-0.161949	-0.051605	0.002663076025	0.026227478601	0.0395543	0.0167125	0.00027930765625000005	0.00156454264849	-0.0016398	0.00037939999999999995	1.4394436000000002e-07	2.6889440400000003e-06	-0.00011177	0.000309818	1.24925329e-08	9.5987193124e-08	-0.000383591	9.781300000000003e-05	1.4714205528099995e-07	9.567382969000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38395.7890625	-0.14453125	1474236617.7319946	0.0208892822265625	23658.0390625	-4.6953125	559702812.2827759	22.04595947265625	24231.7578125	-0.287109375	587178086.6836548	0.08243179321289062	0.8125479999999999	17.648347999999995	0.05772610000000001	-0.0007824754	0.0235525775	-0.031435559700000004	-0.0182670097	0.0190036595	-0.0541171479	0.0167080426	-0.0097076356	-0.083563267	-0.061695808399999996	-0.0234203937	-0.044249553	0.0147656107	0.10275451099999999	-0.061913427	-0.014316385800000001	0.11253846949999999	0.0467801466	-0.026349264700000003	-0.0358686795	0.0127505548	0.0465093144	-0.0151123577	-0.049650416100000004	-0.09505926560000001	0.0679505175	-0.0614917549	0.0853432354	-0.0473502476	-0.0046043556	0.0108126679	-0.0032156506	0.0285650173	0.0394156008	0.0385981651	0.053860567000000005	-0.0010624004	-0.0092659374	-0.1044860453	0.0380403126	-0.0357577045	0.0135556952	-0.0371508791	-0.009596554200000001	-0.0727985801	0.0139116296	-0.0397213253	-0.0223496009	0.0434901977	-0.0445397963	-0.0413915094	0.052092473099999995	0.0362482523	-0.043429870599999996	0.0033565543	-0.0436241091	0.0773377929	0.004150706	-0.0189683842	-0.0524577478	-0.0322703637	-0.0583234766	-0.0314741744	0.073793395	0.035009381	-0.0687290401	-0.0586589173	0.1331419089	-0.0317361034	0.0418987026	-0.034396489100000004	-0.0264087467	-0.013150003	0.068194929	-0.0336438059	0.0520005958	0.01713953	-0.0701330332	0.030857720800000002	-0.1170949318	-0.0124999846	0.0261063588	0.0211599977	0.0325648593	-0.0326992549	-0.1130972055	0.0258586619	0.09430299369999999	0.093739369	0.0928024885	0.0914960826	0.0898253534	0.0877969533	-0.00879584	1.26000000000015e-05	7.736680130559999e-05	1.5876000000003774e-10	-0.128722	0.033227000000000007	0.0011040335290000004	0.016569353284	0.0396029	4.859999999999587e-05	2.3619599999995984e-09	0.0015683896884099995	-0.0012614700000000006	0.00037832999999999937	1.4313358889999954e-07	1.5913065609000015e-06	-0.000222198	-0.000110428	4.9371951204000005e-08	1.2194343184000001e-08	-0.000383591	0.0	1.4714205528099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38580.328125	184.5390625	1488441718.232666	34054.665588378906	23655.076171875	-2.962890625	559562628.6972084	8.778720855712889	24178.646484375	-53.111328125	584606945.8163795	2820.813175201416	1.017943	22.10948	0.07176372	0.036512650099999995	0.0330042844	-0.0356794823	0.0108781844	-0.049150472	-0.018246956499999998	-0.0521447838	-0.1219300888	-0.0953306782	-0.0730957681	-0.0394587235	-0.0659285199	-0.0189749318	-0.0326676905	-0.0884615715	-0.101769107	-0.0071055265000000015	0.1647950228	-0.1461224231	0.053107868499999995	0.0558175567	0.0385628408	-0.0376801166	-0.1644980271	0.0926597082	-0.1049835306	-0.0210664539	-0.0353898307	-0.0040315672	0.0425088639	-0.0694329177	0.10842531820000001	-0.0091480342	0.15740160539999998	-0.1048555723	0.0730309472	-0.0030420673	0.0048619373	-0.012762673700000001	-0.1195873164	0.0185924824	0.0587781692	-0.1076263752	0.0621952359	-0.016939370500000002	0.0646627708	-0.048738301399999996	0.0027442024	-0.0046924448	0.0026342074	0.0077557031000000005	-0.0330297161	0.012502010400000001	-0.11035093779999999	-0.029904658799999997	-0.093589861	-0.022132473	-0.10116341820000001	0.0257106888	0.077626207	0.0278782025	-0.09272378939999999	-0.0955826142	-0.055117604400000006	-0.055522186900000006	-0.022604862799999997	0.10324817730000001	0.0537199466	0.1762782839	0.0462570685	-0.10642900970000001	-0.09045274910000001	0.1178958517	-0.0954087209	-0.0618828854	-0.054600108	-0.1297744461	-0.12423925949999999	0.0318078626	-0.07693940099999999	0.0350268197	-0.1321065048	0.0215495318	-0.032002699	0.0400406783	0.1556657722	0.175500431	0.09421013869999999	0.0933688711	0.09197231859999999	0.0900287868	0.08754983429999999	0.0845502041	-0.00878242	1.3419999999998364e-05	7.713090105640001e-05	1.8009639999995608e-10	-0.145325	-0.01660300000000001	0.0002756596090000002	0.021119355625000003	0.0576897	0.0180868	0.00032713233424000004	0.00332810148609	-0.00180329	-0.0005418199999999993	2.935689123999992e-07	3.2518548241e-06	-0.000421588	-0.00019939000000000005	1.7773644174400003e-07	3.975637210000001e-08	-0.000383591	0.0	1.4714205528099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38451.60546875	-128.72265625	1478525963.1244051	16569.522232055664	23655.248046875	0.171875	559570760.1591835	0.029541015625	24098.34375	-80.302734375	580730171.4931642	6448.529148101807	0.983716	21.366076	0.02831417999999998	-0.0214931062	0.000761825	-0.034741345	0.0006579991000000001	-0.026614725099999997	0.009360796800000001	0.047246398200000005	-0.0396524116	-0.0598780225	-0.019815301100000002	0.0326591337	-0.0246716748	-0.0572230186	0.0094830177	-0.0001519513	-0.1395778758	0.047942913399999995	0.0956663009	0.0037652615999999996	0.1311643899	0.0828852615	0.1332222145	-0.013785150500000001	0.035607370299999996	0.1046966834	0.051141945700000004	0.020200986100000002	0.1924041511	0.089470315	0.08573842429999999	-0.1111379684	0.0444392438	-0.08608066060000001	0.0014279287	-0.0054416234	-0.033045982	0.0814808366	-0.0256046221	0.0351268083	0.0945566657	-0.08988690140000001	-0.016917263000000002	-0.059454037	0.0604530608	0.0934871807	0.0011690647	-0.035976472	0.0018494776000000002	0.0019178013000000001	0.0163388712	-0.0533308738	0.0289205844	-0.013555788000000001	-0.057938406799999995	0.0475678462	-0.0592626067	0.0686083005	-0.0830592757	0.0349949213	0.0566193909	-0.11318532390000001	-0.0319492487	-0.019752644399999998	0.024985173599999997	-0.0074053774	0.09496409859999999	-0.010880619499999999	-0.0809518613	-0.061892110599999994	0.13104330039999998	-0.15169188949999998	-0.0417306568	0.0411693334	-0.0316882033	-0.078426173	-0.0805768304	0.0179955332	-0.009282213499999999	0.012204722099999999	-0.0426968638	0.1073425399	0.0879896297	0.0562157684	0.0907425213	0.0101077183	0.009759633	0.1449885353	0.09409875289999999	0.09292491550000001	0.0909793543	0.08827822710000001	0.08484396609999999	0.0807050921	-0.0109893	-0.002206879999999998	0.00012076471448999994	4.870319334399992e-06	-0.16054000000000002	-0.015215000000000006	0.0002314962250000002	0.02577309160000001	0.0577246	3.490000000000437e-05	1.2180100000003052e-09	0.00333212944516	-0.00165829	0.00014499999999999995	2.1024999999999985e-08	2.7499257241e-06	-0.000421588	0.0	1.7773644174400003e-07	0.0	-0.000455739	-7.214800000000007e-05	2.0769803612100002e-07	5.20533390400001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38179.18359375	-272.421875	1457650059.8852694	74213.67797851562	23630.01171875	-25.236328125	558377453.8282623	636.872257232666	24030.0234375	-68.3203125	577442026.4067992	4667.665100097656	0.981025	21.307617	0.06493088	-0.0477000569	-0.061886328399999996	-0.0729845306	-0.0058956825	-0.0235187785	0.0699681301	0.0563830737	0.025254487200000002	-0.0218993082	-0.0028167440000000004	0.0963386044	0.0158061382	0.061495074500000003	-0.035500664700000004	-0.0098013583	0.1036463426	0.029061000099999998	0.1553843506	0.08652054529999999	-0.0606415655	0.030116059100000002	0.1501427277	-0.17521721839999999	0.0628873851	-0.0118558327	-0.0169463329	0.0209518544	-0.07094833730000001	-0.0684315934	0.12361535119999999	0.0017294954	0.0578878815	-0.0295442867	-0.0400047381	-0.10330212960000001	0.026779153599999998	-0.05276733559999999	0.0673975793	-0.0482995619	-0.021214585600000002	0.0510428058	-0.0346031258	0.0357588642	0.0547012213	-0.0133121153	0.0395041599	-0.0717978285	-0.005622205799999999	-0.022328051800000002	0.0703019475	-0.0558980281	0.0363811224	0.0012329001	-0.0169642155	0.10403091689999999	-0.0091455229	-0.048178018600000004	0.0586025561	0.21516885370000002	-0.0651986432	0.001588848	0.0885096093	0.0411656882	0.0437300079	-0.1936513536	0.06346466769999999	-0.049041655999999996	0.04646432	-0.027399374700000003	0.0100158651	-0.0335293604	-0.0473041463	0.10959232	-0.0096033569	-0.024619272299999998	0.0028014679999999997	-0.0358193031	0.08674212220000001	0.0326728413	-0.0028497588000000003	-0.052151241900000006	0.0756536149	-0.0297136152	-0.1286878517	-0.1339847045	0.0080178088	0.06330178360000001	0.0939688583	0.0924078514	0.0898253534	0.0862499114	0.0817210491	0.0762888293	-0.00878242	0.002206879999999998	7.713090105640001e-05	4.870319334399992e-06	-0.194681	-0.034140999999999984	0.0011656078809999984	0.037900691761	0.07545019999999998	0.01772559999999998	0.00031419689535999934	0.005692732680039997	-0.00180329	-0.00014499999999999995	2.1024999999999985e-08	3.2518548241e-06	-0.000421588	0.0	1.7773644174400003e-07	0.0	-0.000383591	7.214800000000007e-05	1.4714205528099995e-07	5.20533390400001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38173.76953125	-5.4140625	1457236680.2249908	29.31207275390625	23657.3203125	27.30859375	559668804.3682251	745.7592926025391	24061.943359375	31.919921875	578977118.2297707	1018.8814125061036	1.017723	22.104683	0.02910868	-0.041051625	-0.1059653831	-0.039209847799999996	-0.010806041399999999	0.0224149004	0.057967213499999996	0.0543114393	0.0593294818	-0.045543758499999996	0.0099371149	-0.014190996200000004	-0.1020613914	0.050993742	-0.0347112793	0.0005526045	-0.0444439584	-0.0327781	-0.0020259766	-0.1273492166	-0.1227917791	-0.001635344	-0.0137581967	-0.0864618734	-0.046501797000000004	-0.0575734827	-0.0126915745	-0.0039498056	0.10475677439999999	-0.0227387248	0.0404676338	-0.0630468936	-0.0542596685	0.0711972326	0.0317995976	0.0323747755	-0.0631522176	-0.1164733242	0.075915756	0.038419174900000005	0.0863896514	0.0357793911	-0.0385244841	0.09969979539999999	0.0121147974	-0.0407700346	0.0769418779	-0.0327953894	-0.0089363592	0.0099907127	0.0485948069	-0.0564269644	0.0827459785	0.0074878137	-0.0116698383	-0.0594762057	0.0265966209	0.032960422999999996	-0.07696519019999999	0.06581468160000001	0.023227265	0.1644361477	-0.0996027639	0.014227201100000001	0.0072573487	-0.016262425900000002	-0.0983663326	-0.0525518128	0.0366412494	-0.0476737738	-0.0290089053	-0.0550793302	-0.0035814754	0.0117399294	-0.0353416145	0.0798794227	-0.0111332882	0.0637572504	-0.0139055362	0.1501948735	0.021887077	-0.0904472442	0.0992079638	-0.0089545585	-0.0202135725	-0.0236235612	-0.0111381874	-0.0779115174	0.0938204803	0.0918180858	0.0885123583	0.0839502217	0.0781964342	0.0713326694	-0.0118066	-0.00302418	0.00013939580356	9.145664672399996e-06	-0.183775	0.010906	0.00011894083599999998	0.033773250625	0.0754984	4.820000000001212e-05	2.323240000001169e-09	0.0057000084025599996	-0.00163756	0.00016573	2.74664329e-08	2.6816027536e-06	-0.000284712	0.00013687600000000002	8.1060922944e-08	1.8735039376000008e-08	-0.000383591	0.0	1.4714205528099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38169.53515625	-4.234375	1456913414.0442047	17.929931640625	23687.8125	30.4921875	561112461.0351561	929.7734985351562	24125.68359375	63.740234375	582048608.8657379	4062.817478179932	0.828149	17.987185999999994	0.018566400000000014	-0.0027883014	-0.068161351	-0.0111016317	0.0025956546	0.0320626032	7.61329e-05	-0.012070481899999999	0.0356373302	0.045764186	-0.0177658426	-0.0110944918	-0.0703157001	0.08323668969999999	-0.089070292	0.0070589226	-0.0118431441	-0.0678783407	0.0071771709999999996	-0.0829427034	0.007899085600000001	-0.038666959199999996	-0.0266330881	0.0174697241	0.035858395099999996	-0.0361577652	-0.06661925240000001	-0.038104579900000005	-0.1024921803	-0.003938834	-0.039030226099999996	0.023577936299999998	0.07727108049999999	0.059624280700000004	0.0348717598	0.061178547	-0.0431389695	-0.1292366519	0.005372628000000001	-0.0513162676	0.018822018200000002	0.036126747	-0.0063753387	0.0860253472	-0.013168919	-0.0741792284	0.0197279038	-0.0058325051000000004	0.0030898041	0.012775806200000002	-0.009460616	0.0316612273	-0.0087908112	0.0477486763	0.0056735445	-0.0417505452	0.0365853867	-0.0172799121	-0.08164721900000001	0.049575670499999995	0.024632433500000002	0.11745939710000004	0.012796233899999999	-0.0256494886	-0.06836530639999999	0.0091164171	0.0822149106	-0.0098115628	0.0672761896	0.0803997243	-0.0644623084	0.031068555600000002	-0.09014974699999999	-0.050932405199999996	-0.0572654904	0.08222108139999999	0.014473613	0.040952873199999996	-0.022326958100000002	0.0616691817	0.0038272856	-0.080665158	-0.036910012	-0.0271866374	-0.024719853700000002	0.0101417887	-0.013209638300000002	-0.0234118224	0.0936536481	0.0911560825	0.0870426931	0.08138639339999999	0.0742874465	0.0658716875	-0.0140371	-0.0022305	0.00019704017641	4.97513025e-06	-0.190955	-0.007179999999999992	5.1552399999999876e-05	0.036463812024999986	0.0754928	-5.599999999994498e-06	3.135999999993839e-11	0.005699162851839999	-0.00165158	-1.4020000000000006e-05	1.965604000000001e-10	2.7277164964e-06	-0.000115726	0.00016898599999999998	1.3392507076000004e-08	2.8556268195999997e-08	-0.000383591	0.0	1.4714205528099995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
