csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
26768.51171875	n/a	716553219.6368562	n/a	17216.625	n/a	n/a	296412176.390625	17428.419921875	n/a	303749820.9732094	n/a	n/a	n/a	n/a	-0.20283919920000001	-0.0729311371	-0.1586195681	0.023301141600000002	-0.1505968499	0.028182033199999998	-0.1421805745	0.0163381482	-0.0028401331	0.18169817289999998	-0.1084056194	0.0323555468	-0.1866912207	0.031040851600000002	-0.0558220501	0.0232336473	-0.07899174099999999	0.13111057439999999	-0.1266650396	0.0461592538	-0.005922021899999999	0.0075277729	-0.0062696827	0.0671303669	-0.1538538096	0.0345617347	-0.0689158098	0.1863255657	-0.063256765	0.0712725563	-0.0268363475	-0.10570777890000001	0.0634192593	-0.051112579500000005	0.0098330609	0.053006179400000006	-0.1072863759	-0.021124982900000002	-0.0426144549	0.0123265903	0.1444169757	-0.1206636174	-0.15278049929999998	-0.07912773320000001	0.006326452099999999	-0.22088404420000002	0.0680094658	-0.168461251	0.0863670941	-0.1687864734	0.026718565	-0.0776890655	-0.1777757945	8.574700000000001e-06	-0.0137892402	0.1067932417	0.1365393597	-0.064447287	0.1168274557	-0.1855866064	0.0104330859	-0.002438104	0.018151482	-0.16950542170000002	0.055880003899999996	-0.0010980311	0.13164289070000001	-0.0073031630000000005	0.042738940499999996	-0.013573142	0.0796293446	-0.0921323249	0.0847479121	-0.0186469698	0.11357048089999999	-0.1484129848	0.0840104486	-0.0330692989	0.057764139900000004	-0.025757552200000002	-0.08182822440000001	0.0976167652	0.1194306877	-0.0359406651	-0.0924096359	0.0771617041	0.0779918234	-0.0334656556	-0.0638347782	-0.12312556820000001	0.12766144199999999	0.1217078847	0.1216831682	0.1216419777	0.0150264	n/a	n/a	0.00022579269696	-0.15978599999999998	n/a	n/a	0.025531565795999998	-0.0604432	n/a	0.00365338042624	n/a	-0.00274825	n/a	n/a	7.552878062499999e-06	-0.000326499	n/a	n/a	1.06601597001e-07	0.0	n/a	0.0	n/a	0.0	0.0
26607.162109375	-161.349609375	707941075.5145607	26033.696445465088	17186.404296875	-30.220703125	913.2908973693848	295372492.65564346	17368.666015625	-59.75390625	301670559.1623268	3570.529312133789	1.654948	29.46958	0.07513368499999999	0.0107851126	0.1356160825	-0.013151848899999999	0.1209766924	0.032316755499999995	0.1727504734	-0.0191295312	0.015695461299999998	-0.0588668391	0.059355852599999995	0.0074134801	-0.0271712576	-0.0730806003	-0.0723950621	0.1446687422	-0.049557166900000005	0.038589646899999996	-0.07473944889999999	-0.0714103356	0.09783869740000001	0.1111130628	-0.07413881309999999	0.0997271272	-0.0354219522	-0.1943805096	0.0782212471	-0.1266655347	-0.046143734000000006	-0.0391915729	-0.0189225789	0.10645853849999999	0.0872870632	0.06944184889999999	0.1861231391	0.0123746465	0.0386374395	-0.0040872842	-0.0864303509	0.0614103603	0.11682444310000001	0.0957250268	-0.020665265	0.0176897148	0.13691618349999998	0.065285087	-0.1367503618	-0.0032727206	0.09267602609999999	-0.0797420753	-0.1440429165	0.1420985041	-0.2363283448	-0.053020908	-0.151715732	0.0298050565	-0.0454386337	0.08727729699999999	-0.0179808285	-0.0376910555	-0.0610015021	-0.053450780999999996	0.0711418592	-0.0722742783	0.0690104122	-0.12252702230000001	-0.08678027699999999	0.0120651919	-0.0026517108	0.0635897057	0.0491568581	-0.0309118612	-0.1712649434	0.1707697472	0.057110242400000004	-0.0324620348	-0.031994235	0.0359700472	0.1919679078	-0.053717702699999995	-0.0334487126	-0.0471911076	-0.1317707325	0.0721334998	-0.0219903506	-0.057934253099999986	-0.0573366396	0.1349035349	-0.010783295	0.048244172	0.0438537862	0.0614247889	0.1216419777	0.12141962949999999	0.12104935019999999	0.0227194	0.007693000000000001	5.918224900000001e-05	0.0005161711363600001	-0.173536	-0.013750000000000012	0.00018906250000000037	0.030114743296	-0.074697	-0.014253799999999997	0.0055796418090000004	0.00020317081443999992	-0.00312446	-0.00037621000000000014	1.4153396410000005e-07	9.7622502916e-06	-1.5630599999999998e-23	0.000326499	1.06601597001e-07	2.4431565635999992e-46	8.60287e-05	8.60287e-05	7.4009372236900005e-09	7.4009372236900005e-09	1.0	0.0
26565.849609375	-41.3125	705744365.4679298	1706.72265625	17171.767578125	-14.63671875	214.2335357666016	294869601.75714487	17331.94921875	-36.716796875	300396463.72132874	1348.1231727600098	1.265024	22.526224	0.091316185	0.0345929905	-0.0575776007	0.0657360952	0.1270567431	0.04811398309999999	-0.06363152700000001	-0.0178664881	-0.017328223400000002	-0.1566594067	-0.0088325791	0.0954733349	0.075108494	-0.006204919200000001	0.0709048426	0.1915588183	0.0106162124	0.1623478692	0.022064996099999998	-0.0034622307	0.0480309142	-0.0011222704	0.007367365799999998	-0.1355796673	0.0879667791	-0.0032143532	0.1140121575	-0.0040040383	0.14248259289999998	0.0286162481	0.0689728478	0.0674997983	-0.058078870199999987	-0.1647329288	-0.015781993600000002	-0.0485739691	-0.0021204866	0.0537214781	-0.0993117375	-0.0483698926	0.0710847278	-0.0830622318	-0.0694230782	0.0394608006	-0.0709023262	0.10568083210000001	-0.0042039359000000005	0.0484251951	0.17582944739999998	0.0186012181	-0.0634998974	0.1550890969	-0.0910506784	0.0381868744	-0.0034839105	-0.0148522931	-0.0010617063	0.048458114000000004	0.0785381938	-0.1631607186	0.0546033276	0.1348991761	0.1287521994	-0.096928086	0.0998406339	0.1367848642	-0.0468636493	0.0027240033	0.1158843183	0.0745499282	-0.0924455257	0.0269963692	0.0241779029	0.0362921602	0.052674182199999996	0.1016254375	-0.08025312820000001	0.0838508865	-0.0027656401000000002	0.1002203358	-0.10015020320000001	-0.0688632402	-0.0737981018	0.13048623480000002	0.0364030553	0.06767846599999999	-0.0606556734	-0.1152456589	-0.0931703618	0.0751430978	0.06547716049999999	-0.0405247017	0.1215101995	0.120893123	0.1198669825	0.0227373	1.7899999999997782e-05	3.204099999999205e-10	0.00051698481129	-0.141895	0.031641	0.001001152881	0.020134191025	-0.0426882	0.032008800000000004	0.00182228241924	0.0010245632774400005	-0.0029198	0.00020465999999999974	4.1885715599999885e-08	8.525232040000001e-06	-0.000262281	-0.000262281	6.8791322961e-08	6.8791322961e-08	2.1175799999999998e-22	-8.60287e-05	4.484145056399999e-44	7.4009372236900005e-09	0.0	0.0
26573.109375	7.259765625	706130141.8557129	52.70419692993164	17147.1875	-24.580078125	604.1802406311035	294026039.16015625	17308.873046875	-23.076171875	299597086.15283585	532.509708404541	1.227033	21.84973	0.046605249999999966	-0.0683068479	0.12703635300000002	0.1464539621	0.0341646127	-0.0523881809	0.0571616139	0.1407892258	-0.18233668530000002	-0.0010777796	0.0174508456	0.0460748023	0.074064636	-0.043687741399999994	-0.0234044506	0.021881977599999998	0.14868426939999999	0.2198167828	0.1512527631	-0.044723549	0.0338874355	0.1028036084	-0.027664695299999997	0.1313022906	0.12072582429999999	-0.0046673534	-0.1119158147	-0.0812721589	-0.13570105300000002	0.076775934	6.12703e-05	-0.019714093000000002	-0.0393556613	0.1082401855	0.0342220052	-0.0071505838	-0.0127092179	0.0428628749	-0.13611200869999998	0.132544393	0.1242672801	-0.1254734145	-0.0270256627	-0.0748859682	0.1150733534	0.020482089	0.1351188267	-0.038947367999999996	0.0033642905	0.057195301799999994	0.0116128549	0.062251686699999996	-0.1480969716	-0.0239021377	0.024645372000000002	-0.1872696216	-0.1616662291	0.0085897025	-0.0052392515	-0.0088016442	-0.0441499595	-0.0367602246	0.0250639306	-0.015875783100000002	0.1454829006	0.19493308829999997	-0.0381939918	0.0700550688	-0.0209199705	0.0392667046	-0.0363619125	-0.0661223172	-0.23484315890000002	-0.07694304190000001	0.0531520171	-0.1077023724	0.1770645268	0.05883074570000001	-0.0275636454	-0.1411387938	0.049156219400000006	-0.0058791261	0.032038296800000005	-0.0279866622	0.08859845150000001	-0.039001499700000004	-0.1549962802	0.0361546629	0.028614819	-0.0217371843	-0.1208466325	-0.0464640493	0.1213126213	0.12010478890000001	0.1181006348	0.0227336	-3.6999999999988435e-06	1.368999999999144e-11	0.00051681656896	-0.13397699999999998	0.007918000000000008	6.269472400000014e-05	0.017949836528999997	-0.055549199999999986	-0.012860999999999996	0.00308571362064	0.00016540532099999994	-0.00339808	-0.0004782799999999998	2.2875175839999977e-07	1.15469476864e-05	-0.00022411	3.817100000000001e-05	1.457025241000001e-09	5.02252921e-08	0.0	-2.1175799999999998e-22	0.0	4.484145056399999e-44	0.0	0.0
26539.37890625	-33.73046875	704338632.7295074	1137.7445220947266	17127.8359375	-19.3515625	374.4829711914063	293362763.9019165	17306.58203125	-2.291015625	299517781.6043854	5.2487525939941415	1.208374	21.517471	0.14487395	0.0363893328	0.0271233681	0.09506318890000001	0.20269566190000002	0.082743343	0.0225813981	0.0981758633	-0.1274281495	-0.19643387269999998	0.010084048	-0.07767283259999999	-0.047759914900000006	-0.051350280899999996	-0.0421347408	0.006660006400000001	0.0967211192	-0.0571671851	-0.0613014099	-0.08672997589999999	-0.06895058	-0.0778281338	-0.14036908609999998	0.028641608199999998	0.0067945549	0.0041113055	-0.1802934308	0.0243475396	-0.0988738863	0.0061795876000000005	0.050827833899999994	-0.11081562699999999	0.0370033025	-0.242273746	0.1039992416	-0.18543022420000002	0.0242936446	0.1279479497	0.058926322999999996	-0.07306861070000001	0.0022151482	0.06844803049999999	-0.1069408742	0.0316600829	0.0344132123	0.18244712780000005	0.0801299791	0.09875736560000001	0.1193499051	-0.03923445	-0.0009331929	-0.0521750962	-0.023919912999999998	0.1091138239	-0.0415143894	-0.1169269132	-0.1596743412	0.0735562428	-0.1344222552	-0.056905244	-0.026275958999999998	-0.06602455780000001	0.0442487272	-0.0925111941	-0.0632605377	-0.0045647626	-0.1688436425	0.051839933600000006	-0.0932758897	-0.050713934800000006	0.0716694551	0.0689431468	0.0145575125	-0.0991537543	-0.0561029759	-0.061027341299999996	0.0466697196	-0.1432313041	0.07247947519999999	0.21800947829999998	0.15322388439999998	0.017970034	-0.114517077	0.1106742582	0.0463079759	0.1273038664	0.0050019092	-0.211858125	-0.022975113300000002	-0.0684411427	-0.05782316730000001	0.0241197785	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00967335	-0.01306025	0.00017057013006249998	9.35737002225e-05	-0.219447	-0.08546999999999999	0.007305120899999998	0.048156985808999984	-0.037556	0.017993199999999994	0.001410453136	0.0003237552462399998	-0.00305518	0.0003429000000000001	1.175804100000001e-07	9.3341248324e-06	-0.0	0.00022411	5.02252921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26505.521484375	-33.857421875	702542669.1586647	1146.3250160217285	17176.64453125	48.80859375	2382.278823852539	295037117.35292053	17359.92578125	53.34375	301367023.1305084	2845.5556640625	1.337323	23.813652	0.15289555	0.17593308530000001	-0.0161372512	0.0902655141	-0.0338824773	0.1304561756	-0.013086561000000002	-0.0432651389	-0.0040082534999999996	0.09743989199999999	0.005376335699999999	-0.0253887113	-0.0889645698	-0.0059428121	-0.2459630111	-0.0001790897	0.0995648041	-0.0274013179	0.0741028796	0.0704841641	0.0476754587	-0.06641294269999999	-0.0798120985	0.0773445801	0.12698597820000002	0.059529537	0.0273153775	-0.0141649221	-0.044152452	-0.1597588802	-0.0159266501	-0.0650481335	0.1338869789	0.039815221899999996	0.1301234034	-0.0343297119	0.10398676529999999	-0.0923299302	0.1048746951	0.0780122723	0.1018610965	-0.110394905	-0.0731632704	0.1638073714	-0.0123227021	-0.083980556	0.09635248460000001	0.0369951395	0.0201940728	-0.0135299856	-0.0175427519	-0.10494713359999999	0.0293113402	0.0992311564	-0.052622781900000005	0.010626729599999999	0.059813281399999994	-0.0014084770999999998	-0.0708078372	0.0015381555	-0.14648368720000002	-0.254733223	-0.0592706804	-0.06040199230000001	0.05019592690000002	-0.0316085033	0.09638509890000001	-0.031151014700000007	0.1259805319	0.0579321259	-0.036038745899999995	-0.054583500199999996	-0.0829368539	-0.0558320158	-0.17325577260000002	-0.08629298460000001	0.0793819225	0.0030018312	-0.0057604671	-0.13357228289999998	0.053662392999999996	-0.008965028	-0.1862558276	-0.0772059801	0.1123587192	-0.0707049642	0.07820556299999999	0.016081765300000002	-0.0092283118	0.0398516716	-0.0419655795	0.0497604184	0.1207205288	0.11775003070000001	0.11285322490000001	0.009964	0.00029064999999999994	8.447742249999998e-08	9.9281296e-05	-0.125374	0.09407299999999996	0.008849729328999995	0.015718639876000005	-0.0444747	-0.0069187	0.0019779989400899997	4.786840969e-05	-0.00231783	0.0007373499999999999	5.436850224999998e-07	5.372335908899998e-06	-0.000294914	-0.000294914	8.697426739600001e-08	8.697426739600001e-08	0.0	0.0	0.0	0.0	0.0	0.0
26649.07421875	143.552734375	710173156.7164459	20607.38754653931	17212.919921875	36.275390625	1315.9039649963381	296284612.23688126	17373.24609375	13.3203125	301829679.83399963	177.43072509765625	1.2946030000000002	23.052933	0.107407745	-0.1186072879	0.0437060744	0.0466556525	-0.0475724646	-0.1304245001	-0.10126936689999999	0.0133210391	0.1407994997	0.0659196597	0.0724158444	0.0413929544	-0.0644873258	-0.0031067015999999997	-0.1240388176	0.0775017104	-0.0846076074	-0.0542488342	0.0767434004	0.0792890518	-0.20259038010000002	-0.1328120612	-0.12716426349999999	-0.0045372707	-0.134932645	-0.0253628565	0.0105204175	0.0675749839	-0.0369953545	0.013722233899999998	-0.058393937800000004	0.1587336923	-0.030308357400000006	-0.0729876549	0.0955059555	-0.003771978	-0.024187763799999998	0.0626291687	0.0415134837	-0.049436031500000005	0.11162511650000001	-0.20653615109999998	-0.0379964168	-0.1182608191	-0.004060994	-0.1265916297	-0.042354366500000004	0.1261075853	0.1255449664	-0.0082892448	0.1332948363	0.06129859610000001	0.0733566774	-0.0686088235	0.1510815638	0.152457915	0.0864032919	0.0559859949	0.0333872753	-0.0365100965	-0.10862347	-0.0829144782	0.0737839621	0.0437320745	0.0211262785	-0.0054931051	0.0675507413	-0.20127473920000002	-0.10809963369999999	-0.0847395246	0.1006382284	0.035748711600000004	0.0945234207	-0.0346663631	-0.1186449007	0.037412606	0.1688434022	0.045578144699999996	0.0907502769	-0.057782110899999996	-0.1441160431	-0.1049026994	-0.0493132631	-0.0331131955	0.1537435401	0.088364068	-0.0682612693	-0.049793831399999995	0.06568738	0.048427189	0.08718987210000001	0.0092949901	0.120326335	0.1161887065	0.1093977275	0.00518656	-0.004777440000000001	2.282393295360001e-05	2.69004046336e-05	-0.176688	-0.051314	0.002633126596	0.031218649344000007	-0.0645041	-0.0200294	0.004160778916809999	0.0004011768643599999	-0.0025891	-0.0002712700000000001	7.358741290000006e-08	6.70343881e-06	5.95541e-05	0.00035446809999999996	1.2564763391761002e-07	3.54669082681e-09	0.0	0.0	0.0	0.0	0.0	0.0
26613.736328125	-35.337890625	708290961.3429604	1248.7665138244631	17174.01171875	-38.908203125	1513.8482704162598	294946678.5157623	17378.845703125	5.599609375	302024277.97302634	31.35562515258789	1.288396	22.942421	0.04720435499999999	0.036919323500000004	0.10008541859999999	-0.0400499029	0.0394851822	0.0340536328	0.096169659	0.0756470129	0.0402017385	0.020296983	-0.0166184472	0.0689581901	-0.0003406193	-0.0128660486	-0.032606728599999996	-0.011896448600000002	-0.08393263320000001	0.0378804352	0.0426168399	-0.0434106069	0.0508584	-0.0469517387	0.1332332491	-0.0413367975	-0.11809853869999999	-0.0940654911	0.051912032000000004	-0.1033548288	-0.1587655567	-0.0016227092	0.0828829555	-0.1107191207	-0.1330648505	-0.0908295788	0.0074545407999999985	-0.12033136009999999	-0.1353980909	-0.08632365199999999	-0.0329308988	-0.0606600129	-0.0200544001	-0.0382437927	0.0036479657	0.030995205499999998	0.10927638220000001	0.0191987972	-0.0596362442	0.045029673799999996	0.016206593300000002	0.0665523421	0.013207120900000001	-0.0745350125	-0.0175025048	-0.0060464535	-0.0520880625	0.0609589175	-0.1166053776	-0.0438768133	0.0455795392	0.0224064298	-0.012507513500000001	-0.0016599724	0.0134015179	0.11475381679999999	0.021201102700000002	-0.0385860452	0.150008129	0.0892548407	0.00866272	-0.016708213200000002	0.0275780034	-0.026014493	-0.0421297804	0.18655044420000005	0.0951982319	-0.1702951522	-0.0135793756	-0.026263931299999998	0.0369144168	0.053946917000000004	0.0974227057	-0.0052803374	0.1414923195	0.1301072767	0.1042084244	-0.0088653668	-0.0002621194	-0.1056966209	0.015206037	-0.1199266908	0.09475687	-0.0648311492	0.1198669825	0.1143757435	0.10540925529999999	0.00517891	-7.649999999999673e-06	5.852249999999496e-11	2.68211087881e-05	-0.176703	-1.4999999999987244e-05	2.2499999999961738e-10	0.031223950209	-0.0472682	0.017235900000000002	0.00223428273124	0.00029707624881	-0.0023943	0.00019479999999999972	3.79470399999999e-08	5.732672490000002e-06	-0.000344562	-0.0004041161	1.6330982227920995e-07	1.1872297184399998e-07	0.0	0.0	0.0	0.0	0.0	0.0
26604.6875	-9.048828125	707809396.9726562	81.88129043579102	17157.1875	-16.82421875	283.0543365478516	294369082.91015625	17390.185546875	11.33984375	302418553.35474014	128.59205627441406	1.332137	23.721298	0.13516289	0.08899812380000001	-0.056949195999999994	-0.11352029359999999	-0.050192395300000005	0.0788531288	-0.06417449780000001	-0.0633165709	-0.0530032726	0.07811694450000001	0.09588819400000001	0.0116430256	0.007674006	0.131720745	0.1408165074	0.0681747097	0.09496458460000001	-0.1045891658	0.0889683156	0.0850582583	0.1014967222	-0.0138092856	-0.10367886550000001	-0.11785143449999999	-0.0563446755	0.052905294699999994	-0.0120671845	-0.0138892094	-0.0133424646	0.15213462460000002	0.014276906899999999	-0.1603792845	-0.09044945089999999	-0.037338437	0.0035594299	0.0281544798	-0.2133422037	-0.0829120637	-0.0997713834	-0.1356467787	0.040742503799999996	-0.0395801455	-0.033194749700000005	0.11687508419999999	-0.0570117709	-0.08670829810000001	-0.107866726	0.0754245263	0.060524833300000004	0.0410749702	0.0072046435	-0.0603074022	-0.0006936606	0.0688439915	0.0184824413	-0.0606366318	0.0918235833	0.054729812	0.08438269529999999	0.0602622195	0.1927163143	-0.025950868399999997	-0.0669369174	-0.1088328534	-0.10306443800000001	0.0471376064	0.0596378112	-0.0042590299	0.0384074124	0.1247810431	0.0250665731	0.0411568805	0.0609191237	0.0247665373	-0.013847795100000001	-0.052253594400000006	0.0645623315	0.1575886864	-0.0574970121	0.047804660199999995	-0.0239565513	-0.0914391233	0.1882939172	-0.0039481387	0.1158542089	-0.085389526	-0.1207519951	-0.1572988592	0.12000327279999999	-0.0392789133	-0.0434614535	0.0338938665	0.11934271980000001	0.112315068	0.1009072399	0.005205899999999999	2.6989999999999303e-05	7.284600999999627e-10	2.7101394809999994e-05	-0.0892964	0.0874066	0.00763991372356	0.00797384705296	-0.0644105	-0.0171423	0.004148712510249999	0.00029385844929000004	-0.00201521	0.00037909000000000033	1.4370922810000027e-07	4.0610713441e-06	-0.000261857	8.270499999999997e-05	6.840117024999996e-09	6.8569088449e-08	-0.000149945	-0.000149945	2.2483503025e-08	2.2483503025e-08	0.0	0.0
26723.234375	118.546875	714131255.4611816	14053.361572265625	17182.689453125	25.501953125	650.3496131896973	295244816.8425331	17391.978515625	1.79296875	302480916.68796164	3.2147369384765625	1.152805	20.527958	0.047659489999999985	-0.1153651435	-0.11398265169999999	-0.0288746502	-0.06575501019999999	-0.09223287890000001	-0.1397222821	-0.061721073	-0.0377218809	0.041243184100000004	0.1136099797	-0.09789032800000001	-0.0268741094	-0.0561821682	0.0034119716	0.1115133947	-0.0193211875	0.1051186466	-0.1350504872	-0.179380912	-0.02812483	0.0509432587	0.0094828321	-0.0409227892	-0.0108742186	0.0769588112	0.1360892584	0.21067590030000002	0.1232061951	0.1741272502	-0.0214081973	-0.178646323	0.012439906899999999	0.008360877099999999	-0.04681682	0.0165733305	0.0028887107	-0.1269093669	0.020655986100000003	-0.0249837032	-0.0707365239	-0.0226585852	0.12553507390000002	-0.09963025019999999	-0.1102002764	-0.12224481820000001	-0.035458185	0.1356062906	0.013457273600000002	0.08442437130000001	-0.047287455	-0.1500392422	-0.0470923324	-0.015003072	0.10956075609999999	-0.0619168109	0.1514953378	0.0969814629	-0.04585120349999999	0.0592050111	-0.0013251325	0.044072774800000006	0.0643870634	-0.0713431144	0.1496588499	-0.019414995900000002	-0.0650476721	0.1053310244	-0.1172199618	0.0674196196	-0.0489536326	-0.1837461401	0.11407625910000001	0.0316100276	-0.025461786400000002	0.23190760170000002	-0.0931240884	0.0588942834	0.049035859	0.0278991141	0.08798602330000001	0.0895442067	0.1202179377	-0.0594283256	-0.0397295368	-0.0620134457	0.08742632130000001	-0.085432047	-0.00947653	0.0712652301	0.0832518559	-0.07831580469999999	0.11875383099999999	0.1100111431	0.0959136145	0.00519661	-9.289999999999472e-06	8.63040999999902e-11	2.70047554921e-05	-0.0968015	-0.0075051000000000015	5.632652601000001e-05	0.00937053040225	-0.0481176	0.0162929	0.00231530342976	0.00026545859041	-0.00164374	0.00037146999999999983	1.3798996089999987e-07	2.7018811876000004e-06	-0.000344562	-8.270499999999997e-05	6.840117024999996e-09	1.1872297184399998e-07	-0.000127076	2.286899999999999e-05	1.6148309776e-08	5.229911609999994e-10	0.0	0.0
