csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
31774.5234375	n/a	1009620339.6802367	n/a	21415.515625	n/a	n/a	458624309.4846192	20619.193359375	n/a	n/a	425151134.79129416	n/a	n/a	n/a	-0.0228402817	0.1282279943	0.0257257425	-0.0214191383	0.061957466600000004	-0.12268515560000001	0.0763000833	-0.053854864800000006	0.0487117379	-0.0288075834	0.0418129431	-0.1026770317	0.059355846799999994	-0.1171350882	0.1186265935	-0.0396093607	0.0398239766	0.0366586315	-0.049831996399999995	0.1515885371	-0.0629617287	0.13249161550000002	-0.1518212972	0.0731202479	-0.0145325397	0.1122079968	-0.1551940384	0.0692244393	-0.0843874159	0.0174379066	-0.0266603116	0.2390685243	-0.0172937253	0.035405505	0.0323850242	-0.0956906135	0.089538404	0.1742577194	-0.0179083451	-0.1291342312	0.0195235705	-0.0104351249	0.11982526369999999	-0.11910991359999999	0.020602233799999998	0.2326093645	-0.0794176223	0.0672883703	-0.025793455299999997	0.1168277836	-0.030934150499999997	0.037170312999999996	-0.06503039570000001	0.0590383554	-0.0960130515	0.0174437782	-0.1338726512	0.0337989223	-0.0298174291	0.0490260554	-0.1566001746	0.0324702182	-0.0978749452	0.0582056803	-0.17476991890000002	0.2031998985	-0.0039112074	0.0070143961	-0.11877453560000001	0.1106693193	-0.0031338690999999997	0.1674397121	-0.0020958111	-0.0416781795	0.0843786178	-0.048461563799999996	0.0607664861	-0.09557706789999999	0.0908434561	0.1217078847	0.1216831682	0.1216419777	0.021635	n/a	0.0004680732249999999	n/a	-0.0412336	n/a	n/a	0.00170020976896	-0.0147091	n/a	n/a	0.00021635762281000005	0.000913125	n/a	n/a	8.33797265625e-07	0.000965877	n/a	9.329183791290001e-07	n/a	0.000484502	n/a	2.34742188004e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31562.791015625	-211.732421875	996209776.6960182	44830.61847305298	21336.701171875	-78.814453125	6211.718021392822	455254816.897892	20566.79296875	-52.400390625	2745.800937652588	422992973.0194245	1.188038	17.539154	0.02669065000000001	-0.027127201099999998	0.1295753662	-0.0743771503	-0.1997956303	-0.11416062310000001	-0.2303181316	-0.09306305289999996	-0.0142384179	0.0229933875	-0.0647775287	0.0781960025	0.0675178497	-0.1346442668	-0.0280945773	0.1468169187	0.038828501800000005	-0.08380472950000001	-0.0011903489	0.1128199864	0.14051678550000002	0.0675315311	-0.0177362764	0.0071961018	0.19782626109999998	0.018108733999999998	0.1153914189	-0.08105278910000001	-0.0557379383	0.0027446214	0.0132786075	0.10012312529999999	-0.1350170023	0.0425465751	0.0804552447	-0.0127796373	-0.017100483	0.06738382	-0.0890638325	-0.0485139968	-0.1903166209	-0.1754250605	0.0221773458	-0.044573986600000004	-0.0162916064	-0.0216899884	0.0883424509	0.119198641	0.24596387890000002	-0.0298318706	0.0550808451	0.0207743689	-0.0451345104	-0.0841684493	-0.058887650199999995	0.1294833452	-0.0224797756	-0.0686625067	-0.0587889563	0.0229423693	0.1387338069	-0.18366390429999999	0.0225739556	0.08834066689999999	0.1094562875	0.065784021	0.1720141979	0.0493442079	-0.032492830699999996	0.0104565698	-0.1459951038	0.0196116442	-0.062020938899999996	-0.058245070499999996	-0.0272910718	-0.1376544412	-0.0295132236	0.0033483502	-0.0101188457	-0.18017823510000008	0.1216419777	0.12141962949999999	0.12104935019999999	0.0214262	-0.00020879999999999857	0.00045908204644	4.3597439999999396e-08	-0.0412273	6.300000000000749e-06	3.9690000000009436e-11	0.00169969026529	-0.0231739	-0.0084648	7.165283903999999e-05	0.0005370296412100001	0.0012119600000000006	0.00029883500000000066	8.930235722500039e-08	1.4688470416000016e-06	0.000904497	-6.137999999999997e-05	8.18114823009e-07	3.767504399999998e-09	0.000484502	0.0	2.34742188004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31703.25390625	140.462890625	1005096308.244156	19729.823642730717	21404.650390625	67.94921875	4617.0963287353525	458159058.34488297	20621.515625	54.72265625	2994.569107055664	425246906.6721192	1.37046	20.232269	0.05825865700000001	-0.030975429	0.10877413109999999	-0.0564512182	0.039741817799999996	0.068109141	-0.06385915639999999	-0.0379367142	-0.0338102452	-0.0255284511	-0.014784728899999999	0.0521813796	-0.0356088105	0.185828692	0.08207122110000001	-0.0822825275	0.0926634964	-0.023213897999999997	0.1444501932	0.0410885346	0.3170567297	-0.10055558199999999	-0.0313417582	0.0036719497999999997	-0.0319614673	-0.0194648582	-0.0731379529	-0.0174628224	0.0474680769	-0.0813207352	-0.0563160933	-0.09409662740000001	0.051858454400000004	-0.08520424970000001	0.0446589372	-0.067545229	0.0106675592	0.1319580062	0.0791830708	0.0189062797	-0.0672205227	0.0538791852	0.1206378959	0.0092511717	-0.0413362252	0.1156815918	0.1386224294	-0.0774959555	0.0870239541	0.009443799499999999	-0.0330255311	0.0284957337	-0.0229110021	-0.052526867000000005	0.10700671769999999	-0.0626385923	-0.033209578	0.0398739073	-0.1475517597	-0.0557333831	0.1728110555	0.18581222670000005	0.2205651256	-0.011431394199999998	0.0662758423	-0.14926762970000002	0.0396976098	0.0796632893	-0.11320252130000001	-0.041933367	-0.010250001199999999	-0.033083824399999996	0.0423987013	0.1347517419	0.0845891193	0.1222592088	-0.0285474362	0.1774331153	-0.0080999331	0.055487590700000006	0.1215101995	0.120893123	0.1198669825	0.015910899999999995	-0.005515300000000004	0.0002531567388099999	3.041853409000005e-05	-0.0411911	3.620000000000012e-05	1.3104400000000088e-09	0.00169670671921	0.000112257	0.023286157	0.0005422451078286491	1.2601634048999999e-08	0.0007000919999999999	-0.0005118680000000007	2.6200884942400067e-07	4.90128808464e-07	0.000904497	0.0	8.18114823009e-07	0.0	0.00040795	-7.655199999999998e-05	1.6642320250000005e-07	5.860208703999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31796.45703125	93.203125	1011014679.7401276	8686.822509765625	21418.2421875	13.591796875	184.73694229125977	458741098.4024048	20683.064453125	61.548828125	3788.258243560791	427789155.17212296	1.472504	21.738756	0.076831857	-0.0148053149	-0.1275994167	0.05953306570000001	-0.0347980927	0.0128265209	0.0805918004	0.09812514650000001	-0.0729730994	0.13367075679999998	-0.0146267545	0.15696623839999999	-0.0270224794	-0.09712907550000001	0.0521734867	0.010024546899999999	-0.053889749	-0.1525363323	-0.034688748	-0.0106098606	0.13710115	0.058354476100000004	0.0022919759	-0.0815105247	0.0338207263	0.17829114440000002	0.087508827	0.0734409354	-0.046797622000000004	0.08684589029999999	0.1427559781	-0.052308054699999995	-0.035761099399999996	0.0021690259	-0.043453784100000004	0.0459704772	0.031014718599999998	0.080498384	-0.0437844081	0.0570037312	0.0992138033	-0.049876957	-0.0660653959	-0.1138792359	0.068397608	-0.016320961000000002	0.2931986326	-0.024197367200000004	-0.10124904230000001	0.0591319191	0.07380925070000001	-0.118690301	0.0401754686	-0.1231554476	-0.0957741778	0.0738187108	-0.005664746500000001	0.0586063423	0.0033518069	0.1117398708	0.0316752192	-0.1553911619	0.1007236249	0.004266477	0.021948700800000002	-0.0190594192	0.0298536574	0.2439701241	0.08614444730000001	0.0628593106	-0.0368221703	0.0994577526	0.0260316328	-0.0380600471	0.0604335143	0.0430646622	0.0254558709	-0.042871593799999996	0.0248117202	-0.0379296827	0.1213126213	0.12010478890000001	0.1181006348	0.0184832	0.002572300000000003	0.00034162868223999986	6.616727290000016e-06	-0.0240661	0.017125000000000005	0.0002932656250000002	0.0005791771692099997	-0.0376079	-0.037720157000000004	0.0014228102441046489	0.0014143541424100003	0.000853945	0.00015385300000000013	2.367074560900004e-08	7.292220630250002e-07	0.0007466139999999999	-0.00015788300000000005	5.574324649959999e-07	2.4927041689000014e-08	0.000484502	7.655199999999998e-05	2.34742188004e-07	5.860208703999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32168.435546875	371.978515625	1034808245.5334512	138368.01608657837	21428.671875	10.4296875	108.77838134765624	459187978.326416	20638.716796875	-44.34765625	1966.714614868164	425956631.0216103	1.428169	21.084223	0.10723514	0.25927636460000003	-0.0750905187	0.0087131892	-0.0669213574	0.1775246015	0.1161097338	-0.075791799	0.0029352590000000004	0.0639535126	0.0458273284	-0.0099122373	-0.0790639757	-0.08654967960000001	-0.0193127185	0.067631604	0.0362027961	-0.0998068317	-0.0360695865	-0.0356841864	0.0660395228	0.0084368195	0.0045728216	-3.64317e-05	-0.1261334093	0.031405807	-0.09136906339999999	-0.0815636408	-0.0744741874	-0.12262465869999999	0.0103991385	0.1245252001	-0.11753241240000001	-0.0789293577	0.133906924	-0.0608312454	-0.063403241	-0.0354084809	0.014366943799999999	-0.24553630920000002	0.135380002	0.0228221039	-0.0540817974	0.1964067623	-0.1143571409	0.020299025800000002	0.0845265684	-0.143113252	-0.0719440636	0.0802808256	-0.0944437284	-0.0817304656	0.0630268935	0.0061813209	-0.09674993300000001	0.0143398622	-0.0452933231	0.0068202444	-0.0263388929	0.0415338309	0.0293691069	-0.0735881316	0.063956877	-0.0369668369	0.0424678417	-0.0475334824	-0.1069006624	0.0127014256	-0.0975861342	-0.0249848648	-0.1307306999	-0.0550431657	-0.10814624269999999	0.0091624262	-0.0842131743	-0.0398237374	0.11874954369999999	0.0743781461	0.028581470699999997	-0.1045617143	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00633491	-0.01214829	4.01310847081e-05	0.0001475809499241	-0.0751661	-0.051100000000000007	0.0026112100000000005	0.005649942589210001	-0.0376698	-6.190000000000362e-05	3.831610000000448e-09	0.0014190138320400005	0.000535377	-0.00031856800000000014	1.0148557062400004e-07	2.86628532129e-07	0.000498395	-0.00024821899999999994	2.48397576025e-07	6.161267196099997e-08	0.00017279	-0.000311712	2.9856384100000004e-08	9.716437094400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31680.39453125	-488.041015625	1003647397.6556547	238184.0329322815	21400.87890625	-27.79296875	772.4491119384766	457997617.9599762	20543.591796875	-95.125	9048.765625	422039163.91662985	1.368723	20.206617	0.08869128000000001	-0.0164887502	-0.060865200999999994	-0.2278444248	-0.0513512217	0.08021901070000001	0.0514849539	-0.10715115	-0.052347207699999995	0.0463302295	-0.044073258899999995	0.1126410351	-0.06586658	-0.0173808745	0.1924365421	-0.056598278700000004	0.10306127279999999	-0.0535766429	-0.0783146036	-0.1723972394	0.08679487779999999	-0.1162085508	-0.035137485	0.054972920599999996	-0.0098241267	0.10138610199999999	-0.10632089800000001	-0.0259409796	-0.1568890245	0.10674244890000001	-0.1004110075	-0.0205238457	-0.050035564000000005	-0.043064129699999995	-0.0805825187	-0.045294502300000004	0.0595702046	0.0034444113	-0.0892287791	-0.026682712200000003	0.0304318801	-0.1559080705	0.1423843431	-0.0681701484	-0.148790055	-0.05266891	0.159771974	-0.0917745306	-0.0043975805	0.10855772289999999	-0.0922207036	-0.045084390099999996	-0.050676516100000006	-0.0794340883	-0.134341287	-0.0186398977	-0.15366691119999998	0.1318126638	-0.0418174718	-0.06400054690000001	-0.1233726654	0.0395501612	0.0310755502	-0.0318203552	0.12423886099999999	-0.0514863037	-0.1040353559	0.1179564375	-0.133850092	0.10391249429999999	-0.035585524	-0.0520479289	-0.10099387300000001	0.0022554005	0.0171866025	0.0445618928	-0.0444314818	-0.052893714800000005	0.0887531176	-0.17867352190000002	0.1207205288	0.11775003070000001	0.11285322490000001	0.00902419	0.00268928	8.143600515609999e-05	7.232226918399997e-06	-0.0330327	0.0421334	0.0017752233955600004	0.00109115926929	-0.0207815	0.016888300000000002	0.00028521467689000005	0.0004318707422500001	0.000937947	0.00040257	1.620626049e-07	8.797445748089998e-07	0.000498395	0.0	2.48397576025e-07	0.0	0.000309826	0.00013703599999999994	9.5992150276e-08	1.877886529599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31689.775390625	9.380859375	1004241864.3082619	88.00052261352539	21365.265625	-35.61328125	1268.3058013916016	456474575.2268066	20589.90625	46.314453125	2145.0285682678227	423944239.38378906	1.234353	18.222897	0.05848498	-0.1385623491	-0.089793885	-0.0119710264	-0.123550695	-0.1069984209	0.029701253599999998	-0.07702887509999999	0.00038659660000000016	0.0970409692	0.0869900141	0.0253438058	0.0628915218	-0.0581951874	0.11192412339999999	-0.0821292186	0.013893112800000001	-0.0343244317	0.0041938282	-0.1321617316	0.074623378	0.1378266668	0.0365191748	0.0025871254	-0.0275691222	-0.1251842875	-0.024222215099999996	0.0423368914	-0.0604585179	0.0043243822	-0.1893343121	0.1127114526	0.0884309716	-0.0064237013	-0.151457544	-0.11857042890000001	-0.0085501027	0.0339034517	0.060905065099999996	0.0993754449	0.0017553152	-0.13567579	-0.0458190322	-0.0867441828	-0.1112979159	0.1028657206	0.08087863769999999	0.0993914551	0.0288744492	0.0349027206	-0.0915117849	-0.0826411558	0.0446228963	0.013449883700000002	-0.056314561799999996	0.1032580134	0.0074798901	0.0692908281	-0.0109494652	0.0078603066	-0.09509378119999999	-0.0469015578	0.1459540143	0.0111285793	-0.1054602216	0.0410458396	0.028088200299999998	-0.0562065719	-0.0752996535	0.031888899	0.0470329692	-0.1846943962	-0.0924120344	0.1406521131	-0.0284057857	0.1797170927	-0.1801463997	-0.026662884300000002	-0.021179163100000002	0.033898807	0.120326335	0.1161887065	0.1093977275	0.009750590000000005	0.0007264000000000055	9.50740053481001e-05	5.27656960000008e-07	-0.030555900000000007	0.0024767999999999947	6.134538239999971e-06	0.0009336630248100002	0.00290528	0.02368678	0.0005610635467684001	8.4406518784e-06	0.000513242	-0.000424705	1.8037433702499994e-07	2.63417350564e-07	0.000498395	0.0	2.48397576025e-07	0.0	0.000102631	-0.000207195	1.0533122160999999e-08	4.292976802499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31773.37109375	83.595703125	1009547110.6611481	6988.241580963135	21354.17578125	-11.08984375	122.98463439941406	456000823.2965241	20628.5625	38.65625	1494.3056640625	425537590.8164063	1.232059	18.189041	0.0524178	-0.0687669749	-0.08734401289999999	0.1426950026	-0.0082942554	-0.1572882451	-0.00248676	-0.0018202717999999999	-0.0062962995	0.0802190986	0.053747317999999995	0.027562765899999998	0.034455418599999996	-0.0018480832999999998	0.0377376126	0.044821712199999995	0.042647890300000005	0.042878896	0.1949127248	0.0102736885	0.0424296946	-0.049379904100000004	0.0832542921	0.034831085	0.0129656777	-0.0491427095	-0.10443571539999999	0.10196828599999999	-0.0109469069	-0.012486218600000001	0.0965111574	0.2422439041	-0.1207260709	-0.0002557254	0.021884884500000003	0.0986236695	-0.0250105124	-0.0977956084	0.0343313007	0.08724192060000001	-0.0010370182	-0.01391468	-0.1320161266	-0.045079254000000006	-0.1160060303	-0.009766868199999999	-0.0398952384	0.1573690341	0.027546114	0.0016136735	0.0006224779000000001	-0.0664354195	0.038436236400000004	-0.0407653871	0.0139063526	0.072999046	-0.0381604931	-0.1504563721	-0.0884770716	0.0043884774	0.0411371827	0.1610744873	0.0191443978	-0.0937850311	-0.03952951	0.09484103699999999	0.0594407292	0.0589494162	-0.0666004897	0.0572947399	0.032209918	-0.014144883899999999	-0.15432865810000002	-0.0103604653	-0.0979681366	-0.0083456004	0.1110674111	-0.06111454030000001	-0.0013213042000000002	-0.0150684398	0.1198669825	0.1143757435	0.10540925529999999	-6.782e-05	-0.009818410000000005	4.5995524e-09	9.64011749281001e-05	-0.009154700000000002	0.0214012	0.0004580113614400001	8.380853209000003e-05	0.00295445	4.916999999999986e-05	2.4176888999999853e-09	8.7287748025e-06	0.0008848979999999998	0.00037165599999999983	1.381281823359999e-07	7.830444704039997e-07	0.000498395	0.0	2.48397576025e-07	0.0	5.13066e-05	-5.132439999999999e-05	2.63236720356e-09	2.63419403536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32067.505859375	294.134765625	1028324932.04105	86515.26034927367	21370.796875	16.62109375	276.260757446289	456710959.07250977	20601.126953125	-27.435546875	752.7092323303223	424406431.73877335	1.612902	23.811472	0.04362931	0.1572111296	-0.073995391	0.0043775901	0.0103360217	-0.0134349178	0.0618023063	-0.1005612061	-0.0309519845	-0.08739476550000001	-0.1512823369	-0.016030836899999998	-0.0386470602	0.0092304533	-0.1454080355	0.08760578570000001	0.1186652816	0.1114266078	-0.1272665784	-0.0750255558	0.0024052004000000003	0.0284596521	-0.0420056131	-0.0127102949	-0.2032707755	-0.08093333030000001	0.0039683706	-0.1139624776	-0.1127380361	-0.0476746454	0.1852610866	0.0306721717	-0.0808237796	-0.0599096175	0.0132814431	0.0132360823	0.1117807758	-0.1333916233	-0.0471646013	-0.13785209439999999	0.11100846939999999	0.026099555099999998	-0.0168539442	0.11918797869999999	-0.1590928718	-0.1590353405	-0.1473398328	0.047780581600000004	0.0021743739999999998	0.0841971355	-0.014363117199999999	0.0806987256	-0.1205280337	-0.0411425968	0.030865932999999998	-0.08561848050000001	-0.0479863995	-0.0053440147	0.0535403736	-0.17353010579999995	-0.029777205499999997	-0.08678804679999999	0.065847984	-0.0331097007	0.0092737883	-0.1249144386	-0.1198794831	-0.13741597460000002	-0.022718865	0.0344514871	-0.019251763600000003	0.09716417460000001	-0.0841749521	-0.1124156579	-0.0262688283	0.0606410087	0.1005848431	-0.053612034100000004	-0.0702238548	-0.1028408173	0.11934271980000001	0.112315068	0.1009072399	0.00389808	0.0039659	1.51950276864e-05	1.5728362810000002e-05	-0.03167	-0.0225153	0.0005069387340899998	0.0010029889	-0.0105674	-0.013521849999999998	0.0001828404274225	0.00011166994275999998	0.000937947	5.304900000000011e-05	2.8141964010000115e-09	8.797445748089998e-07	0.000498395	0.0	2.48397576025e-07	0.0	7.07828e-05	1.9476199999999998e-05	5.0102047758400005e-09	3.793223664400001e-10	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31711.244140625	-356.26171875	1005603004.9463234	126922.4122467041	21359.67578125	-11.12109375	123.67872619628906	456235749.4801178	20573.55078125	-27.576171875	760.445255279541	423270991.7486725	1.3349799999999998	19.708477	0.15994332749999998	-0.060335854400000014	0.0042035502	-0.0511354413	0.1701574043	-0.099205141	0.052252302	-0.10249386519999999	-0.01134082	-0.1631174701	0.0304185446	0.005715695600000001	0.052885238499999994	0.2407660508	-0.047384040700000005	-0.0150710748	0.0212394152	0.0215195051	0.0755842498	-0.1009223055	-0.0858785672	-0.08542431439999999	0.2147129103	-0.0223610133	0.14375559640000002	-0.0826699556	0.0202373777	-0.0193857928	-0.0521194742	0.20852752230000002	-0.0575079304	-0.07150489360000001	0.05825183940000001	0.054628965599999996	-0.020381901799999998	-0.1155365958	0.0167913191	-0.024849904199999998	-0.0768932685	0.0942710959	0.0440682258	0.1213311241	0.1255029192	0.0591452496	-0.031294482900000004	0.0005526568	-0.1729946484	0.1030025739	0.0009332127999999999	0.07906789389999999	-0.1269601539	0.153847147	-0.0248915719	0.0008789124000000001	0.2398359555	-0.0659897813	-0.009343341600000001	-0.019733046100000002	-0.0265635794	0.0145332624	-0.1440599646	0.0675603534	-0.1065375076	-0.1515657897	0.0053671297	0.0090420745	0.21004580760000002	-0.0126161485	-0.0049199266	0.0792099874	0.0386716523	-0.10870451	0.0631164297	-0.0097916272	0.0568991413	-0.0456000092	-0.2162523988	-0.044388417	0.0162489146	0.1366116065	0.11875383099999999	0.1100111431	0.0959136145	-9.64425e-05	-0.0039945225	9.30115580625e-09	1.595621000300625e-05	0.05800130000000001	0.08967130000000001	0.008040942043690002	0.003364150801690001	0.00944714	0.02001454	0.00040058181141159986	8.92484541796e-05	8.05459e-05	-0.0008574011	7.351366462812101e-07	6.487642006810001e-09	0.000498395	0.0	2.48397576025e-07	0.0	0.000138641	6.78582e-05	1.9221326881e-08	4.6047353072400006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
