csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
36153.37890625	n/a	1307066806.3388824	n/a	23557.720703125	n/a	554966204.7264441	n/a	23633.23828125	n/a	n/a	558529951.6583406	n/a	n/a	n/a	-0.15875759720000002	-0.0577210903	0.1720883075	-0.20192292620000002	-0.0289255531	0.031766150800000004	-0.0193033425	0.1381364403	-0.1574045681	0.08962319949999999	-0.026277418900000002	0.0876622432	-0.1160593043	0.0144918415	-0.0301882434	0.1898049505	-0.1602389576	0.0628863789	-0.031906455699999996	0.1701276784	-0.004428006	-0.0316409541	0.02037096	-0.14188797960000002	0.0369434779	-0.0815170628	0.0554015259	-0.0374154976	0.1766614307	-0.0233904213	0.0200078688	-0.0609214765	0.0483331713	-0.1134683715	0.002612723	-0.0345945018	0.1351484979	-0.12508473720000002	-0.12185533300000001	0.0386837986	-0.09695782619999999	0.1334295149	-0.11833574699999999	-0.21256091629999999	0.026204873700000002	-0.0509228979	0.0351003016	-0.1435731926	0.1242598622	-0.0099523931	0.09159775210000001	-0.0776441713	0.0508443067	-0.0925305224	0.14015238730000001	-0.1522543889	0.0507079271	-0.049998055199999995	0.0192635223	-0.1783535134	0.1088661683	0.0895380649	0.17122083329999999	-0.1068913084	0.048751160700000004	-0.0312962943	0.0714200439	-0.0850780427	0.0222009908	-0.0353818097	0.1213216914	-0.0147107817	0.12294721970000001	-0.0021255931	0.0506497613	-0.0095307037	0.0121208076	-0.1128824252	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.115183	n/a	0.013267123489	n/a	-0.154694	n/a	0.023930233636	n/a	-0.339316	n/a	0.11513534785599999	n/a	-0.00324325	n/a	1.05186705625e-05	n/a	-0.00101552	n/a	1.0312808704e-06	n/a	-0.00154202	n/a	2.3778256804e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36196.953125	43.57421875	1310219415.5334473	1898.7125396728518	23578.408203125	20.6875	555941333.3931923	427.97265625	23662.310546875	29.072265625	845.1966285705566	559904940.4167519	1.643101	28.330868	0.42266825	-0.0789261782	0.0612433359	0.1073720894	-0.1506565126	0.06932011639999999	0.08890860310000001	0.29187892460000003	-0.0132023122	-0.0420699033	-0.11137328070000001	-0.1486517366	0.10927663609999999	-0.040194096	-0.0556160463	0.0035679457	-0.0924208193	-0.0087111455	-0.0954363016	-0.1259787594	0.0077674996	-0.0578296004	-0.1636492315	-0.051826881	0.1317985307	0.07330085459999999	0.12383347900000001	0.0489719435	0.10694602380000001	-0.1182168235	-0.1806168138	-0.2866230475	-0.0696852886	0.0730825707	-0.1864227811	0.10583357210000001	-0.1464510004	0.0729637848	-0.0737076388	-0.082206236	-0.09056194140000001	-0.197694882	0.1972665531	0.044344559000000006	-0.1591272279	-0.0789140377	0.13611352359999998	-0.2521066401	-0.055519962699999995	-0.029214958	-0.1603500469	0.1180879233	-0.0371050897	0.0009543438	-0.0024532662	-0.042308805199999994	0.0331857447	-0.08861441619999999	0.0390263234	-0.0409026897	-0.0669202295	-0.1475167063	-0.0022739279999999997	0.0636492625	0.1840996135	-0.04250478059999999	0.0785294077	-0.1549843977	0.09537639640000001	0.264633315	0.1930822666	-0.0830996821	-0.031586485299999995	0.1791152959	-0.0399880737	-0.0446706271	-0.1790365531	0.0917637801	-0.0101948802	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.16693	0.051747	0.0278656249	0.002677752009	-0.12896	0.02573400000000001	0.0166306816	0.0006622387560000003	-0.32868200000000003	0.010633999999999977	0.108031857124	0.00011308195599999951	-0.00118691	0.0020563400000000003	1.4087553481e-06	4.228534195600002e-06	0.00108376	0.00209928	1.1745357376e-06	4.406976518400001e-06	0.000993425	0.002535445	9.86893230625e-07	6.4284813480249985e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36355.24609375	158.29296875	1321703918.5371244	25056.66395568848	23629.896484375	51.48828125	558372007.862278	2651.0431060791016	23721.591796875	59.28125	3514.2666015625	562713917.3775673	1.825073	31.468493	0.290154	-0.0729302929	-0.08112788110000001	0.1217570696	-0.0801740774	0.0774795258	0.0559577215	-0.0503788475	0.22422592530000002	-0.0352743742	0.033643584500000004	-0.0810137755	0.0866307317	0.0008182879	0.0120176977	-0.1237777324	0.035054801000000003	-0.07826710190000001	-0.021241961299999997	-0.0268796812	0.0797489238	0.1595083451	0.1166085566	-0.0024443867	-0.0786670872	0.0015706103	-0.0944285748	-0.17213826350000005	-0.043820569000000004	-0.046183251200000004	-0.047170120999999995	-0.045333335999999995	-0.11282336039999999	0.0493368108	0.0312573945	-0.0798911379	0.0016806051999999998	0.0369879537	-0.0442485165	-0.15854723810000002	-0.0762073254	-0.17499070579999998	0.0556328131	-0.1921371245	-0.0787054299	-0.0654821548	-0.0880999933	0.0489663052	-0.2401312209	-0.029982497900000002	-0.0321790741	0.0758280959	-0.0443453295	-0.114298179	0.016300703	0.047163780999999995	-0.0649366782	-0.056444179000000004	0.0100912703	-0.1258931434	-0.13591861759999999	0.14605484400000002	-0.006608444200000001	-0.050388051100000004	-0.0981634675	0.0578951991	-0.002623515	-0.10029867599999999	-0.0307928869	-0.1003706084	0.0904561186	0.053739967199999995	0.0875740405	0.0313237218	0.0192204889	0.027617987400000002	-0.0603938758	0.0095539878	0.0467268655	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0994102	-0.06751979999999999	0.009882387864040002	0.004558923392039999	-0.128355	0.0006049999999999943	0.016475006025	3.660249999999933e-07	-0.306397	0.022285000000000055	0.093879121609	0.0004966212250000024	-0.00199546	-0.0008085500000000001	3.9818606116e-06	6.537531025000002e-07	-0.000357705	-0.001441465	1.27952867025e-07	2.0778213462250003e-06	-0.000751444	-0.001744869	5.64668085136e-07	3.044567827161e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36655.33203125	300.0859375	1343613366.3211825	90051.5698852539	23676.185546875	46.2890625	560561762.0500526	2142.6773071289067	23820.4765625	98.884765625	9778.196872711182	567415103.6646117	1.857261	32.023495000000004	0.40331749	0.019616095	-0.0544221344	-0.05952523780000001	0.0705080514	0.1388805423	0.0321782418	0.29800182210000004	-0.0330401175	-0.13122872970000002	-0.17623779899999995	-0.203263025	-0.0052629768	0.1270871415	-0.1267939492	0.0095681175	-0.0928799015	0.0643925222	-0.0929386003	0.0936409082	-0.1695833277	0.0709348559	-0.0512606512	-0.033374862400000004	0.1264568567	0.0186184172	-0.0485767389	-0.11891354529999999	-0.1545658322	0.046725704400000005	0.1337741556	0.1448214221	-0.0905217497	0.0930639749	0.0074398309	-0.08070284429999999	-0.0628154989	-0.052521037	0.03197069	-0.150241753	-0.1308249179	-0.0071588708999999985	-0.09046299	0.15046080380000001	0.077307401	-0.1171170226	0.1620951106	-0.2511564683	-0.0781315553	0.023814254500000003	-0.2945664142	0.023479014700000002	0.0146141829	-0.1002188915	-0.0048338514	-0.0690436625	0.1013477875	-0.1231913548	0.014693846100000001	0.009652931600000001	0.1681096809	-0.0237632396	0.0016558806	-0.1432962933	0.1263583067	0.0893517928	0.0250657333	0.08867649539999999	-0.0396372195	-0.197621429	0.0011515353	0.18264452969999997	0.0405628911	-0.017969640800000002	0.012299698000000001	0.0291905094	-0.0350018233	-0.1005473872	0.1946509562	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0467305	-0.0526797	0.0021837396302500003	0.0027751507920900005	-0.153862	-0.025507	0.023673515044	0.0006506070490000001	-0.127657	0.17873999999999998	0.016296309648999998	0.031947987599999984	-0.000435025	0.0015604350000000002	1.89246750625e-07	2.4349573892250006e-06	-8.57912e-05	0.0002719138	7.360129997440001e-09	7.393711463043999e-08	0.00034402300000000005	0.001095467	1.1835182452900006e-07	1.2000479480890005e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36736.33984375	81.0078125	1349558665.1154938	6562.265686035156	23686.791015625	10.60546875	561064068.6178932	112.47596740722656	23903.986328125	83.509765625	6973.880954742432	571400562.3751869	1.355458	23.371246	0.254763182	0.083822167	0.0076094345999999985	-0.12528867470000002	0.110310125	0.0638291064	0.1504994755	0.1182547407	0.0426961594	-0.07631401110000001	-0.0910842322	-0.1409883885	-0.0917416996	0.0898427265	-0.06951507559999999	0.0113278004	-0.06739443860000001	0.0026934814000000003	0.0641530276	0.07932328450000001	0.07149591129999999	-0.026114327599999997	-0.2895690253	0.1170738975	0.0878071549	0.0419106148	-0.1205697969	-0.1477454334	-0.0374300583	-0.0683611854	0.0744412712	0.0623404715	0.1814534531	-0.1599011509	-0.0933124491	0.0138242526	0.16465801630000002	-0.0720861005	0.09436239710000001	-0.073829139	-0.1279630309	0.0067991793	-0.0774326815	0.21666020519999998	0.0976858349	-0.0360582502	-0.0503770523	-0.1851228841	-0.12611994640000002	-0.0010757003	-0.1186246274	0.02256761	0.1382891439	0.0025989967	-0.0498919729	-0.036537176	0.0524226426	-0.09564324769999999	0.058758312800000004	0.103674233	-0.021189972999999997	0.0186431094	0.029232448799999998	0.0971118824	0.19378182489999998	0.2400847222	-0.0671469747	-0.0977524805	0.0522175054	-0.1168375932	-0.1767743153	-0.1148534405	-0.1836515061	-0.08031104509999999	0.0714860881	-0.1774822163	0.0077918371	-0.0201398207	0.0595546405	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.053421400000000015	0.006690900000000007	0.002853845977960001	4.476814281000009e-05	-0.10728	0.046582	0.011508998400000001	0.002169882724	-0.0683846	0.05927239999999999	0.00467645351716	0.003513217401759999	7.82684e-06	0.00044285184	6.125942438560001e-11	1.9611775219138557e-07	-0.00149793	-0.0014121388000000001	2.2437942849e-06	1.9941359904654395e-06	-0.0006453440000000001	-0.000989367	4.1646887833600005e-07	9.788470606890002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36480.109375	-256.23046875	1330798380.0119631	65654.05311584473	23641.052734375	-45.73828125	558899374.3894997	2091.9903717041016	23806.5234375	-97.462890625	9499.015048980711	566750558.1802367	1.715587	29.580706	0.307652892	-0.016178373200000002	-0.0622644684	-0.0484554198	0.0054387202	0.0099843807	-0.0070787254	-0.1361655077	0.0032111181	0.111832856	-0.060974929299999994	-0.10360869730000001	-0.0334197914	-0.006793390799999999	0.0673026895	-0.0845211681	-0.053169277800000005	-0.0786620552	-0.061123128099999986	-0.014982276299999996	0.12179058289999999	0.0895554184	0.0591420888	0.085160264	0.053648436900000006	0.06966028070000001	0.1641069145	0.0960010859	0.029939409900000002	0.0167959625	0.09623910390000001	-0.0036160413	0.1212880257	0.06721105549999999	0.0573672066	-0.033639708	-0.0295453176	-0.047477020099999996	-0.0151068655	-0.025720720699999998	-0.0531670734	0.0186325892	-0.0804986737	-0.1125894735	0.0097232306	-0.005733301999999999	-0.0641381476	0.0801686469	0.0800473394	-0.1072890509	0.022067298500000002	0.11866306300000001	0.1283658167	-0.0354035129	0.027116331400000002	-0.0034012212	-0.0683254837	-0.12186134900000001	0.0047111711	-0.0269092646	-0.0424186728	0.1291433803	-0.0627400752	-0.021792428	0.0874185118	-0.0840465961	0.0239602725	0.1098614581	0.0692325545	0.0623274016	-0.08779274109999999	-0.0524167819	-0.0194163316	0.0826818877	-0.09403548910000001	0.10712939630000001	0.1049798716	0.0159834095	-0.0660651429	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.08795849999999998	0.034537099999999966	0.007736697722249997	0.0011928112764099982	0.0444916	0.1517716	0.00197950247056	0.023034618566560004	-0.0896444	-0.021259799999999995	0.00803611845136	0.0004519790960399998	-0.000528999	-0.00053682584	2.79839942001e-07	2.881819824917056e-07	-0.0008279569999999999	0.000669973	6.855127938489998e-07	4.4886382072900007e-07	0.000149545	0.0007948889999999999	2.2363707025e-08	6.31848522321e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36714.75390625	234.64453125	1347973154.3964994	55058.05604553223	23657.453125	16.400390625	559675088.3615723	268.9728126525879	23880.96484375	74.44140625	5541.522964477539	570300481.8684236	1.521796	26.239286	0.3531303	0.1669629325	-0.0307982264	-0.0897994955	0.1266763021	-0.0695905255	0.0394311896	-0.00023566290000000002	0.036761102000000004	0.014694009199999997	-0.0803401923	-0.0350772824	-0.1248134332	-0.0020392497	0.030978872	0.045426191500000004	-0.0848373116	-0.0025484843	0.0479928087	-0.0548647376	0.0707027583	-0.0350444018	-0.1023451115	0.027025057400000004	-0.2607103906	0.1098263772	0.0587889629	0.19699510829999997	-0.0761704024	-0.013839416200000001	-0.073644853	-0.0525028184	-0.012414536399999999	0.0818451804	0.185414505	0.0084977439	-0.1033604168	-0.0900364486	0.171193364	-0.0098966696	-0.046909724699999995	0.025831037400000003	-0.1165194024	0.025208950499999997	0.1015809416	0.08680446359999999	-0.021567066	-0.0020558222	-0.0067793935	-0.0530487126	-0.06554085009999999	-0.006030837	0.1528731996	0.062235536200000004	-0.0001457362	-0.0346096408	-0.0014588545	-0.0320709262	0.057871194699999996	0.0221855052	0.0379008868	0.0275429613	0.203260506	0.1597113142	-0.0863959856	-0.0170814943	-0.0015930348000000002	0.1052266773	0.1073546775	0.128346192	0.1602184909	0.008833826999999999	0.0198113427	-0.026340958900000003	-0.1596013394	0.0063271071	0.0599379335	0.1621932712	0.0122222408	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.07895299999999998	-0.009005500000000001	0.006233576208999997	8.109903024999999e-05	-0.0587447	-0.1032363	0.00345093977809	0.010657733637690002	0.06124580000000001	0.1508902	0.003751048017640001	0.02276785245604	-0.000244002	0.00028499700000000005	5.9536976004e-08	8.122329000900002e-08	0.000190503	0.00101846	3.6291393008999996e-08	1.0372607715999997e-06	0.000646054	0.000496509	4.1738577091599997e-07	2.46521187081e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36575.609375	-139.14453125	1337775201.1525881	19361.20057678223	23667.150390625	9.697265625	560134007.6124611	94.03696060180664	23903.0078125	22.04296875	485.89247131347656	571353782.484436	1.200138	20.693159	0.10403825	0.11178746699999999	-0.034937304599999996	-0.0605785821	0.11362267699999999	-0.0623902197	0.1353566623	-0.0389847295	-0.0042772509000000005	-0.0752585328	0.0330375125	-0.05024741059999999	-0.0926320191	-0.0135117532	0.2273180841	0.00761604	0.0150465854	0.0331738249	0.1559683668	-0.12991032289999999	-0.0824258999	0.0484012658	-0.0003155038	-0.0535873799	-0.0011880012	-0.10372830179999999	0.11564750800000001	0.013716029499999999	0.0756927221	0.0358710391	-0.058613599599999996	0.2151401309	0.1245801585	-0.043042421	0.064803674	0.0042943098999999995	-0.0468856775	-0.10709713609999999	0.1124210212	0.0417044868	-0.072268134	0.0556907906	-0.015648948700000002	-0.0096887818	0.0922995653	0.0934941918	-0.1021168458	-0.0650306477	-0.0362065659	0.0816326586	-0.00035739980000000005	0.027811738199999998	0.136998801	0.0293998784	0.1674580319	0.0246081354	-0.095707142	0.2480502907	0.0336452983	-0.0725665396	0.029893179900000007	-0.0609682982	-0.0070863912	0.0172803474	0.0038813960999999997	-0.14803158460000002	-0.0104631306	-0.0781787855	0.047516539100000005	-0.0147730274	-0.15163967720000002	0.019850701999999998	0.0130316944	-0.19486049960000001	-0.1223636553	0.1364167609	0.048803088	0.015013157	0.0603858926	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0701319	-0.008821099999999985	0.004918483397609999	7.781180520999973e-05	-0.049788	0.008956699999999998	0.002478844944	8.022247488999997e-05	0.0248833	-0.036362500000000006	0.0006191786188900001	0.0013222314062500005	-0.0009493940000000002	-0.0007053920000000003	9.013489672360004e-07	4.975778736640005e-07	-0.000102064	-0.00029256700000000003	1.0417060095999999e-08	8.559544948899999e-08	0.000646054	0.0	4.1738577091599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36569.35546875	-6.25390625	1337317759.3997955	39.11134338378906	23675.62890625	8.478515625	560535404.1064607	71.88522720336914	23847.763671875	-55.244140625	3051.9150733947754	568715832.149601	1.313608	22.649647	0.16622061299999996	0.0156344528	-0.0785162321	0.0515483867	0.0855388472	0.014827431	-0.0116834599	-0.1133408835	-0.09342745949999999	0.0025147035000000002	-0.0408202349	-0.0592558454	0.0954740492	0.0661672207	0.1275195927	-0.0016536525	0.0024858181	-0.0348789471	0.0834637417	-0.0840872792	0.055893302400000004	-0.0294016045	0.0054982038	0.047109154	0.1944590399	-0.1161645132	0.013690476699999999	0.0526474781	0.0248321019	-0.0178559368	-0.0011145526	0.1514256986	0.0056069576	-0.13312105800000001	0.0606555566	-0.0538576528	-0.0824122526	-0.058157919	0.027051541800000002	-0.0079958161	0.041796002	0.1414644592	-0.0116510123	-0.1098024552	0.09514099359999999	-0.0058093934	-0.0707624216	0.0241369315	0.0957795134	-0.0061436203	0.013678958400000002	0.0882380343	0.020479033100000002	-0.1079118327	0.0403678122	-0.0070989734	-0.0871787308	0.0881511831	-0.0101940082	-0.0032289507	-0.0610200562	-0.093262178	-0.15281926769999998	0.016857038600000002	0.08574274009999999	-0.0012444425	-0.040168333199999996	-0.0374703013	0.0346167538	0.021917379700000003	-0.1648507589	0.002960006	0.0394767648	-0.080503163	-0.10107450130000001	-0.10287942900000001	0.0922725591	0.1314678886	0.22084156170000002	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.061207400000000016	-0.008924499999999988	0.0037463458147600007	7.964670024999978e-05	-0.0587768	-0.008988800000000005	0.0034547122182400003	8.07985254400001e-05	-0.0004917130000000001	-0.025375013	2.417816743690001e-07	0.0006438912847501691	-0.00229367	-0.0013442759999999995	5.2609220689e-06	1.807077964175999e-06	-0.00069366	-0.000591596	4.811641956e-07	3.49985827216e-07	0.00012328	-0.0005227739999999999	1.5197958399999998e-08	2.73292655076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36624.87890625	55.5234375	1341381754.8974762	3082.8521118164062	23682.841796875	7.212890625	560876995.5758095	52.02579116821289	23862.6171875	14.853515625	220.62692642211914	569424499.0371704	1.900338	32.766232	0.414393987	-0.1820020493	-0.1335624032	0.0035781695	-0.0159409659	0.17247196350000002	-0.1306995222	-0.1396999028	-0.0854995526	-0.0793653706	-0.0613203388	-0.0089540663	0.0904386225	-0.034231502999999996	0.0843069166	0.1814833022	0.0444053851	-0.0677461008	0.081536589	-0.12077565130000001	0.0202664873	-0.12201243029999999	0.0054478357	0.1176504085	-0.031521949	-0.17789840140000002	0.0799221878	0.0094147016	-0.0201017211	-0.013410018400000001	0.1219782288	0.00033928669999999997	0.0082059758	-0.0819823343	-0.1398858643	-0.126639312	-0.0413498564	-0.1063114522	-0.1500577702	-0.11667146199999999	0.085299165	0.302153684	-0.0047842043	0.059623849000000013	0.0166310154	-0.1869940492	-0.0362376591	0.1461538688	0.1077711523	0.0539661774	-0.0818084016	0.1102878903	-0.0172685604	0.008818009699999999	-0.0981557091	-0.040164036	-0.08668746990000001	0.1602921128	-0.0528119286	-0.01222272	-0.029738216	-0.086599836	-0.07941087990000001	0.2047499671	0.0203021543	-0.11867832	-0.0232876524	0.0525122311	-0.026290971899999998	-0.0684861458	-0.0426834427	-0.1138106404	0.06004176360000001	0.08638816460000001	0.06590637490000001	-0.0369854626	0.0234349048	-0.1538693408	0.18696891010000002	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0483067	-0.012900700000000015	0.00233353726489	0.00016642806049000042	-0.160519	-0.1017422	0.025766349361	0.010351475260839998	-0.200816	-0.200324287	0.040327065856	0.04012981996205837	-0.00170383	0.0005898399999999999	2.9030366689e-06	3.4791122559999986e-07	-0.00104469	-0.00035103	1.0913771961e-06	1.232220609e-07	-0.000924386	-0.001047666	8.544894769960002e-07	1.0976040475559999e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
