onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0164	2.392199999999999	control	2.392199999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0246	2.479800000000001	control	2.479800000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0328	2.0634999999999977	control	2.0634999999999977	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.041	0.7982000000000014	control	0.7982000000000014	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0493	0.9167000000000023	control	0.9167000000000023	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0575	0.730400000000003	control	0.730400000000003	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0657	1.1920000000000002	emotion	1.1920000000000002	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0739	1.4947000000000017	emotion	1.4947000000000017	left	incorrect	n/a	male	black	black	black	anger
50.0821	1.3203000000000031	emotion	1.3203000000000031	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0903	1.3689999999999998	emotion	1.3689999999999998	right	incorrect	n/a	male	black	black	black	fear
60.0986	1.826500000000003	emotion	1.826500000000003	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1068	1.3292000000000002	emotion	1.3292000000000002	left	incorrect	n/a	female	asian	black	asian	fear
70.115	0.9408999999999992	control	0.9408999999999992	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1232	0.6595000000000084	control	0.6595000000000084	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1314	0.725200000000001	control	0.725200000000001	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1396	0.9077999999999946	control	0.9077999999999946	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1479	0.8053999999999917	control	0.8053999999999917	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1561	0.7250000000000085	control	0.7250000000000085	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1643	1.3277000000000072	emotion	1.3277000000000072	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1725	1.6393000000000058	emotion	1.6393000000000058	right	incorrect	n/a	male	black	black	black	anger
110.1807	2.0609000000000037	emotion	2.0609000000000037	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1889	1.5825999999999993	emotion	1.5825999999999993	left	incorrect	n/a	male	black	black	black	fear
120.1972	1.5521999999999991	emotion	1.5521999999999991	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2054	1.6898000000000053	emotion	1.6898000000000053	right	incorrect	n/a	female	asian	black	asian	anger
130.2136	0.8484999999999729	control	0.8484999999999729	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2218	0.7101999999999862	control	0.7101999999999862	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.23	0.6668000000000234	control	0.6668000000000234	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2383	1.1162999999999954	control	1.1162999999999954	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2465	0.7379999999999995	control	0.7379999999999995	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2547	0.6096999999999753	control	0.6096999999999753	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2629	1.4513000000000034	emotion	1.4513000000000034	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2711	1.1689000000000078	emotion	1.1689000000000078	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2793	2.158600000000007	emotion	2.158600000000007	left	incorrect	n/a	male	black	black	black	anger
175.2876	2.002100000000013	emotion	2.002100000000013	right	incorrect	n/a	female	black	asian	asian	anger
180.2958	1.1797999999999718	emotion	1.1797999999999718	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.304	1.20150000000001	emotion	1.20150000000001	left	incorrect	n/a	female	asian	asian	black	fear
190.3122	1.0302000000000078	control	1.0302000000000078	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3204	0.6317999999999984	control	0.6317999999999984	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3286	0.852499999999992	control	0.852499999999992	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3369	0.6779999999999973	control	0.6779999999999973	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3451	0.5927000000000078	control	0.5927000000000078	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3533	0.8593000000000188	control	0.8593000000000188	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3615	1.2369999999999948	emotion	1.2369999999999948	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3697	1.11160000000001	emotion	1.11160000000001	right	incorrect	n/a	female	black	asian	asian	fear
230.3779	1.1362999999999772	emotion	1.1362999999999772	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3862	1.213799999999992	emotion	1.213799999999992	right	incorrect	n/a	male	black	black	black	fear
240.3944	1.3115000000000236	emotion	1.3115000000000236	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4026	1.1601	emotion	1.1601	left	incorrect	n/a	female	asian	asian	black	anger
