onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0395	6	active_change	correct	1.1822	right
20.0559	6	active_change	correct	1.0584999999999987	right
26.0642	6	active_nochange	correct	1.1320000000000014	left
36.0806	6	passive	n/a	1.825400000000002	right
42.0889	6	active_change	correct	0.9058999999999955	right
52.1054	6	active_nochange	incorrect	1.5621999999999971	right
60.1219	6	active_change	incorrect	1.174500000000009	left
66.1301	6	active_nochange	incorrect	1.498199999999997	right
72.1384	6	active_change	correct	1.1957000000000022	right
78.1466	6	active_change	correct	0.8553999999999888	right
86.1631	6	active_nochange	incorrect	0.9077000000000055	right
92.1714	6	active_nochange	incorrect	0.6432999999999964	right
100.1879	6	active_nochange	incorrect	0.9346000000000032	right
106.1961	6	passive	n/a	1.3263000000000034	right
112.2044	6	active_change	incorrect	0.7427999999999884	left
118.2126	6	active_nochange	incorrect	0.9535000000000053	right
126.22909999999999	6	passive	n/a	0.44180000000000064	left
134.2457	6	active_nochange	incorrect	1.6280000000000143	right
140.2539	6	active_nochange	correct	0.8997000000000241	left
150.2704	6	active_nochange	incorrect	1.1908999999999992	right
156.2786	6	passive	n/a	1.56959999999998	left
162.2868	6	passive	n/a	1.5232000000000028	left
172.3033	6	active_change	correct	1.5714999999999861	right
180.3199	6	active_change	correct	1.0977000000000032	right
188.3364	6	active_nochange	correct	0.940100000000001	left
194.3446	6	active_change	incorrect	1.587699999999984	left
204.3611	6	passive	n/a	0.8190000000000168	right
210.3694	6	active_nochange	incorrect	2.8904999999999745	right
216.3776	6	active_change	incorrect	0.7142000000000053	left
222.3858	6	active_change	correct	0.6869000000000085	right
228.3941	6	active_nochange	correct	0.8923999999999808	left
238.4106	6	active_change	incorrect	1.3917000000000144	left
244.4188	6	active_change	correct	0.8403999999999883	right
252.43529999999998	6	active_change	correct	1.0407000000000153	right
258.4436	6	active_change	incorrect	3.0341999999999985	left
264.4518	6	active_nochange	incorrect	0.7889000000000124	right
272.4683	6	passive	n/a	1.8980999999999995	left
280.4848	6	passive	n/a	1.7615000000000123	left
296.5012	6	active_nochange	incorrect	0.9406999999999925	right
302.5095	6	active_nochange	incorrect	1.2602999999999724	right
