csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
38454.2109375	n/a	1478726338.8257446	n/a	24887.9140625	n/a	n/a	619408266.3823853	24380.650390625	n/a	n/a	594416113.469883	n/a	n/a	n/a	0.0221181201	-0.19161522579999998	0.0865122823	0.0702970799	-0.0473742075	0.0448157213	-0.0189701865	0.0650853695	-0.014500565900000003	0.0231238663	-0.14385765820000002	0.0338588112	-0.0178664127	-0.0372105915	0.008724680799999999	-0.0807999554	0.0800044571	-0.15276351859999998	0.10478089970000001	-0.0505444083	0.043858515300000005	-0.0438427786	0.0768068628	-0.020789243500000002	0.139408536	-0.1265691343	0.010743996200000001	-0.0025706868	-0.036659075299999996	0.0770682313	-0.056867892300000014	0.019873681	0.023672480899999997	0.0337621242	-0.08425215949999999	0.0378648881	-0.1786022513	0.0820843156	-0.062404017699999995	-0.024543555699999997	0.0212325973	-0.1967955868	0.0413364651	-0.0057938831	0.016222900800000002	-0.0704044824	0.0521589561	-0.0394116384	0.0372844311	0.0285796239	-0.005945764599999999	0.0272728302	-0.0846132673	0.0790561563	-0.0646301083	0.08719801349999999	-0.017350938	0.0566653353	-0.053779804800000004	0.082815983	-0.1723387527	0.0165124637	-0.0565108921	0.0742503079	-0.041400911	0.0281603938	-0.1617828034	0.0399386962	-0.050081155700000005	0.0011091289	0.009298667	-0.078399779	0.013828880200000001	0.10515652619999999	-0.0444603601	0.1137386019	-0.041912505	0.1495392213	-0.0200646222	0.0852698477	-0.0081430833	0.0002081286	0.09491342359999999	0.0949062958	0.0948944166	0.0948777865	0.0948564063	0.0439226	n/a	n/a	0.00192919479076	0.132895	n/a	0.017661081025000004	n/a	-0.132736	n/a	n/a	0.017618845695999998	0.00567206	n/a	n/a	3.2172264643599986e-05	-0.000425367	n/a	1.80937084689e-07	n/a	0.00160912	n/a	2.5892671743999995e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38366.72265625	-87.48828125	1472005407.381607	7654.199356079102	24863.828125	-24.0859375	580.1323852539062	618209949.029541	24373.056640625	-7.59375	57.6650390625	594045890.0071144	1.061436	19.646845000000006	0.2197824	-0.0458098394	-0.0418668388	0.1395263662	0.0216883995	-0.0354563844	-0.0038444938	0.0869972161	0.0172735298	0.0527884163	-0.012994977900000001	-0.1076612035	0.011990687600000001	-0.044135594800000004	-0.046906747400000004	0.0263064262	-0.003869773	0.09719020099999999	-0.08969417630000001	0.0713197258	0.0065400789	0.0022951671	-0.0688718064	-0.06851639059999999	0.030849362999999998	-0.0237534917	-0.012967464199999999	0.0308557781	0.018858928100000002	-0.0738486775	-0.1631539776	-0.004865125	-0.13875516970000001	-0.0398079321	0.1057678065	0.0275695963	0.016509708300000002	-0.2072911982	0.0459788539	-0.061374445199999995	0.036182984	0.0802506934	-0.0509185703	0.10056846470000001	0.0306435361	0.0128756649	-0.022076204300000003	0.0396949642	0.0085042501	-0.0681285101	0.0056680626	0.0720950397	-0.0111226825	-0.08489123189999999	0.0770085185	-0.0686450015	0.0226365838	0.0149399651	0.0903683851	0.015898078200000002	0.0860115977	-0.1092423302	-0.0016914476	-0.0600918633	-0.0030239764	0.0568987484	0.0188174749	0.0272884606	-0.033418391400000004	0.0130528539	0.0428090914	-0.086612105	0.0975500617	0.1254348738	-0.0720871101	0.031339164700000005	0.13953917230000001	0.0542834046	0.1582714117	-0.17159667039999998	0.0065037572	-0.1234150518	0.0049536842999999995	0.0948944166	0.09483027720000001	0.09472341039999999	0.09457386429999999	0.0943817063	0.052545	0.008622400000000002	7.434578176000003e-05	0.0027609770250000003	0.0573571	-0.07553790000000002	0.00328983692041	0.005705974336410003	-0.0917933	0.0409427	0.00167630468329	0.008426009924890001	0.00396388	-0.0017081799999999992	2.917878912399997e-06	1.5712344654400002e-05	-0.000610775	-0.00018540800000000008	3.730461006250001e-07	3.437612646400002e-08	0.00160912	0.0	2.5892671743999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38229.99609375	-136.7265625	1461532601.3281405	18694.15289306641	24841.962890625	-21.865234375	478.08847427368164	617123120.2591896	24381.1171875	8.060546875	64.97241592407228	594438875.3106079	0.8810449999999999	16.307875	0.05028745000000001	0.0067272599	0.0198454157	0.07655877259999999	0.0319473436	-0.0143174635	-0.0632847225	0.0866421381	-0.0651545192	-0.018670229	-0.000118045	-0.0212491373	-0.0046120118	-0.0874158666	0.031812818799999996	-0.013647071200000001	0.09976875619999999	-0.0214696102	-0.1063998184	-0.04274019440000002	0.0005457063	0.09979275800000001	0.0165670937	0.0861031673	0.0404988037	-0.1268576001	0.0029623612	0.0623368308	0.026644859700000002	0.0113347344	-0.1671230847	0.0541942837	0.0191212315	-0.013207858400000001	-0.037293945099999996	-0.11176587869999999	0.0894720123	0.079128015	-0.0242403405	-0.0117537412	-0.0204637781	0.0199524549	0.016729926200000002	0.1190667299	0.0331551378	0.047012176100000004	-0.030177405299999998	0.0075485748	0.06913783650000001	-0.08700415730000001	-0.056606520199999996	-0.0501928017	-0.0041407962	-0.0031332477000000003	-0.0018305023	-0.05638717400000001	-0.0799271908	-0.0025848795999999998	-0.0058215878	0.0422725507	0.1187444091	-0.020592048999999998	-0.0112151054	0.1119018172	0.1497802184	0.0284610521	-0.05740643030000001	0.1450527777	0.1090038064	-0.011541147199999999	0.027945882400000004	-0.0383993556	0.1426939737	0.0269911357	0.0284682045	0.0170853404	0.0318017642	-0.0926985674	-0.030559495699999998	0.047674739800000004	0.0381690091	0.0668945246	0.019231498	0.0948564063	0.0946783009	0.0943817063	0.09396699359999999	0.0934346818	0.0525227	-2.2300000000002873e-05	4.972900000001282e-10	0.0027586340152900004	0.08512999999999997	0.02777289999999997	0.007247116899999995	0.0007713339744099982	-0.08773649999999998	0.004056800000000013	1.645762624000011e-05	0.0076976934322499965	0.00384558	-0.00011830000000000044	1.3994890000000104e-08	1.47884855364e-05	-0.0008611839999999998	-0.0002504089999999997	7.416378818559995e-07	6.270466728099986e-08	0.00160912	0.0	2.5892671743999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38269.9375	39.94140625	1464588116.2539062	1595.315933227539	24855.275390625	13.3125	177.22265625	617784714.7438087	24453.3515625	72.234375	5217.804931640625	597966402.6392213	0.948571	17.557756	0.1304802	0.025959562599999996	0.0125684715	0.061927846200000004	0.025655482	-0.0105770842	-0.054425373799999996	0.061420617300000015	-0.140356215	-0.0210051042	0.024497653900000003	-0.0214854136	-0.0484612295	-0.0174023674	-0.07810792400000001	-0.0178824619	0.1387823462	-0.0833877008	-0.052087542	-0.017350503899999998	0.0032623401	0.0437894983	-0.10225669650000001	-0.0239991284	-0.0558167907	0.049485345	-0.0361376444	-0.061151235899999996	0.0621531208	-0.0274059392	0.0445194606	-0.007148511999999998	-0.0252451317	-0.029386234599999998	-0.07610686400000001	-0.06833715259999999	-0.0048129012	0.0544907305	0.08851995539999999	-0.0432759222	-0.0322465848	0.0202673909	0.0327176186	0.0865265281	-0.0083340092	0.030437407799999996	-0.0259474406	0.0051843317	0.06475295219999999	-0.0707680237	-0.1326882644	-0.0786269646	0.0150669793	-0.0657830379	-0.0049054231	0.0324673724	-0.0260915142	-0.0349479412	-0.0123154757	0.1374908541	0.0732561978	0.0262021652	0.0232224912	-0.0709910928	0.0024767739	0.019250937	-0.0822615641	-0.0565893607	0.07168771040000001	0.052027923	0.0176114537	0.0424564971	0.0078966391	0.00478254	-0.0126436099	-0.073282773	0.0416312177	-0.0363247748	0.0067642673	0.0712163148	0.0963447956	0.006617724300000001	-0.0759520997	0.0947994005	0.09445048869999999	0.0938699199	0.0930591182	0.0920200721	0.041859	-0.010663699999999998	0.00011371449768999995	0.0017521758809999999	0.0197569	-0.06537309999999996	0.00039033509761	0.004273642203609995	-0.106961	-0.019224500000000002	0.0003695814002500002	0.011440655520999998	0.00345562	-0.00038996	1.5206880159999995e-07	1.19413095844e-05	-0.000546766	0.0003144179999999998	2.98953058756e-07	9.885867872399988e-08	0.00160912	0.0	2.5892671743999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38228.79296875	-41.14453125	1461440611.8475494	1692.8724517822266	24860.158203125	4.8828125	23.84185791015625	618027465.8844032	24442.2265625	-11.125	123.765625	597422439.3325807	0.921185	17.050854	0.1438976	-0.0088654365	0.0721143773	-0.0029628685999999998	0.0161347896	-0.0054361501	-0.0241463673	0.1277498397	-0.0575928158	0.0066257874	0.0747635844	0.0659307248	-0.0903806059	-0.0519687174	-0.046953235499999996	-0.0013316571	0.11877018310000001	-0.0427265344	0.027816545699999997	0.014836893700000001	-0.0211506902	-0.0786918127	-0.043914603200000006	-0.0413964478	-0.0815879015	0.0111677045	-0.0946437857	-0.0669641361	0.1696699847	-0.05403013190000002	-0.058665910700000004	-0.0460989678	-0.06330183360000001	-0.0405424022	0.0121336227	0.0145475181	0.0443051142	0.036516026800000004	0.1224489201	-0.015276641399999999	0.015586778899999999	0.0193605654	0.0909310113	0.0092564633	-0.010950922	0.0467531529	-0.0175925554	0.0016986903	0.0330318936	-0.13641315	-0.021500087299999998	-0.023979395499999997	0.0644512085	-0.0200749848	-0.0769504389	-0.0017679632	-0.0368503352	-0.0178890349	0.0161135437	0.1418746367	-0.0172469287	0.0057476336	0.053609264000000004	-0.0909679018	-0.0754336487	-0.0458093121	-0.025721011499999998	-0.0545841235	0.0703147341	0.1038831051	0.1366042468	-0.0742443159	0.0116185879	0.0482662533	-0.08996461439999999	-0.0012078803	0.0742078988	-0.0641758194	0.0209634385	0.058766058600000004	0.091725432	-0.0247403579	0.0296685281	0.09472341039999999	0.09414702289999999	0.09318897359999999	0.0918531464	0.0901449566	0.0525799	0.010720899999999998	0.00011493769680999995	0.0027646458840100002	0.0712269	0.05147	0.005073271283609999	0.0026491609	-0.0990115	0.007949499999999984	6.319455024999976e-05	0.00980327713225	0.00226149	-0.0011941299999999998	1.4259464568999995e-06	5.1143370201e-06	-0.000265752	0.00028101399999999995	7.062412550400001e-08	7.896886819599996e-08	0.00160912	0.0	2.5892671743999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38215.12890625	-13.6640625	1460396077.3213046	186.70660400390625	24921.892578125	61.734375	3811.133056640625	621100729.675602	24403.642578125	-38.583984375	1488.7238502502441	595537771.0808754	0.96582	17.877035	0.17396689999999998	0.043016853499999994	0.0351526522	-0.0277543913	0.0301636054	-0.054354067199999995	0.1112776007	0.042967363200000004	-0.1233730806	-0.0815287021	0.0346415024	0.0119392547	0.0023253302	0.0761982327	-0.0248411846	0.07743021259999999	-0.0959665118	-0.09229687800000001	0.0194637286	-0.06003547980000001	-0.029769043199999998	-0.0163323791	-0.0790803538	-0.10550386960000001	0.0337958146	0.0416926667	0.023665060800000002	0.025315101800000003	0.032634635	0.019876176000000002	-0.0138592227	-0.045647075999999995	-0.049451628600000005	-0.1151294359	-0.0910462577	-0.0391791749	-0.021888437	0.0415368534	-0.0640659361	-0.0228349093	-0.037583583999999996	-0.0153540406	0.046299586399999995	-0.0135913827	-0.021217565499999997	0.0217727118	-0.0341272627	0.0669559161	-0.12073557970000001	-0.0629013061	-0.09709500539999999	-0.0814728084	0.0135349402	-0.008006866999999999	-0.0037104734000000003	0.0653687874	0.0289165899	-0.1201823933	-0.0552705076	-0.08148564429999999	-0.0377045594	0.0561964407	0.0049240064	-0.1142381143	-0.0406494031	0.1137104096	-0.0260075011	0.0131573485	-0.0063775	-0.0277537623	0.023664027799999997	-0.0385170399	0.0317544281	-0.0089785309	-0.0505619114	-0.110631972	0.0143620232	-0.0026711898	-0.015854238	-0.0381134579	-0.0918085815	0.0177178251	0.013507116999999999	0.09462845140000001	0.0937681467	0.0923400945	0.0903529413	0.087818719	0.0308665	-0.0217134	0.0004714717395599999	0.00095274082225	-0.013177	-0.0844039	0.00017363332900000004	0.0071240183352100014	-0.0624202	0.0365913	0.00133892323569	0.00389628136804	0.00263818	0.00037668999999999984	1.4189535609999987e-07	6.9599937124e-06	-0.000109746	0.000156006	1.2044184516e-08	2.4337872036000004e-08	0.00170159	9.24700000000001e-05	2.8954085281e-06	8.550700900000017e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38466.32421875	251.1953125	1479658098.9019928	63099.085021972656	24859.841796875	-62.05078125	3850.299453735352	618011734.1656532	24374.771484375	-28.87109375	833.5400543212891	594129484.9155006	1.365233	25.270039	0.33299125	-0.044422694400000004	-0.0304148994	0.0150941157	-0.030157919100000007	-0.0170681285	0.0861163428	-0.018595591499999998	0.0876260397	0.0767709402	0.026381999500000003	0.07817036990000001	0.0352467404	0.0946784834	-0.0154728433	0.0156702823	0.0291974587	0.0553009758	-0.044368971900000005	-0.04856577980000002	0.0571467887	-0.1038712666	-0.033548809900000004	-0.1496806256	0.10386322210000001	0.007241415500000002	0.1290146732	-0.1254131282	-0.019217246	0.06721150349999999	0.1459624773	-0.077988297	-0.0636398168	0.1214825382	-0.0170653235	-0.08343276	0.07074523370000001	0.0778637412	-0.0462154775	0.2268146386	0.0533058088	0.0506733526	-0.0586211711	0.014028268200000001	-0.11391327	-0.0147573953	0.0260461486	0.0257542684	-0.0807878257	0.0230797655	0.0897617409	0.1038546985	0.0391862353	0.0496476878	-0.0123552048	0.11426451	0.015132674799999999	0.0287921076	0.0019641945	-0.02856207	0.09326712710000001	0.0819867101	0.07914077650000001	-0.09158154	-0.06303078690000001	0.1025265861	0.014981369599999999	0.047902702199999994	-0.1037438972	0.08429461769999999	-0.08448158060000001	0.0411057037	-0.172031815	0.11899343050000001	0.10682021189999999	0.007865371500000001	-0.089453697	-0.08897084720000001	-0.2259436759	-0.031153025	0.0982881633	-0.0106119325	-0.0270175867	0.0945145424	0.0933141636	0.0913248123	0.0885633085	0.0850530009	0.0179417	-0.012924799999999998	0.00016705045503999998	0.0003219045988900001	0.0254799	0.0386569	0.0006492253040099999	0.0014943559176099999	0.0195733	0.0819935	0.006722934042249999	0.00038311407289000007	0.000225577	-0.0024126029999999997	5.820653235609001e-06	5.0884982929000004e-08	-0.000567443	-0.0004576970000000001	3.2199155824900013e-07	2.094865438090001e-07	0.000583569	-0.001118021	3.4055277776100005e-07	1.2499709564409996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38145.9375	-320.38671875	1455112547.7539062	102647.6495513916	24857.845703125	-1.99609375	3.9843902587890634	617912493.00037	24380.69921875	5.927734375	35.13803482055664	594418494.3951569	2.215025	40.999435	0.33168885000000004	-0.0269742117	-0.0396589264	-0.0302125271	-0.014048278300000001	-0.01883505	0.0534336004	-0.08734769699999999	0.0915574392	-0.0348708041	-0.0017530726999999999	-0.0802181857	-0.0798172703	0.1732039357	0.0598038885	-0.0215270651	0.0006810198	-0.1166686199	-0.0391958736	-0.106076251	0.0358891941	-0.07987058030000001	0.0052619963	-0.1860432943	0.1150895966	-0.0187444601	-0.041674289100000005	0.0639777602	0.0034107890000000004	-0.0908493752	0.07312398	0.167241971	-0.002825491	-0.014985276499999999	-0.1058756898	0.058900852699999985	0.0727332869	0.0172550783	0.0484141587	-0.14395390789999998	0.032646824500000005	-0.0022193887	-0.0649127119	-0.062261654000000013	-0.0183686492	0.0259393271	0.01445276	0.0201748667	-0.0557859111	0.0942340649	0.0856792591	-0.0320732578	-0.0220365343	-0.1271477754	-0.052643124699999995	0.1398255803	-0.0692757107	-0.010535270900000001	-0.14640523	-0.0880039869	0.0219815388	0.0488021154	0.0351253754	-0.0612048367	-0.10766834880000001	0.13257778650000002	0.1324748641	0.0209127624	0.0233312921	-0.013439259399999999	0.029723476000000002	0.151709761	0.0821037377	-0.0002713452	-0.0995361532	-0.055351677	-0.0542678479	-0.048078731500000006	0.1227723704	0.050165953099999994	0.1034198484	0.0619754516	-0.0078389962	0.0943817063	0.0927854371	0.0901449566	0.0864899808	0.0818616429	0.030847500000000007	0.012905800000000002	0.00016655967364000005	0.0009515682562500002	0.0494636	0.0239837	0.00244664772496	0.0005752178656899999	-0.07753910000000001	-0.09711240000000003	0.009430818233760005	0.006012312028810003	0.00222558	0.0020000029999999998	4.0000120000090016e-06	4.9532063364e-06	0.000353342	0.000920785	1.2485056896400002e-07	8.478450162250002e-07	0.00161652	0.0010329509999999998	2.6131369104e-06	1.0669877684009994e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38061.97265625	-83.96484375	1448713762.4851227	7050.094985961914	24841.171875	-16.673828125	278.016544342041	617083820.123291	24280.7734375	-99.92578125	9985.161758422852	589555958.7232057	1.961283	36.302746	0.2885602500000001	0.1400449188	-0.0750575882	-0.0344482672	0.0604527046	-0.038883365499999996	-0.0874811518	0.0024066543	-0.0389016971	-0.07051442200000001	-0.0291267537	-0.0463733892	0.0801722884	0.0352922743	-0.0070755771	-0.0358500968	-0.06742996379999999	-0.0273467308	-0.0617489492	0.028481445499999997	0.0971028551	0.2138163901	-0.0508869404	-0.0232553827	-0.075272674	0.06594614530000001	0.053014848200000006	0.0731408127	0.0366471056	0.0235324808	-0.09289823130000001	-0.0061592065	0.029810259199999998	0.027841052	-0.015166010300000001	-0.024456463300000002	0.08586985820000001	0.0904255639	0.029346615099999997	0.0666750269	-0.1372758509	-0.0548962978	-0.06601269629999999	-0.07218801700000001	0.0180461507	-0.0006055114	-0.052803480199999996	0.029680027	0.0881132289	-0.011391241399999998	-0.0513598459	-0.0634315234	-0.015499694	0.0040105291	0.0926929575	0.0018718331	0.0522597801	-0.0089576642	-0.0339673372	-0.04762701230000002	0.0879847134	-0.0480960829	-0.1627204035	0.0587604205	0.0170355332	0.11042997859999999	-0.1492505321	-0.07590306150000001	0.0002023991	-0.0608078243	0.0519745505	-0.057072793899999995	0.012258706299999998	-0.0100918391	0.0222806098	0.0324041562	-0.0413919056	-0.1037326202	-0.062413401500000014	0.0779232951	0.0143269907	0.0012555911	0.1422402519	0.0942299696	0.0921823909	0.08880265359999999	0.0841395995	0.0782606159	0.041475300000000014	0.010627800000000005	0.00011295013284000005	0.0017202005100900007	0.0737147	0.0242511	0.00543385699609	0.0005881158512099999	-0.139362	-0.06182289999999997	0.003822070964409997	0.019421767044	0.0054196	0.00319402	1.02017637604e-05	2.9372064159999998e-05	-0.000249677	-0.000603019	6.233860432899999e-08	3.6363191436100003e-07	0.00157639	-4.012999999999999e-05	2.4850054321e-06	1.6104168999999987e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38270.515625	208.54296875	1464632366.2033694	43490.169815063484	24831.51953125	-9.65234375	93.16773986816406	616604362.2308503	24333.103515625	52.330078125	2738.4370765686035	592099926.7021217	1.2096920000000002	22.391024	0.16474645	0.0684479628	-0.028314215	-0.014347883700000001	0.0350160485	-0.0154906081	-0.076651988	-0.0816831224	-0.0409459326	-0.062424954299999995	0.044467166100000004	-0.0729240627	-0.033483458	-0.047959591600000004	-0.0081334263	-0.1218920709	0.0295260442	0.058051186500000004	-0.023194301299999998	0.05693639740000001	-0.0301885515	0.06751617509999999	-0.109433184	0.0088211485	-0.0281703342	-0.031240580499999997	0.05539068690000001	0.20396891739999998	-0.0568157137	-0.0090603877	0.0143982785	-0.0656797668	0.0667621021	-0.1440329988	0.0176092383	-0.08050258	-0.0342384413	-0.1378666129	-0.0301905256	0.092196855	-0.07103379559999999	-0.0390037468	-0.0263175084	-0.0017396283	-0.018638008	-0.039086681899999996	-0.0313885109	0.0087308969	0.0767148079	0.0901330598	-0.0483057035	-0.1157670537	0.0290105745	-0.0709469896	0.0161595007	-0.0576999654	0.0277136778	0.0940799017	0.0209552996	0.0649571419	0.0163599252	-0.07704600360000001	-0.0313661874	-0.0376720096	0.0497856988	0.0381891604	-0.0569762944	0.0819542289	-0.0444611806	-0.1991400405	0.0440711652	0.011812258	0.0339711164	-0.1276567957	0.0825962084	-0.0559017971	0.0772133628	-0.0135177723	-0.0086040861	-0.0931047984	0.0054823987	-0.10112471039999996	0.0443873443	0.09405936279999999	0.0915055078	0.0873003222	0.0815196937	0.07426794099999999	0.0446214	0.0031460999999999924	9.89794520999995e-06	0.00199106933796	0.0392879	-0.034426799999999994	0.0015435390864100003	0.0011852045582399994	-0.11938	0.019981999999999986	0.00039928032399999937	0.0142515844	0.00360219	-0.00181741	3.3029791081000007e-06	1.29757727961e-05	-0.000110346	0.00013933100000000005	1.2176239716e-08	1.9413127561000007e-08	0.0013893000000000006	-0.00018708999999999932	1.9301544900000013e-06	3.500266809999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
