csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
38821.1171875	n/a	1507079139.685608	n/a	25092.36328125	n/a	n/a	629626695.0382233	24584.4140625	n/a	n/a	604393414.7964478	n/a	n/a	n/a	-0.0022547106	-0.052686483	0.0940342785	-0.0222030445	0.0463770885	0.0075222561	-0.059698062	0.0363827663	-0.1844590393	0.09165702769999999	-0.1327208128	-0.0605213187	0.0249483301	-0.006796753000000001	0.0865796699	-0.1234004715	0.0027658914	-0.0128938718	0.0037563953999999997	-0.0176692075	0.0519555672	-0.0508847026	0.0009870794	0.0564830588	-0.0687657035	-0.0565091441	-0.055144697	0.0121748074	-0.0650271742	0.039286777099999996	-0.0285364802	0.10138665890000001	-0.0203831709	0.050321799900000005	0.0088902097	-0.0479568073	0.0223704683	-0.2011501254	0.068907697	-0.1187657532	-0.0918683177	0.0288728963	-0.0250707168	0.0167326079	-0.0375298825	0.1338468606	-0.015091668999999999	0.04980867940000002	-0.0016196859	0.09579353970000001	0.0001044358	-0.09441213650000001	0.0286804942	0.0473001673	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0536773	n/a	n/a	0.002881252535290001	-0.377434	n/a	0.142456424356	n/a	-0.466676	n/a	n/a	0.21778648897600006	-0.00414412	n/a	n/a	1.71737305744e-05	0.00308547	n/a	9.5201251209e-06	n/a	0.00208646	n/a	4.3533153316e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38783.76171875	-37.35546875	1504180173.056778	1395.4310455322266	25086.181640625	-6.181640625	38.21268081665039	629316509.3064308	24610.478515625	26.064453125	679.3557167053223	605675652.7680397	0.7340149999999999	15.2381	0.07473350000000002	-0.0545469822	-0.0672511437	0.09179101449999999	-0.017393221	0.0506330424	0.0415938812	-0.0371266018	0.0909701568	-0.1902527647	0.1243274682	-0.0670276659	-0.0336147227	0.0592632841	-0.0971341519	-0.0307782412	-0.0328276104	-0.0412098825	0.0264795405	0.1237549644	-0.0533578454	-0.0309996983	0.0534799207	0.11576162470000001	0.0040630102	-0.0058547964	-0.1028810535	-0.0236558069	-0.0005246814	-0.054408621399999996	0.0471070677	-0.0768200109	0.0368573184	-0.0145392072	0.04509015809999999	0.0457632739	-0.033348201	0.0882079597	-0.2148523873	0.0945941991	-0.0493507655	-0.0747678643	0.009186187	0.137796436	-0.0807678796	0.0101484286	0.055783222199999996	0.0370997099	-0.043959846	-0.0607803674	0.0307277195	0.053932767400000005	0.0616569897	-0.0016017514000000001	0.09562087789999996	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0546028	-0.0009254999999999957	8.565502499999922e-07	0.0029814657678400003	-0.348421	0.02901300000000001	0.12139719324099997	0.0008417541690000006	-0.486207	-0.01953099999999991	0.0003814599609999965	0.236397246849	-0.00389139	0.0002527300000000001	6.387245290000002e-08	1.5142916132100003e-05	0.00320523	0.00011976	1.02734993529e-05	1.43424576e-08	0.00221925	0.00013278999999999982	4.9250705625e-06	1.763318409999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38825.640625	41.87890625	1507430369.9416506	1753.842788696289	25056.8984375	-29.283203125	857.5059852600098	627848159.3071901	24657.66796875	47.189453125	2226.8444862365727	608000589.6571198	0.820257	17.028482	0.0836308000000001	-0.102057825	-0.057460113300000004	0.044897683099999995	-0.0225807486	0.017607767	0.0747877295	0.0036833759000000003	0.1123214533	-0.1152567958	0.148347031	0.1080305406	-0.09761646630000001	0.09551335820000001	0.048058331100000004	-0.020780328799999997	-0.043986556600000004	0.0027939183000000004	-0.0802103744	-0.0755853885	-0.0040131487	-0.0772183283	-0.0386598935	0.0276733093	-0.034704667599999996	-0.060401119800000014	-0.1245129368	0.0074784768999999985	0.030158975499999997	-0.012399091999999999	0.028574792	-0.10641504480000001	0.014533783100000001	-0.020584909199999998	-0.0022348386	0.0694658052	0.0036983196	0.0996593322	-0.1286651986	0.1348215184	0.11911892800000001	-0.1017213211	0.08824472119999999	-0.0780906598	-0.0413973448	-0.048543656100000006	-0.0299961291	-0.0757569462	0.0039188428	0.0589291575	-0.0464756197	0.0800651535	0.0059729106999999995	0.0647631217	-0.0576437782	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0566736	-0.0020707999999999976	4.28821263999999e-06	0.00321189693696	-0.375221	-0.026800000000000046	0.140790798841	0.0007182400000000026	-0.49048	-0.004273000000000082	1.8258529000000706e-05	0.24057063039999999	-0.0035802	0.00031119000000000025	9.683921610000015e-08	1.2817832039999998e-05	0.00361747	0.00041223999999999986	1.30860892009e-05	1.6994181759999994e-07	0.00250556	0.0002863100000000001	6.2778309136e-06	8.197341610000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38822.3203125	-3.3203125	1507172554.44635	11.02447509765625	25054.259765625	-2.638671875	6.9625892639160165	627715932.4034157	24636.4453125	-21.22265625	450.40113830566406	606954437.6358032	0.790644	16.413717000000002	0.08193379999999997	-0.0515381543	-0.0580666968	0.0749232535	-0.032526518	0.0109898506	0.0630287614	0.0210366323	0.1181517166	-0.1270588235	0.0959506802	-0.1221065068	-0.0231128873	0.0699626602	0.0763362425	0.0017253735999999999	-0.0880105594	-0.0419294905	-0.1535687308	0.059151986399999995	-0.0295850837	-0.0913972528	-0.0156052052	-0.035024303799999996	0.011050313300000001	0.0784495177	-0.0741198896	-0.027780124700000002	0.053408781399999994	-0.0059744019	0.025474998199999998	-0.0883594889	0.054023799299999994	-0.029976267999999997	-0.003052323	0.06140600440000001	0.0259815682	0.10605167210000001	-0.14635476349999998	0.0768418826	-0.1177770177	-0.022027229900000004	0.08374788450000001	-0.084815443	-0.12932301710000002	-0.0665443342	0.07988503059999999	-0.0413683882	-0.1060200266	0.0666790558	-0.054916647199999995	0.0253162513	-0.019445983	-0.0407160762	-0.0707516567	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.045157800000000005	0.011515799999999993	0.00013261364963999982	0.0020392269008400006	-0.349831	0.025390000000000024	0.122381728561	0.0006446521000000012	-0.505165	-0.014684999999999946	0.0002156492249999985	0.255191677225	-0.00400571	-0.00042551	1.8105876010000006e-07	1.60457126041e-05	0.00361747	0.0	1.30860892009e-05	0.0	0.00232421	-0.00018134999999999983	5.4019521241e-06	3.2887822499999935e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38839.62890625	17.30859375	1508516773.5752106	299.58741760253906	25062.3046875	8.044921875	64.72076797485353	628119116.2490845	24573.06640625	-63.37890625	4016.885757446289	603835592.6059723	0.784285	16.281702	0.08956309999999991	-0.0563067703	-0.0707356712	0.1328336218	-0.0152207044	0.0320026473	0.0677487683	-0.0186958647	0.09542560289999999	-0.12417786480000001	0.1830301959	0.0531826944	-0.036953625	0.0902436029	-0.0438861547	-0.0278794537	-0.0817320813	-0.0949116793	-0.0372139218	0.088056914	-0.0019464057	-0.1089038489	-0.021047855600000002	0.061702002199999995	0.0172133742	-0.0179871351	-0.073579037	-0.030576508	0.1021684917	-0.035830374	0.0395879742	-0.0300945133	-0.0013248236	-0.0146781605	0.0192414106	0.0654635392	-0.016196379599999998	0.0852336876	-0.1456005557	0.1727410957	0.0622524817	-0.0609790958	0.05413493690000002	0.044787193200000006	-0.1472278081	0.014048454299999999	0.070249527	0.029153626000000002	-0.0515419304	0.0723186064	-0.021242861600000003	0.0976628641	0.0462650433	0.0012463511	-0.0291218542	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0493209	-0.004163099999999996	1.7331401609999966e-05	0.00243255117681	-0.29768	0.052150999999999996	0.0886133824	0.0027197268010000003	-0.499244	0.0059210000000000105	3.505824100000012e-05	0.249244571536	-0.00426339	-0.0002576799999999997	6.639898239999986e-08	1.81764942921e-05	0.00332859	-0.0002888799999999996	1.10795113881e-05	8.345165439999977e-08	0.00232421	0.0	5.4019521241e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38894.2421875	54.61328125	1512762075.3399048	2982.6104888916016	25081.556640625	19.251953125	370.63769912719727	629084483.51688	24561.81640625	-11.25	126.5625	603282825.1743318	0.749271	15.554816	0.1620447	-0.0551306675	-0.0531939919	0.09947637710000001	-0.0209282245	0.038640075499999996	0.0328670966	-0.0565779222	0.0949044969	-0.149397642	0.1593219576	0.038861768399999996	0.014679221999999999	0.05702108440000001	-0.0406250021	-0.010526850700000001	-0.0768833301	0.0435440701	-0.0090788928	-0.0101389075	-0.0466634604	0.044067889900000004	-0.0048571277	-0.0031943014000000002	-0.05793138530000001	0.0275290903	-0.0588091746	-0.0108149775	0.11216699210000004	-0.009249544200000001	0.0310424383	-0.029741286000000002	-0.0052100558	-0.0174135536	0.034509713399999996	0.0310165101	-0.051494432	0.08249180019999999	-0.17370508739999999	0.1486342672	0.044625282	-0.006011864499999999	0.0311150619	0.0295761889	-0.0084056793	-0.0696087176	0.0432572128	-0.0451638233	0.0204163674	-0.0838134831	0.0026602632	0.0174003739	-0.0343663132	0.026108412999999997	-0.0234806306	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0565901	-0.0072691999999999965	5.284126863999995e-05	0.0032024394180099995	-0.372111	-0.07443100000000002	0.13846659632100006	0.005539973761000004	-0.448315	0.050929	0.002593763041	0.200986339225	-0.00427433	-1.0940000000000082e-05	1.196836000000018e-10	1.82698969489e-05	0.00315478	-0.00017381000000000037	9.9526368484e-06	3.020991610000013e-08	0.00192065	-0.00040356000000000013	3.688896422500001e-06	1.6286067360000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38983.97265625	89.73046875	1519750124.0632474	8051.557022094727	25075.267578125	-6.2890625	39.55230712890625	628769044.1145668	24545.169921875	-16.646484375	277.10544204711914	602465366.4937173	0.706579	14.668532	0.09118730000000004	-0.0636341242	-0.048601457199999996	0.07678400889999999	-0.0101778465	0.024192325499999997	0.048748565	-0.09788213	0.1004128234	-0.040304168	0.18253902379999998	0.1120604762	0.0297204557	0.0141256522	-0.0674996045	0.0688685733	-0.092535462	0.0207125315	-0.11445017810000001	-0.0580191466	0.0044839317	0.049140332599999996	0.09000161720000001	-0.0657578432	-0.0029918719	0.0439901958	-0.0537113357	0.0049919785	0.1202773122	0.0144806758	0.0162993694	-0.0128756158	0.0245667068	-0.0089015794	0.02215608	0.0462830953	-0.1018345579	0.0951121658	-0.0611924284	0.20215638190000002	0.0993215031	-0.0095097834	-0.0295350242	-0.0171549034	0.015803996100000002	-0.0626802348	0.1294298046	-0.10937093140000001	-0.028757397200000007	0.0063290798	-0.0037318763	-0.1138309426	0.0049692525	-0.0252419232	0.0808862964	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0565288	6.12999999999933e-05	3.7576899999991795e-09	0.0031955052294400004	-0.347885	0.024226000000000025	0.121023973225	0.0005868990760000013	-0.416688	0.03162699999999996	0.0010002671289999977	0.173628889344	-0.00440556	-0.0001312300000000004	1.7221312900000107e-08	1.94089589136e-05	0.00293748	-0.00021729999999999967	8.628788750400001e-06	4.7219289999999875e-08	0.00156372	-0.00035693000000000015	2.4452202384e-06	1.2739902490000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38920.0625	-63.91015625	1514771265.0039062	4084.508071899414	25050.697265625	-24.5703125	603.7002563476562	627537433.4939919	24466.71875	-78.451171875	6154.586368560791	598620326.3916017	0.768085	15.945393	0.11703199999999996	-0.0897768227	-0.061888726799999995	0.0841100469	-0.0248495258	0.011540429	0.061852774900000004	-0.024584632599999996	0.1096125213	-0.0660619903	0.1427539394	0.0283938096	0.0154782369	-0.08402166	0.014387888400000003	-0.021415461400000002	-0.053761305499999995	-0.0424405916	-0.0369515435	0.044904390700000005	0.0199139336	0.1271428419	-0.0608261228	-0.0084170478	0.0243313939	0.0182630179	-0.0913808497	0.0239708184	0.1202196655	0.0318419878	0.025887707200000002	-0.002312109	-0.055845923	-0.025353140899999998	0.0025951534	0.05865308740000001	-0.024029258199999997	0.0937659404	-0.0851415566	0.1385273711	0.015237642	0.011557223600000001	-0.0661127782	-0.06534761559999999	-0.0863972566	-0.001128883	0.0187776941	0.0658879506	0.0414795231	-0.0403419547	0.10427313199999999	-0.0671837501	-0.0396879764	-0.0106767527	-0.0577424121	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0520448	0.00448400000000001	2.010625600000008e-05	0.0027086612070399995	-0.391407	-0.043522000000000005	0.153199439649	0.0018941644840000005	-0.399633	0.017054999999999987	0.00029087302499999955	0.159706534689	-0.00376332	0.0006422400000000001	4.124722176000001e-07	1.41625774224e-05	0.00315478	0.00021729999999999967	9.9526368484e-06	4.7219289999999875e-08	0.0017436	0.0001798800000000001	3.0401409600000007e-06	3.235681440000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38821.671875	-98.390625	1507122207.170166	9680.715087890623	25004.2890625	-46.408203125	2153.72131729126	625214471.5210571	24447.291015625	-19.427734375	377.43686294555664	597670038.0026588	0.8442709999999999	17.527023	0.0846335	-0.0961269574	-0.064270328	0.0817171246	-0.042223514299999994	-0.010792138100000001	0.0675685438	0.0832753125	0.1005373253	-0.017429775	0.0911598334	0.057749256900000004	-0.0109503349	-0.0551404737	-0.045038752800000005	0.070720934	0.035132061299999996	0.049045186	0.1410609701	-0.17986759079999998	0.0715883635	0.11205937560000001	-0.0794319776	-0.073161251	0.1253869906	-0.021160494900000004	-0.0966396725	0.0257528384	0.055746215300000006	0.0581985896	0.0590635889	-0.0046509127	-0.046606508	-0.0446736322	-0.028347382400000006	0.06503385490000001	0.0784678594	0.0886304095	-0.0265512306	0.09077200210000001	0.047641263899999994	-0.0092237291	-0.0482110144	0.0096963478	0.1881089915	0.08395609529999999	-0.020660908999999998	-0.0317258262	0.2097691519	0.057758493	0.0529736369	-0.055237720899999995	-0.0850352262	-0.0530777472	0.1220589228	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0565358	-0.00449100000000001	2.016908100000008e-05	0.0031962966816400005	-0.361732	0.029675000000000007	0.130850039824	0.0008806056250000003	-0.403995	-0.004361999999999977	1.9027043999999803e-05	0.163211960025	-0.00284121	0.0009221100000000004	8.502868521000005e-07	8.072474264099999e-06	0.00315478	0.0	9.9526368484e-06	0.0	0.0017436	0.0	3.0401409600000007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38832.98046875	11.30859375	1508000372.086319	127.88429260253906	25058.421875	54.1328125	2930.3613891601562	627924506.8654785	24441.50390625	-5.787109375	33.49063491821289	597387113.199234	1.12825	23.422417000000006	0.41685775	-0.0767998512	-0.0094872231	0.012862023200000001	-0.0036707544	0.0371909459	0.043155797	0.062324300199999995	-0.0026470063	0.1256570444	-0.0206436241	-0.0191182224	0.1149229508	-0.043870265	0.0409942291	-0.15001783230000001	0.1095265299	-0.168248066	0.0604428446	-0.1620588435	0.1081281758	-0.0833081526	0.2297611807	-0.0533601504	0.0613372795	0.0693700119	-0.0435696881	0.057686795599999986	-0.0188173758	0.0770415586	0.0411473645	0.010237502800000001	-0.09592091470000001	-0.0018219513000000001	0.023361838500000003	0.055268319	0.0496824869	-1.17027e-05	0.1255502249	-0.014012935	-0.0344120248	0.15127421470000002	-0.0108394308	0.0407971903	-0.0643956991	0.1448153503	-0.14555981839999999	-0.12469797949999999	0.0730491883	0.129955722	-0.1015288814	-0.1172950003	0.22565771350000002	-0.1352414837	-0.06644999480000001	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.048513699999999986	0.008022100000000011	6.435408841000017e-05	0.0023535790876899987	-0.233345	0.12838700000000006	0.05444988902499998	0.01648322176900001	-0.291542	0.11245299999999996	0.012645677208999994	0.08499673776400002	-0.000334227	0.002506983	6.284963762289e-06	1.11707687529e-07	0.00270682	-0.0004479599999999999	7.3268745124e-06	2.0066816159999987e-07	0.00133863	-0.00040497000000000016	1.7919302769e-06	1.6400070090000013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
