csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
37845.9296875	n/a	1432314393.9111938	n/a	26353.1953125	n/a	694490903.178772	n/a	25923.28515625	n/a	n/a	672016713.2922517	n/a	n/a	n/a	-0.1430851055	0.1293738917	0.0780866244	-0.08471589869999999	-0.0899308176	0.1904321822	-0.027059237000000003	0.12107868869999999	0.0491626772	-0.0766362049	0.10225982550000001	-0.0659424559	0.092568586	-0.045680504000000004	0.0287126764	-0.0859138423	0.18196651120000001	-0.1104330318	0.0170379556	-0.0058131711	0.0646173092	0.1071625641	0.0588015081	-0.0327674447	0.09260789470000001	-0.015346953100000001	0.014267166699999997	-0.1581403815	0.0040977563	-0.0929371477	0.014950063700000004	-0.08415550779999999	0.0943718505	-0.0435220087	0.0024373777	-0.09605328240000001	0.0472955126	-0.1524497437	0.1062828683	-0.1236811001	-0.018155933	0.09623516300000001	-0.0525891629	-0.0082085388	-0.1304705865	-0.06872617	-0.1496936915	0.23897082030000005	-0.0808061566	0.11622471699999999	-0.016757718600000002	-0.0088605637	0.1388160713	-0.0841369543	-0.1622510871	0.1379492937	-0.0821252528	0.0348781227	-0.0831762046	0.09248948369999999	-0.1349887612	0.0558072014	-0.0428824722	0.09192573279999999	-0.1810486245	0.0242304127	-0.0763464104	0.037022640600000004	-0.0691595569	0.0010192159	0.07466814150000001	0.09423031779999999	-0.1609571711	0.08030179929999999	-0.0207187367	0.0922090334	-0.0066347598	0.0644940898	-0.019130339099999998	0.022254850099999997	-0.012159472	0.1009891654	-0.0255833759	0.0358241686	-0.0384915448	0.0014060320000000002	0.1953068623	-0.0528602499	0.061390463099999994	0.0215163665	-0.0803215625	0.0309915644	0.1044069003	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0463428	n/a	0.0021476551118400004	n/a	0.0486406	n/a	n/a	0.0023659079683600003	-0.0220522	n/a	n/a	0.0004862995248400001	0.00106652	n/a	1.1374649104000002e-06	n/a	0.00085678	n/a	7.340719684e-07	n/a	-0.000887145	n/a	7.870262510249998e-07	n/a
38055.28515625	209.35546875	1448204728.3235016	43829.712295532234	26355.115234375	1.919921875	694592099.0171852	3.686100006103516	26031.537109375	108.251953125	11718.485355377195	677640924.2767677	1.210557	17.526582999999995	0.06262945000000003	-0.0688185037	0.0157704179	-0.042912172	-0.0513586654	-0.0404002996	0.16914098219999998	0.0113184235	0.0051830767	0.0312565166	0.042321307	0.061034746699999996	-0.0529562166	0.0824011016	-0.1447515418	0.1633058886	-0.0692305991	0.038639472	-0.015295645600000001	-0.0424369047	0.0924611885	-0.0281039367	0.0099712008	0.0254947377	-0.0858216535	-0.058733281	0.15687493519999998	0.1196411024	0.0480458167	-0.20425011129999998	0.17556292829999998	0.0229231683	0.0811570003	-0.11307758539999999	-0.031093768100000002	0.1132511326	-0.032916054900000005	-0.0532760397	-0.056479986100000004	0.0517216737	0.0549467469	-0.1093486914	-0.03869955	-0.0153241727	-0.0223780044	-0.0752256882	0.05155372440000002	-0.0687979504	0.0501531456	-0.059339566399999995	0.11774968150000001	-0.0409468752	-0.10395214259999999	-0.009976225600000001	-0.0382217967	-0.1627076609	0.0758272804	0.0173211723	-0.058830806799999996	-0.021645743500000002	0.0497769084	-0.1674354353	0.12949798369999999	-0.036306738	-0.09451717970000001	-0.0652172059	0.0728971058	0.0003883383	-0.08618124949999999	0.0720130697	-0.09339541380000001	-0.04658302809999999	0.0094402405	0.0364829363	-0.1584824302	-0.11987314519999999	0.0615506122	-0.1106463267	-0.1570774385	0.0841770367	-0.1294087227	-0.0520992679	-0.09375747359999999	-0.08825106740000001	-0.0789867596	0.0133201294	-0.0175314569	0.0199807317	-0.10096248990000001	-0.12934913609999998	-0.0657042063	-0.0576232812	0.007008894200000001	0.0734571904	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0311826	0.015160200000000006	0.0009723545427599998	0.00022983166404000015	0.052358	0.003717400000000002	1.3819062760000021e-05	0.002741360164	-0.00372455	0.01832765	0.00033590275452250005	1.38722727025e-05	0.00110255	3.6030000000000046e-05	1.2156165025000002e-06	1.2981609000000036e-09	0.0007501199999999997	-0.00010666000000000028	5.626800143999996e-07	1.137635560000006e-08	-0.000521351	0.000365794	2.71806865201e-07	1.33805250436e-07
37987.0078125	-68.27734375	1443012762.546936	4661.795669555664	26376.673828125	21.55859375	695728922.2352942	464.7729644775391	26098.6484375	67.111328125	4503.930362701416	681139450.2642213	1.1115389999999998	16.092995000000002	0.039868400000000005	-0.0711715259	0.057276674000000014	-0.0891709214	-0.08407884689999999	-0.0358270753	0.1346930177	-0.0334693882	0.0027187016	0.045631793899999995	0.13896329359999998	-0.0267327221	0.0222206848	0.026971480899999997	0.0715258558	0.0071209186	0.019272657	0.022954614100000003	0.0148710125	0.1301284754	0.0577904853	-0.041955447400000005	0.1268291734	0.1629278399	0.1285697575	0.1739095077	-0.0106009613	0.1808359197	-0.0207070094	-0.10753701630000001	-0.0652704172	-0.0079997148	0.1367004266	0.075988893	-0.0087320508	-0.049799935700000006	0.0422441408	-0.027645301400000002	0.0189357451	-0.0974340042	-0.0519532942	0.0598884286	0.0042593273	-0.0017466377	-0.14851242369999998	-0.0852312185	-0.015921669	-0.134851002	-0.0251091202	-0.1062025213	0.008563739	0.0173238861	-0.0626984845	0.09063393199999999	-0.0269583897	-0.11291782289999999	0.08961065650000001	-0.006612326	-0.0916481782	0.0030349137	-0.09109725619999999	0.0625643151	-0.0309815213	0.0072132364	-0.0329742566	0.0173721148	0.1093044044	0.0154436704	0.04731483400000002	-0.0046928856	-0.1307293308	0.13857891560000002	0.0420409433	-0.0080046379	0.2648174607	-0.0524696187	-0.0313721731	-0.2021728828	-0.0578732908	0.08986943	0.0179646255	-0.1434667408	0.04789411440000002	0.0142810501	-0.020169300600000002	0.0283415801	0.0375868257	-0.0249349475	0.0394954142	0.0009670752	-0.021092586	0.0383044187	-0.1279884161	0.0300231696	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.031186900000000007	-4.300000000005688e-06	0.0009726227316100004	1.8490000000048922e-11	0.0641158	0.0117578	0.00013824586083999998	0.004110835809639999	-0.027573700000000003	-0.023849150000000003	0.0005687819557225001	0.0007603089316900001	0.00102511	-7.744000000000003e-05	1.0508505121e-06	5.9969536000000024e-09	0.000742417	-7.702999999999748e-06	5.51183001889e-07	5.93362089999961e-11	-0.000521351	0.0	2.71806865201e-07	0.0
38132.4609375	145.453125	1454084577.1499634	21156.611572265625	26401.986328125	25.3125	697064882.0704994	640.72265625	26090.44140625	-8.20703125	67.35536193847656	680711132.7729645	0.975192	14.118942	0.08833200000000001	-0.0189668004	0.0099716514	-0.054762720599999995	0.0155652413	-0.08186248759999999	0.035006718900000004	-0.0633636018	-0.0035727566999999997	0.0331557238	0.0446483558	0.1179966534	0.0341364828	-0.1055430926	0.0978039661	0.1448926545	0.0729315873	0.014039903700000002	-0.0306342187	0.098266911	-0.0349384289	0.14892814529999998	0.0475832953	0.19175214670000001	-0.0107041975	0.1744188729	-0.0956765542	-0.1084411413	-0.0205907449	0.0236687896	0.1520238159	-0.046742245599999996	-0.1080619259	-0.0432620162	0.07152392490000001	-0.19550053239999998	-0.0044643155	0.017239528100000002	0.1284800331	-0.052439046600000004	0.1655457119	-0.0103078504	0.0393299462	-0.0835580166	0.0065388448	-0.0360388226	-0.041200987200000004	0.0011397652000000001	-0.062535883	-0.1155983251	0.0078262603	0.0536287909	0.0457164301	0.0626100423	-0.07815597099999999	-0.0167755754	0.09718253339999999	0.0186695235	-0.0520309452	0.0376740192	0.08647775630000001	0.0367904747	-0.1577543441	-0.0374095405	-0.076275901	0.0031942263	0.1582539255	-0.0838034867	-0.053449276399999995	-0.0212499791	0.0594102082	0.21234315829999997	0.08174634559999999	-0.11511379070000001	0.1261655051	0.051649508399999995	0.007026829599999999	0.1301518743	-0.16274761599999998	-0.0760185978	-0.10104965710000001	0.12034864070000001	-0.0539223651	0.0654103258	0.17001002489999995	-0.0409758298	0.0355967645	-0.1573120722	0.06514932080000001	0.0126216204	-0.11136908699999999	-0.0017590938	-0.008214289	-0.0617742344	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0311938	-6.8999999999937176e-06	0.0009730531584399998	4.7609999999913286e-11	0.0905041	0.026388300000000003	0.0006963423768900003	0.00819099211681	-0.0442023	-0.016628599999999997	0.0002765103379599999	0.00195384332529	0.0014696	0.0004444899999999999	2.1597241600000002e-06	1.975713600999999e-07	0.00085678	0.00011436300000000004	7.340719684e-07	1.3078895769000006e-08	-0.0008686619999999998	-0.0003473109999999998	7.545736702439995e-07	1.2062493072099984e-07
38287.3828125	154.921875	1465923682.6309204	24000.787353515625	26393.05078125	-8.935546875	696593129.5416412	79.84399795532227	25997.9140625	-92.52734375	8561.309341430664	675891535.6011353	1.221913	17.691001999999994	0.08134309999999999	0.0353792395	0.0297511092	0.154536673	0.1436163385	0.040663679700000004	-0.0160431054	-0.0103074668	0.1936931371	0.0550330977	-0.064361245	0.105391573	-0.09240065859999999	0.0070900504000000015	0.0266732775	-0.0512732993	0.0970881282	0.0314082148	0.0352359988	0.0854014555	0.092953599	-0.0610280554	-0.0369366404	0.08974260519999999	0.1366426654	-0.1326648936	-0.0166381376	-0.0694814894	0.048161177400000005	0.0111837498	0.0484110995	0.0042121547999999995	0.0631056893	0.1495849554	0.0121651668	0.1195983328	-0.0165480842	-0.0164076919	-0.1676209499	-0.06859672929999999	-0.1705694228	0.0649718777	-0.09631939269999999	0.0006943215	0.027279337999999997	0.0573850157	-0.12286776449999999	0.105212656	0.0932580147	-0.0378583636	0.0790131513	0.190622581	-0.0356337573	0.0953634308	0.0409668502	0.010824790800000001	0.0700047105	-0.1250106829	-0.004031801	-0.1255656231	0.11352922	-0.0361347694	-0.0729384822	-0.031643526400000004	0.12444280199999999	0.0645018148	0.019033626499999998	0.0721010206	0.1272609562	0.10737174029999999	-0.079069933	0.07522267740000001	-0.06683721620000001	0.1431751356	0.0111412948	0.028355334700000002	-0.07667195019999999	0.0895420106	-0.0134545762	0.0336392653	0.07125400259999999	-0.0385283509	0.0911783666	-0.037162497999999995	-0.1699130002	-0.0011320192	0.0378796272	0.188326033	0.03249245	0.0155217529	0.1417860357	-0.0356170104	-0.0442151847	-0.0773946488	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.031160400000000005	3.3399999999992463e-05	0.0009709705281600004	1.1155599999994963e-09	0.0465162	-0.0439879	0.0019349353464100003	0.00216375686244	-0.014612	0.029590300000000003	0.00087558585409	0.000213510544	0.00140758	-6.201999999999987e-05	1.9812814564000004e-06	3.8464803999999846e-09	0.00085678	0.0	7.340719684e-07	0.0	-0.0009612720000000002	-9.261000000000047e-05	9.240438579840004e-07	8.576612100000083e-09
37923.4609375	-363.921875	1438188889.4780884	132439.13110351562	26371.94921875	-21.1015625	695479705.5963287	445.2759399414063	25984.189453125	-13.724609375	188.3649024963379	675178101.5358925	1.188188	17.202722999999995	0.07304905	-0.1195228888	0.1375370185	0.1392036809	-0.0307312358	-0.07915546150000001	0.1080622224	0.0033369352	0.0701562278	0.0037558586999999997	-0.044846957400000005	-0.0233298477	-0.0274983866	0.0171597783	0.022852567400000003	0.1775738652	0.0348819317	0.0619082788	-0.039943285499999995	0.011576257	0.002188959	0.0526706468	-0.0367862614	0.0207225739	-0.018788213999999998	0.0004387225	0.0131574048	0.1616511553	-0.0298378595	0.1260442486	-0.0041742537	0.055440518499999994	-0.012293023	-0.0364411478	0.07078123530000001	0.1440140083	0.020289273899999998	-0.0186878533	0.1505171642	0.040897097599999994	0.11732154380000001	0.0176688376	0.056479483	0.0950676673	0.0576402214	-0.0731517595	-0.0647931553	-0.0691641626	0.128616309	-0.023550747799999997	0.0716104015	0.050606795999999996	-0.0002333979	-0.0450863082	-0.0774475575	-0.0987361435	0.0451181485	-0.055371425599999996	0.07004866230000001	-0.0447203694	0.010164738199999999	-0.1053600275	-0.0465868921	0.0108030023	-0.0460998276	-0.0227717023	0.14464735480000002	-0.0532562353	-0.0408568923	-0.0118417772	0.036155102599999996	0.0138509728	-0.044810553899999994	-0.0260171482	-0.0547037793	0.0460383071	-0.0132394888	-0.1638043727	0.1036463019	-0.0008316011	-0.08696120660000001	0.10220216509999999	0.09128855570000001	-0.0319994855	-0.0409949184	-0.060944432199999996	-0.12329148150000001	-0.1506349085	-0.025974031499999998	0.0091920474	-0.043841075800000004	0.1252322464	0.0274953051	0.0085823791	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.024902	0.006258400000000004	0.0006201096040000001	3.916757056000005e-05	0.0287988	-0.0177174	0.00031390626276000004	0.0008293708814399999	-0.0289999	-0.014387900000000004	0.00020701166641000007	0.0008409942000100003	0.00117845	-0.0002291300000000001	1.3887444024999998e-06	5.250055690000006e-08	0.000392203	-0.000464577	1.5382319320900006e-07	2.15831788929e-07	-0.0009612720000000002	0.0	9.240438579840004e-07	0.0
38114.4609375	191.0	1452712132.5562134	36481.0	26398.771484375	26.822265625	696895135.8842506	719.4339332580566	26107.2890625	123.099609375	15153.513828277588	681590542.1929321	1.197145	17.332403	0.10982361	-0.040339579900000005	0.040838782000000004	0.012751485600000001	-0.011943860700000001	0.1078239898	0.0091924953	-0.006655860699999999	-0.0342712525	0.0151261075	0.0868789996	-0.023754469900000002	0.0401988453	-0.0254704875	0.0547156646	0.1598124236	0.0128385503	0.06792186900000001	0.08804835890000001	-0.022551517099999998	0.051842975199999995	-0.0102722066	0.0997870865	-0.1350288752	-0.0365049492	0.0074925978	0.1702505773	0.0415519096	-0.078539178	0.009143471700000001	-0.0632953517	0.2047645875	-0.013396634499999999	0.1778330744	0.1026707358	0.08568759960000001	-0.053032860999999994	-0.0005483927	0.0639487542	0.036063070600000004	0.0210401021	-0.0620294808	-0.0227004663	0.0672917233	0.0815404745	-0.019001106299999997	0.0097300856	-0.0623232864	0.02390605	0.1027051983	-0.010482363199999999	0.0120025601	-0.10737748130000001	-0.0146930774	0.11099051300000001	0.0019663715	-0.011637903	0.0013775344	-0.0214737929	0.0254585256	-0.0021238664	-0.0023340774	-0.0292291375	0.0740074282	-0.07274683929999999	-0.0306744025	0.2175432639	0.0530622256	-0.0780598963	-0.024050082400000002	-0.0646203295	-0.19128638309999998	0.0473571471	-0.0478137571	-0.025298416299999998	-0.13429147660000001	0.024012888599999997	-0.050711795	0.1505522983	0.017951480500000002	-0.1055385792	-0.038351252200000005	0.2239441907	0.0210207845	-0.0094178427	-0.0049558395	-0.0518232081	0.0568857737	0.0325460755	0.0014606108999999999	-0.0067041663	0.0621695899	0.0504985755	-0.0677635621	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.00699159	0.01791041	4.88823307281e-05	0.0003207827863681001	-0.0200624	-0.048861199999999994	0.00238741686544	0.0004024998937600001	-0.020679	0.008320900000000003	6.923737681000005e-05	0.000427621041	0.000847463	-0.00033098699999999987	7.181935363690002e-07	1.0955239416899996e-07	0.0004493980000000001	5.719500000000001e-05	2.0195856240400006e-07	3.271268025000001e-09	-0.0006548319999999999	0.00030644000000000027	4.288049482239999e-07	9.390547360000016e-08
38211.30859375	96.84765625	1460104104.4467926	9379.468521118164	26407.0078125	8.236328125	697330061.609436	67.83710098266603	26145.720703125	38.431640625	1476.9910011291504	683598711.0858192	1.1109440000000002	16.084379000000002	0.141968145	0.0707677124	0.0170580441	-0.0862605314	-0.08693767220000001	0.0428965207	-0.0161775062	0.0220724558	-0.056881227699999995	0.0564575939	0.1152623711	0.2372089689	0.0676748732	0.0844859216	0.1607999658	0.0810930265	0.0397161303	0.013660754099999999	-0.1243623724	-0.0814701621	0.1474461439	0.0524919026	-0.0052098386	0.0072647135	-0.076011219	-0.0139177195	-0.1067003141	-0.0422258767	0.0080402226	-0.0183602245	0.054209390999999996	0.11181481289999999	-0.0699247541	0.0098037071	-0.0541095003	-0.0077972737	0.08870717119999999	-0.0347758852	0.0022333691	-0.0295842498	0.049115360999999996	-0.0381401573	0.02504848	0.017498522	0.0340892233	0.0601278527	0.0980455492	-0.0753576728	-0.0475726169	0.0029170453	0.020040755900000002	-0.0455852785	0.0002813605	0.07186890900000001	0.0426151203	0.0047471276000000005	0.0202710707	0.0090614237	-0.17713727469999999	0.09402702310000001	0.1257067614	-0.0751739951	-0.1412180653	0.1954330941	0.015719363400000002	-0.0677824514	0.058907183700000004	-0.1543531789	-0.0321123839	0.10287148939999999	-0.0109778706	-0.0083067219	0.048299908499999995	-0.0397851308	-0.0077632335	0.1206019535	0.0516057446	0.058562047699999994	-0.0020884075	-0.0101707508	-0.081637685	0.0077916092000000015	0.0184602283	-0.0855340642	-0.0035958921000000007	0.0431883287	0.11425806720000001	-0.028991788799999998	-0.0168245784	-0.0030212716999999997	-0.012712534099999999	0.0017217455	0.053328445599999996	-0.012357362299999999	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0126512	-0.00565961	0.00016005286144	3.20311853521e-05	0.0342296	0.05429199999999999	0.002947621264	0.0011716655161599998	-0.0473169	-0.026637900000000003	0.0007095777164100001	0.00223888902561	0.0005659419999999999	-0.00028152100000000007	3.2029034736399987e-07	7.925407344100004e-08	1.7441300000000002e-05	-0.00043195670000000007	3.0419894569000005e-10	1.865865906748901e-07	-0.000260737	0.000394095	6.798378316899999e-08	1.5531086902499995e-07
38387.984375	176.67578125	1473637344.375244	31214.33168029785	26415.65234375	8.64453125	697786688.7458649	74.72792053222656	26123.0625	-22.658203125	513.3941688537599	682414394.3789062	1.0592800000000002	15.336375	0.08614298	0.1232002951	-0.012534171399999999	-0.053235007599999995	0.0046983805	0.0211298754	-0.08497055099999999	0.0783565721	-0.0181853394	0.0761815004	0.027067093700000003	0.010148590899999999	-0.0061400180000000006	-0.0435459739	-0.0341510464	0.006728779200000001	0.0073839955000000014	0.0546978531	0.061270111900000014	-0.1871948682	-0.0712399963	-0.0409871416	-0.0328587985	-0.034054342599999995	0.0355789741	-0.0163314435	-0.0325723152	-0.0632281624	0.07657223269999999	-0.1448971592	0.10186388029999999	0.049418753499999996	-0.0729358598	0.08586727539999997	-0.0498389683	0.1330636261	-0.028049955	-0.1556295211	0.0701153245	0.0113197101	0.09620596199999999	0.0102368343	-0.12072270369999999	-0.060237412699999986	-0.009336023399999999	0.1168198022	0.041054662799999996	0.0218445737	-0.040265551499999996	0.16566192130000001	-0.048806355	-0.1618247374	0.049767293899999995	-0.10303765720000001	0.015332981899999999	0.04581504	-0.0955825528	0.0182165551	-0.026969262999999997	-0.056626613799999996	0.056577197	0.0217939876	0.0792936167	0.0308222219	0.0564736947	-0.031441122599999996	0.0146601223	0.028754839700000007	-0.1703853497	-0.0032453559000000004	0.0175515359	-0.043765938399999996	-0.0779012987	0.08250047370000001	-0.025983790299999997	0.0272907869	0.0021762875	0.09748577359999999	-0.0962460949	-0.0317078133	-0.0506109597	-0.1005503252	0.0626713801	-0.1903920027	-0.07555863269999999	-0.1287822182	-0.0075004797	-0.08533130609999999	-0.0290943946	-0.0180979551	-0.0018849772	0.044633079000000006	-0.033613188700000005	-0.0486940421	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.00153851	0.01111269	2.3670130201000005e-06	0.0001234918790361	-0.00959904	-0.04382864	0.0019209496842496005	9.21415689216e-05	-0.0359644	0.0113525	0.00012887925625000004	0.0012934380673599998	0.000888841	0.00032289900000000014	7.900383232810002e-07	1.0426376420100004e-07	1.7441300000000002e-05	0.0	3.0419894569000005e-10	0.0	-0.000334821	-7.408400000000002e-05	1.12105102041e-07	5.4884390560000044e-09
38246.83203125	-141.15234375	1462820160.426651	19923.984146118164	26400.765625	-14.88671875	697000425.5861816	221.6143951416016	26092.287109375	-30.775390625	947.124668121338	680807446.5980568	1.099297	15.915748	0.0287844	0.1092076133	0.0225385199	0.09790892	-0.0806569447	0.07411768519999999	-0.020402510500000002	0.1038954486	-0.056602983600000004	0.012151260700000001	-0.0202382249	0.0669382289	0.11479339949999999	0.10228878289999999	0.1148325882	-0.0619493905	0.1355058601	-0.029943508799999997	-0.0173354917	0.06265806480000001	0.0658093807	0.056493923499999994	-0.06621645179999999	-0.0689722393	-0.068529063	-0.030798473399999998	-0.047959320199999995	0.0018349184	0.026567514	-0.0369862053	-0.0625788966	-0.0297898337	0.0600941233	-0.0378118908	0.015426046200000001	-0.1404354908	-0.0812262243	0.0143649666	0.0124157501	0.0915163566	0.0997948694	0.1014537861	-0.0881629857	0.0325116599	0.1331313097	0.0933260456	0.0199599599	-0.0147910877	0.0872560017	0.007048018000000001	-0.12186780789999999	-0.0283677412	0.1408586319	-0.0060447819	0.0698660407	-0.0224272311	-0.0794119063	0.0439096914	-0.0010057026	0.11333568210000006	0.042559762800000005	-0.0009636988000000001	-0.0861655859	0.1916921701	0.08468878810000001	0.0770330608	0.0121901901	-0.0460055815	0.15600704740000002	0.0050547588	0.0877560022	-0.0018820954999999998	0.0063725362	-0.0341325235	-0.0574667387	0.0034748784999999996	0.054107765499999995	-0.0321877057	-0.0465606499	0.0514911974	0.0211776107	-0.07781374719999999	-0.0094723607	0.11007187189999999	0.1002240597	-0.0635658734	-0.0086700997	-0.0484528362	-0.10975571519999999	-0.0046333571	0.08728586810000001	-0.0254380768	0.0225892179	-0.0332207416	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0015344000000000002	4.109999999999878e-06	2.3543833600000005e-06	1.6892099999998992e-11	0.0107816	0.02038064	0.0004153704868095999	0.00011624289856	-0.0359719	-7.5000000000005635e-06	5.6250000000008414e-11	0.00129397758961	0.000730253	-0.00015858799999999998	5.332694440090001e-07	2.5150153743999998e-08	1.7441300000000002e-05	0.0	3.0419894569000005e-10	0.0	-0.000325566	9.255000000000004e-06	1.05993220356e-07	8.56550250000001e-11
