csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
36942.31640625	n/a	1364734741.4594882	n/a	24305.412109375	n/a	n/a	590753057.8065529	23711.880859375	n/a	n/a	562253293.8891945	n/a	n/a	n/a	-0.1219075568	-0.0267353497	0.0911902793	-0.0541817169	0.0395642567	-0.0794613258	0.006723944399999999	-0.11020807869999999	0.008035150100000001	-0.0496658003	0.0102491677	-0.0793362284	0.0275123008	-0.11228425460000001	0.2074630063	-0.0108410143	0.160033769	-0.1507405529	0.098374453	-0.0169761017	0.0282382374	-0.1592380266	0.0629941081	-0.18625587710000002	0.0166454846	-0.1254432928	0.06935644349999999	-0.036843062	0.09013924029999999	-0.0406852841	0.17217916940000005	-0.0837561076	0.0577521582	-0.0354799563	-0.0365023914	0.1376255012	0.0095147673	-0.050473998799999996	-0.0016377178	0.1942547303	-0.1106385914	0.0540519867	-0.051620093	0.1402072151	-0.0549792511	0.1132724439	-0.0708061221	0.046208777300000003	-0.0649284173	0.0293313705	0.08422641	-0.0966545308	0.0426337759	-0.0375138431	0.0315585543	-0.2384222216	0.028341391400000002	-0.0313557499	0.0048738703	0.133757434	-0.17584273600000005	0.1243802775	-0.0119773749	0.0937574634	-0.1029831876	0.09996522220000001	-0.1631977668	0.0844008814	-0.0063946546	0.077537293	-0.0820161014	0.0086918819	-0.13381595529999998	0.1436519133	-0.08666144630000001	0.013452965700000001	-0.0170940695	-0.0050118212	-0.1173846733	0.0031332040999999997	0.0528381194	-0.1255026561	0.0603012867	0.1217078847	0.1216831682	0.1216419777	-7.40059e-06	n/a	n/a	5.47687323481e-11	0.030648900000000007	n/a	0.00093935507121	n/a	0.026149400000000003	n/a	0.0006837911203600003	n/a	0.000355521	n/a	1.2639518144099998e-07	n/a	0.0005641940000000001	n/a	n/a	3.183148696360001e-07	-0.000180163	n/a	3.2458706569e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37107.6875	165.37109375	1376980471.5976562	27347.59864807129	24321.875	16.462890625	271.0267677307129	591553603.515625	23781.251953125	69.37109375	4812.348648071289	565547944.4580116	1.402458	19.655483	0.09046305878999998	0.006846810300000001	0.052854127699999996	-0.1178673551	-0.043771138099999995	-0.1326712001	0.0551165488	-0.0318143435	-0.0880064556	-0.00035203510000000003	-0.05954544780000001	-0.056441032599999996	0.137068599	0.07612573389999999	-0.12064905460000001	0.028936723199999997	-0.09474160849999999	-0.0006041204	0.0690911394	0.1524068607	0.0696101325	-0.0225701794	0.026739565	-0.09136462320000001	0.044695463	0.026994642200000002	-0.1499148089	-0.2091254641	-0.0283362982	0.16754169630000001	0.0630211747	-0.1924987529	-0.0461661082	-0.0480915376	0.0297909618	-0.1214996168	0.0851364083	0.0161845498	-0.0839449504	0.069488153	0.0371326165	-0.052837471399999995	-0.0732094542	-0.0662739077	0.0323672156	-0.2015435054	0.0173496189	-0.0743044249	-0.132334766	0.064633842	0.0089677925	-0.0011341317	-0.09737892279999999	0.0330004725	0.0103945809	-0.0582501157	0.0024210959	0.1203416304	-0.1093267455	0.0015778631	-0.0306504861	0.0280000067	0.1934618849	0.0480689971	-0.16970896940000002	-0.08808612019999999	-0.0763081291	-0.1495354843	-0.1495559544	-0.1035195217	-0.0572183145	0.0890999091	0.0640692261	-0.0489318133	-0.1607185104	0.1922888751	-0.116253856	-0.024271026299999998	-0.0928171448	-0.0962675636	0.0713609646	0.0414358269	-0.0276823923	-0.0094115517	0.1216419777	0.12141962949999999	0.12104935019999999	1.14582e-05	1.885879e-05	3.5565396026409997e-10	1.3129034724e-10	0.0612823	0.030633399999999995	0.00375552029329	0.0009384051955599996	-0.00567135	-0.03182075	3.2164210822500014e-05	0.0010125601305625	6.617449999999998e-24	-0.000355521	4.379064450249998e-47	1.2639518144099998e-07	0.000413703	-0.00015049100000000005	2.2647541081000012e-08	1.7115017220900002e-07	-0.000126374	5.3789e-05	1.5970387876000006e-08	2.8932565209999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37462.96484375	355.27734375	1403473734.8840485	126221.99098205565	24342.763671875	20.888671875	436.336612701416	592570143.1847572	23825.76953125	44.517578125	1981.8147621154785	567667293.7562407	1.316356	18.448767	0.04197093639999999	0.19431131920000005	-0.0925335953	-0.1560570291	-0.0341414123	0.11088626089999999	0.102137985	0.10348960619999999	-0.032272035	-0.0467136537	-0.09811233220000001	0.07665727900000001	-0.0045762532	0.07469863	-0.0007215037	-0.0031532295	-0.16615855710000002	0.0714563986	-0.043176279000000005	0.0803694827	-0.11501771289999999	-0.038272215899999996	0.0144306299	0.08776737220000001	0.1162708746	0.0327272417	0.09005861009999999	-0.10569711359999999	0.0008500995	0.06947132339999999	0.014115656599999997	0.0380588919	0.0033984378999999997	-0.1514360417	0.075785277	-0.0100845261	-0.0762347858	-0.1569087888	-0.0807965653	-0.0492494363	0.0304941338	0.1954336806	0.0454449659	-0.0097976824	-0.17052589079999994	0.0087300575	-0.0151886994	0.0740392401	0.10911180710000001	0.0871279189	0.09523091550000001	-0.0101969946	-0.1127714075	-0.046532290700000006	-0.0144704326	-0.09524624970000001	-0.0500134737	0.0506576677	-0.0731663995	-0.180617755	-0.010622172099999999	-0.0585960989	0.071456844	-0.053468662400000005	0.0025042905	0.057703859	-0.0040526004	0.0854752458	-0.1405405068	0.0788084565	0.011681529099999999	-0.0574007222	0.0861125175	-0.0053088698	0.0010893138	0.0193455482	0.0037841436	0.0806256498	-0.0788568736	-0.0652760058	0.0331851465	-0.1034913981	-0.0756787178	0.0580971245	0.1215101995	0.120893123	0.1198669825	1.86646e-05	7.206400000000002e-06	5.193220096000002e-11	3.4836729315999996e-10	0.0612688	-1.3499999999999625e-05	0.0037538658534400004	1.8224999999998986e-10	0.00645233	0.01212368	4.16325624289e-05	0.00014698361674240004	0.000406021	0.000406021	1.64853052441e-07	1.64853052441e-07	0.000477839	6.413600000000001e-05	4.1134264960000015e-09	2.2833010992100005e-07	0.0	0.000126374	0.0	1.5970387876000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37038.33203125	-424.6328125	1371838039.6571198	180313.02545166016	24318.244140625	-24.51953125	601.2074127197267	591376998.0830421	23734.912109375	-90.857421875	8255.071109771729	563346052.839756	1.561183	21.880018	0.15866721152999996	0.007711795	-0.0813715889	0.027693814900000002	0.0075785346999999986	-0.0008435510000000001	0.031811713900000003	-0.11112161179999999	-0.06505111870000001	-0.1819392145	-0.19495518039999998	0.0887320482	-0.0639127162	0.0892442865	-0.049805753499999994	-0.1107037017	0.0166239821	0.06386758769999999	0.10518587859999999	0.048814968	-0.0151483134	-0.0123700006	0.1023428686	-0.058177669400000014	0.155121232	-0.0245830348	0.0171654714	-0.0711862236	-0.06346710700000001	-0.0129761556	-0.0587056584	-0.047438770899999996	-0.13248446619999998	0.0196772529	0.06315633030000001	0.051470128899999995	-0.0691880756	-0.07766094429999999	0.062136006699999996	-0.1570144604	-0.11943045869999999	0.0083023505	0.0379507282	-0.0023373287	0.0801817947	-0.1085923479	0.1163221517	0.16486496220000002	0.0041850334000000005	0.050298728499999994	-0.102724129	-0.1288469548	-0.22621241530000002	-0.0342228529	-0.0765550392	0.0093235122	0.0491079692	0.0793836081	0.1512846628	-0.1107656625	0.0003557397	0.0117271557	0.0456777666	0.0337664633	-0.0407118841	0.07969525059999999	-0.0839623766	0.1382481489	-0.1172716674	-0.1083606723	0.016898345	-0.012024658999999998	0.0087467908	-0.044718861900000004	-0.0047504024	0.050365395300000004	0.0113217986	0.0001446738	-0.1179011874	0.1190321882	0.0917156043	-0.1109737408	0.0790101626	0.041775728	0.1213126213	0.12010478890000001	0.1181006348	3.73307e-06	-1.493153e-05	2.2295058814090003e-10	1.3935811624899996e-11	0.145912	0.08464319999999999	0.021290311744	0.007164471306239998	-0.026387	-0.03283933	0.000696273769	0.0010784215948489	0.0010541	0.0006480789999999999	1.1111268099999997e-06	4.2000639024099977e-07	0.000408237	-6.960200000000004e-05	4.844438404000006e-09	1.6665744816899998e-07	-0.000105714	-0.000105714	1.1175449796e-08	1.1175449796e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37148.58203125	110.25	1380017146.9325106	12155.0625	24307.005859375	-11.23828125	126.29896545410156	590830533.8476906	23708.849609375	-26.0625	679.25390625	562109549.7999611	1.166587	16.349751	0.21517253777	0.0186536058	-0.07108563650000001	0.0585299574	0.048807032	-0.06802265190000001	0.025684213799999998	0.08062548280000001	-0.0546402072	-0.0891958059	0.012268818	0.0698479595	-0.0903381892	-0.12136804470000001	0.0681354725	0.0107765709	-0.04697928269999999	-0.0775789888	0.08379731280000001	0.026265721699999998	0.09251238839999999	0.0355893917	0.0569210312	-0.032873119900000004	-0.11234201279999999	-0.1660760915	-0.0223979779	0.0490342569	0.1139536705	-0.18337242920000002	0.0175015406	0.012739992	-0.16183453720000002	-0.1593563943	0.1146267613	-0.1409041654	-0.0637144326	-0.0159668328	-0.060950352	0.0492149914	-0.015318158	0.0722863758	0.0406507452	0.06591848019999999	0.0731373703	-0.06694082650000001	-0.0226438714	-0.0954527131	-0.0581542144	0.0195307591	0.0667943302	-0.0366066735	-0.0330490686	-0.0123260256	0.0674247455	0.0909049133	-0.0196290342	-0.0817144238	0.047084287999999995	-0.1195282683	-0.1272371223	0.0030337407000000003	-0.0927606815	0.1062485563	-0.0960627258	0.12233640609999999	0.132890444	-0.020283101799999998	0.1346634471	-0.0759665733	-0.0779875602	0.0188863539	-0.1485609621	0.1243992377	0.08303312759999999	0.1523492635	0.025548066	0.1307855181	-0.1010468105	-0.1001942376	0.0066320614	-0.0171087894	-0.06589673110000001	-0.052452724299999996	0.12104935019999999	0.11905633460000001	0.11575891279999999	-5.52047e-05	-5.8937769999999995e-05	3.4736607325728997e-09	3.0475589020900003e-09	0.0378531	-0.1080589	0.0014328571796099999	0.011676725869209995	0.022724200000000003	0.049111200000000015	0.0005163892656400001	0.0024119099654400012	0.00035412199999999995	-0.0006999780000000001	1.2540239088399994e-07	4.89969200484e-07	0.0004891419999999999	8.090499999999993e-05	6.5456190249999885e-09	2.392598961639999e-07	-0.000483701	-0.000377987	2.3396665740100003e-07	1.4287417216900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37002.26171875	-146.3203125	1369167372.3028715	21409.633850097656	24257.875	-49.130859375	2413.841342926025	588444499.515625	23702.544921875	-6.3046875	39.74908447265625	561810635.7735023	1.322181	18.530401	0.12706521210000002	-0.0917859498	0.033355203199999996	-0.0175429646	-0.0796046649	-0.2139136545	-0.10513622939999999	-0.0744340652	-0.0525590129	0.0469802973	0.0005906058000000001	0.054574947199999994	-0.0176593554	-0.009503317399999999	0.013993190700000002	0.0304405983	0.0033471365000000003	-0.0160769038	0.0239634043	-0.0094925573	0.0520960055	0.1528712813	-0.0754975912	-0.0736658969	0.11922717279999999	0.0165574959	-0.0457161837	0.0042436719	-0.06749923740000001	0.0710438972	0.1336025529	0.2420481768	-0.00868932	-0.020821773000000002	0.0187832071	-0.0341339815	0.0373507188	0.0389671438	0.0278902332	0.13906340080000001	-0.0868426899	-0.1075312034	0.008301816600000001	-0.027351054399999998	0.1141112826	-0.1822795686	0.0163767022	-0.15410824880000001	-0.2030362766	-0.1043075384	-0.0764187527	0.0518114779	-0.0364100771	0.014163358700000003	0.056059892199999996	-0.0081432049	-0.0306714619	-0.011404028799999999	0.030544675	-0.0079472182	-0.0369852343	-0.0015246771	-0.0554791609	-0.1162440328	-0.0907995364	-0.18028366070000001	-0.07670512980000001	-0.013798179099999999	0.035145514100000004	-0.0446666346	0.0348749403	-0.0884251784	0.1455320024	0.13281839480000002	0.14485837470000001	-0.022160998199999997	0.057775020199999985	0.069118368	-0.045828329400000006	0.0134201348	0.06445657169999999	0.0401521023	-0.0046918535999999995	-0.1640537318	0.1207205288	0.11775003070000001	0.11285322490000001	-3.01286e-05	2.50761e-05	6.288107912100001e-10	9.0773253796e-10	0.122675	0.08482189999999999	0.015049155625	0.007194754719610001	0.012930200000000005	-0.009794	0.00016719007204000008	9.5922436e-05	4.379280000000002e-06	-0.00034974271999999994	1.9178093318400012e-11	1.2231997019299836e-07	0.0004891419999999999	0.0	0.0	2.392598961639999e-07	-0.000184959	0.000298742	3.4209831681e-08	8.924678256399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37058.73046875	56.46875	1373349503.9554596	3188.7197265625	24278.705078125	20.830078125	433.8921546936035	589455520.2705728	23722.6015625	20.056640625	402.2688331604004	562761824.8931273	1.048429	14.693755	0.0426689144	-0.048332119400000005	0.0439354319	-0.0418997367	-0.050469230700000006	0.0029491652	-0.16016662880000002	0.027788979	-0.021666297299999998	0.10094463599999999	0.0008075485	-0.0007638873	-0.023570796499999998	-0.0322150237	0.0949837774	0.1000391073	-0.0707466862	0.0670915123	0.16774972289999998	-0.0700042809	0.0186602557	-0.0603459779	0.0519694595	-0.1609943489	0.024068071200000003	0.0252668959	0.0026841941999999996	0.008665265600000001	0.045387944900000005	0.0644441892	0.09394029779999999	-0.0225978104	-0.053498683899999996	-0.0025950775	0.033463543	0.1088175024	0.0474782366	0.0860388926	0.0644265466	0.14780116810000002	0.027659112599999997	-0.0446210841	-0.0122593619	-0.0012664259	0.026973444500000002	0.0004612577	-0.10257677789999999	-0.0731550269	0.0213893523	-0.1569476183	0.0046108801	0.09891214640000001	0.031975695400000004	-0.0199835759	-0.019500443	0.0309887425	-0.09154336460000001	-0.048381771799999994	-0.0761454265	-0.09973721640000001	-0.0032593432	0.22319232989999999	-0.017154036799999998	0.0171607233	-0.0734719861	-0.0026213775	-0.10237360470000001	-0.0284190379	0.06110932030000001	-0.0170641229	-0.0185086213	0.0276883863	0.07487206610000001	0.024457927799999998	-0.06936561769999999	0.0532427299	0.1142429997	-0.06906374230000001	-0.0090283194	0.0924502813	-0.022585214300000003	0.1290304707	-0.0838012781	-0.17912517460000002	0.120326335	0.1161887065	0.1093977275	-3.1077e-05	-9.483999999999993e-07	8.994625599999986e-13	9.65779929e-10	0.0901358	-0.032539200000000004	0.00812446244164	0.0010587995366400005	0.012915799999999998	-1.4400000000004687e-05	0.00016681788963999995	2.0736000000013498e-10	3.69804e-05	3.2601120000000003e-05	1.3675499841600005e-09	1.0628330252544005e-09	0.000433742	-5.539999999999994e-05	3.0691599999999927e-09	1.88132122564e-07	-7.067279999999999e-05	0.0001142862	4.9946446598399986e-09	1.3061335510440002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37194.625	135.89453125	1383440128.890625	18467.32362365723	24286.466796875	7.76171875	60.24427795410156	589832469.4757117	23790.900390625	68.298828125	4664.729923248291	566006941.3966408	1.222623	17.135093999999995	0.087783267	0.0269507617	0.078061722	-0.1351025146	-0.0680795537	-0.0124890099	-0.1266116725	0.0673162024	0.1603518648	0.1931627329	-0.0278168278	-0.07807173419999999	-0.056134364900000004	0.1103711398	-0.10029053630000001	-0.0134116371	0.0576727442	-0.049954980499999996	0.048034298899999994	-0.10106441699999999	0.0107481373	0.0230532702	0.1886867659	-0.0783654729	-0.09272537980000001	-0.107471395	0.0339926237	0.1408519594	-0.0042609888	0.0315757018	-0.1255137558	0.0295464605	-0.13161454390000002	0.0375323273	-0.047722575	-0.0874370161	0.0488358691	-0.0719931981	-0.0048170708	-0.0584730721	0.0567141144	-0.0272275752	-0.077463491	-0.1255278247	-0.09011198960000001	-0.0007371732000000001	0.0206113594	-0.0914128324	-0.020284123	-0.1497891259	0.0339146554	0.1484241985	0.18037599899999998	-0.045034015999999996	-0.1669547063	-0.0317162899	0.030387383799999997	0.1305596078	0.0796883604	0.1144262212	-0.0291984256	0.0421943455	0.0248990031	0.0203589917	-0.0683251148	0.1232543832	0.0375767028	0.11859377269999999	0.156112613	-0.045668742199999994	0.0183657117	-0.0971649291	-0.0539654763	-0.0364849062	0.0297031869	0.07775153559999999	-0.0031759307000000002	-0.06744991780000001	0.0184448958	-0.08033932790000001	0.0803809835	0.021471574500000003	-0.0100296851	0.1401684512	0.1198669825	0.1143757435	0.10540925529999999	-1.024e-05	2.0836999999999997e-05	4.3418056900000006e-10	1.048576e-10	0.0460052	-0.044130600000000006	0.0021164784270399995	0.0019475098563600003	-0.00373286	-0.01664866	1.39342437796e-05	0.0002771778797956	0.000137939	0.0001009586	1.9027167721000003e-08	1.019263891396e-08	0.000276338	-0.000157404	2.4776019215999998e-08	7.636269024400001e-08	0.000210628	0.0002813008	4.4364154384e-08	7.913014008064001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37356.921875	162.296875	1395539611.9748535	26340.275634765625	24306.271484375	19.8046875	392.22564697265625	590794833.4721413	23802.72265625	11.822265625	139.76596450805664	566569605.850357	1.1225120000000002	15.732029	0.045435027440000005	0.11732344759999999	0.0857461366	-0.0555921796	0.056013771799999994	-0.1352005197	0.053901074800000004	0.0686470255	0.1072832545	0.1388818012	-0.0791475277	-0.10535856390000001	0.030464129399999998	0.11123488320000001	-0.0586438029	0.0100394006	0.06062466530000001	-0.003705516	-0.0003835525	-0.0714108098	-0.12018695859999999	-0.019477191100000003	0.10468991359999999	0.09415605029999999	0.02178798	0.077094565	0.012813675	-0.0366081196	0.10884061449999999	-0.079492269	0.0893058533	0.0620388958	0.15085736789999998	0.0218819021	-0.0569343525	-0.2081104231	-0.0747901991	-0.0882133619	-0.0312305023	-0.10895480029999999	0.1460646091	0.08026962950000001	-0.11152949720000001	-0.004299507100000001	-0.10905389619999999	0.06149127400000001	-0.0616411963	0.042405537199999996	-0.1539007081	0.0197133386	0.051909298099999994	0.0845679547	0.06817258150000001	-0.047663974000000005	-0.1571759614	-0.0762041324	0.0073428919999999984	0.0696084896	0.007571869	0.1154750678	0.0388384625	0.0606115509	0.0778598598	-0.055573898899999995	-0.053105521399999994	0.060795526600000004	-0.04265993269999999	0.0648083286	-0.041000250499999995	0.0864885077	0.0018112173999999999	0.17757884399999999	0.0537633525	0.1276142949	0.0662227079	-0.11506946189999999	-0.013682128899999998	0.1005074906	0.0636636967	-0.15129403130000002	-0.0789733438	-0.1758764668	-0.0532881592	0.1058182124	0.11934271980000001	0.112315068	0.1009072399	3.07744e-06	1.3317439999999998e-05	1.773542081536e-10	9.4706369536e-12	0.0182308	-0.0277744	0.00033236206863999993	0.0007714172953599997	-0.00374442	-1.1559999999999867e-05	1.40206811364e-05	1.3363359999999694e-10	0.00027785	0.000139911	7.72006225e-08	1.9575087921e-08	0.0004891419999999999	0.00021280399999999992	4.5285542415999975e-08	2.392598961639999e-07	0.000210628	0.0	4.4364154384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37217.171875	-139.75	1385117882.373291	19530.0625	24307.71484375	1.443359375	2.08328628540039	590865000.9250642	23781.21875	-21.50390625	462.41798400878906	565546365.2353517	1.13393	15.892064	0.16230702514	0.0495995	0.022319167	0.0028325962	-0.13297254890000001	-0.0550158745	0.0333217792	0.050175650700000005	0.12101971519999999	-0.049155636399999994	-0.0086337847	-0.0379718443	0.1141340099	-0.08702612189999999	-0.1398453626	-0.0252405989	0.1010469609	0.0591848925	-0.043646110999999994	-0.0545668988	-0.11912297880000006	-0.022014183399999998	0.0085151168	-0.0404335419	-0.0076983112	0.1200385171	0.0018177289	0.0455279134	0.0159884896	0.0201799159	0.0760804168	-0.0298784086	-0.0436096154	0.054581927300000006	-0.1394964066	-0.08966775	-0.0936711242	0.0061392929	-0.1715256231	-0.024209728700000002	-0.0370729106	0.0576364695	-0.0219908427	-0.1613262189	-0.1032384981	0.20900653149999998	0.0450660481	0.0037430325	-0.05645044780000001	0.0198352155	0.0452346847	-0.09846071220000001	0.059351095599999994	-0.0761219425	0.0558826962	0.0657899532	0.0204378217	0.1291124112	0.0353271367	0.1456350197	0.0817633777	0.0124499329	0.09665801199999999	-0.07778921429999999	0.0870063573	0.0456944587	-0.0709514965	-0.0068562269	0.0632708411	0.0518864571	0.0791892376	0.06992108009999999	0.0563614978	-0.0091004168	0.0439654081	-0.009176635	-0.0611135698	-0.010914744399999999	-0.1213562312	-0.18438273719999998	-0.09364801589999999	-0.0130881751	0.1194010642	0.014667691699999999	0.11875383099999999	0.1100111431	0.0959136145	-4.47927e-05	-4.787014e-05	2.2915503036196e-09	2.0063859732900002e-09	0.110132	0.0919012	0.012129057424	0.008445830561439998	0.0190198	0.022764219999999998	0.0003617527920399999	0.0005182097122083997	-0.000140009	-0.000417859	1.9602520081e-08	1.7460614388099999e-07	0.000252565	-0.00023657699999999991	5.596867692899996e-08	6.378907922500001e-08	-8.68107e-05	-0.0002974387	7.53609763449e-09	8.846978025769e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
