csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
37080.18359375	n/a	1374940015.346207	n/a	23458.986328125	n/a	n/a	550324039.5431557	23703.568359375	n/a	561859152.9675636	n/a	n/a	n/a	n/a	0.08200965389999999	-0.0499022081	0.047572703099999995	-0.1145773308	0.060594854800000014	-0.13938627480000002	0.1149011615	-0.0227900383	0.0277945187	-0.1073238906	-0.0380771786	0.1363796959	-0.0381815702	0.0661547536	-0.0769199862	0.17780007609999998	-0.0259456953	0.049606532099999996	-0.0463860919	-0.0174275717	0.0437726485	-0.0123838393	0.0255959054	-0.051682616900000006	0.0189423006	-0.0009849709	0.08233890070000001	-0.0413761982	0.0735441037	-0.0728479679	0.0372639762	-0.0343438481	-0.0206955313	0.09901825	-0.060707501399999995	-0.027473140400000002	-0.1192198394	-0.08892230960000001	0.0170849646	-0.1645655292	0.13660355189999998	-0.1391564245	0.0363739862	-0.0118059483	0.12444341699999999	-0.0013374385999999998	0.08517565369999999	-0.11697199949999999	0.051673029800000006	-0.0493386107	-0.09304591279999999	0.0090254984	-0.1271891906	0.0306245528	-0.1262000255	0.05865321730000001	-0.0967366098	0.0072842416000000005	-0.118445274	0.0215983705	-0.11878705070000001	0.023897251600000002	-0.021399854399999998	0.11676677449999999	-0.0715349222	0.1170646109	0.0009058533	-0.0213031896	0.0336445349	-0.0532360051	0.0092761742	-0.057784332599999995	0.0969875786	-0.0067537025	0.050533042599999994	-0.0399424329	0.001877287	-0.0681799546	-0.0404806277	0.1112595543	-0.0295668437	-0.013081348000000001	0.09541561960000004	-0.027564992000000003	-0.1137307328	0.14579802320000002	-0.0429685437	0.0206445099	-0.1043174762	0.08941254480000001	-0.0014195923	0.0862788597	-0.1430400756	0.058692866399999995	-0.18203108010000002	0.0039145617	0.09491342359999999	0.0949062958	0.0948944166	0.0948777865	0.0948564063	-0.022743	n/a	0.0005172440490000001	n/a	0.138935	n/a	0.019302934225	n/a	-0.0835418	n/a	0.00697923234724	n/a	0.0025022	n/a	6.26100484e-06	n/a	0.000348505	n/a	1.2145573502499998e-07	n/a	-0.000409335	n/a	1.67555142225e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37231.8984375	151.71484375	1386214261.260315	23017.393814086914	23553.986328125	95.0	9025.0	554790271.9454994	23774.515625	70.947265625	565227593.2033691	5033.514499664308	1.223414	22.389389	0.19229374	-0.09941324259999999	-0.0796535533	-0.029923825299999998	-0.0150227933	0.0250330556	-0.0470026761	-0.060965659299999996	0.1420207467	0.045967752	-0.07693802799999999	-0.09593604300000001	-0.016439405600000002	-0.0868457014	0.0878636869	-0.1046290275	0.0794123588	-0.032122599700000004	-0.018239610700000002	-0.0790640066	0.008783710699999999	-0.0570164439	0.0327928453	-0.0983535929	0.0289156102	0.1330802541	0.0702876796	0.0962918302	0.049216345999999994	-0.062149364699999994	0.041561403999999996	-0.0049893799	-0.0659267756	0.08966617019999999	-0.0053269142	0.0566448066	0.0381668378	-0.1396060518	-0.0132404146	-0.0827618618	0.0228103183	0.0824561608	0.0325257821	-0.0062231316	0.0866703689	0.0181777262	0.0107153154	-0.0895602635	0.013067683200000001	0.0615112362	-0.08435186189999999	-0.037489978199999996	-0.0469337624	-0.07764759360000001	-0.0413593021	0.0002275865	0.0611587712	0.1564161289	-0.0206124749	-0.0984475992	-0.0900536406	-0.0574547095	0.0220399027	0.020265619199999998	0.15207390699999998	-0.0008700196000000001	0.058690772	0.09865398480000001	0.047655230599999994	-0.061559234000000004	-0.0332551945	0.0291083134	0.1320869079	-0.0040296207	-0.0655576054	0.0559792518	-0.0102974153	-0.0166106205	-0.0544665998	0.044594685700000004	-0.0241464759	0.1058511467	-0.0827268646	-0.0043024714000000006	0.013369871299999999	0.07215174740000001	-0.030368157000000007	-0.0326212189	0.1066271991	-0.011988531299999999	-0.0318191751	-0.031357643399999996	0.0124654905	-0.0711922517	-0.0129880352	-0.0040555174	-0.0236585204	0.0948944166	0.09483027720000001	0.09472341039999999	0.09457386429999999	0.0943817063	-0.0449229	-0.0221799	0.00201806694441	0.0004919479640100001	0.0738525	-0.0650825	0.005454191756250001	0.0042357318062499994	-0.00471871	0.07882309	2.22662240641e-05	0.006213079517148099	0.00256077	5.8569999999999976e-05	6.5575429929e-06	3.430444899999997e-09	0.000402777	5.427200000000001e-05	1.62229311729e-07	2.945449984000001e-09	-0.000820658	-0.0004113230000000001	6.734795529640001e-07	1.6918661032900007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37134.81640625	-97.08203125	1378994589.5258944	9424.920791625977	23494.544921875	-59.44140625	3533.280776977539	551993641.0860023	23752.39453125	-22.12109375	564176245.9681549	489.34278869628906	1.156023	21.156088	0.18922514	0.06131961	-0.0280655903	-0.0701462216	-0.12355027710000001	0.008887661	-0.0092363876	0.0322392784	0.0221000439	0.1225872838	-0.0631262544	-0.125028356	0.07818258559999999	-0.0232404112	0.0022284146	-0.10782893980000001	0.020737539699999998	-0.0526149004	-0.07075356940000001	-0.031026621600000002	-0.0050674626	0.080454334	-0.0333386773	-0.031422977000000005	0.0126378525	0.0773468559	0.1266763532	-0.0095708176	-0.0148959869	-0.004177262	0.053100024800000006	-0.0356211365	-0.12024583359999999	-0.1204942957	0.0196698025	-0.0262957234	-0.0809027267	-0.0528140546	0.081372707	-0.0292506521	-0.0242723642	-0.018229800600000002	0.0654760614	-0.0061349804	0.0811210976	-0.013085039599999999	0.0162492708	0.049073386100000005	-0.088427126	0.050004694	-0.08780438939999999	0.0175810053	-0.009459215600000001	0.0188763775	0.0335774384	-0.069906222	0.034713695	0.0153912527	-0.1025337523	-0.09460952519999999	-0.0747604964	-0.1048684553	0.0483823838	-0.12233404380000001	0.054514147199999995	0.015552881499999999	-0.0208929701	0.031394447	0.0085687071	0.0524739942	-0.050526878600000005	0.034987850200000004	0.059251644400000004	0.1086461221	-0.0137071759	-0.039732630899999996	0.0185280727	0.0006085808	-0.002271992	0.1221359325	0.0071874519999999996	-0.0456626541	0.008427339499999999	0.08338406150000001	-0.0121641409	0.0674065679	0.0008168860000000001	0.1442945384	0.1159434676	0.0014079788	0.016671631	-0.0298310877	0.0451078663	0.0622638497	-0.0547293448	-0.0747441492	-0.045417143300000004	0.0948564063	0.0946783009	0.0943817063	0.09396699359999999	0.0934346818	-0.040959	0.003963900000000006	0.0016776396809999993	1.5712503210000048e-05	0.13407500000000006	0.06022250000000005	0.017976105625000016	0.003626749506250007	-0.0366038	-0.03188509	0.00133983817444	0.0010166589643081	0.00109446	-0.00146631	1.1978426916e-06	2.1500650161e-06	0.0005251640000000001	0.00012238700000000006	2.7579722689600004e-07	1.4978577769000016e-08	-0.0005462819999999999	0.0002743760000000001	2.9842402352399986e-07	7.528218937600008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37345.3203125	210.50390625	1394672949.243225	44311.89454650879	23502.587890625	8.04296875	64.68934631347656	552371637.5565529	23755.048828125	2.654296875	564302344.8266028	7.0452919006347665	1.241642	22.722988	0.21116511	-0.1039177144	-0.0328405326	-0.02706114	-0.041928427000000004	-0.0989461666	-0.0121784226	-0.014199930800000003	0.0679671877	-0.0606285778	-0.126635288	0.0043344813	-0.08597062650000001	-0.1402696262	-0.015691958500000002	-0.0191892053	-0.0267694927	-0.1076677198	0.0400649898	0.0475307945	0.0379415861	-0.013712811	0.0313282588	0.070783544	0.034246471699999996	-0.0090235726	0.12371397140000001	-0.0577948477	-0.0580833887	0.1136426059	0.016105656	-0.0329551079	0.0456621513	0.0360569246	0.0145840226	-0.0161499846	0.002997847	0.0151084136	0.0561175626	-0.1266056361	0.0754479836	0.015675181899999998	0.0556293976	0.0375451407	-0.0379836557	-0.048094761500000006	-0.07991079870000001	-0.06298259490000001	0.0811406048	0.0728555741	0.0038603322	0.0584100172	0.0184404043	-0.0107771159	0.0562922567	-0.08262732519999999	0.042715074299999996	0.0490830267	0.08715303419999999	-0.1114838159	-0.043080838499999996	0.0220007536	0.0539251574	0.1322424803	0.046035294000000004	0.1427503093	-0.0103024973	0.008068299499999999	-0.037595946	-0.0516363732	0.0451471878	0.054627687800000005	0.012475508	0.1936273016	0.0575582813	-0.025288702200000002	0.0062807352	0.0362456064	0.0468654813	0.0415198112	-0.0044553995	-0.0267661892	-0.025535257999999998	-0.0293004059	0.0049517319	-0.0067190788	-0.09088375369999999	0.0079756359	0.004304871	0.0811901728	-0.0318956722	0.0569614934	-0.0179415104	-0.0136593051	0.011544815600000001	0.1474435216	0.1298023175	0.0947994005	0.09445048869999999	0.0938699199	0.0930591182	0.0920200721	-0.0426529	-0.0016939000000000053	0.00181926987841	2.8692972100000174e-06	-0.0046172	-0.13869220000000004	2.131853584e-05	0.01923552634084001	-0.00108354	0.03552026	1.1740589316e-06	0.0012616888704676	0.00149052	0.00039606	2.2216498704e-06	1.5686352359999995e-07	0.000260275	-0.00026488900000000003	6.774307562500001e-08	7.016618232100003e-08	-0.000502056	4.422599999999997e-05	2.5206022713599995e-07	1.955939075999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37129.83984375	-215.48046875	1378625006.822525	46431.83241271973	23445.09765625	-57.490234375	3305.127048492432	549672604.1110992	23648.4296875	-106.619140625	559248226.6846313	11367.641147613524	1.335675	24.443861	0.09921165	0.0833605767	-0.0317468637	-0.0498725816	0.0383177729	-0.0601100517	0.0578530159	0.030041351600000002	-0.0164243752	-0.0055362728	-0.016762645700000002	0.0261861666	0.0517172779	0.0151307747	0.011273801200000001	-0.0111459271	-0.0285626935	-0.039455481699999996	0.0284408191	-0.0935584626	0.1152073321	-0.0167831873	0.0228402316	-0.0099098311	-0.0169205925	-0.0395544704	0.13817767179999998	-0.0750600651	0.0080557839	-0.0212888579	0.0620139226	-0.1459376458	-0.0238856656	0.0013836412	-0.056985866600000004	-0.0171612115	0.11037078869999999	-0.0719490683	-0.071656443	0.044648318099999994	0.033504756000000004	-0.040062730299999995	0.08787722880000001	-0.045599284500000004	-0.0050131578	0.0385553118	-0.0463200188	0.0226077802	-0.053852495199999996	0.0020466089	0.0262239656	0.0641710777	-0.0866462805	0.0812691597	-0.035685744900000003	0.0296193723	0.007882226899999999	-0.0337168521	0.0083669151	-0.0236297666	0.0427048539	-0.025700178599999998	-0.030764434500000007	-0.030774533399999998	-0.0190071394	0.0419105164	0.0599416821	-0.0878010481	0.0428608275	-0.10848984269999999	0.0116292698	-0.0278729661	0.02198112	0.060183694100000004	-0.0163324797	-0.0741128222	0.0588110918	-0.08625559	0.0028950248	0.160395925	0.0200612289	0.0370628058	-0.1177686558	0.0174348243	0.1486127101	0.0262988385	-0.007404399399999998	-0.0482377613	-0.044453632699999995	-0.0122496577	-0.040124956499999996	-0.0050895298	0.0173124167	0.0376736305	0.0087486771	-0.0545368038	0.0370613848	0.09472341039999999	0.09414702289999999	0.09318897359999999	0.0918531464	0.0901449566	-0.0448946	-0.0022416999999999992	0.00201552510916	5.025218889999997e-06	0.0488651	0.053482299999999997	0.0023877979980100003	0.0028603564132900004	0.00459551	0.00567905	2.11187121601e-05	3.2251608902499995e-05	0.000908492	-0.0005820280000000001	8.25357714064e-07	3.3875659278399995e-07	0.00034256300000000005	8.228800000000002e-05	1.1734940896900005e-07	6.771314944000003e-09	-0.0004102000000000001	9.185599999999991e-05	1.6826404000000004e-07	8.437524735999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37320.1640625	190.32421875	1392794645.6519165	36223.30824279785	23451.234375	6.13671875	37.65931701660156	549960393.7111816	23688.197265625	39.767578125	561130689.6951637	1581.4602699279785	1.288312	23.577087	0.08407265500000001	-0.058646573499999986	0.038394774900000005	0.0688756036	-0.0207140665	-0.021077193799999998	-0.0415654888	0.006138046899999999	-0.003642533400000001	0.049924545599999995	-0.0022536571	0.0775047953	-0.0690144234	-0.0653995479	-0.0239265654	0.033860776	0.07045742320000001	0.0752081756	0.0336537486	0.09110525400000001	-0.0128213219	0.027145013399999997	-0.0574334524	0.1008254033	-0.010930953500000002	-0.06576638110000001	-0.0166164624	0.044732182800000006	-0.1436576739	0.0012487339	0.0636316372	0.024554307400000003	-0.022820632799999997	-0.1190791417	0.046960517400000006	0.09659968390000001	-0.0117701904	-0.17449649399999995	0.0699246674	0.0036327554	-0.060355646799999996	0.0147778512	0.0601320181	0.1227885957	0.1026910187	-0.011298883899999999	-0.0219598568	0.0077579246	0.0834458619	0.0144920114	0.0455100334	-0.032699028399999996	0.0622265675	-0.0544093964	0.09014612609999999	-0.035938991499999996	0.0032285808000000003	-0.012933303600000001	-0.0471617162	-0.009577567700000001	0.0390655435	0.0721446987	0.053196233600000004	0.10486989699999999	0.0248656394	-0.0772403851	-0.030044265	-0.023255152299999998	-0.0124512432	0.0789470811	0.0425339162	0.0313264059	-0.1101334425	0.0516495522	-0.0097871213	-0.0424385952	-0.1191432967	0.11021176699999999	0.040749	0.0345890871	0.0518656951	0.1118330743	0.052826464100000005	0.11168560279999999	0.1144664361	0.028308831200000002	-0.028385692799999997	0.0664454844	0.1113839318	0.053213425099999996	-0.049529652599999995	-0.0265726366	-0.0585006096	0.0023712174	0.0500196871	-0.1105447069	0.0004452439	0.09462845140000001	0.0937681467	0.0923400945	0.0903529413	0.087818719	-0.0247504	0.0201442	0.0006125823001600001	0.0004057887936399998	0.016934999999999995	-0.031930099999999996	0.00028679422499999985	0.00101953128601	0.00635649	0.0017609800000000003	4.04049651201e-05	3.101050560400002e-06	0.00109361	0.00018511800000000007	1.1959828321e-06	3.4268673924000024e-08	8.78945e-05	-0.0002546685000000001	7.72544313025e-09	6.485604489225002e-08	-0.000575161	-0.00016496099999999998	3.3081017592100003e-07	2.7212131520999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37231.37109375	-88.79296875	1386174993.520523	7884.191299438477	23454.73046875	3.49609375	12.222671508789062	550124381.3617097	23644.009765625	-44.1875	559039197.7969704	1952.53515625	1.270709	23.254934	0.110255695	0.08585246460000001	-0.0456297022	-0.0292443453	0.0891441292	0.035203879300000004	0.0208319252	-0.011318963100000001	0.0007442344999999999	-0.0588618134	1.0316400000000003e-05	0.0347025104	0.0319408956	0.080970718	0.0029984015	-0.09932486019999999	0.0365957705	0.015960089	0.052399792	0.0169195483	0.09466966710000001	0.0278626733	-0.0818350665	0.033466524500000004	-0.0251985966	0.0243575681	0.0015300275	-0.0380296414	0.026945282400000003	-0.0726549695	-0.021576380200000002	-0.0450496424	0.011926101299999999	-0.010451930699999999	-0.043808075499999995	0.0005876401	0.0665883752	-0.07103052259999999	-0.0172823865	0.06546009480000001	-0.0104688901	0.0644400383	-0.0109228975	0.0742630366	-0.05623845190000002	-0.08624286240000001	-0.0548105946	-0.0124063309	-0.07727530190000001	-0.049557969800000004	0.0553763235	0.050922595999999994	-0.026362301600000002	0.0101992521	-0.0165993678	0.1389960884	-0.0006720167	0.0092561398	0.0632000652	0.0186534542	0.0476103495	0.0298286129	0.0297996803	-0.07263057980000001	0.09198928869999999	0.0061740873	0.040385366	-0.1257297915	0.0393828468	0.045322467699999994	0.0528965414	-0.0095721465	-0.0196330944	-0.011864368	0.0361048217	0.0010136187	0.0031947145	-0.062319315800000004	-0.0571530519	0.0205582508	0.0017773367999999999	0.0289352137	-0.0483361675	0.0382193747	0.0180365931	0.024650198300000002	0.0415234627	-0.0264253013	0.0707249514	-0.0482422008	0.0135714121	0.0196322866	-0.0308650277	-0.0127647833	0.08987849390000001	0.013489781000000001	-0.07674304559999999	0.0945145424	0.0933141636	0.0913248123	0.0885633085	0.0850530009	-0.0247418	8.600000000000968e-06	0.0006121566672400001	7.396000000001663e-11	0.053369500000000014	0.036434500000000015	0.002848303530250001	0.0013274727902500005	0.0322988	0.025942310000000003	0.0010432124814400002	0.0006730034481361003	0.000262553	-0.0008310570000000001	6.8934077809e-08	6.906557372490001e-07	3.17888e-05	-5.6105699999999994e-05	1.0105278054400002e-09	3.14784957249e-09	-0.000645404	-7.0243e-05	4.16546323216e-07	4.934079049e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37254.78125	23.41015625	1387918725.9853516	548.0354156494142	23445.060546875	-9.669921875	93.50738906860352	549670864.0466347	23681.705078125	37.6953125	560823155.4072914	1420.9365844726562	1.256675	22.998089	0.09957065600000002	-0.0373573373	0.045522516799999996	0.0616557354	-0.0925053084	-0.0024927673	-0.0159581151	0.0390583404	-0.015171261299999999	-0.0339655643	-0.0241859527	0.0560979791	0.0110412045	-0.0600780182	0.0084110915	0.1111937763	-0.0023894357	-0.030228542999999997	0.1013655124	0.085771678	-0.1078551451	-0.04994583	-0.0264942165	-0.15623117109999998	0.0493095148	-0.0236727374	-0.0615573813	-0.031070888900000006	-0.0179114728	-0.006102254499999999	0.0139168112	0.0659340672	0.0539099204	-0.0793292887	-0.0533268342	0.0159014938	-0.0196837791	-0.1627164801	-0.036524691899999996	0.0710883022	0.0669370747	-0.0370228774	0.14926141140000002	0.04781083	0.0341792552	-0.0153260845	0.06613376950000001	0.016311576100000003	0.0606152591	0.031728964	-0.0174835932	-0.0406581227	0.06995361950000001	0.008663429	0.0501641325	-0.0385502771	0.014146017299999999	-0.0521582225	0.027046716600000003	-0.0123273445	0.0528575138	-0.0084793969	-0.0311562603	0.1210755822	-0.0415741979	0.0491015659	0.0717254455	0.053233242	-0.14409743449999998	0.1259750161	0.0060501194	-0.09526579140000001	0.0799644997	-0.0754148517	-0.0043867408	0.0061360805	0.0253290659	0.052820659299999996	0.0516323241	-0.0443923699	0.0480847628	0.024937083500000002	0.0155890615	0.1188413666	0.1037244073	0.10619790789999999	-0.1125560535	-0.09375151570000001	0.0343105884	0.0060397006000000005	-0.0353365529	-0.0011527932000000001	-0.11049767349999999	0.0572819833	0.023928014900000003	-0.1034823532	-0.051446858600000006	0.0943817063	0.0927854371	0.0901449566	0.0864899808	0.0818616429	-0.0247392	2.6000000000019063e-06	0.00061202801664	6.760000000009913e-12	0.00934805	-0.04402145	8.73860388025e-05	0.0019378880601025005	-0.000267306	-0.032566106000000004	7.145249763599997e-08	0.0010605512600032362	0.0005137340000000001	0.0002511810000000001	2.639226227560001e-07	6.309189476100003e-08	3.17888e-05	0.0	1.0105278054400002e-09	0.0	-0.000436975	0.00020842900000000005	1.90947150625e-07	4.344264804100002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37371.3203125	116.5390625	1396615581.899475	13581.353088378906	23437.416015625	-7.64453125	58.43885803222656	549312469.4894753	23652.189453125	-29.515625	559426065.9265175	871.172119140625	1.180319	21.600718	0.208296471	-0.0619111204	0.0311535608	-0.0248975533	0.11098003109999999	0.0063747319	-0.0209200453	-0.012371535800000001	-0.0048894323	0.055457791900000004	0.0594169619	0.0347454612	-0.011589073600000001	0.0707550072	0.0831049375	0.0231821485	-0.0870171475	0.1041563037	-0.030249399	-0.0268302959	-0.011162659299999999	-0.09434800900000001	0.0294782556	-0.06806248599999999	0.0104032237	-0.0658911123	0.044886868499999996	-0.1352841753	0.0266566493	-0.0403336132	-0.0208737475	0.0337452897	0.029931173	-0.0339790425	-0.0149839001	-0.028975946800000006	-0.035357603	0.005062332100000001	-0.0018254929999999999	-0.0688441135	0.0582102415	0.1378638965	-0.0084552331	-0.0420706511	-0.0659163393	0.046035302300000004	-0.0009315482000000001	-0.030066962200000002	0.0459506388	-0.0925674951	0.007282567399999999	0.0290540909	0.0644654237	0.0282221701	-0.0694685329	0.1198334049	-0.0080396228	0.0014591445	-0.06940733389999999	0.0480764282	0.035348327799999996	0.0049434501	-0.1099480608	-0.072167686	-0.0197659957	-0.0317288068	-0.0108303628	0.015447956899999999	0.0267927296	-0.07567819370000001	0.0614390609	-0.0963512509	0.043720144	-0.0752327246	0.0303025206	-0.0932935339	0.06814504	0.0466893567	-0.0687044116	-0.0078958794	0.0583112013	-0.0590154813	0.050523380300000004	-0.0696953894	0.0378017258	0.012340529199999999	-0.07179295990000001	-0.0628237148	0.115148137	0.0143556853	-0.0441015445	-0.0212281727	0.044569451399999994	0.0317917253	-0.0295799318	-0.0141506883	0.0360398634	0.0942299696	0.0921823909	0.08880265359999999	0.0841395995	0.0782606159	-0.0247081	3.1099999999999184e-05	0.00061049020561	9.672099999999493e-10	0.125049	0.11570095	0.015637252400999998	0.0133867098309025	0.0431054	0.043372706	0.00185807550916	0.0018811916257624364	-8.616309999999999e-05	-0.0005998971000000001	7.424079801609998e-09	3.598765305884101e-07	0.000261733	0.00022994419999999998	6.8504163289e-08	5.2874335113639997e-08	-0.000282982	0.000153993	8.007881232400001e-08	2.3713844049000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37279.3828125	-91.9375	1389752382.8809204	8452.50390625	23463.712890625	26.296875	691.525634765625	550545822.6136818	23676.03515625	23.845703125	560554640.7199861	568.6175575256348	1.189284	21.764797	0.209865905	0.0473441191	-0.0053964151	-0.0249072565	-0.0635800828	-0.09004890970000001	0.055275211	0.0300144654	-0.0076143622	0.024098502200000003	-0.041284382	-0.0006019629	0.0083017256	-0.0607014776	-0.0695033454	0.017262009	0.010007067199999999	0.0277814607	-0.0374379727	0.035323935	-0.0250190533	0.098345689	-0.0435929958	0.0206605294	-0.0276681511	-0.1171313703	0.0265435358	-0.10194269310000001	0.0673070942	0.0190706353	-0.0350199122	0.0476454026	-0.0570200429	0.0296988955	-0.08820487800000001	-0.0024861326	0.0801357187	0.0445999592	-0.0037011294	-0.0144657524	-0.0290553434	-0.010816305	0.0380994024	-0.0885135224	0.0227601687	-0.0227748271	0.023821831499999998	0.0242680099	-0.0082112013	0.060379248899999995	0.0031059582	0.0487843864	-0.0475864426	0.052697687400000005	0.0816981031	-0.006563746999999999	0.0158171237	-0.028775775	-0.0141784657	-0.0600252184	-0.0142132763	-0.026851142400000003	0.0574598042	0.0413898796	-0.0482298316	-0.047183046	-0.05813383690000001	-0.019922811699999998	0.0130647855	0.08895516640000001	-0.0005895132	-0.0017993242000000004	-0.0594017032	0.0074920312	-0.0103377413	-0.1418106583	0.11284948	0.0195817842	0.0435890147	-0.056648159000000003	-0.026696042200000002	-0.032796473199999995	-0.1023338434	-0.0741478763	0.0395833813	-0.0500496208	0.0261170557	0.0318385669	-0.0036301701000000003	-0.040344022400000006	0.1304410369	0.015596591399999997	0.0031722319	0.039870389	-0.10000566	-0.0296241631	0.039991728	0.09405936279999999	0.0915055078	0.0873003222	0.0815196937	0.07426794099999999	-0.0246617	4.6399999999998526e-05	0.0006081994468900001	2.152959999999863e-09	0.015077200000000002	-0.10997180000000001	0.0002273219598400001	0.012093796795240001	-0.0249204	-0.0680258	0.0006210263361600001	0.004627509465640001	0.000299699	0.0003858621	8.981949060100002e-08	1.4888956021640998e-07	0.000129164	-0.000132569	1.6683338896e-08	1.7574539760999998e-08	-0.000164975	0.00011800699999999996	2.7216750625000007e-08	1.3925652048999992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
