csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
37983.7734375	n/a	n/a	1442767044.5513306	23084.779296875	n/a	532907035.1854286	n/a	23076.271484375	n/a	n/a	532514305.6205788	n/a	n/a	n/a	-0.0284631754	-0.06988187280000001	-0.0867764689	0.023310901800000002	-0.0071551077	0.1539420609	-0.011785678700000001	0.22064068	-0.044826049400000005	0.1873084566	-0.0364294628	0.08680113119999999	-0.042848047300000004	0.0265554413	-0.0541793685	0.0344576306	-0.08901655369999999	0.2217187021	0.0637382616	-0.2012793435	0.067802604	-0.0314465961	0.1678540416	-0.051385346500000005	0.1601904603	-0.0533680953	0.0796802405	-0.0016527407999999998	0.0021250544	-0.0503557004	0.11423291460000001	-0.0088998536	-0.12282020880000001	0.015609289299999999	-0.0928165749	0.027874070499999997	0.0646730349	-0.000151856	0.0713423527	-0.0250125675	0.12268267779999999	-0.0064221201	0.1164607174	-0.155239245	0.0666888425	0.1012676556	-0.0480494095	0.172772748	0.20922031870000002	-0.09378131349999999	0.1138424312	-0.1045654005	0.1264226687	-0.1055228825	0.07078979	-0.0281075122	0.0504291399	0.1637601898	-0.0960869726	0.1316178087	-0.026786025699999997	0.0478617979	-0.0680198075	0.0933742393	-0.06949400530000001	0.0067477504	-0.0283177188	0.0835596102	-0.0033572187	0.0464345468	-0.11441888609999999	0.00033959519999999995	0.0164250795	-0.0056677080000000005	-0.049381077300000006	0.06175371480000001	-0.1424212346	0.05096514519999999	-0.1834279741	-0.2743844051	0.0640502411	0.0098827832	0.1217078847	0.1216831682	0.1216419777	-1.90056e-05	n/a	3.6121283136e-10	n/a	0.0189189	n/a	n/a	0.00035792477721000016	-1.49586e-05	n/a	2.2375971396e-10	n/a	-0.000474719	n/a	n/a	2.2535812896100005e-07	3.2712099999999997e-23	n/a	1.0700814864099997e-45	n/a	0.000603431	n/a	3.64128971761e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38051.26953125	67.49609375	4555.722671508789	1447899112.9398346	23015.0859375	-69.693359375	529694180.7105103	4857.1643409728995	23013.36328125	-62.908203125	3957.4420204162598	529614889.51478577	1.346891	19.941252	0.1603016682	-0.11507680220000001	-0.0719732319	0.0578645196	-0.1308504492	0.0296802376	-0.0141024106	0.036732902000000005	0.2355384548	0.10888832359999999	0.2533104621	0.0262398262	0.020403503	-0.0310050208	0.044378143700000004	-0.0999618807	0.0641386573	-0.0821005812	-0.0837161758	0.011781423400000001	-0.034617414900000004	0.11069937460000001	0.1226543825	-0.1026765399	-0.0242830729	-0.0367994002	0.10365729679999999	0.1798878661	0.014171049199999999	0.11139450099999999	0.1151061925	0.12338454970000001	-0.029798169700000002	0.1574534022	0.0268812784	0.005549130699999999	-0.0033700771999999996	-0.0918640377	0.1392871391	-0.0262212845	0.0496718353	0.2130313369	0.052347615	0.09550517119999999	0.0667994517	-0.060426725999999986	-0.106208594	-0.0291487803	0.1255899017	0.15177582050000002	-0.0933884657	0.280140304	-0.0945574627	0.08451995109999999	-0.1031599885	0.012375855500000001	-0.0362454318	-0.048105613	-0.0675201981	0.1451287552	0.0135054257	-0.0960268166	0.09404849970000001	-0.021117306800000003	-0.1787213001	-0.049342984699999995	-0.061696521500000004	0.0501112841	-0.011507681100000002	-0.0519183409	-0.08980426119999999	-0.0209580641	-0.088964393	-0.16677803630000002	-0.0431210516	0.0243394437	-0.1023993217	-0.11347285689999999	-0.110919894	0.0624604325	0.0462089089	-0.0035968002000000008	0.1140326296	0.1216419777	0.12141962949999999	0.12104935019999999	-3.32152e-05	-1.42096e-05	1.10324951104e-09	2.0191273216e-10	-0.05583330000000001	-0.07475220000000002	0.005587891404840003	0.0031173573888900012	0.07198510000000001	0.07200005860000001	0.00518185462201	0.005184008438403436	-0.0006201980000000001	-0.00014547900000000006	2.116413944100002e-08	3.846455592040001e-07	-5.29396e-23	-8.56517e-23	2.80260124816e-45	7.33621371289e-45	0.000728656	0.00012522500000000008	5.309395663360001e-07	1.5681300625000022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37906.39453125	-144.875	20988.765625	1436894746.3587801	22969.626953125	-45.458984375	527603762.3657265	2066.519260406494	22959.64453125	-53.71875	2885.7041015625	527145277.001358	1.353951	20.045774	0.1408486352	-0.024854588700000003	-0.0053224025	-0.0951702733	-0.1601928076	-0.0443297374	-0.062651542	-0.08686129890000001	0.0463806255	-0.0538119209	0.1417094247	-0.0364964225	0.1099666149	0.1055736097	0.0285414987	-0.1067172258	-0.0325326469	-0.1580907127	0.0753349401	0.2081473648	-0.015353829499999999	-0.0157466277	-0.0046801509	0.09238666949999999	0.06317693769999999	0.13516144689999998	-0.08477646009999999	0.1656143624	0.0793025054	-0.0549417326	0.068428407	-0.0426597524	0.0021688139	-0.0542805882	0.0009270948	-0.1004757522	0.07426002059999999	0.0510690773	0.0011907055	0.11496275199999999	-0.0742378677	-0.013800467	-0.12767970039999998	-0.0054658418	0.0834030821	-0.046955238899999995	-0.1802870552	-0.0395891139	0.0408389463	0.1608683371	-0.06101591820000001	0.0830348576	-0.0403497993	-0.049205587	-0.015063488600000001	0.023567449	-0.1341928557	0.007085703100000002	0.0640623677	0.0002798895	0.2579678214	-0.0525903306	-0.08926897380000001	-0.0261752861	-0.0769628005	0.12874803869999998	0.0368521188	0.1091696513	0.056553974800000004	-0.0928053908	0.052825309699999996	0.1180089335	0.073175058	-0.0183156498	0.0119542894	0.0732521986	0.029018552200000002	-0.1231498359	-0.09352566710000004	-0.07746692690000001	-0.1335912259	0.0012624205	-0.0494068241	0.1215101995	0.120893123	0.1198669825	0.00294128	0.0029744952	8.6511280384e-06	8.847621694823042e-06	0.00791254	0.06374584000000001	0.004063532117305603	6.260828925159999e-05	0.011392	-0.06059310000000001	0.00012977766399999998	0.0036715237676100015	-0.000474719	0.00014547900000000006	2.116413944100002e-08	2.2535812896100005e-07	3.2712099999999997e-23	8.56517e-23	1.0700814864099997e-45	7.33621371289e-45	0.000603431	-0.00012522500000000008	3.64128971761e-07	1.5681300625000022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37970.59765625	64.203125	4122.041259765625	1441766286.372818	23002.615234375	32.98828125	529120307.6207008	1088.2266998291016	22980.673828125	21.029296875	442.2313270568848	528111369.5946693	1.438669	21.30006	0.1884119256	-0.1353361585	0.0076915822	0.1084759984	-0.11639163220000001	0.0495287933	-0.0045764153	0.1497318917	0.1175592769	-0.0091189014	0.1049007757	-0.0770132659	-0.0953833432	0.0386345627	0.0703145478	0.09403460109999999	-0.12559187060000002	-0.0664129848	-0.12379385550000001	0.0405619592	0.1483682732	-0.0280140102	0.1737609169	0.0633721119	-0.0209859159	-0.017568513	0.07385465320000001	-0.0403931576	0.054188502400000005	0.042787014400000004	0.0622438874	-0.0775995682	0.0042606243	0.11664781980000001	-0.1884531476	0.0841099131	0.0325406321	-0.027084172799999997	0.1675225455	-0.0354076959	0.054448437599999996	0.070480155	-0.0336651187	0.019302415700000002	0.09529203970000001	-0.129003426	-0.063382943	0.1526987926	0.10866702439999999	0.1496425967	0.0689521537	0.1083831132	0.0673357681	-0.025469058500000002	0.0339263521	-0.1737704913	0.0328883465	0.0158722253	-0.0521122464	0.1535080991	-0.0992138202	-0.0184538795	-0.0689716169	-0.08756672630000001	-0.0918278626	-0.1165765642	-0.0477197563	-0.10621563210000001	0.0076504793000000005	0.1304654748	-0.08799684320000001	0.0723414649	0.11900713800000001	-0.059259384400000004	0.046619363	0.0398090013	0.0029727905	0.0741514342	0.10450071470000001	-0.069755049	0.0945792967	-0.18376954350000002	0.0632987497	0.1213126213	0.12010478890000001	0.1181006348	-1.90056e-05	-0.0029602855999999998	3.6121283136e-10	8.763290833567364e-06	-0.07444779999999998	-0.08236033999999998	0.006783225604915596	0.0055424749248399975	0.0938766	0.0824846	0.008812816027559999	0.006803709237160001	-0.0008868529999999998	-0.0004121339999999998	1.6985443395599986e-07	7.865082436089997e-07	6.542409999999998e-23	3.2711999999999997e-23	4.280312860809998e-45	1.0700749439999997e-45	0.000603431	0.0	3.64128971761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37985.9765625	15.37890625	236.51075744628903	1442934415.4067993	22980.158203125	-22.45703125	528087671.0406532	504.31825256347656	22974.392578125	-6.28125	39.4541015625	527822714.3338051	1.158858	17.157345	0.1315737644	-0.07493648650000001	-0.07956807839999999	-0.0378760907	-0.10412223050000001	-0.0341379096	-0.0227334869	-0.0330502844	-0.19835692829999998	-0.1429656232	0.1614331867	-0.0394428012	0.0392819587	0.0388658801	0.0368171386	0.11008451849999999	-0.0152423582	-0.08182358599999999	-0.05090921	0.0013386065	0.014910351	0.052533445199999994	-0.054405385199999996	0.1072262315	-0.0383166	-0.0362196453	-0.0283122744	0.0201234038	0.0232004182	0.1316264463	0.0042872054	-0.0029247067	-0.0791719007	0.08693563359999999	-0.0591561894	-0.0305930968	-0.09002192519999999	-0.0183780207	0.0387817072	0.0969600252	-0.079182457	-0.16296423029999998	-0.0459625396	0.0001014468	0.0281412283	-0.052226889500000005	-0.10579073300000001	0.031198922900000002	-0.0070242409	0.024539102099999998	0.1676925352	-0.058975868499999994	-0.140447653	0.055625397400000005	0.1817681158	-0.052594669100000005	-0.0916623389	-0.0535481466	-0.1192311936	-0.0090731641	-0.0333079794	-0.16009169199999998	0.0741337298	0.0451376685	0.0125775075	0.012763776000000001	-0.0368456727	-0.07192215240000001	0.0321477803	0.14811707970000001	0.0491136504	0.0005156908	0.0843157653	-0.011823193400000001	-0.0106142335	-0.0040153335	0.000547893	0.0042420658	-0.0682843526	-0.1327952919	0.0708182122	-0.14752967890000002	-0.049943172699999996	0.12104935019999999	0.11905633460000001	0.11575891279999999	-1.962e-05	-6.143999999999986e-07	3.8494439999999987e-10	3.774873599999985e-13	-0.0300241	0.04442369999999998	0.0019734651216899986	0.00090144658081	0.0275659	-0.0663107	0.0007598788428099999	0.0043971089344899995	-0.000474719	0.0004121339999999998	1.6985443395599986e-07	2.2535812896100005e-07	3.2963599999999997e-23	-3.2460500000000003e-23	1.08659892496e-45	1.0536840602499996e-45	0.000608072	4.6409999999999984e-06	3.6975155718400004e-07	2.1538880999999985e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38063.5625	77.5859375	6019.577697753906	1448834790.1914062	23027.072265625	46.9140625	530246057.12631613	2200.9292602539067	22983.611328125	9.21875	84.9853515625	528246389.6823158	1.235906	18.298082	0.01898969	-0.0855254412	-0.1650922775	0.021954339399999998	-0.0614922692	0.0741605791	0.09301981050000001	0.0721743586	-0.0430805679	-0.062179279800000015	0.0996707014	-0.0777373282	-0.0689820053	0.12086067060000001	0.1492989943	0.0546068229	0.1172072749	-0.015047478100000001	-0.048202794699999996	-0.0163557633	0.0515605413	0.0200997728	0.12606512949999998	0.0759630214	-0.015861204099999998	-0.10278346140000001	0.1167751776	0.1447565694	-0.037776041	-0.0519395953	-0.0864703938	-0.046915146500000005	-0.0773185231	0.017308319699999998	0.11831441470000001	0.0646504178	-0.0214676668	0.049682834800000006	0.0934753525	0.0137885885	-0.09974767679999999	0.0241255337	0.055474513600000004	0.0195265351	0.1416324246	-0.0251870254	0.0241032727	0.0845111907	0.1306686708	0.0533869317	0.1566109788	0.0157560558	-0.0183702673	-0.060541081399999995	0.0825478185	0.0503558178	-0.1144438267	-0.0714262183	0.0633578805	0.0582066787	-0.051159545300000005	-0.1016736769	0.0123440074	-0.1499368785	-0.1393505385	0.043541521500000006	-0.0956643651	0.0562172576	-0.0731775121	0.09742618880000001	0.079517756	-0.0826982174	0.0396378833	-0.05738498070000001	-0.0662883317	-0.0480574468	0.0030622270000000003	0.0131618779	0.0755302888	0.0580711938	0.08097705200000001	0.026588029300000003	-0.0516360372	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00765111	-0.00763149	5.85394842321e-05	5.82396396201e-05	-0.0284062	0.0016178999999999985	2.617600409999995e-06	0.00080691219844	0.0308238	0.0032578999999999976	0.00095010664644	1.0613912409999984e-05	-0.000474719	0.0	0.0	2.2535812896100005e-07	-2.59354e-23	-5.889899999999999e-23	6.726449731600001e-46	3.4690922009999994e-45	0.000478424	-0.00012964799999999995	2.2888952377600002e-07	1.6808603903999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37992.08984375	-71.47265625	5108.340591430664	1443398890.6955721	23008.314453125	-18.7578125	529382533.9738808	351.85552978515625	22924.625	-58.986328125	3479.386905670166	525538431.390625	1.191766	17.644558	0.0625815301	-0.0023201864000000003	-0.1188472954	0.0455038145	-0.08135801200000001	0.0846408242	0.0083977559	0.0094045465	-0.10117591880000001	-0.1172109565	0.0535824267	-0.0264497763	-0.044716907599999994	0.0684891457	0.11296573	0.1158397349	-0.031045945800000002	-0.0408240704	0.0402508776	-0.0128516395	0.1311900338	-0.0317421071	0.0664799395	0.0364195049	-0.0631111535	0.0457973893	-0.0111622322	0.039549889	-0.09080667699999999	-0.0713329011	-0.11485947640000001	-0.0332954861	-0.0887764976	-0.1054043823	0.1296430396	0.0937101009	-0.014731508999999999	0.023625957200000002	0.0489636186	0.0012603838	-0.1222305869	-0.045189594400000005	-0.0926331901	0.0003865715	0.1508100706	0.06958475110000001	-0.0511768448	0.0873364358	0.1037523434	-0.0033987245000000003	0.1110740551	-0.0559172821	-0.027535285899999998	0.0250991031	0.1178381251	-0.1020921859	-0.107859753	-0.046602570499999996	0.0308957431	0.0419678435	-0.08299962400000001	-0.06432602059999999	-0.12588055480000002	-0.1033332754	0.0188896945	0.0619590671	0.05889898230000001	-0.0114760848	0.005470960600000001	0.022978735400000002	0.06634252360000001	0.0076501033	-0.06653359959999999	0.0311876354	-0.1314414959	-0.1041204648	0.0035279042999999998	0.0361767366	0.07330266860000001	0.0831268487	-0.0638951499	0.0116645381	-0.051920741900000004	0.120326335	0.1161887065	0.1093977275	2.01851e-05	0.0076712951	4.0743826201e-10	5.8848768511284005e-05	0.008827629999999998	0.03723383	0.0013863580964688994	7.792705141689995e-05	0.0217261	-0.0090977	0.00047202342121	8.276814529e-05	-0.000421568	5.315099999999998e-05	2.825028800999998e-09	1.7771957862400005e-07	9.42411e-05	9.42411e-05	8.88138492921e-09	8.88138492921e-09	0.000454242	-2.4182000000000034e-05	2.06335794564e-07	5.847691240000018e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38148.296875	156.20703125	24400.63661193848	1455292554.4631348	23016.599609375	8.28515625	529763857.57828134	68.64381408691406	22973.291015625	48.666015625	2368.381076812744	527772100.08859634	1.252387	18.542086	0.08690658009999999	0.16198652449999998	-0.0469360461	0.0655314021	0.057166999100000004	0.15428058039999998	-0.09284959220000001	-0.0333120602	-0.1124032282	0.0493208827	-0.0620490525	-0.044168479100000005	-0.23657164239999998	0.051197825700000005	0.0744258315	-0.0025941591	0.08282935150000001	-0.032638054799999996	0.0422270981	-0.1200918757	-0.0591775184	-0.0301282628	0.1133097307	-0.0358561089	0.0364242189	-0.058733326399999994	-0.029267661299999997	0.0737950864	0.0699261348	-0.0065049065	0.0464146417	-0.0859084799	-0.0609744412	0.0067090857999999995	-0.08351759660000001	-0.1423711616	0.0387902779	-0.0261230092	-0.0652796329	-0.1301201116	-0.10708106699999999	0.032500520299999995	0.0350167765	-0.2064390261	0.014044422800000001	-0.10098948460000001	-0.0052809062	0.05022864900000002	-0.0237179066	-0.2111196343	0.049630225300000004	-0.0645364676	-0.0537722148	0.0199724678	-0.0672448591	-0.10265117720000001	0.0156171906	-0.1205040526	0.0958722957	0.08611976519999999	0.0037451201000000003	0.019099359	0.0276897771	-0.1152127608	-0.0847572251	0.10999287449999999	-0.031098585699999997	0.073727243	0.0703811392	0.1138276751	-0.0501131245	-0.0211170595	0.0820886858	0.0149461549	0.0682471565	0.08831920439999999	-0.0257697538	0.06534350950000001	-0.013961923400000001	-0.0701679221	0.043902744	0.1580483514	-0.0040809335	0.1198669825	0.1143757435	0.10540925529999999	-0.00989746	-0.0099176451	9.79597144516e-05	9.835968432955404e-05	-0.054956	-0.06378363	0.004068351455976899	0.003020161936	0.0217252	-8.999999999981245e-07	0.00047198431504	8.099999999966241e-13	-0.000474719	-5.315099999999998e-05	2.825028800999998e-09	2.2535812896100005e-07	-0.0	-9.42411e-05	0.0	8.88138492921e-09	0.000337546	-0.000116696	1.13937302116e-07	1.3617956416000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37989.07421875	-159.22265625	25351.854263305664	1443169759.9976962	23020.634765625	4.03515625	529949625.01230234	16.282485961914062	22930.333984375	-42.95703125	1845.3065338134768	525800216.6349831	1.272002	18.832491	0.0909294912	0.0798922582	0.0803070486	0.0812409645	0.1573803464	-0.027433905499999998	-0.095930855	0.0532703322	-0.1703825462	0.1256264403	0.1489604806	-0.1602045489	0.036467248199999996	-0.1190079163	0.0425701382	0.068668542	0.0024589419	0.12076969439999999	0.1125062617	-0.058556913499999995	0.2419094248	-0.0004088511	-0.1592826568	-0.0431606784	-0.071556471	-0.08130896530000001	-0.0204718925	-0.0763281092	-0.1221540424	0.0473631389	-0.0274177044	-0.084601218	-0.035158675	-0.021472010299999997	-0.029021518	-0.0253340359	0.0463304668	0.0372942913	-0.0619742603	-0.1367278992	0.0759918522	-0.088509911	-0.1370920895	0.1566457541	0.1018025421	0.0881661259	0.1053338523	0.0408981876	-0.2553911867	-0.0665087115	0.0671943061	0.0350568214	-0.2096903316	-0.000129185	-0.0051101519	-0.0425316705	-0.1204331394	0.0644425091	0.026085634	0.0036005734000000007	-0.1066948463	0.0013443359	-0.11323952400000001	0.0912791741	0.14552463599999999	-0.0112368069	0.0666182283	-0.1348712543	-0.1284722945	0.1410297434	0.027692723399999997	0.0770058255	-0.0293572025	0.0472911229	-0.037990243300000004	0.0115479558	0.0076983515000000015	-0.1611772842	0.0441327281	0.08999579349999999	0.1692164351	0.058735517	-0.0674353716	0.11934271980000001	0.112315068	0.1009072399	2.98812e-05	0.0099273412	8.928861134399999e-10	9.855210330121745e-05	-0.0105909	0.0443651	0.00196826209801	0.00011216716280999995	0.052546400000000014	0.030821200000000007	0.0027611241529600012	0.0009499463694400004	-0.000395082	7.963700000000002e-05	6.342051769000003e-09	1.56089786724e-07	-0.0	0.0	0.0	0.0	0.000300866	-3.667999999999998e-05	9.052034995599999e-08	1.3454223999999986e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38062.68359375	73.609375	5418.340087890625	1448767882.3579257	23033.60546875	12.970703125	530546980.8900299	168.23913955688474	23003.41015625	73.076171875	5340.126895904541	529156878.8166657	1.1897700000000002	17.615019	0.1158021227	0.030390240899999997	0.0943818859	-0.088715455	0.10618686779999999	-0.1253034734	0.0121785147	-0.0159884969	-0.0931495119	-0.09035304050000001	0.007705575500000002	0.1440870259	-0.0438665253	-0.0449619325	-0.036590799	0.0522725507	-0.0320855048	0.0624962004	0.0009887736	-0.0401146371	0.0951389225	0.0028466863	0.0799985949	-0.10980617779999999	0.0054631446999999994	-0.0896046566	0.0194660165	-0.08978323369999999	0.0183000299	0.0349376753	0.201330035	0.10462196619999999	0.0854640436	-0.1499876431	0.045801072400000004	-0.2597806144	-0.0214434647	-0.0653740124	-0.1266358295	0.0583840005	0.0850887973	-0.11455905359999999	0.11511629599999999	-0.0595293	-0.0502778468	0.0370769337	0.0758278116	-0.069109289	-0.0733450194	0.0076268371	0.0997683639	-0.0862053619	-0.0033921619	0.09956437539999999	0.0488753119	-0.0363460283	-0.0694288439	0.0419218385	-0.0637953589	0.0094658837	-0.0392064965	0.0097142923	-0.07418120389999999	0.11827749060000001	-0.0419133389	0.0040701437	-0.054146486699999996	0.0720002387	0.0038211273	-0.1470892489	-0.1621764805	-0.1468923875	0.0862072226	0.12282271060000001	0.14143913	0.0825482755	-0.081704949	-0.013102471200000002	0.031424267799999996	0.0243926784	-0.09026638630000001	0.1585876413	0.0225653022	0.11875383099999999	0.1100111431	0.0959136145	4.07539e-05	1.0872699999999997e-05	1.6608803652099995e-09	1.1821560528999995e-10	-0.07991919999999998	-0.06932829999999998	0.004806413180889997	0.006387078528639997	0.021752200000000003	-0.030794200000000008	0.0004731582048400001	0.0009482827536400004	-0.000230543	0.000164539	2.7073082520999997e-08	5.3150074849e-08	-0.0	0.0	0.0	0.0	0.00015203	-0.000148836	2.31131209e-08	2.2152154896000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
