csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
41738.5625	n/a	1742107599.5664062	n/a	26775.740234375	n/a	716940265.0987282	n/a	21002.091796875	n/a	n/a	441087859.84436417	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	6.306069999999999e-05	n/a	3.9766518844899984e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41747.37890625	8.81640625	1742843645.5420074	77.72901916503906	26858.33203125	82.591796875	721369999.5008698	6821.40491104126	21082.357421875	80.265625	6442.570556640625	444465794.4636879	0.587854	18.454119	0.02674767204	-0.105206036	0.1426925857	-0.0813865392	0.0908106607	-0.024726828399999998	0.0040987359	-0.0555197135	0.0354073804	0.0759440435	-0.0005381667	0.1644083399	-0.0564445638	0.0684044713	-0.137321273	0.050641662999999996	-0.0174442508	0.1084415324	-0.032797790699999996	0.0034340112	-0.0716698694	0.0293934738	0.0149000525	-0.1779470852	0.1756853507	-0.026927339900000003	0.1221610506	0.12213587039999999	0.1220939072	0.0	2.63685e-06	2.63685e-06	6.9529779225e-12	6.9529779225e-12	0.0	0.0	0.0	0.0	-1.90019e-06	-1.90019e-06	3.6107220360999998e-12	3.6107220360999998e-12	0.0	-6.306069999999999e-05	0.0	3.9766518844899984e-09	0.000471802	0.000471802	2.2259712720399995e-07	2.2259712720399995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42079.328125	331.94921875	1770669855.451416	110190.28382873537	26939.48828125	81.15625	725736028.8556062	6586.3369140625	21199.783203125	117.42578125	13788.814102172852	449430807.8595009	0.774896	24.325802	0.25220798604	-0.1744308223	0.0391441697	-0.15508342560000002	0.0372440008	0.0132638001	-0.0581912681	-0.0695498542	-0.0010401001	0.032513618	0.002477876	0.2059902318	-0.1459874753	0.0777108125	-0.08445574369999999	0.016284402	-0.1033180365	0.108359273	-0.0191975196	0.0996706345	-0.0397965956	0.0041453061	0.0209041939	-0.21751595370000001	0.0431148539	-0.0258589978	0.1220939072	0.1218673892	0.12149017050000001	0.0	-0.000114049	-0.00011668585	1.3615587590222495e-08	1.3007174400999998e-08	0.0460525	0.0460525	0.00212083275625	0.00212083275625	0.124631	0.12463290019	0.0155333598097705	0.015532886160999997	0.00033780199999999995	0.00033780199999999995	1.1411019120399994e-07	1.1411019120399994e-07	0.0012595	0.0007876980000000001	1.58634025e-06	6.204681392040001e-07	-0.000502618	-0.000502618	2.5262485392400005e-07	2.5262485392400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42439.82421875	360.49609375	1801138679.7183988	129957.4336090088	27025.884765625	86.396484375	730398447.3648415	7464.352512359619	21290.625	90.841796875	8252.23205947876	453290712.890625	0.918668	28.839161	0.606744049	-0.0646784047	0.06617274990000001	-0.1073078062	-0.0715854789	-0.0568021349	0.0086763317	-0.10057941320000001	-0.089007845	0.0263290025	-0.0384150096	0.1399729757	-0.0416102723	-0.0507765744	-0.0901455893	-0.0053889625	-0.1408248195	-0.0186003887	-0.0374409168	0.050553825499999996	-0.1078100976	-0.0834679648	-0.0563712464	-0.1483111915	0.023410350899999998	0.0160723209	0.1219596574	0.12133101710000001	0.1202856824	0.0	0.0162296	0.016343649000000002	0.000267114862635201	0.00026339991616	-0.11191	-0.1579625	0.02495215140625	0.012523848099999998	-0.12345	-0.248081	0.061544182561	0.0152399025	0.00206584	0.0017280380000000005	4.267694905600001e-06	2.986115329444001e-06	0.0032186	0.0019590999999999996	1.0359385959999997e-05	3.83807281e-06	-0.000502618	0.0	2.5262485392400005e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42135.6875	-304.13671875	1775416161.0976562	92499.1436920166	26919.78515625	-106.099609375	724674832.8586577	11257.127109527588	21174.9921875	-115.6328125	13370.947326660156	448380294.1406861	0.655881	20.589663	0.3162539999999999	-0.0402215877	0.049491023499999995	-0.0491716604	-0.0079625698	-0.0554530085	0.017036397800000002	-0.09022075550000001	-0.029720602000000002	0.043216956200000003	-0.0599327553	0.131067626	-0.0087614665	0.006739198199999999	-0.056300779400000014	-0.0016992029	-0.0606645616	0.008242966800000001	-0.049778316100000004	0.00653645	-0.0878624098	-0.0194593934	-0.0700344218	-0.14592386470000002	0.039719955099999996	0.0685042589	0.121758375	0.12052793310000001	0.11848639890000001	0.0	0.0113519	-0.0048777	2.3791957290000006e-05	0.00012886563361	0.0126125	0.1245225	0.01550585300625	0.00015907515625	-0.24724	-0.12379	0.015323964100000004	0.06112761760000001	0.00291661	0.0008507699999999997	8.5066138921e-06	7.238095928999997e-07	0.00314742	-7.117999999999968e-05	9.9062526564e-06	5.066592399999954e-09	-0.000163292	0.00033932600000000004	2.6664277264e-08	1.1514213427600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42104.11328125	-31.57421875	1772756355.2003324	996.9312896728516	26875.12890625	-44.65625	722272553.7275543	1994.1806640625	21134.845703125	-40.146484375	1611.7402076721191	446681702.8949013	0.658813	20.681702	0.15861215000000006	0.0014964305	0.0535226013	-0.0185325933	0.0397124071	-0.07496398259999999	-0.0022073151	-0.0751158138	-0.049020669100000004	0.0348580171	-0.063572724	0.1134746014	0.017280552	-0.0028246703	-0.0436751414	0.043862127	-0.0087209175	0.0352200816	-0.082697585	-0.0181234456	-0.0828157613	-0.0412711892	-0.0897274317	-0.12798291109999999	-0.0352528237	-0.0704975772	0.12149017050000001	0.1194599025	0.1161012174	0.0	0.0101253	-0.001226600000000001	1.504547560000003e-06	0.00010252170008999996	-0.083277	-0.0958895	0.00919479621025	0.006935058729000001	-0.275322	-0.02808199999999994	0.0007885987239999966	0.07580220368399998	0.00307972	0.00016311000000000016	9.4846752784e-06	2.660487210000005e-08	0.00292275	-0.00022467000000000014	8.5424675625e-06	5.0476608900000065e-08	-0.0004437930000000001	-0.0002805010000000001	1.9695222684900005e-07	7.868081100100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42066.51171875	-37.6015625	1769591408.1837308	1413.8775024414062	26848.568359375	-26.560546875	720845622.9480324	705.4626502990723	21110.173828125	-24.671875	608.701416015625	445639439.0536537	0.63075	19.800735	0.13823148999999998	0.009772253199999999	0.0851173216	0.0086582747	0.0531547158	-0.0848345118	-0.0473627284	-0.0595781021	-0.0253496279	0.093173441	0.0594690543	0.091999927	0.0275833354	-0.0184419069	-0.058749482199999994	0.0500349042	0.0319246914	0.0220330237	-0.10505980109999999	0.0217439947	-0.0648766565	-0.035216869	0.08952077259999999	-0.11113916759999999	-0.11659068339999999	-0.013380274199999998	0.1211551914	0.1181292731	0.11314193199999999	0.0	0.00948006	-0.0006452399999999982	4.163346575999977e-07	8.98715376036e-05	-0.106472	-0.023194999999999997	0.0005380080249999997	0.011336286784000001	-0.304372	-0.02905000000000002	0.0008439025000000011	0.092642314384	0.00214489	-0.0009348300000000002	4.6005531121e-06	8.739071289000004e-07	0.00220958	-0.00071317	4.8822437764e-06	5.086114488999999e-07	-0.000502618	-5.882499999999997e-05	2.5262485392400005e-07	3.4603806249999977e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41971.7265625	-94.78515625	1761625830.637268	8984.225845336914	26818.12890625	-30.439453125	719212038.0322418	926.5603065490724	21108.8671875	-1.306640625	1.7073097229003906	445584273.93951416	0.619346	19.442732	0.06050005999999996	0.0007491314	0.1094860867	0.0190788883	0.0668262234	-0.0695029382	0.0034350779	0.0027897254	0.0426174685	0.0925532258	0.0407302182	0.045588723399999996	0.0185074364	-0.0072149261	-0.07434015	0.0368491994	0.050666451900000006	0.0356704621	-0.0724621344	-0.0498258123	-0.0245675876	0.024760624	0.09188688789999999	-0.0545354299	0.050401417000000004	0.012624591999999999	0.1207536218	0.11653897	0.10962317619999999	0.0	0.00735545	-0.00212461	4.5139676520999985e-06	5.4102644702500015e-05	-0.140253	-0.033780999999999985	0.0011411559609999994	0.019670904009	-0.301054	0.003317999999999988	1.100912399999992e-05	0.09063351091600001	0.00201985	-0.00012503999999999987	4.0797940225e-06	1.5635001599999968e-08	0.00237069	0.0001611099999999999	5.6201710761e-06	2.5956432099999968e-08	-0.0006419969999999999	-0.0001393789999999999	4.12160148009e-07	1.9426505640999972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41931.19140625	-40.53515625	1758224812.747574	1643.098892211914	26828.306640625	10.177734375	719758037.2034035	103.58627700805664	21139.015625	30.1484375	908.9282836914062	446857981.5939941	0.5582729999999999	17.525499	0.09801247	-0.0130717881	0.10462486970000001	0.0170719859	0.06991868450000001	0.0315509787	0.0398778542	0.0265355742	0.0770884445	0.090132274	0.0045260974	0.0672229933	0.01049802	0.0014684974	-0.0691973823	0.0484988731	0.0619552369	0.0562684366	0.044731727400000004	-0.0362125767	-0.020059176499999998	0.0710697664	0.032027253900000004	-0.07288748169999999	0.1579810316	-0.025780851299999998	0.1202856824	0.1146924889	0.10556234960000001	0.0	0.008421019999999998	0.0010655699999999977	1.1354394248999946e-06	7.091357784039996e-05	-0.120758	0.019495	0.00038005502499999987	0.014582494563999997	-0.354862	-0.053808000000000016	0.002895300864000002	0.12592703904400002	0.00196537	-5.447999999999998e-05	3.8626792369e-06	2.9680703999999973e-09	0.00250774	0.0001370500000000001	6.2887599076e-06	1.8782702500000033e-08	-0.000923345	-0.0002813480000000001	8.52565989025e-07	7.915669710400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42064.9765625	133.78515625	1769462253.2036746	17898.468032836914	26852.94140625	24.634765625	721080462.1674957	606.8716773986816	21191.43359375	52.41796875	2747.643447875977	449076857.758316	0.604464	18.975555	0.09030989	0.0055004976	0.0773176864	0.02947839	0.0370389381	-0.0266101146	0.04577391769999999	0.0192754199	0.0385983837	0.048653889699999994	-0.0070305585999999995	0.008216967700000001	0.0154255798	0.0032608499	-0.0372886451	0.0219153579	0.0458978388	0.0129380244	-0.0196420882	-0.0695731707	-0.0293284914	0.053870305599999994	0.032056157	-0.0141740062	0.0186617909	-0.0280934322	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.00578688	-0.002634139999999997	6.938693539599988e-06	3.348798013440001e-05	-0.135345	-0.014587000000000003	0.0002127805690000001	0.018318269025	-0.40297	-0.048107999999999984	0.0023143796639999983	0.1623848209	0.00167674	-0.00028863000000000017	2.8114570276e-06	8.330727690000013e-08	0.00250683	-9.100000000002336e-07	6.284196648899998e-06	8.281000000004251e-13	-0.00113342	-0.000210075	1.2846408964e-06	4.4131505625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
