onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0122	3.356299999999999	control	3.356299999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0204	0.9089999999999989	control	0.9089999999999989	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0286	0.9565999999999981	control	0.9565999999999981	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.0367	0.9802999999999997	control	0.9802999999999997	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0449	1.1780000000000008	control	1.1780000000000008	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0531	1.1835000000000022	control	1.1835000000000022	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0613	1.735199999999999	emotion	1.735199999999999	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0695	1.7227999999999994	emotion	1.7227999999999994	right	correct	n/a	male	black	black	black	anger
50.0777	2.226399999999998	emotion	2.226399999999998	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0859	1.4989999999999952	emotion	1.4989999999999952	right	incorrect	n/a	male	black	black	black	fear
60.0941	1.5787000000000049	emotion	1.5787000000000049	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1023	1.1882999999999981	emotion	1.1882999999999981	left	incorrect	n/a	female	asian	black	asian	fear
70.1104	1.0411000000000001	control	1.0411000000000001	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1186	0.9025999999999925	control	0.9025999999999925	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1268	2.4162000000000035	control	2.4162000000000035	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.135	0.8908999999999878	control	0.8908999999999878	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1432	0.6696000000000026	control	0.6696000000000026	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1514	0.6372000000000071	control	0.6372000000000071	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1596	1.5908000000000015	emotion	1.5908000000000015	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1678	1.919399999999996	emotion	1.919399999999996	right	incorrect	n/a	male	black	black	black	anger
110.1759	3.7109999999999985	emotion	3.7109999999999985	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1841	1.4677999999999969	emotion	1.4677999999999969	left	incorrect	n/a	male	black	black	black	fear
120.1923	1.7783999999999907	emotion	1.7783999999999907	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2005	2.1670000000000016	emotion	2.1670000000000016	right	incorrect	n/a	female	asian	black	asian	anger
130.2087	0.881699999999995	control	0.881699999999995	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
135.2169	0.7142999999999802	control	0.7142999999999802	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2251	0.6699000000000126	control	0.6699000000000126	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2333	0.6514999999999986	control	0.6514999999999986	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2415	0.6252000000000066	control	0.6252000000000066	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2496	1.1578000000000088	control	1.1578000000000088	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2578	2.091399999999993	emotion	2.091399999999993	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.266	2.7630000000000052	emotion	2.7630000000000052	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2742	2.8297000000000025	emotion	2.8297000000000025	left	incorrect	n/a	male	black	black	black	anger
175.2824	2.0013000000000147	emotion	2.0013000000000147	right	incorrect	n/a	female	black	asian	asian	anger
180.2906	0.9309999999999832	emotion	0.9309999999999832	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2988	0.9516000000000133	emotion	0.9516000000000133	left	incorrect	n/a	female	asian	asian	black	fear
190.307	0.6602000000000032	control	0.6602000000000032	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3151	0.7349000000000103	control	0.7349000000000103	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3233	0.679600000000022	control	0.679600000000022	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3315	1.2142000000000053	control	1.2142000000000053	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3397	0.816900000000004	control	0.816900000000004	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3479	0.612499999999983	control	0.612499999999983	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3561	1.913000000000011	emotion	1.913000000000011	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3643	1.6387	emotion	1.6387	right	incorrect	n/a	female	black	asian	asian	fear
230.3725	2.5833000000000084	emotion	2.5833000000000084	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3807	1.6119000000000199	emotion	1.6119000000000199	right	incorrect	n/a	male	black	black	black	fear
240.3888	1.5816999999999837	emotion	1.5816999999999837	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.397	1.2153000000000134	emotion	1.2153000000000134	left	incorrect	n/a	female	asian	asian	black	anger
