csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
35142.56640625	n/a	n/a	1234999973.617691	24104.5	n/a	n/a	581026920.25	24072.0390625	n/a	n/a	579463064.6265259	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00681159	n/a	4.63977583281e-05	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35368.56640625	226.0	51076.0	1250935489.633316	24156.5234375	52.0234375	2706.4380493164067	583537624.5864867	24172.8671875	100.828125	10166.310791015623	584327508.0645143	1.679021	22.732048	0.14142574000000002	-0.1318733353	-0.1347804332	-0.1467216854	0.0864477991	-0.0427120955	0.05863375410000001	-0.10875546230000001	0.08678278369999999	-0.23752422280000002	-0.1519844774	0.0611671938	-0.22959312920000002	0.1343329386	-0.060972855599999994	0.06344503650000001	-0.222357812	0.061799992699999994	-0.08592417880000001	0.0409078666	-0.089598705	0.055228682300000005	-0.0785608475	0.1642969532	-0.2063078777	0.0047984997	-0.10024341810000001	0.1304039655	-0.0084443807	0.0879069019	-0.06130742610000001	0.16664229460000002	-0.160993973	0.06315568469999999	-0.08673596880000001	0.07796110860000001	0.0082384691	0.0783493404	0.1513062506	-0.0699215139	0.2287268068	-0.046162797	0.24155078300000002	-0.2231053177	0.24373083690000005	0.0679336617	-0.036248507400000005	-0.0345999399	0.1471339569	-0.0667560134	-0.1574046514	0.1301603176	-0.0154723994	0.2191087268	-0.0247094258	0.1350897807	-0.0040217366	0.1968298063	-0.1106910575	0.0339703679	-0.0210592058	0.039989136200000004	-0.0814576437	0.1030018044	-0.22142106609999998	0.0674836617	-0.0774003492	0.1068407037	-0.12280916609999999	0.0673643924	-0.1084975224	0.2158945767	-0.013063648999999998	0.079917141	-0.0704274188	0.0553729094	0.034249511	-0.16294518970000002	0.1407984099	0.1221610506	0.12213587039999999	0.1220939072	0.0	0.0171787	0.02399029	0.00029510773369000005	0.0005755340142841	0.015532399999999997	0.015532399999999997	0.00024125544975999995	0.00024125544975999995	0.0193281	0.0193281	0.00037357544960999985	0.00037357544960999985	-0.000520429	-0.000520429	2.70846344041e-07	2.70846344041e-07	0.00113107	0.00113107	1.2793193449e-06	1.2793193449e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
35277.34375	-91.22265625	8321.573013305664	1244490982.055664	24194.74609375	38.22265625	1460.971450805664	585385738.5410309	24296.1484375	123.28125	15198.2666015625	590302828.8970338	1.6491189999999998	22.327219	0.16782623814999995	0.0214808314	-0.0522894129	-0.1093395474	-0.11909450029999999	-0.13523967369999998	0.006600717	-0.0372761652	0.0737051505	-0.1426054691	0.0705373536	0.10627217650000001	0.1424593431	0.058743437999999995	-0.0947074993	0.0460986653	-0.1077462692	-0.0415349492	-0.1455166558	-0.0467457732	0.16898685530000002	0.042152252800000005	0.1706300245	-0.042870507999999995	-0.0785122456	0.137186634	0.100422265	0.058078740199999986	-0.0466722339	0.014669662	0.10169610539999999	-0.1280196009	-0.024699848700000002	-0.011271659	0.0608497638	-0.1009065835	-0.0407706039	0.0222257481	0.044336958200000005	0.012872463999999998	0.10589313460000001	0.0611187983	0.0209115973	-0.1126838673	-0.18797200739999997	0.2632796174	-0.1346622692	-0.0142402616	0.0932167181	-0.043106841900000005	-0.0934793516	-0.0383550546	0.1666134923	-0.1055305116	0.0631692418	0.09677980679999999	-0.0148941326	0.1319871392	-0.00019361490000000008	0.2029305011	-0.0100694005	0.0965805959	0.1178976634	-0.1590040959	-0.0783325054	0.0082357067	-0.1663128826	0.0298519061	0.0982018351	-0.0332258677	0.0468710748	0.0145185823	0.0270100508	-0.1188055091	0.0608667164	0.06537016309999999	-0.0538035274	0.011100602900000001	-0.0012609186	0.1220939072	0.1218673892	0.12149017050000001	0.0	0.0264471	0.0092684	0.0006994490984100001	8.590323856000001e-05	3.75185e-06	-0.015528648149999998	0.00024113891336649833	1.40763784225e-11	-0.0258158	-0.0451439	0.00203797170721	0.00066645552964	8.15798e-05	0.0006020088	3.6241459527744005e-07	6.6552637680400006e-09	0.000186335	-0.000944735	3.4720732225000006e-08	8.925242202250002e-07	-0.000410962	-0.000410962	1.6888976544399995e-07	1.6888976544399995e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
35403.1796875	125.8359375	15834.683166503906	1253385131.9854126	24224.90625	30.16015625	909.6350250244141	586846082.8212892	24284.833984375	-11.314453125	128.0168495178223	589753161.6486549	1.270064	17.195235999999998	0.10331370815	0.08680761769999999	-0.008324911400000001	-0.2042178943	-0.1625687756	-0.1480968196	-0.1355000905	-0.0890479021	0.0976225374	-0.1775294078	0.0731473279	0.0552251347	0.17071539530000002	0.023583757400000002	-0.1501273117	-0.0520133553	-0.05777142740000001	-0.013979698200000001	-0.0978894247	0.0484435758	0.020238463999999998	-0.07255395419999999	0.06346291400000001	0.0490058087	0.053542891100000004	0.0539242525	0.11298475150000001	-0.0353501677	-0.0797868727	-0.018840741499999997	0.056632907	-0.1284875161	0.0732692505	-0.0115215367	0.0154758332	0.06434426230000001	0.012957623500000001	-0.0563987187	-0.0015490971	0.048992009	0.2278952535	0.10493737939999999	-0.0172813849	-0.0008750728999999999	-0.33650916	-0.1031377728	-0.1461240611	0.135815884	0.1430309719	-0.080120283	-0.11407985279999999	-0.0218193895	0.0836349852	-0.16137868800000002	0.10469076220000001	0.0907978404	-0.0990958259	0.08224479400000001	0.0069763833	0.10828153609999999	0.0029686796000000003	-0.041720234700000004	0.038829035	0.029220651	-0.0302919437	-0.0257617692	-0.0041937563	0.0417471598	0.1342271048	-0.0555016218	0.0263574216	-0.0916358456	-0.0190179481	-0.08287614809999999	0.0916927148	-0.025200731400000002	0.0124214893	-0.015559766000000001	-0.0531418755	0.1219596574	0.12133101710000001	0.1202856824	0.0	0.026953300000000003	0.0005062000000000019	0.0007264803808900001	2.562384400000019e-07	0.0557596	0.05575584815	0.003108714602925859	0.0031091329921599997	-0.0321801	-0.006364299999999996	4.050431448999995e-05	0.0010355588360099995	0.000301999	0.00022041919999999998	4.858462372864e-08	9.1203396001e-08	-0.000106793	-0.00029312800000000003	1.1404744848999999e-08	8.592402438400002e-08	-0.000110762	0.00030019999999999987	9.012003999999996e-08	1.2268220644000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35689.1640625	285.984375	81787.06274414062	1273716431.4800415	24183.380859375	-41.525390625	1724.358066558838	584835909.7895851	24271.634765625	-13.19921875	174.21937561035156	589112254.1958961	1.177808	15.946196	0.06879202	0.1402493487	0.1905012331	-0.1296958222	-0.224533536	-0.0650597647	-0.210366565	-0.031035242799999998	0.20792216940000002	-0.022937648799999998	0.081475033	-0.1198029242	0.1274792365	-0.0158695469	-0.16831912059999998	0.012340604299999999	0.0495680973	-0.0473001503	-0.0279858417	-0.0747165419	0.047890455	-0.0819289237	-0.1097584741	0.0090536725	-0.0855545099	0.0134146923	-0.0984888677	-0.019188037800000002	0.073560784	-0.0132555067	-0.035943504700000004	-0.10323654310000001	0.1050372111	0.0010702138	0.10908677779999999	0.0103952239	-0.1345417318	-0.0920387066	-0.2203685407	0.0117169084	0.2398117794	0.221442484	0.04569461389999999	-0.1154214066	0.034393164500000004	0.019751441499999998	-0.0689415051	0.1761231141	0.1131931815	-0.1988060786	0.016682354	-0.1045227367	-0.0618345018	-0.1618231084	0.11512806380000001	0.061854765599999986	-0.043282813600000004	-0.052407458600000005	-0.013704559199999999	-0.054815862300000004	-0.0763289894	0.1395112603	0.07857290410000001	0.1041040442	-0.0057505016	0.0387817141	0.020825551799999998	-0.0598736069	-0.0854731134	0.0543868633	-0.004015339099999999	-0.1131719804	-0.0322184056	-0.1066224544	0.0663665822	0.023650355	0.0253779494	-0.0608730958	-0.0524995001	0.121758375	0.12052793310000001	0.11848639890000001	0.0	0.0213613	-0.005592000000000003	0.00045630513769	3.1270464000000034e-05	0.0716507	0.015891100000000002	0.00025252705921	0.00513382281049	-0.0286401	0.0035399999999999945	1.253159999999996e-05	0.0008202553280100001	0.000584617	0.00028261799999999994	7.987293392399997e-08	3.4177703668899987e-07	-6.42416e-05	4.25514e-05	4.12698317056e-09	1.8106216419599995e-09	-0.0006609710000000001	-0.0005502090000000001	3.0272994368100005e-07	4.3688266284100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35300.05859375	-389.10546875	151403.06581115726	1246094136.7221832	24141.037109375	-42.34375	1792.9931640625	582789672.7162209	24204.435546875	-67.19921875	4515.7350006103525	585854700.1428262	1.474243	19.959597	0.13270397	-0.049791189900000005	0.1822250372	-0.0261095606	-0.12106334269999999	0.006590522	-0.0824050867	0.0794354892	0.0843008854	-0.0678303091	0.0636318526	-0.080957337	0.10388877980000001	0.0841926964	-0.1799864693	-0.0800729742	0.07612328730000001	-0.0076548883	-0.045695926100000006	-0.0102358313	-0.0830346605	0.0015217364000000002	-0.117082319	-0.09647582800000001	-0.18829487550000001	0.014493218200000001	0.1089956125	0.0711966366	0.0512933188	0.0404284154	-0.2560065607	-0.037706613300000004	0.1814989263	-0.12282425539999994	0.0322621381	-0.06054254360000001	0.0402825641	0.1688445548	-0.15545711269999998	-0.1136410756	0.052232215199999994	0.0735948117	0.0067721077	-0.06870785019999999	-0.1044868317	-0.0219033488	-0.0009002941000000002	0.059457177300000004	-0.0225257167	-0.1133149785	-0.052734967599999995	-0.07910030900000001	-0.033796853700000004	-0.1571362465	0.0026676965999999996	0.1418604078	-0.1169643668	-0.0463242592	-0.0261542489	-0.0632402923	-0.040483293999999996	-0.0187340163	-0.0710726729	0.08424905390000001	0.0024628044	0.1390110733	-0.101336673	0.041967770700000004	-0.0477615052	0.0482159028	-0.139675207	0.0282297956	-0.2944622498	-0.1732240322	0.0237901711	-0.10086456740000001	-0.0260947487	0.0932984501	0.11674784199999999	0.12149017050000001	0.1194599025	0.1161012174	0.0	0.0178337	-0.0035275999999999992	0.00031804085569000004	1.2443961759999993e-05	0.11538300000000005	0.043732300000000064	0.001912514063290005	0.013313236689000012	-0.0140031	0.014637	0.000214241769	0.00019608680961	-0.000113413	-0.00069803	4.872458809e-07	1.2862508568999998e-08	-0.000376124	-0.0003118824	1.4146926337600005e-07	9.727063142976e-08	-0.000254742	0.00040622900000000014	1.6502200044100006e-07	6.489348656400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35073.2734375	-226.78515625	51431.507095336914	1230134509.621643	24062.31640625	-78.720703125	6196.949100494385	578995070.8344879	24173.1015625	-31.333984375	981.818576812744	584338839.1509401	1.388734	18.801895	0.09266060000000002	-0.20541631059999998	0.06857201190000001	0.0495079284	0.0285434846	0.1055357165	0.1152208842	0.18445745379999998	0.0570585029	-0.0767058066	0.11339534949999999	0.0032301692	0.100423361	0.1880750074	-0.1619260158	0.0221739879	0.0294424489	-0.032923609900000005	-0.0492832926	-0.042197898	-0.1345334501	0.010828206299999999	-0.0507707695	0.0045211151000000005	-0.0401098027	-0.07596927190000001	0.0448208035	0.041590475	-0.025025728100000002	0.025769358	-0.024935981200000002	0.0393331889	-0.0068655734	-0.0284877499	0.0892438591	0.150448563	-0.09093412619999999	-0.059728603099999986	-0.0022420548999999997	-0.20431527649999998	-0.010613868600000001	-0.0214021471	0.0392718378	0.0283562125	-0.0836017732	0.0747121421	0.099639076	-0.1262500472	-0.1284274825	-0.10775885130000001	-0.0439452484	-0.1252521467	0.0708782853	-0.12171823710000006	-0.026623216800000002	0.22827605609999999	-0.0401759619	0.0720113681	0.0126487	-0.0717595816	-0.1033561079	-0.0286390389	-0.0621607666	0.0746739995	-0.0188053316	0.06251718099999999	0.0055112075	0.08906647869999999	-0.009279874399999999	0.017372370800000002	-0.0755081988	-0.0315570752	-0.0651317255	0.0598238829	0.08697266449999999	0.0116741113	0.1211450792	-0.09708403369999999	-0.049727451500000006	0.1211551914	0.1181292731	0.11314193199999999	0.0	0.0237534	0.0059197	0.0005642240115599999	3.504284809e-05	0.0838822	-0.03150080000000005	0.0009923004006400034	0.007036223476840001	-0.011387799999999998	0.002615300000000003	6.839794090000014e-06	0.00012968198883999996	1.02856e-05	0.00012369859999999998	1.5301343641959993e-08	1.0579356736000002e-10	0.000246666	0.00062279	6.084411555599999e-08	3.878673841e-07	5.12654e-05	0.00030600740000000004	9.364052885476001e-08	2.62814123716e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35270.84375	197.5703125	39034.028381347656	1244032418.836914	24095.48828125	33.171875	1100.373291015625	580592555.5118562	24261.115234375	88.013671875	7746.406436920166	588601712.4156227	1.503445	20.354954	0.08272222	-0.1604163714	-0.0165866227	-0.0867805249	-0.1114028288	0.0825653394	0.0623749886	0.0230444697	0.0408627601	-0.0766042429	0.0171712043	0.0785770715	0.09318300630000001	0.0864679705	-0.11635659949999999	0.0978294767	0.1762504163	-0.0791245563	-0.0318086378	0.0318395816	-0.0716263473	-0.0024519087	-0.0071731057	0.12464138720000001	-0.0728514574	-0.1362319338	-0.0626308545	0.0254045414	-0.0364470965	0.1165964392	0.0041688478	0.046484145	0.0115788024	-0.0744077901	-0.1246327334	-0.0937021338	0.028170943799999997	-0.016582650900000002	0.06523409549999999	-0.157422375	0.0566169306	0.059253600199999985	-0.0740748188	0.0115384877	-0.0244543904	0.08749746650000001	0.0833299576	-0.0593755923	0.0151025978	-0.0164016636	-0.0201938135	-0.013002753	0.0851321358	-0.0778849096	0.0329445608	0.1738201411	0.055381867300000005	-0.1174790592	0.0864208967	0.0126196614	-0.0414919995	-0.0026837689000000003	-0.005696692299999999	0.0735159536	-0.1445812745	0.0097950912	0.11351682519999999	0.10697456609999999	-0.0580363105	0.0311567104	-0.1259845012	0.06306321299999999	0.0756471759	0.027517733500000002	-0.0154796428	-0.1392813941	-0.0865036983	0.0925362076	-0.025426158900000002	0.1207536218	0.11653897	0.10962317619999999	0.0	0.0233194	-0.0004340000000000004	0.0005437944163600001	1.8835600000000031e-07	0.0585781	-0.02530410000000001	0.0006402974768100005	0.0034313937996099998	-0.0355821	-0.0241943	0.0005853641524900001	0.0012660858404100002	4.9166e-05	3.88804e-05	1.51168550416e-09	2.417295556e-09	-6.42416e-05	-0.00031090759999999996	4.12698317056e-09	9.666353573776e-08	-0.000254743	-0.0003060084	9.364114087056e-08	6.489399604899999e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0
35207.38671875	-63.45703125	4026.794815063477	1239560079.5636141	24135.61328125	40.125	1610.015625	582527828.4620514	24302.732421875	41.6171875	1731.9902954101562	590622803.1692543	1.553984	21.03919	0.20676303	-0.13039248960000002	-0.0726675667	-0.127875145	-0.12183206419999999	0.0248637471	0.0274280699	0.0603451829	-0.050420325700000004	-0.2208885182	-0.2787573567	-0.0528376135	0.1692326836	0.1011374614	0.0818995617	0.1294123491	0.0013362107999999998	0.0815994231	0.033125376899999996	-0.2038347945	0.0408315409	-0.14386124449999999	0.1941122045	0.10007863189999999	0.0169318676	-0.009261257	0.021583711600000003	0.0080104202	0.1477596088	-0.1031777856	0.0941971985	0.2194290457	0.0615703471	0.09859182050000001	-0.0483057208	-0.2565905539	0.1481051841	0.0823803957	0.1179091515	-0.133505105	0.0739996203	-0.012127777900000001	-0.0814470691	-0.0313232306	-0.0031706089	0.11164503710000001	0.0185709575	-0.0184779833	-0.0661171493	-0.0075598157	-0.2443819108	0.2440178137	-0.0102198796	-0.1146921855	-0.1207735925	0.054101058	0.2117405322	0.0675867721	-0.061624165999999994	-0.0676664474	-0.0835475679	0.004170667800000001	0.2854029834	-0.0378077016	-0.0873183469	-0.0771995285	-0.0322919546	-0.0028791740999999996	0.08748580939999999	0.0658930281	0.0271312784	-0.0613521946	0.0582999337	0.14044736	-0.2229381697	0.023601468100000002	-0.23238652	0.17325355469999998	0.1158775875	0.1202856824	0.1146924889	0.10556234960000001	0.0	-0.0178254	-0.0411448	0.00031774488516000005	0.0016928945670400002	0.093298	0.03471990000000001	0.0012054714560100009	0.008704516804000001	-0.061555	-0.025972900000000004	0.00067459153441	0.003789018025	-0.0005198080000000001	-0.0005689740000000001	3.237314126760001e-07	2.702003568640001e-07	0.000693496	0.0007577376000000001	4.809367020160001e-07	5.741662704537601e-07	-0.00102654	-0.0007717970000000001	5.956706092090001e-07	1.0537843716000002e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0
35346.63671875	139.25	19390.5625	1249384727.3272858	24113.71484375	-21.8984375	479.5415649414063	581471243.5656892	24327.416015625	24.68359375	609.2798004150392	591823169.9972878	1.4521190000000002	19.660063	0.164290985	-0.0055294522	-0.0841991257	-0.15412918890000002	-0.085579844	0.07569928990000001	0.0696868971	-0.0498318919	-0.1085783481	-0.1392188002	-0.24571004489999998	-0.0213938179	0.1743071066	-0.1733135947	0.1574600156	0.0119697624	0.058074320599999986	-0.21973695079999997	-0.24215132	0.0301811295	0.015128761899999999	0.1701204714	-0.2621323969	-0.0227678766	0.12370267689999999	-0.0234012302	0.0779680216	-0.1235773101	0.061083092900000004	0.0604687367	0.0886489939	0.0393524396	-0.0777057079	-0.06512993809999999	-0.151063397	0.07602260200000001	-0.053644372999999995	-0.1558159441	0.0933473266	0.006739741	0.06501783059999999	0.0515783608	-0.25060152269999997	0.1251922923	0.1513098551	0.1564122808	0.0853878151	-0.0497577332	-0.0187745327	0.0906990715	-0.2121204573	0.217906176	-0.0078604282	-0.0756142351	0.0504233932	-0.1861783944	0.029727196600000002	-0.04422856730000002	0.2047336954	0.17101219920000002	-0.19430651969999999	0.1876211152	-0.2818664996	0.08158351929999999	0.0446095748	0.0203703205	0.0476197663	-0.0498036522	0.190970776	0.0629985404	-0.0053562452	0.0480490807	0.08388350650000001	0.0668181966	0.019956760100000002	-0.1670254842	0.0577797293	-0.0450497044	-0.1545620636	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	-0.0268861	-0.009060699999999998	0.0007228623732100001	8.209628448999998e-05	0.08915969999999998	-0.004138300000000025	1.712552689000021e-05	0.007949452104089995	-0.07927399999999997	-0.017718999999999967	0.00031396296099999897	0.006284367075999995	-0.000947274	-0.0004274659999999998	1.8272718115599985e-07	8.973280310759998e-07	-0.000465203	-0.001158699	2.1641383120900002e-07	1.342583372601e-06	5.47547e-05	0.0010812947	1.16919822824809e-06	2.99807717209e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
