onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0149	3.2615	control	3.2615	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.023	1.258300000000002	control	1.258300000000002	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0312	2.831800000000001	control	2.831800000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0393	4.6065000000000005	control	4.6065000000000005	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0475	0.8891999999999989	control	0.8891999999999989	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
35.0557	2.929699999999997	control	2.929699999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0638	1.4585000000000008	emotion	1.4585000000000008	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.072	2.7049999999999983	emotion	2.7049999999999983	left	incorrect	n/a	male	black	black	black	anger
50.0801	1.8836999999999975	emotion	1.8836999999999975	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0883	1.1143	emotion	1.1143	right	incorrect	n/a	male	black	black	black	fear
60.0965	2.404899999999998	emotion	2.404899999999998	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1046	1.6835999999999984	emotion	1.6835999999999984	left	incorrect	n/a	female	asian	black	asian	fear
70.1128	4.560100000000006	control	4.560100000000006	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1209	3.956799999999987	control	3.956799999999987	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1291	1.920500000000004	control	1.920500000000004	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
85.1372	1.468199999999996	control	1.468199999999996	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1454	1.883800000000008	control	1.883800000000008	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1536	1.3393999999999977	control	1.3393999999999977	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1617	1.3181000000000012	emotion	1.3181000000000012	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1699	2.5426999999999964	emotion	2.5426999999999964	right	incorrect	n/a	male	black	black	black	anger
110.178	2.9103000000000065	emotion	2.9103000000000065	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1862	1.6020000000000039	emotion	1.6020000000000039	left	incorrect	n/a	male	black	black	black	fear
120.1943	1.608699999999999	emotion	1.608699999999999	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2025	2.539199999999994	emotion	2.539199999999994	right	incorrect	n/a	female	asian	black	asian	anger
130.2107	0.9638999999999953	control	0.9638999999999953	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2188	1.2315000000000111	control	1.2315000000000111	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.227	0.9532000000000096	control	0.9532000000000096	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2351	1.5098000000000127	control	1.5098000000000127	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2433	3.3444000000000074	control	3.3444000000000074	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2514	1.6000999999999976	control	1.6000999999999976	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2596	1.9847000000000037	emotion	1.9847000000000037	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2678	1.259299999999996	emotion	1.259299999999996	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2759	1.6589999999999918	emotion	1.6589999999999918	left	incorrect	n/a	male	black	black	black	anger
175.2841	1.3196000000000083	emotion	1.3196000000000083	right	incorrect	n/a	female	black	asian	asian	anger
180.2922	1.9273000000000025	emotion	1.9273000000000025	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3004	1.1019000000000005	emotion	1.1019000000000005	left	incorrect	n/a	female	asian	asian	black	fear
190.3086	0.8704999999999927	control	0.8704999999999927	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3167	0.6341999999999928	control	0.6341999999999928	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3249	1.2437999999999931	control	1.2437999999999931	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.333	0.8135000000000048	control	0.8135000000000048	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3412	0.6471000000000231	control	0.6471000000000231	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3493	1.2017999999999915	control	1.2017999999999915	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3575	1.5304000000000144	emotion	1.5304000000000144	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3657	1.5578999999999894	emotion	1.5578999999999894	right	incorrect	n/a	female	black	asian	asian	fear
230.3738	1.6446000000000254	emotion	1.6446000000000254	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.382	2.0971999999999866	emotion	2.0971999999999866	right	incorrect	n/a	male	black	black	black	fear
240.3901	1.4819000000000244	emotion	1.4819000000000244	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3983	1.3324999999999818	emotion	1.3324999999999818	left	incorrect	n/a	female	asian	asian	black	anger
