csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
41387.5234375	n/a	n/a	1712927096.2896118	24359.25390625	n/a	593373250.8691559	n/a	24907.03125	n/a	620360205.6884767	n/a	n/a	n/a	n/a	-0.087789707	0.0402570545	-0.058807113499999994	0.10806632890000001	-0.0425314905	0.0265216363	-0.0630533066	0.1296431304	-0.10548848849999999	-0.0804473212	0.0202337091	-0.0999191507	0.005977889300000001	-0.0691362165	0.1386436069	-0.19788110239999998	0.021717150499999997	-0.1660277942	0.0568186371	0.1651352696	-0.1269961883	0.026542652000000003	-0.0651653648	0.1011759318	-0.0107555974	-0.1358268014	0.030810405699999998	-0.0402588704	0.11473169849999999	-0.010981836399999998	0.12300230720000001	-0.0077411053	0.12258815640000001	-0.0097994892	0.0027033953999999996	-0.1740813001	0.049888378600000005	-0.009165766899999999	0.1014364045	0.2549972163	-0.1763159143	0.0170415297	-0.11567738710000001	0.0437634789	-0.0985470419	0.11874562609999999	0.1217078847	0.1216831682	0.1216419777	0.000144945	n/a	n/a	2.1009053025e-08	-0.03968	n/a	n/a	0.0015745024	-0.139159	n/a	0.019365227281	n/a	-0.00110261	n/a	1.2157488121e-06	n/a	0.00168235	n/a	2.8303015225e-06	n/a	0.001596	n/a	n/a	2.547216e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41185.18359375	-202.33984375	40941.412368774414	1696219347.6508944	24338.3671875	-20.88671875	592356117.3535768	436.2550201416016	24902.6171875	-4.4140625	620140342.7871704	19.48394775390625	1.190267	22.605448000000006	0.085824855	-0.0696614317	0.0656294884	-0.027346258	0.041409519900000004	-0.07286981740000001	-0.028366329	0.0428030404	0.0251727408	-0.0525160161	-0.0550676459	0.0515879768	-0.1233591992	0.0341524426	-0.15411802900000002	0.018666806799999998	-0.0334560888	-0.0547174486	-0.0494870508	0.1006782666	-0.0383631932	-0.0386997115	0.062260173499999995	-0.041213258100000004	-0.0084712879	-0.0015883088000000001	-0.0741453536	0.0404305566	-0.0448963849	0.0413499511	-0.0089972126	0.0205640828	-0.133821715	0.0159514547	0.1255762661	-0.0119366953	-0.19642944059999998	0.0271775856	-0.042747377999999996	0.010515791399999998	-0.0244003208	0.0454413266	0.20157629370000002	0.1226366719	-0.1556196285	-0.0460580922	0.0403844698	0.1216419777	0.12141962949999999	0.12104935019999999	0.0100082	0.009863255	9.7283799195025e-05	0.00010016406723999998	-0.0253224	0.014357599999999996	0.00020614067775999995	0.0006412239417600001	-0.118578	0.020581	0.014060742083999999	0.00042357756100000016	-0.00158955	-0.00048694	2.5266692024999995e-06	2.3711056359999996e-07	0.00194635	0.0002639999999999999	3.7882783225e-06	6.969599999999995e-08	0.00152648	-6.952e-05	4.8330304e-09	2.3301411904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41462.40234375	277.21875	76850.2353515625	1719130808.1150055	24310.8203125	-27.546875	591015984.2666626	758.830322265625	24893.134765625	-9.482421875	619668158.459568	89.91632461547852	0.959299	18.218924	0.029530899999999995	-0.1169561202	0.0160057526	-0.068186174	0.027444817000000003	-0.0431301695	0.021188452200000003	0.0528214984	0.0971112556	0.0248463327	-0.0707692545	0.0145448327	-0.0264819541	-0.0358773029	-0.0573439654	0.11544263310000001	0.0131353354	0.14059977880000002	0.0264343585	0.19305343260000002	-0.0659522444	-0.0812711614	0.029291648700000002	-0.0335949872	-0.0858239588	-0.05722115940000001	-0.047624261200000004	0.0355818027	-0.022456063	0.0924093547	0.024854099700000003	0.1279390864	0.00035875699999999997	-0.0059396218	0.0676096933	-0.0488964935	-0.07413504809999999	-0.0650466911	-0.1516586711	0.009656061700000001	0.0699487401	0.1334305339	-0.1248387383	-0.0595092925	-0.0754782123	0.1680654819	0.10250179599999999	0.1215101995	0.120893123	0.1198669825	0.011654	0.001645800000000001	2.708657640000004e-06	0.00013581571600000005	-0.0188438	0.0064786000000000045	4.197225796000006e-05	0.00035508879843999987	-0.115859	0.002719000000000013	0.013423307881	7.392961000000071e-06	-0.0019633	-0.00037375	3.854546890000001e-06	1.3968906249999996e-07	0.00194635	0.0	3.7882783225e-06	0.0	0.00152648	0.0	0.0	2.3301411904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41547.54296875	85.140625	7248.926025390625	1726198326.7401276	24327.078125	16.2578125	591806730.0998535	264.31646728515625	24824.09765625	-69.037109375	616235824.4470367	4766.122470855713	1.2534090000000002	23.804636	0.18260062	-0.0514798102	0.0788430957	-0.0171889418	0.0441419633	-0.0211353075	0.0323747174	0.1364771857	0.1635409672	-0.0711337123	-0.0352555351	-0.073132607	0.0929067397	0.121453127	-0.0962873858	0.0230059346	0.0081812826	0.0666704911	0.2436452534	0.0826676361	-0.0293721706	-0.0450343992	-0.0407345756	-0.0155285561	-0.0807791133	-0.0007102581	-0.0509611555	0.027795313500000002	-0.1006448031	0.1717411032	-0.039583776200000004	0.0437921829	-0.057451796	-0.09082580900000001	-0.0726350784	-0.2555668646	-0.0008778330000000001	-0.15502097039999999	0.0424316992	0.0102909601	-0.0647058567	0.045713742599999996	-0.1376411996	0.0938477416	-0.0598052021	0.1722932264	-0.1468157621	0.1213126213	0.12010478890000001	0.1181006348	0.00942098	-0.0022330200000000005	4.9863783204000015e-06	8.875486416040001e-05	-0.0789426	-0.060098800000000015	0.0036118657614400006	0.00623193409476	-0.0470407	0.0688183	0.00221282745649	0.00473595841489	-0.00104476	0.0009185399999999998	1.0915234576e-06	8.437157315999997e-07	0.00194635	0.0	3.7882783225e-06	0.0	0.00163695	0.0001104700000000001	1.2203620900000024e-08	2.6796053025000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41244.77734375	-302.765625	91667.02368164062	1701131658.1355133	24290.23046875	-36.84765625	590015296.2249907	1357.749771118164	24688.962890625	-135.134765625	609544888.6146584	18261.40488052368	1.266241	24.048332	0.24526619	-0.1079828982	0.1127173827	-0.0932039731	-0.011969591399999998	-0.0414943521	0.0489497984	0.061112310499999996	0.1376861715	-0.09452641140000001	-0.0296460309	-0.0488399625	-0.0852834916	0.1457439135	-0.1123435701	-0.048035311	0.0414872076	-0.0023298797	0.127603614	0.017593241699999998	0.046650744699999996	-0.0989524465	0.0389638675	-0.052879832300000006	0.056875637	-0.0827699589	-0.037616291600000004	0.044954018899999997	-0.0863410308	0.1484262935	-0.0337345413	0.020827236699999998	-0.13974096619999998	0.0388150298	-0.0049611756	-0.1229482509	-0.0556729394	-0.0513083429	0.10086480699999999	-0.11388114279999999	-0.1365128853	-0.0101277824	-0.1738264288	0.0030748636	0.0995462124	-0.0065165319	-0.0170783822	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00191161	-0.01133259	0.0001284275961081	3.6542527921e-06	0.0211292	0.1000718	0.010014365155239999	0.00044644309264	-0.116978	-0.06993730000000001	0.013683852484	0.004891225931290001	-0.00158101	-0.00053625	2.4995926201000004e-06	2.8756406250000003e-07	0.00231014	0.0003637900000000001	5.3367468196e-06	1.323431641000001e-07	0.0012585	-0.00037845	1.4322440250000002e-07	1.5838222500000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41332.62109375	87.84375	7716.5244140625	1708385566.4795074	24269.263671875	-20.966796875	588997159.1749916	439.60657119750977	24694.6171875	5.654296875	609824118.0371704	31.97107315063477	0.876598	16.648281	0.166511859	-0.13298892199999998	0.11213002009999999	-0.11980369169999999	-0.014968916499999999	-0.017046274	0.0787528542	0.1213689328	0.1275870193	-0.1412179201	-0.1094330159	0.0277745238	-0.0269157827	0.0997101647	-0.10858375769999999	0.0347036478	0.072665094	-0.0662467903	0.0366079129	0.0753645675	0.0773909912	-0.1365543031	0.026976195499999998	-0.0582549593	0.052980974900000005	-0.11572822880000001	-0.022879559100000002	0.0321225302	-0.1891766329	0.1393968192	-0.027506830099999997	0.1027527343	-0.09671268400000001	-0.028004008700000003	0.1124789171	-0.1228865116	-0.0095420968	0.0080907525	0.1078614616	-0.0177242235	0.10699351800000001	0.1457847972	-0.038082862599999996	-0.072770168	0.136938825	-0.0974332703	-0.017948601	0.1207205288	0.11775003070000001	0.11285322490000001	0.000332949	0.002244559	5.0380451044809995e-06	1.1085503660100002e-07	-0.08574860000000001	-0.1068778	0.01142286413284	0.007352822401960002	-0.09900320000000004	0.017974799999999957	0.009801633610240008	0.0003230934350399985	-0.00172129	-0.00014028	2.9628392641e-06	1.9678478400000003e-08	0.00194635	-0.0003637900000000001	3.7882783225e-06	1.323431641000001e-07	0.000974276	-0.000284224	8.078328217599999e-08	9.49213724176e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41293.6015625	-39.01953125	1522.5238189697266	1705161530.0025024	24233.86328125	-35.400390625	587280129.534317	1253.1876564025881	24708.083984375	13.466796875	610489414.1789284	181.35461807250977	1.057552	20.084938	0.15534614899999996	-0.06112270490000001	0.1239476018	-0.094070396	-0.0914448801	-0.0225345664	0.08423008259999999	0.1145425464	-0.0477807766	-0.13178858	-0.09061247380000001	0.0034377257000000002	0.0659672532	-0.0854721917	-0.1158454845	0.0810939516	0.0558828487	0.0699087213	0.1256288723	-0.0364829038	-0.0380968315	-0.0613665038	0.0178103918	-0.06635792	0.0471564029	-0.1204442359	0.0537706275	0.0593376382	-0.1807137904	-0.024934522999999997	-0.0624112734	0.1141870111	-0.0514860485	-0.15123766689999998	0.07104381530000001	-0.0110201121	0.0451083375	-0.09162769949999999	-0.0709965233	0.0555940991	0.0413953008	-0.043165352000000004	-0.011993937199999999	0.0671431532	0.0689266751	-0.0208411793	0.0554920048	0.120326335	0.1161887065	0.1093977275	-0.018036700000000003	-0.018369649	0.000337444004383201	0.00032532254689000015	-0.113702	-0.02795339999999999	0.0007813925715599994	0.012928144804	-0.07727619999999999	0.02172700000000005	0.0059716110864399975	0.00047206252900000237	-0.000733624	0.000987666	5.38204173376e-07	9.754841275560002e-07	0.00122133	-0.0007250199999999997	1.4916469689000004e-06	5.256540003999998e-07	0.00094104	-3.3236000000000066e-05	1.1046316960000048e-09	8.855562816e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41358.4375	64.8359375	4203.698791503906	1710520352.4414062	24175.763671875	-58.099609375	584467549.118351	3375.564609527588	24702.412109375	-5.671875	610209164.0213966	32.170166015625	1.264671	24.018528	0.2080942	-0.000936558	0.1147580191	-0.1304642741	-0.2221671049	-0.014023531899999999	0.12983886109999998	0.0641930401	-0.0040681895000000004	0.0916961816	-0.08160694360000001	-0.15431577130000002	0.0081172044	0.0589502187	0.0718671109	0.07127626849999999	0.0094268278	0.111195789	-0.048748975300000004	0.022534793900000002	-0.0600171611	-0.004977921	-0.009605688000000001	-0.075214438	0.0167457156	-0.2107445747	0.1679476613	0.08942471310000001	-0.05978193900000001	-0.0047942359	0.1122381008	0.1157630558	-0.0304342461	0.0944828139	-0.1371669536	-0.0235944856	0.054007119000000006	0.0090769276	-0.1195723968	0.047068751500000006	0.0295014007	-0.06341864009999999	0.0320163806	0.0314806864	-0.0199451165	-0.0396101737	0.0373351866	0.1198669825	0.1143757435	0.10540925529999999	-0.0180945	-5.779999999999674e-05	3.3408399999996234e-09	0.00032741093025	0.0267478	0.14044979999999999	0.01972614632004	0.0007154448048400001	-0.0595754	0.017700799999999992	0.00354922828516	0.0003133183206399996	-0.00139253	-0.0006589059999999999	1.9391398009e-06	4.3415711683599996e-07	0.00105905	-0.0001622800000000001	1.1215869025e-06	2.633479840000004e-08	0.00111757	0.00017653000000000005	3.1162840900000016e-08	1.2489627049e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41294.94140625	-63.49609375	4031.753921508789	1705272185.7456207	24256.185546875	80.421875	588362537.2844276	6467.677978515625	24875.69140625	173.279296875	618800022.9389801	30025.714725494385	1.2879	24.459686	0.23353595	-0.008066827700000001	0.0834851247	-0.0585237376	-0.1313476175	-0.0122451274	0.0881464249	-0.0651372565	-0.18473799230000001	0.0021040634	-0.1162625903	0.0201895983	0.0865658674	-0.08623135789999999	-0.011143938300000001	0.1328054454	0.0745530255	0.1047038572	0.00024903939999999997	0.13257062949999998	0.0177500916	-0.024315587599999997	-0.0001268628	-0.0627489484	0.0955209297	-0.100911633	0.11242670310000001	0.06404059940000001	-0.0022362962	-0.18064174260000002	0.0154110232	0.1992821383	0.0873349168	-0.0885315635	0.0609627458	-0.0577852518	0.0114041899	-0.0198839629	-0.0424580858	0.07489093	0.018820266999999998	-0.0687584578	-0.1095625825	0.036039744	-0.1351184654	0.0832729058	-0.1441660669	0.11934271980000001	0.112315068	0.1009072399	-0.0180385	5.60000000000005e-05	3.1360000000000553e-09	0.00032538748225	-0.103182	-0.12992979999999998	0.016881752928039995	0.010646525123999998	-0.0415271	0.018048300000000003	0.0017245000344099995	0.00032574113289000016	-0.00102503	0.0003675	1.0506865008999997e-06	1.3505625e-07	0.000225142	-0.0008339080000000001	5.0688920164e-08	6.954025524640001e-07	0.000608941	-0.000508629	2.5870345964099997e-07	3.7080914148099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41243.28125	-51.66015625	2668.771743774414	1701008248.2666016	24298.42578125	42.240234375	590413495.4469148	1784.2374000549316	24986.2109375	110.51953125	624310737.0132446	12214.566787719728	1.299087	24.672148	0.1067765	0.0166958294	0.007243404	-0.0194703975	-0.0620703296	-0.034583457000000005	0.0028879328999999996	-0.1509663939	-0.2502015075	0.0516131347	-0.0372457422	0.0621933772	0.0095410702	-0.0684602231	-0.0249432913	0.0144552301	0.0860520243	0.0273039123	-0.041054701400000004	-0.1031378783	-0.24589518079999997	0.012885173500000001	0.0187603942	-0.0100944003	0.09106819869999999	-0.025448609599999998	0.050827006699999996	0.054376555800000004	0.11410645960000004	-0.24449946949999998	0.0251843873	0.0067643974	-0.028647042400000006	-0.07183034320000001	0.0805128209	0.0741329567	0.0538274933	0.051004669800000006	-0.1686108551	0.09909307269999999	-0.1090213278	0.030126110299999998	-0.048595559299999994	-0.046086611	0.0112372503	-0.075792147	-0.052127683200000004	0.11875383099999999	0.1100111431	0.0959136145	-0.0180525	-1.4000000000000125e-05	1.9600000000000343e-10	0.00032589275624999995	-0.0316414	0.07154060000000001	0.00511805744836	0.00100117819396	-0.0595092	-0.0179821	0.00354134488464	0.0003233559204100001	-0.0012574900000000006	-0.0002324600000000008	1.5812811001000016e-06	5.403765160000034e-08	0.00033747800000000005	0.00011233600000000004	1.1389140048400006e-07	1.2619376896000009e-08	0.000608941	0.0	0.0	3.7080914148099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
