csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
33983.7734375	n/a	1154896857.0513306	n/a	22581.115234375	n/a	509906765.22812265	n/a	22336.076171875	n/a	n/a	498900298.75580215	n/a	n/a	n/a	-0.0448238029	0.039770816	-0.0467066493	0.2062528963	-0.0034554487	0.0249937675	-0.0529411829	0.0164130931	0.1842637372	-0.10018747089999999	0.08056096089999999	-0.0181943541	0.030797712400000007	-0.1018481615	0.0091109709	-0.0304687075	0.0290253119	0.06290101370000001	-0.0230978321	0.0259297102	-0.0404855701	0.1320161452	-0.10592488859999999	0.2099903865	-0.027750712400000002	0.08007678780000001	-0.0155959343	0.0358547319	-0.0757224302	0.0348744867	-0.18616568039999998	0.1241515316	-0.1493629092	0.07391774940000001	0.013927753300000002	-0.1365891205	0.0070929473	0.0117883474	-0.17682896899999995	-0.02195136	0.0797649929	-0.027114921299999997	0.16352206789999998	-0.0391500603	0.0201843196	-0.10906025849999999	-0.0424411101	-0.0040931297999999994	0.022261966299999998	-0.0374955726	-0.0657809844	0.19406211129999998	-0.0385571275	0.0712580414	-0.0085660348	0.0298669736	-0.07156938980000001	0.0393718851	-0.0095463875	0.041153563500000004	-0.0366773638	0.0317250362	-0.08972040349999999	0.10095751369999999	-0.0342638079	0.11338475419999999	-0.2524091429	0.13196649230000002	-0.10126619210000001	0.013663953999999999	-0.11228502289999999	0.1423722518	-0.0568473247	0.004563436	0.0738779906	-0.0833817054	0.09236352769999999	-0.0326600636	-0.024656464500000003	0.0067870471	0.1404677073	-0.16454184460000001	0.1217078847	0.1216831682	0.1216419777	-0.0198603	n/a	n/a	0.00039443151608999983	0.0286228	n/a	n/a	0.00081926467984	-3.38087e-05	n/a	n/a	1.14302819569e-09	0.000465859	n/a	n/a	2.17024607881e-07	0.000737453	n/a	5.43836927209e-07	n/a	-0.000584551	n/a	n/a	3.41699871601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33890.015625	-93.7578125	1148533159.062744	8790.527404785156	22594.466796875	13.3515625	510509929.8350868	178.26422119140625	22363.369140625	27.29296875	744.9061431884766	500120279.31985855	1.301069	19.15671	0.0668149087	0.05785250400000001	-0.1595692923	-0.0078874371	0.0614361304	-0.009940279599999999	0.1041535484	-0.0405685298	0.0830622018	0.1122363434	-0.057174036	-0.1586802014	-0.0415429017	0.058754779000000014	-0.1024351101	0.012268376000000001	0.0243750775	-0.0080138786	-0.0014298355	0.045377134400000005	0.20773575809999997	0.0572177625	0.1850712585	-0.0755579641	0.11542794470000001	-0.1212576061	-0.024124824399999998	-0.108792488	0.0061803378	-0.0702213278	-0.0357658492	0.1853375069	0.1157414587	-0.111043089	0.0491718533	-0.09291888179999999	-0.09426905029999999	0.0363613391	-0.0015891435999999999	0.1618934139	-0.12811268039999998	-0.06293936650000001	-0.028759699500000006	-0.0192955243	-0.025119695	0.055663141900000004	-0.26403707309999996	-0.07682799809999999	-0.0029103317999999998	0.1075678375	0.0002788358	0.0296386111	0.1500203254	-0.09243291880000001	-0.0764951896	0.0553014975	-0.0356426002	-0.10375198390000001	-0.0247316274	-0.0465581569	-0.026298656400000002	-0.0367868565	-0.0847394623	-0.1409554482	-0.1116851167	-0.0714430809	0.0032178390999999997	-0.1298895009	0.2209313632	0.0173824525	0.0716242501	-0.0003281395	-0.17096595550000002	0.1674107312	-0.0340942975	0.0973222172	-0.07649177230000001	0.1266140148	-0.0003010859	0.1141547827	0.12131189769999999	-0.024821782799999997	0.12039648970000001	0.1216419777	0.12141962949999999	0.12104935019999999	-0.015788	0.004072299999999997	1.658362728999998e-05	0.00024926094400000003	0.0392954	0.010672599999999999	0.00011390439076	0.00154412846116	0.0203905	0.0204243087	0.0004171523858728956	0.00041577249025	0.000646522	0.000180663	3.263911956899999e-08	4.17990696484e-07	0.000285202	-0.000452251	8.134018080400001e-08	2.04530967001e-07	-0.000584551	0.0	0.0	3.41699871601e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34150.9921875	260.9765625	1166290267.390686	68108.76617431639	22640.11328125	45.646484375	512574729.38783264	2083.601535797119	22514.41015625	151.041015625	22813.388401031494	506898664.6838532	1.606857	23.659081	0.030414550000000005	-0.177025895	-0.1150703255	0.0090919947	0.1063622	0.26064567559999996	-0.1320625484	-0.1219397947	-0.0440687547	0.010426279699999999	-0.0963456608	-0.0600716549	-0.0335949884	0.0081521617	-0.15415428	-0.1406430703	-0.1660710101	-0.013958146999999999	0.09181009429999999	-0.2037147482	-0.0655113843	0.0079396169	0.052950013600000005	0.0019184797	0.0151631899	0.1481937446	-0.1335125719	-0.0429279554	0.018577553899999998	0.0042209141	-0.0175545631	0.1000390456	0.2084612391	-0.0218610596	0.058208527300000014	-0.1191434923	0.0104611284	-0.0878939961	-0.1765529604	-0.0342788102	-0.0323224198	0.13654136390000002	0.1381070094	0.10592164009999999	0.1409246481	-0.1202727837	-0.07066704730000001	-0.2394654673	0.265288958	-0.1282092181	-0.0908276456	0.0175851521	0.0511775328	-0.1345258668	-0.0036721939	0.0197420277	0.09391305470000001	-0.095607169	0.0398109519	0.1795610614	0.0044800746	-0.0640264442	0.1832049419	0.0230601643	-0.0219769288	0.1344393281	0.0337082023	-0.027387030899999998	-0.0770979837	0.1490729867	0.0604969197	-0.1349659706	-0.0756750064	0.0554619308	-0.0127297129	0.2452529793	-0.11994992609999999	0.072261177	0.0324925669	0.055319660300000004	0.0777867265	-0.1330387057	-0.0375427614	0.1215101995	0.120893123	0.1198669825	-0.0145824	0.0012056000000000011	1.4534713600000028e-06	0.00021264638976	0.040814	0.001518599999999995	2.3061459599999853e-06	0.0016657825959999998	0.0102225	-0.010168	0.000103388224	0.00010449950624999996	0.000937292	0.00029077	8.454719289999999e-08	8.785162932639999e-07	0.000225525	-5.9677000000000025e-05	5.0861525625e-08	3.5613443290000037e-09	-0.000584551	0.0	0.0	3.41699871601e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34188.4453125	37.453125	1168849792.8858032	1402.736572265625	22581.677734375	-58.435546875	509932169.2991676	3414.7131385803223	22472.0234375	-42.38671875	1796.6339263916016	504991837.3755493	2.489521	36.655273	0.6722279000000001	-0.21950399469999998	-0.08658930640000001	-0.2026610594	-0.151005176	0.167865497	-0.109267556	0.4108478385	0.2633693545	-0.0207430282	-0.0571252833	-0.058875711500000004	-0.2979744397	-0.1994408339	0.0420496789	0.1734968415	0.24474734210000001	-0.09487265019999999	0.07681277110000001	0.1976967995	0.0703819646	0.0759234866	-0.1568538787	0.0225557559	0.1397434405	0.1016930826	-0.1187488674	-0.066304748	-0.011579817	0.0320649506	0.0171480653	0.0338353593	0.011362985800000001	-0.0146504498	-0.1194515414	-0.0180490548	0.0903680826	-0.14845839660000001	-0.0601276926	0.1047584872	0.2698830663	-0.31005343469999996	0.3058111253	-0.1058324403	-0.0820922397	0.3456869806	-0.0580135163	-0.2551140972	0.1493696818	-0.12336864	0.480183984	0.0988861351	0.0309197992	-0.0031795436999999998	-0.19006433	-0.18662191579999998	0.0635081203	-0.0053693065000000005	-0.1380364502	-0.26967265739999996	0.1293330185	-0.0199331911	-0.18714264190000002	0.118006015	-0.023665520099999997	-0.2082458859	0.0612990687	0.0163659645	-0.0947483521	0.0551659651	0.10777701810000001	-0.0062160723	-0.1031093163	-0.0407803613	0.0825111888	0.0195215469	-0.010761106000000001	0.0012100511	0.1299653958	-0.165959942	-0.0495027679	-0.1878862764	0.011635871899999999	0.1213126213	0.12010478890000001	0.1181006348	0.0293582	0.0439406	0.00193077632836	0.0008619039072399999	0.0292094	-0.011604599999999996	0.0001346667411599999	0.00085318904836	-0.317886	-0.3281085	0.10765518777225	0.10105150899599999	0.005862699999999999	0.004925407999999999	2.4259643966463988e-05	3.4371251289999985e-05	0.000346124	0.00012059900000000003	1.1980182337599999e-07	1.4544118801000004e-08	0.000140926	0.000725477	5.26316877529e-07	1.9860137476000006e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33979.78515625	-208.66015625	1154625799.2649078	43539.060806274414	22609.05859375	27.380859375	511169530.4956207	749.7114601135254	22494.376953125	22.353515625	499.6796607971192	505996994.5092812	1.983038	29.197906	0.475129735	-0.1859293216	-0.0478406912	-0.27141905780000003	-0.0259413082	0.12151709150000001	0.1126770801	0.247058752	0.16939512199999998	-0.0269027511	0.0393268889	0.06603633610000001	-0.058253833	0.11637637529999999	0.0050463944	-0.0857117132	0.029197199500000007	-0.176815004	-0.040678993999999996	-0.05742051650000001	0.1654432591	0.076969488	-0.0898314194	0.1221585213	-0.1075904342	0.1230984852	0.053154259599999996	0.0719832157	0.177229301	-0.0664151323	0.2212099241	-0.018267215	-0.1409124497	0.020218734	-0.029952153999999998	0.12173695039999999	-0.1168563317	0.17898352280000002	0.0599592754	-0.0190784375	0.20953917989999998	-0.1577564383	0.18883507649999998	0.1589325428	-0.0519335198	-0.2066611389	0.035822881699999996	-0.0183564271	0.1109691999	0.1139261748	0.273130952	0.0681428642	-0.0280062064	0.0748969237	0.0367071817	-0.1102575664	-0.088249132	-0.1101081648	-0.1108239128	0.0862769544	0.0353412566	-0.0444200347	0.015419880300000001	-0.0289296725	-0.2090528856	-0.0554915571	-0.054416899000000005	0.015919073	-0.1319987249	-0.0905780124	0.0415761634	-0.19908781600000008	-0.0379114908	0.0087607328	-0.036348071	-0.2366270516	0.041698771600000004	-0.16422110380000002	-0.0272054068	0.010872689199999999	-0.003907838	0.2973711643	-0.01455543	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0480988	0.018740600000000003	0.00035121008836000016	0.0023134945614400005	-0.0966204	-0.1258298	0.015833138568039997	0.00933550169616	-0.223662	0.094224	0.008878162176000001	0.050024690244000004	0.00203151	-0.00383119	1.4678016816099995e-05	4.1270328800999985e-06	-7.502969999999997e-05	-0.00042115370000000003	5.629455882089995e-09	1.7737043902369e-07	-0.000333437	-0.00047436300000000005	2.25020255769e-07	1.1118023296899998e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34162.15234375	182.3671875	1167052652.7575836	33257.79107666016	22594.69140625	-14.3671875	510520079.7436676	206.41607666015625	22352.390625	-141.986328125	20160.11737442017	499629366.6525879	1.6581	24.413576000000006	0.17488999	-0.17585492940000005	0.1530922374	-0.11520658980000001	-0.0701352246	0.0760177018	0.07678164929999999	0.26518038780000003	-0.0255920378	-0.1527926037	-0.054722187	0.1229974098	0.07964103480000001	0.0666085475	-0.06585708009999999	-0.1839404842000001	0.0718126412	-0.029497425600000002	-0.1496192507	-0.1279284206	0.10358049539999999	-0.14410247210000002	0.0250140444	-0.0813231772	-0.1791647129	0.1364053606	0.0277133367	-0.0413891954	0.0122713757	0.018800938899999998	-0.1879669841	0.0515256496	-0.06783415450000001	0.0600925596	0.09503233	-0.1461828949	0.0596607925	0.09896201980000001	-0.0171150975	-0.102272371	0.2391074965	0.0359845142	0.050359703799999996	0.0993997531	-0.1496802103	-0.1669836631	-0.0995971125	0.16521940699999998	0.069119292	0.0745112156	0.2367802131	-0.0032008279999999997	-0.1883299859	0.002431683	0.20543446010000002	-0.0263200154	0.0862463528	-0.1223224982	-0.0562286417	0.0927179428	-0.12834523890000002	0.1335519083	0.09977059880000001	-0.17972203550000002	-0.0343909877	0.0878563753	-0.1097903373	0.0966102233	-0.12244351	-0.0016292569	0.055800141799999994	0.0617036336	0.0823922455	0.1822807666	0.0484519683	-0.0402227342	-0.0488978565	0.111779943	0.0348084737	0.1513342481	-0.08878276339999999	-0.0040278206	-0.039376053700000004	0.1207205288	0.11775003070000001	0.11285322490000001	0.022840400000000004	-0.0252584	0.0006379867705599999	0.0005216838721600001	-0.0966288	-8.400000000005625e-06	7.056000000009449e-11	0.00933712498944	-0.126752	0.09691	0.009391548100000001	0.016066069504	0.00108406	-0.00094745	8.976615024999996e-07	1.1751860836e-06	3.04121e-05	0.00010544179999999996	9.248958264100001e-10	1.1117973187239993e-08	-0.000332065	1.3719999999999726e-06	1.882383999999925e-12	1.10267164225e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33858.30859375	-303.84375	1146385060.829605	92321.0244140625	22547.923828125	-46.767578125	508408868.9589272	2187.2063636779785	22264.14453125	-88.24609375	7787.373062133789	495692131.70838934	1.479775	21.787952	0.08420992500000002	0.115307455	0.2672705526	-0.06972019360000001	0.013938271499999998	-0.05200536769999999	-0.0188775277	0.23417035690000002	-0.0899367019	-0.1191134984	-0.0325111603	0.0840784993	0.013804728300000001	0.21381651129999998	0.2072815996	-0.0101921788	0.0041679874	0.0199730895	0.0442789112	-0.1813694016	0.0676394322	0.0163260752	0.125404729	-0.0385559158	-0.045738731	-0.0489811083	0.1582859793	0.0762256913	-0.045421240999999994	0.17009052289999999	-0.0541992225	0.056210856399999995	0.027737863999999997	-0.0119490431	0.06277371309999999	-0.0469761758	-0.0128962777	-0.0079263583	0.0134470167	0.0094843516	0.1072945681	0.010123834	-0.1914847968	0.0591917121	-0.25289970230000003	-0.1229778101	-0.1163340833	0.0600369887	-0.052179719699999995	-0.0190366736	0.18241118280000002	-0.058729239100000004	-0.20807699510000002	-0.0443211584	0.151847361	-0.145851644	-0.1986302666	0.0948764633	0.0212557301	-0.0158328788	-0.016666804099999998	-0.0300578332	0.16084274070000001	-0.1130815712	-0.0364561483	0.09659423939999999	-0.0218642698	-0.0319851627	-0.0071371051	-0.12734264039999998	-0.174050127	0.068833904	-0.024288085299999998	0.0087441476	0.0679300839	0.0100730875	-0.0038682392	0.0969122835	-0.102699388	0.0724911296	0.0441964468	-0.11554473039999999	0.0048553128	0.120326335	0.1161887065	0.1093977275	0.0094857	-0.013354700000000002	0.00017834801209000006	8.997850449000003e-05	-0.081959	0.014669799999999997	0.0002152030320399999	0.006717277681000001	-0.0896727	0.03707930000000001	0.0013748744884900007	0.00804119312529	0.00116386	7.98000000000001e-05	6.3680400000000156e-09	1.3545700996000002e-06	-4.97054e-05	-8.01175e-05	2.4706267891600003e-09	6.41881380625e-09	-0.00010986	0.000222205	4.9375062025e-08	1.20692196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33885.7421875	27.43359375	1148243523.5977173	752.6020660400391	22538.61328125	-9.310546875	507989088.6417389	86.68628311157227	22284.818359375	20.673828125	427.407169342041	496613129.31033707	1.333526	19.634607	0.17219619999999994	0.1047970515	0.0727285112	0.0137218206	0.10040771230000001	-0.13676311130000002	-0.0236851398	0.0008435572000000001	0.050753701500000005	-0.013075135	0.029084180699999997	0.0692216245	0.0001354199	0.0730304777	0.1515497193	0.0535749436	-0.09702589369999999	-0.0602767867	0.0016031770000000001	0.0146944678	-0.0712681835	-0.0054146127	0.11347071140000001	-0.2232711141	-0.12880471529999998	-0.0640367875	-0.08773360279999999	1.54235e-05	0.0480658342	0.0105733905	-0.2002749443	-0.0545861243	0.054046980599999996	-0.019830752	-0.0636580692	0.017930935	0.0552421958	0.1783319005	0.0006513939	0.116836639	-0.0802749803	-0.008315997299999999	-0.0816308435	-0.0008672725	-0.2365749506	-0.0107239706	-0.12157275779999999	0.0434120109	-0.13526165880000002	-0.0210243286	0.0018424498000000002	0.0492818676	0.0087478728	0.0802094797	0.0335808058	-0.0707565106	-0.1156435567	0.078703581	0.0023032426000000003	0.0151252203	0.0523969943	0.0282505356	0.0108200081	-0.0267530737	0.1202056618	0.13962789050000002	-0.218062893	-0.040484592	0.0778117659	0.08602139339999999	-0.071313556	0.082009285	0.08269877440000001	0.1145190142	0.0429847308	0.0322713403	-0.0467945325	0.0049765813	0.09181308839999999	-0.009223661	-0.1622488712	0.0540069467	0.1395118908	0.1198669825	0.1143757435	0.10540925529999999	0.00281333	-0.00667237	4.4520521416900014e-05	7.914825688900001e-06	-0.0104367	0.07152230000000001	0.005115439397290002	0.00010892470689	-0.045767	0.043905699999999985	0.0019277104924899995	0.002094618289	0.00152375	0.00035988999999999986	1.295208120999999e-07	2.3218140625e-06	-0.000469527	-0.0004198216	2.20455603729e-07	1.7625017582655998e-07	-0.000332065	-0.000222205	4.9375062025e-08	1.10267164225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33974.43359375	88.69140625	1154262138.0161285	7866.165542602539	22560.25	21.63671875	508964880.0625	468.1475982666016	22387.595703125	102.77734375	10563.182388305664	501204441.36658096	1.380168	20.321358	0.08183749000000001	0.051860582	-0.18299192	0.0268154877	0.1067034484	-0.0740270725	0.0373419335	-0.08276852330000001	0.1330461481	0.039723559500000005	0.123248121	-0.0723455042	0.024710674900000004	0.1436502668	0.017796285	-0.0124604439	0.0734449665	0.0643902429	0.0656162816	-0.0075906386	-0.1654365012	-0.1567272261	-0.0590275989	-0.1606541098	-0.047295848499999994	-0.039664345	0.0539767127	-0.13378765	-0.09545198419999999	0.0555871332	-0.0325342988	-0.1141894893	0.1621886699	-0.1629157109	0.012299750900000002	0.1238767952	-0.0426673333	0.0968589616	0.13839343140000002	0.1452732967	-0.1972548518	-0.0584048308	0.0952208794	0.0408307095	-0.0108023827	0.08649446820000001	-0.2130048693	0.069920623	-0.0724406855	0.0343906217	-0.029298619900000007	0.0752353815	0.0694985543	0.0779739445	-0.045611049699999996	0.0739564272	-0.13387458259999999	-0.037464319700000005	-0.0917394937	0.0070503024	-0.20450189629999999	-0.0613531735	0.0385766119	0.0317460175	0.2007548934	0.0181720385	-0.08030297360000001	0.0012695275	0.0868302976	-0.11082634400000001	0.0251397337	0.0777080627	0.029529916200000002	-0.1584859584	0.1049250992	0.15893014390000001	-0.0506492456	0.06272727389999999	-0.0401239719	-0.09907568039999999	-0.0191986302	0.1348594155	0.22699756920000005	0.11934271980000001	0.112315068	0.1009072399	-0.00629027	-0.0091036	8.287553296e-05	3.95674966729e-05	0.00933859	0.01977529	0.0003910620945841	8.720926318810001e-05	-0.0394858	0.006281200000000001	3.945347344000001e-05	0.0015591284016400002	0.000619258	-0.000904492	8.181057780639998e-07	3.83480470564e-07	-0.000498583	-2.905600000000007e-05	2.48585007889e-07	8.44251136000004e-10	-0.000332065	0.0	0.0	1.10267164225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33822.55078125	-151.8828125	1143964941.350235	23068.38873291016	22581.234375	20.984375	509912145.8986816	440.343994140625	22433.11328125	45.517578125	2071.8499183654785	503244571.4893952	1.331799	19.609177	0.07942882099999997	-0.0206986822	-0.10995968939999999	-0.10933261640000001	0.1195378438	0.033697330299999995	-0.0433883782	-0.0745194785	0.0872938634	0.0024358101999999997	0.2204489734	-0.057394082	-0.0667356273	0.12382696689999999	-0.026935183900000003	0.0239278469	-0.0718544492	0.0332986243	0.0530261344	-0.0750629846	-0.0064043163	-0.1636535411	-0.025502376400000002	0.0076680777	-0.0635941067	-0.0276858579	0.0193925467	0.0476823669	-0.1699073114	-0.0052068177000000005	-0.016027811399999998	0.0263157056	-0.08463869550000001	0.040656554500000004	-0.1881364283	0.0767793435	-0.100308179	0.042185554800000004	-0.17684601390000002	-0.035071773	-0.0872497454	-0.08710730720000001	0.0802362864	0.180419406	0.1022527222	0.048168179900000004	0.0536780738	0.14875062320000002	0.0323335931	-0.0476876951	-0.0686894069	0.0844022883	0.0362017901	0.1411320276	-0.1346612254	0.0134578076	-0.1256948185	-0.0708761772	-0.0022616793	0.1170643821	-0.0802643059	-0.07760682599999999	0.0895257283	-0.0816156064	0.0815780439	0.0174760947	-0.018656412	0.0342276429	-0.07213299150000001	-0.0489431353	-0.0013934398999999999	0.158388214	-0.0511955579	-0.033490529399999996	-0.0977179088	-0.0003215541	0.1305780923	-0.0729528533	0.1839291109	0.021364070899999997	0.11064573109999999	0.0699663547	-0.08935832640000001	0.11875383099999999	0.1100111431	0.0959136145	-0.00626417	2.609999999999939e-05	6.812099999999679e-10	3.92398257889e-05	-0.000145031	-0.009483621	8.993906727164101e-05	2.1033990961e-08	-0.07242139999999997	-0.03293559999999997	0.0010847537473599976	0.005244859177959996	0.000127975	-0.000491283	2.4135898608900004e-07	1.6377600625000003e-08	-0.000250196	0.00024838700000000003	6.259803841599999e-08	6.169610176900003e-08	-0.000332065	0.0	0.0	1.10267164225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
