onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0395	6	active_change	correct	1.0989000000000004	right
20.0558	6	active_change	correct	2.237199999999998	right
26.064	6	active_nochange	correct	1.1067999999999998	left
36.0804	6	passive	n/a	2.8569999999999993	right
42.0885	6	active_change	correct	1.6296999999999997	right
52.1049	6	active_nochange	correct	1.573999999999998	left
60.121300000000005	6	active_change	correct	1.509299999999996	right
66.1295	6	active_nochange	correct	1.0339000000000027	left
72.1376	6	active_change	correct	1.5795999999999992	right
78.1458	6	active_change	incorrect	1.9131	left
86.1622	6	active_nochange	incorrect	1.6864999999999952	right
92.1704	6	active_nochange	correct	1.2621000000000038	left
100.1868	6	active_nochange	correct	1.2963999999999913	left
106.195	6	passive	miss	n/a	right
112.2032	6	active_change	correct	1.9415000000000049	right
118.2113	6	active_nochange	correct	0.8643000000000001	left
126.2278	6	passive	miss	n/a	left
134.2442	6	active_nochange	correct	1.085800000000006	left
140.2524	6	active_nochange	correct	1.119400000000013	left
150.2687	6	active_nochange	incorrect	1.2927999999999997	right
156.2769	6	passive	miss	n/a	right
162.2851	6	passive	n/a	2.248899999999992	right
172.3014	6	active_change	correct	1.3112999999999886	right
180.3179	6	active_change	correct	2.250499999999988	right
188.3343	6	active_nochange	correct	3.1957999999999913	left
194.3425	6	active_change	correct	1.8204000000000065	right
204.3589	6	passive	n/a	2.224599999999981	left
210.367	6	active_nochange	incorrect	2.0152999999999963	right
216.3752	6	active_change	correct	1.4599000000000046	right
222.3833	6	active_change	correct	1.5716000000000179	right
228.3915	6	active_nochange	correct	1.1921999999999855	left
238.4079	6	active_change	correct	1.4694999999999823	right
244.416	6	active_change	incorrect	1.3251999999999953	left
252.4325	6	active_change	correct	1.6712999999999738	right
258.4406	6	active_change	incorrect	2.269999999999982	left
264.4488	6	active_nochange	correct	2.0346000000000117	left
272.4652	6	passive	miss	n/a	right
280.4817	6	passive	n/a	2.302099999999996	right
296.4979	6	active_nochange	correct	1.523399999999981	left
302.506	6	active_nochange	correct	1.3461000000000354	left
