onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0139	3.9414999999999996	control	3.9414999999999996	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0221	1.6592000000000002	control	1.6592000000000002	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0302	1.248899999999999	control	1.248899999999999	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0384	4.1084	control	4.1084	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0466	0.9880999999999993	control	0.9880999999999993	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0547	0.9968000000000004	control	0.9968000000000004	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
40.0629	1.5673999999999992	emotion	1.5673999999999992	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0711	1.4939999999999998	emotion	1.4939999999999998	left	incorrect	n/a	male	black	black	black	anger
50.0793	1.6446999999999932	emotion	1.6446999999999932	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0874	1.1723999999999961	emotion	1.1723999999999961	right	incorrect	n/a	male	black	black	black	fear
60.0956	1.8370000000000033	emotion	1.8370000000000033	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1038	1.3515999999999906	emotion	1.3515999999999906	left	incorrect	n/a	female	asian	black	asian	fear
70.112	0.9331999999999994	control	0.9331999999999994	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1201	1.10090000000001	control	1.10090000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1283	1.0435000000000088	control	1.0435000000000088	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1365	0.813200000000009	control	0.813200000000009	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1447	0.7018000000000058	control	0.7018000000000058	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1528	0.5264999999999986	control	0.5264999999999986	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.161	1.7959999999999923	emotion	1.7959999999999923	right	correct	n/a	female	caucasian	caucasian	caucasian	anger
105.1692	1.5216999999999956	emotion	1.5216999999999956	right	incorrect	n/a	male	black	black	black	anger
110.1774	2.56519999999999	emotion	2.56519999999999	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1855	1.9380000000000024	emotion	1.9380000000000024	left	incorrect	n/a	male	black	black	black	fear
120.1937	1.8135999999999939	emotion	1.8135999999999939	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2019	2.2302000000000106	emotion	2.2302000000000106	right	incorrect	n/a	female	asian	black	asian	anger
130.21	0.9338999999999942	control	0.9338999999999942	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2182	0.5446000000000026	control	0.5446000000000026	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.2264	0.5801999999999907	control	0.5801999999999907	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2346	0.5908000000000015	control	0.5908000000000015	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2427	0.527499999999975	control	0.527499999999975	right	correct	vertical	n/a	n/a	n/a	n/a	n/a
155.2509	0.5350999999999999	control	0.5350999999999999	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2591	2.1456000000000017	emotion	2.1456000000000017	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2673	1.946300000000008	emotion	1.946300000000008	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2754	2.090900000000005	emotion	2.090900000000005	left	incorrect	n/a	male	black	black	black	anger
175.2836	1.7375999999999863	emotion	1.7375999999999863	right	incorrect	n/a	female	black	asian	asian	anger
180.2918	1.5072000000000116	emotion	1.5072000000000116	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2999	1.495900000000006	emotion	1.495900000000006	left	incorrect	n/a	female	asian	asian	black	fear
190.3081	0.734499999999997	control	0.734499999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3163	0.5641999999999996	control	0.5641999999999996	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
200.3245	0.8588000000000022	control	0.8588000000000022	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3326	0.6973999999999876	control	0.6973999999999876	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3408	0.5361000000000047	control	0.5361000000000047	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.349	0.9487000000000023	control	0.9487000000000023	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3572	1.7202000000000055	emotion	1.7202000000000055	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3653	2.177000000000021	emotion	2.177000000000021	right	incorrect	n/a	female	black	asian	asian	fear
230.3735	2.504499999999979	emotion	2.504499999999979	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3817	1.5352000000000032	emotion	1.5352000000000032	right	incorrect	n/a	male	black	black	black	fear
240.3899	1.7927999999999997	emotion	1.7927999999999997	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.398	1.6984999999999957	emotion	1.6984999999999957	left	incorrect	n/a	female	asian	asian	black	anger
