csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
33507.20703125	n/a	1122732923.0350494	n/a	22444.28125	n/a	n/a	503745760.8291016	22276.2421875	n/a	496230965.9961548	n/a	n/a	n/a	n/a	-0.0713459929	0.0966546267	-0.0335033086	0.0097129477	-0.0931990656	0.045969360300000005	-0.0350907017	0.0285703503	-0.0182792786	-0.08891833240000001	0.0579523868	-0.0655609347	0.046307407599999996	-0.0824968496	0.1382785724	-0.104877681	0.05328268269999999	-0.0443337863	0.0087888872	-0.0581807913	0.0641689452	-0.0052304439	0.1034322893	-0.0427218716	0.0911018916	-0.0268542507	0.19251938579999997	-0.0930539701	0.1043513909	-0.0631171588	0.09070513919999999	-0.0109911519	0.0737292962	-0.1650037473	-0.056786805499999995	0.0615132905	0.0485682162	-0.0728260579	-0.06686490169999999	0.0683409612	-0.0211007161	-0.0100563314	0.0076609140000000004	-0.0604656476	0.1036150291	-0.035960237	0.14959693699999999	-0.1552105999	-0.1491529655	0.0169830724	-0.0267546445	0.0534807266	0.0381704484	-0.035297266800000004	-0.0005813257	0.0244192629	-0.0462680342	0.0418432026	-0.0850376584	0.08024630690000001	-0.10653477480000001	0.1213212492	-0.0438865659	0.1453361727	-0.0014256108	0.050273590099999994	-0.0327924947	0.025685666800000003	-0.0663984769	0.1322730915	-0.0182982143	0.021312015099999998	-0.014825088500000003	0.2053564762	-0.0258218644	0.1508284648	-0.06846206120000001	0.0201629457	-0.0214656417	0.1305017198	0.0742011073	-0.0197845754	0.016245596299999998	0.0270158063	0.0588537536	-0.029333971299999997	-0.0677648917	0.1466076601	-0.0695182507	0.1217078847	0.1216831682	0.1216419777	0.00840226	n/a	n/a	7.05979731076e-05	0.0491774	n/a	n/a	0.00241841667076	-0.0204841	n/a	0.00041959835281	n/a	0.0008062039999999999	n/a	6.499648896159999e-07	n/a	-0.00051241	n/a	2.6256400810000005e-07	n/a	5.15907e-05	n/a	2.6616003264899997e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33306.25390625	-200.953125	1109306549.2675934	40382.158447265625	22423.55078125	-20.73046875	429.75233459472656	502815629.6392975	22294.486328125	18.244140625	497044120.63495255	332.8486671447754	1.487763	21.774420000000006	0.072691425	0.10056293460000001	-0.06345686019999999	-0.021307642999999998	-0.051718652000000004	-0.2315868223	0.07666779259999999	-0.2293268	-0.012939728999999999	0.1273440072	0.0623542326	-0.0162321312	0.0341082259	-0.010578830800000001	-0.1037030164	0.0164109821	-0.16921389120000002	-0.09425069330000001	-0.035216684399999997	0.060037713	-0.0357497066	-0.0159564729	-0.0153056606	0.0262084167	-0.0144471687	-0.066632823	0.026475747799999998	0.14913338210000002	-0.0462526988	-0.10302344710000001	-0.0366800162	0.0531023941	0.008897456	0.1297972702	-0.064100993	-0.0670600888	0.054024811900000004	-0.0265708603	-0.0928358296	0.0301432046	0.0729371935	0.045534228499999996	-0.012220850600000001	-0.0387103185	0.1791282475	0.009484615	-0.0076733786	0.14050032769999998	0.0030938926	-0.09914453279999999	-0.1038132401	-0.0490384388	0.0331124026	0.0630024778	-0.2417735352	-0.07838682429999999	0.064141025	-0.0294835153	0.005847811600000001	-0.0357775402	-0.0290180513	0.0368410317	0.152126084	0.1062065283	0.0245841752	0.027979880099999997	-0.09434426630000001	0.0979337924	0.0168546603	0.0016706771	-0.0186114016	0.0297755915	-0.0878650289	-0.0103284868	0.0568093703	0.10612960560000001	0.09583349669999999	-0.029481741800000006	-0.038644417	-0.07005845320000001	0.1660823325	-0.013574226399999998	-0.0382779175	0.1380138951	-0.043792352400000005	0.0517095271	-0.0879558839	-0.0510785412	-0.0161967614	0.0724730816	0.1216419777	0.12141962949999999	0.12104935019999999	0.0189686	0.01056634	0.00011164754099559995	0.00035980778596	0.0339517	-0.015225700000000003	0.0002318219404900001	0.00115271793289	-0.0390747	-0.0185906	0.0015268321800899994	0.00034561040835999994	0.000291619	-0.0005145849999999999	8.504164116100001e-08	2.647977222249999e-07	-0.00051241	0.0	2.6256400810000005e-07	0.0	0.0	-5.15907e-05	0.0	2.6616003264899997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33438.30859375	132.0546875	1118120481.610855	17438.440490722656	22478.43359375	54.8828125	3012.1231079101562	505279976.8286285	22388.462890625	93.9765625	501243270.60489273	8831.594299316406	1.354429	19.822987	0.06197610000000001	-0.0377086077	0.0298660793	-0.1648463832	-0.0965920809	-0.1756362709	-0.0554986783	0.0135356205	-0.08952899449999999	0.1625070027	-0.0456441698	0.20183907920000002	-0.0974196813	-0.0102341224	-0.07007786349999999	0.1310702553	0.0604686714	-0.0210034603	-0.045175169400000006	0.1372663974	0.0855693206	-0.08083667580000001	0.0397631907	0.0162600699	-0.08647697630000001	-0.0836928787	0.1650353081	0.0197146218	0.0339786646	-0.0800847239	0.004054224	-0.10726825640000001	-0.06300903690000001	0.06335360570000001	0.131395084	-0.049372001	0.0827662994	-0.0596690047	0.0596502484	-0.0154833706	-0.0575328646	0.0615234947	-0.1085314842	-0.0935271475	-0.06340763940000001	-0.007177063100000001	0.0455574169	0.1451381582	0.15940885359999998	-0.1321538236	-0.1099303722	-0.14164530050000002	0.0331559602	-0.0500635891	0.0254779321	-0.2222909623	-0.0264778991	-0.1557421021	-0.10696230949999999	-0.0255687102	0.0933647827	0.0453145141	0.015520584799999999	-0.11897196439999999	0.1018027027	0.0187062123	-0.1340089322	0.0636924595	-0.10882641230000001	0.0010535774000000001	0.056395770199999994	0.0109369271	-0.0302591648	0.0559765037	-0.0918259399	0.0924445716	-0.0649433025	0.11419868720000001	-0.16993237260000002	-0.0615699234	0.087615466	-0.1230408332	-0.0512169018	-0.0648924397	0.033493687700000004	-0.024910970499999997	0.1175785096	-0.0118660552	-0.086860754	-0.0277506548	0.1215101995	0.120893123	0.1198669825	0.0112492	-0.007719399999999999	5.9589136359999974e-05	0.00012654450064000002	0.04875	0.0147983	0.00021898968289	0.0023765625	-0.0571798	-0.01810510000000001	0.0032695295280400004	0.00032779464601000017	0.000718685	0.000427066	5.165081292250001e-07	1.82385368356e-07	-0.00051241	0.0	2.6256400810000005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33554.19140625	115.8828125	1125883760.9272614	13428.826232910156	22465.94140625	-12.4921875	156.05474853515625	504718523.2690582	22337.62890625	-50.833984375	498969665.15333563	2584.093967437744	1.279021	18.719339	0.0596183	-0.1461145992	0.0018836482999999998	0.0572736488	0.048313368200000005	-0.1672142688	-0.0456391883	0.03897868	0.07923053349999999	0.0696721663	-0.0851501382	-0.0047743238	0.027755457	0.017741896200000003	0.0212466481	0.214052057	0.1901779914	-0.1293045427	-0.0021779529000000002	0.0586304025	0.030635706600000007	0.04470716190000002	-0.0458602233	0.07446694400000001	0.0374361206	0.0859120193	-0.0754025326	0.049987123	-0.0541241393	0.0895094107	-0.17835170039999998	-0.0582215244	0.0779738237	0.012498836200000002	0.0459392216	-0.0898023557	-0.0095466315	0.0503317701	-0.10341948810000001	0.1147099694	-0.0045768027	0.0548990062	0.08869701710000001	0.1293073132	-0.0776871321	-0.0891123841	-0.1181277427	0.026559674100000003	0.10710587710000001	-0.09756075199999999	0.0785139002	-0.1612786986	-0.1125361843	-0.051584912999999996	0.0406831716	-0.0389637356	0.0710835908	-0.0416324065	-0.0299144798	-0.0472598426	0.005822044300000001	0.014683974499999999	0.025295950600000002	-0.2595152073	-0.0070942589	-0.09974874119999999	-0.1548922642	-0.0674885029	0.0532811472	0.0032465274	0.0332812492	0.0106404425	0.0846845123	-0.0589828674	0.0236806508	-0.1447529638	0.1775216007	-0.0899351173	-0.011047282700000001	-0.0028565847	0.0129088568	-0.0603096433	0.0839826219	0.0587657688	-0.0927365258	0.028306621299999998	0.0026683007	0.0594134845	-0.2515441269	0.058865656900000014	0.1213126213	0.12010478890000001	0.1181006348	0.0141301	0.0028809000000000005	8.299584810000003e-06	0.00019965972601000004	0.0308798	-0.017870200000000003	0.00031934404804000014	0.00095356204804	-0.0571513	2.850000000000075e-05	0.00326627109169	8.122500000000427e-10	0.000348092	-0.0003705930000000001	1.2116804046400002e-07	1.3733917164900005e-07	-0.000918591	-0.000406181	8.438094252810002e-07	1.6498300476100005e-07	-5.29396e-23	-5.29396e-23	2.80260124816e-45	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33522.72265625	-31.46875	1123772934.287857	990.2822265625	22452.34375	-13.59765625	184.8962554931641	504107739.86816406	22282.98046875	-54.6484375	496531218.570694	2986.4517211914062	1.563177	22.878151000000006	0.25057765	-0.0522746257	0.0676104636	0.2083882193	0.0004320222	0.0562641916	0.0189217364	0.0527585215	0.18263634829999997	0.0418264841	-0.0873765692	0.0122256375	-0.1417440697	0.05916802030000001	0.1463868694	0.1187822572	0.08689009339999999	-0.0784375934	0.07262883490000001	0.0634451322	-0.0526898845	0.0248127886	-0.15011186599999998	-0.1038289116	0.14473454789999998	-0.0807126562	-0.026239514900000004	-0.2019867482	-0.0795853092	0.06939644	-0.0708488554	-0.05380879400000002	-0.066227829	-0.07004211440000001	0.17830696850000002	0.1580476824	-0.1458800356	-0.121616774	-0.0943121301	-0.0451667868	-0.09592581509999999	0.0681595951	0.021737085899999998	0.2582235446	0.0156453031	0.0330219161	-0.0079216561	0.0229873123	0.036720645499999996	-0.005416532700000001	0.056181687800000005	0.0496887631	0.0933046641	0.0038222190000000004	0.0472670842	-0.0164375716	0.1132878189	0.0259920612	-0.1385450016	0.0172763462	0.0657385129	-0.1672328583	0.029313753999999997	-0.19375480350000002	-0.0374661955	0.050723127199999996	-0.034601621	-0.0239478011	-0.0065863312	0.1201610445	-0.1778094743	0.022918069300000003	0.061075326900000004	0.0863810866	0.015513701699999997	-0.1257844167	0.0676426851	0.0932312444	0.09608528390000001	0.019915808899999998	-0.2442714991	-0.144130221	0.060781624299999996	0.036783906400000004	0.1358779538	-0.0517182012	-0.0342882573	0.0906645672	0.0821030438	0.10920855789999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0289796	0.014849499999999996	0.0002205076502499999	0.0008398172161599999	-0.0619453	-0.09282510000000001	0.008616499190009999	0.00383722019209	-0.031108799999999995	0.02604250000000001	0.0009677574374399996	0.0006782118062500003	0.00194146	0.0015933680000000002	3.769266931600001e-06	2.5388215834240008e-06	-0.00049794	0.00042065100000000013	2.479442436e-07	1.7694726380100007e-07	0.00032319200000000003	0.00032319200000000003	1.0445306886400002e-07	1.0445306886400002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33240.03515625	-282.6875	1104899937.188736	79912.22265625	22452.36328125	0.01953125	0.0003814697265625	504108616.91322327	22293.50390625	10.5234375	497000316.417984	110.74273681640624	1.787322	26.158667	0.20515245	0.1471854712	-0.0022460832	0.0081085614	0.027311528999999998	-0.1238224423	-0.0053660262	-0.12445931560000001	0.0241110723	-0.0565962741	0.1507500611	-0.0848616866	-0.0580078324	-0.1034130966	-0.0556702503	0.0424891709	-0.060992153499999986	-0.08986418130000001	-0.0192715531	0.0339861315	0.0057280066	0.1472538856	-0.1111795384	-0.0921126238	-0.0560984312	0.0476566796	0.1966446625	0.1232408039	0.0114215072	-0.0704710371	-0.018696384099999998	-0.066203615	-0.058047892000000004	-0.1702394439	0.0193830417	0.046851796200000004	0.11819898470000001	0.0601826492	-0.06176808950000001	0.0344683858	0.0282161556	0.1125463684	-0.1067238868	-0.0338489118	0.18120086940000002	0.0680146908	-0.0804927658	0.0903223443	0.1491071239	0.0553676024	-0.2373341466	0.0151420771	0.0133675438	-0.012008558899999999	-0.12611550259999998	0.1207469028	0.071349364	0.0392854906	-0.055729700199999996	0.0240206762	0.056110112000000004	0.0670230678	0.1168982	-0.0060977253000000006	-0.033212681200000004	-0.0346472409	-0.0793705229	-0.0572093467	0.0388794867	-0.12515066589999999	-0.1002626306	-0.0643678761	0.0769011942	0.0499560328	0.030731493199999998	0.128482213	0.0154242072	-0.062167119699999995	-0.052631980599999996	-0.1079614734	-0.10380170300000001	-0.0380603303	-0.1336395865	-0.0363514183	-0.0418238933	0.064851533	0.0490809505	-0.0867583942	0.017068453600000002	-0.0974473646	0.1207205288	0.11775003070000001	0.11285322490000001	0.0373981	0.008418499999999999	7.087114224999998e-05	0.0013986178836099998	0.0401676	0.1021129	0.010427044346409998	0.0016134360897599998	-0.06873600000000002	-0.037627200000000034	0.004724637696000003	0.001415806179840002	0.00117252	-0.0007689400000000001	1.3748031504e-06	5.912687236000001e-07	-0.000450195	4.774499999999997e-05	2.02675538025e-07	2.279585024999997e-09	0.0	-0.00032319200000000003	0.0	1.0445306886400002e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33524.44140625	284.40625	1123888171.6010897	80886.9150390625	22494.19140625	41.828125	1749.592041015625	505988647.02101135	22356.099609375	62.595703125	499795189.74429697	3918.2220497131348	1.447507	21.185244	0.04256465000000001	-0.1076573197	0.0527007663	-0.114292339	0.011978219299999999	-0.11169432859999999	-0.09053743210000001	0.0425549532	-0.0348708223	-0.0773802976	-0.0755629713	-0.1239894992	-0.1356286457	-0.028019700499999998	0.0655487886	0.0398333732	0.0908494559	0.0325320883	-0.0707225227	0.0361989671	-0.1334004194	-0.0595615797	0.07200252089999999	-0.0996867921	-0.0033710155	0.027738702799999997	0.18473124600000002	0.1344569215	0.13507718900000001	0.0325345071	0.128834579	0.0576088129	-0.030486631400000002	0.0059726474	0.0217263104	-0.0167509108	0.005334451800000001	-0.068559067	0.0225445256	0.089946242	-0.0064703174	-0.027045036	-0.0824209616	-0.0331382496	-0.1324294224	0.020539483600000002	-0.0679746089	0.1273577363	0.0964197858	-0.0181616543	-0.0205694016	0.034919362	-0.0159186573	-0.0842338997	0.0394952767	0.032711991600000004	-0.0408856599	0.18905487850000002	0.0017370187	0.07687334030000001	0.0507789418	-0.036244880800000004	-0.0320430872	-0.13213997	0.0430894811	-0.06386218610000001	-0.0159322399	0.10722141240000001	0.0519033557	0.0266174502	0.0019367316000000001	-0.0775081594	0.07431783110000001	-0.0671787425	0.1038747623	0.2093603726	-0.1458616825	0.0961057022	-0.0616077875	0.0327509211	0.0410182112	-0.042287831399999996	-0.0409213073	0.0235032663	-0.0895070951	-0.043402535199999995	-0.0363326511	-0.1055112867	0.1023239037	-0.0427665685	0.120326335	0.1161887065	0.1093977275	0.0374144	1.6300000000003808e-05	2.6569000000012427e-10	0.00139983732736	0.0517966	0.011629	0.000135233641	0.00268288777156	-0.0614748	0.007261200000000015	0.003779151035040001	5.272502544000024e-05	0.0008642329999999997	-0.0003082870000000003	7.468986782889996e-07	9.504087436900018e-08	-0.000615071	-0.000164876	3.783123350410001e-07	2.7184095375999997e-08	1.0587899999999999e-22	1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33511.34375	-13.09765625	1123010159.930664	171.54859924316406	22433.25390625	-60.9375	3713.37890625	503250880.8222809	22303.681640625	-52.41796875	497454214.72635275	2747.643447875977	1.23507	18.07608	0.13908772	-0.0647814433	-0.0432816799	0.0986903618	-0.008038011099999999	-0.0450066957	0.0644388102	-0.0117529479	0.0006555058	0.06286165889999999	-0.0712786011	-0.04194732	0.0360360121	0.0247899887	0.0928042215	-0.1888012064	0.0465674671	0.058493306900000014	-0.165092883	-0.0124725709	0.0430859211	-0.007982205899999999	-0.0647315821	-0.11897260259999999	0.018051128899999998	0.0874168384	0.05019530480000002	-0.0123369525	-0.0692794051	0.0059907107	0.0011904485000000002	-0.11879577220000001	0.06449169269999999	-0.0393027591	-0.051901585599999994	-0.0113022491	-0.0954965158	-0.15138789119999999	0.016831921899999998	0.1938872263	0.0657117205	-0.047674810199999994	0.0337868384	0.060846697400000004	-0.0351102566	-0.0327591123	-0.0364935546	-0.09965016300000001	0.0223092824	-0.1210325786	0.002143425	0.020416123300000002	-0.0758367831	0.0641930561	-0.0309608221	-0.0621534662	0.0087986209	0.060147525599999994	0.0531164393	0.0563863628	0.0005132616000000001	-0.0915026964	-0.18373641570000002	0.1434939774	0.030701238500000002	-0.10399532289999999	-0.09240880259999999	0.018878908	-0.06402237570000001	0.0085355138	-0.0868373706	-0.1058197755	0.0863593736	0.0396473411	-0.047134647300000006	-0.0785779619	-0.0592696604	-0.09703558550000001	-0.0358229316	0.09531587539999999	-0.0568015754	-0.0917934092	0.033975909900000004	0.08611821199999999	-0.13006786380000002	-0.2227728272	-0.032841920499999996	0.07215070309999999	-0.0429211589	0.0343201976	0.1198669825	0.1143757435	0.10540925529999999	0.0190215	-0.0183929	0.00033829877041	0.00036181746225	-0.00940742	-0.06120402	0.0037459320641604	8.84995510564e-05	-0.0295716	0.031903200000000013	0.00087447952656	0.0010178141702400004	0.000312481	-0.0005517519999999998	9.764437536099998e-08	3.044302695039997e-07	-0.000615071	0.0	3.783123350410001e-07	0.0	0.0	-1.0587899999999999e-22	0.0	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33413.64453125	-97.69921875	1116471640.860733	9545.137344360352	22402.90234375	-30.3515625	921.2173461914062	501890033.4235992	22205.099609375	-98.58203125	493066448.66226584	9718.416885375977	1.310207	19.175758	0.123641708	0.0306695528	0.1124624583	0.11662036279999999	-0.030374745699999997	-0.0011364282000000002	0.1490827811	-0.0787315322	0.15631990869999998	-0.0172055274	0.025015068999999997	-0.0413467015	0.058296169	-0.0804844926	0.0193775103	-0.0897941015	-0.1155359941	-0.0195570364	-0.0613645205	-0.16181755009999998	-0.054588872999999996	0.12844035380000002	-0.0446232479	0.0795627533	0.138330279	0.1008636302	0.1676099449	-0.1836259864	0.0721207042	0.046380877599999995	0.0341674656	0.0590718497	0.0298973589	0.1768382246	-0.030607601600000006	0.1051640252	-0.0432501393	0.013058328899999999	0.0922166287	0.0938540869	0.10489858789999999	-0.18852126190000001	0.0621823394	0.1234367758	0.0489090541	0.1127805678	0.033925469300000004	-0.0479747621	0.0631299412	0.0736004104	0.062095377300000004	0.0164676794	-0.0633167475	0.1290164655	-0.0898421475	0.092839528	0.1404541298	-0.013524750600000001	0.0058741932	0.07947554379999999	-0.030435101699999998	0.0035400751	0.07513478259999999	0.1998320159	-0.0283618635	-0.0880930779	0.0955683527	-0.0696815085	0.12402773519999999	-0.08809002269999999	-0.0557746093	0.07063623349999999	0.205504855	0.0640086215	-0.0397133134	0.043166859800000006	0.0047999014	0.13357013199999998	-0.0839718574	0.10385748300000001	-0.0282287454	0.0755978777	0.1406761065	0.0872935227	-0.0773263533	-0.08488480970000001	-0.0438515576	-0.0581660272	0.0372498069	-0.0228026226	0.11934271980000001	0.112315068	0.1009072399	0.019021	-5.000000000005e-07	2.5000000000050007e-13	0.000361798441	0.0471592	0.05656662	0.0031997824982244	0.00222399014464	-0.000314597	0.029257002999999997	9.8971272409e-08	0.000855972224542009	7.520029999999999e-05	-0.0002372807	5.6550851200899984e-09	5.630213059249e-08	-0.000198549	0.00041652199999999995	3.9421705401e-08	1.73490576484e-07	0.000102549	0.000102549	1.0516297401e-08	1.0516297401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33294.359375	-119.28515625	1108514366.1916504	14228.948501586914	22423.15234375	20.25	410.0625	502797761.0310211	22236.328125	31.228515625	494454288.482666	975.2201881408693	1.516288	22.191893	0.092438033	0.14563161630000002	0.077862741	-0.1604034473	0.1831297884	-0.000942523	0.1165593917	0.0518335784	-0.09819821990000001	-0.19767217199999998	0.0168556627	-0.0487969979	-0.0061453176	-0.153334332	0.0431088946	0.028132584	-0.0883450947	0.1800299818	0.0522326621	0.0583632758	-0.1357208637	-0.02697868	-0.0490092998	0.1025056081	0.0704177762	-0.0045596785	0.1267372818	0.0434625399	-0.2021910101	0.1374540775	0.13721531050000002	0.103788235	-0.1313791657	-0.1604814357	0.060806896799999996	0.069363347	-0.026364942000000002	0.1610466145	0.048304465	-0.1475636965	0.0467017637	0.0007999436	0.0156486842	-0.16855899370000002	0.0354602858	0.1574228456	-0.0983951701	0.0061622160999999995	0.0658652942	0.1364098386	0.1079698975	-0.011189590800000001	-0.029952463399999997	0.1288280386	0.054427406100000006	0.159421377	-0.1021968213	0.0518915724	0.0708829084	0.1592388712	-0.0563287279	-0.014428962	0.044258035999999994	-0.0132362554	0.1331644163	0.10915321119999999	0.10091666099999999	0.0717318725	-0.00034640519999999995	-0.018312741100000002	0.0592292855	0.1292732356	0.08487185109999999	0.22312506420000008	0.23305531899999998	0.0323892474	-0.056796193200000004	0.0428000592	0.073826693	-0.0176006563	-0.15003983380000002	0.0101449	-0.0268174398	-0.1956976421	0.0649030613	0.0904776727	-0.0038444394	-0.1056537145	-0.0009601758999999999	-0.0138070621	0.11875383099999999	0.1100111431	0.0959136145	0.0190306	9.5999999999985e-06	9.215999999997115e-11	0.00036216373635999987	-0.00577973	-0.05293893	0.0028025303095449	3.34052788729e-05	0.0231188	0.023433397	0.0005344789134400001	0.0005491240949596089	5.54218e-06	-6.965812e-05	3.07157591524e-11	4.8522536819344e-09	-0.000347464	-0.000148915	1.2073123129600002e-07	2.2175677225e-08	0.0	-0.000102549	0.0	1.0516297401e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
