name	volume	thickness	area	meancurv
Left-bankssts	2422.0	2.255	1147.0	0.092
Left-caudalanteriorcingulate	1939.0	2.846	664.0	0.139
Left-caudalmiddlefrontal	6984.0	2.417	2705.0	0.105
Left-cuneus	3197.0	1.8419999999999999	1745.0	0.14300000000000002
Left-entorhinal	2008.0	3.185	441.0	0.107
Left-fusiform	10567.0	2.6289999999999996	3681.0	0.133
Left-inferiorparietal	11618.0	2.171	5056.0	0.12300000000000001
Left-inferiortemporal	12038.0	2.364	4386.0	0.125
Left-isthmuscingulate	4131.0	2.39	1650.0	0.131
Left-lateraloccipital	13068.0	2.1180000000000003	5854.0	0.14
Left-lateralorbitofrontal	8375.0	2.415	3135.0	0.12300000000000001
Left-lingual	7357.0	2.1069999999999998	3430.0	0.134
Left-medialorbitofrontal	6004.0	2.372	2220.0	0.115
Left-middletemporal	11452.0	2.387	4002.0	0.132
Left-parahippocampal	2214.0	2.787	723.0	0.095
Left-paracentral	3139.0	2.292	1283.0	0.1
Left-parsopercularis	4892.0	2.506	1828.0	0.1
Left-parsorbitalis	3016.0	2.595	909.0	0.153
Left-parstriangularis	4145.0	2.366	1660.0	0.126
Left-pericalcarine	2139.0	1.6369999999999998	1475.0	0.127
Left-postcentral	10344.0	1.95	5002.0	0.111
Left-posteriorcingulate	3176.0	2.384	1297.0	0.12
Left-precentral	14133.0	2.484	5428.0	0.096
Left-precuneus	12391.0	2.398	5131.0	0.131
Left-rostralanteriorcingulate	3143.0	2.89	923.0	0.133
Left-rostralmiddlefrontal	18627.0	2.105	8147.0	0.131
Left-superiorfrontal	25949.0	2.6	8972.0	0.11900000000000001
Left-superiorparietal	17103.0	2.072	7762.0	0.122
Left-superiortemporal	13403.0	2.6439999999999997	4701.0	0.113
Left-supramarginal	14513.0	2.31	5873.0	0.124
Left-frontalpole	935.0	2.315	301.0	0.157
Left-temporalpole	2914.0	3.8280000000000003	532.0	0.13
Left-transversetemporal	1592.0	2.2159999999999997	657.0	0.1
Left-insula	8956.0	3.2760000000000002	2738.0	0.11
BrainSegVolNotVent	1422809.0	1422809.0	105451.0	1422809.0
eTIV	1828096.0930439997	1828096.0930439997	1422809.0	1828096.0930439997
