csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
32852.9140625	n/a	n/a	1079313962.3980103	23807.072265625	n/a	n/a	566776689.8606911	23370.423828125	n/a	546176709.9061928	n/a	n/a	n/a	n/a	-0.0384075641	0.0198989509	0.0550642712	-0.1441024926	0.0425217029	-0.007171068	0.09416622460000001	-0.1614006039	0.08315747650000001	-0.0867792463	0.0899535561	-0.1315827366	0.10157436880000001	-0.14630968800000002	0.0772916533	-0.0483150299	0.07714318120000001	0.0754686457	-0.11394845949999999	0.0139049328	-0.1589680879	0.1085331458	-0.0243273063	0.08489423869999999	-0.0623912842	0.0312433552	-0.0800753154	0.0546633953	-0.2686576418	0.1098033494	-0.0249203318	0.0455506101	-0.0987215345	-0.0322899296	0.1446976096	-0.0261035563	-0.076162507	0.0284936444	-0.0915174208	0.1395150647	-0.08171982059999999	-0.1039285901	0.18235503530000002	0.047034323200000006	-0.0048264869	0.0829834799	-0.1960739504	0.0156951928	-0.0678276116	0.0576884867	-0.1431010418	0.08604119460000001	-0.1176835398	0.1584544805	-0.0458525297	-0.0181512327	0.045502873	-0.1767187186	0.007391792199999999	-0.1115766692	0.1256162807	-0.0163188838	0.0426143742	-0.1283972447	0.23943675109999998	-0.0556608	0.186301067	-0.0047061233	0.0905900548	-0.0388615315	-0.0389911433	0.0148381772	-0.0679859146	-0.1532861517	0.0422577104	0.1217078847	0.1216831682	0.1216419777	-0.0196135	n/a	n/a	0.00038468938225	-0.09587780000000004	n/a	n/a	0.009192552532840008	0.0204596	n/a	n/a	0.00041859523215999984	-0.0007885	n/a	6.2173225e-07	n/a	8.988419999999998e-05	n/a	8.079169409639996e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32684.396484375	-168.517578125	28398.174137115482	1068269773.5478249	23827.923828125	20.8515625	434.7876586914063	567769953.9589273	23409.171875	38.748046875	547989327.873291	1501.4111366271973	1.382323	20.768421	0.13425445000000005	0.0334483166	-0.08147903620000001	-0.20522585280000002	0.0037131631	0.17835123260000002	0.010711358899999999	-0.071090677	0.0420680696	0.0976020258	-0.035203365800000004	-0.0566657908	-0.1232925031	-0.0148757363	-0.0042331617	-0.06790498360000001	-0.08928979449999999	-0.0458572197	0.0695395947	-0.1383323711	-0.1022132475	-0.1756476854	-0.0721946408	-0.05946590490000001	-0.0583059508	0.0063824166	0.0231720157	-0.046021068	-0.1409514187	-0.0945822333	-0.08733916650000001	0.1304534322	0.07930966639999999	0.10401699240000001	0.0179945914	-0.0809168308	0.1236864486	0.1563832159	-0.0203901977	0.1254697511	0.0372332825	-0.1244751974	-0.21692540780000005	0.0048122704	0.17569901289999998	0.0071250805	-0.0621272847	-0.026144134700000002	-0.10861578029999999	-0.0316484471	-0.0409619008	-0.0785586907	-0.0556475909	-0.0411824202	-0.0495604903	-0.1016865929	0.0151013028	0.0556529437	-0.12812786240000001	-0.1780758553	0.0770658472	0.1026336685	-0.0647644714	-0.0089085809	0.0290059364	0.0762654884	0.0896608867	-0.0560971562	0.0462627212	0.0806593726	-0.1245028934	-0.1505591869	-0.10921754380000001	0.10482323310000001	0.0465186675	0.1383252326	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0100489	0.0095646	9.148157315999997e-05	0.00010098039121	-0.064202	0.03167580000000005	0.0010033563056400028	0.004121896803999999	-0.0338583	-0.054317899999999995	0.0029504342604100005	0.0011463844788900002	-7.55778e-05	0.0007129222	5.7120038528399994e-09	5.082580632528401e-07	0.00015088499999999996	6.100079999999997e-05	2.276628322499999e-08	3.7210976006399975e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33010.2421875	325.845703125	106175.42224502565	1089676089.2774048	23907.345703125	79.421875	6307.834228515625	571561178.5687294	23462.451171875	53.279296875	550486614.9926187	2838.6834754943848	1.37792	20.702265	0.05372102	-0.2036862123	0.0493000667	-0.1322207128	-0.096548467	0.3632423631	-0.0869395007	0.09663162410000001	-0.0175412238	-0.0792765561	0.0340505403	-0.10722056619999999	0.04432368230000002	0.07729570870000001	-0.1096563083	-0.077914071	-0.0965677635	-0.0410973013	0.0023935041	-0.0409066874	-0.0297319454	-0.0563700524	0.13055429640000002	0.0091611399	-0.0631832328	0.0332833483	-0.09257559359999999	-0.11529174880000001	-0.18340101039999998	0.1627907203	-0.19566911539999998	0.0015821748	-0.010455269100000001	-0.1117706546	-0.0491875487	0.0784740478	-0.0059049072	0.0024244934	0.2039080209	0.1236407737	0.0918668426	-0.0714399149	-0.0164402017	-0.08645484519999999	0.3592221936	-0.0878304535	0.07943987429999999	0.045203909199999996	0.0160608714	-0.0004479818	-0.1287032535	-0.0241607614	0.0875581726	-0.1286908574	-0.1131560219	0.0078350738	-0.0019491404000000002	0.0681312925	-0.1006975933	-0.016738654199999998	-0.045105936500000006	-0.0304525482	-0.1956584665	-0.09633634320000001	0.1446306823	-0.0742128252	0.07440585179999999	-0.1398791873	-0.0079039599	0.1484067329	-0.0372508805	0.0053075058	0.1276071479	-0.1385589108	0.0069216146	-0.0211698635	0.1215101995	0.120893123	0.1198669825	-0.00343729	0.00661161	4.37133867921e-05	1.18149625441e-05	-0.0708424	-0.006640400000000005	4.409491216000006e-05	0.00501864563776	-0.0648744	-0.0310161	0.0009619984592099998	0.00420868777536	-0.000160395	-8.48172e-05	2.5726556025e-08	7.19395741584e-09	0.000255126	0.00010424100000000003	6.5089275876e-08	1.0866186081000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33083.6796875	73.4375	5393.06640625	1094529861.6651	23862.08203125	-45.263671875	2048.799991607666	569398958.8661041	23398.20703125	-64.244140625	547476092.2772369	4127.3096046447745	1.330451	19.989084	0.12997962	-0.09350382689999999	0.1439226562	-0.15418818	-0.14874426400000001	0.0969822633	-0.3056716143	0.0963163147	0.0635594309	0.017416373500000002	0.126837497	0.0200569176	-0.11816575300000001	-0.11022125630000001	-0.0329836391	0.08635053699999999	-0.034853699999999994	-0.0220304165	-0.0608435108	0.1383836441	-0.0085927018	-0.0471118632	-0.15100246720000002	-0.0513009255	0.0680328224	-0.0799012095	0.1912737643	-0.08781600390000001	-0.0018903960000000001	0.01851221	0.0041691398999999995	0.0144751698	-0.006108472199999999	-0.1289055339	0.040915481000000004	-0.1860059022	-0.12109264789999999	-0.1221373276	0.1380818983	0.19180721050000002	0.1294646166	0.19489604030000002	-0.1655719938	0.0325844381	0.0947155143	-0.3238813459	0.0327294448	0.0158940181	-0.0399132592	-0.1304303279	-0.0051121682	0.0642026262	-0.0905093575	-0.10754022869999999	0.038971264500000005	0.0541448479	0.0210793168	0.0608424825	0.1815084605	0.0438673271	0.08373173860000001	0.09385516279999999	-0.0042150841	0.1636087279	0.1062443307	0.1192300557	0.0256823373	0.0316724958	0.0860557338	-0.0375781587	-0.028081767	0.1490572389	0.0016539826	-0.0068741102	0.093587017	0.0387329296	0.1213126213	0.12010478890000001	0.1181006348	-0.00132911	0.00210818	4.4444229124e-06	1.7665333921000004e-06	-0.0385886	0.032253800000000006	0.0010403076144400005	0.0014890800499599995	0.00236519	0.06723959	0.0045211624633681	5.594123736100002e-06	-0.000403647	-0.000243252	1.6293090060899999e-07	5.9171535504e-08	0.000334376	7.925e-05	1.11807309376e-07	6.2805625000000005e-09	0.000245059	0.000245059	6.0053913481e-08	6.0053913481e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32735.197265625	-348.482421875	121439.99835586546	1071593140.0193825	23808.32421875	-53.7578125	2889.9024047851562	566836302.1051178	23288.01953125	-110.1875	542331853.6878816	12141.28515625	1.400109	21.035641	0.078213645	-0.1392578882	-0.1451815531	-0.0548362876	0.0742533648	0.045032123099999995	-0.20433127780000002	-0.1685822667	-0.0067674416	0.12196611869999999	0.0961894807	-0.0217481233	0.0410723033	-0.0008344750999999999	-0.1108574766	0.023895919100000003	-0.052212695700000006	0.0004758098000000001	-0.027771439199999998	-0.017334050400000002	-0.038955346	-0.0149933364	0.0497691692	0.101852635	0.0118441572	0.0330609917	-0.1462420909	-0.0058432672	0.10118375789999999	0.0459110067	-0.0867313821	0.0176818203	0.0656160455	0.0587694158	-0.0049471440000000005	0.013163753799999999	0.0223156383	0.1765848328	0.144824019	0.017636676599999998	0.0288229226	0.18547674	-0.0775295587	0.0346586504	0.0331236138	-0.1726444369	-0.1857186054	-0.030662991299999998	-0.1340516516	-0.007467228100000002	0.034965167000000005	0.0634058192	0.030549605299999998	-0.16928491829999998	-0.0482938248	0.0349239924	0.0622496899	0.0347126365	-0.0706124228	0.0656131757	-0.016634857	-0.0462187088	0.062212607	-0.0869873609	-0.025028288399999998	-0.07840002089999999	-0.0872327397	-0.0329695452	-0.022885835499999996	0.0123475875	-0.0855627975	-0.0267878092	0.0146412119	-0.1017889981	-0.0080386335	0.0676261763	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00143982	0.00276893	7.6669733449e-06	2.0730816324000003e-06	-0.0432086	-0.004620000000000006	2.1344400000000056e-05	0.00186698311396	-0.025212400000000003	-0.027577590000000003	0.0007605234702081001	0.0006356651137600001	0.000131154	0.000534801	1.7201371716e-08	2.8601210960100003e-07	3.17225e-05	-0.0003026535	1.00631700625e-09	9.159914106225e-08	0.000217571	-2.748800000000002e-05	4.733714004099999e-08	7.55590144000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32710.8125	-24.384765625	594.6167945861816	1069997254.4101562	23764.384765625	-43.939453125	1930.6755409240725	564745983.2886696	23260.287109375	-27.732421875	541040956.4105568	769.0872230529785	1.327299	19.941721	0.039048973	-0.1171238345	-0.0071780102	0.0732799108	0.18841040039999998	-0.1033018655	-0.0868392945	-0.1411886618	-0.1147861213	0.09377361630000004	0.1769565423	0.007305347399999999	-0.043705376500000004	-0.0054007711	-0.159228022	-0.1549787081	-0.0347392427	-0.0544566658	0.08621588880000003	0.1054492808	0.08676497429999999	-0.1015149274	-0.0163405652	0.1124315591	0.0111309793	0.0345746902	0.025234946400000003	0.0348521636	0.028681128700000006	0.049979024500000004	0.11921200009999999	0.0562257059	-0.05631486240000001	-0.0233924407	-0.0301818039	0.0832760382	0.0045523542	0.0099512352	0.1170932471	-0.0352118344	-0.138743125	0.0682528262	-0.1931285993	-0.022202656499999997	-0.1100969042	-0.0493011511	-0.1297347225	-0.0933301293	-0.1316013418	-0.1305437978	0.10565934449999999	0.0363840381	0.05629892440000001	-0.1311992228	-0.19724274190000002	0.0816596772	-0.06406616080000001	0.1744114071	-0.05867397	0.0896610931	0.0524552537	-0.016602684	-0.0074526392000000006	0.022270008199999997	-0.005530032	-0.0227317445	-0.0201309174	0.0365869281	-0.062096729	-0.0238892212	0.0999834144	0.0430052017	-0.0006086587999999999	0.065940622	-0.1099454552	-0.0859620102	0.1207205288	0.11775003070000001	0.11285322490000001	0.00239065	0.0009508299999999996	9.040776888999996e-07	5.7152074224999984e-06	-0.0408645	0.0023441000000000017	5.494804810000008e-06	0.0016699073602499993	-0.000685367	0.024527033000000004	0.0006015753477830891	4.6972792468900005e-07	2.14033e-05	-0.00010975069999999999	4.5810125089e-10	1.2045216150490002e-08	0.000142743	0.0001110205	2.0375564049000002e-08	1.232555142025e-08	0.000213802	-3.768999999999984e-06	4.5711295204e-08	1.4205360999999877e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32639.466796875	-71.345703125	5090.209354400635	1065334792.7843057	23748.65625	-15.728515625	247.38620376586914	563998673.6806642	23281.466796875	21.1796875	542026696.2139932	448.57916259765625	1.7293040000000002	25.981562	0.159212802	0.14585247140000002	-0.014566846599999999	0.019827134	-0.0095874976	-0.1223367027	0.0545290238	-0.0329231884	0.1444271609	0.070605475	0.0026120246	0.0180768215	-0.0074695985	0.0777975024	-0.1410902069	-0.0383719626	0.0529503622	0.0029986139	0.0475829803	-0.0627608755	-0.0081564192	-0.0002432466	0.1506406004	0.0631685893	0.21905412629999998	-0.0806728573	0.0061928821999999994	0.0559635726	0.0632393212	-0.0912622963	-0.0250135015	0.019461096	-0.1554512169	-0.057993124800000004	0.0922548507	-0.0280451231	-0.025880603199999998	0.0013437858	-0.16092277859999998	-0.0045567273	0.023840001	0.0172336453	-0.11332454900000001	0.040880393	-0.1168056604	0.0325338659	-0.026392916699999998	0.1163264428	-0.1041462849	0.0364325792	0.0670568759	-0.08711322	0.1067511907	-0.0001009298	-0.0197875653	-0.054422807000000004	0.0345195501	0.0208061784	-0.08699408089999999	0.1600974694	-0.1574778463	0.10948680529999999	0.1318895177	0.0271908122	0.0138023247	0.0324862974	0.0236592556	0.00033183169999999996	0.055223031900000004	0.0870449139	0.0872020547	0.034520357	-0.051155422699999994	-0.021167377400000003	-0.0040886936	0.0394225607	0.120326335	0.1161887065	0.1093977275	0.00288034	0.0004896900000000001	2.397962961000001e-07	8.2963585156e-06	0.0200983	0.060962800000000004	0.00371646298384	0.00040394166289	0.05983330000000001	0.06051866700000001	0.00366250905545689	0.003580023788890001	-0.000433174	-0.0004545773000000001	1.87639714276e-07	2.0664052167529004e-07	1.11344e-05	-0.0001316086	1.2397486336e-10	1.732082359396e-08	0.000372449	0.000158647	1.3871825760100002e-07	2.5168870609000003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32601.951171875	-37.515625	1407.422119140625	1062887220.2133217	23731.3515625	-17.3046875	299.45220947265625	563177046.9829713	23291.65625	10.189453125	542501250.8681642	103.82495498657228	1.266695	19.031195	0.16671647755000002	0.0430364146	-0.10933981359999999	0.0616513928	-0.0356478419	-0.1032637444	0.0607730479	-0.0563857095	-0.09816258550000001	0.11572936029999999	-0.21411012199999999	0.0054467371	0.0989215344	-0.047335952800000004	-0.055448347	0.12658451310000002	-0.0874128085	-0.0274935586	-0.1590275219	-0.0183834251	0.025690947599999996	0.0722104509	-0.011634063200000001	-0.0529554937	0.0359335797	0.0179316635	-0.1329826326	-0.08148678969999999	0.0401596025	-0.062442486900000004	0.0076251986	-0.0099615055	-0.0888010074	0.1318617044	0.1433911577	-0.0020519344	0.10044711880000001	0.0450283194	-0.0588340281	-0.12481460949999999	0.0579354805	-0.038800731	-0.023824725499999998	0.16389564880000002	-0.10419376849999999	0.0788243545	-0.0328571726	-0.1484749386	-0.0040072797	0.22136057690000002	0.0707254177	-0.024866323500000002	-0.039129826	-0.1357274209	0.0748199	-0.0790492166	-0.0600037306	-0.1396225243	0.1224907368	-0.0030641206	-0.049693808	0.0098238304	-0.0013904454999999999	-0.0747592842	-0.0963473991	0.0740628552	-0.025780636200000002	-0.0880044105	-0.0612291457	0.0146286569	0.0553375082	-0.0858605424	-0.053794235999999995	-0.0807025955	-0.028081321200000002	0.10142210089999999	0.1198669825	0.1143757435	0.10540925529999999	-0.000530192	-0.003410532	1.1631728523024001e-05	2.8110355686399995e-07	-0.0895013	-0.1095996	0.01201207232016	0.008010482701689999	0.0243774	-0.035455900000000005	0.0012571208448100006	0.0005942576307600001	-0.000611301	-0.00017812699999999993	3.7368891260100003e-07	3.1729228128999974e-08	-5.03511e-07	-1.1637911e-05	2.53523327121e-13	1.3544097244392102e-10	0.000197205	-0.00017524400000000002	3.8889812025e-08	3.0710459536000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32632.232421875	30.28125	916.9541015625	1064862592.8352699	23748.6171875	17.265625	298.101806640625	563996818.3184204	23295.919921875	4.263671875	542699885.0064125	18.178897857666016	1.192763	17.92041	0.09870186645	-0.057912287	-0.0373962355	0.09541430460000001	0.1000267129	-0.0157288563	0.0852017224	-0.0880077745	-0.1006363781	-0.0868901444	-0.034693104	0.0048613053	0.1888567894	-0.1064803571	0.0059596268	0.0162786165	0.012486529	0.0257027411	0.0321076233	-0.0839322412	0.025875431299999998	0.048046281100000005	-0.0063049199	-0.0516458285	0.0440646358	0.0347721187	-0.0972205507	0.1140712991	-0.06683018980000001	0.0720158875	-0.06288830849999999	0.0468537004	0.10655722949999999	-0.0660336445	-0.0040613333	0.0151598794	0.072514519	0.0282578776	0.04611383559999999	-0.0746918686	-0.1210925208	-0.0516039904	0.060841220700000004	-0.09651139939999999	-0.0209624404	0.1163110873	-0.0431246687	-0.012241553600000002	0.1150862725	0.149159884	0.026763697700000002	0.1148679599	-0.0433759846	-0.0094851626	0.0064637995999999994	0.0207760551	0.0407627125	-0.0351256261	-0.0745058455	0.0370626097	0.0394620915	0.0032880315	0.0890916883	0.005368731	0.0687636889	-0.1482949324	0.0783507934	-0.0345766147	-0.1156110208	0.09043102119999999	-0.15023703689999998	-0.0704499033	0.0919148216	0.0634213775	0.021759603399999997	0.055332408099999994	0.11934271980000001	0.112315068	0.1009072399	0.00326105	0.003791242	1.4373515902564002e-05	1.06344471025e-05	-0.033622000000000006	0.0558793	0.00312249616849	0.0011304388840000007	0.0379214	0.013544	0.000183439936	0.0014380325779599998	-0.00028665900000000003	0.00032464199999999993	8.217338228100003e-08	1.0539242816399996e-07	-0.000185608	-0.000185104489	3.4450329663999996e-08	3.4263671847951124e-08	0.000197205	0.0	3.8889812025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32592.896484375	-39.3359375	1547.3159790039062	1062296901.2411842	23783.515625	34.8984375	1217.9009399414062	565655615.4846191	23337.3359375	41.416015625	544631248.659729	1715.2863502502441	1.341073	20.148663	0.093930035	0.1541665643	-0.0300949873	-0.0745538467	0.0308532963	0.0198051551	0.0399231475	-0.058541400099999995	0.1913360263	0.07833087379999999	-0.1097993127	-0.0799794739	0.016497749199999998	-0.006829021899999999	0.0672549747	0.0300948225	0.0411500749	0.0682104513	0.0387030039	0.0969184711	0.0044499802	0.12219040939999999	0.0031035442	0.10840851789999999	0.0742110394	0.0755214809	0.0220826629	0.0761750367	-0.1571253157	0.0440589604	0.141442932	-0.0247065213	-0.1624771459	-0.1583189898	0.014848488600000001	0.16914502739999998	0.08659396359999999	0.077712797	-0.16068887	0.05294634	2.5165900000000002e-05	-0.06295357780000001	-0.0023148154999999998	-0.0193275156	0.026090798999999998	0.0102401973	-0.0664880408	0.10417393539999999	-0.1176286447	0.1516548163	-0.0151947269	-0.0749184093	-0.0583098666	0.1537109614	0.0901227359	-0.0249857669	-0.0188395579	0.029399722000000007	0.0964777876	0.0073453555	-0.0825983022	-0.103446855	0.06436228599999999	-0.0062033923999999995	-0.053787000599999996	-0.0373437235	0.18669258960000001	0.0016028858	-0.054310212000000004	0.0271299832	0.1039390635	0.123234439	0.17291133760000002	0.005512880899999999	-0.2526058123	-0.011706174	0.11875383099999999	0.1100111431	0.0959136145	0.00395707	0.0006960199999999999	4.844438403999998e-07	1.5658402984900002e-05	-0.00278014	0.030841860000000006	0.0009512203282596004	7.7291784196e-06	0.011405	-0.0265164	0.0007031194689600003	0.000130074025	0.00020867	0.0004953290000000001	4.35431689e-08	2.453508182410001e-07	3.65781e-05	0.0002221861	1.3379573996099998e-09	4.936666303321001e-08	0.000197205	0.0	3.8889812025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
