csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
34568.859375	n/a	n/a	1195006038.4885256	24482.322265625	n/a	n/a	599384103.5179176	24495.3125	n/a	600020334.4726562	n/a	n/a	n/a	n/a	-0.0729747225	-0.11436149470000001	0.0100381537	-0.047249224299999996	-0.1085611784	0.033434447	0.1473506557	-0.0440293662	0.1801248614	-0.027652035699999997	0.0181319355	-0.0368261871	0.0032766266999999997	-0.07555542259999999	0.0228474102	-0.0331469122	0.12584590910000001	-0.005990024300000001	0.0858880529	-0.2018897756	0.1591421778	-0.0158573147	0.07143048769999999	-0.0863693077	0.0722080596	-0.1619770904	0.0059124888	-0.1671341711	0.2044807799	-0.10600491029999999	0.0726061716	-0.1046392396	0.0010740379	0.1084663816	-0.0088172685	-0.1911956189	0.1662321196	-0.0305599374	-0.054215435199999995	-0.094444672	0.1066347356	0.0330599217	-0.0826088012	0.10374287730000001	-0.10119215109999999	0.06879282639999999	-0.0625427688	0.0803857346	0.1044625399	-0.0249680363	0.1241418393	-0.1651233326	0.0292445312	-0.049076903399999997	0.08072174900000001	-0.0528654716	0.038734779	-0.0045196874	0.013414743600000001	-0.1016843843	0.0807352745	-0.06050480480000001	0.09367742130000001	-0.21729012670000009	0.0602317708	-0.0328953061	0.030724365299999997	-0.0590124268	0.0621279234	-0.16232253929999998	0.156484429	-0.1021487442	0.0024513515	-0.1555341714	0.2102386293	0.0197797302	-0.1094258182	0.08917685869999999	-0.1104366673	-0.0580217693	0.08532629060000001	-0.2186247094	-0.1479126778	0.059957212300000014	0.069481368	0.1217078847	0.1216831682	0.1216419777	0.00013845899999999998	n/a	n/a	1.9170894681e-08	-0.0436583	n/a	0.0019060471588900005	n/a	-0.198004	n/a	0.039205584016	n/a	0.000601425	n/a	3.617120306250001e-07	n/a	0.00118288	n/a	n/a	1.3992050944000002e-06	0.001802	n/a	3.2472039999999997e-06	n/a	0.0	0.0	0.0	0.0	0.0
34755.05078125	186.19140625	34667.23976135254	1207913554.8072662	24473.25	-9.072265625	82.30600357055664	598939965.5625	24489.109375	-6.203125	599716477.9807129	38.478759765625	1.1835810000000002	17.66131	0.183495429	-0.1605527417	0.1010735837	0.047552559800000005	-0.1391244117	-0.1039063788	-0.0004559305	0.2580526165	0.0399989049	-0.0809412472	-0.1072597362	0.0001109024	-0.0589992082	-0.027613613999999998	-0.16913248879999998	-0.027407864	0.0751535515	-0.0032332804	-0.1197306653	-0.15082152699999998	-0.1570682342	-0.0006938655000000001	0.1169638158	-0.0052289006	-0.0950616274	0.17261872469999998	0.0910039334	-0.015923023600000002	0.014950369	0.0782197178	-0.0766548516	0.06419190129999999	0.0412182288	-0.09997163869999999	0.004849197899999999	0.0918569093	-0.07632466110000001	-0.0678111282	0.08305267570000001	0.1852376191	0.0860370409	-0.0298950702	0.1634180283	0.0610295846	0.0686630341	0.0735459511	0.2853290829	-0.0609633974	0.00045809949999999996	0.1136038293	0.009227304799999999	0.24496884300000002	0.07522047309999999	-0.09357450140000001	-0.0568279481	0.0936551608	-0.0736642455	0.061331362199999996	-0.0887147784	-0.0186162889	-0.046908991500000004	-0.09150125810000001	0.19113273320000002	0.1009371146	-0.09296057710000001	-0.10807575230000001	-0.1044354056	-0.0562770561	-0.0757456764	0.2008650977	0.0138341576	-0.0461007079	0.0967014311	-0.0461519009	-0.0694369138	0.0647398208	0.10123868949999999	-0.011391397099999999	0.0677523666	-0.043021091100000006	0.1373690708	0.035164639	0.023018529500000003	0.1185162291	0.0353466394	-0.03867934	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00417112	-0.004309579	1.8572471157241e-05	1.7398242054400007e-05	-0.07375930000000001	-0.030101000000000013	0.005440434336490003	0.0009060702010000006	-0.245808	-0.04780400000000001	0.060421572864	0.0022852224160000013	-0.000566773	-0.001168198	3.21231633529e-07	1.3646865672040002e-06	0.000523461	-0.0006594190000000001	4.348334175610001e-07	2.74011418521e-07	0.002	0.00019800000000000004	4e-06	3.920400000000002e-08	0.0	0.0	0.0	0.0	0.0
34549.8515625	-205.19921875	42106.71937561035	1193692242.9907837	24524.505859375	51.255859375	2627.1631202697754	601451387.6465187	24472.640625	-16.46875	598910139.1604004	271.2197265625	1.154529	17.227795	0.14238357820999994	0.0178967075	0.1019940058	0.0639910726	0.0038626984	0.0826689229	0.0175090294	0.1944831768	0.023627572200000002	0.0482445899	-0.11973001900000001	0.035684730299999995	0.0283505586	-0.15429741689999998	-0.1194111561	0.0922378244	-0.0617481583	0.029970562200000002	-0.1108368648	-0.0510723688	-0.02372411	0.0795510051	0.0635671763	0.0945646705	-0.1346968809	-0.1716719653	0.0901224924	-0.1309726766	-0.029764377999999998	-0.0750071538	-0.0526141342	0.0350654356	0.09866853369999999	-0.0213665148	-0.0385218901	-0.0971297853	0.0314780662	-0.0856937684	0.0320093152	-0.0797208992	0.0445505368	-0.06247749900000001	0.040407005499999996	0.0688714163	-0.053286817300000004	-0.0358121707	0.137802454	-0.109121419	0.0016505453	-0.0792556915	-0.0082134584	0.1850677644	-0.0451015833	-0.0587118705	-0.1519494538	0.0829267279	0.0334300265	0.0214163806	-0.0487048488	0.15336102570000001	-0.0271063996	0.0231006293	0.11824970720000001	0.0878297823	-0.07781168940000001	0.0265292635	-0.0600312708	-0.06631352480000001	-0.1348200751	-0.09501311470000001	-0.0758553697	-0.1686877429	-0.101242191	0.10411839519999999	0.0985486126	0.00032963080000000003	0.07878780469999999	0.0792872708	-0.0188498546	0.0315401052	0.0112894432	-0.080231038	0.1319424577	0.10879274400000001	-0.1186310216	0.0602001633	0.1215101995	0.120893123	0.1198669825	-2.7467900000000003e-06	0.0041683732099999996	1.737533521784571e-05	7.544855304100003e-12	-0.0478766	0.025882700000000012	0.00229216882756	0.0006699141592900008	-0.17371199999999998	0.07209600000000002	0.030175858943999993	0.005197833216000003	-4.4819e-06	0.0005622911000000001	2.0087427610000006e-11	3.161712811392101e-07	0.0007659	0.00024243900000000003	5.8776668721e-08	5.866028100000001e-07	0.002	0.0	4e-06	0.0	0.0	0.0	0.0	0.0	0.0
34435.4921875	-114.359375	13078.066650390625	1185803122.1953735	24461.20703125	-63.298828125	4006.741641998291	598350649.4256744	24481.025390625	8.384765625	599320604.1764259	70.30429458618164	1.174535	17.526327	0.11662652661	0.0474269335	0.0778124499	0.0485879793	-0.048953099900000005	-0.122994287	-0.0014756897	0.20163885329999998	0.024090907	-0.0855549498	0.037759216	0.0033396463	0.11255403130000001	-0.11924051390000001	-0.2037149248	0.0688440765	-0.1501896419	0.053634595800000004	-0.0334405219	0.0338803512	0.018319225	0.032318563700000004	0.09781813210000001	0.0215114822	0.0517964766	-0.0206944944	-0.030742728700000006	0.1198723328	0.0058185092	0.020601347	0.0209046471	-0.021099924	0.0586679342	0.026666022400000003	0.0424944147	-0.2618995188	-0.0187409729	-0.0247164361	0.09150134900000001	0.1077178131	-0.002689765	-0.0613327776	0.007292510699999998	0.1406537381	0.0611838375	-0.10418896470000001	0.11399493769999999	-0.09810001060000001	0.1848726203	0.1257814425	-0.0009112438	0.19229453559999998	0.0960314392	0.058522853799999996	-0.0763684477	-0.0024960654	0.067516068	0.11325170119999999	-0.1371479275	0.2083069691	-0.0573454392	0.1057771877	0.0236977996	0.057655592199999994	-0.0086394616	0.0355609608	-0.0213680215	-0.12327899	0.0054981688	-0.0110561621	0.0811465165	0.059323585	0.0044740683	0.0080158056	-0.10680288560000001	0.070121447	0.0489050405	-0.10123278990000001	-0.2064692307	0.0404772752	0.053795102000000004	-0.0149779453	0.11407796279999999	0.1261257288	0.0838995501	0.1163477482	0.1213126213	0.12010478890000001	0.1181006348	-1.14184e-05	-8.671609999999999e-06	7.519681999209998e-11	1.3037985855999998e-10	-0.110562	-0.0626854	0.012223955843999998	0.00392945937316	-0.173537	0.0001749999999999807	0.030115090369	3.0624999999993255e-08	-0.0004893219999999999	-0.0004848400999999999	2.3943601968399995e-07	2.3506992256800995e-07	0.000523461	-0.00024243900000000003	5.8776668721e-08	2.74011418521e-07	0.00165213	-0.0003478700000000001	2.7295335369e-06	1.2101353690000007e-07	0.0	0.0	0.0	0.0	0.0
34499.03515625	63.54296875	4037.708877563477	1190183426.7121735	24451.9453125	-9.26171875	85.77943420410156	597897629.5654907	24455.509765625	-25.515625	598071957.8965797	651.047119140625	1.288511	19.227066	0.1349341684	0.0694161798	-0.0294386629	0.09876270029999999	0.0867617309	-0.1121656733	-0.0656084475	0.1400662334	-0.1085667387	0.2064394028	0.0532976146	0.06418137230000001	-0.0625012061	-0.0419036129	-0.0032212965999999996	0.0256966288	0.1198652185	0.1156578183	0.0270751919	0.1385229675	0.0247504117	-0.077578653	-0.0298703909	0.11449375099999999	-0.010698173500000002	-0.0265138813	0.0273430724	0.17278810030000002	-0.0939828456	-0.1457750224	0.0198101285	-0.137150784	-0.005562100600000001	0.10958235150000001	0.0156959331	0.0325364252	0.0512849624	-0.1522131144	0.0920900175	-0.1247980292	0.010795830800000001	0.09753645970000001	-0.0421165478	0.005597575	-0.0687597418	-0.10684778699999999	0.033363372599999996	-0.08766743240000001	0.1452136569	0.10950345060000001	0.0553886291	0.1362776509	-0.24171687320000002	0.11023719789999999	-0.0169683176	0.0395364672	-0.0923300577	-0.06756124570000001	0.008543791700000001	-0.05755791690000001	-0.1476401625	0.017131457	-0.1379826668	0.0507444355	0.0012380755000000001	-0.0220234944	0.0960830775	0.05856662610000001	-0.0322656141	0.0014293302	0.2005096524	0.0638363279	-0.0542309621	0.0941880076	-0.013468078799999998	-0.1214551961	-0.0092540699	-0.0175026603	0.0040869285	0.0556290232	-0.0298693165	-0.0578504124	-0.08201339440000001	0.0049200505	-0.22109285969999998	0.06578413059999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0074189999999999985	0.007430418399999999	5.521111759905856e-05	5.5041560999999985e-05	-0.0411762	0.06938580000000001	0.0016954794464399995	0.004814389241639999	-0.154638	0.018899000000000003	0.023912911044	0.000357172201	0.000271197	0.0007605189999999999	7.354781280899999e-08	5.783891493609998e-07	0.000523461	0.0	0.0	2.74011418521e-07	0.00167599	2.3860000000000117e-05	2.8089424801e-06	5.692996000000054e-10	0.0	0.0	0.0	0.0	0.0
34474.37890625	-24.65625	607.9306640625	1188482800.971695	24475.8984375	23.953125	573.752197265625	599069604.3228151	24479.513671875	24.00390625	599246589.611515	576.1875152587892	1.131349	16.881907	0.13801333	0.010705106499999999	0.0201087554	0.043303908099999996	-0.1123185542	-0.0849435567	0.010824321599999999	0.1935170697	-0.0695581713	0.024442785800000002	0.049899911	0.07492113809999999	0.0686732696	0.0017512453	-0.1369407672	-0.009847054000000001	-0.15742097689999998	-0.1106709741	0.0758693586	-0.060058177699999986	0.030406221400000006	-0.0748339729	0.0795672593	0.10014032310000001	0.11826111660000001	-0.060581792999999995	-0.032979164	0.1210470151	0.0947946453	-0.1624235503	-0.023124484700000003	0.1576703646	-0.14714503210000002	0.12905650400000002	-0.0269356467	0.1391085121	-0.029540280099999996	0.06547079089999999	0.0774013242	-0.2143064663	0.1402202606	-0.049541378600000005	0.0018748710999999998	0.08526106369999999	0.1278543356	-0.1164628491	0.1265193105	-0.0698986654	0.1336362478	0.0860937115	-0.0168052079	0.2036579931	-0.0837784874	0.0651259517	0.0015029215	-0.0182834473	0.0356098189	0.1080725398	-0.1294247821	0.133574682	0.1248501075	0.0398342894	0.030821527400000007	-0.10970767199999999	0.0373273077	-0.07455933690000001	0.09228447279999999	-0.1364617508	0.02800399	-0.0395092972	0.1091766815	0.1605308941	0.0784268758	0.0309938879	0.1686536461	0.0798674379	0.0673925884	0.1496214455	0.1241723783	-0.014473419099999999	-0.2142192091	-0.0548223382	-0.1209085896	0.0389389325	0.0514476776	0.0778172287	0.1207205288	0.11775003070000001	0.11285322490000001	0.0118634	0.004444399999999999	1.9752691359999997e-05	0.00014074025956	-0.105423	-0.0642468	0.011114008929000002	0.004127651310240001	-0.190104	-0.035466000000000004	0.036139530816	0.0012578371559999993	-8.19156e-05	-0.00035311260000000003	6.7101655233600015e-09	1.2468850827875992e-07	0.000523461	0.0	0.0	2.74011418521e-07	0.002	0.00032401	4e-06	1.049824801e-07	0.0	0.0	0.0	0.0	0.0
34621.70703125	147.328125	21705.576416015625	1198662597.7577055	24502.330078125	26.431640625	698.6316261291504	600364179.2573892	24467.0546875	-12.458984375	598636765.0811157	155.2262916564941	1.156254	17.253534	0.164381538	0.034926593799999996	-0.0950942458	0.11895888339999999	0.030746659300000007	-0.0386048606	0.048001452300000004	0.0757453124	-0.0766460347	0.0399097054	-0.0824942281	-0.0705824042	-0.09941536769999999	0.0672409878	0.0409841939	0.0625166362	0.0974359328	0.1300113971	-0.1014062705	-0.0381195481	-0.0389827807	0.023073928900000002	-0.09198157480000001	-0.0623772111	0.131276604	-0.1656962351	-0.186886981	-0.022391551699999998	-0.049769248700000004	0.0235588934	0.20031909329999997	-0.068828168	-0.1019518886	-0.13061078	-0.0262742209	0.0833305083	0.0698206893	-0.14883402199999998	-0.0186518807	-0.1170429506	0.0917467509	-0.00033013910000000005	-0.0395791106	-0.0742728704	-0.0784544185	-0.1344713823	0.011065673400000002	0.0488433516	0.0473591432	0.0338189461	-0.05349805	0.10563990470000001	-0.0440806608	-0.049690276500000005	0.0322645903	0.0896999851	-0.0739966575	-0.025378569	0.1664288017	-0.08844699689999999	-0.11526760550000001	-0.0021032628	0.049700084900000004	0.0965298764	-0.0133370754	0.0842702918	-0.021793381	-0.0068599027	0.1449172384	-0.1719317492	-0.0927633953	0.15542893929999999	-0.0241453212	-0.09344330630000001	0.0184041314	-0.0536129339	-0.1801285209	0.0174806911	0.0231109734	-0.0524393783	-0.042910047300000004	-0.18970605420000008	0.1415788723	0.0651183459	-0.0288822571	-0.028267310499999997	0.120326335	0.1161887065	0.1093977275	-5.6268e-05	-0.011919668000000001	0.000142078485230224	3.166087824000001e-09	-0.0523044	0.0531186	0.00273575025936	0.0028215856659600004	-0.13050599999999998	0.05959800000000001	0.017031816035999996	0.0035519216040000006	-0.000470981	-0.0003890654	2.21823102361e-07	1.5137188547716e-07	0.000523461	0.0	0.0	2.74011418521e-07	0.00159416	-0.00040584	2.5413461056e-06	1.6470610559999995e-07	0.0	0.0	0.0	0.0	0.0
34877.94921875	256.2421875	65660.05865478517	1216471341.7057035	24486.1640625	-16.166015625	261.34006118774414	599572230.4956665	24476.009765625	8.955078125	599075054.0469704	80.19342422485352	1.303424	19.449593	0.07825526859999997	-0.1956734304	-0.0282200887	0.08328216570000001	-0.135450784	0.0176703603	-0.0384242366	0.0899620162	0.0828155905	0.1066926734	-0.043506072699999995	0.0010327686	0.0977050351	0.1916972588	-0.0629849046	0.1855755375	-0.0047631772	-0.0358154481	0.0826952532	0.0401312871	-0.1282481601	-0.0506020562	-0.0763616295	-0.0579306045	0.1100358462	0.05595060650000002	-0.0165335962	-0.18474694690000001	0.0722227552	-0.0477618744	0.0341160744	0.0515624649	0.044012633200000005	-0.1579214715	-0.047885948399999996	0.1447484883	0.0416006465	0.0014521411	0.0396001302	0.1081136033	-0.1409707304	0.0937391322	0.13129998539999999	-0.0795571547	0.0437679382	0.0014890084	0.1820879832	0.12052458490000001	0.028102093199999997	-0.0175130972	0.0550391154	0.052908068499999995	-0.0490686547	0.038453319799999996	-0.09957104439999999	-0.0060672648	-0.0170768579	0.2140894495	0.1852356635	0.09222951730000001	0.0012333458000000001	-0.0517552279	-0.0975832466	-0.0175726012	-0.0660470442	-0.0390372048	-0.043547992199999996	0.0623752661	0.1391475159	0.0104583561	-0.1295148028	-0.0584330824	0.09233803970000001	-0.11291334019999999	0.1184892973	-0.0579205236	-0.011203586100000001	0.0520326505	0.1225535997	-0.088086194	0.18292626420000002	0.1241605706	0.0274682609	0.0254317808	-0.0683172419	-0.0702318902	0.1198669825	0.1143757435	0.10540925529999999	-2.27994e-05	3.34686e-05	1.12014718596e-09	5.1981264036e-10	-0.0970152	-0.0447108	0.009411949031040001	0.0019990556366399994	-0.1596	-0.029094000000000012	0.02547216	0.0008464608360000005	-0.000470981	0.0	2.21823102361e-07	0.0	0.000523461	0.0	0.0	2.74011418521e-07	0.00150582	-8.834000000000012e-05	2.2674938724e-06	7.80395560000002e-09	0.0	0.0	0.0	0.0	0.0
34654.95703125	-222.9921875	49725.515686035156	1200966046.8377838	24507.001953125	20.837890625	434.2176856994629	600593144.7304727	24438.18359375	-37.826171875	597224817.3618318	1430.819278717041	1.201452	17.927975	0.12599289939999994	-0.031561218599999996	0.0835593271	0.036203097999999996	-0.0930346301	0.013311848700000002	0.0838561435	-0.0011797011	0.1190462006	-0.2345487852	-0.0463069804	-0.0364114319	0.0955569927	0.0461614321	0.0659127411	0.0441177406	0.038528250699999995	-0.0139339557	0.132740807	-0.023558185099999997	-0.042311410599999995	0.0899023187	0.0239658946	0.0254053441	0.11174165009999999	-0.07007677450000001	-0.0035714793	-0.0500385423	0.0173845304	-0.1057685368	-0.1450813797	0.0970766479	-0.1069119243	0.0444784409	0.1281373804	0.12273728369999999	-0.0546484486	0.078588283	-0.0021615708	0.152813541	-0.08438323800000001	0.0495183448	0.0580314558	0.0536070758	-0.0762490208	0.0494289605	0.12244874720000001	0.0621291573	-0.12371369369999999	-0.0152704082	-0.0802880213	-0.009540856700000001	0.2402949293	-0.0509877517	-0.0308666396	-0.1225355195	0.0672306734	0.045928312699999994	0.05463217150000002	0.0073723273	0.0203853793	-0.0529301313	-0.0282805948	-0.1157321515	-0.0968170977	0.0567641792	-0.0177407141	-0.07236816410000001	0.0642712528	0.0079241439	-0.0031206789000000003	0.0493607511	0.0452879162	0.1426143842	0.1230667385	0.1617472854	-0.0441657746	0.0180128822	0.1507109213	0.0324768594	0.0989857714	0.15618138199999998	-0.07265259360000001	-0.0286896361	-0.017518076	-0.0431092301	0.11934271980000001	0.112315068	0.1009072399	0.00600965	0.0060324494	3.639044576356036e-05	3.61158931225e-05	-0.0651417	0.0318735	0.004243441078889999	0.00101592000225	-0.113096	0.04650399999999999	0.012790705216	0.002162622015999999	-0.000874691	-0.0004037100000000001	7.650843454810001e-07	1.6298176410000004e-07	0.0007402	0.000216739	4.697579412099999e-08	5.4789604e-07	0.00129461	-0.00021120999999999987	1.6760150521000004e-06	4.4609664099999955e-08	0.0	0.0	0.0	0.0	0.0
34338.7734375	-316.18359375	99972.06495666504	1179151361.1919556	24422.97265625	-84.029296875	7060.922733306885	596481593.3679353	24434.6875	-3.49609375	597053953.2226562	12.222671508789062	1.209222	18.043913	0.057018869999999985	0.0835801346	0.0305965161	-0.0009939469	-0.0931908864	-0.137388106	-0.1556929252	-0.0867190561	-0.0421279033	-0.022258405099999996	0.059348309	0.12312546029999999	0.0301953648	0.0783314798	0.1446359343	0.0810541615	0.050947733099999996	0.0699794102	0.025255464300000002	0.0809418382	0.003898891	0.0656325413	0.00794922	-0.0993087084	-0.0597980064	0.0212886408	0.0786156429	-0.0656889811	0.12340750939999999	-0.1579333382	-0.1834345407	-0.088037266	0.0500533457	-0.1205073411	-0.23182407370000002	-0.0809173364	-0.0339957166	0.053963932699999995	0.0585152926	0.0103520978	0.0350053226	0.0432147381	-0.112460276	0.08069938139999999	0.009712018499999999	-0.0013494664999999999	0.0175476397	0.1510092465	0.055155913	0.1380232707	0.1407340099	-0.0793746841	-0.053943968200000005	0.0064396512	0.0655281643	-0.1979054778	-0.0250073535	-0.034707585	0.10665682929999999	-0.0292794609	-0.0598834116	0.0022126445000000003	-0.066506436	-0.0045283152	0.012722861	0.0468163938	-0.1213710357	0.0869933777	-0.0227339598	-0.0366710891	0.005659666	-0.1126408451	0.1316319938	0.1375958907	-0.0361680562	-0.074573093	0.1988359913	0.1906897773	-0.1119468937	-0.106706803	0.0839618616	0.0024668482000000003	-0.0501148337	-0.041850054399999996	-0.004327253499999999	-0.10142262769999999	0.11875383099999999	0.1100111431	0.0959136145	0.00652747	0.0005178199999999996	2.6813755239999954e-07	4.26078646009e-05	-0.0348157	0.030326	0.00121213296649	0.0009196662760000001	-0.108677	0.004419000000000006	0.011810690329	1.9527561000000053e-05	-0.00120978	-0.00033508899999999984	1.4635676484e-06	1.1228463792099994e-07	0.0008021019999999997	6.190199999999976e-05	3.831857603999968e-09	6.433676184039996e-07	0.00133274	3.8129999999999935e-05	1.7761959076e-06	1.453896899999995e-09	0.0	0.0	0.0	0.0	0.0
