csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
34287.91015625	n/a	n/a	1175660782.8830721	24721.076171875	n/a	n/a	611131607.0956459	24642.638671875	n/a	607259640.7125893	n/a	n/a	n/a	n/a	-0.0819558075	-0.149381488	-0.001648755	-0.0924819572	0.2286666669	0.2703106233	-0.0219240208	0.12843533880000002	-0.0897557568	0.0737086036	-0.0679334816	0.0226240196	-0.1485631141	0.1226786796	-0.05677565480000001	0.31652395699999997	-0.0214297532	0.1205712506	-0.033317997599999996	0.07996478679999999	-0.0413623526	0.080743548	-0.0684208809	0.09731504640000001	-0.0370613948	0.0577205111	-0.0319347546	0.1199071494	-0.0373769097	0.0851283725	-0.012529717099999999	0.028209296800000002	-0.1131321659	0.0039114933	-0.0191690336	0.0083223089	-0.1431173332	-0.0576149644	0.19223361120000002	0.0059314597999999994	-0.0121327995	0.047169234299999994	-0.0637241999	0.2470285686	-0.2628342953	0.0247390902	-0.10726688050000001	0.07942892309999999	-0.0683343179	0.1105877886	-0.0546408196	0.1262571062	-0.0662587147	0.147763015	-0.2827076187	0.0392221132	-0.11630003650000001	0.0317231533	-0.06719939679999999	0.053213788600000006	-0.0078734517	0.06734086019999999	-0.10885195939999999	0.0700019689	-0.040959414300000004	0.0401348537	-0.050151710599999996	0.024202554700000004	-0.0268885894	0.08908764460000003	-0.0476871691	0.11501183179999999	-0.0251064601	0.0447148031	-0.010840886499999999	0.14234785279999998	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.07858810000000001	n/a	n/a	0.006176089461610001	-0.12286500000000003	n/a	0.015095808225000003	n/a	-0.35411	n/a	0.12539389210000002	n/a	0.008671939999999998	n/a	7.520254336359998e-05	n/a	0.0018273	n/a	n/a	3.33902529e-06	0.00660603	n/a	4.36396323609e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34335.4140625	47.50390625	2256.621109008789	1178920658.8433228	24731.5	10.423828125	108.65619277954102	611647092.25	24652.345703125	9.70703125	607738148.6663858	94.22645568847656	1.464002	21.585495	0.1821691	-0.1093161454	-0.0664344836	0.0463737753	-0.1152361435	0.1554713014	0.2498262999	0.0210147024	-0.0807428495	-0.0342738919	0.0691435849	0.02277323	0.041074407400000006	-0.1416845863	0.011203121100000001	-0.002104851	0.2317675004	-0.170723193	0.0186228704	-0.0415915774	0.1147337965	0.0525383415	0.0444765305	0.0612766391	-0.1353774808	0.0135673098	-0.0651769025	0.0069534575	-0.0447765413	0.027283700600000002	0.110717995	-0.0606336304	-0.0005533135	0.09456412439999999	0.0186994062	0.012168678300000001	0.126032628	0.1007291924	-0.0951004448	0.10946408460000001	-0.1354774256	0.0737993971	0.0599703646	-0.09264569339999999	0.1756830565	-0.2399493762	-0.0033052825	0.0762027187	-0.0350002785	-0.0705615821	0.0039466989	-0.09075168269999999	0.1279115982	0.032108118	0.0773773257	-0.2198942263	0.11801080439999999	-0.0514658633	-0.012738968799999998	-0.020345620800000002	0.1756030744	-0.0180781474	-0.108723406	0.08432747369999999	-0.0059432563	0.0195711992	-0.057597012300000014	0.0093045688	-0.0878225791	0.0720101612	0.0975542432	0.0908818155	-0.054121772900000004	0.046524126	-0.060749179199999996	0.0711412764	0.030925753599999998	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0697415	-0.00884660000000001	7.826233156000019e-05	0.00486387682225	-0.14646999999999996	-0.023604999999999945	0.021453460899999992	0.0005571960249999973	-0.367377	-0.013267000000000029	0.134965860129	0.00017601328900000075	0.00712543	-0.0015465099999999975	5.07717526849e-05	2.391693180099992e-06	0.00191043	8.313000000000005e-05	6.910596900000009e-09	3.6497427849e-06	0.00550666	-0.0010993699999999997	3.03233043556e-05	1.2086143968999993e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34257.546875	-77.8671875	6063.298889160156	1173579517.8928225	24791.919921875	60.419921875	3650.566959381104	614639293.4126625	24741.50390625	89.158203125	612142015.542984	7949.18518447876	1.287833	18.988033	0.2380593	-0.0388998138	0.0114602499	0.0539590765	-0.12551572119999999	-0.014102850200000001	0.14343608759999998	-0.10330704789999999	-0.0102252634	0.0037651818	-0.052597736799999996	0.0780660467	-0.135441341	-0.2229905812	0.0734604041	0.0749400617	0.10618835130000001	-0.1068002333	0.029207140099999997	-0.0051722668	-0.0278133212	-0.0167107814	-0.0956002242	-0.1151647443	0.0288590085	0.0020596264000000003	-0.1425116037	0.0024607188	0.0566925276	-0.035272349700000004	0.0876536323	-0.055285315599999996	0.0658131311	-0.0483455537	-0.0666926384	0.0762900667	-0.0082586363	-0.0382683139	-0.0433026529	0.0031853243	-0.051115648099999994	0.05041495309999999	0.200621357	-0.1291186642	-0.0001053935	-0.1404042494	0.1210931838	-0.0044049369	-0.0047124835	-0.0137647949	-0.06341142129999999	0.0542828884	0.2687118986	0.0011602634	-0.0267114279	-0.11537607300000001	0.0764338933	-0.0131051501	-0.0209974059	-0.0379074191	-0.10436954470000001	0.1218359217	-0.11521650050000001	-0.0131799979	-0.014055693400000001	-0.07530674849999999	0.010397652299999999	-0.0349005081	-0.0810104505	-0.0704334332	0.07743847940000001	0.0392348656	0.1132523011	-0.1296143726	0.0028630814	-0.0169982015	-0.0235361465	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0697082	-3.33e-05	1.1088899999999997e-09	0.00485923314724	-0.093505	0.05296499999999997	0.008743185025	0.002805291224999997	-0.282422	0.08495499999999999	0.079762186084	0.007217352025	0.00603853	-0.0010869000000000002	3.64638445609e-05	1.18135161e-06	0.00164643	-0.0002640000000000001	6.969600000000008e-08	2.7107317449e-06	0.00485544	-0.0006512200000000001	2.35752975936e-05	4.240874884000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34225.921875	-31.625	1000.140625	1171413728.1936035	24792.6953125	0.775390625	0.6012306213378906	614677740.8584595	24743.71484375	2.2109375	612251424.2688142	4.88824462890625	1.294175	19.081539000000006	0.1825078	-0.028078630099999998	-0.024977176299999997	0.1011709365	-0.1269251467	0.0002162063	0.125866176	-0.0795474971	0.066415444	-0.11221535210000001	-0.080226723	0.0797620354	-0.20970915399999998	-0.0673248466	0.08913918679999999	-0.0560182186	-0.0636759391	0.113779298	-0.1879747975	0.0239729655	0.1919037189	0.0379257702	0.1048337	0.09177016060000001	-0.053842027599999995	-0.08113639639999999	-0.0245688113	-0.1429689043	-0.1371068902	0.2123055925	0.01447342	-0.0500853734	-0.0567015689	0.021296238199999998	-0.0139845817	0.0435936034	-0.0881282201	0.0006258179	-0.0318279995	0.0288373627	0.0371949446	0.1167818915	0.2029623729	-0.13217838869999998	0.0192436848	-0.1259244358	0.0726887431	-0.033918803399999996	0.1558085056	0.0061176855	-0.0343907597	0.17613357940000002	0.1587879768	-0.0823651468	0.014306598799999999	0.0815366117	-0.1542121892	0.1431809936	0.0035555883000000007	-0.0355418053	0.2443736554	-0.049796465199999994	0.0158888829	0.0682411122	0.0557068151	-0.0408850036	0.008577989	0.0014149892	-0.0019631001	0.1769775229	0.0405867351	-0.0919460582	-0.1019149089	-0.027891326600000002	-0.1058406393	-0.031665846	-0.009543835799999999	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0528249	-0.016883299999999997	0.00028504581888999986	0.00279047006001	-0.152177	-0.058672000000000016	0.023157839329	0.0034424035840000017	-0.249961	0.03246099999999999	0.062480501521000015	0.0010537165209999991	0.00511679	-0.00092174	2.6181539904100007e-05	8.496046275999997e-07	0.00139059	-0.00025584	6.54541056e-08	1.9337405481e-06	0.00454319	-0.00031225000000000003	2.06405753761e-05	9.750006250000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34227.0546875	1.1328125	1.28326416015625	1171491272.5811155	24798.208984375	5.513671875	30.400577545166016	614951168.832737	24672.771484375	-70.943359375	608745652.7201881	5032.9602394103995	1.387647	20.4597	0.2255552	0.031510646	-0.003220583	0.0347137138	-0.07598240349999999	0.0040519393	0.08530304130000001	-0.15328411220000002	-0.0673020439	-0.1240125654	0.0215298425	-0.112712335	0.022117745499999997	-0.1369865932	0.0289755888	0.0069557549	-0.0191172924	0.0513774174	-0.1383680648	0.0344103335	0.0614835337	-0.044991780700000004	-0.0918948726	-0.0063650626	-0.0317509013	0.011899726999999999	0.1090584494	-0.0242041718	0.0183875483	0.09100665289999996	-0.0277614455	0.0711430664	0.0617300395	0.0411350942	-0.0379953019	-0.0652821312	-0.009076800999999999	0.0919765229	0.027190122	0.0243360089	0.0231716824	0.010978178600000001	0.0138537922	-0.0809920738	0.0131641054	-0.0777823344	0.15646813269999998	0.09521925630000001	0.08457075210000001	-0.012932623600000002	0.1597284315	-0.0922619759	0.097995956	-0.0279152482	-0.014897983	0.0313597884	-0.0252104348	0.1463385628	0.023814341099999997	-0.044695556	0.057708181	0.0437096233	0.0245475106	-0.0168734155	-0.0407941165	0.09449546130000001	0.013852136000000001	0.0284936949	0.0582703776	-0.037741207	0.059370790300000004	-0.0295040184	-0.0796229165	0.0062014049	0.0569479358	0.0249369552	-0.0247894796	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.052825300000000006	4.0000000000456337e-07	1.600000000036507e-13	0.002790512320090001	-0.08624169999999999	0.06593530000000003	0.007437630818889998	0.004347463786090002	-0.15875699999999998	0.09120400000000004	0.025203785048999998	0.008318169616000006	0.00446958	-0.0006472100000000005	1.99771453764e-05	4.1888078410000064e-07	0.00119678	-0.00019381	3.75623161e-08	1.4322823684e-06	0.0040159	-0.0005272899999999997	1.6127452810000002e-05	2.7803474409999966e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34160.69140625	-66.36328125	4404.0850982666025	1166952837.3530426	24771.36328125	-26.845703125	720.6917762756348	613620438.8116608	24639.416015625	-33.35546875	607100821.5910378	1112.5872955322266	1.385941	20.434549	0.1476951	-0.0404710715	-0.12130944619999999	-0.050889478499999995	-0.057830120599999986	-0.0367316689	0.0910793614	-0.0357197083	0.0208828399	-0.0479641046	0.0402454003	-0.1428225453	0.0908415758	-0.0563806737	0.0044303008	-0.1236111292	-0.0061591827	0.11210617029999999	-0.031412435600000004	0.0855570995	-0.0100656188	-0.038403985099999996	-0.15820530119999998	-0.012406028799999998	0.0594955895	-0.1222115624	-0.0356212385	0.1261622144	0.0155715708	-0.0833372787	-0.2752499571	0.0752700296	0.028480698500000002	0.060792695599999995	-0.09225225320000001	-0.044520298300000004	-0.0007817300999999999	-0.0222872346	-0.0241005858	0.13559195300000002	0.0319073792	-0.0316321529	-0.0872850292	-0.0612127492	-0.024833159700000003	-0.0831447467	0.0450454675	-0.0069148315	0.0462518265	0.0154468618	0.1631139875	-0.10896716699999999	-0.006749895400000001	-0.011464977900000001	0.1197254457	0.0229339874	-0.0613457561	0.0882406622	0.120057045	0.0100276906	-0.0715520689	0.2020715715	-0.026414921600000002	-0.014811043400000001	0.0341257577	0.0494585797	-0.0044224918	-0.0111604157	0.053744499400000006	-0.1506769841	-0.24634485829999997	-0.05587226730000002	-0.1186594443	0.0021405547	0.032182464	0.0529516625	-0.0016189021	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0449417	-0.007883600000000011	6.21511489600002e-05	0.0020197563988899997	-0.0980287	-0.011787000000000006	0.009609626023690001	0.00013893336900000014	-0.197086	-0.038329	0.038842891396	0.0014691122410000002	0.00351955	-0.0009500299999999996	1.2387232202500004e-05	9.025570008999994e-07	0.00090201	-0.00029477	8.688935289999998e-08	8.136220400999998e-07	0.00346679	-0.0005491100000000002	1.20186329041e-05	3.0152179210000024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34206.76953125	46.078125	2123.193603515625	1170103081.7640533	24745.982421875	-25.380859375	644.1880226135254	612363646.0237465	24608.49609375	-30.919921875	605578079.996109	956.0415687561036	1.13183	16.687889000000002	0.1871417	-0.0430051521	-0.0167700736	-0.0635515646	-0.0276636008	-0.10041404949999999	0.0455792772	0.10339347039999999	-0.0866086892	0.0074873384	-0.0148722897	-0.13868446710000001	-0.037603194300000004	0.044784138099999996	0.0709582636	0.1306267309	-0.0265576018	-0.0415193886	0.07146622700000001	0.0369803915	0.042373687400000005	-0.0790506819	0.1706466166	0.096456174	-0.001509996	0.006766808199999999	-0.0932241258	-0.0177955891	0.024222021099999998	-0.1593439685	-0.031332008599999996	-0.0512422119	0.0075204244	-0.15584214970000002	0.1068654849	0.0349837825	0.029125626	0.09978860460000001	-0.0412657452	0.050872487800000005	-0.111974638	-0.0429501049	-0.0777484243	-0.0361616918	-0.0910691286	-0.0454891399	-0.0903204682	0.08670647039999999	-0.046712112	0.0909943429	0.0814394645	0.0429411912	-0.0019329135999999998	-0.0697532453	-0.1486845794	-0.023563217400000003	0.024234247400000002	-0.1026981466	0.0511217511	-0.0751178656	0.0313853416	-0.1270031405	0.032260797	0.0906029137	0.0643081934	-0.1246780432	0.0392388429	-0.0927215447	-0.0696313305	-0.048423646699999996	-0.08563762300000001	0.06842822700000001	0.16784858800000002	0.0112412817	0.051331607	0.0515909637	-0.0811656412	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0358653	-0.009076399999999991	8.238103695999985e-05	0.0012863197440900005	-0.0429921	0.0550366	0.00184832066241	0.00302902733956	-0.14623699999999998	0.050849000000000005	0.021385260168999998	0.0025856208010000005	0.00276402	-0.0007555300000000004	7.639806560399999e-06	5.708255809000005e-07	0.000668796	-0.00023321399999999995	5.438876979599997e-08	4.47288089616e-07	0.00301194	-0.0004548500000000001	9.0717825636e-06	2.0688852250000006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34129.296875	-77.47265625	6002.012466430664	1164808905.1818848	24708.7265625	-37.255859375	1387.9990577697754	610521168.3403932	24586.251953125	-22.244140625	604483785.1025429	494.8017921447754	1.127445	16.623245	0.04565374999999997	-0.0764864285	0.0366010785	0.0424642441	0.014074027099999999	0.0591679601	-0.0031679407	0.0864581984	-0.0155326038	0.1083708946	0.018682358700000002	0.0984508385	-0.0168819504	0.0428769638	0.0590963628	0.0704807359	0.0280132745	-0.0603433036	-0.0064503589000000005	0.0037151043	0.0290957744	0.0432465564	0.024163471699999998	0.1016258022	0.0134916013	-0.058002646399999996	-0.08878870720000001	0.1196601044	0.0025184209	-0.2174463843	-0.1410999281	0.1378853787	-0.0099892802	0.0365523485	0.0398199067	-0.1298276288	-0.0803230814	0.0447562961	-0.07137353860000001	-0.0257423827	-0.08912553990000001	0.0176407158	-0.033310360899999995	0.027191643999999997	0.053008000000000007	0.0015030694	-0.0836400278	-0.047466845	-0.08956846310000001	-0.0208309271	-0.1148967653	0.0318073601	-0.0012854179	-0.0305598357	-0.058320358899999994	-0.0558407934	0.049749208899999994	-0.0264429904	-0.0005315746	0.0347470725	0.0749793595	0.0586606719	-0.012905463	0.0788263079	0.024888751299999998	-0.0278595368	-0.04270579	0.09587694570000001	-0.0012962852	-0.13562002039999999	-0.21525880420000001	0.032766304700000005	-0.010043702199999999	0.0859347336	0.1825659412	-0.1388024409	-0.0556666397	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.035880300000000004	1.5000000000001127e-05	2.2500000000003365e-10	0.0012873959280900002	-0.0447375	-0.0017454000000000011	0.00200144390625	3.0464211600000037e-06	-0.14623699999999998	0.0	0.021385260168999998	0.0	0.00226491	-0.0004991099999999997	5.129817308100002e-06	2.4911079209999965e-07	0.000780753	0.000111957	1.2534369848999996e-08	6.09575247009e-07	0.00274514	-0.00026679999999999976	7.5357936196000015e-06	7.118223999999987e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34091.62890625	-37.66796875	1418.8758697509766	1162239161.4814606	24742.587890625	33.861328125	1146.589542388916	612195655.5253029	24579.462890625	-6.7890625	604149995.9916115	46.09136962890625	1.142622	16.847007999999995	0.11233265	-0.0261660119	0.0774046495	0.037402869	-0.0053860752	0.0554904908	-0.0264151594	-0.0248131119	-0.0624816058	0.060198563499999996	-0.0111953672	0.09724182640000001	-0.12064480550000001	0.061327115700000004	-0.0858431767	-0.059725935	-0.0643313392	-0.0099896571	-0.006281069300000001	0.0811790556	-0.0631397354	-0.0906561825	-0.1007264019	0.053882657	0.0584876282	0.0690881172	-0.057255940199999994	-0.0210220524	-0.0393176826	-0.16301829140000001	0.10008111119999999	0.0423026142	-0.10816214619999999	0.047470436399999996	-0.0587322926	-0.018762416	-0.0727884893	0.0195280286	-0.0355684313	-0.0743155286	-0.0110489986	0.0327434497	0.029030905899999997	0.0010082463	0.0550094239	0.0237544161	0.0403729423	0.0290249689	-0.0660145069	-0.0157601648	-0.10128719509999999	0.138685429	-0.0374373272	0.0564301825	0.052398889299999994	0.053811833499999996	0.025005876	0.0741432749	0.0705852669	-0.030255242400000007	-0.14527375550000002	0.030024671200000002	0.025080572000000002	0.0942576551	-0.0452913684	-0.0168813806	0.0163143427	0.1651190282	-0.0677598244	0.0129484977	-0.007321670699999999	0.1716348393	0.039529762	-0.0128278911	0.0552028256	-0.0826016502	-0.1218227868	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.035907199999999986	2.689999999998943e-05	7.236099999994316e-10	0.0012893270118399995	-0.0831457	-0.038408199999999997	0.006913207428490001	0.0014751898272400007	-0.10563	0.040606999999999976	0.0111576969	0.001648928448999998	0.00232341	5.8499999999999965e-05	5.3982340281e-06	3.4222499999999957e-09	0.000762222	-1.8531000000000016e-05	3.4339796100000065e-10	5.80982377284e-07	0.00215636	-0.0005887800000000001	4.6498884496e-06	3.466618884000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33947.86328125	-143.765625	20668.554931640625	1152457421.362442	24721.013671875	-21.57421875	465.4469146728516	611128516.9650308	24565.82421875	-13.638671875	603479719.546524	186.01337051391602	1.473901	21.731449	0.13282370000000002	0.022183153799999997	0.0825849731	0.031933468300000004	0.023216305	-0.0352626664	0.00255425	0.11253510439999999	-0.054007540599999994	-0.0709712502	0.049197483	0.1571601017	0.1004098635	-0.0579184964	-0.156805618	0.043849657300000004	-0.1998628981	-0.0368434178	0.18693913329999998	0.0198070243	0.0055663791	-0.0186617499	-0.045657683399999996	-0.0657341848	-0.1481686821	-0.1237929104	-0.0329002627	-0.0199577861	-0.0768715322	-0.09931155679999999	0.0379361273	-0.0327729638	0.103703965	0.17671298989999998	-0.1099910353	0.08507793699999999	0.10533015789999996	-0.082512319	0.0088260486	-0.08916285460000001	0.0957908745	0.0292679258	0.014447463700000001	0.0185276323	-0.0353375083	-0.0272810644	-0.0938735583	0.1127523332	0.0082208962	-0.14079359	-0.1338563977	-0.1083863416	-0.0451726712	0.1503490946	-0.068344874	0.1631840356	0.0556834908	-0.0979886714	0.0792642789	-0.0176910799	-0.0710885558	0.0228131125	-0.11665962869999999	-0.008047649399999999	0.2170811586	0.113913233	-0.012505408700000002	0.044158070099999995	-0.1382539615	-0.06397486990000001	-0.0332842811	0.0177448633	-0.116935165	-0.054853950199999994	-0.12111033630000001	0.1415044636	0.0793650975	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0256391	-0.010268099999999995	0.00010543387760999991	0.0006573634488099999	-0.0245098	0.05863590000000001	0.0006007302960399999	0.003438168768810001	-0.0938829	0.011747100000000009	0.008813998912409998	0.00013799435841000025	0.00158624	-0.0007371700000000001	2.5161573376000003e-06	5.434196089000002e-07	0.00045594	-0.000306282	9.3808663524e-08	2.078812836e-07	0.00215636	0.0	4.6498884496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
