csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
28065.892578125	n/a	n/a	787694326.206852	21989.314453125	n/a	n/a	483529950.118412	21282.64453125	n/a	n/a	452950958.24354553	n/a	n/a	n/a	-0.04555503019999999	-0.0977483986	0.0130173177	-0.1416616086	0.0231536288	0.0333281798	-0.0071698258999999985	0.045348548499999995	-0.0316137146	0.0084104687	-0.0111669789	0.1120290293	-0.032868432999999996	0.0709817302	-0.0282149462	0.11638949960000004	-0.04343599	0.0566719415	-0.0716765744	0.1516896708	-0.09340151710000001	0.046920784800000004	-0.0319900654	0.0579999	-0.1275750427	0.0154719097	-0.15690304830000001	0.09399110150000001	-0.0714211212	0.0775123769	-0.1779294598	0.07823328980000001	-0.08942437730000001	0.040377059	0.0676551837	-0.0323685704	-0.012963545900000002	-0.0632690986	0.0972950152	-0.0783493766	-0.10149262869999999	0.0407368581	0.0588176126	-0.08653504990000001	0.0355397219	-0.1399382914	0.10013726519999999	-0.13095166390000001	0.0249866113	0.0050936522	-0.037167664100000004	-0.0009726252	0.0572583366	-0.020211526	0.020461211899999998	-0.0526192653	0.10382294339999999	-0.0247459062	0.0924206774	-0.0001999393	0.07822801110000001	-0.0634196019	-0.0086253813	0.1513962844	-0.1133674498	0.07827945230000001	-0.0207107087	0.0076787183	-0.0365066312	0.21125528219999998	-0.1301699872	0.0100713374	-0.0400890016	0.0664040881	-0.0889090791	0.1343182429	-0.0782451649	0.0683697094	0.0832349473	-0.0650160933	0.04218979690000002	0.017298596399999998	-0.1474960358	-0.0488583494	0.10593959380000001	-0.0282251286	-0.033408870699999996	0.1217078847	0.1216831682	0.1216419777	0.0112692	n/a	n/a	0.00012699486864	0.07680210000000001	n/a	0.005898562564410003	n/a	0.059344000000000015	n/a	0.0035217103360000008	n/a	-0.0015482999999999998	n/a	2.3972328899999998e-06	n/a	-0.000433143	n/a	n/a	1.8761285844900006e-07	-0.000503113	n/a	n/a	2.5312269076900003e-07	0.0	0.0	0.0
28093.189453125	27.296875	745.119384765625	789227293.6491737	22014.599609375	25.28515625	639.3391265869142	484642595.96109384	21355.67578125	73.03125	5333.5634765625	456064888.0738678	1.3689440000000002	20.449818	0.1173871	-0.0986494411	-0.0269618641	-0.0655544638	-0.0770603543	0.053660985	-0.0214313185	0.0649260448	-0.0169251628	0.1076714035	-0.017880860800000002	0.015145496299999997	0.0163760527	-0.0582826324	-0.0831163783	0.1892497059	0.0328788461	0.058682552199999995	0.0471528253	0.051321444199999997	0.0689462434	-0.0974974398	0.0026081567999999998	-0.0604909283	0.1631166773	-0.0510283661	-0.096950638	0.0087158053	0.1721924829	0.0531129308	-0.029017524300000007	0.0564576445	-0.0274154553	-0.021767787799999997	0.0496439308	-0.055283153499999994	0.08050450320000001	0.0392741665	-0.12379997710000001	-0.0835314754	0.0539117421	-0.061796735400000004	0.0596911517	0.0839713858	-0.0236588628	0.0172933751	-0.08665300320000001	-0.0055516344999999995	0.0741840779	0.1270860848	-0.00042887540000000003	0.0233768954	0.0649877327	-0.0127583503	0.1054100851	-0.0268983871	0.038157951600000004	0.0318072102	0.0083986567	-0.0352608373	0.2047151375	-0.0723231124	-0.052488434900000006	0.0346331012	0.056393327	0.0184690871	0.030466956099999998	0.0726516832	-0.0667457643	-0.14701692449999998	0.0821277802	-0.09773411289999999	0.14381256380000002	0.032186763300000004	-0.0827801557	0.0192934599	-0.11272824390000001	-0.0418901202	-0.0046938301	-0.041841662599999996	-0.0391462181	-0.04463814	-0.0392788573	0.0193844225	0.030694931499999998	0.0066789961	0.1625794366	-0.022114195299999997	0.1216419777	0.12141962949999999	0.12104935019999999	0.0203979	0.0091287	8.333316369e-05	0.00041607432441000006	0.07282729999999997	-0.003974800000000042	0.005303815625289996	1.5799035040000336e-05	0.033258	-0.02608600000000001	0.0011060945639999997	0.0006804793960000006	-0.00031811700000000003	0.0012301829999999995	1.0119842568900002e-07	1.513350213488999e-06	-0.000171347	0.000261796	6.853714561600001e-08	2.9359794408999997e-08	-0.0005750859999999999	-7.197299999999992e-05	5.180112728999988e-09	3.3072390739599994e-07	0.0	0.0	0.0
28238.79296875	145.603515625	21200.38376235962	797429428.3319244	22025.064453125	10.46484375	109.51295471191406	485103464.16431046	21341.5390625	-14.13671875	199.8468170166016	455461289.5562134	1.169353	17.468256	0.07699135	-0.0500660539	0.0604837807	-0.0952177555	-0.042859849299999996	0.116517761	-0.053412393499999995	0.09222944300000001	0.007893689399999999	0.11825634230000001	0.0989071309	0.032460287000000004	0.0139550749	-0.07157023900000001	0.0646131376	0.0605799792	0.0152642651	0.0110695621	0.09689100279999999	0.1366401949	0.0017545129	0.09561837460000001	-0.0821877151	0.021643973700000003	0.1326616648	0.0702695547	-0.0991637751	-0.09283586740000001	0.11970109890000001	0.0261846642	-0.1967822457	0.1226870127	0.0462377675	0.17321063050000002	0.0698507409	-0.0362188556	0.1498949438	-0.0884336452	0.026812368399999998	0.1500938298	-0.10486560789999999	0.0511552681	-0.0361468604	0.041411665699999996	0.0440126913	-0.0440081085	-0.0434995378	0.0573896047	0.1439323196	0.060902809400000014	0.0530585014	0.0576673999	0.0892455402	0.0181633189	0.14298823019999998	0.0870513332	0.0358200226	0.056514414699999994	0.0295287456	0.07740271929999999	0.0064833296	-0.041328183399999996	-0.050200623300000004	0.1347553426	0.0178086203	0.10500624050000001	-0.1207068707	0.03221771	-0.0180578372	-0.12847094039999998	-0.051034641799999995	-0.11548230279999999	0.0548758936	-0.0733889439	-0.2050641148	0.051447053099999994	0.0264896829	0.0808266033	-0.1696512735	-0.0588680862	-0.1539973824	-0.1227284321	-0.1429085112	-0.053583728600000005	0.033347407	0.0102807976	-0.1340005458	-0.0389822546	0.1215101995	0.120893123	0.1198669825	0.0241373	0.0037394	1.3983112360000007e-05	0.00058260925129	0.0928923	0.020065000000000027	0.008628979399289999	0.00040260422500000114	0.00012028	-0.03313772	1.44672784e-08	0.0010981084867983998	-2.92594e-05	0.00028885760000000004	8.561124883600001e-10	8.343871307776003e-08	-0.000211501	-4.015399999999998e-05	1.6123437159999984e-09	4.4732673001e-08	-0.000503113	7.197299999999992e-05	5.180112728999988e-09	2.5312269076900003e-07	0.0	0.0	0.0
28315.876953125	77.083984375	5941.940647125244	801788887.6245155	22012.369140625	-12.6953125	161.17095947265625	484544395.18313986	21326.154296875	-15.384765625	236.69101333618164	454804857.09412	1.387417	20.72578	0.103275873	0.12617914789999998	0.134543141	-0.13267006039999998	0.025087673900000003	-0.0007189025	0.015655716599999998	0.19391752829999997	0.11106019310000001	-0.0660553262	0.1433331478	-0.2051350168	-0.1297231297	-0.04718106389999999	0.0026542571999999998	-0.1236357001	0.0236264055	-0.0120179118	0.1503986624	0.0219717438	-0.0865439978	0.2092866513	-0.09544901119999999	-0.0269554358	0.0606067263	-0.18108386640000002	0.10918989550000001	-0.036837123900000004	-0.0334953122	0.1993638924	0.1109532791	0.0802035908	0.0005195333	-0.1024502518	0.2640651053	0.0207063971	-0.1594802236	0.024418912799999998	0.047870606100000004	-0.1179854664	-0.015473753799999997	-0.1288237516	0.0188730302	-0.1566834138	0.06881629780000001	-0.22092215070000001	0.025312905	0.1006936128	-0.1114872616	0.051871242000000005	-0.1278345421	-0.0145571833	0.2094517559	0.1013181287	-0.0427882028	0.1570625132	-0.1678729414	-0.1314249925	0.1412795203	-0.0149464126	-0.0916574317	0.035178256899999996	-0.0604755062	0.1395784381	-0.0242040054	-0.0540215974	-0.261070888	-0.028741766499999998	0.09212147279999999	-0.0026191297000000002	0.11957018130000001	0.0133255366	-0.023441267400000004	0.031109823999999998	0.11617881960000001	0.1930045653	-0.1354422045	-0.0381229854	-0.0107646806	0.24630068100000002	0.0037840448999999997	0.10120603539999999	-0.0862434117	-0.053908198	-0.1035637397	-0.09976196949999999	0.0781173824	0.025060102200000003	0.1213126213	0.12010478890000001	0.1181006348	0.0279719	0.003834600000000001	1.4704157160000005e-05	0.00078242718961	0.0189643	-0.073928	0.00035964467449000004	0.005465349183999999	-0.016145699999999995	-0.016265979999999996	0.00026068362848999984	0.00026458210536039984	-1.94454e-06	2.731486e-05	3.7812358116e-12	7.461015768196001e-10	-0.000193389	1.811199999999998e-05	3.280445439999992e-10	3.7399305321e-08	-0.000642632	-0.00013951899999999995	1.9465551360999982e-08	4.1297588742399996e-07	0.0	0.0	0.0
28338.060546875	22.18359375	492.1118316650391	803045675.5583534	22039.525390625	27.15625	737.4619140625	485740679.44400406	21340.8359375	14.681640625	215.5505714416504	455431278.5112915	1.374462	20.532251	0.243662023	0.1673329183	0.0611187361	0.057741323399999996	-0.0349076004	0.0705100441	-0.1395636416	-0.0501382201	0.10401279039999999	0.034651909	-0.014067261000000001	-0.1106234726	-0.0043201542	-0.2177098201	0.1282681318	0.1419031999	0.1043366358	0.1299125848	0.0036246260999999998	-0.1150132019	0.0037260883000000003	0.1080193807	-0.030362870099999998	0.1779332561	0.056270205499999996	0.11844714619999999	-0.044775137400000005	0.0315778728	0.0562792133	-0.015349348799999999	-0.0056815621999999994	-0.033347457999999996	0.044033725	-0.144180792	-0.0281178214	0.16164069220000002	0.1110525524	-0.09638488560000001	-0.0799406894	0.0262771624	0.1001549311	0.07912656650000001	-0.0962018932	-0.1769544426	0.08663422679999999	0.1329545793	-0.0493985407	-0.017709741	0.1107812105	0.1713757626	-0.1981711667	0.1454821088	-0.043681995	0.08951143550000001	0.0201529586	-0.0166153678	-0.10444620019999999	0.052838996299999996	0.1491438293	0.1791540568	0.17117221219999998	-0.0366419732	-0.0479861288	-0.0173830537	0.04201101	-0.17072218	-0.08149260280000001	-0.0810414872	0.12242713919999999	-0.07817151309999999	-0.1685652793	0.0086198431	0.1037952035	0.077598925	-0.019732114499999998	-0.0571500371	0.029968821899999998	-0.1159746052	0.09966078310000001	-0.026937494700000002	-0.0043288956	-0.245300834	0.045055696299999996	0.09346317720000001	0.0113281576	-0.0128556159	-0.1325311307	-0.0183131448	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.029923900000000007	0.0019520000000000023	3.8103040000000083e-06	0.0008954397912100002	0.0400679	0.021103600000000004	0.0016054366104100006	0.0004453619329600001	0.06005650000000001	0.0762022	0.0036067831922500008	0.00580677528484	-0.00111837	-0.00111642546	1.2507514569e-06	1.2464058077362116e-06	-0.00101268	-0.0008192910000000001	6.71237742681e-07	1.0255207823999998e-06	0.000309736	0.000952368	9.070048074239996e-07	9.593638969599996e-08	0.0	0.0	0.0
28196.255859375	-141.8046875	20108.569396972656	795028844.487339	22027.279296875	-12.24609375	149.96681213378906	485201033.222538	21305.494140625	-35.341796875	1249.0426063537598	453924080.57620615	1.430486	21.369169	0.09421775	0.042761397199999995	-0.0381772133	0.0753711786	-0.13362043199999998	-0.0106059396	-0.0628250028	0.0378042758	0.0279014454	-0.10571941300000001	-0.0191576423	-0.0336946867	0.0073525241000000005	-0.1355647849	0.0527777806	0.0297029976	-0.0017693268	0.2568624828	-0.0651352369	-0.0041436336	0.1454908119	-0.09342194699999999	0.0314100542	0.0987615374	-0.0155358128	-0.0327712721	-0.014354796000000001	0.126010259	-0.0029309769	-0.1377340755	0.061463750199999986	-0.0837685968	-0.0292157229	0.0386783554	-0.0939434844	0.09589494650000001	-0.0829129359	-0.0110558934	-0.024525918100000002	0.0660711513	-0.031155408500000002	-0.015414891200000001	-0.0834333651	-0.05796603860000001	0.009159121	0.1325428086	-0.1505077162	-0.050116994000000005	0.0080719989	0.1262372813	0.0332304794	0.0642742236	0.0458525447	0.0098698341	-0.11367800039999999	0.0135311748	-0.0289487119	0.0789189258	0.0725660395	0.0684412898	0.0839402336	-0.2272454848	-0.10478399109999999	-0.075999113	0.08467475880000001	-0.0378182538	0.0966179516	-0.0943944752	0.0909481145	0.026108232400000004	0.025376850299999996	0.0812195175	0.028586741800000006	0.0863684749	0.036451445299999996	-0.1400843109	0.0659131026	0.0703083851	0.0638854931	-0.0194924779	0.0786492627	-0.0029643730999999998	0.0747372263	-0.052229057300000006	-0.0168272339	0.1089012199	-0.0586027191	0.0169857569	0.1207205288	0.11775003070000001	0.11285322490000001	0.0155665	-0.014357400000000003	0.00020613493476000013	0.00024231592225	0.0218262	-0.018241700000000003	0.0004763830064400001	0.0003327596188900001	0.0395464	-0.020510100000000003	0.0015639177529600005	0.00042066420201000015	-0.00102873	8.963999999999999e-05	1.0582854129000002e-06	8.035329599999998e-09	-0.0005204540000000001	0.0004922259999999999	2.422864350759999e-07	2.7087236611600005e-07	0.000550041	0.0002403050000000001	5.7746493025000027e-08	3.02545101681e-07	0.0	0.0	0.0
28090.38671875	-105.869140625	11208.274936676024	789069826.0089264	22026.009765625	-1.26953125	1.6117095947265625	485145106.1954079	21307.146484375	1.65234375	2.7302398681640625	453994491.30661386	1.109255	16.570488	0.08875834	-0.0757799686	-0.11241969869999999	-0.0549373921	-0.0705627341	0.00012054600000000001	-0.0598649911	0.0653604195	0.006105351	-0.159576454	-0.0036235659000000003	0.06351450110000001	0.06584546849999999	-0.1972297057	0.0253814867	-0.011371520100000001	-0.0561053103	-0.0350977174	0.11800571160000001	-0.0686698778	0.1387027193	-0.1193752473	0.0158128365	0.0145894275	0.0149808375	0.1542913135	0.0863456139	0.0587890194	-0.0939194385	0.0018479196	-0.090383009	-0.152449646	-0.1457112067	0.0086483974	-0.0270916889	-0.1898365184	-0.09388760019999999	0.18317416190000002	-0.026364454199999998	0.013094773899999999	0.0146478062	-0.08415883060000001	0.0933384621	0.0730202949	-0.0879374394	0.0362903973	-0.1428477864	-0.0271400888	0.0516230882	0.11865259	-0.07414306379999999	0.0565414886	0.0722984741	0.0160265074	-0.14686015619999998	0.026308693900000003	0.050653690700000004	0.1419680197	0.116743463	0.0639795428	-0.0310197356	-0.0359827865	0.051105640300000005	0.0964659073	0.1517223705	-0.1128704447	0.1490856013	0.0414857147	-0.0018302601999999999	0.0002959828	-0.0546684213	0.11738085460000001	0.0207263298	-0.1226337216	-0.0574936419	0.060161760099999996	-0.0500567478	0.046919932000000004	0.0521430009	-0.0989732591	0.0040187809	0.2499425088	0.09531761949999999	-0.0089129981	0.0163921894	0.09203350199999999	0.0623040528	0.13172427849999999	0.120326335	0.1161887065	0.1093977275	0.00902731	-0.006539189999999999	4.276100585609998e-05	8.14923258361e-05	0.0163716	-0.0054546	0.00026802928656	2.9752661160000005e-05	0.0395049	-4.149999999999987e-05	0.0015606371240099999	1.7222499999999892e-09	-0.000144536	0.0008841939999999999	2.0890655296000005e-08	7.817990296359999e-07	-0.000181855	0.00033859900000000014	1.1464928280100004e-07	3.3071241025e-08	0.000238373	-0.00031166799999999997	9.7136942224e-08	5.6821687128999995e-08	0.0	0.0	0.0
28176.248046875	85.861328125	7372.167667388916	793900953.9990273	22011.728515625	-14.28125	203.9541015625	484516192.2455788	21333.794921875	26.6484375	710.1392211914062	455130805.76861954	1.032096	15.417860999999998	0.07688834899999998	-0.0494156006	-0.0026322609000000003	-0.07527325929999999	-0.038677252599999996	0.0321664829	-0.0697193186	-0.0368946151	-0.039090043	-0.0006202877	-0.10877031179999999	0.1079752409	-0.05516649	-0.1123608086	0.0360232428	0.022110285	-0.0678358697	-0.002888655	0.047556397699999996	0.1924282782	0.09300053230000001	0.0080945113	0.0288846413	-0.0269491532	0.11312563619999999	0.1312766641	0.055088081500000004	-0.0964943008	-0.2408945656	-0.1184138942	0.0408795283	-0.011126755700000001	0.1393550923	-0.2066717237	-0.1509279954	0.0939890208	-0.0316406408	0.0653794075	0.1146684948	0.16773100359999998	0.0199903197	-0.0904185578	0.035448063599999996	0.038928888599999996	0.0018298586	-0.036267534	-0.0602314195	-0.012185103300000001	0.1067091785	0.0209490383	0.0483075916	0.0663396072	-0.0383766931	-0.047897176900000005	-0.024948277799999998	-0.1055642679	0.10825478150000001	0.0052300406	0.1386919751	0.049598134800000006	-0.009136960999999999	-0.0821523381	0.0069058995	0.10446160550000001	0.0590138951	0.1012163874	0.037225864500000004	-0.0348436243	-0.0065260575	-0.1924989912	-0.0385806436	0.0819146803	-0.26635792129999997	-0.1360645541	0.0739025932	-0.0853409606	0.10036963980000001	-0.125963351	-0.0051529143	0.0862144411	0.10222873140000001	-0.0182663084	0.1652504779	0.0007648468	-0.1609384353	0.1011828977	-0.0901217007	-0.0033976698999999997	0.1198669825	0.1143757435	0.10540925529999999	0.00234149	-0.00668582	4.470018907240001e-05	5.4825754201e-06	0.0555747	0.0392031	0.0030885472800900003	0.00153688304961	0.0394891	-1.580000000000331e-05	0.00155938901881	2.4964000000010456e-10	0.000185738	0.00033027400000000003	3.4498604643999986e-08	1.0908091507599997e-07	3.492580000000001e-06	0.00018534758000000003	3.43537254118564e-08	1.2198115056400006e-11	0.000134322	-0.000104051	1.0826610601e-08	1.8042399684e-08	0.0	0.0	0.0
28240.97265625	64.724609375	4189.275058746338	797552536.5710603	21993.0859375	-18.642578125	347.5457191467285	483695829.05426025	21289.12109375	-44.673828125	1995.750919342041	453226676.9443512	0.955763	14.277565	0.013466574000000005	0.051768052800000006	0.019980838600000002	-0.0581983253	0.0182987269	-0.058454778099999986	-0.0339279027	-0.086846739	-0.0218746609	0.0481009119	-0.07932847950000001	0.1245920549	-0.0993646253	-0.0243127657	0.0404404179	0.1328814233	0.1188704362	-0.0754588063	0.0862793146	0.0600321997	-0.0057831141	0.0527471304	0.011258569	0.12610572890000002	0.050654893099999994	-0.00608778	0.1270070958	0.08622505119999999	-0.1584502981	-0.0163804803	0.0455855594	-0.0734082088	0.008459656999999999	-0.004654037299999999	-0.0132145688	-0.09753835779999999	0.2377003246	0.0614669909	0.0706290392	-0.1370688859	-0.0262256759	0.0912932041	0.0362756228	-0.0587980623	0.0256357171	-0.0692604914	-0.0045483868	-0.12465696150000001	0.053270531600000004	0.04835640150000002	0.0426555603	0.037727688599999996	-0.087823814	-0.027162490600000002	0.0356567703	-0.09129899	0.1451855199	-0.056196003499999994	0.0183438383	0.0957709248	0.14213487589999999	0.1149938368	-0.0433893505	0.12995435460000002	0.0079276008	0.0608819534	-0.0125569321	-0.0799543413	0.134486178	-0.0152464627	0.0024779619	0.1498788469	-0.05437522559999999	-0.0919881318	0.0927715114	-0.023524298199999998	0.044651447999999996	-0.0954116822	0.053313946699999996	-0.0892467447	0.0154132653	0.0249334292	-0.26425352	0.0866508014	0.06623938160000001	0.038035049	0.10435444890000001	0.0374492868	0.11934271980000001	0.112315068	0.1009072399	0.000641066	-0.001700424	2.8914417797759995e-06	4.10965616356e-07	0.0555862	1.1499999999997625e-05	0.0030898256304399997	1.3224999999994536e-10	0.0366968	-0.0027922999999999976	0.0013466551302400002	7.796939289999986e-06	0.000185738	0.0	3.4498604643999986e-08	0.0	3.492580000000001e-06	0.0	0.0	1.2198115056400006e-11	0.00031356900000000003	0.00017924700000000005	3.212948700900001e-08	9.832551776100002e-08	0.0	0.0	0.0
28040.787109375	-200.185546875	40074.253177642815	786285741.7132912	21963.5625	-29.5234375	871.6333618164062	482398077.6914063	21222.5546875	-66.56640625	4431.086441040039	450396827.4639282	0.983522	14.692236	0.047312596	0.0499120053	-0.0910727111	-0.0348357735	0.10314026960000001	-0.0175260104	0.0562953028	-0.0797302613	-0.0203587519	-0.009846961	-0.0340146448	0.056431793	0.0173831282	-0.0771276731	0.0151879101	0.0872571181	0.0087716994	0.017390784399999998	-0.005057384	0.0839615119	-0.055992154599999996	0.1010507093	0.0816341246	0.0207262313	0.047037771299999996	0.012198553000000001	-0.0335515892	-4.656770000000001e-05	-0.003631364	-0.10590789279999999	-0.029759724900000006	-0.0336404214	-0.0677008734	0.15052778460000002	-0.0351714164	-0.0759441546	-0.024625518	0.058158528099999995	0.0020929525	-0.0182511397	0.0164109474	0.17897102350000002	-0.0256751875	-0.0253293479	-0.1072314573	0.0080216488	0.0840352983	-0.118819922	0.09348419300000001	0.0810252527	0.1452818282	-0.0565701202	-0.0789727155	-0.011640011399999999	-0.0193987771	-0.0318405986	0.0461423404	0.0550255167	0.0448751976	0.0460669221	0.08721722189999999	-0.0048575649	0.00391423	0.0325312316	-0.0709456897	0.0628526141	-0.08174913219999999	-0.11377458060000001	-0.0317210556	-0.0736098417	-0.0476537911	-0.0319835716	0.024824719300000003	-0.0332900447	-0.0593721125	-0.08214246830000001	0.0149588065	0.1367446101	-0.018720438	-0.052410307	-0.0090065175	0.10160897880000001	0.0308320988	0.0949853992	0.1561085266	0.0687733001	0.0074990496	0.034455191499999996	0.11875383099999999	0.1100111431	0.0959136145	-0.008866779999999998	-0.009507845999999995	9.039913555971596e-05	7.861978756839997e-05	0.0704771	0.014890900000000006	0.0049670216244100006	0.00022173890281000015	0.0512283	0.014531500000000003	0.0026243387208900004	0.00021116449225000008	0.000185738	0.0	3.4498604643999986e-08	0.0	3.492580000000001e-06	0.0	0.0	1.2198115056400006e-11	0.000481216	0.00016764699999999993	2.8105516608999975e-08	2.31568838656e-07	0.0	0.0	0.0
