csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
32952.9296875	n/a	n/a	1085895574.9893188	23522.25	n/a	553296245.0625	n/a	23059.310546875	n/a	531731802.8972206	n/a	n/a	n/a	n/a	-0.0009374157000000001	0.0166094688	-0.1539753341	0.08906899609999999	-0.0553378097	0.0570043481	-0.0155837523	-0.0131959456	0.0307878896	-0.0564717724	0.2192232759	-0.0128869805	0.1838509637	-0.012078876399999999	0.1004842669	-0.05730302	0.049945479800000005	0.0163544303	-0.099995457	0.025633096299999998	-0.0069471238	0.0748708422	-0.0986408468	0.0018740879999999999	-0.1376712779	0.0067680653	-0.0136603028	0.0267733019	-0.0557322628	0.0617798635	-0.0063947112	0.0749732335	-0.0221253963	-0.0055814461999999995	0.1176440191	-0.0475127538	-0.0806907164	0.1910361607	0.0067408154	-0.0569429597	-0.0404494091	-0.0128657744	0.0553686342	-0.0190325746	0.1290150626	-0.0670060146	0.2741390439	-0.019063522	0.0579368174	-0.0510216362	0.034163733700000004	0.0009695913	-0.04333678059999999	0.06736017679999999	-0.2313255844	0.10053957960000001	-0.0821354901	0.1178308708	-0.0407114997	0.0352251367	0.0408199511	-0.0963284098	0.047055458499999994	-0.0840125015	0.0523892415	-0.0444487763	0.0994137567	-0.0549397674	0.036907007	-0.0671894105	0.0427731186	-0.0678331657	0.0001780863	-0.0667362236	-0.0522685716	0.1133853599	-0.0266290016	-0.0112965541	0.0336375907	-0.06405480200000001	0.1694753653	-0.052073109299999996	-0.0432124749	-0.012652296799999999	0.1217078847	0.1216831682	0.1216419777	-0.0180885	n/a	0.00032719383225	n/a	0.0663193	n/a	0.00439824955249	n/a	-0.07053	n/a	n/a	0.004974480900000001	-0.00247146	n/a	n/a	6.1081145316e-06	-0.00124542	n/a	n/a	1.5510709763999997e-06	-0.0007890799999999997	n/a	n/a	6.226472463999996e-07	0.0	0.0	0.0	0.0
33044.640625	91.7109375	8410.896057128906	1091948274.0354004	23519.802734375	-2.447265625	553181120.6639137	5.9891090393066415	23074.451171875	15.140625	532430296.8832436	229.238525390625	1.128334	17.338459	0.09788859999999998	-0.0305239629	-0.0322134526	-0.0512187738	0.1385947648	-0.0549997358	0.0302393969	-0.0218392712	-0.0950010957	0.08639695050000001	-0.042550142699999995	0.0786474949	-0.22338284260000002	0.164086886	-0.0304720252	0.1232268915	-0.0256181284	-0.0392154032	0.005278876899999999	-0.10011623160000001	-0.086700352	-0.0790628613	0.026096642599999997	0.0145389504	0.0684969525	-0.076734509	0.1269375334	0.0791932761	0.2950302403	-0.0125536865	0.0411893836	-0.0858094317	0.0024785973	-0.13017862619999998	-0.0147927154	0.0451004937	-0.062618912	0.044581748899999996	-0.18633083050000002	-0.0351096962	0.031648837799999996	0.0815771653	-0.038855419100000003	0.0216665898	0.0578957624	0.1043265279	0.0419213561	0.0902015699	0.04645414900000002	0.058848051799999995	-0.030128511099999998	0.0202574217	0.09266415970000001	-0.09807819289999999	-0.09767457439999999	-0.0993946584	0.23161720660000001	-0.0647977521	0.0956236573	-0.0871497724	0.0450449125	-0.0517881884	-0.0255235415	0.1412996506	-0.019471421000000003	-0.0220273106	0.0569497442	0.0029330111999999998	-0.1496433102	0.072227328	0.046932407999999995	0.0291550325	-0.2132059918	-0.2090817424	-0.11898997689999999	0.058306722400000004	-0.049465777999999995	-0.027140566600000002	0.0403352024	-0.09638673130000001	0.055061122000000004	-0.2002337596	-0.06344699919999999	0.0374798747	0.05282682650000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.007731349999999999	0.01035715	5.9773772822499977e-05	0.00010727055612250006	0.07596949999999998	0.009650199999999984	0.005771364930249997	9.312636003999969e-05	-0.090274	-0.019744000000000008	0.00038982553600000046	0.008149395076000002	-0.00153464	0.00093682	8.776317123999998e-07	2.3551199296000003e-06	-0.00124542	0.0	0.0	1.5510709763999997e-06	-0.000563155	0.00022592499999999976	5.104210562499988e-08	3.17143554025e-07	0.0	0.0	0.0	0.0
33198.87890625	154.23828125	23789.4474029541	1102165560.6318512	23537.63671875	17.833984375	554020342.3038484	318.05099868774414	23142.498046875	68.046875	535575215.8496132	4630.377197265625	1.192844	18.329746	0.06137995	-0.0112778874	0.0181255871	0.1266226556	0.0496555708	0.0450375397	-0.0188399127	-0.0173829954	-0.032758682000000004	0.0790238281	-0.038963618	-0.1052601563	-0.0656625319	0.049254232300000006	-0.0464675046	0.1259065838	0.0147597667	-0.045504093899999994	-0.032973719	-0.13692797240000001	0.08073317969999999	-0.021375297	0.0319839624	0.08376908450000001	0.0099260988	0.016651753000000002	-0.0001650709	-0.1754161576	-0.0455164762	0.0227475039	-0.0914284142	-0.2212247789	-0.0684974106	0.0091220272	-0.1523070879	-0.11381976529999999	0.0515623941	-0.15423947640000002	0.0220377109	-0.0908982424	-0.0826643533	-0.0593620946	0.0195714856	-0.0082339215	0.12217879720000001	-0.039360911	0.1173899335	0.061394864800000004	-0.0684386582	-0.045728738	0.016146774	0.0145716363	0.0305784218	-0.10441054179999999	-0.030844628	0.09692003	0.0619564939	0.0456273669	0.0828472593	-0.0880890303	0.0116106711	-0.0556871228	-0.0821189792	0.0484362671	-0.0904809125	0.0344221014	0.0017842435	-0.0821255305	-0.0427096158	-0.0719433638	-0.0410744433	0.1223146336	0.013843716899999999	0.056915706600000004	0.0743017393	0.23169338190000002	0.0384236152	0.0671695154	-0.0801372118	0.1824442101	0.1679039984	0.0162150091	-0.094100429	-0.0578012125	0.1674227442	0.1215101995	0.120893123	0.1198669825	-0.0112373	-0.00350595	0.00012627691128999996	1.22916854025e-05	0.07596460000000001	-4.899999999974369e-06	0.005770620453160002	2.4009999999748818e-11	-0.05714730000000001	0.0331267	0.0010973782528900002	0.003265813897290001	-0.00153464	0.0	0.0	2.3551199296000003e-06	-0.0009764970000000002	0.0002689229999999997	7.231957992899983e-08	9.535463910090004e-07	-0.0007890799999999997	-0.00022592499999999976	5.104210562499988e-08	6.226472463999996e-07	0.0	0.0	0.0	0.0
33423.078125	224.19921875	50265.28968811035	1117102151.3498538	23582.19921875	44.5625	556120119.9928131	1985.81640625	23186.419921875	43.921875	537610068.7935219	1929.131103515625	1.251365	19.229002	0.0585759	0.1279559034	0.0133401896	-0.0755080146	-0.15896629999999998	0.1282869343	0.0783828853	-0.044158021500000005	0.06805340900000001	0.019458359799999998	0.0208235393	-0.0352809366	0.0429396763	0.11826920460000001	-0.1061529893	0.0806000073	-0.0336812102	0.045434434	-0.14759180289999999	0.025371478	-0.0035090721000000003	0.013799436299999999	0.0027342181	-0.050375850800000004	-0.09544282039999999	0.0092174943	0.046393611200000004	0.0437906366	-0.0634307693	0.040001455899999996	-0.2051937553	-0.0652956442	-0.21532843989999997	-0.1456834373	0.0088061423	0.0367049689	-0.0276511543	0.11582520369999999	0.0894217523	0.0741791283	-0.012668618700000002	-0.1107575457	0.1474995151	-0.0024747246	-0.1756976059	-0.0180167475	0.0849245297	-0.0439660925	-0.0402673293	-0.12132070460000001	-0.0839766969	0.0440576099	-0.08307628639999999	0.0040216764	0.0194108219	0.013357051299999999	0.0636265666	0.0019377968	0.1661619054	-0.0010672786999999999	-0.0320967102	-0.0590504396	-0.101939898	-0.0555981989	0.0320335036	0.0020562754	0.0157464535	-0.021221311800000003	0.0076862116	0.0841049868	0.0418775825	-0.0573510341	0.06246029440000001	0.0032137806	0.20646197089999999	0.1771928675	-0.024631019	-0.042340707199999994	0.21280459280000005	-0.1010010597	0.1270389794	0.110547601	0.1696122589	0.0539556282	-0.0060002116	0.1213126213	0.12010478890000001	0.1181006348	-0.0159656	-0.0047283	0.00025490038336	2.2356820890000005e-05	0.0584506	-0.01751400000000001	0.00341647264036	0.0003067401960000003	-0.06322459999999999	-0.006077299999999987	3.693357528999984e-05	0.003997350045159999	-0.00119105	0.00034359000000000017	1.1805408810000012e-07	1.4186001024999995e-06	-0.000970098	6.399000000000141e-06	4.094720100000179e-11	9.410901296040001e-07	-0.000533943	0.0002551369999999997	6.509488876899984e-08	2.8509512724900004e-07	0.0	0.0	0.0	0.0
33389.765625	-33.3125	1109.72265625	1114876448.4924316	23594.26953125	12.0703125	556689554.7132722	145.69244384765625	23183.46875	-2.951171875	537473223.2822267	8.709415435791017	1.089349	16.739389000000006	0.04924035	0.12223357630000001	0.0491556463	-0.027814299599999998	0.0789323367	0.11370051279999999	0.11676407890000001	0.0289151052	0.0339417298	0.0963963285	0.0870379532	0.0014083392	-0.0849277069	0.1309918333	0.0263456553	-0.0264655463	-0.1449494946	0.048347859900000005	0.0301450158	-0.0682262722	0.0895557131	-0.14937146199999998	0.0041532962	-0.027164892700000002	-0.08934301900000001	-0.1347557804	0.1705824076	0.0183266876	0.017448786799999998	0.15520094539999998	0.0302965565	0.0723894908	0.0983388977	0.13686687960000002	0.08557371050000001	-0.00032320360000000003	-0.0663630949	-0.1253936139	0.0633616542	0.027989035699999998	0.0033604132	-0.1036681101	0.1096510264	0.0024476685000000002	0.054681649000000006	0.0641551447	-0.0142840244	0.1981640236	0.0686509586	-0.0998472656	-0.1292604463	-0.0306201762	-0.0466968121	-0.0778513903	-0.10330239599999999	-0.0427992854	0.078182029	-0.11124920099999999	0.0402979895	0.1281211696	0.0784143788	0.0462570583	-0.1094214215	0.031354879599999996	-0.1435707501	0.0350569215	0.14430709419999999	0.021628823399999997	-0.059779907599999994	0.22617770809999999	-0.047811775300000005	-0.0493175285	0.1468153424	-0.055446730599999994	-0.043557848200000006	-0.018956441	-0.0705098432	-0.0265333518	-0.1507541125	0.0552753215	-0.046144300199999995	0.12137495949999999	-0.1552562342	-0.0652926547	-0.0615837105	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.015167600000000003	0.0007979999999999984	0.00023005608976000005	6.368039999999972e-07	0.0497282	-0.008722399999999998	0.0024728938752399997	7.608026175999996e-05	-0.06857260000000001	-0.0053480000000000185	2.8601104000000207e-05	0.004702201470760003	-0.00153464	-0.00034359000000000017	1.1805408810000012e-07	2.3551199296000003e-06	-0.00105881	-8.871200000000001e-05	7.869818944000002e-09	1.1210786161000002e-06	-0.0007890799999999997	-0.0002551369999999997	6.509488876899984e-08	6.226472463999996e-07	0.0	0.0	0.0	0.0
33454.0078125	64.2421875	4127.058654785156	1119170638.718811	23592.4296875	-1.83984375	556602738.5596313	3.3850250244140625	23197.150390625	13.681640625	538107786.2452736	187.1872901916504	1.215932	18.684528	0.12895249	0.0651767842	0.0204173494	0.1715323979	0.0168307303	0.1824262766	0.0044365714	0.13604262179999999	0.0870861138	0.11041570070000001	-0.0883862173	0.0848858817	0.000640873	0.09786566619999999	0.0231679425	-0.005915736400000001	-0.0590458107	-0.0369395003	0.031839636	-0.1156859344	0.2809037505	-0.0646368593	-0.0565999317	-0.0409638827	0.012717900800000001	0.054981157999999995	-0.09859244460000001	-0.10799900429999999	-0.0433877237	-0.1478420704	-0.0481111617	0.0877546345	-0.0546344582	0.0935451483	0.0373638607	0.0126003288	0.0495156172	-0.0665234536	-0.1460561633	0.19502833879999998	0.06033113690000001	0.21491144339999999	0.07212483509999999	-0.06871966980000001	0.1109358551	-0.0609795992	0.0711654987	0.0544476426	-0.1255954055	-0.1884944639	-0.0331420149	-0.09813073789999999	-0.1082152386	-0.1384773966	0.0870499069	-0.10487281009999999	0.054464346	0.0099768601	-0.0182950295	-0.001189551	0.1488461059	0.0608625981	-0.1171641878	-0.0328118403	-0.1228411974	0.12504568859999998	0.078624707	0.007171889399999998	0.11978413289999999	-0.0988785191	-0.0095936037	0.1458298374	-0.00547667	0.1296929651	0.0970903708	0.0089239003	-0.0988799018	0.0536178155	-0.0390116285	0.09532067359999999	-0.18164336600000008	-0.16975276809999998	-0.09505702449999999	0.2035669823	0.029254017099999998	0.1207205288	0.11775003070000001	0.11285322490000001	-0.016279499999999995	-0.0011118999999999938	0.00026502212024999986	1.2363216099999862e-06	0.00382921	-0.04589899	1.46628492241e-05	0.0021067172830201	-0.0437375	0.024835100000000013	0.0006167821920100006	0.00191296890625	-0.000636581	0.0008980590000000002	8.065099674810001e-07	4.05235369561e-07	-0.0008147389999999997	0.00024407100000000044	5.957065304100021e-08	6.637996381209996e-07	-0.0007890799999999997	0.0	0.0	6.226472463999996e-07	0.0	0.0	0.0	0.0
33615.56640625	161.55859375	26101.17921447754	1130006304.8130035	23569.13671875	-23.29296875	555504205.6671295	542.5623931884767	23162.365234375	-34.78515625	536495163.2505837	1210.007095336914	1.183518	18.186436	0.07122164	0.1404210348	-0.0752867646	0.0793237524	-0.1232080282	0.1734701923	-0.0773592157	0.0068554709	-0.0212045348	-0.0056118309	-0.1053947769	0.189892769	0.027635137	-0.0536032758	-0.049541363600000006	-0.0656226672	-0.0975093974	0.0504762666	0.0091334908	0.12986643039999998	0.0476052812	-0.034012513700000004	-0.0803891034	0.1067073192	-0.0863878064	0.0839548564	0.1114663252	-0.0110437292	-0.0626247813	-0.1294290042	0.0482440576	-0.040079698399999995	0.08742664539999999	0.0420734646	0.0522110513	-0.0251207452	0.0440069378	0.1156109719	-0.1465276877	-0.0111002332	-0.12655827220000002	-0.10623063710000001	0.105493183	-0.134049661	-0.083638912	-0.1087619792	0.0338927046	0.08639683990000001	0.0305248513	-0.17930678030000002	0.05849359940000001	0.0046207656	0.0376774423	-0.00795611	0.0813964536	-0.179784131	0.0008743219	0.046685761299999996	-0.0817869465	0.0309481029	0.0998505186	0.07360665849999999	0.0365750912	-0.0770265485	0.0606508471	-0.0399034344	0.028895241600000007	-0.1079491799	0.1316742413	0.0727592477	0.11516869390000001	0.045948043499999994	0.0018394061999999999	0.0952295686	-0.0710964588	-0.0388804125	0.019771949599999998	-0.04384992150000002	-0.0419461	-0.0674876763	-0.0061701399	-0.039250122900000003	0.1384757293	0.08738610179999999	0.054168415899999996	0.120326335	0.1161887065	0.1093977275	-0.022939	-0.006659500000000002	0.0005261977209999999	4.4348940250000034e-05	0.0365393	0.032710090000000004	0.0013351204444900005	0.0010699499878081002	-0.0493256	-0.0055880999999999995	3.122686160999998e-05	0.0024330148153600003	-0.0007889299999999998	-0.00015234899999999976	2.3210217800999926e-08	6.224105448999996e-07	-0.000888146	-7.340700000000038e-05	5.3885876490000565e-09	7.888033173160002e-07	-0.000489557	0.0002995229999999998	8.971402752899988e-08	2.3966605624899996e-07	0.0	0.0	0.0	0.0
33356.0625	-259.50390625	67342.27735900879	1112626905.5039062	23526.380859375	-42.755859375	553490596.3403664	1828.0635108947754	23134.8984375	-27.466796875	535223525.71344	754.4249305725098	1.088691	16.729289999999995	0.06557634999999999	0.1239701424	-0.0090192112	-0.1065138597	-0.0540176059	-0.0450919429	0.0787332916	-0.0826666883	-0.0342516756	0.0286072983	-0.0351104493	0.099316982	-0.1017032876	0.0049279996	-0.0689121677	0.0117850378	0.06076645	0.0908737526	-0.0965518756	0.0781364729	0.0295039991	0.046759300499999996	0.1302258493	-0.0200371877	-0.025974225099999998	0.0071808237	0.10582946230000001	0.14652308390000002	-0.0089480464	-0.024297080099999997	0.1208808211	0.0772557155	-0.1113341995	-0.039428620899999996	-0.09639543630000001	0.0109955906	-0.0588235103	0.0801067673	0.0198921039	0.0830426913	0.052816780199999996	0.1021114057	0.0818240947	-0.0365571561	-0.0974805157	0.09575116550000001	-0.0522916518	0.0416371839	-0.1772677774	0.0626716266	-0.0632988959	0.0943796841	0.051554337400000004	-0.034752898399999996	-0.039409235099999995	-0.079375155	0.1169566245	0.0665348869	0.016378092	-0.0826351727	-0.0641280809	0.002984223	-0.0470803084	-0.1381315067	-0.0149065536	-0.0800025879	-0.11350890710000001	0.0391868221	-0.023474972	0.1163959894	0.09561009529999999	-0.0441269519	-0.0173036938	-0.0028055733	-0.0660021994	-0.064447529	0.0602576129	0.1022773637	0.0698358984	-0.0982587266	0.0086419433	-0.0485808435	-0.0363248994	0.0520920496	-0.1635481741	0.1198669825	0.1143757435	0.10540925529999999	-0.0169873	0.005951699999999997	0.00028856836129000004	3.542273288999997e-05	0.06604600000000001	0.029506700000000007	0.004362074116000001	0.0008706453448900003	-0.0455473	0.0037782999999999983	1.4275550889999987e-05	0.00207455653729	-0.000636581	0.00015234899999999976	2.3210217800999926e-08	4.05235369561e-07	-0.00124542	-0.0003572739999999999	1.276447110759999e-07	1.5510709763999997e-06	-0.000506727	-1.7170000000000054e-05	2.948089000000018e-10	2.56772252529e-07	0.0	0.0	0.0	0.0
33451.26171875	95.19921875	9062.891250610352	1118986910.5763092	23525.189453125	-1.19140625	553434538.8054237	1.4194488525390625	23095.662109375	-39.236328125	533409608.27042013	1539.489444732666	1.230995	18.915985	0.1436295724	0.0817415255	0.1006949762	0.0584708179	0.0462299544	-0.0020380303	-0.0171222704	-0.1107712909	-0.08226796389999999	0.0540359673	-0.1065175321	0.0182498838	-0.022573941	0.0412788788	0.0622793607	-0.08345232	-0.005940020600000001	0.08502779210000001	-0.0718569199	0.0533733472	0.0461355179	0.1069663303	0.0604005071	0.0417641491	0.0354043693	-0.14389170380000002	-0.021799104	-0.030195116	0.042294393799999996	0.0526821292	0.1474987887	0.1374960305	0.1500972585	-0.12775596109999998	0.0238022265	0.0089435105	-0.022225768700000002	0.11756883230000001	0.0703648205	-0.0688079858	0.0278036932	-0.0429903777	0.09932540349999999	0.0107596875	0.09929770210000001	-0.053185075199999994	-0.1196234121	-0.0186570281	0.13312974449999998	0.0074348078	0.0230366209	0.10905076039999999	0.1177687992	-0.0798145456	0.0761336472	-0.0143500086	0.0547808177	-0.0458997994	-0.0365632033	0.047336263600000004	-0.0400792185	0.0029507219	-0.0422471317	-0.1533212336	-0.0193150272	0.022913135	-0.0720429589	-0.0183502096	-0.0977337499	0.0298251465	-0.08358368099999999	0.0495912892	0.010556930700000001	-0.090800775	-0.12160688619999999	-0.21539180230000002	0.0563860204	-0.0756287192	-0.0153922699	-0.0714038219	-0.0159212201	0.0670929628	0.16193752449999999	-0.0764864858	-0.1150652893	0.11934271980000001	0.112315068	0.1009072399	-8.39676e-05	0.016903332400000002	7.05055784976e-09	0.0002857226462248898	0.0653467	-0.0006993000000000138	0.00427019120089	4.890204900000193e-07	-0.00588626	0.03966104	0.0015729980938816	3.46480567876e-05	0.000280047	0.000916628	8.402068903840001e-07	7.8426322209e-08	-0.000528347	0.0007170729999999999	5.141936873289999e-07	2.79150552409e-07	-0.000600344	-9.361700000000004e-05	8.764142689000009e-09	3.6041291833600006e-07	0.0	0.0	0.0	0.0
33390.3984375	-60.86328125	3704.3390045166016	1114918707.8150024	23510.88671875	-14.302734375	552761794.3018951	204.56821060180664	23108.943359375	13.28125	534023263.18680185	176.3916015625	1.429396	21.964706	0.16755401369999998	0.0590702364	-0.1835009909	-0.0083495667	0.1525564042	-0.1174363447	0.11955026949999999	-0.0623387	-0.0371270128	-0.2383395268	-0.1075075675	-0.0542962815	0.0073208785	-0.0759162369	0.1798920677	0.0378193718	0.0361920863	-0.0021268071	-0.0961716056	-0.0092196595	0.154623789	-0.0932822575	0.0236867206	-0.0659593451	0.0206772748	0.0029909324	-0.051553947999999995	-0.0283823233	0.0547115142	0.0942079351	-0.08004070370000001	-0.0986464485	0.2661056855	0.15223100109999999	-0.1148950668	0.07540625320000001	-0.1118112909	0.08841579470000001	-0.11993241660000001	0.24130926100000002	-0.0990317151	-0.1454540075	-0.0596306105	-0.19840244129999998	0.0837728791	0.1302450385	-0.010941301	-0.1352080407	0.0500163486	0.1269885475	-0.0847050096	0.0741154406	0.0717381584	0.1812541904	0.11278208710000001	0.084209483	-0.011454824399999999	-0.09257688720000001	-0.13315696330000001	-0.1827012304	0.0821234131	-0.0200357974	-0.0919887066	-0.07517634200000001	-0.0583918266	0.0414234727	0.050111061799999995	0.07475986650000001	0.0348402918	-0.058673690199999996	-0.1909330951	-0.0590120437	0.0624115221	-0.0799990376	0.052788742699999995	0.0657128883	0.0491116214	-0.12485013589999999	-0.2497900283	-0.16592556630000002	0.0548909243	-0.0647339391	-0.068682368	0.20632491879999998	-0.0652571163	0.11875383099999999	0.1100111431	0.0959136145	1.94561e-05	0.00010342370000000001	3.7853982720999986e-10	1.0696461721690001e-08	0.0498277	-0.015518999999999996	0.00248279968729	0.00024083936099999996	-0.0965288	-0.09064254	0.0082160700576516	0.009317809229440002	0.000349541	6.949399999999998e-05	4.829416035999996e-09	1.2217891068099995e-07	0.000242008	0.0007703549999999999	5.934468260249999e-07	5.8567872064e-08	-0.000214412	0.00038593200000000007	1.4894350862400004e-07	4.5972505744e-08	0.0	0.0	0.0	0.0
