csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
31916.783203125	n/a	n/a	1018681050.035282	20890.09765625	n/a	n/a	436396180.08766174	20942.736328125	n/a	n/a	438598204.9093666	n/a	n/a	n/a	0.08622473130000001	-0.1068815547	0.0053884033	-0.0040411159	0.1653842918	-0.1120531349	-0.074737555	0.0431626822	-0.0103872926	0.0563965377	-0.08791467130000001	0.130008774	-0.0114291924	0.0176496354	-0.18690367370000002	0.0361091697	-0.0575415091	0.010978633400000002	-0.10033815550000001	0.0596287351	-0.1649593173	0.0498061297	-0.13288776929999999	0.067450518	-0.0520652593	0.052152650599999996	-0.1961036347	0.2135520834	-0.012492644399999999	0.11439752140000001	-0.0344059938	0.1453217895	-0.0258385312	0.06291732480000001	0.0698786478	-0.038428920899999996	0.0763267391	0.0030705365999999998	-0.0570720417	0.0694464774	0.015115509099999999	0.1769455418	-0.0601523468	-0.010860331499999999	0.0265513161	0.0010098999	0.0641397045	0.1744663243	-0.07644341610000001	-0.036982066800000005	0.1026247982	-0.1347182883	0.0396565848	-0.15846885789999998	0.0739774151	-0.1605233058	0.14447509949999998	-0.096035614	0.0995087266	-0.1506467346	0.0635188199	-0.024228448599999997	0.051140299800000004	-0.0767908175	0.027023286	-0.0140778929	0.1204625982	-0.0678578701	0.0352659432	-0.0012083416000000001	0.012103908100000001	-0.0706232162	0.0760587244	-0.1993009482	0.1472425852	-0.0353847902	0.0023130344	-0.1262214595	0.12191932970000001	-0.006978184399999999	0.2480624872	-0.13866278	0.025729699100000003	-0.10215468109999999	0.054717848300000003	-0.028546063599999998	0.1447220052	-0.0195138151	0.0219952457	-0.098805911	-0.0873144101	0.1074227617	-0.042865412199999994	-0.0473100727	0.0704030055	0.0611478504	-0.0589663889	-0.0878192635	0.0864139963	-0.0715615272	-0.1522222151	0.0678962092	0.0382939793	0.0611037716	0.1217078847	0.1216831682	0.1216419777	-0.0417818	n/a	0.00174571881124	n/a	0.0517465	n/a	n/a	0.00267770026225	0.0678052	n/a	n/a	0.00459754514704	0.0007963939999999999	n/a	n/a	6.342434032359998e-07	-0.00050005	n/a	n/a	2.5005000250000005e-07	-0.000415681	n/a	1.72790693761e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31835.849609375	-80.93359375	6550.246597290039	1013521320.3507423	20868.99609375	-21.1015625	445.2759399414063	435514997.9609528	20958.197265625	15.4609375	239.04058837890625	439246032.62485117	1.34428	20.228605	0.0323964	-0.0976438206	0.0709830419	0.0295848496	-0.0180450739	0.1319062249	-0.1024175964	0.0476828422	-0.051014007199999996	-0.13924594880000002	-0.0703291882	-0.1272127043	0.06236536490000001	0.0578152126	-0.0186257342	-0.0232155081	-0.0191091185	-0.0376060082	0.0842619974	0.06895026259999999	0.0086662852	-0.0906403763	0.0699208508	-0.11806178810000001	0.0781274063	-0.1053584445	0.030251603399999997	-0.0485397567	0.1942575006	0.0616932484	-0.0556891386	-0.040493783	-0.0273228227	0.0164862705	-0.057990205499999996	-0.09099176880000001	0.060805365199999996	0.039666467999999996	-0.0125001302	-0.1135412622	-0.05980532440000001	-0.1644534674	-0.0744077838	0.0123117947	-0.0579018655	-0.0249318779	0.0713835465	0.011417861999999999	-0.0120973012	0.0976300341	0.0734860138	-0.0489060012	-0.0116558332	-0.0066655678	-0.1423256151	0.1607656116	-0.1808622456	0.0314254395	-0.007060607900000002	0.077487552	0.0738029733	-0.08681426800000001	0.030383723799999998	0.1658580587	0.046271392599999996	0.1095007685	0.0951188237	0.125191361	-0.0218399994	-0.0321703781	-0.0954195266	0.014080225200000001	-0.10024806300000001	0.0395245856	0.0429667796	0.005321293299999999	-0.0452520918	-0.0320377451	-0.0714054354	0.1487103665	-0.0420804996	0.1387179295	0.0255051196	0.0047738254999999995	-0.09322245230000001	0.1621990508	-0.0080812471	0.0319121457	0.0626178374	-0.0209132748	-0.0084481536	0.0780132904	-0.1350673423	0.029374259700000002	-0.1639714128	0.042703004100000004	-0.1302888285	-0.0347384709	-0.0266887271	-0.062642082	0.0565642873	-0.0353688891	0.08390955039999999	0.013964202299999999	0.08926004439999999	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0417772	4.600000000000437e-06	0.0017453344398399998	2.116000000000402e-11	0.0517444	-2.1000000000048757e-06	4.410000000020478e-12	0.00267748293136	0.0396458	-0.028159399999999994	0.0007929518083599997	0.0015717894576400002	0.0008020519999999999	5.658000000000074e-06	3.2012964000000833e-11	6.432874107039999e-07	-0.00050005	0.0	0.0	2.5005000250000005e-07	-0.000494629	-7.894800000000003e-05	2.4465784764099996e-07	6.232786704000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31939.443359375	103.59375	10731.6650390625	1020128042.1067238	20890.2734375	21.27734375	452.72535705566406	436403524.29351807	21033.638671875	75.44140625	5691.405776977539	442413955.7789955	1.363569	20.518877	0.03649817	0.1162631405	-0.0165328268	0.12014338960000001	-0.10498460710000004	-0.043266897900000004	-0.1154088733	0.017999867	-0.0020607803	0.0476745721	0.052446633099999994	0.0073194607	0.20239735550000001	-0.023164529500000003	0.0125974759	-0.1542210884	-0.1930370291	-0.0421953571	-0.1728785897	0.1267836909	0.0379763713	-0.0632235968	-0.0749988858	0.1381274331	-0.001318183	-0.14164917289999998	0.036566190299999995	0.0452094376	-0.0066655567	0.0591108901	-0.095062988	0.0477293142	0.0174021454	-0.0612267358	0.015829045700000002	0.0662510495	-0.044023245700000005	0.0113959399	-0.087712604	0.0380942659	-0.047259650099999995	0.2163671261	0.011294568	-0.10938250949999999	-0.2136426531	-0.086734589	-0.0020008616000000003	-0.0814515807	0.024024101699999998	-0.0676137481	-0.0823984518	0.0240361972	0.0874088164	-0.1079782012	-0.051528838	0.2270311809	-0.2388690563	-0.0047333429	-0.080432527	0.07416504019999999	0.1027878662	-0.0706839382	-0.0218112083	0.1631066968	0.0267995415	-0.0227385849	-0.0089273012	0.0593023101	-0.12630216619999998	0.17153673449999998	-0.0617340868	0.11614409560000001	0.18935473100000005	0.0095868007	-0.0695235452	0.1092914734	-0.1446858031	0.010514492	0.20309705949999998	0.0758577538	-0.0493531822	-0.037407781099999995	0.0643481593	0.0470160024	0.0314663335	0.0554535363	-0.061867233	-0.1155734309	-0.0132529813	-0.0319205672	-0.0194566366	-0.0742592087	0.0710655969	-0.0579433244	0.1333164579	0.0231366031	-0.009081895500000001	-0.0595636233	-0.19943477510000002	0.09687405630000001	0.0031848162	-0.009880611	0.13205521380000002	-0.0124309884	-0.1622462224	0.1215101995	0.120893123	0.1198669825	-0.0417772	0.0	0.0017453344398399998	0.0	0.0517529	8.500000000001562e-06	7.225000000002657e-11	0.0026783626584099994	0.00685833	-0.03278747	0.0010750181890009	4.70366903889e-05	0.000876096	7.404400000000009e-05	5.482513936000016e-09	7.675442012160002e-07	-0.00050005	0.0	0.0	2.5005000250000005e-07	-0.000494629	0.0	2.4465784764099996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31982.294921875	42.8515625	1836.2564086914065	1022867188.4697914	20921.5	31.2265625	975.0982055664062	437709162.25	21023.611328125	-10.02734375	100.54762268066406	441992233.2760658	1.349899	20.313171	0.022335470000000003	-0.0555644969	-0.11749192779999999	0.2361052311	0.030513730899999997	-0.13738647710000002	-0.05775759530000001	-0.0358764371	0.0119617743	0.1287716622	-0.1354150736	-0.1435692492	0.1549413892	-0.0116484701	0.1188379277	0.1063716361	-0.010543261699999999	-0.0237697201	-0.10507027570000001	-0.0126889545	0.0279450523	-0.08041500530000001	-0.0681136938	-0.0059873579	-0.0714489704	0.09470839560000001	0.09946329460000004	0.0209087416	0.0797485404	-0.1011177353	-0.1237335911	-0.0997950495	-0.010751858999999999	-0.09890054179999999	-0.0517570517	0.0164730478	-0.081003385	-0.1524009194	-0.0039472819	0.1372371076	0.1170761289	0.0108117486	-0.0055737028	0.0671567382	0.041995389	-0.0308343421	0.0734781394	0.0646699508	-0.013281011899999999	0.0177261903	0.06685368059999999	0.1639120886	0.1418504286	-0.1168903729	-0.0834858443	-0.09887120029999999	0.0939858848	-0.14321270449999998	0.0280278715	0.1516202928	-0.1396896885	0.030544381000000002	0.0476698887	0.1542736449	-0.0398800365	-0.1373800375	-0.04729724	0.1464814267	-0.106780598	-0.0280562075	-0.0631377977	0.15267267710000001	0.1055632742	0.0022968520000000003	-0.0319714397	-0.0757326575	0.10220181240000001	0.0078099763	-0.0501825178	-0.0026819093	0.0396198188	-0.0193004037	-0.0237609387	0.21256727399999997	-0.1536437438	0.0150137909	-0.0034805865	-0.0782501114	0.1077630669	0.0386545774	-0.1341873077	0.0322041725	-0.0556925823	0.0420352933	0.0654900031	-0.10077995140000001	0.123155729	0.0671081643	0.0189162382	-0.1243494954	-0.0386872071	0.0847790427	0.020760536	0.0077960048	-0.0412936333	0.1213126213	0.12010478890000001	0.1181006348	-0.0417772	0.0	0.0017453344398399998	0.0	0.0517565	3.600000000006376e-06	1.2960000000045908e-11	0.0026787352922500005	0.0118785	0.00502017	2.52021068289e-05	0.00014109876225	0.000529862	-0.0003462340000000001	1.1987798275600006e-07	2.8075373904399995e-07	-0.00050005	0.0	0.0	2.5005000250000005e-07	-0.000494629	0.0	2.4465784764099996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31926.814453125	-55.48046875	3078.0824127197266	1019321481.1242713	20925.48828125	3.98828125	15.906387329101562	437876059.8087311	20967.955078125	-55.65625	3097.6181640625	439655140.15826803	1.463013	22.015289000000006	0.0366485	-0.0455287279	0.0701751724	0.1080854352	-0.036877175	0.018388271299999998	-0.0203713663	0.0206751249	-0.0599075721	0.157577623	-0.1327507785	-0.1197348106	0.030331426499999998	-0.09777072880000001	0.1467170347	0.059831233	-0.0279518075	0.0303402492	0.1717442503	-0.0356055625	0.0872353884	0.08878977029999999	0.021066421000000002	-0.0702307685	-0.1044823482	0.0179124154	0.0061308127	-0.0834781846	-0.0756732655	0.0914462921	-0.10541063560000001	-0.19743247120000001	-0.0009409544000000001	0.0534918246	0.0268039876	0.043257353600000006	0.0714763504	0.029447584199999998	0.0883292354	0.047126971100000005	0.057460701100000004	-0.2593246226	-0.10781035060000001	-0.0222333412	-0.009197209599999999	-0.011380743700000001	0.013144518899999999	0.10140183109999999	0.0577089838	0.096293034	-0.0069413057	-0.0202327632	0.0994825761	0.047631748200000004	-0.1567395807	-0.0668642222	0.138459076	-0.0863865774	0.0449158678	0.1093559632	-0.0382058819	0.1028357004	0.0073765264000000014	0.1382687882	0.0209478532	-0.2026171669	0.0190103269	0.0815669127	-0.12955221039999998	-0.08771482679999999	0.0344588303	0.0914995423	-0.17843756449999998	-0.030713082200000002	0.0564154382	-0.042342047300000005	0.0202292871	0.1435052598	-0.1108521932	0.0460775141	-0.0437276882	-0.0836379317	0.0050643025	0.0047821904	-0.11787333609999999	-0.0812815568	-0.1004833741	-0.026352281	0.0340353968	-0.0464503172	0.1246910057	0.0077432191000000004	0.0156908724	-0.1131706409	0.018537861	-0.0763927327	-0.0889966077	0.0800405635	0.0907727411	-0.0045449231	0.1104746287	-0.0310132704	-0.0330137463	0.022585444399999998	0.087357584	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0417772	0.0	0.0017453344398399998	0.0	0.0263691	-0.025387400000000008	0.0006445200787600004	0.0006953294348099997	0.017737700000000002	0.005859200000000003	3.433022464000002e-05	0.00031462600129000015	0.0006379	0.00010803799999999996	1.1672209443999994e-08	4.0691641e-07	-0.00050005	0.0	0.0	2.5005000250000005e-07	-0.000494629	0.0	2.4465784764099996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31988.076171875	61.26171875	3752.9981842041016	1023237017.1776774	20909.34765625	-16.140625	260.519775390625	437200819.40992737	20952.140625	-15.814453125	250.09692764282227	438992196.7697754	1.333182	20.061609	0.05874775	0.10622181160000001	-0.0440850974	0.0024861359	-0.0537886675	0.0018193585	-0.0556437549	-0.0031260960999999997	-0.0208538358	0.16627789210000002	0.1290584262	-0.0734612907	-0.022426488300000002	-0.10321367699999999	-0.0373038938	0.1090089667	-0.1935803167	-0.0360146482	-0.1590305407	-0.0077395023	-0.1112158174	-0.1239633997	-0.1118163977	-0.14331070869999998	0.0021658561	0.0227186248	-0.08941050800000001	0.0939274618	-0.0298192955	-0.0033097080999999998	-0.044592157300000004	-0.1057330513	0.015183628400000001	0.05682741	-0.0043565034	-0.0039981148999999995	0.0455262503	-0.074921295	-0.1774701605	-0.048207134000000006	-0.1072104507	-0.12611837720000002	-0.0043631791	0.0704058202	0.09287325980000001	0.0126570755	-0.1429233666	0.082650982	0.17818056399999999	-0.1153248834	-0.11871676519999999	-0.0349273179	-0.0186126396	-0.0687112892	-0.2325599943	0.048838240199999994	-0.017349437	-0.1225121412	0.011780641000000001	0.1015824755	0.171825796	-0.0116230133	0.0562415278	0.0353778316	0.0044626149	-0.1376939059	0.008827376	0.034276281400000004	-0.0459955691	0.0621976571	0.1719918297	-0.0015948197	0.17452255670000005	0.0549772887	-0.11565733310000001	-0.11714339439999999	-0.1376572375	-0.0403055822	-0.064888738	-0.1574601363	-0.0043247637	-0.0172104454	0.0703434392	0.0690868803	-0.022849178799999998	0.0294571547	-0.08482889980000001	0.0095960701	-0.0040473921999999996	-0.0424670464	-0.011364611	-0.0041652052	-0.0796772818	0.1042240131	0.09524741880000001	0.016362290800000002	-0.16949217449999998	-0.14330586039999998	0.029104897200000007	-0.0105922373	-0.0227172348	-0.0831428175	-0.17194752870000002	0.0180957849	0.054021552800000004	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0417821	-4.899999999995187e-06	0.0017457438804099994	2.400999999995282e-11	0.03123	0.004860900000000005	2.362834881000005e-05	0.0009753129	0.0487285	0.030990800000000002	0.00096042968464	0.0023744667122500003	0.000313708	-0.00032419199999999995	1.0510045286399996e-07	9.8412709264e-08	-0.000366419	0.00013363100000000005	1.7857244161000013e-08	1.34262883561e-07	-0.000494629	0.0	2.4465784764099996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31842.017578125	-146.05859375	21333.112808227543	1013914083.4456217	20878.888671875	-30.458984375	927.749729156494	435927992.1725502	20955.669921875	3.529296875	12.455936431884766	439140101.87457657	1.4394650000000002	21.660952	0.10172728	-0.1315782175	-0.049406470099999995	3.8705500000000004e-05	0.022141659900000003	-0.1137006965	-0.142786513	0.047686390099999997	0.0802071264	-0.0530031617	-0.060771674299999995	-0.0166797861	0.0197065229	-0.1925518406	-0.165015096	0.15326179369999998	-0.0604674007	-0.039566453700000004	-0.10646817619999999	0.10835086	0.0152392557	0.0373743043	-0.1617995616	-0.040642771800000005	0.0178421123	0.104441323	-0.040559435	0.10618553160000001	0.053614145499999995	-0.010546261299999998	0.10038522300000001	0.0086468592	-0.12149280960000006	0.0654856596	-0.0967490224	0.1446180526	-0.0716973385	-0.0704037345	-0.0359826139	0.049376838799999996	-0.0375327738	-0.0221642093	-0.085747658	-0.12985925439999998	-0.0010546015	-0.0967584317	0.0578884283	0.0576657307	-0.08701002779999999	-0.0009956032000000001	0.1430286166	-0.0120021149	-0.0265378387	-0.2106832191	-0.055542716900000004	0.0634775306	0.011193396000000001	-0.0702338075	0.09202135619999999	-0.0675776547	0.0023302507	0.0648997807	0.0977177585	0.0577088989	0.048599745800000003	0.0685435737	-0.11846529210000001	0.010479934100000001	-0.1520607218	-0.0665706326	0.0415572257	-0.0620682329	0.17270767350000002	0.0179316465	0.1326382011	-0.11553581339999999	-0.0983598708	0.0141587826	0.0273031051	-0.197783436	-0.0499604859	-0.0030441823	-0.027904481600000003	0.0227760637	0.0528268562	-0.0366765313	-0.0575382611	0.0696793481	0.1387018596	0.12183694029999999	-0.08069087679999999	0.0977987075	0.0749011914	0.0211630957	0.0355450213	0.0099496273	-0.0879129467	0.015320088700000001	0.0261666448	0.075071734	-0.0160993339	0.21558172379999999	0.0526007704	-0.1312124461	0.0143143286	0.120326335	0.1161887065	0.1093977275	-0.024693400000000004	0.01708869999999999	0.0006097640035600003	0.00029202366768999973	-0.00208903	-0.03331903	0.0011101577601409	4.3640463409e-06	0.0369727	-0.011755800000000005	0.0001381988336400001	0.0013669805452899998	0.0006379	0.00032419199999999995	1.0510045286399996e-07	4.0691641e-07	-0.00050005	-0.00013363100000000005	1.7857244161000013e-08	2.5005000250000005e-07	-0.000161177	0.00033345200000000003	2.5978025329e-08	1.1119023630400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31906.73828125	64.720703125	4188.769412994385	1018039947.7481842	20879.96484375	1.076171875	1.1581459045410156	435972931.876236	20989.078125	33.408203125	1116.1080360412598	440541400.5373535	1.248131	18.781769	0.05550658	-0.0011402581	0.1073390223	0.036316478199999995	0.0028610261	-0.008526969	-0.0407166097	-0.0022934168	-0.12474364369999999	-0.0515564816	-0.0152929351	0.0736073158	-0.0535145521	-0.1347911858	-0.0051822375	-0.0627494132	0.0734330756	0.0427620198	-0.053868091900000005	0.1238976936	-0.030904545800000002	-0.08804852560000001	0.12242119130000001	0.056973795599999995	0.11359044310000001	0.0421133862	-0.0039997118	0.0045158679	-0.11646613	-0.08410602439999999	0.0638560681	0.039884209500000004	0.0125485053	-0.1909672415	-0.1336355141	-0.045984523799999996	0.12897457810000001	0.08924386210000003	-0.1472219697	-0.07479214099999999	-0.0176474022	-0.1790284886	-0.1427687155	0.10796098009999999	-0.1258719528	0.0103144137	0.0397880314	0.023466061099999998	-0.0598893729	0.0750974749	-0.0376426118	-0.015306191100000003	0.0063645541	0.0177210749	0.0262722165	0.0600153925	-0.0601141621	-0.0551573438	0.0707004365	-0.0742296791	-0.0617643576	0.0999150019	-0.0086555828	0.0609035083	-0.0037669911	0.023497292700000002	0.1452614326	-0.1370656001	-0.1047029015	-0.0403993371	0.07075397950000001	-0.0485538693	0.042322483499999994	-0.0216390704	0.08484492689999999	0.0713048407	0.0020910304	-0.10446806089999999	0.0653372476	0.0188940591	0.1497250886	0.0803189145	0.026695804500000003	-0.0005256884	0.0907753183	-0.1109421798	0.10084765550000001	-0.1135769351	0.029098329	-0.14425789519999999	-0.0953592182	-0.0604758766	-0.0403643195	-0.0531624557	-0.1805513607	0.0319219792	-0.1701497208	0.001252105	-0.07418783150000001	-0.134971693	0.1490498742	0.1151035407	-0.0915356313	-0.0555985166	0.0579694891	0.1198669825	0.1143757435	0.10540925529999999	-0.0234958	0.0011976000000000035	0.0005520526176399999	1.4342457600000084e-06	0.0279252	0.03001423	0.0009008540024929	0.00077981679504	0.0369766	3.900000000001126e-06	1.5210000000008774e-11	0.00136726894756	0.000212603	-0.000425297	1.8087753820899998e-07	4.5200035608999996e-08	-0.00050005	0.0	0.0	2.5005000250000005e-07	-0.000100657	6.052e-05	1.0131831649000004e-08	3.6626704e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31893.97265625	-12.765625	162.961181640625	1017225491.7976227	20884.6484375	4.68359375	21.936050415039066	436168540.3579712	20984.884765625	-4.193359375	17.58426284790039	440365388.62656015	1.251638	18.834539000000003	0.029151004999999994	0.0678067953	0.07991162480000001	-0.0502156886	0.0557598046	-0.0464325502	-0.012405651399999999	-0.0643817669	-0.1260793822	-0.050064679800000005	0.0252681946	0.0564398274	0.061591646500000014	-0.038756716000000004	-0.0615654162	0.0533569872	0.0057700814	0.0432345686	0.06026842950000001	0.052303154299999995	-0.0090796116	0.24664094550000001	0.1454525175	0.1367816641	0.0209074786	0.0388818315	0.1571548457	-0.0691520004	-0.08655602050000001	0.1915149638	-0.0293196053	-0.041191839	0.0022510898000000002	-0.023369005	-0.0107618022	-0.0291803095	-0.17092025670000002	-0.0294711938	-0.0519647875	0.0263591021	0.044341021200000004	0.0719103687	0.0072577972	0.0208590751	0.0050855576	-0.16555676119999999	0.0212848132	-0.0659704546	0.1930120916	0.0317933379	-0.10120404699999999	-0.0321590451	-0.10158710130000001	-0.0228436371	0.013547014199999999	-0.0885651774	0.07725200809999999	-0.0271520137	0.0462299207	-0.0167633431	-0.1625074439	-0.021224245899999997	-0.1730294812	0.023634818	-0.0644414749	0.0405005496	0.1218570811	-0.0619855896	-0.0726999945	0.0673954598	-0.0900327135	-0.0400051206	0.015850674199999998	-0.0525944816	0.1719411593	-0.1199620116	0.0225617889	0.0647644233	-0.0462190374	0.2300678234	-0.0063119636	-0.1488122973	-0.1002015293	-0.10083825960000001	0.14327233550000001	-0.1645176033	-0.0710734548	-0.0336121477	-0.0353555984	0.08816558460000001	-0.0162523842	-0.0911229189	-0.0399980675	0.0198760165	0.0333523164	0.0137458972	0.1311196708	-0.0831295242	-0.0633579639	0.050078388700000004	-0.0858712358	-0.1337280186	0.0320412324	-0.1288885439	-0.0250441098	0.11934271980000001	0.112315068	0.1009072399	-0.0247714	-0.0012756000000000015	0.0006136222579600001	1.6271553600000044e-06	0.00714369	-0.02078151	0.0004318711578801	5.10323068161e-05	0.0304115	-0.0065650999999999965	4.310053800999997e-05	0.00092485933225	0.000212603	0.0	0.0	4.5200035608999996e-08	-0.00050005	0.0	0.0	2.5005000250000005e-07	-9.00811e-05	1.0575900000000008e-05	8.11460457721e-09	1.1184966081000019e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31915.365234375	21.392578125	457.6423988342285	1018590538.0435524	20873.05078125	-11.59765625	134.50563049316406	435684248.9166413	20973.01171875	-11.873046875	140.9692420959473	439867220.5548248	1.378814	20.748278	0.037569535	0.0173434009	-0.060005614699999994	-0.1939456986	0.0387358895	0.09866166	-0.0226755316	0.0371357659	0.1384933399	-0.08431097800000001	0.0391261531	0.1193092481	-0.1887249386	-0.0820556876	0.003026532	-0.0668194677	-0.0743005717	-0.2013203101	-0.10893398779999999	-0.0978667461	0.082569923	0.1218003119	0.1312133083	0.0796142055	0.0013547478	0.0921303757	0.0016217151000000002	0.15663518640000001	-0.0051761112	0.0839159455	-0.11120618970000001	0.09893505710000004	-0.0663345799	0.0371187589	0.026139265499999998	0.1577208582	-0.055525233	0.1475846171	0.2173011518	-0.0177073508	-0.0453406158	0.0233775798	0.0102872992	0.0713723268	0.1850878456	-0.0415991965	-0.08485399060000001	0.0377438559	-0.0945256683	-0.1011052726	0.051905775999999994	0.002032191	-0.1523324327	0.1562904832	0.049251513	0.013524649199999999	0.0105327568	-0.1004304255	0.050432759699999996	-0.1232070708	-0.1064605324	0.0353702856	-0.0605009454	-0.1581740596	0.0499507941	0.08904150820000001	-0.1588825995	-0.2077169969	0.0733554438	-0.10204692060000001	0.0561302941	0.0610642787	0.12053654150000001	0.1373933701	-0.0615588901	0.048691751299999995	-0.0530296383	0.1516207208	-0.0148675814	0.0376581318	-0.0005511116000000001	-0.1191908096	-0.0326998496	-0.128068367	0.2027837643	0.1532593226	-0.0155586978	-0.0951944802	0.0709232866	0.0314661327	0.2074752823	0.0123893467	0.0887637085	-0.044144419299999994	-0.0784845787	-0.0078549869	0.148017869	0.1079610987	0.09239110910000001	0.0785289859	-0.1250006382	-0.015082887	-0.15978831029999999	-0.061233343899999994	0.09982115679999999	0.11875383099999999	0.1100111431	0.0959136145	-0.014862899999999997	0.009908500000000004	0.00022090579641	9.817837225000008e-05	-0.00998232	-0.01712601	0.0002933002185201	9.96467125824e-05	0.0337947	0.003383199999999996	1.1446042239999972e-05	0.0011420817480899998	0.000212603	0.0	0.0	4.5200035608999996e-08	-0.000615907	-0.00011585699999999993	1.342284444899998e-08	3.79341432649e-07	-6.29016e-05	2.71795e-05	3.95661128256e-09	7.387252202499998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
