csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
30816.9609375	n/a	n/a	949685081.4234008	23651.828125	n/a	n/a	559408973.654541	22533.970703125	n/a	n/a	507779835.6492958	n/a	n/a	n/a	-0.1382199264	0.0619520067	-0.0583859942	0.0344693239	0.061836317	-0.0253000006	0.2250966711	-0.17482588670000002	0.12048745970000001	-0.053096638499999994	0.09847162949999999	-0.09920677189999999	0.1147959848	-0.1148742338	0.1634043275	-0.17618349309999998	0.06736776900000001	0.000554865	-0.0654057287	0.06967737980000001	-0.1026705901	0.0656951021	-0.17880624	0.21499622079999997	-0.0059718097	0.0852317244	-0.101397542	0.0315983285	-0.08790105869999999	0.015539239299999999	-0.009784366	0.0735221197	-0.20001092129999998	0.147968294	-0.035771789	-0.1455655739	0.0366725268	-0.0018781521	-0.1595336358	0.0633208264	-0.0360659268	0.0205550169	-0.10844945660000001	0.1272945845	0.1243817104	0.06347930730000001	-0.0321244845	0.1837077895	-0.22262837719999998	0.08585691470000001	-0.0837767361	0.0935845669	-0.018837634	0.1277751374	-0.1251396106	0.0708932003	-0.1641366754	0.1194607842	0.045782748600000006	-0.012880368799999998	0.1423145425	-0.09580518390000001	0.155590495	-0.1672587769	0.0203355704	-0.08695610849999999	0.07728822169999999	-0.1027598192	0.044488688	-0.0890464516	0.0083746468	-0.0077786429	0.0179421007	-0.12154107789999999	0.1852196673	-0.151902375	0.016876638700000002	0.22551871399999998	0.1217078847	0.1216831682	0.1216419777	-0.00827803	n/a	n/a	6.852578068090001e-05	-0.008928389999999998	n/a	7.971614799209996e-05	n/a	-0.176808	n/a	0.031261068864	n/a	0.00250658	n/a	6.2829432964e-06	n/a	0.00320472	n/a	n/a	1.02702302784e-05	0.000847313	n/a	n/a	7.179393199689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30364.140625	-452.8203125	205046.23541259766	921981035.8947754	23551.40625	-100.421875	10084.552978515623	554668736.3525392	22547.841796875	13.87109375	192.40724182128903	508405169.6969032	1.057576	21.013712	0.09079113	-0.0058716748	0.07894054889999999	-0.2085200354	0.050013441799999996	-0.2116176136	0.059278708799999996	0.1012447348	0.0903206602	0.0890322098	0.0536655421	0.0155578474	0.0012082634	-0.0239010618	-0.284519896	0.1522276972	-0.0929940543	-0.0207982288	0.0253697742	-0.046451409000000006	0.1207149955	-0.056726367800000004	0.158888945	0.142863046	0.0320231332	-0.11084116699999999	-0.0199476222	0.0370658834	0.06646883599999999	-0.062319414000000004	-0.1482130723	-0.017193521399999998	-0.0340901656	0.039250744500000004	0.0653623628	-0.0447147508	-0.0330364191	-0.0799727757	0.015632032	0.0037277409999999997	0.0833201834	-0.1972976518	-0.018030563899999998	-0.16416293640000001	-0.0473681781	0.1229165503	-0.21423402739999997	0.0790678967	0.10674228300000001	0.0461017175	0.061163805700000004	0.030240375	0.0105262968	-0.0034928046	0.029826183500000002	-0.2895485886	0.058895887	-0.0792491245	-0.0019159157	0.0054330178	0.1253638651	0.19998085969999999	-0.0364680519	0.0388741452	0.0878724431	0.1708553682	0.0690738337	0.0303592362	0.0827241871	-0.0401554406	-0.0047726799	-0.10404409640000001	-0.0288691098	-0.0779604926	0.0777366001	0.019169461000000002	0.011380747	0.0471867555	-0.0205373054	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0166804	-0.008402370000000001	7.059982161690002e-05	0.00027823574416000005	-0.0453839	-0.03645551	0.00205969837921	0.0013290042093600995	-0.183441	-0.006633000000000028	0.033650600481000006	4.3996689000000374e-05	0.00229309	-0.0002134900000000002	5.258261748099999e-06	4.557798010000009e-08	0.00354607	0.00034135000000000025	1.1651982250000016e-07	1.25746124449e-05	0.0006161480000000001	-0.000231165	5.343725722499999e-08	3.796383579040001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30725.91796875	361.77734375	130882.84645080565	944082035.0223539	23608.671875	57.265625	3279.351806640625	557369387.701416	22615.517578125	67.67578125	4580.0113677978525	511461635.32648087	1.1072799999999998	22.001303	0.12105445	0.053896885199999994	-0.0265987161	-0.0893482666	-0.06252524129999999	-0.0830596782	0.05081416440000002	-0.0286529887	0.0253356771	-0.0255476875	0.060191702300000004	-0.019010657099999998	0.058109920499999995	0.0454949336	-0.07204568230000001	0.12655976830000001	-0.2129064823	-0.1993226072	0.14927899279999998	0.0756695067	-0.0034744061	-0.0783230946	0.0394448065	-0.2017157232	-0.040104508999999997	-0.0094310218	-0.0331386098	-0.0816706592	-0.0836760934	0.014201686399999996	-0.052280113600000004	0.14906884609999999	-0.013674894699999999	-0.046319314400000006	-0.0266019733	-0.0993204805	0.1310425751	0.046407579000000004	0.0411401806	0.0693670021	-0.038534773599999995	-0.0804773055	0.0383640221	0.0039762834	0.1239888982	0.1566918483	-0.08409329210000001	0.0597236701	-0.029819935699999998	0.0121986099	-0.0656586837	0.0462392078	-0.0664834193	0.005418458399999999	0.0657340999	-0.015179363999999999	0.046614695899999996	-0.2401978246	-0.0758405099	-0.0620022743	0.22931654780000002	0.1189382442	-0.08808800859999999	0.0653613215	-0.0734567535	-0.1528052573	-0.0681126707	0.08990397550000001	0.077251303	0.0671116172	-0.04347814690000002	-0.0278261625	0.1280414984	-0.011913004199999999	-0.0578259507	0.0521044964	0.0435440076	-0.0966559193	-0.13831345820000002	0.1215101995	0.120893123	0.1198669825	-0.00930985	0.007370550000000002	5.432500730250003e-05	8.66733070225e-05	-0.0451931	0.00019079999999999792	0.00204241628761	3.6404639999999204e-08	-0.158121	0.02532000000000001	0.025002250641000003	0.0006411024000000005	0.00103839	-0.0012547	1.0782537921e-06	1.5742720899999997e-06	0.00354607	0.0	0.0	1.25746124449e-05	0.00112491	0.000508762	2.5883877264399994e-07	1.2654225081e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30587.73828125	-138.1796875	19093.626037597656	935609733.1622467	23622.875	14.203125	201.728759765625	558040223.265625	22641.37109375	25.853515625	668.4042701721191	512631685.00489813	1.210042	24.043154	0.234458099	0.0864699493	0.1172562089	-0.0099977151	-0.0943969015	-0.046156520199999995	0.0205377427	0.0076670681000000004	0.0051333149	0.1546272532	-0.015353813999999999	0.0583663897	0.142808809	0.012550659799999999	0.05730038940000001	0.1477791262	-0.164185708	0.0767604025	0.1040221641	0.0208797288	-0.0293395671	0.006607135300000001	-0.0592280208	-0.018942491699999998	0.1156283144	-0.0277888306	0.0074108297	0.1360622332	-0.017410788700000002	0.09301424859999999	0.024703553	0.0275351709	0.1741091154	-0.0031462964	-0.0668790786	0.0172468342	-0.006596767	-0.1305967887	0.050423185700000005	0.0877495044	0.10030167300000001	-0.0017322648000000001	0.060012485199999986	0.0346742691	0.0992843889	-0.0692036142	-0.0412702711	0.023649602000000002	0.0225081268	-0.0227682752	0.1241505704	0.0157754998	-0.0087306781	0.1921189706	-0.0302926538	0.015603799599999999	0.0761546226	-0.1747975569	0.1108601005	-0.0539378818	0.0752290955	-0.0146018254	-0.0391749937	-0.006187751	-0.1304370728	0.0706249462	0.018919071699999998	-0.0745871741	0.0674956546	0.0395168907	0.0714131802	-0.0009261369999999999	-0.0054346177	0.16623112980000002	-0.021276937000000003	0.0349870606	-0.0570344158	0.1492682898	0.0780986553	0.1213126213	0.12010478890000001	0.1181006348	0.000557949	0.009867799	9.7373457104401e-05	3.11307086601e-07	-0.116573	-0.0713799	0.013589264329	0.005095090124009999	-0.230145	-0.07202399999999998	0.052966721025	0.005187456575999997	0.00107355	3.516000000000001e-05	1.1525096024999998e-06	1.2362256000000006e-09	0.00250553	-0.00104054	1.0827234915999998e-06	6.277680580900002e-06	0.000576882	-0.000548028	3.0033468878400004e-07	3.3279284192399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30683.275390625	95.537109375	9127.339267730711	941463388.6969336	23618.134765625	-4.740234375	22.46982192993164	557816289.8072243	22691.681640625	50.310546875	2531.1511268615727	514912415.67947775	1.145794	22.766577	0.186087601	0.0252364936	0.0611516738	0.088157523	-0.0724317618	-0.0512671466	0.0381058694	-0.0162773988	0.0049293986	-0.0199454191	-0.14168191730000002	-0.0743759796	0.0059703526	-0.014622968899999996	-0.0643337256	0.1680430163	-0.09965266390000001	-0.0079637685	0.1126754407	-0.0539872199	-0.1003275716	0.2229360745	0.0473875685	0.0056145134	0.1023559324	0.0977303934	0.0706119612	0.1401770822	-0.0155511604	-0.0899841369	0.0843225365	-0.014904757900000001	-0.0566094965	-0.0814122063	-0.0163495926	0.0413638758	0.1111101171	0.0026757714	0.0087896444	0.0188144279	0.05940406400000001	0.1113359744	0.014740703700000003	0.0702125906	-0.0408636998	-0.042259741399999995	-0.053895508200000004	0.042599826900000005	-0.020362082	0.0143010436	-0.0258521768	-0.1385402315	-0.07797977099999999	0.0020578066	-0.022346265299999998	-0.0936523001	0.1065172516	-0.1254918124	0.0070311501	0.017818146599999998	0.1238152261	-0.09929756279999999	0.17069423350000001	0.08953313289999999	-0.1316471161	0.1031991186	-0.0347334739	-0.17452008100000002	-0.0138295954	0.0629820445	-0.1088193842	0.039855836299999996	-0.0179323335	-0.0106340541	-0.0934906508	-0.0563348262	-0.0937464945	-0.0820581144	-0.0914279005	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.016792599999999998	0.016234651	0.00026356389309180095	0.00028199141475999994	-0.0607523	0.0558207	0.00369084195529	0.003115950548489999	-0.135237	0.094908	0.018289046169	0.009007528464	0.00117984	0.00010629	1.3920224256e-06	1.1297564099999998e-08	0.00224106	-0.00026447000000000016	6.994438090000008e-08	5.0223499236e-06	0.0005651569999999999	-1.1725000000000082e-05	1.3747562500000194e-10	3.19402434649e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30481.908203125	-201.3671875	40548.74420166016	929146727.7037393	23594.26953125	-23.865234375	569.5494117736816	556689554.7132722	22596.591796875	-95.08984375	9042.078384399414	510605960.83459854	1.020357	20.274187	0.09919703699999996	-0.0164422177	0.1929692125	0.047377023	-0.06108812690000001	-0.1228546865	0.1432844293	0.0212586877	0.0554870546	0.0418691141	-0.1765771727	-0.0508702588	0.0309007216	0.0620309804	0.029535606699999998	0.1645221972	-0.1874487202	-0.0603137572	-0.0632499436	0.071122014	-0.0382777094	-6.23629e-05	0.059594900599999986	0.08670453199999999	-0.2432934917000001	0.0182175872	-0.023542277599999998	-0.0079879709	0.014785498999999999	0.0182196172	-0.0545656174	-0.015052339	-0.0166315855	-0.1846845112	-0.0709250929	0.06419543259999999	-0.08767350119999999	-0.1460542979	0.0934266817	-0.027055472799999997	0.18340584420000008	0.0672069046	0.0320795673	0.041862087	-0.055927301299999996	-0.0493088572	-0.11987743529999999	0.1468669384	0.0191113321	0.055275366299999996	0.053520948	-0.1726810449	-0.0792269147	0.0511272084	0.0436664628	0.0215697667	0.10088988	-0.22727503059999998	-0.06961870349999999	0.016820503	0.016662031299999998	0.013164371599999999	-0.0193487995	-0.0319931365	0.2415443244	-0.0753603998	0.10757502199999999	-0.0353550383	-0.013274768300000002	0.0053417573	0.06863764	0.025633490800000002	0.050704598200000006	-0.018091708300000002	-0.139823444	-0.030024855899999998	-0.1348043552	0.1309840133	0.0749582218	0.1207205288	0.11775003070000001	0.11285322490000001	0.000479263	-0.016313336999999997	0.0002661249640755689	2.29693023169e-07	-0.0471832	0.0135691	0.0022262543622399997	0.00018412047481	-0.16926300000000002	-0.03402600000000003	0.028649963169000012	0.0011577686760000018	0.00117729	-2.549999999999818e-06	1.3860117441000005e-06	6.5024999999990725e-12	0.00202674	-0.00021432000000000005	4.593306240000002e-08	4.1076750276e-06	7.6255e-05	-0.0004889019999999999	2.3902516560399995e-07	5.8148250249999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30571.69921875	89.791015625	8062.426486968994	934628793.1217194	23593.765625	-0.50390625	0.2539215087890625	556665776.3674316	22615.70703125	19.115234375	365.39218521118164	511470204.5233307	0.945356	18.783926	0.167278087	0.010772851200000001	0.0569341978	0.09170490070000001	0.0359563493	-0.0696597927	0.045668724699999996	-0.0384581461	-0.09806416550000001	-0.10978155460000001	-0.0038631807	0.1330915866	-0.034095847	0.0338452444	0.1238456242	-0.0845862358	-0.1987039482	0.099592884	-0.042349672000000005	0.040272883599999997	-0.08518404119999999	-0.0882231259	-0.0178661275	0.1397364218	0.053030328	-0.0165046533	0.0438077275	0.0450651993	0.115447989	-0.0814519856	-0.017027323799999997	-0.0548541628	-0.1311510214	0.11058769	0.009958475999999999	0.0289364896	-0.020336554099999998	0.0734948443	-0.0701311329	-0.0052425628	0.0739766826	0.1070660648	-0.0416636333	-0.0678259468	-0.1359508649	0.0926080825	-0.0638602099	0.04414814139999999	-0.0492634993	-0.08682687380000001	-0.1062620344	-0.0084200553	0.1624180556	0.0414953514	-0.0021321839	0.13850240949999998	-0.0963005759	-0.17898157469999998	0.0693082651	-0.006503956	-0.1067524313	-0.0821333517	-0.07487721480000001	0.0231575448	0.051537907	0.1468843913	0.020976455	-0.0325951709	-0.1125304192	-0.08922067869999999	-0.078448743	-0.0330731884	-0.03905557	-0.13832292029999999	0.0949119069	-0.0768576125	0.0381213654	0.0016485407	0.025136471400000002	0.120326335	0.1161887065	0.1093977275	0.0123119	0.011832637	0.000140011298373769	0.00015158288161000002	-0.07851189999999998	-0.03132869999999998	0.0061641184416099965	0.0009814874436899989	-0.10169	0.06757300000000002	0.0103408561	0.0045661103290000025	0.000969895	-0.00020739500000000008	9.40696311025e-07	4.301268602500003e-08	0.00110326	-0.00092348	8.528153103999998e-07	1.2171826276e-06	7.6255e-05	0.0	0.0	5.8148250249999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30848.3203125	276.62109375	76519.22950744629	951618866.1026	23613.185546875	19.419921875	377.1333656311035	557582531.6711464	22696.43359375	80.7265625	6516.777893066406	515128097.87550354	1.302858	25.887379	0.1933699	-0.094076034	0.002444434	-0.0142576581	-0.1090692652	-0.0651987193	-0.1287626648	0.1504713701	-0.0611263608	0.1951752451	0.18000973329999995	-0.044318385300000006	-0.0917958313	0.0407572601	0.0366374556	0.0096550375	0.0991382331	-0.0097641663	0.0351200095	-0.0321573898	-0.0467946139	-0.0231404063	0.0271434157	0.083608057	0.0008433764999999999	0.0898789368	0.0850646598	0.1635927692	-0.0952821264	0.1446944989	0.14291142980000002	-0.0385621901	-0.0137140109	0.06930764910000001	-0.18697371559999998	0.0460668586	0.057401389500000004	0.0558601242	0.027173193999999998	-0.0622259788	0.0001224989	-0.0424021271	0.20261554469999998	-0.0923844466	0.1107831423	-0.019664321999999998	-0.0780383935	-0.11951385769999999	0.161302261	-0.12476576730000001	0.1750838797	0.1556719255	0.0030167095	-0.0868662365	0.036365739	0.0411794631	0.0284114146	0.1071284545	-0.0163032673	0.0138634177	0.0371146773	-0.0472777224	-0.05345228849999999	0.0368558331	-0.0130721103	0.0409912194	0.029424515699999997	-0.1873864496	0.0020943764	0.1280324756	0.1394594911	0.10197638349999999	-0.0669726346	0.0267597387	-0.055415196900000005	-0.1595182694	0.1498414739	-0.015838128	-0.1428750661	0.1198669825	0.1143757435	0.10540925529999999	-0.0165711	-0.028883	0.000834227689	0.00027460135520999995	-0.114787	-0.036275100000000005	0.013176055368999995	0.0013158828800100006	-0.148575	-0.04688500000000001	0.022074530625	0.002198203225000001	0.00198445	0.001014555	3.9380418025e-06	1.0293218480249998e-06	0.000907772	-0.00019548800000000006	3.8215558144000016e-08	8.240500039839999e-07	-0.00034023800000000003	-0.000416493	1.7346641904900002e-07	1.1576189664400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30777.1484375	-71.171875	5065.435791015625	947232865.9439088	23625.1171875	11.931640625	142.36404800415042	558146162.1231079	22743.841796875	47.408203125	2247.53772354126	517282339.6812782	1.197711	23.798141	0.173472687	-0.0837300755	-0.0593600318	-0.062030935499999995	-0.0853067566	-0.0339663027	0.0003953758	-0.0307639413	0.044711116399999994	0.0388605503	0.0617012061	-0.0390191165	0.0749049181	0.07143969019999999	0.0112263994	-0.0131895197	-0.1046295191	-0.10258667099999999	-0.0434595358	0.024273944300000003	-0.0182707652	-0.0272066963	0.0009638883	0.0053899637	-0.0451979437	0.045869827099999996	0.0036912919	0.0557893301	-0.0248512054	-0.0038505241999999998	0.038934520699999996	-0.0552679684	-0.07135739519999999	0.29641988	0.0662573806	-0.1030620114	0.012191390600000001	0.1035331983	-0.10628971720000001	-0.0558257731	-0.0595908971	-0.1038782625	0.0829531545	0.0702567434	-0.0315179736	0.0418576097	-0.034372981600000005	0.0099947249	-0.0295420423	0.0418311713	0.0330708782	0.07584889980000001	-0.045600675800000004	0.05857069400000001	0.0735858018	0.0372776681	-0.0262651103	-0.1014576295	-0.0908927601	0.0347369599	0.0342714092	-0.0138585042	-0.017365039199999998	-0.0145589062	-0.0036289924	-0.002577579	-0.0047947395	-0.09827441519999999	0.0334792336	0.003979445	-0.014864460800000001	-0.0007794497	-0.1365867335	-0.06908652650000001	0.2454564581	-0.0028058528000000004	0.203240523	-0.0587694805	-0.0891108435	0.11934271980000001	0.112315068	0.1009072399	0.000316487	0.016887587	0.000285190594682569	1.00164021169e-07	-0.0497729	0.06501409999999999	0.0024773415744099997	0.004226833198809999	-0.106165	0.04241	0.011271007225000004	0.0017986081000000004	0.00120564	-0.00077881	1.4535678096e-06	6.065450161e-07	0.000907773	1.0000000001241657e-09	1.0000000002483306e-18	8.240518195290001e-07	-0.000544647	-0.000204409	4.1783039280999984e-08	2.96640354609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30745.91796875	-31.23046875	975.3421783447266	945311471.7411039	23676.642578125	51.525390625	2654.865879058838	560583403.7722816	22673.94140625	-69.900390625	4886.064609527588	514107618.8940582	1.515135	30.105253	0.17049844399999994	0.1037047954	-0.0404884917	-0.0295981352	-0.07527749480000001	0.1074245252	0.0016321307	-0.034224018700000004	-0.09074167820000001	0.1186254382	-0.0190774862	0.1399838373	-0.08371454019999999	0.0448085303	0.1069915885	-0.055408224400000004	0.0915152878	-0.1389155913	0.0417087088	-0.047416671699999996	-0.0128611208	0.0156730543	-0.0680058959	-0.10297552730000001	0.1024987875	0.0543722976	-0.16221327259999999	0.0088204548	0.017643986	-0.0312555583	0.0343843246	0.0361112879	-0.052462669100000005	0.2176983426	0.0010668747	0.10039218550000001	0.0013560092	0.09438171529999999	-0.099293409	0.1026789135	-0.0565419072	-0.0266903274	0.0673271697	0.027289881600000003	0.1568368506	0.009034580300000001	0.10776105849999999	-0.0012705150999999999	-0.0226846648	-0.1052709566	0.1071923907	-0.0507008889	0.1415556856	-0.016940300800000002	0.044404020999999995	0.1228941456	-0.0370141813	0.0923129998	-0.0777465192	0.0239884771	0.0812196601	-0.0260879294	0.0135887075	-0.07090645200000001	-0.140862183	-0.0216162751	-0.17776864760000002	0.0045487734	0.0927324569	-0.10456784029999999	-0.07220598639999999	0.0385561125	0.0185530789	0.021964862999999998	0.15507526929999998	-0.1145237147	0.0735262582	-0.0381204762	0.0720388485	0.11875383099999999	0.1100111431	0.0959136145	0.000263943	-5.254400000000002e-05	2.7608719360000016e-09	6.966590724899999e-08	-0.0340875	0.015685400000000002	0.00116195765625	0.0002460317731600001	-0.0569339	0.049231100000000014	0.0032414689692100004	0.0024237012072100012	0.00144348	0.00023784	2.0836345104e-06	5.65678656e-08	-0.000144022	-0.001051795	1.1062727220250002e-06	2.0742336484e-08	-0.0013655999999999998	-0.0008209529999999997	6.739638282089998e-07	1.8648633599999996e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0
