csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
31721.708984375	n/a	n/a	1006266820.8893776	24059.23046875	n/a	n/a	578846570.7484282	23040.51953125	n/a	530865540.2699127	n/a	n/a	n/a	n/a	-0.0077099548	-0.0948941048	0.0081181451	-0.0405750211	-0.0816464189	0.0382695719	-0.0764415352	0.044017735999999995	-0.0758448503	0.2549960024	-0.0657804721	0.0883562734	-0.0658380681	0.0074334498	-0.0430295429	0.09038530630000001	-0.2233095357	0.0189286922	-0.016466093	0.21846353170000002	-0.12263141289999999	-0.1671738117	0.09308064519999999	-0.07778479440000001	0.05657843780000001	-0.049986141399999996	0.038639872	-0.005049026	0.009459069399999999	-0.016858273700000002	0.0083863902	-0.0967883355	0.0656215112	-0.0264568657	0.0287425248	-0.0343103576	0.023356375699999998	-0.1343305981	0.0081616588	0.10580082810000001	-0.022252421499999998	0.053412473099999996	-0.045254473600000004	-0.022165322299999998	-0.0488298204	0.0828322105	0.06384822009999999	-0.0024963020999999998	0.10876078380000001	-0.020973940299999997	0.0423120358	-0.09104413199999999	0.0362484733	-0.09105507310000001	0.08397819570000001	-0.0338868695	0.22222896760000002	-0.0274274829	0.1935726	-0.012447386599999999	0.0595452203	-0.0064150437	0.12320548769999999	-0.2154992584	0.0082180919	-0.1824957523	0.1340642388	-0.0493294709	0.1175674857	-0.0020342110999999998	0.1437488768	-0.0702084726	0.0169422975	-0.0294438657	0.0037024651000000003	-0.048142739299999994	0.0049883095	-0.0127274024	0.0045259882	-0.0273114444	0.0403078095	-0.09782604269999999	0.037980883300000004	-0.0104281102	0.030615891099999997	-0.0696179426	-0.034164511200000004	0.11236498550000001	-0.0913276666	-0.0374103365	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	6.4677e-05	n/a	n/a	4.1831143289999995e-09	0.104231	n/a	0.010864101360999998	n/a	0.0406304	n/a	0.0016508294041600005	n/a	0.0	n/a	n/a	0.0	8.4731e-05	n/a	7.179342361e-09	n/a	0.0008734749999999998	n/a	7.629585756249995e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31807.158203125	85.44921875	7301.568984985352	1011695312.9586221	23994.912109375	-64.318359375	4136.8513526916495	575755807.136631	23061.845703125	21.326171875	531848727.234745	454.805606842041	1.173003	16.180973	0.0223509282	0.0428557348	-0.046826554900000004	-0.0009629263	0.027675761099999998	0.0801235066	0.024856057999999997	-0.0186053726	0.0030204659000000003	0.0167826974	-0.019024011	-0.0347310702	0.1560303582	-0.0120623236	-0.08167058099999999	0.09271147880000001	-0.04605543559999999	0.07315118940000001	0.11598448509999999	0.07179219839999999	0.0401680524	0.1155083111	-0.10968670259999999	0.0317490483	-0.0865158647	-0.020073465800000002	0.0936533733	-0.1742354969	-0.035621555	-0.08687840460000001	0.0840195934	-0.07885970219999999	-0.049970786600000004	0.1273480379	-0.058363646799999995	-0.0009565366999999999	0.0069295432	0.0295349617	-0.0665698746	0.0419839754	-0.034840338	-0.0586801178	0.0653912651	-0.1335045971	-0.0442214045	0.001293109	0.0273155817	-0.0233015208	-0.044122934	-0.044967264800000004	-0.0338103929	-0.0624687808	0.0827421705	0.027679854	-0.0075409952	-0.0044694845	0.0196629611	-0.056306308099999994	0.0465810129	0.1335225673	-0.0095855077	-0.1380926365	0.0109611773	-0.054698679900000005	0.038279282000000005	-0.1354733756	-0.059817990099999996	-0.0379388532	0.143850592	0.1478714519	0.0098553966	-0.0216770752	-0.0096538385	0.0088057247	0.1603138928	-0.023578685099999996	0.043935047000000005	0.1631928076	0.0700580257	-0.0705472691	-0.038163725600000004	0.1361849886	-0.06514783190000001	0.0118079898	-0.013032571000000001	0.0449319671	-0.038786282000000005	-0.0213391887	0.0086373475	-0.0176043914	-0.1100670105	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	3.75488e-05	-2.71282e-05	7.359392352400001e-10	1.40991238144e-09	0.104231	0.0	0.010864101360999998	0.0	0.0376029	-0.0030275000000000024	0.0014139780884100002	9.165756250000017e-06	-2.64698e-23	-2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.00031315900000000003	0.00022842800000000006	9.806855928100002e-08	5.217935118400001e-08	0.000715977	-0.00015749799999999973	5.12623064529e-07	2.480562000399992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31872.255859375	65.09765625	4237.704849243164	1015840693.565464	23991.40234375	-3.509765625	12.31845474243164	575587386.419693	23104.4765625	42.630859375	533816837.2271118	1817.3901710510254	1.168194	16.114639	0.0577339712	0.051147508	-0.0083999756	0.1121155939	0.0269539898	0.08782229	0.09987631039999999	0.0840563424	0.002339785	0.1227259066	-0.14588437710000002	-0.050284885599999996	0.20723993289999998	0.21681225920000002	0.0035349063	-0.015640178	0.020742919	0.0380700807	0.121155081	0.08917041210000001	-0.0258735388	0.0824967529	0.0055815807999999995	0.0455730767	0.06230844820000001	0.04826074650000002	-0.080669281	-0.0081962935	0.101692379	-0.0032096694	0.0159679502	0.0578748207	0.0050202755	-0.051229969900000005	-0.0969895268	0.1217341179	-0.07317778030000001	0.11191753759999999	-0.1657359924	-0.022540569700000002	0.0281536831	-0.0536167355	0.05885059610000001	-0.057627711	0.0143273819	0.0916559125	0.0486181882	0.0388477536	-0.0418091164	-0.0502617842	-0.0855834437	0.0325072941	0.0874342349	0.0967153897	0.11349758730000001	-0.0509137038	0.0611114463	-0.18879648920000008	0.2257639314	0.1073632893	0.1143128537	0.0042175341	-0.0138733577	-0.0011104305	0.038202065800000004	-0.1408319187	0.015168007800000001	-0.051735228499999994	0.049612099900000005	0.003642967	-0.11858815560000001	-0.0162307015	-0.05233583309999999	0.0472779804	0.023115928900000002	0.11169059890000001	-0.0025188151000000002	-0.1091234232	-0.031067868199999998	-0.0350754849	-0.058795709400000014	-0.0793133537	-0.1616989573	0.0120358379	0.0259542531	-0.0060901301000000005	-0.13769012960000002	6.17419e-05	0.0745386737	-0.0833277133	-0.1075227108	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0129752	0.0129376512	0.00016738281857286145	0.00016835581504000006	0.0907406	-0.013490399999999986	0.008233856488360001	0.00018199089215999962	0.0210186	-0.016584300000000003	0.00044178154596	0.0002750390064900001	9.10714e-05	9.10714e-05	8.29399989796e-09	8.29399989796e-09	0.00029371700000000003	-1.9441999999999994e-05	8.626967608900003e-08	3.7799136399999984e-10	0.0005320580000000001	-0.00018391899999999994	2.830857153640001e-07	3.382619856099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31893.1484375	20.892578125	436.4998207092285	1017172917.2564088	24025.95703125	34.5546875	1194.0264282226562	577246611.2674713	23063.09765625	-41.37890625	531906473.5017242	1712.213882446289	1.035326	14.281793	0.09421262000000002	0.06416304889999999	-0.0603793693	0.05948478650000001	0.0221845658	-0.0172333716	0.0042310761	0.1020010119	0.07039185889999999	0.0431233616	-0.1270178987	-0.0514723493	0.0952157286	-0.0046178424	-0.12312484720000001	0.0362997406	0.0146091907	-0.056988992999999995	-0.020281166	-0.0574569646	0.0153753958	0.0168970014	-0.0384209707	0.0913250185	0.0018740514000000002	0.1378976258	-0.09040069710000001	-0.0996943687	0.13794276800000002	-0.0188511176	-0.1065982809	-0.0329590001	0.010657053500000001	-0.056874067	-0.054702302	0.1819243053	0.0886584346	-0.1476296512	-0.015458228400000001	0.1141949116	-0.0386462025	-0.0244519849	0.0089798746	-0.0332352508	-0.030374549900000002	0.10292474380000001	0.08405094449999999	-0.0861542156	-0.034330930499999995	-0.1308854405	0.0408098292	-0.0378692379	-0.0136262074	0.004404692	0.14250055039999998	-0.0099797586	-0.018876296100000002	-0.0985210601	0.066523483	0.0668266944	-0.0563050478	-0.0822604749	-0.0852084822	0.016056149	-0.0508797666	0.052957903	-0.0149025873	-0.0120010232	-0.025654476800000003	0.069257665	-0.10033163689999999	0.08356074690000001	-0.0630798391	0.1248541951	0.1364312896	0.0630269438	-0.022884201099999998	-0.0460730175	-0.1375374087	-0.013989723600000002	-0.0138004364	-0.102177271	-0.021891420099999996	-0.1770834048	-0.0996426573	0.0282532442	0.1449655317	0.034614732	-0.0302666367	-0.1012502349	-0.0060603156	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.016611299999999996	0.0036360999999999945	1.322122320999996e-05	0.00027593528768999985	0.0355652	-0.055175400000000006	0.00126488345104	0.003044324765160001	0.0291898	0.0081712	0.0008520444240399999	6.676850944e-05	0.0	-9.10714e-05	8.29399989796e-09	0.0	2.4109e-05	-0.000269608	5.812438810000001e-10	7.268847366400001e-08	0.000715977	0.00018391899999999994	5.12623064529e-07	3.382619856099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31683.6875	-209.4609375	43873.884338378906	1003856053.5976562	24047.078125	21.12109375	446.10060119628906	578261966.3498535	23017.474609375	-45.623046875	529804137.39322287	2081.4624061584477	1.1227760000000002	15.488118	0.0121733	-0.0246460031	0.0264388093	0.019937084	0.205128245	-0.0890612273	-0.05765889990000001	0.1184561249	0.0499116078	-0.005185236	-0.0240247316	-0.0643704205	-0.0912532237	0.0098017005	0.023063093399999998	-0.0482411146	0.021493431299999997	-0.017512838200000002	0.0704850932	-0.1068133209	0.0385445814	-0.012534756000000001	-0.0081956556	-0.08270862799999999	-0.07320886759999999	0.027840148999999998	-0.1302439148	-0.0183513559	0.0796721558	0.2214809339	-0.0469743071	-0.0376827585	0.0473088887	-0.0199019016	-0.0833988527	0.1281037391	-0.072132506	0.023656984500000002	0.0644345671	0.0006506357	-0.012465470900000001	0.04448	0.017141956200000003	-0.0270245029	0.041272928199999996	0.0501820149	-0.0125265997	-0.1068584507	-0.12352217019999999	0.1344787431	-0.0067175502	-0.0631199343	-0.0870524039	-0.0611371093	0.1255249565	-0.0272269145	-0.0737845317	0.0407024723	0.0377898427	-0.06818197570000001	-0.0294750279	0.038909524300000005	-0.023703841	0.0148850005	-0.034257666	-0.0011516934	-0.0851424391	-0.1369334211	-0.1020806683	0.0036617915000000003	0.0417176652	0.09501754539999999	0.0237595294	0.09847511369999999	-0.061475143600000004	0.0153463327	0.1160359182	-0.141581181	-0.1336818973	-0.005947732	-0.0232596923	-0.0234457182	-0.0632059873	0.0320933937	-0.1225622225	-0.0337571054	-0.0459559747	-0.0343765284	-0.023315785699999998	0.023516209500000003	-0.0544626948	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.016611299999999996	0.0	0.0	0.00027593528768999985	0.0408164	0.0052511999999999975	0.0016659785089599994	2.757510143999997e-05	0.0222677	-0.006922099999999997	0.00049585046329	4.791546840999996e-05	0.0	0.0	0.0	0.0	2.4109e-05	0.0	5.812438810000001e-10	0.0	0.000715977	0.0	5.12623064529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31569.89453125	-113.79296875	12948.839736938477	996658240.7142488	24080.375	33.296875	1108.681884765625	579864460.140625	23057.2734375	39.798828125	531637858.3716431	1583.946720123291	1.229293	16.957467999999995	0.03659315	-0.1887230788	0.1409653172	-0.020814069299999998	0.0346225391	-0.14120636779999998	-0.0170636452	0.0817613915	-0.0836643127	-0.0525802292	0.1204190894	0.0495592886	-0.09853480140000001	0.033890001499999996	-0.034023221299999996	-0.0307407412	0.0027844026000000003	0.11790936240000001	-0.0452158772	-0.1475200465	-0.1115662731	8.30919e-05	-0.07830442530000001	-0.0670642393	-0.0886006222	-0.0693153064	0.013722117800000001	-0.1218984659	-0.033022595099999996	0.1058670452	0.0840337543	0.007776088299999998	0.153325306	-0.0992005492	0.0353868382	-0.0489993867	0.107327659	-0.0120888444	-0.0995018923	0.031512217599999996	-0.0406815034	0.066709426	-0.09782919400000001	-0.0423976795	0.2075334056	-0.0658693433	-0.09094569400000001	-0.020832221	-0.032956959	-0.0332904753	0.1657048321	-0.1348695698	-0.1474339363	-0.0045663981	0.0048590196	-0.07379826440000001	-0.0016653444	0.1016922098	-0.0585422434	-0.059325189199999996	0.0382151378	-0.0183911187	-0.032714013	-0.00043847980000000003	0.08371281559999999	0.059972123499999995	0.07907779179999999	-0.1131761808	-0.0645856187	0.0492772124	0.09368053009999999	0.0333890231	0.123787675	0.0605930682	0.07495657929999999	-0.10186681189999999	0.1729193978	-0.1276580008	0.0374361513	-0.0061213519	0.023520253300000002	0.052505801100000006	-0.0054790609	-0.10713516220000001	0.136117926	0.054319388499999996	-0.0220084251	0.0021656013	-0.004724782	0.0123750125	0.039333501	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.016621200000000003	9.900000000007124e-06	9.801000000014108e-11	0.0002762642894400001	0.0155798	-0.0252366	0.00024273016804	0.0006368859795599999	0.0188554	-0.0034123000000000005	0.00035552610916000005	1.1643791289999999e-05	2.64698e-23	2.64698e-23	7.0065031204e-46	7.0065031204e-46	0.000182796	0.00015868700000000002	3.3414377615999994e-08	2.5181563969e-08	0.000715977	0.0	5.12623064529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31716.00390625	146.109375	21347.949462890625	1005904903.7812653	24034.880859375	-45.494140625	2069.7168312072754	577675497.9243507	23142.630859375	85.357421875	535581363.09329605	7285.8894691467285	1.571261	21.67474	0.14947628999999998	-0.0708993258	0.0143187643	0.08995502779999999	-0.1064873573	0.0536362293	-0.05849822070000001	-0.027822432200000004	-0.2220952837	-0.0049850868	0.1783503229	0.1525940995	0.063308575	-0.0413444653	-0.1108831806	0.1611833252	-0.032271080099999995	-0.0570562396	0.1274739634	0.062084005	0.027638354700000003	0.0725510273	-0.0955936095	0.0737564646	-0.1467480347	0.038731474	0.1252970681	0.07166193259999999	-0.0318110314	-0.073902938	-0.0286226943	-0.1175530695	0.0909454659	-0.0354461329	0.11528113039999999	0.0504908217	-0.1037950542	-0.0635008252	0.09956736470000001	-0.1185582695	-0.010952334199999999	0.0415680402	-0.06349882009999999	0.0307842838	0.10461985509999999	-0.040884066499999996	0.0213333721	0.21149058839999998	0.027809973199999997	0.0096884554	-0.1049432719	0.1463622974	0.051463097	-0.042660404000000006	-0.1220722368	-0.1528256994	0.07986056849999999	0.0491958454	-0.2139580304	0.1103526752	0.1215897418	-0.19284467079999998	0.012188611100000002	0.0022384015	-0.0992683107	-0.1452991647	-0.0137450098	-0.0246378094	0.0449571641	0.1324455755	0.1101289233	0.10105487949999999	-0.074280616	-0.0736689311	0.058558659699999994	-0.050167715	-0.030228417999999996	0.0626901508	0.0477910048	0.0043148742	0.19139489070000001	-0.10117965050000001	0.0482882257	0.0434731328	-0.0343843002	-0.0950383996	0.0191454856	-0.0204145925	-0.0524918121	0.0056809637	0.1336320872	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0076245	-0.008996700000000003	8.094061089000008e-05	5.813300025000001e-05	0.115874	0.1002942	0.013426783876	0.01005892655364	-0.008780879999999998	-0.02763628	7.710385357439996e-05	0.0007637639722383999	-9.22952e-05	-9.22952e-05	8.518403943040003e-09	8.518403943040003e-09	2.4109e-05	-0.00015868700000000002	5.812438810000001e-10	2.5181563969e-08	0.000715977	0.0	5.12623064529e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31990.330078125	274.326171875	75254.84857559204	1023381218.5073893	24085.134765625	50.25390625	2525.455093383789	580093716.678318	23148.453125	5.822265625	535850882.0803223	33.89877700805664	1.7448290000000002	24.069019	0.12946466000000004	0.17843963559999998	-0.0890203868	0.0592074909	-0.18702949989999998	-0.1239334906	0.0414085716	-0.24834293559999998	-0.0653171654	0.0281648771	-0.1011241501	0.0653385195	0.1324825727	0.0397588869	0.0116736303	0.1475063164	0.029713797099999998	0.0447440951	-0.1359786439	-0.0118022463	0.1324350781	-0.0140454047	0.0532452971	0.0494751967	0.014908873500000001	0.0246309217	-0.0104630739	0.0746802643	0.09448182039999999	0.0485271963	-0.0306592343	0.0226991008	0.0141287672	-0.07826357	-0.0839143361	0.0059840037	0.1015158408	-0.15634560449999998	-0.0120455652	0.0908954155	0.049486763499999996	0.0204940431	-0.0363813104	-0.0335194688	-0.1651109469	0.0691981286	0.0691144685	0.11523089380000001	0.1418163074	-0.0414565825	-0.020050833400000002	0.011650796399999998	-0.1260502722	0.0216882682	-0.2216992887	0.0338822383	0.10590488210000001	-0.17591305329999998	0.0598555135	0.05414309	0.0242780566	-0.09629953710000001	0.090446321	0.0155052726	0.029707444	0.157978525	-0.1046124311	0.0509573545	0.031334764	-0.0024575029999999998	-0.0198542685	0.044112802	-0.0164011146	-0.0733144804	-0.021577172000000002	0.11825182529999999	0.0159062228	-0.09271352779999999	-0.055970945999999994	-0.029850517400000002	-0.0203210804	-0.046587746900000004	0.07479550110000001	-0.1600823768	-0.0377064685	0.0690619908	0.1092083415	-0.0356811349	0.010748356200000002	0.0124775197	0.09954669029999999	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.00060452	-0.00701998	4.9280119200400014e-05	3.654444304e-07	0.0278709	-0.0880031	0.0007767870668099999	0.007744545609609999	-0.0183607	-0.009579820000000005	0.00033711530449000003	9.177295123240003e-05	0.000273752	0.0003660472	1.3399055262784e-07	7.494015750399999e-08	-0.000107079	-0.000131188	1.1465912241e-08	1.7210291344e-08	0.000715977	0.0	5.12623064529e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31776.908203125	-213.421875	45548.896728515625	1009771894.9498328	24041.224609375	-43.91015625	1928.101821899414	577980480.7184181	23119.771484375	-28.681640625	534523833.48971933	822.6365089416504	1.738849	23.986532	0.06720224	0.1091972251	0.0938022205	-0.060833770999999995	-0.1094923675	0.0009017961	-0.008406564	-0.1318619164	-0.1925674352	-0.028818174199999998	-0.0631075899	0.012760354	-0.0434483878	0.0093070249	0.1011449732	0.0573615834	-0.1141025051	-0.049703575300000004	0.024175307599999998	0.0506611762	-0.057256878399999996	-0.043446845199999994	0.0932343319	-0.0675475913	0.035847997799999996	0.0404964959	-0.1294319031	0.0610672464	-0.11475196720000001	0.1415737473	-0.0059498651	-0.0776403446	-0.0873149801	0.1096522843	0.0010159991	0.103239554	0.1111962218	0.0806785628	0.0160226556	0.0451604172	0.0655964964	-0.042046892300000006	0.0392571466	0.0132729253	-0.0987294949	0.0076202415	-0.1372152456	0.0029902715000000002	0.145653	0.10907361269999999	0.0503089277	0.0655034625	0.0012424253	-0.0143293835	-0.1801198668	-0.1359668655	-0.0043384992	-0.060944828099999994	-0.0042772172	-0.0546752594	0.0226785616	0.0271966556	0.11387311630000001	-0.1137727808	-0.0301541788	-0.0064868832	0.0386046336	0.0068512513	-0.030841013799999997	-0.09844456720000001	-0.00018532799999999998	0.0029051879	-0.0821243058	0.0863578384	-0.1880540216	-0.085835775	0.0389908252	0.1144760932	-0.063008282	0.034137841	-0.0576658905	0.0388988287	-0.0219255609	-0.09387809789999996	-0.0943066952	0.0495206491	-0.0563623559	0.0434745306	0.0400573096	0.0107368823	-0.0146597081	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.00626971	0.0056651900000000005	3.20943777361e-05	3.93092634841e-05	0.0625299	0.034658999999999995	0.00390998839401	0.0012012462809999993	-0.0091742	0.0091865	8.416594564000001e-05	8.439178224999999e-05	0.000297778	2.4026000000000014e-05	5.772486760000007e-10	8.867173728400001e-08	0.000222726	0.000329805	4.9606871076e-08	1.0877133802499998e-07	0.000715977	0.0	5.12623064529e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31752.84375	-24.064453125	579.0979042053223	1008243086.2119141	24003.689453125	-37.53515625	1408.887954711914	576177107.3620644	23056.439453125	-63.33203125	531599400.2556191	4010.946182250977	1.403982	19.367214	0.032702063999999996	0.0141597147	-0.001097977	-0.1088172973	-0.12969579539999998	0.0486554812	-0.024418329	-0.027416929700000002	-0.0408542857	-0.117399739	-0.1456666009	-0.1366513788	-0.10985726050000001	-0.0015284391	0.0329834651	0.0156850652	0.027597412999999998	0.0161170788	-0.004429262	0.0167267768	0.0294104237	-0.0622341759	0.0275446809	-0.19656003219999998	0.10158110990000001	-0.07396693480000001	-0.015069401299999997	0.06462392900000001	0.0276294706	-0.09038628509999999	-0.0508060325	0.1635622592	-0.0643008597	0.0301160356	-0.0681951426	-0.2061508884	-0.1293333149	-0.0507119239	0.0795477742	-0.033367924900000005	-0.0537773854	0.0191079714	-0.047596852099999996	0.1106377974	-0.066695168	-0.046122767800000006	-0.0038215628000000004	-0.10732755390000001	0.1387425049	-0.17731048030000002	0.012689166100000001	-0.072654865	0.0497963851	-0.038460614500000004	-0.058823837699999985	-0.0549096494	-0.1563237345	-0.010786176699999999	0.1005970259	-0.11400873449999999	-0.0718471423	0.0041131193	0.0422572536	0.0202099225	0.013563223000000001	-0.0013138022	-0.0176061929	0.031273264	-0.0801226892	-0.0551347775	0.0151102248	-0.18480824059999998	0.13480921070000002	-0.0281004198	-0.1084042477	0.0909483978	-0.1826346052	-0.021949299900000004	0.0087529823	0.0091042824	-0.0608960837	0.053005099999999986	0.0659035747	0.1847115869	0.0273316232	-0.0390565243	0.1912827977	0.0150718851	-0.0204184412	0.0183769189	0.0693016171	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.000619561	-0.005650149	3.1924183722201e-05	3.83855832721e-07	0.0625418	1.1899999999995248e-05	0.00391147674724	1.4160999999988692e-10	-0.00548298	0.00369122	3.0063069680400007e-05	1.3625105088400004e-05	2.37104e-05	-0.0002740676	7.511304936976e-08	5.621830681599998e-10	2.98177e-05	-0.0001929083	8.890952332900001e-10	3.7213612208889985e-08	0.000715977	0.0	5.12623064529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
