csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
39306.22265625	n/a	n/a	1544979139.5027008	25285.07421875	n/a	639334978.2476959	n/a	25034.982421875	n/a	626750344.8635902	n/a	n/a	n/a	n/a	-0.0303497711	-0.1612764401	-0.0459322398	0.2749869397	-6.76643e-05	0.0340573293	-0.2149995041	0.1024599684	-0.0247832625	0.0747807082	-0.1257501419	0.0930541253	-0.0268588315	0.1594022812	-0.0389092866	-0.1496414779	0.1085816448	-0.0717640521	0.024702610299999997	-0.0749126131	0.0118252852	-0.0610635945	0.0879603274	-0.00045555160000000004	0.0183517062	-0.250957549	0.105126187	-0.0558202636	0.0824764458	-0.037803389900000005	0.012309886599999998	-0.0210468624	-0.0328567558	0.1299031952	-0.10426837119999999	-0.0477178613	0.2228603593	-0.0134471548	0.1219462969	-0.12992206	-0.054724553499999995	0.0189713437	-0.3235520511	0.0697718562	-0.10145602880000001	0.104169449	-0.0621980711	0.0191697309	-0.082032026	0.11246323550000001	-0.060733588	0.1767282271	-0.0618531876	-0.1317684027	0.06917181530000001	-0.17728061420000002	0.0096070293	-0.040523729700000004	0.020259086399999997	-0.0382456941	0.18715484920000008	-0.015526171100000001	0.0622666468	-0.0486301734	0.1112230755	-0.0654919365	0.0157201126	-0.044319255	0.0269343343	-0.1162012449	0.073732748	-0.0556627949	0.1217078847	0.1216831682	0.1216419777	0.0244913	n/a	n/a	0.0005998237756899997	0.09054	n/a	n/a	0.008197491599999999	0.170913	n/a	n/a	0.029211253569000006	0.0008509379999999998	n/a	n/a	7.240954798439996e-07	0.000155582	n/a	2.4205758724e-08	n/a	0.00158686	n/a	n/a	2.5181246596000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39447.4921875	141.26953125	19957.08045959473	1556104639.8828735	25252.029296875	-33.044921875	637664983.6102332	1091.9668617248537	24975.53515625	-59.447265625	623777356.3410798	3533.9773902893066	1.264026	20.32144	0.09254150000000004	0.0713313778	-0.10306023449999999	0.006521855	0.1897377313	0.0007083025	0.13329437789999998	-0.2220000352	0.0243513484	-0.0026872686	-0.0623451308	-0.13064261359999998	0.05973116110000001	0.0539980533	0.060379300199999986	-0.0569988794	0.0309544069	0.076571054	-0.05847158070000001	-0.07082223259999999	0.0322493674	-0.2275547711	-0.06885099089999999	-0.1139416982	0.0386626745	-0.0336273182	0.0133890274	-0.0364844988	-0.071480991	-0.0402980683	-0.166539949	-0.070597532	0.0375054177	-0.0160681993	-0.07234093	-0.035460810499999995	-0.1166377416	0.0206685465	-0.030700790699999998	0.1908744282	-0.0592521579	0.004747303400000001	0.014222553999999997	-0.2498997557	0.1319602364	-0.1569946716	0.0138609635	0.013848581200000001	0.039774073	-0.0556970695	0.1484752251	-0.0089482886	0.0581358058	0.0745579851	0.020947728	0.0407531211	-0.0093270497	0.1561139632	0.059894818899999994	-0.1644928071	0.029106675499999998	0.0325885578	0.0589145936	-0.0590588301	-0.016069418999999998	-0.0623065973	-0.1271695937	-0.1512549566	-0.1144030319	-0.05853935110000001	0.0400725757	-0.0591099261	0.0276820893	0.1216419777	0.12141962949999999	0.12104935019999999	0.0244922	9.00000000001594e-07	8.100000000028692e-13	0.0005998678608399999	0.127417	0.036877000000000014	0.0013599131290000005	0.016235091889000002	0.14603	-0.024883000000000016	0.0006191636890000008	0.0213247609	0.0013690999999999998	0.0005181620000000001	2.684918582440001e-07	1.8744348099999996e-06	0.000253032	9.744999999999997e-05	6.4025193024e-08	9.4965025e-09	0.00158686	0.0	0.0	2.5181246596000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39010.44140625	-437.05078125	191013.38539123532	1521814538.7104645	25228.353515625	-23.67578125	636469821.1093483	560.5426177978517	24873.892578125	-101.642578125	618710531.988102	10331.213687896729	1.351485	21.727497	0.181709076	-0.1487080025	-0.08803017880000001	0.10599700210000004	0.23647661679999998	0.0069980626	0.093284516	-0.0807474226	-0.14427276990000001	-0.0166428115	-0.0028339886999999998	-0.09004103109999999	-0.022753847599999998	-0.0050196161	-0.0333144834	-0.051366965599999995	0.0452108205	0.040889033	0.00034192120000000004	-0.1508821537	0.0481998939	-0.037344082599999995	0.045730609299999996	-0.1417191651	0.0507281172	-0.026125241400000002	0.100388589	0.0741836146	0.0400743592	-0.06147678230000001	0.015012886000000001	0.0491066316	0.0068958875	0.0530648989	0.10142060550000001	-0.1797209993	0.0613019271	-0.06317362879999999	-0.0149020277	0.0601284822	-0.1953106094	0.0879987367	0.021481864700000002	-0.2534687961	0.0891714301	-0.0427991786	-0.1841881318	-0.023442975	0.05797859320000001	-0.04240796980000002	0.0791136511	-0.022111301899999998	-0.034639655899999997	0.0350597821	0.0654452969	-0.0242426479	0.08731177779999999	0.0507388271	0.1328725302	-0.014531074599999999	-0.0411909308	-0.1211005821	0.0737123207	0.0508921998	0.0734153275	-0.1035521183	0.0129002346	-0.0093701323	-0.012298528400000001	0.015897751499999998	0.0016464371	0.1180395702	0.0318875077	0.1215101995	0.120893123	0.1198669825	-0.000810376	-0.025302576	0.000640220352235776	6.567092613760001e-07	0.0958472	-0.031569800000000016	0.0009966522720400006	0.009186685747839998	0.15521600000000002	0.009186000000000027	8.438259600000051e-05	0.02409200665600001	0.00013199299999999998	-0.001237107	1.5304337294489995e-06	1.7422152048999997e-08	-0.000187439	-0.000440471	3.513337872100001e-08	1.9401470184100002e-07	0.000951424	-0.0006354360000000001	4.037789100960001e-07	9.05207627776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39140.5	130.05859375	16915.237808227543	1531978740.25	25261.302734375	32.94921875	638133415.8377419	1085.6510162353516	24997.498046875	123.60546875	624874908.6035193	15278.311904907228	1.270248	20.421478	0.070495986	-0.05857201610000001	-0.05533219440000001	-0.02934846	0.1860579402	0.057301767	-0.0048465913000000005	-0.0479377546	0.0328486926	-0.023743320699999997	0.130931221	0.1534188598	-0.1663714332	0.13143267320000002	0.0082796534	-0.07343640650000001	-0.0110425675	-0.033467497	-0.0747213219	-0.138079891	0.085850241	0.0090603884	0.0695915698	-0.0704349325	-0.09109300140000001	-0.14803032689999998	-0.0681795934	0.0365794125	-0.2017448127	-0.1707893912	-0.0267145802	-0.20828741050000002	0.1003727366	0.0537302726	0.0245206067	-0.09576838800000001	0.0335345836	0.0738807361	-0.2075729191	0.0288455248	-0.2058928732	-0.041990472599999995	-0.050198431200000004	-0.2033858973	0.0387905363	0.0513216358	-0.0423927138	-0.0357447906	-0.0618506099	0.0840838949	-0.2182493773	0.08602446109999999	0.0865104078	0.050206159800000004	0.0515862617	-0.12354219289999999	-0.0859452302	0.04251807	0.11458556140000001	-0.0552632477	-0.0072387075	-0.050356198399999996	0.0420104375	-0.044725990199999996	0.057998461200000004	0.0950723006	-0.1214997483	-0.19375644649999998	0.1118375794	-0.0535648075	-0.16856087600000005	0.08153340099999999	-0.1158023583	0.1213126213	0.12010478890000001	0.1181006348	0.00635881	0.007169186	5.1397227902596e-05	4.0434464616100014e-05	0.0959027	5.55e-05	3.0802499999999987e-09	0.009197327867289998	0.131055	-0.024161000000000016	0.0005837539210000008	0.017175413025000003	0.0007700869999999999	0.000638094	4.07163952836e-07	5.930339875689999e-07	-0.000331551	-0.00014411199999999995	1.0992606560099997e-07	2.0768268543999986e-08	0.000951424	0.0	0.0	9.05207627776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39407.60546875	267.10546875	71345.33143615723	1552959368.7806551	25254.37890625	-6.923828125	637783653.9404451	47.93939590454102	25012.76171875	15.263671875	625638248.7989656	232.97967910766602	1.271096	20.435112	0.183449585	0.0264364003	-0.0684878565	-0.020390632	0.0653536533	0.032646193500000004	0.0235389731	-0.2600928743	-0.0834605781	0.0054772826	0.0024389455	0.1783812379	0.1105525502	0.11301314720000001	-0.031722566800000004	-0.0021431228	0.0194455712	0.0057688836	-0.1239851223	-0.032051943799999996	-0.0254795791	-0.0146695844	-0.1495036294	0.1237022984	-0.0050674116	0.0233708505	-0.0503074458	-0.08408766869999999	0.062154189400000004	0.020922553400000002	0.09489584529999999	-0.0630270904	-0.0189651247	-0.111789397	-0.12092974150000001	0.0250745448	-0.0241236419	0.055526831900000004	0.1013451223	0.11501572970000001	-0.22618487129999998	-0.0250966532	-0.024028813	-0.0995261354	0.0150501633	-0.2530454189	-0.0316147564	-0.024872144300000003	-0.1910535509	0.012275421000000002	-0.0292090766	0.1166877664	0.0234817713	0.10135328390000001	0.0393319009	0.0344222255	-0.11560933640000001	0.039978263	-0.0078996259	-0.039158732200000004	-0.0511049415	0.1076246027	-0.0173526299	-0.0200996975	-0.0748373111	-0.0032799048	0.060151398099999996	0.0515575031	0.051771984800000004	-0.08312417400000001	-0.0604486599	-0.14379025380000002	0.10576520939999999	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.009877360000000005	0.003518550000000005	1.2380194102500035e-05	9.75622405696001e-05	0.13808100000000004	0.04217830000000005	0.0017790089908900036	0.01906636256100001	0.0559388	-0.0751162	0.005642443502439999	0.0031291493454400003	0.00020512	-0.000564967	3.1918771108899997e-07	4.2074214399999986e-08	-6.587330000000002e-05	0.00026567769999999994	4.339291652890002e-09	7.058464027728997e-08	0.0013735100000000005	0.00042208600000000055	1.7815659139600047e-07	1.8865297201000012e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39188.66796875	-218.9375	47933.62890625	1535751697.1649325	25226.62109375	-27.7578125	636382411.8076324	770.4961547851562	24908.728515625	-104.033203125	620444756.26511	10822.90735244751	1.661606	26.713242	0.184298825	-0.029382177599999997	0.1420299628	0.0489837792	-0.0961950689	-0.0467251495	0.0398265161	-0.1783522116	-0.0912153375	-0.0446980802	0.0411517306	0.1606882115	-0.0473236495	0.0107258826	0.06120307940000001	0.0413057721	0.0714056673	0.0307705377	-0.12418664230000001	-0.2651911535	-0.0944316008	0.23820547	-0.09656566119999999	0.1916379523	0.0755607388	0.06923030820000001	-0.0604469359	-0.052267675300000004	0.0355393867	0.0208526517	0.0448758604	0.1261211566	0.0767660021	-0.031305872900000004	-0.0358103482	0.1109620823	0.1203776	0.046719925700000005	0.0009488628	0.0578423764	-0.1143445914	0.045898278	0.0443483039	0.0805574611	0.0315920051	-0.2288962224	-0.0405614284	-0.0636194534	-0.040957748599999996	0.1052034578	-0.06629015519999999	-0.0299676247	-0.048886259800000005	0.1373423531	0.05491878360000002	-0.0902786776	-0.1144247724	0.0611222895	0.0593297202	0.16390974490000002	-0.2940708971	0.10156819380000001	-0.0554909296	-0.0207470826	-0.09913817539999999	0.052504078200000005	-0.0092781362	0.0402801681	0.159965154	0.1547324045	-0.066093838	-0.0135960614	0.027752793799999998	0.1207205288	0.11775003070000001	0.11285322490000001	0.0197853	0.009907939999999994	9.816727504359987e-05	0.00039145809609	0.138074	-7.000000000034756e-06	4.9000000000486594e-11	0.019064429476	-0.0211985	-0.0771373	0.0059501630512900005	0.0004493764022500001	-0.000900821	-0.001105941	1.2231054954809999e-06	8.114784740410001e-07	-0.000149648	-8.377469999999997e-05	2.2394523904e-08	7.018200360089997e-09	0.000618294	-0.0007552160000000005	5.703512066560008e-07	3.82287470436e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39199.08203125	10.4140625	108.45269775390624	1536568032.0926664	25220.68359375	-5.9375	636082880.9360504	35.25390625	24969.140625	60.412109375	623457983.5510254	3649.622959136963	1.286881	20.688869	0.1294703515	-0.0197891772	-0.0627200102	0.0481315259	-0.046825222	-0.0420815242	0.0494198567	0.0721814889	-0.1368699745	-0.1018154001	-0.060006287900000004	0.0290543794	0.0634135641	0.046979176500000004	0.0723554074	-0.0007823251	0.1038161415	0.1179244596	-0.10982144529999999	0.1164084263	0.010695556799999999	0.24129892079999998	0.0869911793	-0.0286305377	0.0229869621	-0.0608985347	-0.0310960287	-0.1119040639	0.16180353990000002	0.1757003778	-0.0612568972	-0.0203916141	0.036114821899999996	0.0300807038	0.0392403064	-0.0406858096	-0.0055394714	-0.0937202625	0.0951983907	-0.137190986	-0.0524496683	0.040753991600000004	0.0510515352	0.0801238355	0.011389989199999999	0.004498064600000001	-0.0992849777	-0.10717563210000004	-0.034354299399999996	0.09771325460000001	0.1030752798	-0.0129406804	0.0498556835	0.2054830528	-0.0281901925	0.0449292559	-0.0069004583	-0.1952990043	-0.0162745373	0.0695314868	-0.0853547867	-0.1266481459	0.049744517599999996	-0.10358549619999999	-0.1564122966	0.0484638906	0.09724020609999999	0.1418803593	-0.1071766795	0.06710880030000001	0.0473563379	0.0011282106	-0.0259222789	0.120326335	0.1161887065	0.1093977275	0.0098436	-0.009941699999999998	9.883739888999996e-05	9.689646096000003e-05	0.0703309	-0.0677431	0.00458912759761	0.00494643549481	-0.0284303	-0.0072317999999999966	5.229893123999995e-05	0.0008082819580899999	-9.74597e-06	0.0008910750300000002	7.940147090895009e-07	9.498393124089998e-11	-0.000149648	0.0	2.2394523904e-08	0.0	0.000618294	0.0	0.0	3.82287470436e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39286.33984375	87.2578125	7613.925842285156	1543416498.3186188	25253.150390625	32.466796875	637721604.6515236	1054.0928993225098	24973.73046875	4.58984375	623687213.5257722	21.066665649414066	1.2838459999999998	20.640081	0.1176587385	0.0536978839	0.09623104099999999	-0.0485009075	-0.0751812977	-0.06061560980000001	-0.0006831747000000001	0.0386563969	-0.0532248409	-0.0644485674	-0.0066317262	-0.1454319882	-0.0702105178	-0.1430856923	0.1620651965	-0.0618825542	0.1594680132	0.1465004627	-0.0125651002	0.2503142159	0.058401898099999995	0.0451205237	0.0121460168	-0.0652394263	0.022736180800000002	-0.0126807353	0.048166765300000004	0.1169349098	0.040765639900000004	-0.13033099869999998	-0.0224588322	0.07348518150000001	-0.0819678822	0.1498515815	-0.0740928659	0.0676185771	-0.0007297943	0.0055078148	-0.0667620167	-0.0851945057	0.1384899031	-0.0474367742	0.0663156819	0.061698110300000004	-0.025713133	0.0034651878999999997	-0.0381706588	-0.052934068	0.15621235279999998	-0.012008833600000001	0.0298957054	-0.2509580286	0.0734470232	0.1121742617	0.0028291154	0.1839481438	0.0964740829	-0.1963993198	-0.0443470413	0.017779509	0.0515604754	0.003194931	0.0116309148	0.075087085	0.11481804220000001	-0.0931302118	-0.0443161503	0.0974966864	0.08300715639999999	-0.0595375428	0.1418912534	-0.061571113899999995	-0.024524249900000003	0.1198669825	0.1143757435	0.10540925529999999	-0.00710044	-0.01694404	0.0002871004915216	5.04162481936e-05	0.035180300000000005	-0.0351506	0.00123556468036	0.0012376535080900006	-0.0212709	0.0071594	5.125700836e-05	0.00045245118681	0.000192321	0.00020206697	4.0831060364980895e-08	3.6987367041e-08	0.000557194	0.0007068420000000001	3.104651536360001e-07	4.99625612964e-07	0.0008774789999999999	0.0002591849999999999	6.717686422499996e-08	7.699693954409999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39255.2265625	-31.11328125	968.0362701416016	1540972812.4732056	25233.912109375	-19.23828125	636750320.3436623	370.1114654541016	25017.208984375	43.478515625	625860745.3678932	1890.381320953369	1.346828	21.652632	0.16429646000000006	-0.0767360441	-0.17070174670000002	0.022139387200000003	0.1281191015	0.10177165269999999	-0.0685116814	0.1271207159	-0.0265565246	-0.0656878797	-0.1654199065	-0.0719097435	0.0205063293	0.0462832787	0.1302016869	-0.0099018812	0.1328525377	0.08390405050000001	0.057096199	-0.0222907361	-0.2512387836	-0.0240399487	-0.09796334779999999	0.0836140754	-0.0166007536	0.0060666031999999995	-0.054462763	-0.055759042800000005	0.028553765	0.06693783219999999	-0.1244782031	0.0571290046	-0.1063759259	0.0692802845	-0.06977888019999999	-0.1611441231	-0.0375713268	-0.049815339699999996	0.1047311776	0.0095911959	0.0029141775	0.0167023544	-0.0922806763	-0.0985629922	-0.0905107595	0.1208229361	-0.0513865275	-0.023451608500000002	0.0685501856	0.12335302710000001	0.17434062109999998	-0.0623717347	0.0623920009	0.1487861266	-0.033372908199999995	0.0213367352	0.1056133648	0.16462642619999998	-0.2009551909	0.0076531581999999985	-0.0972290333	0.12399421210000001	-0.0472958763	-0.0360137621	-0.0640807791	0.0514384208	-0.0166088746	0.0606919014	-0.0334113917	-0.09227937259999999	0.1456090578	-0.022311945899999998	-0.0086172587	0.11934271980000001	0.112315068	0.1009072399	0.00989822	0.01699866	0.00028895444179559995	9.79747591684e-05	0.0539529	0.018772599999999997	0.00035241051075999983	0.00291091541841	0.0334892	0.054760099999999985	0.002998668552009999	0.0011215265166399995	0.000669581	0.0004772600000000001	2.2777710760000008e-07	4.48338715561e-07	-0.000131137	-0.000688331	1.7196912769e-08	4.7379956556100006e-07	0.00118719	0.00030971100000000017	9.59209035210001e-08	1.4094200961e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39290.05078125	34.82421875	1212.7262115478516	1543708090.3932035	25240.755859375	6.84375	637095756.3525734	46.8369140625	25025.0234375	7.814453125	626251798.0474242	61.06567764282226	1.20092	19.306894	0.07535005	0.0288730364	0.0834114682	0.0209069689	-0.0530636778	-0.1077546886	-0.0242307052	0.0599848214	0.0129120066	0.020573091	0.0642668995	0.069180418	-0.005929985	0.0216504844	0.1793552653	0.11680466810000001	0.14022271050000001	-0.027990759599999998	0.020758917800000002	0.1266362901	-0.0038720651	-0.050246394699999995	-0.1333426709	-0.1635857008	-0.1221103976	-0.0505006132	-0.0033041473	0.015486174699999999	0.0198204151	0.0365705094	0.0389412939	0.0180236328	0.0090709363	-0.133080579	0.052274390700000006	0.0399751618	-0.0051483184999999996	0.061423419800000004	-0.1577478891	-0.0163135955	-0.0088055203	0.0331125879	0.09774621650000001	0.0697492596	-0.033801979100000004	0.052017411900000005	-0.0013683951000000001	-0.0010234317999999998	-0.07535543980000001	0.039587772599999994	-0.08763655779999999	-0.16996686449999998	-0.0099795128	0.1108272151	-0.1628441377	0.0103054475	0.0142986411	-0.0683763137	-0.1144398271	-0.2306888728	-0.0237715285	-0.0756687776	-0.0291813654	0.0774638665	0.09327380390000001	-0.016129400800000002	0.0227573363	0.025432271099999997	-0.11746318019999999	0.021209598599999997	-0.0862939608	-0.0142864884	0.039351951	0.11875383099999999	0.1100111431	0.0959136145	-0.00212898	-0.012027199999999998	0.00014465353983999994	4.5325558404e-06	0.045054	-0.008898899999999994	7.919042120999991e-05	0.002029862916	0.0213566	-0.0121326	0.00014719998276000002	0.0004561043635599999	0.000202598	-0.000466983	2.1807312228900003e-07	4.1045949604e-08	-0.00015623299999999998	-2.5095999999999975e-05	2.4408750288999995e-08	6.298092159999987e-10	0.000833442	-0.00035374800000000014	1.2513764750400007e-07	6.94625567364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
