csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
32866.29296875	n/a	n/a	1080193213.5077057	21642.08203125	n/a	468379714.6473541	n/a	22102.3046875	n/a	n/a	488511872.4990845	n/a	n/a	n/a	-0.0643229095	0.0319153458	-0.11291573619999999	0.0110652161	-0.028315996800000007	-0.025705138500000002	0.027627468199999998	-0.0637785184	-0.0140180332	0.1362625616	-0.11986431119999999	0.2548950826	-0.1564252243	0.0840703656	-0.041838858	0.1286075442	-0.157273634	0.17246155800000001	-0.030895722999999996	0.1239144531	-0.0213660063	0.0595512218	-0.0057881884	0.029816267900000002	-0.1148507484	0.0790225016	-0.17009531260000002	0.0445206559	-0.0095240943	0.0567290391	-0.0072083503	0.0365343652	0.12741412470000002	-0.0339930981	0.0797312402	-0.0815308652	0.08883260050000001	0.043010000300000004	-0.1514895301	-0.1556090982	0.0637926784	0.0701839653	0.0589844525	-0.09723973150000001	0.0343462307	-0.0180288856	0.2656108815	-0.08095586610000001	0.2055514618	0.09517901779999999	-0.0918349423	0.025563532400000002	-0.019929833799999998	0.046163112199999995	-0.0100186327	0.1451956261	-0.1021214016	0.242330602	-0.0450264458	0.2074184114	-0.0167267576	0.009837648000000001	-0.09291053169999999	-0.25904631510000004	0.023712297	-0.08101784669999999	0.0896088635	-0.039769139	0.0192144199	-0.085982024	0.08083782889999999	-0.0027827590999999997	0.10437666699999999	-0.0276785409	0.0526927913	-0.0477395885	0.1873826397	-0.0187619934	0.1440655513	-0.0289735775	-0.038521173900000004	0.1070110091	0.1033072425	-0.05906800440000001	0.08732310539999999	0.0990548233	-0.14410895099999999	-0.053575879400000005	0.1217078847	0.1216831682	0.1216419777	-0.0376317	n/a	0.0014161448448899998	n/a	-0.119825	n/a	n/a	0.014358030625	-0.0566673	n/a	n/a	0.00321118288929	-0.00637334	n/a	n/a	4.06194627556e-05	0.00188494	n/a	3.5529988036000006e-06	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0
32903.90234375	37.609375	1414.465087890625	1082666789.4470367	21595.81640625	-46.265625	466379286.2524567	2140.508056640625	22072.109375	-30.1953125	911.7568969726562	487178012.2619629	1.3662200000000002	20.426125	0.118401535	-0.0223292045	-0.0912771742	-0.1082879397	-0.0955996125	-0.021221986499999998	-0.1487986828	0.050592193	0.0598628213	0.128825099	0.1511532465	-0.23505083149999997	0.1465979337	-0.2704286395	-0.013664918	0.0506079107	0.2134604662	-0.2009835277	-0.0348897106	-0.0193855482	-0.0411735552	-0.0551903471	0.019156894299999998	-0.0553214972	0.1866997964	0.0972418075	-0.023417485	0.0297943379	0.0764182032	0.0993504882	0.0160396109	0.0689471194	-0.1232632974	-0.0155546995	0.1763260791	-0.008529532099999999	0.07495772070000001	0.0826621514	0.13700353839999999	0.0896570095	0.0408822575	0.025635415099999996	-0.0681851541	-0.053059694500000004	-0.10019728369999999	0.0600722888	0.0707336146	0.3327091406	-0.0675018801	0.1989685104	0.12766034910000001	-0.12034153460000001	0.1521660452	-0.0414266058	-0.0217515909	-0.18731201190000002	0.0887528657	-0.1778164193	0.1967820275	-0.2181265388	0.1631357879	-0.21394213550000002	-0.0814383258	-0.1834338425	-0.0620934609	-0.0888442749	0.040208448	0.0532670367	-0.032504469700000004	-0.006787830600000001	0.1775154432	0.1492181998	0.0472040004	0.0214433766	0.0449937174	0.1710037255	-0.10317016080000001	-0.0914106016	0.0208414439	-0.157131846	-0.0720731379	0.0586601896	0.0211784119	-0.0473513761	-0.0506143788	-0.0914217077	-0.0491362941	-0.0954137217	-0.0012289186	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0376421	-1.0400000000000686e-05	0.0014169276924100001	1.0816000000001427e-10	-0.186184	-0.06635899999999999	0.0044035168809999975	0.034664481856	-0.022221	0.0344463	0.00118654758369	0.0004937728410000001	-0.00667414	-0.00030080000000000037	9.048064000000024e-08	4.45441447396e-05	0.00188493	-1.0000000000157452e-08	3.5529611049e-06	1.0000000000314903e-16	5.09067e-05	5.09067e-05	2.59149210489e-09	2.59149210489e-09	0.0	0.0	0.0	0.0	0.0	0.0
32821.99609375	-81.90625	6708.6337890625	1077283427.5781405	21610.6015625	14.78515625	467018099.8931274	218.6008453369141	22096.876953125	24.767578125	613.4329261779785	488271971.0815468	1.415158	21.157797	0.255654415	-0.1127479157	0.0359831581	0.0116934829	-0.0772749831	-0.13917370210000002	-0.1001116848	0.0693800605	-0.0725966354	-0.0225252196	0.19001680280000002	-0.1233730932	0.0068573270999999995	-0.1328790183	0.0423738412	-0.18591328149999997	0.1034165317	0.0444930849	-0.0324640831	0.1165764693	0.0606897072	0.0368109189	0.015384398799999999	0.0969679855	-0.053129223600000004	-0.0246996209	-0.11519093470000001	0.0485090925	-0.2034368395	-0.0071696186	-0.1158969253	0.09904498119999999	-0.0740018003	-0.131949934	-0.0642307489	0.056631379100000004	-0.0440821132	-0.0158322003	-0.0729711456	-0.026924431000000002	0.2005232	0.022993409399999998	0.0172773521	0.1128580096	-0.0742456042	-0.0258649298	0.016515988	0.20063353120000002	0.1333502874	0.1150421635	0.17271915489999998	0.05830811900000001	0.0991664826	-0.0758944396	0.052864675199999996	-0.0290735035	0.21595859539999998	-0.047935850700000004	0.0179503245	-0.18208126510000008	0.09030919189999999	-0.0779614271	0.1482738465	0.0279112542	-0.0158267318	0.1505762369	-0.0049513685	0.0280868988	0.0477058417	0.0753838734	-0.010442007	-0.0846398751	-0.1524692605	0.0138536396	0.0096362605	-0.0782251855	0.0772564731	-0.21138646079999998	-0.0740751217	-0.0354344519	-0.0661323282	-0.09358763789999999	-0.10425229679999999	0.0744518267	-0.0120379802	0.061037284500000004	-0.1609068892	0.076188338	0.0109038321	0.1215101995	0.120893123	0.1198669825	-0.0165148	0.0211273	0.00027273861904	0.00044636280529	-0.112615	0.07356899999999998	0.005412397760999998	0.012682138225000002	-0.048609	-0.026388	0.0006963265439999999	0.002362834881	-0.00525523	0.0014189100000000009	2.0133055881000013e-06	2.76174423529e-05	0.00117604	-0.00070889	1.3830700816e-06	5.025250321e-07	0.0006145090000000001	0.0005636023000000001	3.7762131108100007e-07	3.176475525652901e-07	0.0	0.0	0.0	0.0	0.0	0.0
32841.35546875	19.359375	374.785400390625	1078554629.0247958	21629.92578125	19.32421875	467853689.3023834	373.4254302978516	22109.337890625	12.4609375	155.27496337890625	488822821.96182626	1.190502	17.798998	0.14309709999999998	-0.0334838231	-0.0003772423	0.019065126499999998	0.0700378485	-0.0981893133	-0.0489366944	0.0396442454	-0.10529838119999999	-0.0075574241000000006	-0.0049028084999999996	-0.1634848673	0.0373158691	-0.0053134289	0.1073609867	-0.0661282913	0.10786706300000001	0.012166125900000001	0.0210281658	-0.0433672621	-0.1084831015	0.009471168299999999	-0.0011964052999999999	0.015004595800000001	0.0019184635999999998	-0.0077097072	0.0406251064	0.09037747789999999	0.0619095567	-0.017085892	0.060223204100000004	-0.0396617757	0.0173642918	0.0531100004	-0.0008679654	-0.1255798911	0.0260805875	0.0980554155	-0.0382198198	0.0742433398	0.1220120253	-0.1116290051	-0.0794271434	0.0018667846	-0.0151458846	-0.0379182307	-0.0347578825	0.1967447827	-0.048680714699999995	-0.054015678600000006	0.1341399356	-7.94308e-05	0.043716904699999996	-0.027776457799999998	0.0721703147	0.056417611299999997	0.0521054859	-0.1463751395	-0.016705963799999998	-0.011393413400000002	0.1052914085	-0.0985066882	0.09178520859999999	0.0400443754	-0.027042425	-0.0690419592	0.09199433480000001	-0.022098499100000002	-0.0172238176	0.0238734603	-0.0416746016	0.0833086987	0.0914419625	-0.09144955380000001	0.026360525299999996	-0.0651252891	-0.014022638799999999	-0.0037247923	0.0527140895	-0.044280327	0.1285176016	0.026794320400000002	0.0381169817	0.0084865838	-0.0586826346	-0.1325354309	0.0140007651	0.12947731269999999	0.1814582933	0.1213126213	0.12010478890000001	0.1181006348	-0.0324325	-0.015917699999999996	0.0010518670562499998	0.0002533731732899999	-0.065208	0.047407000000000005	0.0022474236490000006	0.004252083264	-0.050626	-0.002016999999999998	4.068288999999992e-06	0.002562991876	-0.00412381	0.0011314199999999993	1.2801112163999985e-06	1.70058089161e-05	0.0007628729999999997	-0.0004131670000000002	5.819752141289996e-07	1.7070696988900016e-07	0.00062503	1.052099999999999e-05	3.906625009000001e-07	1.106914409999998e-10	0.0	0.0	0.0	0.0	0.0	0.0
32763.462890625	-77.892578125	6067.2537269592285	1073444500.5853617	21642.66796875	12.7421875	468405076.80555725	162.36334228515625	22058.30859375	-51.029296875	2603.989139556885	486568978.0171051	1.464517	21.89576	0.1687217	-0.1427814373	-0.1020764719	0.0654842128	0.1026966209	-0.0619987623	0.043687288899999996	0.1442051687	-0.1414718701	0.006882038199999999	-0.1026558133	-0.0776342416	-0.0248330778	-0.0039005203000000003	0.046120533899999996	-0.0502368956	-0.1341444377	0.1948956739	0.0434593408	-0.0965865817	-0.1456734322	-0.11493159210000001	0.1123363264	0.10334581300000001	0.1495436615	0.14019912699999998	-0.0157850636	-0.1834944116	0.1432808519	0.0096458315	-0.0989140425	0.1118434675	0.0945738064	0.0751430838	-0.08091275690000001	-0.0379497564	0.0209724887	0.0274592006	-0.0190625185	-0.2244193693	-0.012595711200000002	0.1017421775	-0.0646126982	-0.07649811620000001	-0.079648803	-0.17770003	-0.0157203581	0.1019566509	-0.11682240740000001	-0.1359377649	0.08880755380000001	0.033176645299999995	-0.049747467000000004	-0.1325787564	0.1384915019	0.09977473029999999	-0.0444535832	-0.0827703631	-0.0764236267	-0.0491312673	-0.0101280734	0.090745017	0.0390005147	0.25169765260000004	0.0966443977	-0.153422718	0.0121236093	0.0975466468	0.1498500902	0.0516312527	0.1006048226	0.13009775710000002	-0.0094839547	0.094533818	-0.2172828323	0.1256188967	0.004975325	0.06624791719999999	-0.028352931	0.0737822564	0.0931231511	0.09706315619999999	0.0081042135	0.1282797295	-0.0101096164	0.1810427834	-0.043772499900000005	-0.1525482746	-0.0484011384	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0287465	0.0036859999999999983	0.0008263612622499999	1.3586595999999989e-05	-0.12720200000000004	-0.061994000000000035	0.003843256036000005	0.01618034880400001	-0.0415169	0.009109099999999995	8.29757028099999e-05	0.0017236529856100005	-0.00260582	0.0015179900000000005	2.3042936401000006e-06	6.7902978724e-06	0.000862569	9.969600000000025e-05	7.440252797609999e-07	9.93929241600005e-09	0.000885996	0.00026096599999999995	7.849889120159999e-07	6.810325315599997e-08	0.0	0.0	0.0	0.0	0.0	0.0
32829.640625	66.177734375	4379.492527008058	1077785303.5666504	21624.611328125	-18.056640625	467623815.0924722	326.0422706604004	22040.876953125	-17.431640625	303.8620948791504	485800256.8627968	1.45715	21.78561	0.20470346	-0.1730742405	-0.0166596166	0.0826874724	0.17275357670000002	-0.062049838499999996	-0.059939202300000015	0.0390920863	0.0093160933	-0.0818037388	-0.14788108390000002	-0.09511287140000001	0.1207505873	0.046516129100000005	0.06731933179999999	-0.07043623339999999	-0.0459350797	-0.0618957921	-0.08689825150000001	0.1389943468	0.0501027676	-0.0070147852	-0.0688727004	0.0184759592	-0.10001778759999999	0.1833793455	-0.0322889372	-0.11934452279999999	-0.014885090600000001	-0.12137296339999999	0.1546796246	0.1241116097	-0.10885660470000001	-0.0019602452	0.0978360649	0.0056590945	-0.0189743483	0.0066190185	0.0261970367	0.1206003487	0.042181207199999994	0.12861083480000002	-0.1201433943	0.0186413956	-0.1169057992	-0.1609885043	-0.0979246878	-0.0073772275	0.0454831817	-0.0845307469	0.0621361488	-0.0163059118	0.0528436137	-0.0296330615	-0.044390335	0.1319790139	-0.0743458367	-0.17716470410000001	0.0085793931	0.0182252291	0.047446522000000005	0.0163776226	0.0242481907	-0.073829348	0.0331919945	0.0934885523	-0.038103365	0.011617360600000001	-0.0110760387	-0.0422096768	0.1420478264	-0.2472674693	0.054672226399999996	0.053375831799999995	-0.0379019387	0.0202289585	-0.23767016649999997	-0.023423301	0.0396753679	-0.05661074150000001	-0.0047601911	-0.0334680843	0.0382057591	-0.0083864283	0.0401333282	-0.022280777400000003	-0.0972608417	-0.0781971496	0.0664188269	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0236534	0.005093099999999996	0.0005594833315600001	2.593966760999996e-05	-0.00207841	0.12512359000000006	0.01565591277448811	4.3197881281000005e-06	-0.00737608	0.03414082	0.0011655955902724	5.44065561664e-05	-0.00306786	-0.0004620399999999999	2.1348096159999994e-07	9.4117649796e-06	0.000917525	5.4956e-05	8.41852125625e-07	3.0201619359999994e-09	0.000596073	-0.000289923	3.553030213290001e-07	8.4055345929e-08	0.0	0.0	0.0	0.0	0.0	0.0
32874.5546875	44.9140625	2017.2730102539065	1080736345.9014282	21641.11328125	16.501953125	468337784.0518952	272.31445693969727	22099.5703125	58.693359375	3444.9104347229004	488391007.99713135	1.269827	18.984982	0.14167530999999994	-0.063167007	-0.0902939592	0.0235421776	0.084975551	-0.0733025316	0.0356924442	0.11228268109999999	-0.051350881200000004	0.0091807122	-0.12714906210000002	-0.0677702953	-0.0367551968	-0.0764214899	0.0203190253	-0.1520499454	0.047523757199999996	0.07142041269999999	0.1032700976	0.0724468362	-0.0032669948	-0.0190896483	0.0211361684	0.0672597196	-0.17718124649999994	0.0121517605	0.0218788075	-0.0739919029	0.11620862230000001	0.0549673575	0.083237842	0.011654648200000001	0.029995640499999997	-0.0134205566	-0.0066317425	-0.0576648029	0.10880433769999999	-0.06770886870000001	-0.0402430658	0.10190027980000001	0.05856729910000001	-0.0533103641	-0.0635465786	-0.062465651	-0.081230279	-0.0932051633	-0.0623659735	0.0196717857	0.0841854207	0.054664602400000005	0.21355442530000002	0.1128038277	-0.044119775800000004	-0.09451892	0.0573840362	0.0838681	-0.0666402126	-0.0566471636	-0.056129344299999995	-0.1377505315	0.0091376169	-0.0585771108	0.0903749056	0.11516637699999999	-0.10777028179999999	0.0322512885	0.010892456200000001	-0.0067382292	0.04900418769999999	0.0058732357	-0.109177915	-0.1542053509	0.0636191883	-0.0156964673	-0.0136389053	0.1152068978	-0.0475891296	0.10852904960000001	0.048992979900000004	0.0355207188	0.0828295641	0.0958076721	-0.0703415996	-0.06707912070000001	0.0313910435	-0.049596367300000006	0.0171966807	0.0943907796	0.18940297469999998	0.120326335	0.1161887065	0.1093977275	-0.0277673	-0.004113899999999999	0.0007710229492900001	1.6924173210000002e-05	-0.112255	-0.11017659	0.012138880984028098	0.012601185024999998	-0.0171549	-0.00977882	9.56253205924e-05	0.00029429059401000005	-0.00317644	-0.00010858000000000003	1.178961640000001e-08	1.00897710736e-05	0.000673985	-0.00024354	4.54255780225e-07	5.93117316e-08	0.000596073	0.0	3.553030213290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32914.1171875	39.5625	1565.19140625	1083339110.232483	21609.236328125	-31.876953125	466959094.6847572	1016.1401405334473	22105.7890625	6.21875	38.6728515625	488665910.0757446	1.28367	19.191936	0.20497849	-0.0171670354	-0.0644638299	0.0357956064	0.1573483873	-0.0565346257	-0.082001134	-0.0060577004	-0.018311843600000002	-0.1293515492	-0.2012233105	0.0006801053	0.2041543945	0.104432427	0.074297499	-0.0427423699	-0.1107779266	-0.096461732	0.20518966660000001	0.063196202	-0.0216689145	-0.0046089101	-0.12989256400000002	0.0689273533	-0.00038069410000000003	-0.026153299799999998	0.2105773441	-0.056506179000000004	-0.0901749325	0.1701875846	-0.0037279826	0.055629566500000005	0.0438972697	-0.06582824400000001	-0.1063639105	0.034091862	0.06830820900000001	-0.1283034672	-0.16907929730000001	0.0555495502	0.022184502999999998	-0.0308358794	0.127304999	-0.0360689748	-0.0238705221	-0.0963233175	-0.14988907810000002	-0.030906161600000006	0.0705207513	0.11168372730000001	0.0992973402	-0.0437274518	0.0766422994	0.0181705377	-0.0375710621	0.2298275073	-0.1159695568	-0.09245901640000001	0.0842964312	0.1709844094	0.0147176686	0.1755025783	0.013443499199999999	0.0293897528	-0.13823205130000002	0.096117848	0.1137534541	0.0448499842	-0.11580658279999999	0.1405719128	-0.0006230657	-0.0867555324	0.0866149178	0.15261577	0.0979868429	0.14213165460000002	0.1024644965	-0.0033100443	-0.09422968470000001	0.0628990158	0.0746571556	-0.010765117900000001	-0.1030265657	0.0916088743	0.09462472640000001	-0.0354416833	-0.005132482	0.1675068516	-0.08932793369999999	0.1198669825	0.1143757435	0.10540925529999999	-0.015578899999999996	0.012188400000000005	0.00024270212520999994	0.00014855709456000008	0.00733359	0.11958859	0.0143014308581881	5.37815422881e-05	-0.0606842	-0.0435293	0.00189479995849	0.00368257212964	-0.00266145	0.0005149899999999999	2.652147000999999e-07	7.083316102500002e-06	0.0007524389999999999	7.845399999999994e-05	5.661644487209999e-07	6.15503011599999e-09	0.000596073	0.0	3.553030213290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32869.16796875	-44.94921875	2020.4322662353518	1080382202.957901	21599.080078125	-10.15625	466520260.22125626	103.1494140625	22043.6796875	-62.109375	3857.574462890625	485923814.1651001	1.361849	20.360777	0.14572968	-0.1245135405	0.005964869300000001	0.034431850099999994	0.0071031235	0.0185481726	-0.0959138692	0.105185591	-0.013072199	-0.0171971166	-0.049479991900000006	0.0635592049	-0.0093236361	-0.1509729133	-0.0275745598	-0.10166320599999999	-0.0501392328	-0.089987879	-0.1440806868	0.1254769551	0.0451262033	-0.008447453399999999	-0.0102730771	-0.0384509178	0.0043242691	-0.1323166366	0.0057883412	-0.0121165478	0.0101401694	-0.0927361885	-0.0627894176	-0.0702181025	0.032783659	-0.0055315103000000004	-0.159340181	-0.026646442700000002	-0.10257489199999999	0.0761277022	0.0703209565	-0.0093451853	-0.0584604644	-0.0782311515	0.027386117999999997	0.0425512862	-0.10330714710000001	-0.0889188885	-0.012545297	-0.1111117239	-0.005481408100000001	0.0446615333	-0.0923954786	-0.0764469893	0.0881907958	-0.10773720269999999	0.0190578523	0.050517823200000006	-0.0660852455	0.059265072599999996	0.055158607699999994	-0.1526969726	0.0135413193	0.0598407774	0.0338543394	-0.1561947566	0.10198728539999999	0.0992019598	0.0015567410999999998	0.06919474910000001	-0.0519001068	-0.0208980983	-0.10489564359999999	-0.0123974274	-0.0521072683	0.0198130122	-0.08674075939999999	-0.06847158019999999	0.0546976271	0.0707695541	0.0124521723	0.1461591367	0.0264540635	-0.1010033817	0.0081715541	-0.0791356656	-0.1092279877	-0.06481843849999999	0.0238073807	-0.0529809521	-0.0764718446	0.11934271980000001	0.112315068	0.1009072399	-0.0133347	0.0022441999999999965	0.00017781422409000004	5.0364336399999846e-06	-0.0787573	-0.08609089	0.007411641340992102	0.006202712303290001	-0.00457711	0.05610709	0.0031480055482681	2.09499359521e-05	-0.0026872	-2.574999999999973e-05	6.630624999999862e-10	7.221043839999998e-06	0.0007524389999999999	0.0	5.661644487209999e-07	0.0	0.000596073	0.0	3.553030213290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32735.759765625	-133.408203125	17797.74866104126	1071629967.4327127	21565.134765625	-33.9453125	465055037.45956796	1152.2842407226562	22073.130859375	29.451171875	867.371524810791	487223105.93509287	1.031921	15.428082	0.047613189999999986	-0.1733878109	0.0519421334	0.08184471980000001	-0.016547781299999998	0.0569264958	-0.2100917336	0.0711570842	0.0662055026	-0.1034329702	0.030880917200000007	0.0708223534	-0.015923916399999998	0.0257602061	-0.0545539488	0.1318037128	0.0021389513	-0.11360865099999999	-0.0436557905	0.0863918867	0.050274209199999996	-0.0099740582	-0.1013241859	-0.11082856769999999	0.046016433600000003	0.0018030939	0.013467126599999999	0.0220192826	-0.0104219755	0.0647760226	0.008032880400000001	-0.06694822480000001	-0.0778393173	0.0007150221000000001	-0.10752594	-0.0637815457	0.06113095900000001	0.0783701872	-0.012045531799999998	0.0706343533	0.0058299002	-0.1530101558	0.0227656	0.1076269115	-0.083396839	-0.1470783198	0.0187628299	-0.0928407583	0.0389017437	0.0395331773	-0.020170520900000002	-0.0425147589	0.2072938295	-0.09159354509999999	-0.0953389265	0.0477449749	0.0403303345	0.0720890884	0.0239335274	0.0533536922	-0.021574937599999996	-0.026658412200000002	-0.1777900684	-0.10756361560000001	0.054875131900000006	0.048631874699999994	0.013926293400000001	-0.0193159869	-0.0988663536	-0.0847833269	0.0150371643	0.0362579178	0.022831142000000002	0.0336331357	0.1236792742	0.0077648685	0.016153546799999998	-0.017628333899999998	0.048506054699999995	0.1047689388	0.07528676	-0.0176859486	-0.08915304869999999	-0.0198955678	-0.07480220480000001	-0.1503220878	0.0351534309	0.0641638229	0.058505890899999996	0.11875383099999999	0.1100111431	0.0959136145	-0.00740495	0.005929750000000001	5.48332845025e-05	3.5161935062500015e-05	-0.07876110000000001	-3.800000000012127e-06	1.4440000000092163e-11	0.0062033108732100035	-0.0191914	-0.014614290000000004	0.00021357747220410005	0.0003683098339600001	-0.00240229	0.00028490999999999976	8.117370809999987e-08	5.7709972441e-06	0.0006039169999999999	-0.000148522	3.6471574288899995e-07	2.2058784484e-08	0.000488198	-0.000107875	2.38337287204e-07	1.1637015625e-08	0.0	0.0	0.0	0.0	0.0	0.0
