csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
27835.4765625	n/a	774813755.4614867	n/a	19404.7421875	n/a	376544019.36334234	n/a	19109.021484375	n/a	n/a	365154702.0903053	n/a	n/a	n/a	-0.0639483629	-0.0698611596	0.1259260499	-0.07447194559999999	0.2683614877	-0.0470591458	0.027599671099999997	-0.2787113359	0.0473650086	-0.1324596051	0.052028278899999995	-0.034601005	0.030268395099999998	-0.0363458256	0.11494861769999999	-0.060469413300000004	0.1620027308	-0.06340837349999999	0.0649890679	-0.1064845379	0.045436736900000003	-0.0118787824	0.1883542332	-0.0667558174	0.0890626456	-0.0013652066	0.1394380239	-0.0588734727	0.0009420498	-0.0463258494	0.12402552619999999	0.0064541608	-0.059606155	0.1032226148	-0.0050023514000000005	-0.1000114106	0.0111658656	0.0464103157	-0.0216358427	0.0046018068	-0.1387887307	0.0997882574	-0.0624669528	-0.2936257292	0.03824236	-0.0012355326	0.062077044299999995	-0.24944917530000002	0.0871638831	-0.1017477432	0.0481718124	-0.0368972734	0.0836734324	-0.0954428407	0.0634936324	-0.0235136042	0.1680080829	-0.0711229795	0.0481961758	-0.0313110247	0.0594286925	-0.0045711034	0.20846241629999998	-0.0659135299	0.027582875099999998	-0.0579154431	0.1093259734	-0.1075555383	0.0962829625	-0.10775047900000001	0.0547781545	-0.1075101026	-0.1002092602	0.0824449484	-0.0082624403	-0.0234203446	0.0474751726	0.0056564052	0.1217078847	0.1216831682	0.1216419777	0.0359085	n/a	0.0012894203722499998	n/a	2.41484e-05	n/a	n/a	5.831452225599999e-10	-0.020604	n/a	n/a	0.000424524816	-0.000382224	n/a	n/a	1.4609518617600002e-07	0.000264761	n/a	7.009838712099996e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28027.23046875	191.75390625	785525647.7484282	36769.56056213379	19425.130859375	20.388671875	377335708.90384287	415.697940826416	19126.5234375	17.501953125	306.31836318969727	365823898.8052368	1.304618	20.114773	0.1279805984	-0.10668427230000001	-0.1330968556	-0.006205496600000001	-0.1726739571	0.059267027	-0.07808758959999999	-0.09662698550000001	-0.1356283405	0.1116720325	-0.1098294414	0.102942251	-0.0731514091	-0.0942717024	-0.08467195849999999	0.1343415552	0.1603148364	-0.1113842696	0.0015472214000000002	0.013318758600000001	-0.032652765800000004	-0.1392799811	0.040012211400000004	-0.044058248	0.0757028678	-0.0671286116	0.056728750700000004	0.0472750419	-0.0594625141	0.0621706178	-0.047103234	0.1046496908	-0.0516896179	0.22461900850000002	0.020611203300000002	0.0120164526	-0.0446654758	0.09827726460000001	0.0184609947	-0.0883728572	-0.1016334595	-0.1030796422	0.09325360210000001	-0.09648318300000001	-0.094863863	0.17546937370000001	0.005716288199999999	-0.0809687066	-0.1626642713	0.1367321409	0.0043206488	0.045094175599999994	-0.16121954800000002	-0.0320971296	-0.1422565715	-0.23398000170000002	0.0010105251	0.0035262302	-0.0300521687	-0.0753543717	-0.0651211245	-0.0992279361	-0.0427142405	-0.0911718197	0.0872691555	-0.0659897439	-0.0336356273	-0.0249432537	-0.0080230617	-0.0159633037	-0.15121977960000002	0.0165868211	0.0405555257	-0.0469578166	-0.020745258500000002	-0.1787246363	0.0794566583	-0.0658887308	0.014567423500000001	0.1216419777	0.12141962949999999	0.12104935019999999	0.0203777	-0.015530799999999994	0.00041525065729000013	0.00024120574863999985	-0.016032399999999995	-0.016056548399999995	0.0002578127465215424	0.00025703784975999983	0.0395981	0.0602021	0.0036242928444099993	0.0015680095236099993	-0.00051088	-0.000128656	1.6552366336000003e-08	2.6099837440000003e-07	0.0005903319999999999	0.000325571	3.4849187022399995e-07	1.0599647604099998e-07	0.000269596	0.000269596	7.268200321599998e-08	7.268200321599998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27878.068359375	-149.162109375	777186695.4499855	22249.334873199463	19431.201171875	6.0703125	377571578.9818764	36.84869384765625	19222.248046875	95.724609375	9163.200839996338	369494819.97558975	1.523848	23.494898000000006	0.15774461	-0.18336021730000002	0.1371782333	-0.032975294599999996	-0.2133507986	0.1496718608	0.014044016599999999	-0.0153239014	-0.0632068746	-0.079631326	-0.034422487200000004	-0.020720999599999998	-0.1261176155	0.1924799045	-0.0408072286	0.0370917536	-0.026584744	-0.0625943029	-0.09481644619999999	0.1051149966	-0.0600360696	0.038869240299999996	-0.09686898070000001	-0.0640830044	0.09380188130000001	-0.0784725663	0.136824815	0.016443077900000002	-0.1603365678	0.0314143889	0.010302265699999999	0.0068581245999999995	0.0184855033	0.0654789517	0.14068318359999998	-0.0342677675	-0.0377627401	0.0997369687	-0.0037786334999999997	-0.19585920059999998	0.0918169372	0.0908708921	0.0667521812	-0.0529210651	-0.1869082231	0.1743366784	0.0644064276	-0.0162872005	-0.0425086829	-0.0002407721	-0.0088125393	-0.021648925	0.0075527922	0.1907763348	-0.036511697200000005	-0.010292121	0.052889307999999996	-0.0028791346999999996	-0.11897093199999999	0.169881671	0.0227170889	-0.0739249377	0.11606308480000001	-0.0499675595	0.1021796869	-0.0959863307	-0.0994312733	-0.025845466400000003	-0.0739846663	-0.0625197205	-0.014603203600000001	0.0130322526	-0.0829324978	-0.0493323411	-0.011838270900000001	-0.0068578886	0.0294729762	-0.1160793668	0.08276361730000001	0.1215101995	0.120893123	0.1198669825	0.0359284	0.015550699999999997	0.00129084992656	0.0002418242704899999	0.00632857	0.022360969999999997	0.0005000129793408997	4.0050798244900014e-05	0.00396511	-0.03563299	0.0012697099763400994	1.57220973121e-05	0.0008949769999999998	0.0014058570000000002	1.9764339044490003e-06	8.009838305289999e-07	0.0005817859999999999	-8.546000000000011e-06	3.3847494979599995e-07	7.303411600000016e-11	0.0	-0.000269596	0.0	7.268200321599998e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28180.2734375	302.205078125	794127811.0122682	91327.90924453737	19457.169921875	25.96875	378581461.3687172	674.3759765625	19212.80859375	-9.439453125	89.10327529907227	369132014.06007385	1.553327	23.949406	0.1904542725	-0.2518075389	-0.0836566886	0.0342929968	-0.2429531377	0.1744095609	-0.054396969	-0.1508270942	0.0064599748	-0.06383685809999999	0.0192573298	-0.0831368431	-0.058563183399999996	0.05019476900000002	-0.0751239485	0.173822145	-0.0188092399	-0.010017581999999999	0.0596341637	-0.0131010791	0.0597553967	-0.063577025	0.19756361690000002	-0.0391688431	-0.0050782581	-0.0644950955	-0.09764063619999999	0.0202914867	0.0122155603	-0.0092650484	-0.001906238	-0.1303012876	0.053418611399999996	-0.0789439208	-0.1974501542	-0.0037076914	-0.014150178999999999	0.0719313493	-0.0594565409	-0.2102164829	-0.0746857508	-0.1062386685	0.0118069678	0.2163544078	-0.2182691543	0.2043193279	0.0513638525	-0.145167267	-0.0023294347	-0.04769433519999999	-0.012284996000000001	-0.083221913	0.010168192900000001	0.169122197	-0.12715233039999999	-0.0514764487	-0.053798903200000005	0.012566977	0.0362829221	-0.0700461321	-0.0138432433	-0.004837160300000001	-0.17704057350000002	-0.0772187796	0.0690152363	0.067520085	0.0605369605	0.0192384562	0.0018269992000000002	-0.0095503803	0.1005997642	-0.1002066859	0.07551535570000001	0.11237891779999999	-0.0658924536	0.0938277411	-0.010041056999999999	-0.0008988389	-0.1218044495	0.1213126213	0.12010478890000001	0.1181006348	0.0290507	-0.006877699999999997	0.0008439431704900001	4.730275728999996e-05	0.08442949999999999	0.07810092999999999	0.0060997552668648975	0.007128340470249998	0.0450836	0.04111849	0.0016907302198801	0.00203253098896	0.00018529	-0.0007096869999999999	5.036556379689998e-07	3.4332384100000004e-08	4.32995e-06	-0.0005774560500000001	1.87484670025e-11	3.3345548968160245e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27966.22265625	-214.05078125	782109609.6589508	45817.73695373535	19454.44921875	-2.720703125	378475594.4049225	7.4022254943847665	19215.232421875	2.423828125	5.8749427795410165	369225157.0266762	1.4248630000000002	21.968735	0.1587159125	-0.1781914872	0.0526903355	0.14937886179999998	-0.22288859719999998	0.2501628354	-0.10894562390000001	-0.0355681891	-0.1105059989	-0.08272526690000001	0.023849978799999998	-0.0977378402	-0.0973929212	0.1178620464	-0.0847032108	-0.0646387767	-0.0357201485	-0.0145263357	-0.023723749900000004	0.0461793699	0.0801621445	0.0649743391	-0.0021636760000000002	-0.0803368277	-0.007682934499999999	0.0806881357	0.0951037539	-0.1915476806	0.1475869369	-0.034965367000000004	-0.0004919047000000001	0.0894962149	-0.0075794194	0.009414597299999999	-0.0143610248	0.019419575300000002	0.114190166	-0.1700123893	0.0256402294	-0.15786657099999998	0.034451432000000004	-0.0860350071	-0.06757055719999999	-0.005707188199999999	-0.29590934399999996	0.190679072	-0.0263176352	-0.060483940300000004	-0.0802955051	-0.0603106984	-0.010056347	-0.0837336963	0.0061759741	0.1718373795	0.114664229	0.0166124327	-0.00047436040000000003	-0.0641672549	-0.0264497216	0.0449191063	0.0334352217	0.03010152	0.0531545858	-0.0906832834	-0.0721750291	0.0723665977	-0.0882569704	-0.1438056249	0.18283552600000005	-0.016052210900000002	0.0073573962	-0.014868478000000001	0.074989308	-0.0109968131	0.04226685559999999	0.04397642349999999	-0.015643576200000002	0.1208502555	0.0805606881	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0284213	-0.0006294000000000056	0.0008077702936899997	3.961443600000071e-07	0.024943	-0.05948649999999999	0.0035386436822499993	0.0006221532489999999	0.00302334	-0.04206026	0.0017690654712676005	9.1405847556e-06	0.0010182	0.0008329100000000001	6.937390681000002e-07	1.0367312400000002e-06	0.000302215	0.00029788505000000003	9.1333906225e-08	8.873550301350248e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28225.818359375	259.595703125	796696822.0564308	67389.92908096312	19422.73828125	-31.7109375	377242762.3419342	1005.5835571289062	19132.8046875	-82.427734375	6794.331394195557	366064215.21002203	1.284825	19.809612	0.12791999	-0.1692913151	-0.1245751781	0.08395615349999999	-0.1723348305	0.0648044092	-0.0315133034	-0.19876436649999998	-0.1113240238	-0.025699587000000003	0.026432685499999997	-0.1604132821	-0.0810760917	-0.0267042565	-0.0788146124	0.0173716626	0.1131924031	0.1014537408	-0.1166115191	-0.0100744518	-0.035450458	-0.125664042	-0.0565629171	-0.0289838675	-0.056192131900000004	0.08786442789999999	-0.0972857132	0.0377158066	0.2333395643	-0.0544752848	0.0516276027	-0.133993805	-0.0763424036	-0.0956741694	-0.0586905913	0.0138264625	0.0481092392	-0.0382716393	0.16447666789999998	-0.12200512320000001	-0.1600257122	-0.1298998803	-0.1476403546	0.23268284579999998	-0.1034749869	0.1509991987	0.0774227724	-0.153513969	-0.1114521682	-0.0409543353	-0.0437968605	-0.148073054	-0.0163702565	0.061094994000000014	0.0070824751	-0.0460764608	0.06774542830000001	0.0945854774	-0.06166212190000001	-0.066376375	-0.0462633662	-0.1341289307	0.0737036219	0.0288108375	-0.05037612650000002	0.058980292300000015	0.0634566826	0.1547961974	0.1261050333	0.032922729	0.1525962344	0.068110844	0.0444792464	-0.0074083032	-0.0695897428	0.0207036844	0.1499421393	0.08561314710000001	-0.0142732529	0.1207205288	0.11775003070000001	0.11285322490000001	0.0226905	-0.005730799999999998	0.00051485879025	3.2842068639999976e-05	0.0557962	0.0308532	0.0009519199502399998	0.00311321593444	0.035455699999999986	0.032432359999999986	0.0010518579751695996	0.0012571066624899995	5.23634e-05	-0.0009658366000000002	9.328403378995605e-07	2.7419256595600007e-09	0.000514451	0.000212236	2.64659831401e-07	4.504411969599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27957.791015625	-268.02734375	781638078.473362	71838.65699768066	19346.736328125	-76.001953125	374296206.5499916	5776.296878814697	19130.244140625	-2.560546875	6.5564002990722665	365966240.87991714	2.060853	31.774513	0.676575815	-0.17077934960000002	0.0691182781	-0.1201149834	-0.024352226400000003	-0.37860207549999997	0.1606190182	-0.0520056493	-0.3398220783	0.0119643167	-0.2518872017	-0.2543082227	0.1955251566	-0.0328220895	0.2525618591	-0.117460248	-0.0939136568	-0.11345288949999999	-0.0009168337	0.0798409404	0.0527325763	-0.1421774402	0.1273061978	-0.0663439052	-0.2070238402	0.11649611050000001	0.06803777650000001	-0.017065108500000002	-0.0954800338	-0.0544001389	0.0221935313	-0.0236275721	0.07723549589999999	-0.011314941299999999	0.024136448300000002	-0.0980606955	0.0612340996	-0.0981813264	0.030116559900000006	-0.2358873536	-0.0837333719	0.1162517447	-0.2634802512	-0.1432935565	0.3750949694	0.0427356355	0.125181361	0.013583961100000002	-0.3390205772	0.1710222249	-0.2522862763	-0.1650444995	0.28421377870000003	-0.1641239439	0.0553048887	0.051955728799999996	-0.0339355847	-0.0734938534	-0.0025879610999999998	0.0601954952	0.0460331307	-0.1497707804	-0.12337323289999999	-0.0524247259	-0.141996732	0.2052896173	-0.0809929112	-0.0579914236	-0.0447164905	0.0029101495	0.0239057907	-0.0568561553	-0.10275956929999999	0.1101612046	0.03466309	0.021627687200000002	-0.0086393815	-0.0226184691	0.13549323230000002	0.120326335	0.1161887065	0.1093977275	0.0212228	-0.0014677000000000026	0.0004504072398399999	2.1541432900000067e-06	-0.189012	-0.2448082	0.059931054787239986	0.035725536143999995	0.248033	0.2125773	0.045189108475290014	0.061520369089	-0.00258743	-0.0026397934000000002	6.9685091946835585e-06	6.6947940048999984e-06	-5.47479e-05	-0.0005691989	2.99733255441e-09	3.2398738776121e-07	0.00114546	0.00114546	1.3120786116000002e-06	1.3120786116000002e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28014.02734375	56.236328125	784785728.0163728	3162.524600982666	19394.291015625	47.5546875	376138523.99875265	2261.448303222656	19171.849609375	41.60546875	1731.0150299072266	367559817.44449234	1.532266	23.624685	0.24884705	-0.2102383534	0.0314315892	-0.0389131727	-0.1197014632	-0.31264804079999997	0.2243782945	0.0028014061	-0.0459568408	-0.0925131847	-0.0872703544	-0.1907080764	0.06893965469999999	-0.10241160199999999	-0.008596826	-0.018915924299999998	-0.15604202609999998	0.22874849239999998	0.014392190400000001	-0.0601806071	-0.0026335196999999998	0.0954165126	0.0631874365	-0.0144552051	0.08922870140000001	-0.2722617836	-0.0135990366	-0.11531977119999999	-0.012183939599999999	0.0816252681	-0.011043781599999998	0.0168055103	-0.0232177817	-0.06832663929999999	-0.1010304801	-0.083225204	-0.0958181343	0.054863662699999996	-0.14735267400000002	-0.2409767907	-0.055296699299999995	0.0203255068	-0.1934389646	-0.1666420283	0.30856498190000003	0.1269071738	0.21352430309999998	0.07286563389999999	-0.0148388069	-0.039837683	-0.2521370107	-0.1259785265	0.12805426849999998	0.030326016299999998	0.0538247168	0.1299376056	-0.08862220539999999	0.1332673997	0.0345183219	-0.0572045576	-0.0400219904	0.1558122502	-0.0563934491	-0.0538326879	0.0616287259	-0.2632269891	0.0632397455	-0.1231753459	0.0021403961999999998	-0.0177208773	0.0977433949	-0.044881427	0.0081248172	-0.014627845700000001	0.1294359443	-0.0023946042000000003	-0.0764595037	0.031113377200000007	-0.24456951030000001	0.1198669825	0.1143757435	0.10540925529999999	0.035851	0.014628200000000003	0.001285294201	0.00021398423524000013	-0.0713049	0.11770709999999998	0.013854961390409995	0.005084388764010001	0.244357	-0.0036759999999999853	1.3512975999999887e-05	0.05971034344900001	-0.000710253	0.001877177	3.5237934893289995e-06	5.04459324009e-07	-5.47479e-05	0.0	2.99733255441e-09	0.0	0.0007659219999999999	-0.0003795380000000002	5.866365100840001e-07	1.440490934440001e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27831.572265625	-182.455078125	774596414.7767067	33289.855533599846	19386.216796875	-8.07421875	375825401.6954384	65.19300842285156	19162.291015625	-9.55859375	91.36671447753906	367193396.96750265	1.71094	26.379513	0.467408365	-0.13962344	0.0371520214	0.1655410173	-0.0682622488	-0.0340567224	0.18076077420000008	0.17954856940000002	0.1067831773	-0.0619655005	0.2048850414	0.042015930099999994	-0.0506765217	-0.1891221031	-0.2081821311	0.0190621395	-0.0495577665	-0.040192178599999996	0.1361309145	0.038446961	0.1549157166	0.06370910839999999	0.13973894609999998	0.2006281404	-0.12329914939999999	0.0147440534	0.0293325912	-0.0430602468	-0.0546122932	0.2562777608	-0.1246902215	-0.0811758137	-0.0007718496000000001	-0.1632671448	0.1250920215	0.0896135475	-0.09440683050000001	0.051904128	0.12890484619999998	-0.0969892028	0.0963542465	-0.1312449526	0.0129108365	0.0565772853	0.046731713700000004	0.053699612	0.14630805759999999	0.21857761739999998	0.1440499683	-0.20764629280000002	0.0901574492	0.0135697679	-0.16057297550000002	0.015085852700000001	0.027086376699999998	-0.0832893864	-0.1772995623	-0.0082742504	0.035345111	-0.0799558994	0.1202131034	0.12776500300000002	-0.177054574	0.10631307289999999	-0.19024807789999998	0.0665341992	0.0464842873	-0.135918499	-0.18155301920000005	-0.07845886	0.0813164651	-0.0176422932	-0.12486312039999999	-0.1835149259	-0.0963125117	0.0453734749	0.1478916823	-0.027033469100000002	-0.0231857414	0.11934271980000001	0.112315068	0.1009072399	0.00717398	-0.02867702	5.14659890404e-05	0.0008223714760804001	0.12958900000000004	0.20089390000000004	0.04035835905721002	0.01679330892100001	0.0645114	-0.17984560000000002	0.032344439839360015	0.004161720729959999	-0.000210726	0.0004995269999999999	2.4952722372900004e-07	4.440544707599999e-08	0.000159434	0.0002141819	2.5419200356e-08	4.5873886287609985e-08	0.00031979400000000004	-0.0004461279999999999	1.0226820243600002e-07	1.9903019238399988e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27753.93359375	-77.638671875	770280829.9262848	6027.763370513916	19414.078125	27.861328125	376906429.4436035	776.253604888916	19081.6015625	-80.689453125	6510.787845611572	364107518.1900024	1.612958	24.868811	0.17405120999999998	-0.0831499946	-0.0137590926	0.0916505724	-0.1011453043	-0.1301713369	0.0948515931	0.0188331269	0.1202843165	-0.0265933073	0.1005673831	0.026690815299999997	0.1545398796	-0.1666781872	-0.0200470505	-0.0096785103	0.1665680644	-0.0009364455	-0.0966513538	0.1675333668	0.0847004231	0.1861198887	-0.0887594266	-0.0519885603	0.0212356738	0.1611977435	-0.0981899601	0.0466660395	-0.0360336239	0.055167277800000004	0.0085639033	0.063972376	-0.1246752919	0.17379898829999998	0.05709601860000001	-0.0219614485	0.0719588394	0.104280501	-0.1628941037	-0.0674426408	0.0567223487	-0.1234798161	-0.0603948556	-0.0616383056	0.1348370396	0.1172486026	0.0974716689	0.0442277709	0.12399373550000001	-0.09735823689999999	0.0266458621	0.0171618404	0.0146485491	-0.1796949368	-0.004204691	-0.1397422344	0.0572517992	0.0572213571	-0.1725583605	0.056244580999999995	0.0828422858	0.1823303557	0.1493453303	-0.0716931423	-0.08997864480000001	0.1005068109	0.1489349961	0.031672431800000005	-0.002729997	0.0047312695	-0.07863750509999999	0.09274822390000001	0.10706590269999999	-0.0423966075	0.0417559355	-0.22957019480000002	-0.0767249325	-0.2025617625	0.0063822022	0.11875383099999999	0.1100111431	0.0959136145	0.0190308	0.01185682	0.00036217134864	0.00014058418051240005	0.022198500000000003	-0.10739050000000004	0.011532719490250006	0.0004927734022500001	0.07843419999999998	0.013922799999999985	0.0001938443598399996	0.006151923729639997	0.000284775	0.000495501	2.45521241001e-07	8.109680062500002e-08	-3.12038e-05	-0.0001906378	9.7367713444e-10	3.6342770788839987e-08	0.000451277	0.00013148299999999995	2.03650930729e-07	1.7287779288999987e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
