csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
36778.25	n/a	n/a	1352639673.0625	24795.666015625	n/a	n/a	614825053.1584206	24427.955078125	n/a	n/a	596724989.298893	n/a	n/a	n/a	0.0509304893	-0.0022220528	0.05444569269999999	0.0334741765	-0.022569584	0.059497408099999996	-0.0203780395	0.0691061038	-0.0764955353	0.0985670847	-0.017686906000000002	0.0814252691	-0.0813290968	0.008601364	-9.719040000000001e-05	0.0417239495	-0.0020211243	0.06320858480000001	-0.027075549900000002	0.0128906856	-0.000692409	0.0016409469	-0.0520424384	0.008603086999999999	-0.0785209949	0.004803015999999999	0.1237421041	-0.0228684734	0.0243811225	0.0975820144	-0.0431476448	0.0743573819	0.1195836369	-0.1432677859	0.0214580852	-0.012847541499999999	0.0181746979	-0.0720835928	0.0907807117	-0.0183546252	0.09279536039999996	-0.0071130003	0.1297305048	0.0345058538	-0.0538299117	0.032608898500000004	-0.0458538004	0.07200179179999999	0.0330139459	-0.0070480483	0.0569603194	-0.02501948	-0.0552633521	0.10947612820000001	-0.0673296079	0.1027163724	-0.0487302451	0.006165139399999999	-0.0235729689	0.0013978266	-0.0253873725	0.0018677128	-0.0503166008	0.031065823500000006	-0.013680443700000001	0.030253827599999998	-0.044823583300000004	0.015094906299999999	-0.1376200464	0.0344792571	-0.0468993764	0.057840778499999995	-0.0972186632	-0.0180252494	0.0635444748	-0.117228717	0.0155920067	-0.138807055	0.0634486684	-0.0126677681	0.0049870114000000005	-0.07765409849999999	0.0044043724	-0.06611378009999999	0.024590461600000002	-0.0679170591	0.0079366581	-0.1026037538	0.0293459012	0.09406981460000001	0.09406299800000001	0.0940516374	0.0940357334	0.0940152866	0.0939902982	-0.0184418	n/a	0.00034009998724000005	n/a	-0.0277699	n/a	0.0007711673460100001	n/a	-0.0811102	n/a	n/a	0.006578864544039999	0.00109113	n/a	1.1905646769e-06	n/a	-0.0005581259999999999	n/a	n/a	3.1150463187599985e-07	1.0587899999999999e-22	n/a	n/a	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36797.6640625	19.4140625	376.9058227539063	1354068080.456604	24779.529296875	-16.13671875	260.3936920166016	614025072.1746863	24454.7265625	26.771484375	716.7123756408691	598033651.2466432	1.012328	17.730960999999994	0.15061917	0.0140253916	0.022173185699999997	0.09788969130000001	0.0404767092	0.0308110906	0.0355812505	0.0195584163	0.0485794924	-0.0922187158	0.0561981494	-0.07070723150000001	-0.053344660499999995	-0.033125214900000005	0.0703013381	0.0160207484	0.0112509874	-0.0490893633	0.0007398335	-0.0568906953	0.055855025700000005	0.0379468785	-0.0426796935	0.1088034717	-0.0021160514	0.1481042499	-0.0377330742	-0.0586542108	-0.0356510158	-0.0303587298	-0.0306373758	0.0814840301	-0.1155196335	-0.0077760347	0.0508141867	-0.0135986401	0.0712404276	0.0418894324	0.0738574014	-0.1401008061	-0.0790883	0.0149629603	-0.0357991397	-0.027727784100000003	0.0052347714	-0.0254126783	-0.0284766511	0.014125471200000001	0.0741359205	0.0401952555	-0.051099681900000006	0.028768573399999997	0.0273875648	-0.0272419304	0.11055088449999999	-0.0303436864	0.0340530786	0.0508037728	-0.0175903519	-0.0807894235	-0.0439241796	0.0191695769	0.0186203088	0.060252210099999995	0.0675056251	0.0073796615000000015	-0.0712758029	-0.0851497566	-0.0235481579	0.1499260118	-0.0676998635	-0.032820626299999996	0.0303515962	0.0435557672	-0.0158588066	-0.0686037186	0.10309852050000001	0.0500199262	0.0464084445	-0.0202306202	-0.0736132773	-0.023939315899999997	-0.0005533207	-0.024407039199999998	0.1178344392	0.0587661918	-0.08478812210000003	0.0134985491	0.1021384933	-0.1071055301	0.0940516374	0.0939902982	0.0938880956	0.0937450743	0.09356129640000001	0.0933368417	-0.014585	0.0038568000000000014	0.000212722225	1.4874906240000018e-05	-0.06292769999999999	-0.03515779999999999	0.003959895427289997	0.0012360709008399993	-0.040156800000000006	0.04095339999999999	0.001677180971559999	0.0016125685862400005	-0.000217482	-0.001308612	4.729842032400001e-08	1.712465366544e-06	-0.00053592	2.2205999999999984e-05	4.931064359999992e-10	2.872102464e-07	-8.22054e-05	-8.22054e-05	6.757727789160002e-09	6.757727789160002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36647.07421875	-150.58984375	22677.301040649414	1343008048.7945712	24764.556640625	-14.97265625	224.1804351806641	613283265.6067238	24440.65625	-14.0703125	197.97369384765625	597345677.9306642	1.20042	21.025408	0.1453417364	0.045015466	0.0474782437	-0.049481621399999995	0.031566144	0.0816642485	-0.0118957965	-0.0661186195	0.024296153799999998	-0.1200695759	0.024285291	-0.1485099175	-0.0848048501	0.0065399755000000006	-0.024022276699999998	-0.17167160850000002	0.020346158700000002	0.0303331602	0.0750430478	-0.0904303073	-0.1025686611	-0.1195532707	-0.0721464422	-0.0254358123	0.0107463571	0.1116003285	0.0372354581	0.0359148754	-0.0253177587	0.0189295284	0.1556135474	-0.0356360199	-0.0594900242	0.0077944631	0.0269683998	-0.0506094008	-0.0454178684	0.0474099045	-0.1182492046	-0.044403661500000004	0.0547768804	0.1088514965	-0.0694007789	-0.0286092971	0.046918437	0.0961144734	-0.00047100010000000004	0.0637717693	-0.0688355443	0.025643054900000004	-0.0887428808	-0.03289109	-0.0428102173	-0.0003907483	0.1850616754	-0.0089730629	-0.0333496856	0.0372197283	0.0831214083	-0.059644998399999996	0.1488520404	-0.0192325901	-0.09364088949999999	-0.0226712559	0.1413058837	0.0427501157	0.033681501	0.09163387710000001	0.0294169373	0.0581606249	-0.0029768456	-0.0320394447	0.00035388849999999996	-0.0997273477	-0.1109196841	-0.0576450912	-0.10417386740000001	0.0382414554	0.0193076223	-0.11582872599999999	-0.0340802546	0.1564206249	0.010324549799999999	0.0822178143	-0.0777069419	0.0104851131	-0.0344248923	-0.036155695	-0.0008603643	0.0142971613	0.0940152866	0.0938449546	0.09356129640000001	0.09316465460000001	0.0926555082	0.09203447199999999	-7.27836e-05	0.0145122164	5.29745242896e-09	0.00021060442484042893	-0.0312646	0.031663099999999986	0.00097747521316	0.0010025519016099995	-0.0604823	-0.02032549999999999	0.0004131259502499996	0.00365810861329	0.00114302	0.0013605020000000002	1.3064947204e-06	1.8509656920040001e-06	-0.0006700310000000001	-0.00013411100000000013	1.798576032100003e-08	4.4894154096100004e-07	0.0	8.22054e-05	6.757727789160002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36917.56640625	270.4921875	73166.02349853517	1362906709.3598785	24833.42578125	68.869140625	4742.9585304260245	616699036.0328523	24574.203125	133.546875	17834.767822265625	603891459.2287598	1.209538	21.185108	0.0630097664	0.0098549143	-0.121287545	0.082119568	0.030745208599999997	-0.042885326900000006	-0.0460700553	0.032800407000000004	0.0056891660999999994	-0.072706057	0.0154195075	-0.1347977591	0.0175964529	-0.014009123100000001	-0.1377601068	0.027656222999999997	0.0370675616	0.032728672400000006	0.0502635337	-0.1405262038	0.0529508313	0.0882142475	0.0026045701	0.0523439484	-0.0054991321999999995	-0.0025248545	0.12035708949999999	-0.1151970251	-0.0835662553	0.0874930627	-0.021861604500000003	0.0581522545	0.0459252534	-0.0615695892	-0.042624795599999994	-0.0318729544	0.056288987699999994	-0.0888543211	-0.039585792599999996	-0.0148299219	-0.0328848144	-0.1219439252	0.0730337357	0.0745257762	-0.007324034	-0.0317166901	0.0429142697	-0.0011429141000000001	0.0338756371	0.0368437088	0.0453818097	-0.028755045099999998	0.0346735721	0.0192910211	0.11003423970000001	0.0097993212	0.0018891023	-0.0159732686	-0.0727772484	0.09932139640000001	0.07637627599999999	-0.061201163600000004	-0.026680176099999998	0.0486003222	0.085531651	-0.028466290800000002	0.0770924947	-0.1256108843	-0.04371522519999999	0.0132744325	-0.0998746682	0.1663279062	0.0583117705	-0.0254513856	0.0472163968	0.0356202264	0.010528173600000001	-0.0189734016	0.0746606977	-0.059734412699999996	0.0684641098	-0.0168500254	-0.1362339458	-0.0833530367	0.10230154550000001	0.0300993613	-0.021091803399999998	0.0736005922	-0.0678140816	0.0482810251	0.0939607692	0.09362707960000001	0.093071808	0.0922962683	0.09130229599999999	0.0900922435	-0.0071551	-0.0070823164	5.119545601e-05	5.015920558970896e-05	-0.026349	0.004915599999999996	0.000694269801	2.4163123359999962e-05	-0.08209969999999997	-0.02161739999999997	0.00046731198275999885	0.006740360740089995	0.0008030659999999997	-0.0003399540000000003	6.449150003559995e-07	1.155687221160002e-07	-0.000422096	0.00024793500000000007	6.147176422500004e-08	1.7816503321600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37073.11328125	155.546875	24194.830322265625	1374415728.3643954	24882.125	48.69921875	2371.613906860352	619120144.515625	24527.494140625	-46.708984375	2181.729221343994	601597968.8183937	1.024449	17.943268	0.12126706	-0.0284705379	-0.1354491701	0.13865406800000002	0.0373495141	-0.15695636400000001	-0.02215896	0.1337510666	-0.0563298613	0.026472935099999997	-0.12672844949999998	-0.08870574619999999	-0.0156458583	0.0614680351	0.0784637832	-0.0143353367	-0.0035111618	0.06937152490000001	0.0768524717	-0.0113039374	0.0274005789	-0.0250740834	-0.11001120119999999	0.06560316969999999	0.0159865467	-0.0657634846	-0.1455690224	-0.025275854900000002	-0.0302030233	-0.0223146783	-0.0520408886	-0.0661661534	-0.109508966	-0.009060156	-0.0667160643	-0.0816176334	-0.0177114301	0.014828928	-0.0383385411	0.06189167690000001	0.0176901101	0.0503516732	0.0951904313	-0.051322963	-0.0445483148	-0.09140107509999999	0.0018082492000000001	0.009533089	0.0909646464	0.0565275108	0.16660796890000001	0.025106012200000003	0.1102427595	0.06991938889999999	-0.0223194123	0.1450195602	-0.0081349296	0.1189880575	0.0130146671	-0.0083898971	0.0589671323	-0.0297937384	0.0299252151	-0.0274098931	0.071975071	0.088571438	-0.11228822849999999	0.0384226333	-0.0052001981	-0.0005230008	0.0078444333	-0.028613012599999998	-0.0073544087	0.06149611360000001	0.06500326669999999	0.0995590539	0.0298054484	0.0559003387	-0.047709071299999996	-0.1418008354	-0.0312905742	0.0048435852	0.0364458972	0.053436964	0.0009431428	-0.0170617261	0.008467749699999999	-0.06077155610000001	-0.0646785501	-0.10253339980000001	0.0938880956	0.0933368417	0.0924204815	0.09114259949999999	0.0895081943	0.0875236594	0.00598741	0.01314251	3.584907850810001e-05	0.00017272556910009998	-0.016600599999999997	0.009748400000000004	0.0002755799203599999	9.503130256000009e-05	-0.038552300000000005	0.043547399999999965	0.0018963760467599969	0.0014862798352900007	0.000127166	-0.0006758999999999997	1.6171191556e-08	4.568408099999996e-07	-0.00027768	0.00014441600000000002	2.085598105600001e-08	7.71061824e-08	0.000276259	0.000276259	7.631903508099999e-08	7.631903508099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36703.25	-369.86328125	136798.8468170166	1347128560.5625	24822.8671875	-59.2578125	3511.4883422851562	616174735.4082643	24475.94921875	-51.544921875	2656.878971099853	599072090.1588287	1.2131710000000002	21.248751	0.15761929	0.055509771799999996	-0.026103800899999998	-0.0738472442	0.0614225667	-0.048085469299999996	0.0276061683	-0.025290781600000003	0.0021762182000000002	0.0760395985	-0.1030430817	-0.072169281	-0.0278449585	0.1903480767	0.1543527352	-0.0287642798	-0.1306886827	0.0318429759	0.015507968899999999	0.0221034627	-0.0013938272000000001	0.0151475027	0.08399699210000001	-0.1015855862	-0.046132657300000005	0.0010031625	0.07364373610000001	0.043277510199999994	-0.1098302939	0.005348216899999999	0.054717872300000005	-0.0214900033	0.0638962179	0.0832369749	0.1209604338	-0.0879495131	-0.060071497	0.088567718	-0.04757484360000002	-0.0043898161	0.056243744400000004	0.0498324137	-0.048015610800000004	-0.0156555796	0.0604586655	0.033741967000000005	0.0386962576	-0.0246278455	-0.0268781765	0.0704306025	0.0391052676	0.0411139596	-0.0246654052	-7.68846e-05	-0.069983077	0.1187803699	-0.0707694492	0.2112536866	0.1469937822	0.0296605398	-0.0067757780000000005	0.060494394699999995	-0.0389406067	-0.044841403700000004	-0.061352686399999995	-0.11003283189999999	0.0396207862	0.0189760006	0.0630537353	-0.0331655566	-0.0448881671	-0.0332658677	0.0163908605	-0.1211731617	0.0040198218	-0.0787632922	-0.030995801899999998	0.023705521299999997	-0.045816952800000005	-0.0322912519	0.0929639847	0.0305675077	0.067602861	0.0871671902	-0.0146272792	0.0754931167	0.0036916267999999998	-0.0041198659	0.0527098704	-0.0147056223	0.09379728	0.0929744652	0.0916084496	0.0897072141	0.0872818667	0.0843465774	-0.00650248	-0.01248989	4.22822461504e-05	0.0001559973522121	-0.06187180000000001	-0.04527120000000001	0.00382811963524	0.002049481549440001	-0.090951	-0.0523987	0.00274562376169	0.008272084401000001	0.0005566480000000001	0.00042948200000000013	3.0985699590400015e-07	1.8445478832400007e-07	-0.000204521	7.3159e-05	5.352239281e-09	4.1828839441e-08	-0.00017029	-0.000446549	1.99406009401e-07	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36853.83984375	150.58984375	22677.301040649414	1358205511.228775	24826.13671875	3.26953125	10.689834594726562	616337064.378067	24539.5078125	63.55859375	4039.694839477539	602187443.6797485	1.124366	19.693319	0.12387685	0.0046060896	0.0051364596000000005	0.0618751466	0.0195907022	-0.0186825778	-0.0754493558	0.052791598099999996	0.088438407	0.0104761399	0.032017801299999996	0.06166061	-0.1375191715	0.17017575399999998	-0.0530316327	-0.0237582644	0.1748357416	0.0057708483999999996	0.03439666	-0.0801212069	0.006999742	0.057847675099999996	0.049213470999999995	-0.0605035659	0.0663508642	0.021351573999999998	0.0563948961	-0.11150336289999999	-0.0084630606	-0.0390562259	-0.0258522466	0.023426985499999997	-0.0177786491	0.048530249299999995	0.0330018896	0.055430726	-0.015454323999999997	-0.0655070341	0.0496962067	0.0242885196	-0.0774310461	-0.0552492875	-0.0275558748	-0.0655902066	-0.012888063100000001	-0.0471241788	-0.059246527	-0.0366295979	-0.023553732799999998	0.023667172799999997	0.0400479246	-0.0655867518	0.0420947826	-0.10382787199999999	0.0080510449	-0.0392221236	-0.23005199329999998	0.0226126822	0.0181439074	-0.0590733924	-0.0031172905999999998	-0.1453841049	0.0408309242	-0.0123289948	-0.0060054109	0.0515693715	0.13126265439999998	-0.0714273515	-0.0245102444	0.0347261079	-0.0942959233	0.0619504774	-0.0548768134	0.0179433268	-0.0068330743	0.0132325357	0.065780034	0.058000864900000004	-0.0241921468	0.07939572660000001	0.0134249744	-0.068633296	-0.0189141917	-0.0154137361	0.0630063325	-0.0102142813	-0.0175790698	0.0645442504	0.0619557403	0.10607893759999999	0.0936883399	0.0925402301	0.0906371242	0.08799454890000001	0.0846340639	0.0805830858	-0.00407303	0.00242945	1.65895733809e-05	5.902227302499999e-06	-0.0511539	0.010717900000000002	0.00261672148521	0.00011487338041000005	-0.0326099	0.058341100000000014	0.003403683949210001	0.0010634055780099998	-0.000261983	-0.0008186310000000001	6.863509228899999e-08	6.701567141610001e-07	-0.000263368	-5.8847e-05	3.4629694090000004e-09	6.936270342399999e-08	0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36761.20703125	-92.6328125	8580.837951660156	1351386342.3944244	24828.978515625	2.841796875	8.075809478759767	616478174.1293678	24508.33984375	-31.16796875	971.4422760009766	600658721.8967438	1.0806950000000002	18.928417	0.10402179	0.0385942751	-0.0240748194	-0.0416586302	0.040543452599999995	-0.0364795636	0.0043783462	-0.0274506345	-0.041881499700000005	0.0448881742	0.043533225999999994	-0.1177249029	-0.08513726349999999	0.0089536732	0.0152726787	0.052900965999999994	-0.1327747628	0.0803597286	0.0455372532	0.0259994085	-0.051516722800000005	-0.09494475570000001	-0.0412173482	0.0714039393	-0.009389764699999999	0.0096269212	-0.050897250899999996	0.0282564044	0.05816179780000001	-0.053978261500000006	-0.08745295980000001	-0.0461556354	0.04779488269999999	0.0883657166	0.0316384472	0.0477716112	0.0656285624	-0.083310017	0.18759123079999998	0.0262829092	0.0231112075	-0.015353853999999997	0.022139189700000002	0.0736474971	0.0433713811	0.0509121909	0.0043146829	0.0400811864	-0.0051195837	0.0409484047	0.0411159686	0.020731176	-0.0182999683	0.029578936	-0.0020286226999999997	-0.057973925499999995	0.0165953285	0.1770946961	-0.0523471138	0.0704864821	0.0786246091	0.0613366516	-0.059966066900000004	-0.0161965171	0.0649032536	-0.006488025400000001	-0.0628809112	0.0683242304	-0.018106611	0.051325173200000004	0.0803651567	-0.0388740547	-0.0182783026	0.0893947468	0.021268075600000002	0.0062916389	0.0359717438	0.011191523899999998	-0.053051235499999995	0.1308457621	-0.0256588944	-0.1935088927	0.0549300202	-0.102866746	0.0048249946	0.1010038263	2.9423e-06	0.0470288506	-0.0037645701	0.0162894272	0.09356129640000001	0.09203447199999999	0.0895081943	0.0860098976	0.0815775718	0.07625934990000001	-0.00627167	-0.00219864	3.93338445889e-05	4.8340178496e-06	-0.0514274	-0.000273499999999996	0.00264477747076	7.480224999999781e-08	-0.0696398	-0.0370299	0.0013712134940100007	0.00484970174404	0.000924306	0.0011862889999999999	8.543415816360002e-07	1.4072815915210005e-06	-0.000367474	-0.00010410600000000002	1.0838059236000005e-08	1.35037140676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36826.9453125	65.73828125	4321.5216217041025	1356223901.0498655	24773.029296875	-55.94921875	3130.315078735352	613702980.5438269	24467.099609375	-41.240234375	1700.7569313049316	598638963.2950783	1.058607	18.54155	0.13007378349999998	0.0357910134	-0.0337072239	-0.012987796299999998	0.0253012225	0.0347361411	0.026923676400000002	-0.0575899908	0.0773217786	0.0914007144	0.0232379294	0.0943366283	-0.069639391	0.1218013711	0.0473511298	0.0795492641	-0.0403147185	0.0265566067	-0.0654874857	0.0298379935	-0.0283282995	0.1243732017	0.0551048534	0.0738079593	0.0645494657	-0.0174111577	0.044035640099999995	-0.0672811257	-0.0218585487	-0.0572887431	0.0343894063	0.04327681110000002	0.1153983242	-0.041800589900000004	-0.044600168200000005	0.0678031539	0.1004111463	-0.0156563706	-0.021602945	0.0016335686	0.0215987412	-0.0515354299	-0.0561770303	-0.0933626994	0.035672733	-0.0298333562	0.0043883211	-0.0721603662	-0.019284099199999998	0.024170763900000003	-0.05094005	0.0101030538	-0.060356134900000004	-0.09681871269999999	-0.1226501643	-0.0343010503	-0.1032774364	0.09006678130000001	0.0110479503	0.0422206064	-0.0672116351	0.0718819193	0.031834718399999996	0.045893616500000005	-0.1238661091	0.029158065099999998	-0.017051684299999998	-0.072130638	-0.1011266668	0.0193142529	-0.0519294994	0.0365995194	-0.0052966925	-0.0547679703	-0.0329951837	0.10390681369999999	0.039298145699999995	-0.0418922077	0.0275352956	0.07616866509999999	0.0261424148	-0.0275406175	-0.0771565059	0.0180669696	-0.0621947829	-0.0495991275	0.0563134563	-0.0518968539	0.0093298943	-0.0417569015	0.09341617390000001	0.0914575819	0.088223623	0.0837593946	0.0781271499	0.0714054299	-6.04715e-05	0.0062111985	3.65680231225e-09	3.8578986806402253e-05	-0.0198878	0.031539599999999994	0.00039552458883999983	0.00099474636816	-0.0365264	0.0331134	0.00109649725956	0.00133417789696	1.16273e-05	-0.0009126786999999999	1.3519410529e-10	8.3298240943369e-07	-0.000266251	0.00010122299999999999	1.0246095729000001e-08	7.088959500100001e-08	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36982.7265625	155.78125	24267.7978515625	1367722063.996643	24804.501953125	31.47265625	990.5280914306641	615263317.1425818	24418.115234375	-48.984375	2399.468994140625	596244351.5992165	1.066424	18.678465	0.1034159635	0.019065147299999998	-0.053345981699999996	0.0842963784	0.0115053548	-0.0306567367	-0.0389587829	0.010679203500000001	0.0275931444	-0.0876098626	0.0921243813	0.10131084679999999	0.1333346408	-0.1412960717	-0.08500372619999999	-0.07989097719999999	0.0320916143	0.02620483	-0.0395126861	-0.037675091699999996	-0.0770105244	0.0260846495	0.0180067594	0.0315220954	0.06688610219999999	-0.0510611358	-0.0457843791	-0.0635505465	0.0066309692000000005	0.0119107517	-0.046740753899999994	-0.0232569165	0.101522839	0.0012094349	-0.0707028902	0.015424571000000003	0.0038048128999999997	0.051589366799999994	-0.0366896502	0.0031144497	-0.011989824199999999	0.135563292	-0.0468618078	0.0960019757	0.0002291522	-0.10355597130000001	0.0416832849	0.0075742242	0.0436210181	0.011363506899999999	0.026268753	-0.0369821804	0.0111818268	-0.0178151038	0.07890678	-0.08663488119999999	0.1007959217	-0.2037106913	0.02621801	0.0015000913	0.0549323921	0.024602679300000003	0.0166884317	0.0474907275	-0.0192044046	0.10510900220000001	0.045093990099999995	0.024705524700000002	-0.0748747914	-0.0134813765	-0.0242885032	0.0213416347	0.0446060182	0.0481545302	0.06803113	0.0487956242	-0.0414069041	-0.059008104900000004	-0.10657779710000001	0.0628180428	0.0050526634999999995	0.058538208700000004	-0.050084530700000005	0.0769519484	0.0024594014	0.085659275	-0.0757490227	0.0128068459	0.043797971799999995	-0.0470676414	0.09325300060000001	0.09081000550000001	0.08678564400000001	0.08124999620000001	0.0742994599	0.0660550721	-0.0058176	-0.0057571285	3.384446976e-05	3.314452856551225e-05	-0.0560967	-0.0362089	0.00314683975089	0.00131108443921	-0.018674	0.0178524	0.0003187081857600001	0.00034871827599999996	0.0007905749999999997	0.0007789476999999997	6.250088306249996e-07	6.067595193352896e-07	-0.000308528	-4.2276999999999955e-05	1.7873447289999969e-09	9.518952678399998e-08	-0.000119564	5.0726e-05	2.5731270760000002e-09	1.4295550096000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
