csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34
34220.7890625	n/a	n/a	1171062404.0601196	23345.732421875	n/a	545023222.3137857	n/a	23951.322265625	n/a	n/a	573665838.2718239	n/a	n/a	n/a	-0.0653886168	-0.0198758192	0.0291530536	-0.0025214995	0.036630032	-0.0325625831	0.0966818391	0.0145348618	-0.1447067779	0.048578471399999996	-0.027498098199999998	0.0472846654	-0.0381509278	0.0246517033	-0.18110006039999998	0.0724376174	-0.045946460599999996	0.2475524225	-0.023593933199999997	0.1156814586	-0.1020245276	0.0658677491	-0.1306589668	0.0677017276	-0.040622344399999996	0.0631456797	-0.0757602875	0.09170445	-0.0059189974	0.0072903484	0.025031722200000002	-0.1534741309	0.0477915479	0.0410304736	-0.0286228807	0.149918764	-0.0637898177	0.0345720345	0.0028886254	-0.07381061259999999	-0.0167177464	0.013677838400000001	-0.1039112083	0.039259127000000005	-0.018666423600000003	0.043884699699999995	0.0047622095000000005	0.03084212	-0.050157285	0.046556743399999996	-0.030760016	0.1726725297	-0.11901356369999999	0.0165563814	-0.11311744130000001	0.0459395404	-0.0667979536	0.0695402431	-0.0542287195	0.0410524977	0.1936645496	-0.1340795658	0.17853927	-0.08696584560000001	0.087872015	-0.17666329390000002	0.030684624	-0.0681560143	0.0779590739	-0.009194573900000001	0.041759644900000004	-0.0373479045	0.0284110789	0.05767629110000001	-0.0912015326	0.0645713797	-0.0950150133	0.045242479599999996	0.029671777599999997	-0.018168016999999998	-0.028531618999999998	0.056590872800000004	0.1217078847	0.1216831682	0.1216419777	-0.0222639	n/a	n/a	0.00049568124321	-0.06055090000000001	n/a	0.0036664114908100008	n/a	-0.0745575	n/a	n/a	0.00555882080625	0.00256482	n/a	n/a	6.578301632400001e-06	-0.0	n/a	0.0	n/a	-0.000472083	n/a	n/a	2.2286235888900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34180.33984375	-40.44921875	1636.1392974853516	1168295631.8342438	23378.525390625	32.79296875	546555449.4400978	1075.3787994384766	23985.693359375	34.37109375	1181.372085571289	575313485.929966	1.656845	26.89109	0.37679415	-0.07765872830000001	-0.020281493600000002	0.0058319477	-0.2390297543	-0.0631402223	-0.16025683570000002	0.27028715329999997	0.1856590205	0.0611403747	0.0647072994	0.18388835690000002	-0.3302874011	0.0916297935	0.16626737689999999	-0.0108545359	-0.0032833652000000004	-0.0286559128	0.0707130839	-0.0648591423	-0.0389486638	-0.0063301608999999995	-0.0035255964000000008	-0.036978742	-0.07382764530000001	0.1101128447	0.09996930279999999	-0.0488028581	-0.09653743779999999	0.08419827490000001	-0.1763741087	-0.017170411200000003	0.0897169768	-0.0863249001	0.2697132317	0.0212343841	-0.013517759399999999	-0.0607484362	-0.1526809787	0.0059314379	-0.0774825264	0.0074643374	-0.2273656804	-0.060806851900000014	0.1282565578	0.0943932774	-0.22236782170000002	0.0544068454	-0.08202053150000001	-0.2081356331	0.2606058392	-0.1573559398	0.08079276519999999	0.19290412920000002	-0.0728140078	0.23799989719999998	-0.1494011824	-0.2358549405	0.0048272155	-0.0902652421	-0.0320114934	0.0232367863	0.0715040674	0.0422089116	-0.0309976407	0.0086540047	0.015583445100000001	0.0020916419	-0.0705889297	0.0781964375	0.0831975302	-0.057346743600000014	0.208497538	0.0290759797	0.042114275599999994	-0.0185831273	-0.149258951	-0.22502099239999998	0.0272643763	-0.131640747	0.0732845888	-0.0115462931	-0.08085771230000001	0.1216419777	0.12141962949999999	0.12104935019999999	-0.022114	0.00014990000000000142	2.2470010000000422e-08	0.0004890289959999999	-0.0831336	-0.0225827	0.00691119544896	0.0005099783392899999	-0.30188000000000004	-0.22732250000000004	0.05167551900625002	0.09113153440000002	0.00314846	0.0005836399999999999	3.406356495999998e-07	9.9128003716e-06	0.00102721	0.00102721	1.0551603841e-06	1.0551603841e-06	0.000451848	0.000923931	8.536484927609999e-07	2.0416661510399999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34321.3359375	140.99609375	19879.898452758793	1177954100.534729	23360.333984375	-18.19140625	545705203.8615456	330.92726135253906	24014.443359375	28.75	826.5625	576693489.86063	1.940888	31.501188	0.53546195	-0.08218766129999999	-0.047772934100000004	0.0624771154	0.0943158258	0.0218654129	-0.0629044228	0.0627038722	-0.1736271503	-0.08134080440000001	-0.048727074599999996	0.0743498254	-0.028183217400000002	0.12113102949999999	-0.044444945199999995	0.0186629088	-0.0543118643	0.0641774128	-0.052146883399999996	-0.09238005210000001	0.0330795826	-0.0849915929	0.3009755402	-0.0394481534	0.0670589858	0.050995363200000005	-0.021688148900000002	-0.005973675699999999	0.16808594829999998	-0.16910424370000002	0.13744310099999998	-0.014357739199999999	0.07631048309999999	0.0069874515	-0.1381659591	0.1084559175	-0.0802156429	-0.132396125	-0.09795416470000001	-0.1146255427	-0.07128175889999999	-0.012975731599999998	0.1385947052	0.0304494308	-0.0655395305	0.04895050769999999	0.0605060532	-0.22257299690000001	0.015777485900000002	-0.0810762507	0.0117630373	0.15561365060000001	0.1038320806	0.0550296834	-0.0358015628	0.0838276614	0.11638482210000001	0.0722439475	-0.0125431862	0.0329870308	-0.0618061933	-0.125921241	-0.073449344	0.0251231714	-0.2636315575	0.2160950804	-0.028457685299999997	-0.0022786359	0.005276009399999999	0.012609053899999998	-0.0850546061	0.0671610898	-0.1637021369	-0.169081667	-0.021980054300000003	0.142023675	0.1051366017	-0.0128543323	-0.0754843675	-0.0674182123	-0.0725607921	-0.1711033825	-0.0086711281	0.1215101995	0.120893123	0.1198669825	-0.0168537	0.005260299999999999	2.7670756089999987e-05	0.00028404720369	0.0104446	0.09357819999999999	0.00010908966915999999	0.00875687951524	-0.0343126	0.26756740000000007	0.07159231354276001	0.0011773545187599998	0.00107116	-0.0020773000000000002	4.315175289999999e-06	1.1473837456e-06	0.000198741	-0.000828469	3.949798508099999e-08	6.863608839609999e-07	-2.3504e-05	-0.00047535199999999996	2.25959523904e-07	5.52438016e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34426.078125	104.7421875	10970.925842285156	1185154855.0686035	23345.240234375	-15.09375	545000241.6006813	227.8212890625	24048.201171875	33.7578125	1139.5899047851562	578315979.6029701	1.3408620000000002	21.762589	0.079948235	0.0223788336	-0.0164084665	-0.08922484509999999	0.0423984589	0.0467417498	-0.0910691167	0.0246820968	-0.0695622292	-0.0359226756	0.0292462474	0.0778045659	0.1858843484	0.12568612640000001	-0.0904746944	-0.017507641299999998	-0.0225883551	-0.0214563656	-0.1316898343	-0.0309182355	0.1252230176	0.10897361109999999	0.0737783419	-0.0385059709	-0.09023058029999999	-0.0995469403	0.1345882588	0.0148899365	-0.0024867252	-0.1111035107	0.08481131210000001	-0.0524049868	-0.0626589046	-0.055849246100000006	0.0234857529	0.0604447022	-0.0289789554	0.1442160643	-0.08399222210000001	0.034399235099999995	0.0341608891	0.018827044299999998	-0.0012822691	-0.0914990239	-0.10729342830000001	0.1862245495	-0.1008185231	0.0217288636	0.0532738707	-0.0798859898	-0.006989190500000001	0.0701814155	0.0827986191	0.0217847955	0.1596351577	-0.0045789134000000006	0.1072587404	0.09721831560000001	0.0540848568	-0.019803622	-0.0656342032	-0.043476452	-0.0436863568	-0.1987842648	0.0489654032	0.0624152376	-0.0302440477	-0.1880486595	-0.0902776131	-0.0039302189	0.022326972200000003	0.1170573276	-0.052985354900000003	-0.0979860276	-0.0448496739	-0.06444748	0.0039679191	0.0131991803	0.1188281002	-0.0531668918	0.030594473799999997	-0.012699555	-0.0848536649	0.1213126213	0.12010478890000001	0.1181006348	-0.014752200000000004	0.0021014999999999975	4.41630224999999e-06	0.00021762740484000006	-0.0115028	-0.021947400000000002	0.00013231440783999994	0.00048168836676	-0.06634939999999999	-0.03203679999999999	0.0010263565542399994	0.004402242880359997	0.000843474	-0.0002276860000000001	5.184091459600002e-08	7.11448388676e-07	2.93521e-23	-0.000198741	8.615457744099999e-46	3.949798508099999e-08	-7.43277e-05	-5.082370000000001e-05	2.583048481690001e-09	5.5246069872900004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34261.765625	-164.3125	26998.59765625	1173868583.7424314	23316.171875	-29.068359375	543643870.904541	844.9695167541504	23970.3828125	-77.818359375	6055.69705581665	574579252.1777954	1.192145	19.348858	0.105339525	-0.052424032300000006	0.011795075600000001	-0.0791182172	0.0679035273	0.1206372789	-0.082295308	0.0308704426	-0.0734946122	-0.0477024633	-0.0314791965	-0.0540453058	-0.0607926677	0.026349318700000002	-0.0633878738	-0.1197631823	-0.0235297682	0.0356048724	0.0228797532	0.00051356	0.12479617050000001	0.0642920955	0.0628890859	-0.12672041050000002	0.1644485797	-0.05661841	-0.0057616364	-0.0085687421	0.0531292994	0.1063629587	-0.0587710026	-0.0642679	-0.0297554965	-0.0348217497	-0.10418552980000001	-0.0282883883	0.0356488004	0.103866963	-0.0365162877	-0.0366514771	-0.0473937225	0.045937310300000006	0.0015477947	-0.0234928439	-0.0567989162	0.1845664169	0.1436460534	-0.09581724	0.12286257910000001	-0.0883896249	-0.0067583524	0.0811921097	0.048225993499999995	-0.0750862791	-0.1067187929	0.0118359288	0.0606593107	-0.0461133184	0.0750410931	0.0045256871	-0.0479208537	0.030642938199999997	-0.1018473677	-0.050831671200000005	0.0152325723	0.16531598960000002	-0.1551084549	0.016474132	0.0305565054	-0.061922483	-0.0785617706	-0.0527706179	0.0920531281	0.12307398650000001	0.0097243909	0.018439248000000002	0.0660812899	0.0648380789	0.0791902291	0.08534892919999999	0.0327934391	-0.050519250099999996	0.0210408151	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0124942	0.0022580000000000013	5.098564000000006e-06	0.00015610503364000002	0.00826586	0.01976866	6.83244415396e-05	0.0003907999181956	-0.0265704	0.03977899999999999	0.001582368840999999	0.0007059861561600001	0.000370552	-0.00047292199999999997	2.2365521808400002e-07	1.3730878470399996e-07	2.5591699999999997e-23	-3.760400000000003e-24	6.549351088899998e-46	1.4140608160000026e-47	-0.000472083	-0.0003977553000000001	1.5820927867809004e-07	2.2286235888900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34358.5234375	96.7578125	9362.074279785156	1180508132.8052368	23334.21875	18.046875	544485764.6728517	325.689697265625	24012.392578125	42.009765625	1764.8204078674316	576594997.3259926	1.270526	20.621014	0.2315978	-0.0097989558	-0.0495262308	-0.2208905168	0.0906929373	0.027512292	0.0314696065	0.0672534742	0.0904205297	0.08618294900000001	-0.016256683799999998	0.043804316600000004	-0.0180855582	-0.0438532203	0.042924575300000004	0.0441197445	-0.054325051799999996	0.0228817745	-0.0549725524	-0.1382646052	0.0884696308	0.1580372299	-0.0122428323	-0.15805575460000001	0.1481568657	-0.0188905255	-0.0482575672	0.0141219857	-0.0594719728	0.09408733679999999	-0.0315981102	-0.11185117369999999	0.0478433123	0.1002804185	0.0120247861	0.0718057159	0.0666168858	0.0209527992	0.1175259292	-0.0359475587	-0.0166044564	0.0290670629	-0.0694728158	-0.0562651254	-0.0832569497	0.2902433238	0.0546203655	0.1155732834	0.028282579199999998	0.029409511699999998	0.0931909766	-0.0767721441	-0.0472705279	0.0753553217	-0.0172851873	-0.0006563004	-0.050420951799999995	-0.0440936364	-0.0384012382	0.0094650791	-0.0619192555	-0.10691837539999999	-0.16860570309999998	-0.0398356255	0.1358122592	0.1256801943	-0.0845525409	0.0424086496	0.0717264398	-0.0435604181	0.0512029429	-0.09352908310000001	-0.0241439185	0.045697274	0.10202360869999999	-0.013342594199999998	0.0171958822	-0.006043104499999999	0.0879643073	-0.0621827055	0.1006042409	-0.036921865	0.1736372675	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0068954	0.005598800000000001	3.1346561440000015e-05	4.7546541159999985e-05	-0.104647	-0.11291286	0.010950994609	0.0127493139533796	-0.0684513	-0.041880900000000006	0.0017540097848100006	0.00468558047169	0.00125695	0.000886398	7.857014144040002e-07	1.5799233025e-06	0.000117707	0.000117707	1.3854937849000001e-08	1.3854937849000001e-08	-5.20832e-05	0.0004199998000000001	1.7639983200004004e-07	2.7126597222399997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34309.41796875	-49.10546875	2411.3470611572266	1177136161.3543856	23321.029296875	-13.189453125	543870407.4657019	173.96167373657227	23952.248046875	-60.14453125	3617.3646392822266	573710186.4990273	1.157263	18.782721	0.13875364	-0.08159658480000001	-0.0818620011	-0.1980077003	0.1766462064	0.06649871639999999	0.1335417237	-0.00035047160000000003	0.0107465554	0.0133846212	0.0780459391	-0.09582024039999999	-0.0179881172	0.1185764757	-0.0497957592	0.0123874065	0.0177821942	-0.0614156522	-0.0442434939	0.017088190700000002	0.1185157229	-0.0009765842999999998	-0.1289543452	-0.12896663390000002	-0.0043593963	0.0027083922999999997	-0.1790258526	0.1645558061	-0.0459098599	0.058843466	0.1561914874	-0.10665143449999999	-0.0707272423	-0.0801955365	-0.0099216522	0.06512795219999999	-0.1628516966	0.1437231498	-0.014822544299999999	-2.82023e-05	-0.0972698908	-0.055533685	-0.022183254700000002	0.09954056019999999	-0.0866347331	0.16563797019999998	0.215299999	-0.039196290099999996	0.061106674699999995	0.1281156493	0.038477223399999996	0.016942783	-0.0266087244	-0.1035250536	0.045600728	0.11566213369999999	-0.0073300789	0.0181928774	0.0621463796	-0.028302918700000002	0.0226317424	0.0319720379	-0.0812421319	-0.1544963382	0.0617998796	-0.08989681769999999	-0.07642944780000001	0.0367154779	0.2823318539	0.051977956799999996	0.0177289539	0.0656924867	-0.0616750054	0.071517883	-0.10207145880000001	0.017067153600000003	0.0164214739	0.19314975420000002	0.0231545337	-0.0980166426	0.0005783099	0.0022704395999999997	-0.0402061618	0.120326335	0.1161887065	0.1093977275	-0.0222639	-0.0153685	0.00023619079225	0.00049568124321	-0.015899199999999995	0.08874780000000003	0.00025278456063999985	0.007876172004840002	-0.0628383	0.005613000000000007	3.150576900000008e-05	0.00394865194689	0.00129973	4.278000000000008e-05	1.8301284000000063e-09	1.6892980729e-06	-3.5123699999999996e-24	-0.000117707	1.2336743016899991e-47	1.3854937849000001e-08	-0.000472083	-0.0004199998000000001	1.7639983200004004e-07	2.2286235888900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34488.3359375	178.91796875	32011.639541625977	1189445315.737854	23322.18359375	1.154296875	543924247.5805817	1.3324012756347656	24025.873046875	73.625	5420.640625	577242575.6645546	1.386115	22.497059	0.0993804	0.09220944029999999	-0.11626973880000001	-0.1908759773	0.0293660413	0.0362373067	0.1603362769	-0.1001260514	0.1265886368	0.0213059493	0.0913647409	-0.0160226186	0.0027918179999999997	0.0120338157	-0.014445918200000001	-0.014232112600000001	0.0032529074	0.0279245479	-0.10236594060000001	0.13130275060000002	0.2035373263	-0.0727918355	-0.17135113230000001	-0.0029731208000000004	-0.1183098268	0.0511160055	-0.0731626564	-0.0225524976	0.0122111745	0.0857728499	0.2010370454	-0.0428603826	0.0985252034	0.07614526049999999	0.0614220234	0.064332086	-0.025523045499999997	0.0684156644	0.01716035	0.0790162437	0.0633038601	-0.0792357062	-0.1239079893	0.1027201833	-0.0296785035	0.0885473698	-0.0094916888	0.19079448629999998	0.0435636603	0.1892010892	-0.030255328199999997	-0.09202859449999999	-0.01627503	-0.0335035994	0.0283675317	0.0347337985	-0.049859349299999994	-0.0294869475	0.0361973596	0.038555345299999995	-0.020350370700000002	0.151625365	-0.05637242820000001	-0.22572238390000002	-0.0043519702	-0.20048006510000002	0.05719880820000001	0.0354812421	0.0534001937	0.0873266142	-0.048476560300000006	-0.0997419183	-0.20892088190000002	0.0668535546	-0.037411869199999996	0.0144296608	-0.0977214412	0.0493737969	0.014339275	-0.048379218700000004	0.0488869607	0.050159413	0.0189617226	0.1198669825	0.1143757435	0.10540925529999999	-0.0222639	0.0	0.0	0.00049568124321	-0.06698589999999999	-0.051086699999999985	0.004487110798809998	0.0026098509168899988	-0.102558	-0.0397197	0.0015776545680899995	0.010518143364	0.00147121	0.0001714799999999999	2.9405390399999963e-08	2.1644588641e-06	-1.0587899999999999e-22	-1.0236662999999999e-22	1.1210362640999998e-44	1.0478926937556899e-44	-0.000472083	0.0	0.0	2.2286235888900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34408.67578125	-79.66015625	6345.740493774414	1183956969.0191805	23351.32421875	29.140625	545284342.7691803	849.176025390625	24005.759765625	-20.11328125	404.5440826416016	576276501.9249	1.223974	19.865458	0.06394070000000003	0.08981333400000001	-0.0627215152	0.024566631600000003	0.0350495107	-0.016698036200000002	0.0601335701	-0.1027859958	0.0736800156	-0.0838734593	0.1058108298	-0.1425042829	-0.16047997460000002	-0.0036828634000000003	-0.021572627	-0.0067697339	0.1457549167	-0.12287863560000001	-0.049567216	0.0651816291	-0.07110583599999999	-0.08602729460000001	-0.08707231019999999	-0.10001130470000001	-0.09841372960000001	0.0896748429	0.0776995023	-0.0415757565	0.021895805600000002	-0.0927428986	0.18424505019999998	0.0408896267	-0.0924335398	0.0652459969	-0.0525055525	-0.0059257799	0.1387701292	-0.0267342149	0.1317203944	0.09640766640000001	0.0549507029	-0.0676582211	-0.029469566699999998	0.2490930845	0.047261908600000006	-0.0302847229	-0.007918278	-0.022575969300000002	-0.010920006599999999	0.0721894146	-0.061951852599999996	-0.061324807099999996	0.032884160499999995	-0.1637997827	-0.0577058876	0.0780928939	-0.17484992030000002	-0.020634338999999998	0.0830941419	-0.012281423999999999	0.1952144996	0.0018869848999999998	0.0389124567	-0.0094287021	-0.027925323	-0.09988224890000001	-0.044312987000000005	0.0626257165	-0.1173746819	0.1817031409	0.039523503599999996	0.0635289697	-0.2145090006	-0.0420207991	-0.051369490700000006	-0.0778776973	0.026490110600000002	0.0408315978	0.0387984221	0.0197800596	0.0291778782	0.0940826166	0.0192318001	0.11934271980000001	0.112315068	0.1009072399	-0.0222639	0.0	0.0	0.00049568124321	-0.0142137	0.052772199999999984	0.00020202926769	0.002784905092839999	-0.104046	-0.0014880000000000034	2.214144000000009e-06	0.010825570116000001	0.00166482	0.0001936100000000001	3.748483210000004e-08	2.7716256324e-06	-0.0	1.0587899999999999e-22	0.0	1.1210362640999998e-44	-0.000472083	0.0	0.0	2.2286235888900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34410.0859375	1.41015625	1.9885406494140625	1184054014.2261353	23363.734375	12.41015625	545864083.9455566	154.01197814941406	24052.734375	46.974609375	2206.613925933838	578534030.9143066	1.214083	19.704922	0.08772520000000003	0.09857955689999999	0.10471103970000001	0.0299346367	-0.0112372205	-0.0675889634	0.1186991148	-0.1096628365	0.0785773709	0.0072400342	0.0068139217	-0.0834805024	0.128968439	0.0368256095	-0.0613101133	-0.0456373787	0.0073371190000000005	0.1655241905	0.0047583191	-0.0193796022	-0.0272668904	-0.024516302099999998	-0.0762762181	-0.0509235801	-0.1503052841	0.1124666568	-0.027219505	0.0093580201	0.006549819399999999	0.0005036245	-0.11296449789999999	-0.0653115641	0.11269291529999999	-0.0423387509	-0.1932252863	-0.024544388599999998	0.11522648099999999	-0.1433738555	-0.0256211313	-0.0645969619	0.0749708088	0.06523815549999999	-0.0260984665	0.1528957272	0.0660545557	-0.1496516902	-0.11420403189999999	0.049470981	-0.0627168613	0.1464957844	-0.0569362345	-0.0806244983	-0.05041459190000002	-0.08441451050000001	0.10742509410000001	-0.030964715	0.059399508499999996	0.021801857799999998	0.0610098763	0.0795630972	-0.1326792721	0.0094125991	0.0659289332	-0.0242437807	-0.0306571845	-0.0817686601	-0.0063597011	0.0178770596	0.0082441097	0.2071807638	-0.0571468234	-0.0262120492	0.1170990588	0.0200037653	0.15513370699999998	0.1909552173	0.0799221083	0.0076242427000000005	-0.0759459789	0.11415721699999999	-0.1074089662	0.006117626	-0.027822922599999998	0.11875383099999999	0.1100111431	0.0959136145	-0.0222506	1.3300000000000811e-05	1.7689000000002158e-10	0.0004950892003600001	-0.0669169	-0.052703200000000006	0.0044778715056100005	0.0027776272902400004	-0.11049	-0.006444000000000004	4.1525136000000066e-05	0.0122080401	0.0011947	-0.0004701199999999999	2.210128143999999e-07	1.4273080900000004e-06	0.000101174	0.000101174	1.0236178275999997e-08	1.0236178275999997e-08	-0.000472083	0.0	0.0	2.2286235888900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
