onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0347	6	active_change	correct	2.763	right
20.0512	6	active_change	correct	1.8391999999999982	right
26.0594	6	active_nochange	incorrect	1.1109000000000009	right
36.0759	6	passive	miss	n/a	right
42.0841	6	active_change	incorrect	1.7428000000000026	left
52.1006	6	active_nochange	incorrect	1.591000000000001	right
60.1172	6	active_change	incorrect	2.0982000000000056	left
66.1254	6	active_nochange	incorrect	1.4848999999999961	right
72.1336	6	active_change	incorrect	1.5345999999999975	left
78.1418	6	active_change	correct	2.8892000000000024	right
86.1584	6	active_nochange	incorrect	1.9424000000000063	right
92.1666	6	active_nochange	correct	1.6341000000000037	left
100.1831	6	active_nochange	incorrect	2.5574000000000012	right
106.1914	6	passive	miss	n/a	right
112.1996	6	active_change	incorrect	2.417599999999993	left
118.2078	6	active_nochange	incorrect	1.9152999999999878	right
126.2244	6	passive	miss	n/a	left
134.2409	6	active_nochange	incorrect	1.767799999999994	right
140.2491	6	active_nochange	correct	2.54849999999999	left
150.2656	6	active_nochange	correct	1.609800000000007	left
156.2739	6	passive	miss	n/a	right
162.2821	6	passive	miss	n/a	right
172.2986	6	active_change	incorrect	2.347200000000015	left
180.3151	6	active_change	incorrect	1.620599999999996	left
188.3316	6	active_nochange	incorrect	0.9978999999999871	right
194.3399	6	active_change	incorrect	1.9274000000000058	left
204.3564	6	passive	miss	n/a	left
210.3646	6	active_nochange	incorrect	1.7453000000000145	right
216.3728	6	active_change	correct	1.8789999999999907	right
222.3811	6	active_change	incorrect	1.5785999999999945	left
228.3893	6	active_nochange	incorrect	1.9932000000000016	right
238.4058	6	active_change	incorrect	1.5805000000000007	left
244.414	6	active_change	correct	2.8471000000000117	right
252.4305	6	active_change	incorrect	1.4805000000000064	left
258.4388	6	active_change	incorrect	1.9379999999999882	left
264.447	6	active_nochange	incorrect	2.6807000000000016	right
272.4635	6	passive	miss	n/a	right
280.4801	6	passive	miss	n/a	left
296.4965	6	active_nochange	correct	2.022399999999948	left
302.5047	6	active_nochange	incorrect	1.8331000000000017	right
