onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0135	3.296999999999999	control	3.296999999999999	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
15.0217	0.8817000000000004	control	0.8817000000000004	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
20.0299	0.7952999999999975	control	0.7952999999999975	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
25.038	0.8969999999999985	control	0.8969999999999985	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0462	0.6926000000000023	control	0.6926000000000023	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0544	1.0000999999999962	control	1.0000999999999962	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0626	1.7247999999999948	emotion	1.7247999999999948	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0707	2.237499999999997	emotion	2.237499999999997	left	incorrect	n/a	male	black	black	black	anger
50.0789	1.3111000000000033	emotion	1.3111000000000033	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0871	1.1336999999999975	emotion	1.1336999999999975	right	incorrect	n/a	male	black	black	black	fear
60.0953	1.9463000000000008	emotion	1.9463000000000008	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1034	1.7360000000000042	emotion	1.7360000000000042	left	incorrect	n/a	female	asian	black	asian	fear
70.1116	0.7897000000000105	control	0.7897000000000105	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.1198	0.8303000000000083	control	0.8303000000000083	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1279	0.8560000000000088	control	0.8560000000000088	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1361	0.9465000000000003	control	0.9465000000000003	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1443	0.8242000000000047	control	0.8242000000000047	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1525	0.6477999999999895	control	0.6477999999999895	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1606	1.2464999999999975	emotion	1.2464999999999975	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1688	1.0810999999999922	emotion	1.0810999999999922	right	incorrect	n/a	male	black	black	black	anger
110.177	1.4136999999999915	emotion	1.4136999999999915	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1852	2.1563000000000017	emotion	2.1563000000000017	left	incorrect	n/a	male	black	black	black	fear
120.1933	0.9710000000000036	emotion	0.9710000000000036	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2015	1.3726000000000056	emotion	1.3726000000000056	right	incorrect	n/a	female	asian	black	asian	anger
130.2097	0.9943000000000097	control	0.9943000000000097	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2179	0.6949000000000183	control	0.6949000000000183	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.226	0.8606000000000051	control	0.8606000000000051	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2342	1.3421000000000163	control	1.3421000000000163	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2424	0.8137999999999863	control	0.8137999999999863	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.2505	0.6505000000000223	control	0.6505000000000223	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2587	3.0289999999999964	emotion	3.0289999999999964	left	correct	n/a	male	caucasian	caucasian	caucasian	anger
165.2669	1.1947000000000116	emotion	1.1947000000000116	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2751	1.3532999999999902	emotion	1.3532999999999902	left	incorrect	n/a	male	black	black	black	anger
175.2832	1.891999999999996	emotion	1.891999999999996	right	incorrect	n/a	female	black	asian	asian	anger
180.2914	1.3385999999999854	emotion	1.3385999999999854	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2996	1.265199999999993	emotion	1.265199999999993	left	incorrect	n/a	female	asian	asian	black	fear
190.3078	0.8719000000000108	control	0.8719000000000108	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3159	0.830600000000004	control	0.830600000000004	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3241	1.0682000000000187	control	1.0682000000000187	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3323	0.8327999999999918	control	0.8327999999999918	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3405	0.8354000000000212	control	0.8354000000000212	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3486	0.5711000000000013	control	0.5711000000000013	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3568	1.7487000000000137	emotion	1.7487000000000137	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.365	1.5182999999999822	emotion	1.5182999999999822	right	incorrect	n/a	female	black	asian	asian	fear
230.3732	1.3699000000000012	emotion	1.3699000000000012	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3813	1.4045999999999879	emotion	1.4045999999999879	left	correct	n/a	male	black	black	black	fear
240.3895	1.0742999999999938	emotion	1.0742999999999938	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3977	1.3588000000000022	emotion	1.3588000000000022	left	incorrect	n/a	female	asian	asian	black	anger
