onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0149	1.0897999999999985	control	1.0897999999999985	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0231	0.8475999999999999	control	0.8475999999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0314	0.7220999999999975	control	0.7220999999999975	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0397	0.7377000000000002	control	0.7377000000000002	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
30.0479	0.6433999999999997	control	0.6433999999999997	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0562	0.943000000000005	control	0.943000000000005	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0644	1.7087000000000003	emotion	1.7087000000000003	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0727	1.462299999999999	emotion	1.462299999999999	left	incorrect	n/a	male	black	black	black	anger
50.081	1.0498999999999938	emotion	1.0498999999999938	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0892	1.3466000000000022	emotion	1.3466000000000022	right	incorrect	n/a	male	black	black	black	fear
60.0975	1.9432000000000045	emotion	1.9432000000000045	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1057	1.3658999999999963	emotion	1.3658999999999963	left	incorrect	n/a	female	asian	black	asian	fear
70.114	0.9264999999999901	control	0.9264999999999901	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
75.1223	0.9881000000000029	control	0.9881000000000029	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1305	0.5037999999999982	control	0.5037999999999982	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
85.1388	0.6063999999999936	control	0.6063999999999936	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.147	0.5480999999999909	control	0.5480999999999909	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1553	1.9727000000000032	control	1.9727000000000032	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1636	1.4303000000000026	emotion	1.4303000000000026	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1718	1.2560000000000002	emotion	1.2560000000000002	right	incorrect	n/a	male	black	black	black	anger
110.1801	1.1236000000000104	emotion	1.1236000000000104	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1883	1.3203000000000031	emotion	1.3203000000000031	left	incorrect	n/a	male	black	black	black	fear
120.1966	1.1739000000000033	emotion	1.1739000000000033	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2048	1.360599999999991	emotion	1.360599999999991	right	incorrect	n/a	female	asian	black	asian	anger
130.2131	0.8301999999999907	control	0.8301999999999907	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2214	0.5918000000000063	control	0.5918000000000063	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2296	0.5854999999999961	control	0.5854999999999961	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2379	0.5261000000000138	control	0.5261000000000138	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2461	0.7297999999999831	control	0.7297999999999831	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2544	0.6073999999999842	control	0.6073999999999842	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.2627	1.4399999999999977	emotion	1.4399999999999977	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2709	1.2945999999999742	emotion	1.2945999999999742	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2792	1.1113	emotion	1.1113	left	incorrect	n/a	male	black	black	black	anger
175.2874	1.3619000000000199	emotion	1.3619000000000199	right	incorrect	n/a	female	black	asian	asian	anger
180.2957	1.4154999999999802	emotion	1.4154999999999802	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3039	1.2401999999999873	emotion	1.2401999999999873	left	incorrect	n/a	female	asian	asian	black	fear
190.3122	0.8119000000000085	control	0.8119000000000085	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3205	0.5574999999999761	control	0.5574999999999761	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3287	0.7971000000000004	control	0.7971000000000004	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.337	1.0267000000000053	control	1.0267000000000053	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3452	0.7883999999999958	control	0.7883999999999958	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3535	0.9370000000000118	control	0.9370000000000118	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
220.3618	1.5456000000000074	emotion	1.5456000000000074	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.37	1.0103000000000009	emotion	1.0103000000000009	right	incorrect	n/a	female	black	asian	asian	fear
230.3783	1.3249000000000137	emotion	1.3249000000000137	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3865	1.1665999999999883	emotion	1.1665999999999883	right	incorrect	n/a	male	black	black	black	fear
240.3948	1.8241999999999905	emotion	1.8241999999999905	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4031	2.436800000000005	emotion	2.436800000000005	left	incorrect	n/a	female	asian	asian	black	anger
