csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
35800.2109375	n/a	n/a	1281655103.1694946	23502.3515625	n/a	552360528.9673462	n/a	23909.296875	n/a	571654477.0568848	n/a	n/a	n/a	n/a	-0.0195252877	0.0528093381	-0.08499056449999999	0.10684516869999999	0.0491840366	-0.0843129086	0.0721854457	-0.1076497575	0.1983106777	-0.039617072	0.0133371107	-0.0359979702	0.048920709900000005	-0.0008108141	0.0801554406	-0.0484192547	0.042230677800000005	-0.0397082942	0.030435893	-0.10998932380000001	0.0833333062	0.022044181200000002	-0.12091757789999999	0.09000319050000001	-0.0768861011	0.0040630934	-0.0809775028	0.0970611931	-0.0618650086	0.0364682128	-0.0286433844	0.01420702	-0.044779058499999996	0.1040885803	-0.1403802017	0.0525577676	-0.0445037109	0.0030786741999999996	0.0649066968	-0.0162043502	-0.12947811	0.0348095475	0.1110077364	-0.0096057416	-0.09692250449999999	0.1679484642	-0.16995667609999998	-0.014155923999999999	0.0167863735	-0.1300177628	0.0775246549	-0.04383352	0.11170428730000001	-0.06508688929999999	0.0294054515	-0.1040546045	0.0312285702	-0.0679797816	0.07310283719999999	-0.23318857280000002	0.0498268132	-0.0202343975	0.0146407697	-0.0048348427000000005	4.8888000000000004e-05	-0.0174380631	0.09571541759999999	-0.058118853099999986	0.045404302199999996	-0.082256059	0.0741339447	-0.0696318056	0.0035665160999999996	0.1466044109	-0.068043699	0.029351499399999998	-0.033983819	0.1203523061	-0.0836164566	0.0226903234	-0.0032312731	0.0671340296	-0.094345061	0.0483484145	-0.013459236999999999	0.053174885	-0.0666003431	0.0367554295	-0.0193440439	0.066371083	0.08571752390000001	-0.0747408907	0.0572791478	-0.0791751541	-0.0106116371	-0.0189635223	0.1260836591	-0.2104588331	-0.0199973128	0.1474252722	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.00833198	n/a	6.942189072039997e-05	n/a	-2.73367e-05	n/a	n/a	7.472951668900001e-10	0.06358369999999999	n/a	0.00404288690569	n/a	-0.000478303	n/a	n/a	2.28773759809e-07	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35806.921875	6.7109375	45.03668212890625	1282135654.1623535	23508.109375	5.7578125	552631206.3869629	33.15240478515625	23950.8125	41.515625	573641419.4101562	1723.547119140625	1.057526	15.671135	0.02566921070000001	-0.0695595563	0.0177798316	-0.0388484262	-0.0202447917	-0.043359108	-0.0605760783	-0.0710784216	0.0269357918	-0.0376830764	0.0041158491	0.031334640899999995	0.028236455	-0.06398380099999999	0.07930259690000001	-0.051985674	-0.016900369	-0.030347633500000002	-0.068183591	-0.0157179218	-0.1452685028	-0.0229383714	0.0297490412	-0.0140086258	0.112988517	0.0725203373	-0.0266286277	-0.0202709298	-0.0904290253	-0.039780900099999995	-0.0248298718	-0.083487639	-0.035393300499999995	0.0730972473	0.0976581852	-0.1540386295	0.0633466966	0.0828155312	-0.0533805834	-0.0987913366	-0.069579058	0.0433147767	0.04486913730000002	-0.1217500852	-0.0080629463	0.0257284951	-0.0922053664	-0.0421667101	-0.0904129941	-0.0076651353000000005	0.0012482433000000001	0.039375461800000004	-0.0293857807	0.0691851733	0.0902257592	-0.0862729272	0.058986435199999986	-0.0099457448	0.051412793899999996	0.0635059679	0.0399378201	-0.041600865	0.0178064002	0.014233846999999999	-0.0078694434	0.009434023199999999	-0.0910674971	-0.0530572238	0.0396992634	0.018687708799999998	0.023720084300000003	0.0698999272	-0.1360734659	-0.0168606552	0.0268754065	-0.0983823152	-0.0725262753	0.009848550400000001	-0.0162750193	-0.0973243973	-0.0506517057	-0.0366206869	-0.0477635245	0.1004237242	0.049855656500000005	0.0634507269	0.0435261917	-0.17894036530000001	-0.0408372054	-0.09829635380000001	0.0253409359	0.0374647964	0.130859774	0.051903165599999995	0.0031989161	-0.0318870193	0.0126669652	-0.0669302737	0.0517342816	0.0007060372	-0.0844799044	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0160244	-0.007692420000000002	0.00025678139536000003	5.917332545640003e-05	-2.7336e-05	7.000000000015349e-10	4.9000000000214885e-19	7.47256896e-10	0.048457400000000005	-0.015126299999999988	0.0023481196147600004	0.00022880495168999966	-0.000478303	0.0	0.0	2.28773759809e-07	5.70098e-05	5.70098e-05	3.25011729604e-09	3.25011729604e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35858.23828125	51.31640625	2633.373550415039	1285813252.634903	23502.30859375	-5.80078125	552358509.2358551	33.649063110351555	24017.0625	66.25	576819291.1289062	4389.0625	1.227629	18.191832	0.049496445999999986	-0.1192934752	0.0079732866	0.0340887958	-0.162532907	0.0010236784	-0.1031304497	-0.1463864468	0.0680433034	-0.114990743	-0.0709710905	0.0235240518	-0.0786905136	-0.0185709326	-0.0465749191	-0.016243484199999998	-0.05802634280000001	0.0587325493	-0.045764907300000005	0.0065772638	-0.1687170143	-0.0679765346	-0.1139992243	-0.043044380099999995	0.0048553197	0.0325375206	-0.0945691566	0.0083075014	-0.06080540440000001	-0.0551945212	0.0745739555	-0.1193826288	-0.008358326999999999	-0.09668682619999999	0.0025615816	0.1355276593	0.0031111711	0.0280977746	0.212488923	-0.023650703	0.0734937655	-0.0341534789	-0.1380300534	0.0474751934	-0.032098923	0.1422219229	0.0894170868	-0.0312262405	-0.14946556019999999	0.042879867099999996	0.1421427317	0.015157448899999999	0.07484088559999999	-0.0486835739	0.0575289541	-0.019252833100000002	0.11904569300000001	0.0275369421	0.0130812774	0.1060428202	0.08524494699999999	-0.09598248050000001	-0.055676649	-0.0621969491	-0.0625374304	0.0692904479	0.072802558	-0.06655134160000001	-0.07943238	-0.0058837962	-0.0453798837	-0.0487362706	-0.19865468420000001	-0.0786210245	-0.0049693065	-0.060733221799999994	0.0087805383	0.0226826606	-0.0347658957	0.0417564305	-0.0784220934	-0.035745712799999996	0.057288308600000004	0.053162016900000005	0.1438063266	-0.0669563247	-0.1165033791	-0.0041016023	0.08679273960000003	0.0737455524	-0.13609330390000002	-0.08419836119999999	-0.0483187217	-0.0293503494	-0.0445685971	0.0334284274	-0.2027369446	0.0002956495	0.0542356772	-0.0050758213	0.07104461349999999	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0160287	-4.299999999998748e-06	0.00025691922369	1.8489999999989236e-11	0.0221037	0.022131036	0.000489782754433296	0.0004885735536900001	0.0470795	-0.0013779000000000011	0.0022164793202500005	1.8986084100000042e-06	-0.00039137	8.693300000000003e-05	7.557346489000006e-09	1.531704769e-07	0.000489741	0.0004327312	2.3984624708099997e-07	1.8725629145344e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35802.828125	-55.41015625	3070.285415649414	1281842501.748291	23527.583984375	25.275390625	553547208.141819	638.8453712463379	24006.080078125	-10.982421875	576291880.71735	120.61359024047852	1.305631	19.347725	0.10522437	0.0053198213	-0.057116560199999986	0.0248275096	0.0058003498	0.0027200317999999998	0.0327297456	-0.0023161516	-0.1064229341	0.06065074700000001	0.054576965199999994	0.10351004289999999	-0.1105005751	0.0321983873	0.04691500269999999	0.056060745499999995	0.0191508245	-0.0073120728000000005	-0.13376383890000001	0.0265236684	-0.0073828463	0.025009863700000003	0.0107695276	-0.11707956130000001	0.2127631898	0.11242352039999999	0.000617213	0.09773510980000001	-0.0477405285	0.0257296965	0.1637041108	-0.1308921055	0.1331750766	0.0480401753	-0.031424685099999995	0.015234636299999996	0.0723502268	-0.061257951399999996	0.023218957000000002	-0.0806804187	0.163055688	0.0475608728	-0.1025598806	0.036441058900000003	-0.0189836535	-0.1132417691	-0.0845657008	-0.0334537511	-0.0072603917	-0.0747784165	0.0136778618	-0.027860707000000002	0.0166500105	-0.0262073107	-0.0166476413	0.07039871980000001	-0.11169601960000004	0.0532484351	-0.007630929	-0.0419052026	-0.12335887470000001	0.0543188234	0.0971715066	-0.0127789687	-0.0658770451	0.12416709599999999	-0.0634915792	0.027168248399999997	-0.0361809976	-0.0953463468	-0.026425881600000003	0.0537390721	-0.031175934500000002	0.0411090494	0.0695567088	-0.229495648	0.0010556043	-0.0717713512	-0.06904685519999999	0.1709441488	-0.0172640197	0.0815172148	-0.0630446736	0.1123578532	0.1577941142	0.00434251	-0.0261104462	-0.020022254399999998	0.06435996769999999	0.0601026264	-0.0576409365	0.0870548278	-0.0650558071	0.0416199489	0.08915435640000001	-0.0190469967	-0.0560878812	-0.0687752799	-0.09220599759999999	0.0418583294	-0.0707211252	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.00787353	0.00815517	6.199247466090001e-05	6.65067977289e-05	-0.0164256	-0.0385293	0.0014845069584900005	0.00026980033536	0.0653742	0.01829469999999999	0.00427378602564	0.00033469604808999964	0.000105327	0.0004966969999999999	2.4670790980899995e-07	1.1093776929000001e-08	0.000797948	0.000308207	6.367210107040001e-07	9.4991554849e-08	-1.3234899999999996e-23	-1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35853.55078125	50.72265625	2572.787857055664	1285477103.6236725	23518.240234375	-9.34375	553107623.721775	87.3056640625	23950.1796875	-55.900390625	573611107.0635376	3124.853672027588	1.200509	17.789949	0.042514325000000006	0.0654687484	-0.10987039	-0.0776890016	0.0931967217	-0.1474780987	0.0547223897	0.0041542107	-0.1250071129	0.019042205700000002	-0.0146143507	-0.0491174066	0.09792006240000001	0.057439765	0.10013782	0.0880807356	-0.0588624881	0.0435258462	0.022589534300000002	-0.0568279629	0.0671391503	-0.0579863834	-0.0331264249	-0.0472172429	-0.07808606900000001	0.1573465313	0.042813853	0.052609671600000005	-0.024819165499999997	-0.006956759399999999	0.023308707400000003	-0.0699092939	-0.0768052821	0.0912266086	-0.10274153050000001	-0.07009145160000001	-0.0512218154	-0.0424147425	0.1111470879	-0.22883857359999998	-0.0664786349	0.0454042717	-0.0022498349	-0.0441732378	-0.010875731000000001	-0.0785215589	-0.0772864733	-0.08495030640000001	0.11854634800000001	-0.1092240632	-0.0550042286	0.0694852205	0.0647342829	0.0004537529	0.0468826577	0.0988121162	0.0419957694	0.12342059080000001	0.13723066550000002	-0.0603836892	-0.0731890676	-0.1146370608	0.0460845396	0.044823800700000006	0.0388351781	-0.0064154936	-0.0890874249	0.1154495546	-0.05873464780000001	0.0321059896	-0.0395135893	0.030872161800000002	0.0645554642	-0.0976934003	-0.112791861	-0.0068809994	0.1195489842	-0.0253673968	-0.185895473	0.0310373628	0.0002444821	0.012126230200000001	0.0117592184	0.0703846214	0.0351999137	0.08395200119999999	0.0091162705	0.0255460827	0.0345154235	-0.2120024014	-0.0923114402	-0.0345503064	0.1172462574	0.1469610901	0.0027138844	0.033580815699999995	0.018089645	-0.066007286	-0.094537518	-0.0342593305	-0.0042337321	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0114906	-0.00361707	0.00013203388836	1.30831953849e-05	0.00652359	0.02294919	0.0005266653216560999	4.25572264881e-05	0.0667214	0.001347200000000007	0.00445174521796	1.8149478400000183e-06	-0.000108518	-0.000213845	4.5729684025e-08	1.1776156323999998e-08	0.000790102	-7.846000000000047e-06	6.24261170404e-07	6.155971600000072e-11	7.03263e-05	7.03263e-05	4.94578847169e-09	4.94578847169e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35806.65234375	-46.8984375	2199.4634399414067	1282116352.0661776	23515.142578125	-3.09765625	552961930.4695473	9.595474243164062	23931.1640625	-19.015625	572700613.3862915	361.593994140625	1.058001	15.678165	0.045760375	0.09345756279999999	-0.1114684269	-0.0969887844	0.0498715245	-0.0543660447	-0.0077000926	0.0401408848	-0.1070675038	-0.0401686244	0.0603520598	-0.0014784807000000001	0.1593337746	0.0568546695	-0.0167432897	0.1045537492	-0.08873694060000001	-0.0088755666	0.0351352151	-0.1158564401	0.057805040999999995	0.0312273163	-0.0294281702	-0.06023852110000001	0.0362058375	-0.0234722246	-0.0495660719	-0.042575435099999996	-0.0148189702	0.0154976227	-0.0064240479	0.1254123723	-0.0244436327	0.041972044699999995	-0.0386954681	0.0894304005	-0.015523745600000001	-0.1392616918	0.0058835925	-0.028154276000000002	-0.13551718029999998	-0.08549895140000001	-0.039489737000000004	-0.022334063300000002	0.1683116938	0.050108296	-0.11255020869999999	0.0118912875	0.11153302960000001	-0.0932375318	-0.0196656805	0.1163694717	0.0210221905	0.0324821293	-0.011659478300000001	0.10196381410000001	0.0357393346	-0.11780838769999999	0.0411964496	-0.0026673563	0.0053379229	-0.0680892292	0.10207430390000001	0.09267667660000001	0.0074623429	-0.10168802939999999	-0.01770615	0.10492015519999999	-0.1238979145	-0.030547150099999996	0.0092243634	0.0465509139	0.0900779966	-0.11660249859999999	0.0546033746	-0.033407593199999995	0.0018831547	0.0297012156	0.034819755099999995	-0.0074710439	-0.0612897061	-0.037962753700000004	-0.0022022267	-0.11824012490000001	-0.09293849119999999	0.07838921089999999	-0.0635912111	0.154845851	0.0341511257	-0.0376418366	0.0835339019	-0.0896248868	0.0153524496	0.0607427278	-0.0813260232	-0.0049277241	0.0568083955	-0.1146744658	0.026088844500000003	-0.0682050028	-0.046700623	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.016041	-0.0045504	0.000257313681	2.0706140159999995e-05	0.0257627	0.01923911	0.0003701433535921	0.00066371671129	0.05320459999999999	-0.01351680000000001	0.002830729461159999	0.00018270388224000025	-0.000152585	-4.406700000000001e-05	1.941900489000001e-09	2.3282182225e-08	0.000735414	-5.4688e-05	5.40833751396e-07	2.9907773440000002e-09	-1.3234899999999996e-23	-7.03263e-05	1.751625780099999e-46	4.94578847169e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35966.35546875	159.703125	25505.088134765625	1293578725.704483	23498.578125	-16.564453125	552183173.8967285	274.38110733032227	23998.607421875	67.443359375	575933158.1892737	4548.6067237853995	1.347277	19.964853	0.058954	0.0940883064	0.0196376512	-0.010874125600000001	-0.1595066865	-0.042893988200000004	-0.0620788771	0.0703558027	0.0379263549	-0.157713922	0.0328155469	0.0006518775	0.0334933907	0.0014125298	0.09015234	-0.022906551299999998	-0.040559637999999995	0.0444685551	-0.0074479076	-0.11394201109999999	0.029150679900000007	0.07911860379999999	0.0921695205	0.0533171624	-0.0121117583	-0.0303230634	0.1134613177	-0.08515785099999999	-0.0926140993	0.0483237634	0.012392598000000001	0.0211961813	-0.0872954881	-0.0205253531	0.0077942816	0.1432122101	-0.0119041406	-0.1057705878	0.051372958899999994	0.008553936600000001	0.0306146278	0.032142401800000005	0.0374853694	0.0537709091	0.0331992369	0.0377877806	-0.0547319841	0.06876320799999999	0.0722296562	0.0737502338	0.11400740640000001	0.0599131764	0.050680895700000006	-0.0206641381	-0.0380045185	0.0165062518	0.0834606096	-0.1244841637	0.0372022479	0.06981971690000001	0.1301860383	-0.0074847252	0.0926031199	-0.0625490782	-0.0134534967	-0.0122720873	-0.0591568815	-0.0067511514000000005	-0.005820620699999999	0.008088281	-0.0103200055	0.1321705328	0.0714430358	-0.0090220133	0.013977930500000001	0.0784077007	-0.0175329211	-0.0294828623	0.0753674635	-0.0992587658	-0.0055347252	0.012345103500000001	-0.1002690965	0.049414377	-0.0085964573	-0.0249283334	-0.1735245499	0.1567095185	0.1350552365	0.0609673082	-0.0049560245000000005	-0.1379839886	0.06493725019999999	-0.0067620987	0.061416249699999995	0.054776589699999996	0.0430079562	0.0297835623	0.0248399979	0.088754385	-0.026904301499999998	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.016034200000000002	6.79999999999778e-06	0.00025709556964000004	4.6239999999969814e-11	0.0152357	-0.010527	0.000110817729	0.00023212655449	0.038198800000000005	-0.015005799999999988	0.0014591483214400007	0.0002251740336399996	-0.000388362	-0.00023577699999999995	5.559079372899997e-08	1.5082504304399995e-07	0.000302903	-0.000432511	9.175022740899998e-08	1.8706576512100002e-07	0.0	1.3234899999999996e-23	0.0	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35942.67578125	-23.6796875	560.7276000976561	1291875942.3160553	23511.455078125	12.876953125	552788519.8906898	165.8159217834473	23990.451171875	-8.15625	575541747.4301187	66.5244140625	1.1672049999999998	17.296426999999998	0.110079345	0.046266395700000004	0.1133878106	-0.053251292199999994	0.0046005293	0.0115593528	-0.0551045292	0.1050512908	0.1338629442	-0.05679593240000001	0.0003994441	0.0875564533	-0.021922421	-0.0512669945	0.0204470013	-0.1001343881	0.17777647530000001	0.0356155322	-0.0219246096	0.013110958	0.1363178034	-0.1326944915	0.0390414673	-0.1159675138	-0.0981639448	0.0198184515	-0.0507013526	-4.1662299999999996e-05	0.0899798418	-0.15465577490000001	-0.08464868269999999	0.1081537213	-0.0059779166	-0.0915079285	0.1155686824	-0.027484137000000002	-0.10533336210000001	0.0330063309	0.0094652772	-0.1415149615	-0.035408140899999996	0.006270011	0.0191442169	0.08601906029999999	0.1000729453	0.0177482291	0.07888857469999999	0.060161600499999995	0.0447094678	0.1269205417	-0.0378575213	0.0081858816	-0.0542728707	-0.08821003	0.10001143039999999	0.0319320065	0.0044086946000000005	0.0264561716	-0.0072523487	0.075215479	0.0781758725	0.1229221475	-0.0068338144	-0.07968230700000001	-0.12428790140000001	-0.049602231100000005	-0.028163377799999997	-0.1303324838	0.13631325960000001	-0.0014398662	0.0039789805	0.0022538212	0.1356705214	0.0099988247	-0.0387622039	-0.0357660001	0.0628016204	0.0839146024	-0.12494819759999999	-0.1175514297	0.0510948517	-0.06136009150000001	0.1292648718	-0.1781339639	-0.0583821671	-0.0763926597	0.013958275	-0.062093379800000015	-0.0474370396	0.0395057938	-0.049716717300000005	-0.0837455398	0.007611682299999999	0.1387314946	-0.0125052625	0.0830241093	0.0394238784	-0.0096124064	-0.012826983200000001	0.1107725717	0.0335775477	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0160337	5.000000000005e-07	0.00025707953569000007	2.5000000000050007e-13	-0.06656860000000002	-0.08180430000000002	0.006691943498490004	0.004431378505960003	0.033469	-0.004729800000000006	0.001120173961	2.2371008040000062e-05	2.30809e-05	0.0004114429	1.6928525996040996e-07	5.327279448100002e-10	0.000243451	-5.9451999999999986e-05	5.9268389401e-08	3.5345403039999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35891.50390625	-51.171875	2618.560791015625	1288200052.652359	23515.70703125	4.251953125	552988477.1795807	18.079105377197266	23985.2734375	-5.177734375	575293341.8716432	26.80893325805664	1.078248	15.978206	0.07272534500000001	-0.0725412198	0.09299183109999999	-0.0640659273	0.0331106716	0.0144939153	-0.05633539200000001	-0.0579904868	0.0807018742	0.028036013399999997	-0.0225179317	-0.0060337339	0.0166668986	0.1659723281	-0.051246994500000004	-0.1378032354	0.024278813	-0.049048939699999995	-0.0535617385	-0.024583991	0.01991641	0.05622785860000002	0.0428367975	-0.0346786982	-0.0629916342	-0.0573850889	0.0407423047	-0.0324334555	0.0345887207	0.1076463983	0.0732763038	0.1011304533	-0.0246341591	-0.0494061842	0.0397106156	0.0377101414	-0.0688276613	0.0237893149	-0.0106135776	-0.07378587190000001	0.0784621187	0.0301128633	0.13160727449999998	-0.1000772282	-0.2366882287	0.0691819417	0.125620583	-0.019454693500000002	-0.06337103820000001	0.0968104684	-0.0326741408	0.030331967	0.0401413539	0.1033211399	0.08053738070000001	-0.0194750453	-0.0104248381	0.0453306984	-0.006575215400000001	0.0527037387	0.054357265	-0.030693732400000007	-0.0635399272	0.0547544626	-0.0726135442	0.0347181887	0.1358372025	0.0591479671	0.12314952289999999	-0.0525065433	0.10330921439999999	0.0635822693	-0.0097077009	0.05489241190000002	0.0313105425	0.07703899809999999	0.08210890900000001	-0.0175305854	0.0377587624	0.0402830587	-0.0035561853999999996	0.0354389714	-0.10879996199999999	-0.07027362179999999	-0.015687568500000002	-0.022588064799999998	-0.0209436953	-0.0635266429	-0.0318809729	-0.0039961944	-0.08618445640000001	-0.07751687110000001	0.1601279369	-0.046568400999999995	0.1570395648	-0.08744144960000001	0.0031183669	0.1648553703	0.049358764900000004	0.0611405724	0.1695277419	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.016034200000000002	-5.000000000005e-07	0.00025709556964000004	2.5000000000050007e-13	-0.0125458	0.05402280000000002	0.0029184629198400025	0.00015739709764	0.0395976	0.006128599999999998	0.0015679699257599995	3.7559737959999976e-05	-0.00016893599999999998	-0.0001920169	3.687048988561e-08	2.8539372096e-08	0.000302903	5.9451999999999986e-05	9.175022740899998e-08	3.5345403039999983e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35782.6484375	-108.85546875	11849.513076782228	1280397929.2017212	23522.46484375	6.7578125	553306352.3254547	45.66802978515625	23961.8828125	-23.390625	574171827.9199829	547.121337890625	1.111862	16.47632	0.05230441	-0.1073704188	-0.0257996048	-0.0518479411	0.047247085999999994	0.1263680899	-0.0454344181	-0.070513244	-0.1299149483	0.024488558799999997	0.09018747369999999	0.0155007203	0.16105981960000001	0.0506233073	-0.0633200236	-0.1511065942	0.0343764475	-0.043207179500000005	0.0040847099	-0.013762971899999999	-0.0078849478	0.07834082980000001	0.09184337449999999	0.06609072790000001	-0.0093892115	0.0494634396	0.0015752942000000002	0.0141137924	-0.0162435534	-0.1187360139	-0.020243113400000002	0.0378711026	-0.0346341089	-0.1061656443	-0.022888300499999997	0.0003426178	-0.0521654199	0.0202052734	0.0694302995	0.011290888700000001	-0.10206111539999999	-0.0084109775	-0.1116251608	0.08934908779999999	-0.0679198379	-0.0044620566	0.060746000099999996	-0.0036120943	-0.086413998	-0.0386548871	-0.05474866849999999	0.0418240889	0.0276963755	0.082000596	-0.0493467471	-0.15877051220000002	-0.0242293095	0.0096288685	-0.13222092470000002	0.0237933222	-0.0136258831	-0.0942899648	0.1447848348	0.1733276775	0.0266571538	-0.0578910889	0.0670843237	-0.0117454302	0.12344260619999999	0.0016553979000000002	0.011103421799999999	0.0579859042	-0.00044088419999999996	0.0499376033	0.0451355634	0.058156619000000014	-0.0919629417	-0.0006953618	-0.0812250942	-0.044855150499999996	0.0388886933	-0.0891170801	-0.009058621999999999	0.004356359099999999	0.039410320299999996	-0.092832079	0.0335405794	0.040348411699999996	-0.0279473981	0.0038632553000000004	0.0081265738	-0.0814142714	0.026036521	0.0040784343	-0.0929947753	0.0938803635	-0.11394766630000001	0.0547328859	-0.08638128939999999	-0.0064492045	0.063741113	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.00306264	0.012971560000000002	9.3797637696e-06	0.00016826136883360006	-0.028868	-0.016322200000000002	0.00026641421284000005	0.0008333614240000001	0.0464925	0.006894900000000002	0.00216155255625	4.753964601000003e-05	0.000153379	0.000322315	1.03886959225e-07	2.3525117641000003e-08	0.000302903	0.0	9.175022740899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
