csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
38369.33984375	n/a	1472206240.0451813	n/a	26489.154296875	n/a	n/a	701675295.3636513	26117.87890625	n/a	682143598.5615388	n/a	n/a	n/a	n/a	-0.024472453999999998	0.0031876603000000002	-0.0723276489	0.0198800479	-0.0060946472	0.0584525392	0.014236297	-0.0241629241	0.1071686583	-0.026673785800000002	0.031370109199999996	-0.0520528552	0.0198390547	-0.044321670099999995	0.0107482328	-0.0406274841	0.059658794	-0.0242808911	0.0803888297	-0.0648605818	0.11883185480000001	-0.0084625212	0.0116601559	-0.0118256531	0.0271662904	-0.0234082575	0.0005533959999999999	-0.0209228748	0.0580666665	-0.01318405	0.057666826500000004	-0.022843979700000003	0.11862190869999999	-0.0341201931	-0.0845144209	0.0758011945	0.0010632003	-0.0517504369	0.07783863070000001	0.0833842833	0.0706732982	-0.07525505889999999	0.019784840300000002	-0.04555875	0.0294462809	-0.08930667789999999	0.1453145124	-0.0958168826	-0.0355858346	0.0167802702	-0.054518947699999994	0.028975429700000006	-0.0063576773	0.059710245499999995	0.00029691689999999997	-0.0436519783	0.0693159586	-0.0222188383	0.0018426823	-0.013926808899999999	-0.0172163177	0.08047938	-0.0860867602	0.0310370076	-0.049358342300000003	0.035107543399999996	-0.044181198600000006	0.0328671154	-0.0259594682	0.0025046621	-0.02313081	0.09605320960000001	-0.1254315376	0.0360847078	-0.006427469	0.0086116023	-0.0184614624	0.0133821265	-0.025010179700000003	0.0139395627	-0.043235417699999994	0.0616218147	-0.0581959654	0.066530487	-0.0078006487	0.0706510024	-0.1242054543	0.0628339573	0.0510271997	-0.0030339585	-0.054573397	0.0174463249	-0.1512540847	0.0550331536	-0.0370265568	0.0121535902	-0.0030544971000000002	0.0265542845	-0.1378977946	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	-0.0121879	n/a	n/a	0.00014854490641	-0.0723439	n/a	n/a	0.00523363986721	-0.0162039	n/a	n/a	0.00026256637521	-0.00051366	n/a	n/a	2.638465956e-07	9.42536e-24	n/a	n/a	8.88374111296e-47	-0.0004013480000000001	n/a	1.6108021710400006e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38246.69140625	-122.6484375	1462809403.5249176	15042.639221191406	26458.63671875	-30.517578125	931.3225746154784	700059457.0147858	26077.34375	-40.53515625	680027857.0556642	1643.098892211914	1.016691	15.268607	0.09897329999999996	-0.0305042832	-0.0373248345	0.0002637552	0.0321300052	0.0769242898	0.047303618	0.0037172426	0.036466039900000004	0.024529822599999997	-0.0141488769	-0.0547613886	-0.0234957127	0.030197518700000002	-0.0044939179999999995	0.0752567378	-0.0928402233	0.05434771099999999	-0.0391994472	-0.0309212267	0.0805271253	0.0771563979	-0.0142499722	0.0501497095	-0.015458191599999999	0.0873411749	-0.0054480314	-0.0724676177	-0.0286767599	-0.0414717192	-0.0470734046	0.0214264618	0.0025438416	-0.0357757098	-0.0022040444	0.034717932400000005	-0.008171696400000001	-0.0329087389	-0.050361123499999993	-0.022477550699999998	-0.0210913094	0.018022410200000002	-0.0458064131	0.16750532699999998	0.024286601	-0.057674365	-0.0120596933	0.0684451908	-0.0642928465	-0.007609086899999998	-0.0130821271	0.048435791500000006	0.054344170899999995	-0.0786214721	0.0083659019	0.0200726152	-0.0017768909	0.0546547097	0.0498913994	0.0493791001	-0.0025390952	0.0438125357	0.0291641049	-0.0111155727	-0.0363556055	-0.0106396983	0.04776701480000002	-0.0292672227	0.0602411532	0.0608168339	0.1085183577	-0.1249754994	0.0539222147	0.0019174697	0.012191203400000001	-0.023133963100000002	0.0414834832	-0.0031656609	-0.0118805934	0.0635650266	0.0593127882	-0.0792473892	-0.033386800099999996	0.0062852415	0.0036231970000000003	-0.012526415700000001	-0.0174305522	0.044014862	0.031521823399999996	0.0203276725	-0.0091450588	-0.0282262836	-0.0217121206	0.0417779951	0.0082772714	0.0735101577	-0.0944754483	0.0011949296000000002	0.1376183499	-0.0920722375	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	-0.0116495	0.0005383999999999996	2.8987455999999964e-07	0.00013571085025	-0.0279002	0.044443699999999996	0.0019752424696900003	0.00077842116004	-0.0333042	-0.0171003	0.00029242026008999993	0.00110916973764	0.0	0.00051366	2.638465956e-07	0.0	-0.000224158	-0.000224158	5.0246808963999996e-08	5.0246808963999996e-08	-0.0004013480000000001	0.0	1.6108021710400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38461.08984375	214.3984375	1479255431.9690096	45966.690002441406	26485.751953125	27.115234375	735.2359352111816	701495056.5224648	26093.01953125	15.67578125	680845668.2581941	245.7301177978516	1.116917	16.7738	0.05026832	-0.0608310348	-0.0882101101	-0.0029511115000000004	-0.0201117297	0.0651854025	0.1177210868	0.0308735145	0.0164773974	-0.0022584137	-0.0422230479	0.017461586499999997	0.0063518225	0.0494612683	-0.0576858245	0.012257566999999999	-0.0187432157	0.025549097599999997	0.015001038799999996	-0.11523898699999999	0.1183002826	-0.0179758281	-0.0911719049	0.023358662999999998	0.0011458596000000001	0.0526483506	0.0592888464	0.0025226134	-0.0211665163	-0.0353041118	-0.09398042820000001	-0.1051735159	-0.0382042378	-0.0667600243	-0.0693488416	0.0641050433	0.0353858362	-0.0392647565	-0.029207585299999998	0.057630460599999996	0.0151708455	-0.0695308473	0.0428540859	-0.068662167	-0.061465403099999996	-0.08765933140000001	0.0740615545	0.0250284634	-0.0313337891	0.008589519	0.1031288262	-0.0072785963	0.0062858235	-0.0799370876	0.06701268219999999	-0.0127069021	-0.0622708679	0.0694204358	0.0531122243	0.0549861208	-0.0321365918	0.014918241200000001	0.0362876415	0.0289526307	0.0071941198	0.0048112755	0.0285645498	-0.0530897467	0.009850501999999999	0.007019839399999999	0.0972738512	-0.0275143588	-0.0417990661	0.12856395369999998	0.0389095808	0.0396083488	0.0631092591	-0.0211585088	-0.0159535848	0.0208138494	0.0223813675	-0.1117525534	-0.043716015899999995	0.1299428656	0.0060381072	-0.028207329399999998	-0.0293498206	0.0991967719	0.0020770844	-0.0056899119	-0.028459088700000006	-0.012644557399999999	-0.083712311	-0.058809622400000004	0.0323033302	0.0114182529	0.000292546	-0.1196319391	0.026987989900000002	0.0654629799	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	-0.00832513	0.00332437	1.10514358969e-05	6.93077895169e-05	-0.0109382	0.016961999999999998	0.00028770944399999994	0.00011964421924	-0.0393986	-0.0060944	3.714171136e-05	0.00155224968196	0.000253593	0.000253593	6.430940964899999e-08	6.430940964899999e-08	-0.0	0.000224158	5.0246808963999996e-08	0.0	-0.0004013480000000001	0.0	1.6108021710400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38234.6484375	-226.44140625	1461888341.1392212	51275.71046447754	26482.337890625	-3.4140625	11.65582275390625	701314220.1532326	26055.884765625	-37.134765625	678909130.919529	1378.9908180236816	1.329069	19.959881	0.13706887000000004	0.0332740949	0.10192960599999999	0.0729041333	-0.0659864387	0.0436003441	0.0090151854	0.026983514500000003	-0.0099492335	0.044754614500000005	-0.08191612690000001	0.034034043	-0.0017435319	-2.39027e-05	0.0076793855	0.0265834179	0.0239934816	-0.0422957554	0.0371227546	-0.1664605428	-0.0279740783	-0.0126317753	0.11765851869999999	-0.0092306668	-0.0012493104	-0.0003751089	0.0811801025	0.0010338294	-0.0783344728	-0.0093536737	-0.0833513475	0.1619708859	0.0937922515	0.023898857000000003	-0.005352665600000001	-0.0730867046	0.0478900057	-0.051507956900000006	0.0490260449	0.1211411755	-0.13366203289999998	-0.14014286869999998	4.37166e-05	0.0562966008	-0.026483353799999998	-0.0632283392	-0.0380758079	0.052617137	-0.13197165519999998	-0.0152036197	-0.0060466249	0.0220674481	-0.1613568259	-0.0295153483	-0.040387592	0.0552240721	-0.0104866472	0.013725772399999999	-0.0030619472	-0.049480073099999994	-0.027161320099999997	-0.0123553377	0.09751479310000001	0.0034292973999999997	0.041985820800000004	-0.0021378934	0.013003202	0.0057730428	-0.018408278400000002	0.0373687994	0.032717333700000004	-0.0157264058	-0.1652694512	-0.0332289655	-0.0944522736	0.021967539900000003	-0.0537782345	-0.014221911200000001	-0.0763818746	-0.048095752900000004	0.0725843631	-0.1275737001	-0.028694134399999998	-0.1568571445	0.0203286481	0.0204422701	0.036638982	0.0421735455	0.0429319693	0.073886965	0.10892365970000001	-0.0609548982	-0.2215007655	0.0410369248	0.0370801362	0.0027788915	-0.0236799558	-0.0119270343	0.059732630599999996	0.0151021248	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	-0.00520841	0.00311672	9.7139435584e-06	2.71275347281e-05	-0.0565327	-0.0455945	0.0020788584302499995	0.0031959461692900003	-0.0103966	0.029001999999999997	0.0008411160039999999	0.00010808929156	-0.00062827	-0.000881863	7.776823507689998e-07	3.947231929e-07	-0.000242144	-0.000242144	5.8633716736000013e-08	5.8633716736000013e-08	-0.000338242	6.310600000000006e-05	1.1440765056400001e-07	3.982367236000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38146.984375	-87.6640625	1455192416.906494	7684.987854003906	26445.3359375	-37.001953125	1369.1445350646973	699355792.847229	26064.02734375	8.142578125	679333521.3757478	66.30157852172853	1.158862	17.40373	0.07761569999999998	0.0370068985	0.056234413	0.0792343315	0.0238691283	-0.055992451900000004	-0.0192620812	0.0040893555	0.07458033230000001	-0.047652317199999995	-0.0272648915	-0.0799748463	-0.0050894397	-0.0039154172	0.023357905099999996	0.0385896546	0.049093384299999994	-0.042814760199999996	0.0443593235	0.0532167313	-0.0317234494	0.001392848	0.0729576809	0.0393428242	0.008056755300000001	0.0270927378	-0.05606285	0.10726787230000001	0.047559438600000004	0.0099468783	-0.1107999483	-0.012618138899999999	0.0337738469	-0.1372122851	0.028196540099999997	-0.0112487707	0.029065748399999997	0.017773757	-0.0767515679	0.0161269348	0.0562552675	0.0865771766	0.0004184557	0.0475318889	0.036155686	-0.052639480999999995	-0.0966703533	0.0154909721	0.0684008133	0.018492669	-0.0686262984	0.0758324693	-0.049962655999999994	0.0980237041	0.0078120748	0.0355463539	0.0365926789	0.0577749221	-0.028897301	0.0402057714	-0.0028676078999999998	0.073516703	0.0020286478	0.0618377467	-0.0625737699	-0.0026674059	0.0160617477	0.0111233644	0.0275972723	0.0333074738	-0.0743744287	0.0548603894	0.0039954594	-0.0476170886	-0.0571036488	-0.0275406233	0.0056973376000000004	-0.020948563400000002	0.137080931	-0.0735976495	-0.0203074826	-0.0981937281	-0.0497022598	0.0173827862	0.020060141299999997	0.0183122085	-0.1042912803	0.0575992945	-0.0160612513	-0.006315390600000001	-0.024824091	-0.024788054599999998	0.0786390038	-0.0113856532	0.06182169150000001	0.0084264153	-0.0710019543	-0.0618140713	0.012137124499999999	-0.0464223241	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	1.619e-05	0.0052246	2.729644516e-05	2.621161e-10	-0.038236300000000015	0.01829639999999999	0.00033475825295999973	0.0014620146376900006	-0.0347585	-0.024361900000000002	0.00059350217161	0.0012081533222500001	-0.000298714	0.000329556	1.08607157136e-07	8.9230053796e-08	-0.000444138	-0.00020199400000000002	4.0801576036e-08	1.97258563044e-07	-0.0004013480000000001	-6.310600000000006e-05	1.6108021710400006e-07	3.982367236000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38210.71484375	63.73046875	1460058728.8703766	4061.572647094727	26442.26171875	-3.07421875	9.450820922851562	699193204.8028718	26058.025390625	-6.001953125	679020687.2584572	36.023441314697266	1.00642	15.114356	0.0256878972	0.0252891139	-0.0377795183	0.0662383745	-0.013175434599999999	-0.0310738766	-0.0079107733	-0.002522163	0.0543433046	-0.013744163700000001	-0.1387951079	0.0134088777	0.09312702099999999	0.031787870600000004	-0.0149041371	0.007802847	0.133646031	-0.0045594431	0.07177909639999999	0.1011909391	0.0120139081	-0.0499567869	-0.0247859959	0.0802654824	0.0035489518	-0.041660232	0.0083280612	-0.0169643472	-0.042591340899999997	-0.1139596831	-0.0685410043	-0.020658413799999997	0.0171751136	-0.055495114000000005	0.1053159649	-0.08738479119999999	0.0951870257	-0.0579774468	0.10709622560000001	-0.0453820174	0.1393005184	0.032502786299999996	-0.1018073853	-0.1358517895	-0.0057698746	0.1128180834	0.0201623165	0.0098704142	0.10031057759999999	0.0703448237	0.033396072799999996	0.0106592057	-0.014151993600000001	0.0406240106	-0.05947730690000001	-0.0464212801	-0.0009975678	0.0090413492	-0.0215091729	0.0187561226	0.0018068973000000001	0.0565466296	0.11935819289999999	0.0725500859	0.0085056061	0.0792476205	-0.008029520600000001	0.013285838400000001	0.0616560317	-0.0531228855	-0.0980416607	0.162380539	0.014485188400000001	0.0337794986	-0.0353497381	-0.0422897675	0.0068589875	0.0344723406	0.0035920203	0.0203195644	0.0818954926	-0.0664149118	-0.0690725785	0.023497418	-0.052565490599999994	-0.0034077890999999996	-0.136382098	-0.0067157936	0.0385503776	0.1110702844	0.0660083997	0.0202877539	0.1084817924	-0.0685749947	-0.1354696336	-0.06202747240000001	0.0957114437	0.0831773093	-0.1437425142	0.080890728	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	1.89872e-05	2.797200000000001e-06	7.824327840000006e-12	3.6051376384e-10	-0.0382545	-1.8199999999996e-05	3.312399999998543e-10	0.0014634067702500005	-0.034694300000000004	6.419999999999343e-05	4.121639999999156e-09	0.0012036944524900005	0.0	0.000298714	8.9230053796e-08	0.0	-0.000230798	0.00021334	4.5513955600000005e-08	5.3267716804e-08	-0.0004013480000000001	0.0	1.6108021710400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38126.23828125	-84.4765625	1453610045.478653	7136.289611816406	26471.900390625	29.638671875	878.450870513916	700761510.291172	25993.509765625	-64.515625	675662549.9356422	4162.265869140625	1.040568	15.627192	0.0717758372	0.0454948217	0.0184842536	0.0395979412	0.0463175104	-0.03190413	-0.0250748367	0.0189849902	0.0225288922	-0.032230077999999995	-0.0405755993	0.0521363064	0.0796491238	-0.0471782234	0.022400758	0.0396100631	0.0070838664	-0.035108426400000003	0.0490247608	-0.0583853471	-0.016914281899999998	0.1434718917	0.0128468319	-0.1298247814	0.07563275900000001	0.026314965699999998	-0.0426032203	-0.0169762221	0.0172860788	-0.1095569742	-0.033268284	0.08567001910000001	0.0189760959	0.072621568	-0.06744415570000001	0.0002414611	-0.00274461	0.0064793152	-0.0368939034	0.06187972200000001	0.0103453116	0.10595631400000001	-0.1211426909	-0.006718588	0.0073110632	-0.0958404591	-0.058696454	0.0552142294	0.07511445950000001	0.045946114	-0.0419262373	-0.004395271599999999	-0.0005385983	0.0519933509	-0.0402605836	0.0355184299	0.0326432354	0.0047334722999999995	0.0159381281	0.0072552858	-0.019793900700000002	0.011320755	0.021048503599999997	0.0301413108	0.049380960700000004	0.0677365788	-0.07071773320000001	0.0198869349	0.047759145	0.09550669630000001	-0.018887023	-0.044377122699999993	-0.0753443003	-0.1089023245	0.0508239357	0.1310097704	0.09759179130000001	0.0604231	0.0027801978999999997	0.0344276824	0.0012992106	-0.0543279984	-0.1019905466	-0.0760679261	-0.013608128	-0.0376843642	0.0697094962	-0.0201947746	0.026817546	0.0150227122	-0.08546378859999999	-0.063484468	0.040890427	-0.0424284338	0.010602604199999999	-0.1107327566	0.0036916515999999996	-0.033919953100000004	0.041137149399999996	-0.0229161587	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	-0.00200585	-0.0020248372	4.09996568650384e-06	4.0234342225e-06	-0.0657252	-0.027470699999999997	0.0007546393584899996	0.004319801915039999	-0.0209255	0.013768800000000005	0.00018957985344000006	0.00043787655025	-0.000432917	-0.000432917	1.8741712888900002e-07	1.8741712888900002e-07	-0.00017958900000000002	5.1208999999999984e-05	2.6223616809999977e-09	3.2252208921000003e-08	-0.000315244	8.610400000000004e-05	9.9378779536e-08	7.413898816000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38140.97265625	14.734375	1454733795.1648102	217.101806640625	26466.4609375	-5.439453125	29.587650299072266	700473554.5562134	26037.60546875	44.095703125	677956898.5462799	1944.4310340881348	0.928214	13.939872	0.06559285129999999	0.0531623683	-0.0103911912	0.0415582573	0.0522239638	-0.043548270199999996	-0.0243672004	0.010365993	0.0344421269	-0.0446990041	0.0171600704	0.0837088742	0.0891789918	-0.051102297000000005	0.0131035981	0.0503522308	-0.0197823419	0.078943574	-0.10199667470000001	0.07807204849999999	-0.0061859591	0.0225919633	-0.0404660382	0.006756265500000001	0.057593178099999996	-0.025569667999999997	-0.0323854146	-0.055807574299999996	0.0167313093	0.0087630162	0.0516556366	-0.001844929	0.090363918	-0.05588098230000002	0.0566150759	0.080208926	0.013507153000000001	-0.042568500999999995	0.0310169897	-0.0063302415	0.0694209443	0.0595400803	-0.0774613662	-0.0384753796	0.0142295686	-0.015522173200000001	-0.0209263761	-0.08445098990000001	-0.04366805940000002	0.0757417044	-0.0336534212	0.028408742999999997	0.0247186838	0.0494377883	-0.017764644099999997	0.0019891043	0.0210776937	0.0225985204	0.0347323161	-0.0876157368	-0.011043600700000001	0.023646091	-0.0383893855	0.0018960536	0.0815107542	0.1040748798	-0.0688505849	-0.0081419696	0.0723361821	-0.0651755661	0.0065518561	-0.053188468200000005	0.0878272516	0.015021778999999999	0.0429679424	-0.0199648032	-0.0341647536	0.052201347099999997	0.0298515176	0.0472935896	0.0084967797	0.0378378936	0.0491729729	0.0106442516	-0.021097569	0.10084395759999999	-0.030574768399999997	0.0770061412	0.0178487866	-0.0003744586	0.0073899617	0.0388111496	0.054870743099999994	-0.0397176482	-0.058301360499999996	-0.0835054272	-0.0258637118	0.0389765262	-0.014982391000000001	0.0239961414	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	3.3986300000000004e-05	0.0020398363	4.16093213079769e-06	1.1550685876900005e-09	-0.0588971	0.006828099999999997	4.6622949609999957e-05	0.0034688683884100003	-0.0346798	-0.013754299999999995	0.0001891807684899999	0.0012026885280399995	0.000139845	0.0005727619999999999	3.280563086439999e-07	1.9556624025e-08	2.09573e-05	0.0002005463	4.0218818443690005e-08	4.3920842329e-10	-0.0004013480000000001	-8.610400000000004e-05	1.6108021710400006e-07	7.413898816000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38356.81640625	215.84375	1471245364.8227694	46588.5244140625	26505.23828125	38.77734375	1503.682388305664	702527656.3458406	26117.701171875	80.095703125	682134314.5033607	6415.321659088135	1.0711700000000002	16.086775	0.0813482762	-0.0087889558	0.0788994195	-0.0547796215	-0.0024997548999999997	-0.028403765	-0.0061315299	0.0187588021	-0.0411199832	0.0956621505	0.0676740825	0.014874453300000003	-0.0170595593	0.0265421625	-0.0100318146	0.040233531499999996	-0.056721193899999994	0.1289314826	-0.0664476269	0.022633758700000003	-0.0320552658	0.013555376200000002	-0.0192421335	0.0291580859	0.0358476079	-0.08810148539999997	0.0028648146999999996	0.0248313972	0.0741895825	0.16175962	0.0018721335	0.0326555717	0.0023719376	0.0896365313	-0.0816180662	-0.0557648737	0.0117978988	0.0358708569	-0.0747015254	-0.0353528708	-0.1432252586	-0.0685575246	0.0883933378	-0.0604423084	-0.0666339608	-0.037417409	-0.073264916	-0.0766403783	-0.0406368754	-0.06862648639999999	-0.028020386	-0.047502742800000004	-0.0268249271	-0.0027676424	0.0943334828	0.0544792694	-0.0401151467	0.0301396817	-0.0814101715	-0.0832781465	-0.0180188991	-0.0335638769	-0.0167603365	-0.1110711013	0.0027327790000000003	0.0021513158	0.020236078	-0.0559367972	0.059644516900000014	-0.0544343529	0.0839517882	-0.027680219	0.086252278	-0.012972436100000002	0.0169141391	-0.0368966107	-0.08565265279999999	0.0131738283	0.0104423877	-0.0407646205	-0.1420740166	0.0332558439	0.0785981413	-0.0731522459	-0.0149287806	-0.0174867777	0.0802862907	-0.0508602992	-0.0328373875	-0.0482828662	5.56988e-05	-0.1480955077	-0.039776317799999995	0.0578067356	0.08439128480000001	0.002317872	-0.0759122674	-0.0847196392	-0.09558493380000001	0.0721108667	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	1.73751e-05	-1.6611200000000005e-05	2.7593196544000013e-10	3.0189410001e-10	-0.102817	-0.043919900000000005	0.0019289576160100004	0.010571335489	-0.0258745	0.008805299999999995	7.753330808999991e-05	0.00066948975025	-0.00017029	-0.000310135	9.6183718225e-08	2.89986841e-08	-0.000241037	-0.00026199430000000003	6.864101323249002e-08	5.8098835369000004e-08	-0.0004013480000000001	0.0	1.6108021710400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38233.3046875	-123.51171875	1461785587.3272095	15255.144668579102	26453.328125	-51.91015625	2694.664321899414	699778568.888916	26035.62890625	-82.072265625	677853972.5439607	6735.856784820557	1.095369	16.45019	0.1002214311	-0.031262566400000004	-0.0883042249	0.0416849215	0.0411383462	-0.046269177599999996	0.0150633674	0.0098252201	0.036256588	-0.0493824222	0.005349990400000001	0.0642230177	0.0750367962	-0.0408938156	-0.0174532848	-0.0269064259	-0.09381774960000001	0.0545975758	-0.0166287748	0.0417204713	0.1326241444	-0.0678528967	0.0726427885	0.022673620699999997	0.0237728829	0.0037286057	0.0191477269	-0.0684658343	0.1075914206	-0.0033193671	0.014057873799999999	-0.0724626401	-0.04281736269999999	-0.0755968454	0.0119871064	-0.039548474199999996	-0.0042459655	0.076445884	0.06052021480000001	-0.012815795	0.0363712607	0.0804056857	0.042360652900000004	0.0438417442	-0.028070754399999998	0.0212928292	0.0600952751	-0.1559435819	0.0010331118	0.07383151730000001	0.0598131162	0.0449560133	0.0487625331	0.0420510433	-0.0115918532	-0.0390089131	-0.0311832766	-0.0233412837	0.1072518245	0.006903590899999999	-0.0099788555	0.029854023900000002	-0.030543393399999997	0.0157573641	0.0582201616	0.070821072	-0.0572119714	-0.007872935	-0.0502733437	0.0400530526	0.0965688728	-0.0100718792	0.1058510975	0.1056505682	-0.0817944689	0.0053679596	-0.0005924209	-0.0174527478	0.0360366389	0.0836081228	-0.0885288192	0.074100452	-0.0108693266	0.012792374799999999	-0.071504554	0.010516949199999999	-0.08081388099999999	-0.0874950417	-0.08904484210000001	-0.0657128993	0.0625650646	0.020909791100000002	0.0034886191999999997	-0.024367219	0.011592766200000002	-0.07301349530000001	-0.017229535600000002	0.1079567756	0.029385144900000007	0.0275103808	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	3.01562e-05	1.27811e-05	1.6335651720999995e-10	9.0939639844e-10	-0.0360995	0.06671750000000001	0.004451224806250003	0.00130317390025	-0.0346777	-0.008803199999999997	7.749633023999997e-05	0.00120254287729	0.00018945	0.00035974	1.294128676e-07	3.58913025e-08	-0.000375056	-0.00013401899999999995	1.7961092360999987e-08	1.4066700313599994e-07	-0.0004013480000000001	0.0	1.6108021710400006e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
