csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
35363.1640625	n/a	1250553372.5112915	n/a	23733.2265625	n/a	n/a	563266043.0669557	22944.173828125	n/a	n/a	526435112.6552162	n/a	n/a	n/a	-0.0417853411	0.0516928655	-0.1320671243	0.116236022	-0.0503428167	0.1102463738	-0.3828115013	0.027461385499999998	-0.0137982769	0.0744500113	-0.13869494289999998	0.052921902300000004	-0.0907824662	0.24503080829999999	-0.2976158249	0.1491794509	-0.21584768010000002	-0.0654323497	0.1285041025	-0.0763033204	0.07725782490000001	-0.0653721999	0.032619355	-0.07033681110000001	0.0647441333	-0.08412782640000001	0.299549352	-0.020531372	0.0938223619	-0.2132868719	0.0947393411	-0.0089871148	0.0146428998	0.177344837	-0.1770722977	0.0935640695	-0.22651525960000002	-0.0023886086999999998	-0.0194132587	-0.0343032903	0.0842271116	-0.10832432300000001	-0.1517630931	0.061022098899999995	-0.13048477519999999	0.2522513068	-0.1521560732	0.1810202013	-0.2069044875	0.07399000780000001	-0.0262465661	0.22396015670000002	-0.3467247814	-0.0043760246	0.0274267165	-0.0662509526	0.0672715082	-0.0395495938	0.02577133	-0.0797297858	0.24151298300000001	-0.0604471791	0.1369482291	-0.2440914309	0.0602623226	-0.1547309029	0.053792226	-0.0038403652	0.0651983082	-0.0111994588	0.1410882763	-0.2504184286	0.0792462084	-0.1149586206	0.2803335875	-0.1550058368	0.0562803874	-0.022452049900000003	0.09320279869999999	-0.00043563099999999996	-0.0516404145	0.08105376389999999	-0.0727754218	-0.0508567693	-0.0260792605	-0.23732824940000002	0.0809404876	0.1217078847	0.1216831682	0.1216419777	-0.0166104	n/a	n/a	0.00027590538816000003	-0.0842837	n/a	n/a	0.007103742085690002	-0.06911030000000001	n/a	0.0047762335660900025	n/a	0.00354166	n/a	1.25433555556e-05	n/a	-0.0008998739999999998	n/a	n/a	8.097732158759999e-07	0.000623624	n/a	n/a	3.8890689337600005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35181.3984375	-181.765625	1237730796.0181274	33038.742431640625	23718.392578125	-14.833984375	220.04709243774414	562562146.4900551	22909.525390625	-34.6484375	1200.5142211914062	524846353.6236916	1.658839	23.081947	0.14346879999999998	0.0059522643	0.0534923243	-0.09037929369999999	-0.0855681742	0.0011556338000000002	-0.0166889595	-0.2673245965	-0.1110374058	-0.10694836869999999	0.1729171832	0.24093138449999998	-0.05785612740000001	-0.0214219563	0.1732930185	0.0297252631	0.055862073899999996	0.0923514088	0.1399329016	-0.0685766966	-0.051497907	-0.0667642156	0.09815643660000001	0.0592933047	-0.017416386399999997	0.0025139144	-0.11972205949999999	-0.2547673682	0.17556483120000002	0.0414631481	0.17470498969999998	-0.042781430599999996	0.0098582287	0.029936203999999998	-0.030626765299999997	-0.0063726836	0.11557631789999999	0.0653830657	-0.0184248084	0.1003601809	-0.0482880427	0.0179782054	-0.0064846039	-0.07543974889999999	-0.0684047833	0.2318090961	0.18581704640000002	-0.0488024668	0.19084617280000002	-0.0196500326	-0.1404195463	-0.015039725700000001	0.0259686515	-0.2915594997	-0.1248903768	-0.1964556311	-0.1287760903	-0.0654788039	-0.140362379	0.0684538743	-0.027654692999999998	0.0840308231	-0.0231933214	0.1789942675	0.1256214751	0.0121437901	0.0792349094	0.0116456258	0.0234539768	0.0479866663	-0.0129499041	-0.1657662453	0.118235008	-0.0425319312	0.1282177573	-0.052815292	0.14446150259999999	0.006498242800000001	0.1374237233	0.0196478338	0.0823393035	0.043008169000000006	0.10737173189999999	-0.020829494599999998	-0.08099559440000001	0.014638512099999999	0.0206208036	0.0277483142	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0401178	-0.0235074	0.00055259785476	0.0016094378768400002	-0.123679	-0.0393953	0.0015519896620899995	0.015296495041	-0.08482929999999997	-0.015718999999999955	0.007196010138489996	0.0002470869609999986	0.00285447	-0.0006871899999999997	8.1479989809e-06	4.7223009609999983e-07	-0.000534843	0.00036503099999999993	1.3324763096099994e-07	2.8605703464900003e-07	0.000378903	-0.000244721	5.988836784099999e-08	1.4356748340900006e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34886.375	-295.0234375	1217059160.640625	87038.82867431639	23708.29296875	-10.099609375	102.00210952758788	562083155.4920807	22885.02734375	-24.498046875	600.1543006896973	523724476.5241852	1.880393	26.164761	0.18890955	0.0651359479	-0.204138058	-0.1290444744	0.056728294900000004	0.0673198566	-0.0238930375	-0.1779884287	-0.2823267478	0.040451565099999996	0.1420415485	0.10811075980000001	0.0700624895	0.1421267486	0.047259811900000004	-0.0631805404	0.0723630902	0.18087022390000002	0.0366843838	0.0146381722	-0.1722026665	-0.056267127800000004	0.1143763811	0.09043743359999999	0.0586612531	-0.0802804017	-0.0598691541	0.027888155499999998	0.11742565619999999	-0.1473939119	-0.0212553569	-0.093754006	0.16183975650000001	-0.0183313889	0.0384478057	0.0305674882	-0.052179923499999996	0.0828629538	0.1607547863	-0.0789030905	-0.2070547412	0.0375227564	0.1889558941	-0.0704566535	0.037966521499999996	0.0856703793	0.2251318299	0.09137237880000001	0.0676323826	-0.0161397751	0.1424746204	0.0374284016	-0.029613874300000002	-0.2345074251000001	-0.24493626780000002	-0.0345495181	-0.0900389974	0.0242906707	0.1064057706	0.1278812108	-0.0792552053	0.1134818512	0.048264829599999996	0.0589198797	0.1693024841	-0.0093252717	0.023870411499999997	0.0520927471	-0.05287443519999999	-0.05763032410000001	-0.1124844841	-0.0029463953	0.0083123005	-0.0996970107	0.2886289783	-0.0348396478	-0.07144417019999999	0.0269683602	0.0253963405	0.09520968380000001	-0.031044974399999998	0.05304183269999999	-0.08647746380000003	0.11971090529999999	0.0554243771	0.22748393309999998	0.0143163618	0.14325211359999998	0.1215101995	0.120893123	0.1198669825	-0.0577184	-0.017600599999999994	0.00030978112035999977	0.0033314136985599994	-0.08391699999999999	0.039762000000000006	0.0015810166440000007	0.007042062888999999	-0.113611	-0.028781700000000018	0.012907459320999995	0.0008283862548900012	0.00140221	-0.00145226	1.9661928841e-06	2.1090591076e-06	-0.000161271	0.00037357199999999997	1.3955603918399998e-07	2.6008335441e-08	0.000608376	0.00022947299999999995	5.2657857728999976e-08	3.70121357376e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35175.68359375	289.30859375	1237328716.2876132	83699.46241760254	23759.880859375	51.587890625	2661.310459136963	564531938.4516945	23058.05859375	173.03125	29939.8134765625	531674066.1128082	1.817535	25.290121	0.1497513	-0.1504504395	-0.15782792199999998	-0.0377647387	0.0798071816	-0.07528181519999999	0.011390695900000001	-0.1051662116	-0.21086498620000002	-0.090350496	0.2579450729	0.11153606390000001	0.0806575205	-0.0588237159	0.0484161459	-0.0352454792	0.042271412	0.1297821751	-0.05246729309999999	-0.1270396348	0.0322342923	-0.11743802380000001	-0.0568410829	-0.0707887405	0.1160349017	0.1414026483	0.1302898546	-0.0277990946	-0.0382337876	0.029295138999999998	0.0679522916	0.0207709361	0.0163352082	-0.0037921236	0.1310393364	-0.0503773322	-0.1223161153	0.091765125	-0.2106159986	0.0549422098	0.07776671269999999	-0.10807698240000001	0.005965716899999999	0.06974790780000001	0.046325816900000004	-0.07237090410000001	0.12081674369999999	-0.0835889387	0.2097396391	0.0855270723	0.05705457570000001	-0.0934231275	0.013483584	-0.1357366693	-0.205380115	-0.24859751489999998	-0.0726000668	-0.0632817913	-0.0028220761	0.0395090503	-0.068026536	0.17982291579999998	0.018140952	-0.1030403935	0.139496197	-0.0586407366	0.0337279927	-0.0758105753	0.0661065053	-0.054995567300000006	-0.0605987557	-0.1163138796	0.0143239851	-0.0400844535	-0.1729323182	-0.1046702939	0.0144445674	-0.0020118649	-0.0100399789	0.153691158	-0.0375880406	0.0837184496	-0.0387399679	-0.0180576286	0.073493285	0.005516199300000001	0.1364894041	-0.18786973329999998	0.1213126213	0.12010478890000001	0.1181006348	-0.0556129	0.0021054999999999967	4.433130249999984e-06	0.0030927946464099996	-0.168633	-0.08471600000000001	0.007176800656000001	0.028437088689	-0.08190219999999998	0.03170880000000001	0.0067079703648399965	0.0010054479974400006	0.00137295	-2.9260000000000133e-05	1.8849917025e-06	8.56147600000008e-10	-0.000328769	-0.00016749800000000006	2.805558000400001e-08	1.0808905536099999e-07	0.000180714	-0.000427662	1.82894786244e-07	3.2657549796e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
35402.95703125	227.2734375	1253369366.5565338	51653.215393066406	23780.615234375	20.734375	429.914306640625	565517660.9253883	23029.8125	-28.24609375	797.8418121337891	530372263.78515625	1.381813	19.227261	0.1020179	-0.24897231449999999	-0.058327022199999995	-0.1069246701	-0.0861560508	-0.1151778789	0.1059668425	-0.09013141359999999	-0.0779055179	-0.1034508676	0.0850738365	0.0313844146	0.058992857999999995	-0.1279046235	-0.0700707593	0.13790657779999999	0.0907586516	-0.060983563399999996	-0.0548551024	0.0901984207	0.0570164087	-0.0213503269	-0.0445554059	0.035814368	0.030443473500000002	-0.06336621070000001	0.1608204482	0.1240975625	0.002982238	-0.1029808443	-0.0708529401	-0.056424794	-0.13725114830000001	0.0853086345	-0.1246324265	0.125785654	-0.0358338079	0.0540669368	-0.024187281499999998	0.1960442643	0.2517498117	0.0291179147	-0.11449537	0.07360992940000001	0.0938855813	0.0633489877	0.17468459050000001	-0.0617301367	0.0836471047	0.036270599999999986	-0.0073282541000000015	-0.10626764539999999	0.1067117057	-0.0711462438	-0.10269648740000001	-0.1223591087	0.0366701735	-0.1088287715	0.0289062996	-0.0413879786	0.19553789530000001	0.0315289979	0.0589482655	-0.0289043639	-0.1004663203	-0.0782569932	-0.056422737699999996	-0.008262089399999999	-0.0373589573	0.0088103142	-0.0187453627	0.0712170361	-0.0445210091	-0.0692629068	-0.0868527903	-0.15343506099999998	-0.07218387230000001	-0.030836932400000006	-0.0621391965	-0.19601589170000008	0.0508600363	-0.0547922896	0.18187177940000002	0.08008258879999999	-0.00040221260000000003	-0.1424763676	0.153267421	-0.1580641975	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0486732	0.006939699999999999	4.815943609e-05	0.00236908039824	-0.0984688	0.07016420000000001	0.004923014961640001	0.009696104573440001	-0.08648749999999998	-0.0045853000000000005	0.007480087656249997	2.1024976090000006e-05	0.00117245	-0.00020049999999999994	1.3746390025e-06	4.0200249999999976e-08	-0.000534843	-0.00020607400000000002	4.2466493476e-08	2.8605703464900003e-07	0.000180714	0.0	0.0	3.2657549796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35271.03515625	-131.921875	1244045920.9934235	17403.381103515625	23718.83984375	-61.775390625	3816.198886871338	562583363.5334625	22991.0	-38.8125	1506.41015625	528586081.0	1.238624	17.234854000000002	0.03677475	-0.1668817429	-0.034222615299999995	-0.216527372	-0.046540156	0.0151142242	0.10636890210000001	-0.1949879111	-0.0603840545	-0.16543671699999998	-0.0972911766	-0.2038047821	-0.0699633471	-0.0651288607	-0.11600341970000001	0.07589760000000001	-0.0338661126	-0.025258955	-0.1115672485	0.029756678999999998	0.0925778532	-0.0347995523	0.1983724049	-0.033845300099999996	0.0252240444	-0.1521508194	-0.0159139719	0.0226387197	-0.14394147289999998	-0.06396058660000001	-0.0440641138	-0.0738768781	-0.1090577038	-0.1142060534	-0.1238280316	0.010922207	0.0841270426	0.119515262	-0.0534114738	-0.1324720623	0.0364607811	-0.0415179537	-0.087560512	-0.046403033899999994	0.1442314261	0.1198186409	0.1006100779	-0.0223941656	0.1497514852	-0.1495803194	0.050402280599999995	0.0345533158	0.14084062890000001	-0.147710862	-0.11208774880000001	0.0036051865999999996	0.2281692722	0.07823086	-0.023695296299999998	-0.1259444945	0.0611383831	-0.13238100449999998	0.092860852	-0.0599712626	-0.1382052711	0.0336081793	0.09274134939999999	0.1297258361	0.0792871119	-0.1139337247	-0.0144044683	0.224227178	0.09260566949999999	0.0219314784	0.0431341966	-0.0889726815	-0.0018192331	-0.1805584017	-0.08848114480000001	-0.042776487099999996	0.007890251800000001	-0.0825976861	-0.07353958740000001	-0.068330499	0.045006289299999995	-0.020431956499999997	0.0827304153	-0.0867735303	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0440484	0.0046247999999999975	2.1388775039999985e-05	0.00194026154256	-0.08823849999999997	0.010230300000000024	0.00010465903809000053	0.007786032882249994	-0.0986743	-0.012186800000000024	0.00973661748049	0.00014851809424000059	0.00113793	-3.451999999999991e-05	1.2948846849000005e-06	1.1916303999999935e-09	-0.000622517	-8.767399999999993e-05	7.686730275999988e-09	3.87527415289e-07	0.000108251	-7.2463e-05	5.250886369e-09	1.1718279001000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35182.046875	-88.98828125	1237776422.3146973	7918.914199829102	23689.763671875	-29.076171875	845.423770904541	561204902.8292885	22962.333984375	-28.666015625	821.7404518127441	527268782.0099831	1.0880729999999998	15.140003	0.10006474499999997	-0.0978587626	-0.08085687679999999	-0.14429386119999998	-0.1012870889	0.0790394566	0.052173060099999995	-0.07171439730000001	-0.12834306380000002	-0.13640932279999998	-0.1790675493	-0.3632313215	-0.0660617556	0.0443613408	-0.14615545619999998	-0.0692249702	-0.039217687700000003	-0.0319443975	0.055693709	0.0497950796	0.0774470964	-0.0910561158	-0.001020276	0.0133644726	-0.0312060629	-0.05070851480000002	0.0652595979	-0.1793024434	-0.0667914537	0.09082263089999999	0.0709723279	-0.027258948999999998	-0.0131773527	0.10975131880000001	-0.0152444066	0.0607989463	-0.0536917612	-0.0595169818	0.08519415039999999	-0.08679383980000001	-0.0504952255	-0.11996501039999999	-0.0226430414	0.019247638	0.0811639448	0.0778791566	-0.0103541417	-0.024460697000000003	0.1398380068	-0.0782936987	0.0645897652	0.098882756	0.04759497099999999	-0.0452218453	-0.17294395899999998	0.1100551786	0.2940323971	0.2340618302	0.0784502999	-0.1342279344	-0.0319871438	-0.0750066098	-0.0143629229	0.0332551288	-0.0558975628	-0.1151402182	-0.016846054	0.0127542913	-0.0358077051	-0.0083700948	0.08431831199999999	0.023167589	0.1901128268	-0.0426579553	-0.085847086	-0.0334402107	0.0095160355	0.17375543829999998	-0.019437856899999998	-0.11972960710000001	-0.031639003	-0.0391960206	-0.0765172303	-0.1154977935	0.012223536	0.050501423200000006	0.0698490883	0.1529701011	0.120326335	0.1161887065	0.1093977275	-0.0397872	0.004261200000000007	1.8157825440000056e-05	0.0015830212838399995	-0.0465864	0.04165209999999997	0.0017348974344099976	0.00217029266496	-0.0658807	0.032793600000000006	0.004340266632489999	0.0010754202009600005	0.000997416	-0.000140514	9.948386770559999e-07	1.9744184196e-08	-0.000534843	8.767399999999993e-05	7.686730275999988e-09	2.8605703464900003e-07	-9.07179e-05	-0.00019896890000000006	3.958862316721002e-08	8.229737380410003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35133.50390625	-48.54296875	1234363096.730484	2356.419815063477	23719.291015625	29.52734375	871.8640289306641	562604766.2839088	23029.708984375	67.375	4539.390625	530367495.90500265	1.119439	15.576454	0.07128609500000001	-0.031673085	-0.201068727	-0.0961712432	-0.1192612844	0.057464692699999986	0.159028938	0.0686422211	-0.144288482	-0.049005964299999996	-0.08474075869999999	-0.1468586861	0.1087661751	0.034186218	-0.0714499553	-0.0205935524	-0.1646132903	-0.035057572200000005	-0.09340228810000001	-0.0609803688	0.10831661699999999	-0.0380997305	0.0048279023	-0.027430427599999998	0.1012223986	0.0189425802	-0.1266525868	-0.053204676799999996	-0.0660574528	0.1171643582	-0.0583393782	-0.1199112627	-0.053196910099999994	-0.18635010219999998	0.0990683864	0.0884482473	0.0162084518	0.0850462059	0.0915094976	0.17062698199999998	-0.0310296186	0.0976170189	0.11609691300000001	0.1134331359	0.0761162549	0.0948915169	0.1431793633	0.0761315925	0.0406595599	0.04197226019999999	0.06861667219999999	0.05694208200000001	0.0969833898	0.1126394751	-0.1624641933	0.0657033628	0.1534210214	0.0121787246	0.0601236645	-0.1006564985	-0.0804807084	-0.0247190371	-0.0991075377	-0.1557616601	-0.0696426249	-0.0501875009	0.031971982999999995	-0.057952777300000015	0.1642250057	-0.0547558343	-0.06771733320000001	0.0306575387	0.0975708559	0.0913514461	-0.0885043731	0.12525235839999999	0.0309418248	0.0326249931	-0.0583159226	0.09781577080000001	0.0580273846	0.0369975191	0.0962046535	0.1183448131	-0.23061786780000001	-0.0024871698000000003	0.0152757639	-0.017852351699999998	0.1198669825	0.1143757435	0.10540925529999999	-0.0353002	0.004486999999999998	2.0133168999999977e-05	0.0012461041200399995	-0.08259689999999999	-0.03601049999999999	0.001296756110249999	0.006822247889609998	-0.0659575	-7.680000000000187e-05	0.004350391806249999	5.898240000000287e-09	0.0006546119999999999	-0.00034280400000000016	4.285168705439999e-07	1.1751458241600012e-07	-0.000534843	0.0	0.0	2.8605703464900003e-07	0.000180714	0.00027143189999999997	7.367527633760999e-08	3.2657549796e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35228.43359375	94.9296875	1241042533.4692535	9011.645568847656	23752.953125	33.662109375	1133.1376075744631	564202782.1584473	23135.138671875	105.4296875	11115.419006347656	535234641.3668861	1.2576200000000002	17.49918	0.03880835	-0.0770961101	-0.060594014	0.050555045300000004	-0.1102327409	0.005563510600000001	0.2195866689	0.1006757425	-0.0002674814	0.043266285300000006	-0.2351790111	-0.0898337318	0.1649715065	0.0010176033999999999	0.0848466266	0.0332668859	0.0814786011	-0.0037629392	0.1045036729	-0.027727425099999998	0.046652421799999996	-0.1137383768	-0.0230966035	0.0213211058	-0.007324565600000002	0.12208804109999999	0.0134770878	-0.0214444598	-0.0342339957	-0.028822761000000002	0.18790942510000005	-0.012350283899999998	-0.061976588	-0.0386625959	-0.0062544320999999995	-0.09330361890000001	-0.1047519386	0.0082653557	0.1377927911	-0.0303693275	0.1459351489	-0.017167676399999998	0.012338152199999999	0.13514139460000002	0.1312047718	0.0290975396	0.0544481469	-0.0915653137	-0.08167494139999999	0.18952924989999997	-0.06361449599999999	0.0099383589	0.1706751506	0.1556286771	-0.0417791688	0.2756978952	0.0946522784	-0.0918766858	-0.0299389821	-0.0189270492	0.013435393799999999	0.07109264259999999	-0.0084899132	0.11853130619999999	0.0151126466	-0.058652482199999995	-0.024065780800000002	0.0171981122	0.061038188099999995	0.045263817000000005	-0.042889456500000006	-0.1086192357	0.0025205447	0.0315356295	-0.006460919	-0.09929112300000001	0.0892533632	0.0955424923	0.009680416899999999	0.0092632287	-0.13323276650000002	-0.1931887573	-0.18962117809999998	-0.0077889115000000005	-0.036968746499999997	-0.0417922665	-0.0481810073	-0.2339424402	0.11934271980000001	0.112315068	0.1009072399	-0.0348907	0.00040950000000000014	1.6769025000000013e-07	0.0012173609464899995	-0.0563185	0.026278399999999997	0.0006905543065599996	0.0031717734422499998	-0.065938	1.9500000000005624e-05	0.004347819843999999	3.802500000002193e-10	0.0006851860000000001	3.0574000000000124e-05	4.694798545960001e-07	9.347694760000073e-10	-0.000534843	0.0	0.0	2.8605703464900003e-07	-3.0731e-05	-0.000211445	4.4708988025e-08	9.44394361e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35313.83203125	85.3984375	1247066732.7313385	7292.893127441406	23791.91796875	38.96484375	1518.259048461914	566055360.6317291	23120.591796875	-14.546875	211.611572265625	534561765.03772354	1.202661	16.734446	0.1102448	-0.0636114659	0.0584149688	0.1911237461	0.0156114904	-0.1554316126	-0.0906881607	0.1609331307	-0.0724604511	-0.0891932652	-0.028906733599999998	-0.1511661017	0.0823753338	-0.0681988474	-0.1753387591	0.02137978	-0.023253312999999998	0.0033878262	0.0724011586	-0.0165851012	-0.0365639917	-0.1295901482	-0.0404613333	-0.09187582960000001	-0.0415229774	0.0623249763	-0.07208120309999999	0.0004056705	0.15700376359999998	-0.0286224881	-0.1286620559	0.20679434170000002	-0.0226089548	0.07168229570000001	0.028779416699999998	-0.2479387851	0.021621942999999998	-0.1000251309	-0.11234255580000001	0.0184338382	0.0111898248	0.031215128999999998	-0.1303141641	0.1407378893	-0.0305997729	-0.18730740399999998	-0.20766433260000008	-0.11237706800000001	0.0369789747	-0.0166682597	-0.026027534900000003	-0.1400148575	-0.1244731442	0.1620165912	-0.0620216476	-0.0060796507	0.1649878481	0.0094918826	0.1210169019	-0.10842334320000001	0.0357251893	-0.0321055593	-0.0580435304	0.018985044399999998	0.0741395291	-0.14229001119999998	0.0547026671	0.0699701015	0.0274326449	0.014473886799999999	0.0014029707000000002	-0.10320911140000001	-0.1176007463	0.0508402054	0.12320664490000001	0.0623575926	-0.1027938058	-0.0491601359	0.0857978532	0.08924940220000001	-0.0789258463	0.012614928899999999	0.1053919257	-0.0354202829	-0.0500772939	-0.1124434406	-0.22991123170000002	-0.10031326970000001	0.11875383099999999	0.1100111431	0.0959136145	-0.0282371	0.006653599999999999	4.427039295999999e-05	0.0007973338164099997	-0.07772899999999999	-0.0214105	0.00045840951025000003	0.006041797440999999	-0.0523716	0.013566399999999992	0.0027427844865600005	0.00018404720895999976	-0.000293808	-0.000978994	8.6323140864e-08	9.58429252036e-07	-0.000281705	0.00025313800000000003	6.4078847044e-08	7.935770702499999e-08	0.00010942300000000004	0.00014015400000000005	1.964314371600001e-08	1.1973392929000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
