csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
37097.6953125	n/a	n/a	1376238997.4990845	24830.296875	n/a	616543642.9006348	n/a	24275.27734375	n/a	589289090.115982	n/a	n/a	n/a	n/a	-0.0161458737	-0.0914519584	0.12019323	-0.045925819699999995	0.0016628604	-0.1316441059	0.021070103	-0.049336300300000004	0.0393561288	-0.019015731299999998	0.1070268243	-0.031769732200000005	0.0082101436	-0.11605354960000001	0.0437595772	-0.0190351653	0.1754770272	0.0186066634	-0.0553773845	0.0683030691	-0.0736199557	0.0286722004	-0.014559583700000003	0.0597338672	-0.20881968199999998	0.2091816157	-0.012838601000000002	0.0995907826	-0.019487185900000002	0.060969153899999996	-0.0468689071	0.0205339097	-0.1132965689	-0.0026438093	-0.1515818777	0.0737338691	-0.1372130752	-0.0529426273	0.12153438150000001	-0.0387424354	0.0474899369	-0.062473205199999986	0.0329024217	-0.0048593956	0.0480524539	-0.0562423016	0.1133926356	-0.0186952919	0.011382418799999999	-0.08711105890000001	0.0682934492	-0.0802773514	0.004160069099999999	-0.0019840033	0.020686863899999998	-0.1938496925	0.0075952667000000005	-0.082261735	-0.0687448209	0.14426144970000002	-0.0138621393	0.07554783080000001	-0.014848972299999999	0.08260279150000001	-0.1350674448	0.0427954919	-0.0606020312	0.0044976729	-0.1556979419	0.055124418700000004	-0.15123517050000002	0.18234654649999998	-0.014767721000000001	-0.0828385741	0.1032668628	-0.1101790832	-0.028177442599999998	0.0666380119	0.1217078847	0.1216831682	0.1216419777	-0.0324699	n/a	0.0010542944060100005	n/a	-0.00501516	n/a	2.5151829825600006e-05	n/a	-0.07494739999999997	n/a	n/a	0.005617112766759995	-0.000239158	n/a	n/a	5.7196548964e-08	0.00182761	n/a	n/a	3.3401583121e-06	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0
37147.359375	49.6640625	2466.5191040039067	1379926308.5354006	24811.6875	-18.609375	615619836.5976562	346.308837890625	24233.341796875	-41.935546875	587254854.6441689	1758.5900917053225	1.154621	17.246711999999995	0.016981159999999995	-0.0141518054	-0.09932268970000001	0.0852436149	-0.0102316682	-0.0025274168	-0.1652145854	0.059154196799999996	-0.0489259892	0.10909252400000001	-0.08326777610000001	0.0745145873	-0.0457725433	0.025826483799999998	-0.1324470212	0.1398980376	-0.0243990792	-0.08258392070000001	0.0866217941	-0.13454838060000002	0.0111192142	-0.124467596	0.0197188582	0.18372348219999998	-0.0270898889	-0.0660746272	0.1094029375	0.2107282348	-0.0099361011	-0.0633928102	0.0784454233	0.0027752348	-0.0896965333	-0.0031395424	0.016684991899999998	-0.0787941506	-0.1742282479	0.0716289814	-0.051231692	0.0703902898	-0.0736221246	0.11064130960000004	-0.0977315226	-0.0654231567	0.0273445543	0.0162985038	-0.0544332074	0.1458275004	-0.0935717428	0.0446581492	-0.10790789099999999	0.1307245795	-0.0210801252	0.0108662945	-0.0809283789	0.12917583859999998	-0.0365124838	-0.0710492679	0.17199987449999998	-0.0318420498	0.10104092560000001	-0.1481068825	0.1261682733	-0.18291986710000002	-0.07948557740000001	-0.0823574823	-0.0024064126	0.1416126363	0.046424818799999996	-0.0606352784	-0.08061153230000001	-0.1711125633	0.0027232201	-0.110877225	-0.050899144699999996	-0.0127287618	0.05015902690000002	0.0260625777	0.048836921	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0324699	0.0	0.0010542944060100005	0.0	0.0	0.00501516	0.0	2.5151829825600006e-05	-0.0749393	8.099999999969243e-06	6.560999999950173e-11	0.00561589868449	0.0	0.000239158	5.7196548964e-08	0.0	0.00182761	0.0	0.0	3.3401583121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37052.56640625	-94.79296875	8985.706924438477	1372892677.289566	24782.62109375	-29.06640625	614178308.2763824	844.8559722900391	24198.07421875	-35.267578125	585546795.8961334	1243.8020668029785	0.8831759999999999	13.192111	0.052255	-0.0439408233	-0.0874885461	0.09849792480000001	0.029732128599999998	-0.041935006600000005	-0.0232857759	0.0955901992	-0.09927700630000001	0.0365716632	-0.1025730501	0.0634102943	-0.0911224415	0.06507130030000001	-0.17103663370000002	0.1546247138	-0.051977563	0.08839308039999999	0.0147334072	-0.0236305002	0.1194423387	0.0160073447	0.1314554981	-0.0580443974	-0.0667936438	-0.014544793799999999	-0.0363753412	-0.034734123	-0.017336508799999997	0.10771454039999999	0.0053340989000000005	0.0191652208	-0.0856569418	-0.1170992302	-0.0375266654	0.027890841099999997	-0.0622759598	-0.1336244443	-0.0795872766	0.0647189482	-0.0473417231	0.0674303988	-0.0386936013	-0.0619316913	0.03232386	-0.0222491977	0.0399566035	0.021412075899999997	-0.0633674825	0.1331128603	-0.08427164039999999	0.0950104925	-0.0139037088	0.0648141633	-0.053336402000000005	0.1469623662	-0.1804415564	-0.0639032239	-0.0267792392	-0.161840611	-0.0038884575	-0.0768104087	-0.06729235900000001	0.0478241769	0.1274211565	-0.0203300906	-0.0145636591	0.0111231098	0.0680585124	0.0493414521	-0.0623968928	-0.0418232579	0.0591862488	0.0360809923	0.0787917346	0.0862782585	0.021657103799999997	-0.189021495	0.0081849802	0.1215101995	0.120893123	0.1198669825	-0.032509300000000005	-3.940000000000193e-05	0.0010568545864900003	1.5523600000001526e-09	-0.017391900000000002	-0.017391900000000002	0.00030247818561000004	0.00030247818561000004	-0.06470509999999999	0.010234200000000013	0.00010473884964000024	0.0041867499660099994	0.0	0.0	0.0	0.0	0.00133582	-0.00049179	2.418574041e-07	1.7844150723999997e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37053.80859375	1.2421875	1.54302978515625	1372984731.3022616	24774.951171875	-7.669921875	613798205.5687903	58.82770156860352	24193.32421875	-4.75	585316936.7535553	22.5625	0.908475	13.569998000000002	0.08772275	-0.044455986100000004	-0.10810221269999999	0.0738483109	0.0639532952	0.0021020279999999997	-0.0433776057	0.0742648198	-0.0361995793	0.0345316977	-0.0587490658	0.1002530161	-0.0578423267	0.031756244100000004	-0.0246209276	0.1509610907	-0.1910443018	-0.048044562	-0.027986106099999998	0.054918658200000005	0.0199246997	0.0634757194	0.011728138999999999	-0.147893121	-0.045154277400000005	0.057020035	-0.047563996100000006	0.008940136500000001	0.0411283046	-0.0352133755	-0.0048827673	-0.0558362113	0.06718748150000001	0.18008598280000002	0.06154383400000001	0.0036705325	-0.0280953906	-0.1827855943	-0.0752294514	0.051444699	-0.0104849935	0.055948946900000004	-0.08990528880000001	-0.0230392171	0.0228745119	-0.0648467454	0.0007741114999999999	0.0364832638	-0.0604222195	0.054643406799999995	-0.048567223099999994	0.0870928985	-0.0637628141	0.0748812867	0.038300255	0.1681412014	0.0863264718	-0.0895188468	-0.0801400607	-0.09903965349999999	-0.0569251796	0.084159132	-0.0664506029	0.12557292550000002	-0.025639293100000002	0.05104258230000002	-0.0544211551	-0.0059285232999999994	-0.112676338	-0.010740816200000001	-0.022756483799999998	0.1301635498	-0.1233894199	-0.1850638373	0.0309628514	0.1177086277	-0.07437523	-0.1937047855	0.084454103	0.1213126213	0.12010478890000001	0.1181006348	-0.032518599999999995	-9.299999999989872e-06	0.0010574593459599998	8.64899999998116e-11	0.0518841	0.069276	0.00269195983281	0.004799164176000001	-0.07492799999999998	-0.010222899999999991	0.00010450768440999986	0.005614205183999997	-0.00011242100000000005	-0.00011242100000000005	1.2638481241000011e-08	1.2638481241000011e-08	0.00138769	5.187000000000008e-05	2.690496900000009e-09	1.9256835361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37045.30078125	-8.5078125	72.38287353515625	1372354309.973282	24822.6640625	47.712890625	616164651.159729	2276.519931793213	24198.09375	4.76953125	585547741.1337892	22.74842834472656	0.91534	13.672543	0.08562235000000001	-0.0438826878	-0.0736534435	0.11180227529999999	-0.0382778085	-0.1028599305	0.0916507213	0.1305439298	-0.0184646951	-0.0074524804	-0.045761078600000005	0.0338306627	0.0132074354	-0.057468475199999994	-0.028177454700000007	0.0401212258	-0.203795093	-0.0369499915	-0.08865000810000001	-0.1115705466	0.0503167475	-0.0689957459	0.12443176480000001	-0.11413705910000001	-0.035759687799999995	0.06544857429999999	-0.0943074228	0.011981861299999999	-0.17679607149999998	0.043243276500000004	0.1305694533	0.021688265099999996	0.0569683009	-0.0227310904	-0.029567634900000007	-0.0940421275	0.0355539988	-0.0120777991	-0.0827237027	0.0759144795	-0.0350599065	0.0041536609	-0.06650604780000001	0.0349819926	0.0348205221	0.0665896574	0.10759741490000001	-0.09573932789999999	-0.10357655449999999	0.0534538387	0.01410376	0.0164175428	-0.0896122857	-0.0225712036	0.0209189413	0.046768761900000004	0.1259932367	-0.0392544118	-0.0113887499	-0.2600483046	0.0271003809	-0.0351947975	-0.034902949700000005	0.0362150641	0.09901959369999999	0.1763104514	-0.0286186071	0.1291913855	0.0003706718	0.073499555	-0.0365130472	-0.0014392051	0.0670885943	-0.0302105784	-0.0416020594	0.0009645364	-0.0428631762	-0.044841144699999995	-0.1216940826	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0325066	1.1999999999998125e-05	0.0010566790435599998	1.4399999999995496e-10	0.00615545	-0.04572865	3.78895647025e-05	0.0020911094308225004	-0.0552553	0.01967269999999998	0.00038701512528999923	0.00305314817809	0.000271979	0.00038439999999999997	1.4776335999999998e-07	7.3972576441e-08	0.00140747	1.9780000000000055e-05	3.9124840000000235e-10	1.9809718009000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37043.37890625	-1.921875	3.693603515625	1372211920.7920074	24823.859375	1.1953125	616223994.2697754	1.42877197265625	24170.78125	-27.3125	584226666.2353517	745.97265625	0.851555	12.719783	0.066359875	-0.0650206381	-0.07646579740000001	0.1141033265	-0.0368129477	-0.1244304113	-0.0151477713	0.09122612460000001	-0.0360890184	-0.0126969006	0.049649122999999996	-0.0016752434	-0.1681207034	-0.0515742014	-0.001530932	0.13926928019999998	-0.1527134949	0.0122220423	0.010725838799999998	-0.1407349118	-0.0993497094	0.0328091264	0.023762123	-0.021806776099999998	-0.0024248965	-0.0725867744	0.0204087887	-0.0517301157	-0.0807653457	0.1164064854	-0.1484196069	0.1303664468	0.0613063359	0.07570818559999999	0.0799604758	0.0233532454	0.0396850242	0.0694524612	-0.0956853659	0.0705973576	-0.015133311699999999	-0.024577667799999998	-0.1006144508	0.062829848	0.0356143819	0.07448696910000001	0.10687120119999999	0.0310574875	-0.0656169913	0.0424373859	-0.0584455715	-0.1047329437	0.002660886	0.0430847482	0.0957502709	0.1771692175	-0.006058308599999999	-0.0948739203	0.0643848519	-0.18271850280000002	0.0322003218	0.0844795596	0.0089747377	-0.0840102619	0.13407459630000002	-0.0682104228	-0.017450456399999998	-0.048384644500000004	0.1072959493	0.0258135917	0.1089596298	0.034335586200000004	-0.155079883	0.0710182458	-0.1079055059	0.1153979464	-0.0120547884	0.1226607751	0.035250806600000004	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0261158	0.006390799999999995	0.0006820350096400001	4.084232463999994e-05	0.038113	0.03195755	0.0014526007689999998	0.0010212850020025	-0.0493262	0.0059291000000000075	3.515422681000008e-05	0.0024330740064399995	2.44805e-05	-0.0002474985	6.125550750224999e-08	5.992948802500001e-10	0.00121332	-0.0001941500000000001	3.7694222500000046e-08	1.4721454223999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37083.69921875	40.3203125	1625.7276000976562	1375200747.7467196	24826.603515625	2.744140625	616360242.1220436	7.5303077697753915	24199.69140625	28.91015625	585625064.1577301	835.7971343994141	1.017994	15.205901999999998	0.07919207499999999	-0.042128889100000004	-0.0883098925	0.066100697	-0.0156751198	-0.0796942457	-0.07360082379999999	0.1098966802	0.017776806699999998	-0.007194504399999998	0.0493585204	-0.0399664971	0.0338973504	0.031620404500000004	-0.0855458592	0.0171291229	-0.034903255	-0.014592821200000003	-0.1526437488	0.0295627417	-0.0585055966	0.0026229145000000002	-0.2929243443	-0.1617831184	-0.0072566062	-0.0768487912	-0.0079391511	-0.0545269187	-0.033687622	-0.127570283	-0.05347951980000002	-0.16987324850000002	-0.06849995019999999	-0.0189193811	-0.035714816499999996	0.0267432234	0.1192583258	0.0414412826	-0.0587868388	0.04198469269999999	-0.0053267194	-0.0245414218	-0.091435331	0.068926714	-0.0501193183	0.0399967619	0.061851294	0.0777236646	-0.12336462289999996	0.0163898705	0.0244267518	-0.0533613206	-0.0336465012	0.0401503366	-0.108617936	0.0223762277	0.06966834429999999	0.0764833601	-0.0713952375	-0.048163559	-0.0810379403	0.2113515181	0.19049340129999998	0.0829253565	-0.13313189890000002	-0.16113906449999998	0.0570063402	-0.0209864917	0.0206804269	-0.0733402554	-0.0106162197	0.1136033007	0.1216409409	0.014179173400000003	-0.0623967361	-0.0958049525	-0.1288164893	0.0320835259	0.055388161799999995	0.120326335	0.1161887065	0.1093977275	-0.0127048	0.013411000000000005	0.00016141194303999996	0.00017985492100000008	0.0195587	-0.0185543	0.00038254274569000013	0.00034426204849	-0.0372501	0.012076100000000001	0.00014583219121	0.0013875699500099994	0.0004252	0.0004007195	1.6057611768024996e-07	1.8079504e-07	0.000911026	-0.0003022939999999998	9.138166243599991e-08	8.299683726760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37212.984375	129.28515625	16714.651626586914	1384806206.093994	24836.38671875	9.783203125	616846105.2433014	95.71106338500977	24254.208984375	54.517578125	588266653.457737	2972.1663246154785	1.07206	16.013480999999995	0.01933132	0.023961109900000003	-0.06846514570000001	0.0752033618	-0.0625371559	-0.07576396490000001	0.0181479072	0.0707067871	-0.0350310627	-0.0882741629	0.0701589683	0.0155842446	-0.054010952699999996	0.08876339609999999	0.0124675924	0.0439562966	-0.08813612960000003	-0.011837531100000001	0.037520532	0.1955610546	0.0044398627	0.0748013882	-0.1665124348	-0.0484016507	0.052051900199999994	0.13434099830000001	-0.0428493859	-0.1152460596	0.044718389500000004	0.06741563190000001	0.1622184374	0.0039719532	0.0301377234	0.0505197084	0.1347041677	0.042956294699999995	-0.0179133072	-0.0226859832	-0.0269952082	0.0827958957	0.0267590328	-0.0835930894	-0.0348410794	0.0336800793	-0.10734072900000001	0.0842105924	0.0644590262	-0.0132555878	-0.0435541813	0.0714979006	-0.009453023	-0.0522091622	-0.0280516489	0.1507288313	-0.014473115200000001	0.0569886254	0.0334918981	-0.0999688509	-0.1691617391	0.0790272857	-0.08816403800000001	0.104816353	-0.0028383628000000004	0.0357520848	-0.0960646391	0.12054273970000001	-0.0439978126	-0.1196245108	-0.0337677729	0.1589331321	-0.0703784499	-0.027468342599999997	0.0600217225	0.0191093476	0.0198646953	0.035913471	-0.046588484699999995	0.0394023078	0.015469661200000004	0.1198669825	0.1143757435	0.10540925529999999	-0.0133623	-0.0006575000000000001	0.00017855106128999998	4.323062500000002e-07	0.00614208	-0.01341662	3.77251467264e-05	0.00018000569222440002	-0.0356695	0.0015805999999999945	2.4982963599999833e-06	0.00127231323025	0.0004252	0.0	0.0	1.8079504e-07	0.0008374939999999999	-7.353200000000019e-05	5.4069550240000265e-09	7.01396200036e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37237.18359375	24.19921875	585.6021881103517	1386607841.9946444	24811.79296875	-24.59375	615625070.3241119	604.8525390625	24268.615234375	14.40625	588965685.3941383	207.5400390625	1.038015	15.504957	0.037826909999999984	0.0231355302	-0.0408355417	-0.0215305926	-0.0209379121	0.0011329057	0.0065541185	0.0409133006	-0.041094419199999996	-0.0373299456	-0.0066770508	-0.0737231387	-0.016616601	-0.0673671148	0.1751172156	-0.052151048	-0.010286984300000001	-0.025393119199999998	0.1265299755	0.0330632669	-0.0211571319	0.07910411519999999	-0.0993634788	0.028175263199999998	-0.109608804	-0.19337510010000009	-0.1233133095	-0.0487758079	-0.0253145371	-0.068809307	0.088065323	-0.0033463408	-0.0383561032	-0.1121261763	0.0015425507	0.1606803419	0.0368804534	-0.1680195398	0.0094202051	0.0380500817	0.0415886139	-0.069174174	-0.0897533199	-0.0033539868	-0.09576751130000001	0.015217702900000001	0.0056628281	-0.0180653726	-0.0159535472	0.0786286761	0.0632199675	-0.0608155219	0.0823600584	-0.0300501454	0.1288288783	-0.0618651727	0.0247786461	-0.11533742970000001	0.0066499638	0.0639414736	0.024446146000000002	-0.0204241784	-0.0090915821	0.0398617816	-0.0731695327	-0.1405732494	0.1768879968	0.0583718607	-0.08806212029999999	0.1614062183	0.0557547755	0.0105453064	0.17709219850000002	0.027940632400000002	0.1573735275	0.008986108000000001	-0.0240424989	-0.1002330035	0.0404072255	0.11934271980000001	0.112315068	0.1009072399	-0.00556346	0.007798839999999999	3.09520871716e-05	6.0821905345599974e-05	0.0199061	0.013764019999999998	0.00039625281721	0.0001894482465604	-0.035395	0.0002745000000000039	7.535025000000215e-08	0.0012528060249999994	0.00025491	-0.00017028999999999994	2.8998684099999987e-08	6.49791081e-08	0.000687993	-0.0001495009999999999	2.2350549000999973e-08	4.73334368049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37131.1640625	-106.01953125	11240.141006469728	1378723344.6362915	24835.306640625	23.513671875	616792455.9338722	552.892765045166	24305.9765625	37.361328125	590780496.6567992	1395.868839263916	0.8827020000000001	13.185028	0.09472310999999996	0.0108449005	-0.0206371948	-0.0382095773	-0.0591049097	0.052982302099999996	-0.030526969100000002	0.0586095901	-0.107646689	-0.0674684245	0.0057214965	-0.0568099129	0.1294392176	-0.0574278769	0.1972507235	0.1111026686	0.0821353851	-0.076703492	-0.0874467738	0.0275063514	-0.051295884699999995	-0.0620971304	-0.0409395467	-0.0425516462	-0.08809291039999999	0.1264292875	-0.013924130900000001	-0.07360370570000001	0.0220079556	0.0328340402	0.04484309190000002	-0.1423802089	-0.0080368925	-0.168485264	-0.035398149	0.06950152150000001	-0.0024590122	0.1006615485	0.0173260029	0.007797010799999999	0.0797300438	-0.0793163235	-0.0450309051	-0.0183955026	-0.09203842279999999	0.057290653	-0.0802908557	0.005643750699999999	-0.0397786585	0.1422190894	0.0530549429	-0.015594376	0.09769098220000001	-0.1085622233	0.0513017215	0.054886289299999995	0.1651345924	0.1193348128	-0.0305304567	0.1021726431	-0.0032112376000000002	0.037301109900000004	0.0861042594	0.0412308779	0.0301541525	0.0650268591	-0.12054154630000001	-0.0194223361	-0.0172692587	0.08152836570000001	-0.10778150560000001	0.11901838	0.1286920568	0.171779693	0.007438013	-0.10790665880000001	0.0469904771	-0.0578586894	-0.0592777421	0.11875383099999999	0.1100111431	0.0959136145	-0.00558817	-2.470999999999984e-05	3.12276439489e-05	6.105840999999919e-10	-0.046874	-0.06678010000000001	0.002197171876	0.004459581756009999	-0.0353992	-4.200000000002813e-06	1.7640000000023623e-11	0.0012531033606399998	0.000478363	0.00022345300000000006	4.9931243209000007e-08	2.2883115976900005e-07	0.000494196	-0.000193797	3.7557277208999995e-08	2.4422968641600005e-07	0.000141032	0.000141032	1.9890025024e-08	1.9890025024e-08	0.0	0.0	0.0	0.0
