csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
30240.53125	n/a	n/a	914489730.2822266	22134.609375	n/a	n/a	489940932.1838379	21717.365234375	n/a	471643952.72323984	n/a	n/a	n/a	n/a	-0.0418953375	-0.0125058033	-0.0071592623	-0.09267765130000001	0.0823309795	-0.2173298195	0.1087075614	-0.2542115614	0.0190663803	-0.1245360042	0.2005425433	-0.048570698899999994	0.08467814970000001	-0.047391755099999995	0.0479274461	0.0440972337	-0.0312085772	0.0308866017	-0.08049194929999999	0.1442030758	-0.10053926029999999	0.0465345883	-0.0770298294	0.0404923296	-0.11139778300000001	0.1292114104	-0.0322021594	0.1531511404	-0.014494323	0.0032953490999999995	-0.051639463600000005	0.1095546791	0.0103473986	-0.0204954887	-0.049494646399999995	0.2298458624	-0.0717449126	0.0417452651	0.0334402447	0.0334367852	-0.0515176847	-0.035371511200000004	-0.0103166171	-0.0381766713	0.1544434078	-0.0757631731	-0.12085278740000001	0.0910908663	-0.0143281225	0.3238151842	-0.0267569564	0.0570139456	-0.1087368622	0.2278709667	-0.0411700867	0.0347407195	-0.013045493600000001	0.11403388539999999	-0.0720355226	0.0436021479	-0.0460743187	0.1113454726	-0.0676866126	0.0271586848	-0.006639607	0.0100993596	-0.0981418998	0.1638726845	-0.0694863754	0.0141626593	-0.028978460600000002	0.1817142062	-0.0098917981	0.060207618899999996	0.0014016952	-0.0792119459	0.025158125299999997	-0.0200621809	-0.1770125729	0.0728121066	-0.0949995811	-0.05445519730000002	-0.0013360698000000001	-0.0120928563	0.1217078847	0.1216831682	0.1216419777	-0.0126166	n/a	0.00015917859556	n/a	0.000144084	n/a	n/a	2.0760199056e-08	0.0290183	n/a	n/a	0.0008420617348899999	0.00132153	n/a	n/a	1.7464415409e-06	0.000424063	n/a	n/a	1.7982942796900003e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30295.8984375	55.3671875	3065.5254516601562	917841462.1353151	22106.23046875	-28.37890625	805.3623199462891	488685425.5374909	21607.455078125	-109.91015625	466882114.95318985	12080.242446899414	1.549788	25.622768	0.1338484462	-0.0130613239	-0.1587838358	0.0685804385	-0.1491237515	0.0197549951	-0.056209036	-0.0027305131	-0.0678782044	-0.18248127760000002	0.0692478597	0.129540577	-0.1440529233	-0.0577522593	0.1243891748	-0.1860605975	0.0318199772	-0.06698745730000001	0.020420401499999997	0.1420772775	-0.043771617699999994	-0.08662118220000001	0.2524583601	0.11027503220000001	-0.0812764902	-0.011398267	0.045992113099999996	-0.0693199249	-0.0019068363	-0.217766842	0.1109297358	0.0464314829	0.1007936489	0.0195883675	-0.1875986085	-0.08569919349999999	-0.0087197302	-0.1420333104	-0.085914226	0.14947315220000001	-0.0341766623	-0.0505013409	0.0047348447	0.1470637039	-0.08931729769999999	0.1524861458	-0.07093531089999999	-0.1479363914	0.028114759	0.021524023599999997	0.04003079	-0.1603385057	0.029523768399999997	0.1396609595	0.083055397	-0.14321468699999998	0.036047840299999995	0.181772128	-0.1307183339	-0.0225480942	0.073350371	0.029052644199999998	0.0790793717	-0.0762885046	-0.11012936039999999	0.18715856690000002	-0.0781486996	0.0805347678	0.069112949	-0.0464860449	-0.1466838612	0.1430152684	-0.00428326	0.11117200529999999	-0.0725199813	0.0926972873	-0.2230806732	-0.0489400858	0.11339808789999999	-0.0697654301	-0.0844629355	-0.2075796446	0.1176416729	0.0397545639	0.0912012225	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0161671	-0.0035505000000000003	0.00026137512241	1.2606050249999997e-05	3.753780000000001e-05	-0.0001065462	1.1352092734439997e-08	1.4090864288400005e-09	0.07800279999999997	0.048984499999999966	0.0023994812402499967	0.006084436807839995	0.000235767	-0.001085763	1.178881292169e-06	5.5586078288999996e-08	0.000395173	-2.8890000000000006e-05	8.346321000000003e-10	1.5616169992900002e-07	-0.000509485	-0.000509485	2.5957496522499995e-07	2.5957496522499995e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30317.607421875	21.708984375	471.2800025939941	919157319.7869301	22079.724609375	-26.505859375	702.5605812072754	487514238.82584006	21625.015625	17.560546875	467641300.7814941	308.37280654907227	1.241681	20.52882	0.14269009779999994	0.10924728019999999	-0.08815743890000001	-0.0477293299	-0.0842176737	-0.0496965095	0.0700923084	0.0159007583	-0.0729599419	-0.0573755784	0.007928261899999999	0.09694434880000001	0.0515671924	0.0399253421	0.0256402329	0.130389904	-0.016181949299999998	0.1613220602	-0.087238516	-0.0021489875	0.1620234308	0.0422812521	-0.049763936200000004	0.014123678700000001	0.037042112	0.0773650369	-0.0933278202	-0.0202237254	0.012163141499999999	0.0457398311	0.0254330963	-0.1109959281	-0.0172545817	0.08076068089999999	-0.1180944975	0.003466548	-0.13094149189999998	0.1207957681	-0.016657066499999998	0.11773589029999999	0.1139953184	0.1782659552	0.1128522032	0.0763142508	0.0374899967	-0.0233242555	0.09744445480000001	-0.0733795109	-0.0727890442	-0.024936906600000003	-0.0182262823	-0.0597912513	0.10753912800000001	-0.0042024843	0.1336088618	0.0539608209	-0.0090080002	-0.10643455119999999	-0.0074171479000000005	-0.0046670137	-0.14595033470000002	-0.000462401	0.1452811639	0.0218173331	-0.014005707	-0.0915888071	0.0886671022	-0.015656899199999998	-0.0705177239	0.052463851500000006	0.0777031231	0.015906356899999998	-0.0048918127	-0.0085212625	-0.0631000344	0.0441806925	0.1239983903	0.1169620548	0.1723883042	0.09845229970000001	-0.1119323289	-0.1335912557	-0.054032892699999995	-0.0095440719	0.00589646	0.1215101995	0.120893123	0.1198669825	-0.021780200000000003	-0.005613100000000003	0.0004743771120400001	3.150689161000003e-05	-0.00500206	-0.0050395978	2.539754598576484e-05	2.50206042436e-05	0.0104207	-0.06758209999999996	0.004567340240409995	0.00010859098849000003	0.00119132	0.000955553	9.13081535809e-07	1.4192433424e-06	0.000437538	4.2364999999999985e-05	1.7947932249999993e-09	1.91439501444e-07	-0.000800673	-0.0002911880000000001	8.479045134400004e-08	6.410772529290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30116.42578125	-201.181640625	40474.05252456665	906999101.8375397	22079.1640625	-0.560546875	0.3142127990722656	487489485.6987915	21594.4765625	-30.5390625	466321418.0083618	932.6343383789062	1.2478049999999998	20.63006	0.14797201	0.0273827744	0.0020849434	-0.1370643272	-0.0549412293	-0.0007211178	0.0888361229	0.0036252993	0.17287080300000002	-0.036681778	-0.1353231289	0.1395579717	-0.0459700258	-0.0766010742	-0.14903567380000002	-0.16799403570000002	-0.12182297289999999	0.0636072113	-0.056231749000000004	0.022973837	0.0026414702	-0.0195266727	0.006826097099999999	-0.0711632759	-0.0136262947	0.0706811336	-0.0883095634	0.0336844498	-0.0684877544	-0.075699961	0.1178976611	0.008572093900000001	0.032603566800000004	0.00370568	0.0710012433	-0.1061837858	0.0937243851	0.1402215146	-0.0722680146	-0.005957155400000001	0.034856049199999996	0.06862724070000001	0.0141632986	0.0052313895	0.1708188295	0.0567207063	-0.025314331000000002	-0.0570956875	-0.015449676899999999	-0.007801145	-0.1684441526	-0.030216149100000006	-0.0961878391	-0.06568337120000001	0.1142077149	-0.0689564338	-0.09901368960000001	0.1661552282	0.12113611449999999	0.19142030670000001	-0.0229377168	0.043616694000000004	-0.0075180576	-0.032367695499999995	0.0089129102	0.023060248999999998	0.0340413714	-0.0552008335	-0.0004137161	0.1259923586	-0.04475161	-0.0250376091	0.0023841011	0.0804419094	0.0256370567	0.0931975694	-0.08283392440000001	0.0163790421	0.0381743161	-0.0516504926	0.125127856	0.0925401952	0.014012961499999999	0.01807698	-0.0655762854	0.1213126213	0.12010478890000001	0.1181006348	-0.016196000000000002	0.005584200000000001	0.00026231041600000005	3.118328964000001e-05	0.0293128	0.03431486	0.0011775096168196	0.00085924024384	0.046211	0.035790300000000004	0.0012809455740899998	0.002135456521	0.000221343	-0.000969977	9.408553805290001e-07	4.8992723649e-08	0.000616596	0.00017905799999999995	3.206176736399998e-08	3.8019062721599993e-07	-0.000504055	0.000296618	8.798223792400002e-08	2.54071443025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30015.18359375	-101.2421875	10249.980529785156	900911246.1665193	22040.787109375	-38.376953125	1472.7905311584473	485796296.4007912	21624.615234375	30.138671875	467623984.03476334	908.339542388916	1.534946	25.377388	0.21068435	0.0529005427	0.0986218917	-0.0373648455	0.0822650087	-0.024103085299999997	0.042875839900000004	0.0071102909999999995	-0.0461712277	-0.12064543039999999	-0.0995524984	-0.0361146792	0.0939254174	0.018316203899999998	-0.06466023900000001	-0.07307677280000001	-0.0784135307	0.1895972375	0.0709668056	-0.0079192046	-0.0787061726	0.0663863941	0.11109849570000001	-0.051087561	-0.0076188154	-0.2792451442	0.0328659723	0.024636857	0.0702359238	-0.0402862016	-0.025463423	-0.033365344500000005	-0.009456146700000001	-0.0633119489	-0.07962787389999999	0.03067144	-0.061048020999999994	0.1146385909	0.1273919056	0.0389068377	0.09924796429999999	0.22575957100000002	0.0452540478	-0.0933022547	0.0446739433	0.102140395	-0.08811303300000001	0.0996874837	-0.027986813500000002	-0.0331500352	0.0084223078	-0.1507477189	0.0388673782	-0.0618140811	-0.0032915444	0.0895341372	-0.0041198816999999995	0.0826132916	0.044537897800000004	0.046265539	-0.1413861576	-0.12314612949999999	-0.0737726041	0.1187678555	0.037374423	0.1662748491	-0.0528322367	-0.06616312070000001	0.1789526943	0.0538145613	-0.0802227769	0.0674296335	0.0497086255	-0.014230006699999999	0.0578527124	-0.058930258099999994	0.050976696200000005	0.1287343162	0.1300021248	0.2053972858	-0.0948505975	-0.054132458200000004	-0.08612525720000001	-0.0948648764	-0.1072425741	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0161926	3.4000000000006247e-06	0.00026220029476	1.1560000000004247e-11	-0.0377167	-0.06702949999999999	0.004492953870249999	0.0014225494588900002	-0.0258323	-0.0720433	0.005190237074890001	0.00066730772329	0.00145057	0.001229227	1.5109990175290002e-06	2.1041533249e-06	0.00041366	-0.000202936	4.118302009599999e-08	1.711145956e-07	-0.000504055	0.0	0.0	2.54071443025e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30150.07421875	134.890625	18195.480712890625	909026975.3961334	22048.302734375	7.515625	56.484619140625	486127653.46664816	21621.5078125	-3.107421875	467489600.08599854	9.656070709228516	1.335308	22.076754	0.14280969999999998	-0.11858178679999999	0.0164675245	-0.0231923967	0.08138475839999999	-0.1155479405	-0.053237252199999995	0.163015795	0.005256981	-0.0092404499	-0.0893816664	0.022800556800000003	0.0053286339	-0.0593265937	0.07732067349999999	0.1287193881	-0.0754256212	0.051669903200000006	0.0426526636	-0.0533138625	-0.0122055346	-0.139558392	-0.0827933198	-0.1641816794	0.014473328799999999	-0.015240066100000001	0.024084824900000003	-0.0071971664	-0.21120352350000002	0.0177069118	0.10339825119999999	-0.009717003	0.0071868647	-0.0055968356999999995	0.0170372343	-0.021781728900000002	-0.0158421941	0.2103862781	0.0887111083	0.0829261751	0.08240378059999999	-0.045528790199999995	-0.1164610776	-0.0028560459999999997	0.0046287785	0.0024100454	0.0454243345	0.0778629339	-0.11288001269999999	-0.1383798603	0.09928653900000001	-0.0602073251	-0.1083678015	-0.0585655917	0.0366641883	-0.014254449099999997	-0.083217238	-0.1470588641	-0.0039271396999999994	0.05917337480000001	0.027562907999999997	-0.0372352084	-0.1165378685	-0.17417018829999995	-0.004599659	-0.0662001664	0.0218113923	-0.1143503347	0.0401500328	0.026437037400000002	0.057086258499999994	0.027896566	-0.12154565029999999	-0.039848152000000005	0.038262821600000003	0.1185334356	-0.0246028673	-0.0367396728	0.058355171399999996	0.12716465359999998	0.1168975599	-0.09521332960000001	-0.1965304491	-0.0766312173	0.0116200528	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0161716	2.1000000000000185e-05	0.00026152064656000004	4.4100000000000783e-10	0.0243468	0.0620635	0.003851878032249999	0.0005927666702399999	0.013178799999999996	0.039011099999999986	0.0015218659232099994	0.00017368076943999995	0.000674782	-0.000775788	6.01847020944e-07	4.55330747524e-07	0.000472154	5.8494000000000026e-05	3.421548036000003e-09	2.2292939971599998e-07	-0.000504055	0.0	0.0	2.54071443025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30111.244140625	-38.830078125	1507.7749671936035	906687023.6963234	22047.83203125	-0.470703125	0.2215614318847656	486106897.2782135	21548.775390625	-72.732421875	464349720.8356057	5290.005191802978	1.30276	21.538637	0.05548935	-0.0194740131	0.0039937276	0.182608572	0.0474313292	0.0408774002	-0.011484728500000001	-0.0137740223	-0.0263499222	0.0004919184	-0.0554440009	-0.0920983122	0.060841358099999986	-0.0384294247	0.0456834786	0.0600940976	0.0378774746	0.12387990509999999	0.1730032734	-0.04453395	0.1590901751	0.0527988012	0.0267867717	-0.0053014835	-0.05139262519999999	0.0834593283	0.0989072765	-0.0660024817	-0.10446387	-0.1064094417	-0.0341425706	-0.057925591900000004	-0.0116555786	0.0998863081	0.09757303839999999	-0.0369002865	0.0735623767	-0.0585800054	-0.0646714808	-0.237788915	0.0060306027	-0.0439266964	-0.0083983001	-0.0237811271	-0.1717064247	0.043831670499999996	0.1649418778	0.04288962019999999	0.0450079735	-0.0112585232	0.0325571135	-0.022205688300000002	-0.0291614424	-0.08025775639999999	-0.0724967428	0.0436920247	-0.074139832	-0.051122960999999995	0.0040140167	-0.050543176100000003	-0.0145478372	-0.169205075	0.12113324619999999	0.0908310812	0.0491884133	-0.002900875	0.0294510054	-0.0337942119	-0.0772668181	-0.1991392096	-0.06761533480000001	-0.07511379509999999	-0.077203805	0.029096566400000006	0.0159888467	0.1819744057	0.0289975809	-0.09092890529999999	-0.0152990929	-0.1708375494	-0.0090541264	0.1590188356	-0.09752640119999999	0.024468742	-0.0470525847	0.120326335	0.1161887065	0.1093977275	-0.0161711	5.000000000005e-07	0.00026150447521	2.5000000000050007e-13	0.0190732	-0.005273600000000001	2.781085696e-05	0.00036378695824	-0.0139596	-0.0271384	0.0007364927545599999	0.00019487043216	0.000973275	0.00029849300000000004	8.909807104900002e-08	9.47264225625e-07	0.00030911	-0.000163044	2.6583345936000002e-08	9.554899210000002e-08	-0.000504055	0.0	0.0	2.54071443025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30319.890625	208.646484375	43533.35544204712	919295767.5119627	22041.62890625	-6.203125	38.478759765625	485833404.84083563	21556.490234375	7.71484375	464682271.2247048	59.51881408691406	1.092362	18.06011	0.07404115	0.10134324609999999	-0.11248136119999999	0.055867299100000004	0.014964628999999997	0.0163048844	0.0771783237	-0.0758516791	-0.0614258588	0.012547113799999999	-0.0231110153	-0.18400792359999998	0.12321698519999999	-0.1088942041	0.1038039492	-0.043710535999999994	-0.1110973775	-0.0693277286	0.1534344245	-0.0573966863	0.08741417470000001	-0.1269612078	-0.0834979967	0.0153760674	0.0485466561	-0.058258078899999996	0.0856151345	-0.2669236349	-0.0395583907	0.0605804011	0.011061841499999999	-0.0835952704	0.071487673	-0.030811648100000002	-0.0806475049	0.028764793599999998	-0.0430559559	0.1313814901	0.0297837077	-0.008140169499999999	0.0573071142	-0.0784683205	0.1083843083	0.1040838339	-0.0551376417	-0.1165681168	0.1444984101	0.0377776087	0.0033551876	0.025798501600000003	-0.0107551944	-0.0229713917	0.0471860442	-0.0773653319	-0.1937340132	0.0708669908	-0.08846699400000001	0.0234648459	-0.0887631631	0.1043634867	0.094973294	-0.1544415132	0.029488707799999996	-0.0649752353	0.0195506673	-0.17857197190000001	-0.0049694414	-0.007145884200000002	0.0604606889	-0.0908600331	0.0270565561	0.2178457118	0.025152042700000002	-0.0818902146	0.0786915983	0.0848504358	0.0242214764	0.0753363308	0.11432989310000001	0.036991872	0.114017886	0.0186958447	-0.0489277116	-0.006237196899999999	0.0174546325	0.1198669825	0.1143757435	0.10540925529999999	-0.0161765	-5.399999999999156e-06	0.00026167915225	2.915999999999088e-11	-0.0040309	-0.0231041	0.0005337994368099999	1.6248154809999998e-05	0.010591799999999998	0.0245514	0.0006027712419600001	0.00011218622723999996	0.000488607	-0.0004846680000000001	2.3490307022400002e-07	2.3873680044899995e-07	0.000266173	-4.2937000000000046e-05	1.8435859690000047e-09	7.084806592899999e-08	-0.000504055	0.0	0.0	2.54071443025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30023.326171875	-296.564453125	87950.47485733032	901400114.4227943	22038.7265625	-2.90234375	8.423599243164062	485705468.4966431	21497.615234375	-58.875	462147460.76523215	3466.265625	1.226966	20.285532	0.06281948500000001	0.1508374803	0.0761903345	-0.0028549494	0.082149116	-0.0025004436	0.19505668	0.0952394137	0.0664065418	0.0200007557	0.036306903	0.0477227683	-0.0307662029	-0.0894293617	-0.06800722370000001	0.0646790782	0.0544683316	-0.0723130172	0.0663927805	0.057807026500000004	-0.0953637348	0.1679968635	0.09704881539999999	-0.107867831	-0.0723138883	-0.0650207959	-0.0997425143	-0.1261461647	-0.061527050800000004	0.0034839227	0.0142494677	-0.0352399911	-0.0093288837	-0.0304397179	0.0465738495	0.0059738084	0.046454345599999995	-0.0758260521	0.0143001246	-0.0231826215	-0.0453071438	0.0056508242000000005	0.1357497216	-0.0826022047	0.0336626918	0.0219989552	0.0640707041	0.0940526596	-0.029068974700000007	-0.1479209474	-0.1399638198	0.0455077941	-0.0118516807	0.055867071100000006	0.026435128500000002	-0.047472405499999995	-0.0982593433	-0.0413810727	0.0542329765	-0.0564821246	0.0881167867	0.08861586169999999	-0.1654217758	0.1261813279	0.0108542403	0.1529494472	0.0337992596	-0.027619124100000003	-0.0405548334	0.006089713199999999	0.00030040970000000004	0.1138593858	-0.040830088	-0.013589309499999999	0.0449738014	0.0634426133	0.0162702307	-0.0284546217	-0.0079946793	-0.09410353029999999	-0.0099289072	0.0409624879	-0.047479306	-0.11488489880000001	-0.0528500945	0.11934271980000001	0.112315068	0.1009072399	-0.00641086	0.00976564	4.10991259396e-05	9.536772460959998e-05	-0.00401716	1.3739999999999933e-05	1.8878759999999812e-10	1.6137574465599993e-05	0.00702806	-0.0035637399999999984	1.2700242787599988e-05	4.93936273636e-05	0.00105047	0.000561863	3.1569003076900003e-07	1.1034872209e-06	6.89707e-05	-0.0001972023	3.888874712529e-08	4.7569574584899995e-09	-0.000273593	0.000230462	5.3112733444000005e-08	7.485312964899999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30020.501953125	-2.82421875	7.976211547851562	901230537.517582	22040.84765625	2.12109375	4.499038696289063	485798965.4060211	21565.458984375	67.84375	465069021.20676035	4602.7744140625	1.560214	25.795147	0.14875386	0.016887307600000002	0.1049609398	-0.0452878816	0.1108256298	-0.0242803432	0.0291216216	-0.056808436	0.018802573700000002	0.0948817077	-0.0485863713	0.0156586379	0.0114963602	-0.0090302297	-0.0197188923	0.026131784100000003	0.0446707413	-0.1516114585	-0.1122016619	-0.1438663315	-0.05044693980000002	-0.0210823168	0.0422577317	-0.1014262207	-0.0462607735	-0.1070857684	-0.0445774085	-0.1485941232	0.013927283300000001	0.080549422	-0.151580451	0.16790428059999998	0.1015411079	-0.1566389393	0.0466753809	0.0187034616	0.0809646227	-0.0107518522	-0.1347251132	-0.0923557909	-0.041160969	-0.0683677296	0.02283401	-0.09077738140000001	0.035483558	0.018810133899999998	0.05915338730000001	0.1155088177	-0.0205725184	0.0607295468	-0.021176020099999998	0.0786841732	-0.0372605302	-0.0875648934	0.0102604376	0.0008621374	0.0009282830999999999	-0.0043032987	0.016926591	-0.0337774431	0.0431118641	0.1404331374	-0.014487574199999999	-0.0841105358	0.1323058401	0.0413795306	0.0138065625	-0.0662000533	0.0578340105	-0.0580287418	-0.021296432200000003	0.1380491012	-0.0262001227	-0.1429065192	0.1186020758	-0.2683538856	0.012633651599999999	-0.05248894230000002	-0.07111277120000001	-0.08958932189999999	0.0519404237	0.1234029313	0.047171797	-0.0788284268	0.0138775398	0.11875383099999999	0.1100111431	0.0959136145	0.008166269999999998	0.014577129999999997	6.668796571289998e-05	0.00021249271903689992	-0.0944828	-0.09046564	0.008184032020609598	0.008926999495839999	0.0308963	0.02386824	0.0005696928806975999	0.0009545813536899998	0.000810245	-0.00024022499999999994	5.7708050624999975e-08	6.56496960025e-07	6.89707e-05	0.0	0.0	4.7569574584899995e-09	-0.000116961	0.00015663199999999995	2.4533583423999996e-08	1.3679875521e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
