csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
30844.34375	n/a	n/a	951373541.3681641	22301.1953125	n/a	n/a	497343312.366272	21723.748046875	n/a	471921229.2041054	n/a	n/a	n/a	n/a	-0.0247156077	0.0276217206	0.0628402666	0.0794401659	-0.011829466200000001	-0.10395122679999999	0.030532217599999998	-0.0038255453	0.0297756582	0.0169911735	-0.1158339983	0.044862657599999994	-0.0116087873	0.055373213600000006	-0.019910313500000002	0.0215716495	-0.1569491244	0.0112924362	-0.23005356870000002	-0.10632799789999996	0.0395050652	-0.18190442440000001	0.0518337525	-0.0075203489	0.0154136468	-0.0113612395	0.0051256637	-0.048766045099999995	0.0245357593	-0.0164236399	0.058547016699999996	-0.0141278462	0.1207382007	-0.0957311053	0.0624298763	-0.0348223803	0.11079211060000001	0.07363930490000001	-0.06612121309999999	0.0414980018	-0.1029807892	-0.027284934900000002	0.0791416096	0.008645825	-0.0478931686	0.1582742512	0.0023725754	0.0755439203	-0.0329189395	-0.0096579007	0.075538152	0.0113851028	-0.0174836532	0.1309773339	-0.0761289461	-0.014621120900000001	0.0967926579	-0.0309013983	0.006051063000000001	-0.0265436046	-0.10722768220000001	0.0230809461	-0.0548723301	0.0265204614	-0.0638060369	0.0911094567	-0.010793608799999998	0.0940395203	-0.2301614739	0.0564143133	-0.038005283	0.1614535651	-0.0604077051	0.1244616015	-0.1068580244	0.0250653244	-0.060867448	0.067209539	-0.011046214399999999	0.0013678492999999999	-0.00045488589999999996	0.0163623904	-0.0204264724	0.0888362875	-0.07768009940000001	-0.020157661599999998	0.1102902173	-0.0369889957	0.125453426	-0.1098502788	0.0732123949	0.014472711499999999	-0.1574526098	-0.012106191	-0.0158292259	0.0646065586	-0.1329980185	0.1282654414	0.0083627948	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0258526	n/a	0.0006683569267600001	n/a	-0.0550365	n/a	n/a	0.0030290163322500003	6.32421e-05	n/a	n/a	3.99956321241e-09	0.00104613	n/a	n/a	1.0943879769e-06	0.000489404	n/a	n/a	2.3951627521599997e-07	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30759.431640625	-84.912109375	7210.066318511963	946142634.8542824	22310.69140625	9.49609375	90.17579650878906	497766951.0249176	21755.75390625	32.005859375	473312828.0293121	1024.3750343322754	1.603728	23.80463	0.1045942421	-0.0037348757	0.0755115222	-0.0100490658	-0.0182980735	-0.0048927065	0.11429996960000001	0.035284715099999996	-0.0176557877	0.033007488	0.0555352988	-0.0122207615	-0.068716126	-0.0677935228	0.2167691112	-0.0586657234	-0.028436424199999998	-0.09994090439999999	0.027877014300000003	-0.0341620562	-0.0525773716	-0.0266874933	0.0273423569	-0.06917922509999999	-0.000100905	-0.0639970665	-0.0617981888	-0.0446445103	0.0960898708	-0.0008352046000000001	0.0054793824	-0.1106420511	0.0404926058	0.0264976894	0.0625687836	0.2750150785	-0.14424527269999998	0.100476781	0.0187559237	0.1342361457	0.0090158694	-0.0020880767999999997	-0.0192248319	0.08069560320000001	0.007160279	0.0452805598	0.0624001671	-0.0820117314	-0.033615962799999996	-0.044949946500000004	0.0728991821	-0.0118349394	-0.06517235610000001	-0.0080224305	0.008771837099999999	-0.0097076935	0.0073639626	-0.1108671299	-0.027404730699999998	0.0427179512	-0.0068276303	-0.0573933991	-0.029899972099999998	0.07658980309999999	-0.09132537210000001	-0.1765947894	0.1289094317	-0.0023325891	0.0341593209	-0.0142466021	0.057955870300000004	-0.03636684	-0.038425025	0.1100405959	-0.0666829993	0.0778195186	0.0095015098	-0.0397634537	0.0341804091	0.0206284651	0.0227743104	-0.0031007416	-0.023222651400000002	-0.0421522791	-0.1705483932	-0.16790600149999999	0.035687339900000004	0.0740654759	0.044627238	-0.0843500622	-0.14643757640000002	-0.0233804999	0.09338096800000001	-0.2068395863	0.0728133019	-0.045887414800000005	0.0399683215	0.03493052	0.0595735555	-0.0406700431	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0233144	0.0025382000000000013	0.0005435612473599999	6.4424592400000035e-06	-0.0731922	-0.0181557	0.00032962944248999984	0.0053570981408400005	-0.0334305	-0.0334937421	0.0011218307598613122	0.00111759833025	0.00200351	0.00095738	9.165764644000002e-07	4.0140523201e-06	0.000438652	-5.075200000000005e-05	2.575765504000005e-09	1.92415577104e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30965.6015625	206.169921875	42506.036685943596	958868480.1275023	22294.615234375	-16.076171875	258.443302154541	497049868.4488258	21796.744140625	40.990234375	475098055.1318703	1680.1993141174316	1.463883	21.728872	0.09424206	0.1357168744	-0.0810670374	0.10916770070000001	0.0030431332	-0.0409354229	-0.0685175783	-0.0731916502	-0.05640921700000001	-0.056213710199999996	-0.1094995091	0.0145928653	-0.023546610099999997	-0.0532508279	0.22091478239999998	0.0480110663	-0.0259116577	-0.0376539037	0.0500316185	-0.0594295489	-0.07378303259999999	-0.046187525800000004	-0.0309999321	0.0712989647	-0.0029241877	-0.0328492365	0.029204010099999997	0.0891006692	0.0008200485	-0.1675325143	0.0403479323	0.0390496793	-0.055092054800000005	-0.0200855614	0.0852139341	-0.0371497656	-0.1431680965	0.0218047875	-0.1452325454	-0.1102428754	-0.0523379162	-0.0445784233	-0.024695211	-0.0675141286	-0.048911984500000005	-0.017464732	-0.0663774999	0.07719134030000001	-0.0697529901	0.1503094151	-0.009634161899999999	0.11313729859999999	0.0082522714	-0.0074525244	-0.0146839984	-0.0056821253	-0.0391616223	0.064217681	0.0624359097	0.00935061	0.0524643709	0.10529324779999999	-0.0240139954	-0.0195542241	-0.036197278199999995	-0.1996206325	0.0982932409	-0.080717998	0.047956721900000006	-0.031173885	0.028768078	-0.0465717899	0.10757444449999999	0.026938862799999998	0.0341396986	0.0335672699	-0.051132929199999996	0.1229704591	-0.0352082065	-0.129662406	-0.060297190999999986	-0.0513077974	-0.0928643743	-0.0743682079	-0.0636230425	0.0362235178	0.012256690700000001	-0.0889788887	-0.0857220354	-0.0582695478	-0.0188849171	0.1216883025	-0.0832358739	0.0719382303	0.0387868834	-0.0365775184	-0.0313972551	-0.0216375292	-0.1141186624	-0.1092132408	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.023315400000000003	-1.0000000000044695e-06	0.0005436078771600001	1.000000000008939e-12	-0.0897223	-0.016530100000000006	0.0002732442060100002	0.008050091117290001	0.00765246	0.04108296	0.0016878096023616002	5.85601440516e-05	0.00129902	-0.0007044900000000001	4.963061601000002e-07	1.6874529604e-06	0.000410582	-2.8069999999999994e-05	7.879248999999996e-10	1.68577578724e-07	1.0587899999999999e-22	1.0587899999999999e-22	1.1210362640999998e-44	1.1210362640999998e-44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30872.400390625	-93.201171875	8686.458438873291	953105105.8790627	22298.654296875	4.0390625	16.31402587890625	497229983.4515419	21763.568359375	-33.17578125	473652907.7331887	1100.6324615478516	1.362226	20.219936	0.111565595	0.072123835	-0.0017684983	-0.0739661125	-0.11599990140000001	-0.0245920175	0.0319248905	-0.048726709699999995	-0.0832590314	0.0726567725	0.06951170570000001	0.0220803164	-0.0595141191	-0.1256634039	0.122153168	0.0688320203	0.0309655742	0.0435083914	-0.0280409729	0.0545945611	-0.1610863628	-0.0135869848	0.0908484253	0.0085321944	0.08748080720000001	0.1014203431	0.0004211207	0.037711738700000004	-0.0049131023	0.0046914931	-0.0390596505	-0.0063315962	0.059718375899999995	-0.0347173006	0.0195944125	0.1319575881	-0.037834643	0.015447985	0.0782703776	0.0397270296	0.0285637775	0.0008037109	0.0363964093	0.008101676	-0.0377122605	-0.1059787301	-0.11811969359999999	0.0899428145	0.0387389873	0.0444221613	0.047275677300000006	-0.0546082158	-0.0283054299	-0.0308555575	-0.1188615088	0.0865416838	-0.024635172599999998	-0.034207378	0.0276999301	0.1503404816	0.0268339452	-0.0268919614	-0.12839030099999998	0.0056516008	-0.0346342818	-0.12176677720000001	-0.0267962537	-0.033378687000000004	0.0150583611	0.0209602477	-0.0496388046	0.0649733768	0.0486927074	0.0567865476	-0.1141077876	0.0039576658	-0.1171902244	-0.012323791499999999	-0.0211100303	-0.0352589111	0.0796265319	-0.0043919467	0.0622237687	-0.0480290656	-0.0552258715	-0.0926094771	-0.0031660831	0.0745830838	0.0053261370999999995	0.08683323650000001	0.0090395192	0.0137230415	-0.0022943574	0.048192342400000004	-0.1212971442	-0.0175684723	0.08515294970000001	-0.0771962794	-0.08721171130000001	0.0888024928	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.015937299999999998	0.007378100000000005	0.00025399753128999995	5.443635961000008e-05	-0.04682	0.0429023	0.0018406073452900003	0.0021921124	-0.0353056	-0.04295806	0.0018453949189636	0.0012464853913599998	0.00161333	0.0003143100000000001	9.87907761000001e-08	2.6028336889e-06	0.000412618	2.036000000000019e-06	4.145296000000078e-12	1.70253613924e-07	-5.01967e-05	-5.01967e-05	2.51970869089e-09	2.51970869089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31043.28515625	170.884765625	29201.60312271118	963685553.2922516	22308.853515625	10.19921875	104.02406311035156	497684945.18161386	21786.2890625	22.720703125	474642391.1148071	516.2303504943849	1.391032	20.64752	0.08565478499999997	0.0468286763	-0.1290904226	-0.14503425220000002	-0.0021864285	0.0001786235	-0.09688640470000001	-0.0192889614	-0.0893955785	0.052440165999999996	0.027972930400000002	0.0784876992	-0.0335127315	-0.1501342201	0.07970025110000001	-0.0861709329	0.0486839763	-0.1645486727	-0.0224394594	0.0661032218	0.024588229399999998	-0.0681505632	0.050573485999999994	0.0076022135	-0.041498895099999995	0.0569002797	-0.0412080886	-0.0548066299	-0.0381643634	-0.1146994703	0.0557600287	-0.0167762773	0.12048430449999999	-0.0603938213	0.0823469876	-0.011808886299999998	-0.0532257245	-0.0346382664	0.08803705070000001	0.08765071349999999	0.0807165666	-0.150053235	-0.019679187	-0.0380365928	0.0859838658	-0.0635177587	-0.0310509488	0.1204212922	-0.0348811878	0.1091792553	-0.1134414271	-0.1128171125	0.09277983449999999	-0.1230440377	0.1385126305	0.06953060400000001	-0.0031379576	0.0833011108	-0.0093292878	0.08355455269999999	-0.0040410401	0.0051852262	-0.138019753	0.049697642800000004	-0.0731992855	-0.0980797325	0.0628513352	0.092369428	-0.1388194765	-0.0156399119	0.0548973466	0.0427907094	-0.0027239547999999996	-0.037605656099999996	-0.0215825279	0.0664073012	-0.10222899460000001	-0.0760546098	-0.0477851225	-0.0488466683	-0.0794002189	-0.029610324500000007	0.0870322897	-0.0300693771	-0.16335529880000002	0.030497339900000007	-0.0230229345	0.0380206301	0.1089457015	0.0532081759	0.047338515	0.1809099555	-0.0391001867	-0.0803942196	-0.0688982534	0.0596822992	-0.0654059171	-0.14785919320000002	0.0405176253	0.0742129794	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.014075399999999997	0.0018619	0.00019811688516	3.4666716099999986e-06	-0.0817687	-0.0349487	0.0012214116316900002	0.006686120299689999	-0.014547	0.0207586	0.00043091947396000014	0.000211615209	0.00119128	-0.00042205	1.7812620249999996e-07	1.4191480384000004e-06	0.000323153	-8.9465e-05	8.003986225e-09	1.0442786140900001e-07	0.0	5.01967e-05	2.51970869089e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31008.126953125	-35.158203125	1236.0992469787598	961503937.1411172	22317.951171875	9.09765625	82.76734924316406	498090944.5101967	21710.60546875	-75.68359375	471350389.8197174	5728.006362915039	1.260633	18.711967	0.09282536	-0.0470876987	-0.1656568588	-0.1455442747	0.0741000658	0.0674169275	-0.114905731	-0.1108668599	0.0281172398	0.0336081161	0.0030507960999999998	0.024060932900000002	-0.102562994	-0.062148104	-0.09584857890000001	0.09259962599999999	0.0512234843	0.048431673499999994	-0.0379039667	0.047458450199999995	0.0591591918	0.129325453	-0.12445166810000001	-0.0554198191	-0.0078613277	0.0065416736	0.135371604	0.0218325188	0.0396408142	0.035330412400000004	-0.019428533	-0.0286846073	0.10306065	-0.0203461414	-0.07346071650000001	0.1170892175	-0.0398639604	0.0697717882	-0.1048934211	-0.098797262	0.11685341689999999	0.0089522	0.0286176489	-0.0712479694	-0.1225880177	0.0146385941	-0.08430601480000001	-0.10627051720000001	-0.12873710160000001	0.023805705099999998	-0.1829652124	-0.1344928708	-0.0073136995	0.0679818864	-0.0782749858	-0.1140161999	0.0512406901	0.11021021630000001	0.12895748099999998	0.0425153676	-0.0143363392	-0.0039426089	-0.041028734500000004	-0.053765136500000005	-0.08873612550000001	0.0518064466	-0.11039156439999999	-0.0185821312	-0.0032209833000000003	0.0152162457	-0.08670649539999999	-0.0035938480999999998	-0.09706288699999999	-0.0008976377000000002	0.0952568005	-0.0813476739	0.028985231400000002	0.11194202210000001	-0.1041407533	0.0254605126	-0.0177783749	-0.0089776063	-0.039067703100000004	-0.0122609044	-0.0011340437	-0.06430856360000001	-0.009331957	0.09747677449999999	-0.1436255094	0.039991192599999996	-0.0589282911	-0.0031865066999999998	0.1280964389	0.0249389082	0.006698630400000001	-0.0667562221	0.008193323399999999	0.07807778950000001	0.0670863156	0.1303128875	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.00375699	0.010318409999999998	1.41149738601e-05	0.00010646958492809996	-0.0476731	0.034095600000000004	0.0011625099393600005	0.00227272446361	-0.0293398	-0.014792799999999997	0.0002188269318399999	0.0008608238640399997	0.0016974	0.0005061199999999999	2.561574543999999e-07	2.88116676e-06	0.000489404	0.00016625100000000002	2.7639395001000005e-08	2.3951627521599997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30985.642578125	-22.484375	505.547119140625	960110045.9793127	22291.005859375	-26.9453125	726.0498657226562	496888942.22269064	21761.140625	50.53515625	473547241.3010254	2553.802017211914	1.14986	17.067727999999995	0.06959808	-0.0744123142	-0.1129256166	-0.057186239699999995	0.059470192699999994	-0.000756215	-0.076052019	-0.1416726988	0.0275369673	0.1232280001	0.0892260741	0.0326453866	-0.1710034202	0.0069377147	-0.029215137999999998	-0.0287806391	-0.0582629051	-0.0545878337	0.0749195449	0.1508596491	-0.0053269612	-0.0792744391	-0.021640320600000002	0.0165889194	-0.038366878300000004	-0.06491222690000001	-0.12729686310000002	0.025526140099999997	-0.041317077599999995	0.04582876650000002	0.0372812277	0.0309771645	0.0798111109	-0.013330945700000001	-5.72654e-05	0.0008118829	0.0300726387	0.0982333792	0.0083047706	0.11123044800000001	-0.014684000400000001	0.08486108	0.065305221	0.0157635971	-0.0371702434	0.1656404726	0.14340223929999998	-0.0406654366	-0.011923337800000001	-0.0112345823	-0.126759607	-0.0480360119	0.006684461	0.1134682794	-0.042327618399999996	0.0134543301	-0.0200631246	0.0667969199	0.1559642458	0.1075775549	-0.018353253700000002	-0.0404729639	0.0004122311	0.1069335592	-0.1289226848	0.0418996113	-0.0154412629	0.0121923054	-0.1550710025	0.1191988635	0.0058949621	-0.0163355354	0.10703274089999999	-0.0174066222	0.0173012293	0.018914069	0.0081766037	-0.0651963506	0.1115559534	0.0183179084	-0.0015293814000000001	-0.0412396788	0.0948701173	0.0144932721	0.0127964665	-0.0741617426	-0.0314208605	0.0481690776	0.063942391	-0.119663115	-0.0823768849	-0.0714808861	0.1402394555	-0.0200702901	0.157648848	-0.0121123384	-0.042899065099999995	0.1051629652	0.0509111957	-0.0203058692	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.00909812	-0.00534113	8.277578753439999e-05	2.8527669676899993e-05	-0.0791669	-0.031493799999999995	0.00099185943844	0.0062673980556100005	-0.0377202	-0.008380400000000007	7.023110416000011e-05	0.00142281348804	0.00134746	-0.00034994	1.2245800359999998e-07	1.8156484516e-06	0.00035168900000000003	-0.000137715	1.8965421225e-08	1.23685152721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31202.755859375	217.11328125	47138.1768951416	973611973.2197608	22341.103515625	50.09765625	2509.775161743164	499124906.2958717	21771.96875	10.828125	474018623.25097656	117.248291015625	1.26127	18.721426	0.0909133	-0.0636557801	-0.13889547130000002	0.1490796249	-0.0191802528	0.1535250869	-0.0237243874	-0.11756195720000001	0.0145649544	0.0298505243	-0.22950992350000002	-0.0222969375	0.027938661099999998	0.127020339	0.0196734405	-0.0469609316	-0.060512295	-0.1533267787	0.0451213129	-0.0767586558	0.0601210708	-0.012734840700000001	-0.0401978113	-0.0330712388	0.102041539	0.1321461727	-0.1516457582	-0.0385390771	0.0796659445	0.0391067948	-0.0825065408	-0.1868152789	-0.1910899806	-0.08926028130000001	-0.0156574357	-0.16929526690000002	0.030632757599999998	-0.0912566918	0.0550055999	0.0352361982	-0.10238044800000001	0.17638766670000006	0.114451669	0.2033412762	-0.0161974495	-0.09569473210000001	0.0504887864	0.047890640899999996	-0.037781582	0.002035931	-0.1381015088	0.1762679656	0.1098484851	-0.0264709179	0.0663299076	0.13874236310000002	0.1550105114	0.041853853999999996	0.1470700308	-0.0186942523	-0.0932531382	0.1525418938	0.145595187	-0.0621090123	0.0150263741	0.0125901828	0.1558187582	0.0538600657	0.0025447574	-0.0484230271	0.0787126412	0.0919889024	0.0317684862	0.07737818269999999	-0.0231114899	-0.062497659299999994	-0.1332749571	-0.0263422083	0.1530426823	0.1694022591	0.0798559429	0.088744299	-0.0610595822	0.055961374	-0.0206273083	0.2368200362	0.0048672484	-0.04283275190000002	0.1082942766	-0.0439980229	0.0279157823	-0.1823246816	-0.023745656400000002	-0.0200988418	0.0380862987	0.024707031	0.1024433248	-0.1538790673	0.1021807209	-0.0408671967	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.00239372	0.006704399999999999	5.729895438399998e-06	4.494897935999999e-05	-0.0543121	0.024854800000000003	0.0006177610830400003	0.00294980420641	0.0051257	0.0428459	0.00183577114681	2.6272800489999995e-05	0.0010915	-0.00025595999999999995	6.551552159999998e-08	1.19137225e-06	0.0004258930000000001	7.420400000000002e-05	5.506233616000004e-09	1.8138484744900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31013.001953125	-189.75390625	36006.54493713379	961806290.1445352	22355.875	14.771484375	218.19675064086914	499785147.015625	21777.240234375	5.271484375	474248192.22568136	27.78854751586914	1.138281	16.895851	0.14375651000000006	-0.1157166713	-0.019134186299999998	0.004188389	-0.0713533022	0.1750667784	-0.051227003	0.021778554500000002	0.0528128622	0.0834626123	-0.0072709117	0.1130737887	0.06802948019999999	-0.0279921107	0.0681511617	0.0294743463	-0.0051466196	-0.0309534613	0.0137979555	0.08526778210000001	0.20699307879999998	-0.046347315	-0.0593758486	0.0120901868	0.133010517	0.0010284856	0.1651902459	-0.098694967	-0.0485599587	-0.0167775519	0.0278671254	0.023932156899999998	0.0445150196	0.18296361960000002	0.1251142005	-0.0785232122	0.0384216344	-0.0551458106	0.0136893732	0.0696505328	-0.0736125596	0.0346430895	-0.024382478399999997	-0.0667005789	0.014288548100000001	0.0130960523	-0.024655225	-0.0088483533	0.084544668	-0.1060640741	-0.0559895059	0.0294377239	-0.0412403255	-0.0049969546	-0.0094803204	0.17814888620000002	0.1684757049	0.0600274708	0.0185426928	-0.0201397938	-0.1169976983	0.049907128200000005	-0.09849919859999999	0.0814482718	0.0408595275	-0.0956163738	0.027408932999999996	-0.042659520599999994	-0.1525764617	0.0771477991	0.0687323848	-0.029432874100000006	-0.0845690498	-0.0137820752	-0.0212574287	-0.18361697359999998	0.0756437301	-0.0232648221	-0.1088487018	0.0565257466	-0.1385558596	-0.0041624122999999996	0.0100958548	-0.011272975400000001	0.0913883301	-0.0136020538	0.0412512246	-0.152026357	0.0757225326	-0.0682655292	0.10042239050000001	0.0206463304	-0.0826011326	0.0252023461	-0.062174770899999995	-0.024261286200000003	-0.035013980699999996	0.0128715522	-0.1468392375	-0.0408968283	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.00588204	-0.00348832	3.45983945616e-05	1.21683764224e-05	-0.108795	-0.054482900000000015	0.002968386392410001	0.011836352024999998	-0.0430269	-0.048152600000000004	0.00231867288676	0.00185131412361	0.00168778	0.00059628	3.555498384000001e-07	2.8486013284e-06	0.000332895	-9.299800000000006e-05	8.648628004000011e-09	1.10819081025e-07	-6.33758e-05	-6.33758e-05	4.01649202564e-09	4.01649202564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30952.669921875	-60.33203125	3639.953994750977	958067775.2925453	22315.31640625	-40.55859375	1644.999526977539	497973346.3110504	21791.501953125	14.26171875	474869557.3730507	203.3966217041016	1.122761	16.665495	0.14281445000000004	-0.1020502354	0.015668281000000003	0.0135811659	-0.053946463099999994	0.046952980899999996	-0.0195216961	0.08349731120000001	-0.045916535599999996	0.10915561160000001	0.0058699848	0.0274059911	0.11419998210000001	0.0286328311	-0.0543852243	0.11034415449999999	-0.0086286423	0.0685802909	0.0550269906	0.1091442039	-0.099911199	-0.0597229675	-0.0536207734	0.0506889187	0.0888461876	-0.0216149473	-0.0778597702	0.021764522799999998	0.1618654441	0.0601346406	-0.0809464644	0.0685519078	0.0397020884	-0.0184944818	0.1145861221	-0.11775338070000001	0.0009716527000000001	0.054658634000000005	0.0255869671	-0.0631576188	0.0337024796	-0.0425586707	0.0324479667	0.0647354341	0.0837925961	0.0030113290999999997	-0.011374589	-0.0445059876	-0.0276874651	-0.0892674112	-0.042074275099999996	0.0202993076	0.0171237621	-0.0897456739	0.094459343	0.0639419932	0.03881522	0.0206642126	-0.0945899191	0.0762272107	-0.0751925305	0.0283448683	-0.0238445571	-0.0198375947	0.1448630914	0.0260143054	-0.05057893	-0.0826800927	-0.0227203957	0.1066931658	-0.0646618081	-0.1131936023	0.1095154916	0.08727152630000001	-0.0416535573	-0.054274177699999995	-0.0466360207	0.0472277935	0.08593416289999999	0.112031479	-0.0395215381	0.05599904	0.0460728345	-0.0074873382999999984	-0.0734650231	0.0028264181	-0.13565689720000002	0.006460513	-0.069061775	0.0516308588	0.0522474474	0.029708057599999997	-0.0509674182	-0.0294338673	0.07451391	0.0920311428	0.0073010056	0.06863164940000001	0.0463127292	0.0007039593	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0139805	-0.00809846	0.00019545438025	6.55850543716e-05	-0.0512502	0.057544800000000014	0.003311404007040001	0.00262658300004	-0.014953	0.028073900000000002	0.0007881438612100001	0.000223592209	0.000925719	-0.0007620610000000001	5.807369677210001e-07	8.56955666961e-07	0.000489404	0.00015650900000000004	2.449506708100001e-08	2.3951627521599997e-07	0.0	6.33758e-05	4.01649202564e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
