onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0107	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
15.0189	0.8615999999999993	control	0.8615999999999993	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0271	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
25.0353	0.7859000000000016	control	0.7859000000000016	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0435	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
35.0517	1.0711000000000013	control	1.0711000000000013	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0599	1.602800000000002	emotion	1.602800000000002	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0681	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	anger
50.0763	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	anger
55.0845	1.316600000000001	emotion	1.316600000000001	right	incorrect	n/a	male	black	black	black	fear
60.0927	3.5281999999999982	emotion	3.5281999999999982	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1009	4.9	emotion	n/a	n/a	miss	n/a	female	asian	black	asian	fear
70.1091	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
75.1173	0.6722000000000037	control	0.6722000000000037	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1255	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
85.1337	0.7934999999999945	control	0.7934999999999945	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
90.1419	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
95.1501	0.6988000000000056	control	0.6988000000000056	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
100.1583	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	anger
105.1665	1.9180000000000064	emotion	1.9180000000000064	right	incorrect	n/a	male	black	black	black	anger
110.1747	4.9	emotion	n/a	n/a	miss	n/a	female	caucasian	caucasian	caucasian	fear
115.1829	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	fear
120.1911	1.2489999999999952	emotion	1.2489999999999952	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.1993	1.2756000000000114	emotion	1.2756000000000114	right	incorrect	n/a	female	asian	black	asian	anger
130.2075	1.1862999999999886	control	1.1862999999999886	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2157	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
140.2239	0.8485000000000014	control	0.8485000000000014	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
145.2321	1.114200000000011	control	1.114200000000011	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2403	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
155.2485	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
160.2567	2.562000000000012	emotion	2.562000000000012	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2649	1.4096999999999866	emotion	1.4096999999999866	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2731	4.9	emotion	n/a	n/a	miss	n/a	male	black	black	black	anger
175.2813	2.13900000000001	emotion	2.13900000000001	right	incorrect	n/a	female	black	asian	asian	anger
180.2895	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	white	fear
185.2977	4.9	emotion	n/a	n/a	miss	n/a	female	asian	asian	black	fear
190.3059	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
195.3141	1.008499999999998	control	1.008499999999998	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3223	0.8440999999999974	control	0.8440999999999974	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3305	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
210.3387	0.6855000000000189	control	0.6855000000000189	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
215.3469	4.9	control	n/a	n/a	miss	vertical	n/a	n/a	n/a	n/a	n/a
220.3551	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	caucasian	fear
225.3633	2.1052999999999997	emotion	2.1052999999999997	right	incorrect	n/a	female	black	asian	asian	fear
230.3715	4.9	emotion	n/a	n/a	miss	n/a	male	caucasian	caucasian	caucasian	anger
235.3797	1.3055999999999983	emotion	1.3055999999999983	right	incorrect	n/a	male	black	black	black	fear
240.3879	1.6842000000000041	emotion	1.6842000000000041	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3961	4.9	emotion	n/a	n/a	miss	n/a	female	asian	asian	black	anger
