onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0162	4.9	control	n/a	n/a	miss	horizontal	n/a	n/a	n/a	n/a	n/a
15.0245	0.9732000000000003	control	0.9732000000000003	left	correct	vertical	n/a	n/a	n/a	n/a	n/a
20.0328	1.4726999999999997	control	1.4726999999999997	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.041	0.9585000000000008	control	0.9585000000000008	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0493	0.7420000000000009	control	0.7420000000000009	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
35.0575	0.8657000000000039	control	0.8657000000000039	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0658	4.677299999999995	emotion	4.677299999999995	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0741	1.9848999999999961	emotion	1.9848999999999961	left	incorrect	n/a	male	black	black	black	anger
50.0823	2.316600000000001	emotion	2.316600000000001	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0906	1.9391999999999996	emotion	1.9391999999999996	right	incorrect	n/a	male	black	black	black	fear
60.0988	3.6029000000000053	emotion	3.6029000000000053	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1071	1.6154999999999973	emotion	1.6154999999999973	left	incorrect	n/a	female	asian	black	asian	fear
70.1154	1.2331000000000074	control	1.2331000000000074	left	correct	horizontal	n/a	n/a	n/a	n/a	n/a
75.1236	0.6668000000000092	control	0.6668000000000092	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
80.1319	1.3224000000000018	control	1.3224000000000018	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1401	0.6940999999999917	control	0.6940999999999917	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1484	0.7227000000000032	control	0.7227000000000032	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
95.1567	0.9723000000000042	control	0.9723000000000042	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.1649	2.2419999999999902	emotion	2.2419999999999902	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1732	1.6966000000000037	emotion	1.6966000000000037	right	incorrect	n/a	male	black	black	black	anger
110.1814	2.5563000000000073	emotion	2.5563000000000073	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1897	1.8267999999999915	emotion	1.8267999999999915	left	incorrect	n/a	male	black	black	black	fear
120.198	1.461500000000001	emotion	1.461500000000001	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.2062	2.4262000000000086	emotion	2.4262000000000086	right	incorrect	n/a	female	asian	black	asian	anger
130.2145	0.9128000000000043	control	0.9128000000000043	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2227	0.694500000000005	control	0.694500000000005	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
140.231	1.0441000000000145	control	1.0441000000000145	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2393	1.1166000000000054	control	1.1166000000000054	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
150.2475	0.8423999999999978	control	0.8423999999999978	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
155.2558	0.5800000000000125	control	0.5800000000000125	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
160.264	2.8476	emotion	2.8476	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2723	2.014199999999988	emotion	2.014199999999988	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2806	1.8937999999999988	emotion	1.8937999999999988	left	incorrect	n/a	male	black	black	black	anger
175.2888	1.5054999999999836	emotion	1.5054999999999836	right	incorrect	n/a	female	black	asian	asian	anger
180.2971	2.026100000000014	emotion	2.026100000000014	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.3053	1.5578000000000145	emotion	1.5578000000000145	left	incorrect	n/a	female	asian	asian	black	fear
190.3136	0.8903999999999996	control	0.8903999999999996	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
195.3218	0.6401000000000181	control	0.6401000000000181	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
200.3301	1.4077000000000055	control	1.4077000000000055	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
205.3384	0.8392999999999802	control	0.8392999999999802	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
210.3466	1.024000000000001	control	1.024000000000001	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
215.3549	0.8816000000000201	control	0.8816000000000201	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3631	2.3333000000000084	emotion	2.3333000000000084	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3714	1.8109000000000037	emotion	1.8109000000000037	right	incorrect	n/a	female	black	asian	asian	fear
230.3797	2.085499999999996	emotion	2.085499999999996	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.3879	1.56219999999999	emotion	1.56219999999999	right	incorrect	n/a	male	black	black	black	fear
240.3962	2.4498000000000104	emotion	2.4498000000000104	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.4044	1.9574999999999818	emotion	1.9574999999999818	left	incorrect	n/a	female	asian	asian	black	anger
