csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
33296.38671875	n/a	1108649368.5245514	n/a	23052.318359375	n/a	531409381.74197775	n/a	22722.1015625	n/a	516293899.41656494	n/a	n/a	n/a	n/a	-0.0986050558	-0.167353249	0.050927788200000004	-0.000481151	-0.1835328669	0.14185668140000002	-0.14036503	0.101028652	0.0201739809	-0.0034021813	0.0054328386999999995	-0.0590343991	0.1478595633	-0.0199805467	0.0321376017	-0.0022276643	0.11455591720000001	-0.1274002808	0.0792799391	-0.0924144315	-0.0807346074	0.1330161396	-0.11063082210000001	0.0741914298	-0.17025057370000002	0.11699709529999999	-0.0094413875	0.0858113016	-0.0366829157	0.1210739568	-0.0313418935	0.0308237907	-0.0607386822	0.0524796157	-0.0592839437	0.0496199503	-0.0428074161	-0.09440307710000001	0.127137631	-0.0471554602	0.014613793	0.0764420939	-0.022781031	-0.0091557324	-0.023914693799999998	-0.2165596329	-0.0687868258	0.06105184440000001	0.0182152789	-0.1447724809	0.1293127818	-0.0518229262	0.1172040822	-0.0191723482	-0.17099750149999998	0.1589577215	0.0602412621	-0.12097420240000001	-0.0318064687	0.052706921100000005	-0.0211591448	0.0964270158	-0.1342901115	0.049773012199999994	-0.062398450099999996	0.08086342219999999	-0.0879792464	0.031557797400000004	-0.0075317225	0.1179728949	-0.013004118700000001	0.19852242309999998	-0.06777782610000001	0.138186434	-0.0848855426	0.0403787956	-0.1324847076	0.1573963245	-0.008761805	0.0456430695	-0.0011771408	0.0700025276	-0.0440633829	0.0698073146	-0.0873078217	0.044710550700000004	-0.0033314156	-0.1337857027	0.098104126	-0.0314066125	0.009719694000000001	0.0338846892	0.066702188	-0.011987211499999999	-0.0395052142	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.06606319999999999	n/a	n/a	0.004364346394239997	0.0976583	n/a	0.009537143558889998	n/a	-0.302797	n/a	0.091686023209	n/a	0.00272844	n/a	n/a	7.4443848336e-06	0.00284342	n/a	n/a	8.0850372964e-06	0.000328532	n/a	n/a	1.07933275024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33360.2421875	63.85546875	1112905758.8086548	4077.5208892822266	23083.84375	31.525390625	532863842.27441406	993.850254058838	22727.1328125	5.03125	516522565.87701416	25.3134765625	1.488183	20.703964000000006	0.04784514999999998	0.09291111269999999	-0.0828276659	0.0777712814	-0.001723519	-0.110441061	0.0424767536	0.019855005800000002	0.0043025004	0.1323859347	-0.048016978200000004	0.0984932564	0.2071238779	0.0037300557	0.09309292820000001	0.0086804485	-0.1157857378	-0.0658621795	-0.0205134807	0.016607001399999998	0.1500814821	-0.0165555447	-0.1358014914	-0.0534717253	0.0497929316	0.11813138810000001	0.075375805	-0.0329406162	0.1347606208	0.0196236361	0.019320979199999998	0.1334178828	-0.023501570899999998	0.1201656455	0.0230984502	-0.0123854967	0.0856970978	0.048147096699999996	0.0229864535	-0.0069895463	0.0251111196	-0.0418773909	-0.0997307008	0.027141175299999997	0.133004725	-0.1157983177	-0.0018720547	-0.1152185818	-0.0199978723	0.0149670291	-0.1047325208	0.0278468681	0.1037386068	0.0058142299	-0.0346104512	-0.1095010042	0.0410278592	0.016241714299999998	-0.0187013494	-0.0577724064	-0.2081858148	-0.14140731480000002	-0.1588709388	0.0474840593	-0.099162661	-0.0497201152	-0.0082786812	0.1021562642	0.05798667320000001	-0.1011542675	0.0095947386	0.1892875788	0.0338453125	0.0898334743	-0.0791280472	-0.0010090775	-0.018354699199999998	-0.09803910689999999	0.011696491000000002	0.0204166243	0.045733582099999996	-0.1185851743	-0.0880057968	-0.1367516401	0.005544904	-0.05392821230000002	-0.028949004900000002	-0.1055553643	0.0198814359	-0.17083645949999998	0.0133026787	-0.0682070492	0.008852201	0.07274170769999999	0.0100915829	0.0042553213	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0682813	-0.0022181000000000145	4.919967610000065e-06	0.0046623359296899996	0.0990569	0.001398599999999986	0.009812269437609995	1.956081959999961e-06	-0.272743	0.030054000000000025	0.07438874404899998	0.0009032429160000016	0.00248588	-0.0002425599999999997	5.883535359999987e-08	6.179599374400002e-06	0.00282354	-1.9880000000000328e-05	3.9521440000001316e-10	7.972378131599999e-06	0.000349581	2.1048999999999978e-05	4.430604009999992e-10	1.2220687556099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33175.19921875	-185.04296875	1100593843.2037506	34240.900283813484	23059.455078125	-24.388671875	531738468.5000649	594.807315826416	22711.4453125	-15.6875	515809748.1826782	246.09765625	1.2987799999999998	18.068947	0.11795745000000005	0.0028895656	-0.1468506156	0.0705543431	-0.0020043776999999997	-0.0564869139	0.1701143069	-0.05606436099999999	0.0015426022	0.1105616051	0.11844968730000001	-0.0508155173	0.0301947934	0.0089261956	-0.0125710002	-0.11453240880000001	-0.05847323650000001	-0.0247914231	-0.12985849230000002	0.0504158464	-0.0410453453	0.0415481469	0.0415364971	-0.0240226796	-0.0508452407	-0.047035007000000004	0.0510478892	-0.056918634100000004	-0.0272833081	-0.032289213399999996	0.0807642236	0.0083239067	-0.1158697674	-0.1321408737	0.0862040093	0.0130145611	-0.0836199954	0.061931105099999995	-0.0519186897	-0.0475864834	-0.0576203699	-0.0061400491	-0.15747720880000002	0.0191667519	0.03297708	0.0091994952	-0.1274919616	-0.15698152199999998	0.0648010114	-0.09308215789999999	0.0543108567	0.06640550690000001	-0.0194220864	0.0826471517	-0.09754282939999999	-0.0421035528	0.1582051329	0.0871535897	0.0033559884999999996	-0.1188306481	0.0407391867	-0.0880546048	-0.039812150299999995	0.0078026291000000015	-0.0298090654	0.0884800825	0.1282856985	-0.0507792433	0.1189014849	0.043166075899999996	0.0081768272	-0.0980642777	0.0483827855	-0.0682719004	0.0352226618	-0.0441145789	-0.037349164500000004	-0.07421045820000001	0.0070194281999999995	-0.012716498500000001	-0.0039555709	-0.0003490264	0.1326766029	0.0358440353	-0.0946656353	-0.0113806331	0.0773540312	-0.0028676604	0.0269082827	-0.1390830297	-0.0998435423	0.018680104399999998	-0.0296341103	-0.055217885	0.046542975800000004	0.0132698842	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.05232719999999999	0.015954100000000013	0.0002545333068100004	0.0027381358598399987	0.07797519999999998	-0.02108170000000001	0.006080131815039997	0.0004444380748900004	-0.2583	0.014442999999999984	0.06671888999999999	0.00020860024899999952	0.0011847400000000005	-0.0013011399999999995	1.6929652995999991e-06	1.4036088676000014e-06	0.00284725	2.3710000000000134e-05	5.621641000000065e-10	8.1068325625e-06	0.000354304	4.7230000000000435e-06	2.2306729000000404e-11	1.25531324416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33426.890625	251.69140625	1117357016.8557131	63348.56398010254	23070.50390625	11.048828125	532248150.4882965	122.07660293579102	22731.138671875	19.693359375	516704665.3200112	387.8284034729004	1.327401	18.467117	0.10274655000000003	-0.024563816699999998	-0.1463266777	-0.107210365	0.0396615503	0.0902418024	0.1120156815	-0.1077447155	-0.0166646121	0.1101388093	0.06509312769999999	-0.0789799954	0.0707603906	0.07592180230000001	-0.0831738384	-0.0763632746	0.0646007571	-0.081176524	-0.1397744699	0.0019677289	-0.041130859	0.20786239010000002	0.11310378	0.0027356259999999997	0.021772366	-0.1194111901	0.0787588346	-0.1672543503	-0.0936235376	-0.0338700912	-0.0924860209	-0.0367118299	0.028740116200000002	0.040831432	-0.0389399276	0.04381360559999999	-0.06536304230000001	-0.028400282599999997	0.1672557679	-0.0216967474	-0.1156827045	0.0168380051	0.0803130851	0.0964773648	0.0334664395	-0.053181124100000005	-0.13981169640000002	-0.0453975212	-0.0994151932	-0.026233521099999997	0.0201665828	0.1569654272	-0.0614758236	-0.0630635276	0.0920216354	0.10125335390000001	0.1012744881	0.1075443711	-0.0016445242000000001	-0.10763928060000001	0.0490732339	-0.14382840460000001	0.0352325359	-0.0026504776000000002	-0.021250018	0.0852004542	-0.07220376839999999	-0.0695017681	0.1504657737	0.0131561186	0.0070212499	-0.08347421299999999	-0.0029357279	-0.2977989512	0.034456318	-0.0711201205	-0.1154564986	-0.0607901384	-0.0975006566	-0.045604797999999995	-0.0231001648	0.0633948992	-0.0848192227	0.070096975	-0.0041911282	0.0148394634	-0.0463083566	-0.07337412459999999	0.07341408599999999	-0.0110120424	0.1324805684	0.0927819479	0.0128056793	0.0072625543000000015	0.043746848	0.047261381500000005	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0564183	-0.004091100000000007	1.673709921000006e-05	0.00318302457489	0.0967733	0.018798100000000026	0.009365071592890002	0.00035336856361000096	-0.28957	-0.03127000000000002	0.0838507849	0.0009778129000000012	0.00192023	0.0007354899999999996	5.409455400999992e-07	3.6872832529e-06	0.00275275	-9.449999999999997e-05	8.930249999999993e-09	7.577632562499999e-06	0.000212547	-0.000141757	2.0095047049000003e-08	4.5176227208999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33398.3125	-28.578125	1115447277.8476562	816.709228515625	23083.73046875	13.2265625	532858612.35389715	174.94195556640625	22663.15625	-67.982421875	513618651.21191406	4621.609683990479	1.1708459999999998	16.289089	0.0998768	-0.1044354749	-0.1229666122	0.0119789508	-0.1087369866	0.0188284989	0.0819946404	-0.2394115818	0.0008274748	0.1694751079	-0.0103691018	0.08707712460000001	0.12479931300000001	-0.06845744990000001	0.0959789995	-0.0284427099	0.0944075189	-0.10638961599999999	0.1723222298	-0.0832829479	-0.0369862533	0.008901935500000001	0.0026460433000000004	0.1333048763	-0.063024327	-0.0771923277	0.0538301384	-0.0581941318	0.0346596969	0.10093555679999999	-0.0040942929	-0.030944157200000006	-0.08080073269999999	-0.0411833941	-0.0602461729	-0.060200310300000004	0.0630555108	0.1896344402	-0.0757915908	0.0426193193	0.0903241325	0.0510593835	0.1033747514	-0.0909720266	-0.1328141277	-0.0778953	-0.1480639995	0.0126132843	-0.020610467900000002	-0.0846338358	-0.1347679983	0.08355752309999999	0.0113968219	0.0818012353	0.0440713746	0.0237461278	0.0762105092	0.2715157318	-0.0978119892	-0.0484353392	-0.1021702181	-0.0577499426	-0.1347130593	0.0323735406	0.0290722962	0.0207028381	-0.1731257169	0.07322599610000001	-0.0951004391	0.0818403902	0.014125260300000001	-0.0140388731	-0.138571426	-0.0119792063	-0.0135532987	-0.1175701361	0.09197296220000001	0.011035226499999998	-0.027116508799999998	0.0879887515	0.0057069204	-0.0400506106	0.1011174284	0.0022665434	-0.1128903169	0.1643502989	0.059212177699999986	0.0581739037	-0.1092612188	0.0681401112	0.0373562566	-0.1029567316	0.0899981796	0.09712971960000001	0.1867149221	0.0481687512	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0634054	-0.006987100000000003	4.881956641000004e-05	0.00402024474916	0.142096	0.0453227	0.020191273216	0.0020541471352899998	-0.27423000000000003	0.015339999999999963	0.07520209290000003	0.00023531559999999887	0.0024404	0.0005201700000000001	2.705768289000001e-07	5.9555521599999995e-06	0.00287712	0.00012436999999999995	1.5467896899999992e-08	8.2778194944e-06	0.000212547	0.0	0.0	4.5176227208999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33174.6328125	-223.6796875	1100556262.2442017	50032.602600097656	23064.640625	-19.08984375	531977647.1604004	364.42213439941406	22614.580078125	-48.576171875	511419232.1099281	2359.644474029541	1.286325	17.895670000000006	0.17080540000000002	-0.09016900470000001	-0.20106767239999998	0.07615942269999999	-0.1155960252	0.0238346201	0.1441372886	-0.2369782764	0.037089992599999996	0.092637241	0.014455043	0.0546391775	0.0720469246	-0.1101124807	-0.0391984348	0.022199873399999997	-0.0127611423	-0.0994320283	0.0357294306	0.0060244784999999995	-0.0177175327	-0.0390830919	-0.0805173742	-0.0995394387	0.0118441034	-0.0204388415	-0.0071445280000000016	0.0613191539	-0.1818396758	-0.0592940287	-0.0683869718	0.0842425088	-0.022884786600000002	0.0773378805	-0.0639499937	0.052765147400000004	0.0264890371	-0.1210471437	-0.1315493724	0.0763287195	-0.0751304779	-0.09366029390000001	-0.0222873611	-0.0167152837	0.0154056677	0.012194	-0.22393074829999998	-0.10697470560000001	0.08474377300000001	-0.1670428178	-0.1028468145	0.1213071327	0.0019318172	0.09009058269999999	0.0767690219	0.0359158626	0.1291194622	0.2522457113	-0.10044311759999999	0.0309223237	-0.023300534100000003	-0.0017374622	-0.022557824599999998	0.0166939996	-0.0714551966	0.0096445352	-0.038066719900000004	0.12029841460000001	0.042154862599999995	0.0120148067	-0.0224028511	0.0504509411	0.0247546817	-0.0353571127	0.061949474299999994	-0.0030491724	-0.050068666799999995	0.1502334693	-0.0725997307	-0.0658484696	0.0407897096	-0.064880646	-0.1619804985	0.0626876042	0.0617306383	-0.010433176700000001	0.027793334	0.0511659159	-0.0479954279	0.010467786	-0.1429410988	0.0827560029	0.0682451536	0.007425109	-0.1205822331	-0.0066708228	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0542047	0.009200700000000001	8.465288048999999e-05	0.0029381495020900004	0.0368378	-0.10525819999999998	0.0013570235088400007	0.01107928866724	-0.288318	-0.014087999999999934	0.08312726912399998	0.00019847174399999812	0.00273762	0.00029721999999999995	8.833972839999998e-08	7.4945632644e-06	0.00232917	-0.0005479499999999997	3.0024920249999965e-07	5.425032888900002e-06	0.000212547	0.0	0.0	4.5176227208999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33533.4375	358.8046875	1124491430.5664062	128740.80377197266	23073.30859375	8.66796875	532377569.4624176	75.13368225097656	22739.4140625	124.833984375	517080951.9058228	15583.523654937744	1.366453	19.010424	0.2175703	-0.0151442732	0.0097751143	-0.0117548867	-0.1337635815	0.0232222583	0.0728121045	-0.0714619294	0.07313181490000001	0.09514143970000001	0.0013288349	-0.0627321454	-0.06547247120000001	-0.0292869908	-0.14020853560000002	0.0118960002	0.018454466200000002	-0.1595488947	-0.1079268391	0.0218269634	-0.0384480952	-0.0117037808	0.0629761223	-0.0629250165	-0.023245807200000003	0.10916591910000001	-0.0381289106	0.1611733144	-0.0254513131	-0.021431462400000004	0.0405223142	-0.0961507593	-0.0772112878	0.1734907028	0.1071399045	0.0450806084	-0.0598513552	-0.11869518789999994	0.051670877999999996	-0.0606682013	-0.0390539661	-0.0154099622	0.1316384163	0.0569824898	0.0096518827	-0.0351848403	-0.0025639434	0.0091845377	0.0126050224	-0.1682669887	-0.0303836898	-0.0581442039	0.2087733598	0.061580422	0.0759348569	0.0273266464	0.0792406275	0.0618330966	-0.087854001	-0.0693261333	0.06538657980000001	0.0024560825	0.1397351206	0.0897351782	-0.0706284346	0.12556050130000002	-0.0062494639	0.0376845143	0.11721196910000001	0.0629400988	0.022514759900000004	-0.050865754900000004	0.0607058425	-0.00230513	-0.0411999622	0.052144584800000005	-0.1298519095	0.0815277327	0.1393412897	0.042140442400000006	0.008748028199999999	0.047124392599999995	-0.1491534303	-0.044048241200000005	-0.0397904267	-0.0746608403	0.0579323442	0.0690598731	0.2203823534	0.09542359310000001	0.0118112745	0.1030059551	0.0536014225	0.0360460816	-0.0152006537	0.12241881789999999	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.0570198	-0.002815099999999994	7.924788009999967e-06	0.0032512575920399995	0.111296	0.0744582	0.012386799616	0.005544023547239999	-0.230129	0.05818899999999996	0.052959356640999995	0.0033859597209999963	0.00146987	-0.00126775	1.6071900625e-06	2.1605178169e-06	0.00195476	-0.00037441000000000037	1.4018284810000027e-07	3.821086657599998e-06	0.000212547	0.0	0.0	4.5176227208999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33693.671875	160.234375	1135263524.420166	25675.054931640625	23108.728515625	35.419921875	534013333.60885996	1254.5708656311035	22743.662109375	4.248046875	517274166.14542013	18.045902252197266	1.088782	15.147394	0.11118900000000004	0.027518069300000003	0.09684814900000001	-0.0818919451	-0.1345302407	0.0778496741	-0.05468368269999999	0.0297800047	-0.0085257746	0.1700741488	-0.10996024050000001	-0.0464534114	0.037143104100000005	0.0705801757	-0.030900878599999997	-0.0296433459	-0.0160337451	-0.0304780693	-0.0369841823	0.0431681462	0.0450830658	0.012675281699999999	-0.0101137617	0.0694473953	-0.1102744732	0.0165938768	-0.17140881510000006	0.051510588499999996	-0.0260542331	0.0230630703	-0.019103700300000002	-0.0261846762	-0.0747287039	0.0429115847	0.0944879113	-0.0478186652	0.0283516187	-0.0270756305	0.012548211399999998	-0.0237920489	0.0554675742	0.1201579991	-0.0323401803	-0.181218735	0.12146547740000001	-0.0954683817	0.1121667918	0.0820574326	-0.0655988878	-0.1110045727	-0.0009493797999999999	-0.1506554779	0.2136936164	0.1078752036	0.0768361503	0.0710264744	-0.057168505999999994	-0.0088211113	-0.0321872571	-0.1219726683	-0.1428301616	-0.0873797041	0.09260686550000001	0.0132524165	0.0182005522	0.0511010305	0.0403242361	-0.0021150559	0.0531388805	-0.0311062816	-0.0722310428	-0.09528468279999999	-0.1046815627	0.0464687912	-0.006043054399999999	0.0905475391	0.07056964889999999	0.0773623881	0.0197609397	-0.0073671271	-0.0202185347	-0.0027430644	0.0057048912	-0.0578630621	-0.026788846800000002	0.0042366977	-0.045159468	0.0061705556000000005	0.0304239414	0.0928845118	-0.0273036962	-0.082593605	-0.1293203891	0.0075525928000000015	0.0400093595	0.1128578446	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.05879880000000001	-0.0017790000000000093	3.164841000000034e-06	0.003457298881440001	0.0478815	-0.06341450000000001	0.00229263804225	0.0040213988102500015	-0.207691	0.022438000000000013	0.043135551481	0.0005034638440000006	0.00118717	-0.00028270000000000015	7.991929000000005e-08	1.4093726089e-06	0.00214321	0.00018845000000000016	3.5513402500000066e-08	4.5933491041e-06	0.000212547	0.0	0.0	4.5176227208999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33483.1328125	-210.5390625	1121120182.9395142	44326.696838378906	23087.0234375	-21.705078125	533010651.2036743	471.1104164123535	22772.2734375	28.611328125	518576437.51226807	818.608097076416	1.1296020000000002	15.7153	0.16343936	0.035588392999999996	0.029838802799999998	-0.026190013300000002	0.0989695786	-0.0335568354	0.023649167599999996	-0.016516782	0.09555320169999999	0.07629441769999999	0.0026955135	-0.1658132625	-0.0588298517	-0.0890902591	0.08633933210000001	-0.051379412400000005	0.11778938050000001	0.2086029005	-0.0910481002	-0.0669376833	-0.12427681310000001	0.1192313018	-0.1222716082	-0.0471257534	-0.056976527199999995	0.0414724244	0.0227981291	-0.0027232765000000003	-0.0335427013	0.09539126939999999	0.1491953191	0.0755889247	0.0579135826	-0.046361091900000005	0.1054052195	-0.0042314131	-0.0341299221	0.0780274555	0.0168703705	0.0379964593	-0.0335430574	0.0151123002	-0.009396169000000001	-0.09375963109999999	0.0944608045	0.1199522642	0.0221202375	-0.0524423071	0.0338102265	-0.0101585299	0.1933102648	0.0449758938	0.0728885472	0.0155557204	0.1995095614	-0.0280134283	0.0281777807	0.0195392695	-0.1634987745	0.0101298475	0.0473402941	0.0201528795	-0.0114541067	0.0264180357	0.1211400081	0.0232256886	0.0803370245	-0.28646824989999997	0.011427892299999999	0.055037503700000004	-0.0263777749	0.0395659802	-0.030245730800000002	-0.026233092000000003	-0.07266825860000001	-0.050007809900000005	-0.0096435039	0.0572115683	-0.0833480045	0.1178707271	0.07515859849999999	-0.08565142460000001	0.0984330446	-0.07242542639999999	0.0110149669	-0.0593711275	0.0730110274	0.0861294953	-0.1221380105	-0.010086601899999999	0.06590923259999999	-0.0139437946	-0.09285290630000001	-0.05287632849999999	-0.09591169960000001	-0.0560941985	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.050179400000000006	0.008619400000000001	7.429405635999999e-05	0.002517972184360001	0.0297578	-0.018123700000000003	0.0008855266608399998	0.00032846850169000014	-0.259008	-0.05131700000000003	0.06708514406400001	0.0026334344890000033	0.00259432	0.0014071499999999998	1.9800711224999997e-06	6.730496262399998e-06	0.00211771	-2.5499999999999915e-05	6.502499999999958e-10	4.4846956441e-06	-6.23882e-05	-0.0002749352	7.558936419904e-08	3.89228749924e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33523.28515625	40.15234375	1123810647.6672516	1612.210708618164	23063.57421875	-23.44921875	531928455.7437897	549.8658599853517	22773.26953125	0.99609375	518621805.14295965	0.9922027587890624	1.119292	15.571856	0.14129179	0.0014455927	-0.0195864274	-0.0733258625	0.1455791319	0.0548798557	0.10264673880000001	-0.0531843781	-0.0142313578	-0.0465798828	-0.0465242206	0.0017718401999999999	0.1478457778	0.0411249864	-0.0465745611	-0.12132909730000001	0.031092623599999997	0.2810533042	0.173968913	-0.050918123899999994	0.0533631283	0.0324370746	-0.0502546229	-0.020816386399999998	0.050738225899999996	0.1140464432	-0.14401816580000001	-0.0196486552	0.0123018074	-0.0280065644	-0.07613919200000001	-0.0321628817	0.0988689465	-0.014057363400000002	-0.0025764429000000003	0.0091969219	-0.024175660800000002	0.07109155	0.21660018690000002	0.0952296863	0.0001929685	-0.0219802334	-0.1096346782	0.1526977082	-0.019352166100000002	0.05942103980000001	-0.0302845811	-0.0239614483	-0.051960345199999994	0.055190333700000004	0.08620742039999997	0.127321607	0.0013299788	0.0301886552	0.1029068392	0.0634534143	0.0993235287	0.0788329081	0.0096335133	0.10895821259999999	-0.04532534	-0.0914602861	-0.0478579325	-0.1872087869	-0.026151585699999997	0.0193970539	0.0088363187	-0.12439044880000001	-0.1989389675	-0.0580672566	-0.1510271441	0.0453883041	-0.0021257032999999997	0.0603646947	-0.10872299070000001	0.1501220103	-0.0030943349	0.0252093902	-0.0598233268	-0.075389815	-0.0688725778	0.0793596201	-0.061945158	-0.0325954239	-0.025646674900000003	0.0187941666	-0.1189460478	0.034086932599999994	-0.0410124617	-0.1692033434	0.09468754439999999	0.1125303901	-0.08120644980000001	0.023625688	-0.0584505159	-0.0274684445	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0473235	0.002855900000000001	8.156164810000011e-06	0.0022395136522500004	0.08908989999999999	0.059332099999999985	0.007937010282009998	0.0035202980904099983	-0.22688200000000006	0.03212599999999999	0.05147544192400001	0.0010320798759999993	0.00200019	-0.0005941299999999996	3.529904568999995e-07	4.000760036100002e-06	0.00195476	-0.00016295000000000025	2.6552702500000082e-08	3.821086657599998e-06	-0.000244864	-0.00018247580000000006	3.329741758564001e-08	5.995837849600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
