csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
31103.263671875	n/a	967413011.0421793	n/a	21759.181640625	n/a	n/a	473461985.66971207	21053.14453125	n/a	n/a	443234894.65370184	n/a	n/a	n/a	-0.08445269279999999	-0.0500630489	0.0353783909	-0.0134851632	-0.1184518397	0.00042286330000000004	-0.0631277197	0.0037552664000000003	-0.1592966536	-0.0172519007	0.0385258164	-0.11478395599999999	0.024193623100000002	-0.0024514826000000003	0.102138892	-0.055796927999999996	0.07785020940000001	-0.1846013095	0.0642163326	-0.0085476309	0.19586072559999998	-0.0570345378	0.0664681382	-0.10468529619999999	0.047756586399999995	-0.000646389	0.06384324150000001	-0.0401542406	0.0624473017	-0.0433746563	0.0277466204	-0.2079036393	0.005807533	-0.007176038100000001	0.09136634380000001	-0.0168675494	0.0875909624	-0.09698218970000001	0.046604197400000005	-0.0847752073	-0.00017281340000000001	-0.09155484300000001	0.030686346200000002	-0.0930729317	-0.0076202613	-0.11035302220000001	0.0063837094	-0.09910431619999999	0.062338977000000004	-0.1381284323	-0.0416372437	0.0171287217	-0.1319074559	0.0630624208	-0.051445676399999994	0.0947244454	-0.08812709640000001	0.0480939521	-0.1532455623	0.1129825434	-0.0649028942	0.1972577667000001	-0.0976956142	0.0064942759	-0.0319750694	0.0357808577	-0.0255997222	0.0575886552	-0.1326365406	0.0094805558	-0.0228021745	0.0404000953	-0.19586672149999998	0.0701863264	-0.013783316399999999	0.0143431728	-0.0150473317	0.1136843632	-0.0810241671	-0.0068344534	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.00656734	n/a	4.31299546756e-05	n/a	-0.06486789999999999	n/a	0.004207844450409999	n/a	-0.0510551	n/a	0.00260662323601	n/a	-0.000546833	n/a	2.990263298890001e-07	n/a	0.000400379	n/a	1.6030334364100002e-07	n/a	2.64698e-23	n/a	7.0065031204e-46	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31081.017578125	-22.24609375	966029653.6917152	494.88868713378906	21791.078125	31.896484375	1017.3857154846193	474851085.8498535	21020.841796875	-32.302734375	1043.4666481018066	441875789.849247	1.14042	18.146049	0.0557392696	0.0876950566	-0.0877558655	0.056564921799999994	0.0262732373	-0.0284675695	0.1109432477	0.024623225699999998	-0.1417388742	-0.1599856436	-0.0017566021	0.0304943446	-0.040698026400000004	0.04808899690000002	-0.029283754500000002	-0.071783304	-0.09586997470000001	-0.0498908343	-0.0753983082	0.098404105	-0.09832107429999999	-0.1864513236	0.0629102207	-0.031263569399999996	-0.020295904	0.0128738421	-0.0093426984	0.0198429545	-0.053271594500000005	-0.10055162949999999	0.09177258810000001	0.013143063500000001	0.0928062554	0.050337927000000005	0.021187845099999998	-0.12903759880000001	0.054299252699999995	-0.0625046667	-0.0150433227	0.056168454699999995	0.0748030722	0.0672455996	-0.0680786283	0.06426145400000001	-0.0753462999	0.0302816104	-0.0354585217	-0.1246416308	-0.009725615	-0.0547086625	-0.18537802469999998	0.00026675799999999997	0.027596104700000002	-0.060940179000000004	-0.034463566200000004	0.0087752117	-0.1209941791	-0.031243759	-0.0131464152	-0.1028872392	0.0601023674	-0.0813669481	-0.17592334010000002	0.0739524721	-0.010535649099999999	0.037029222599999995	-0.0060235233999999995	-0.0418216954	-0.1116126049	0.0353750564	0.0435948379	0.0196199367	0.0137533543	0.0755781045	-0.0535311368	0.0596981214	0.0128945078	0.0413932012	-0.0660174183	0.0416842243	-0.12644293210000002	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-3.09096e-05	-0.0065982496	9.5540337216e-10	4.353689778390016e-05	-0.0648015	6.639999999999424e-05	0.004199234402249999	4.4089599999992345e-09	-0.0359909	0.0150642	0.00129534488281	0.00022693012164	-0.0008964739999999998	-0.0003496409999999997	8.036656326759995e-07	1.222488288809998e-07	6.98116e-05	-0.00033056739999999995	4.873659494560001e-09	1.0927480594275999e-07	0.0	-2.64698e-23	0.0	7.0065031204e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31052.708984375	-28.30859375	964270735.2682838	801.3764801025391	21806.19921875	15.12109375	228.64747619628903	475510324.3678131	21152.2890625	131.447265625	17278.38364028931	447419332.5835571	1.198293	19.066919	0.08735660534	0.008688988299999999	-0.1471266345	-0.0971119609	0.043508417	-0.0134747505	-0.1251082718	0.059170784800000015	0.0509049851	-0.0501713504	0.04659251	0.06675437599999999	0.117158046	0.0056226335999999995	0.09500919470000001	0.009421253499999999	0.017381456200000003	0.1444380689	-0.0005600635	-0.0704125918	-0.0498338487	-0.0086003266	-0.0284953824	0.18242292329999998	-0.089004222	0.0891522583	0.0215596116	0.0860215702	-0.1076656346	0.0076646193999999985	-0.1460036145	-0.0625787653	-0.0040604010999999995	0.0341290391	-0.014809950300000001	-0.0297491614	-0.0602097523	0.033802768500000004	-0.047887649500000004	-0.1394674423	-0.0426501133	0.1806427052	0.0689360383	0.0182261935	-0.0270840772	0.0486131423	-0.0112587385	0.11650958439999999	0.0530840932	0.056467173899999994	-0.013537294299999999	-0.0592976368	-0.0225392833	0.11866419289999999	0.046466483200000006	0.06239547650000001	0.0866658126	0.0777533312	0.13352330699999998	-0.0584190032	0.0033842623	-0.0119383047	0.0015958711999999999	-0.1926581434	-0.057343972199999996	-0.0497514525	0.0947331377	0.027607860699999997	-0.0249837247	-0.11431206449999999	-0.018907376899999998	0.0771096417	-0.0907210067	-0.035502387	0.0096965527	0.0307143806	0.1251080499	-0.032347083	0.033031499	0.0616094754	0.1743785317	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-5.7242599999999985e-06	2.518534e-05	3.27671525476e-11	6.343013509156e-10	-0.06484780000000001	-4.6300000000013e-05	0.0042052371648400024	2.143690000001204e-09	-0.0820488	-0.046057900000000006	0.00673200558144	0.0021213301524100007	-0.000344641	0.0005518329999999998	1.1877741888099995e-07	3.0451965988899984e-07	0.000342523	0.0002727114	1.17322005529e-07	7.437150768996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31210.1875	157.478515625	974075803.7851562	24799.48288345337	21835.41015625	29.2109375	853.2788696289062	476785136.6916657	21194.201171875	41.912109375	1756.624912261963	449194163.3139076	1.288405	20.500746	0.06276370426000001	-0.0226161963	0.0092169266	-0.1302344823	0.1014904037	0.0214577466	-0.1622794631	-0.1073381459	-0.021099983399999998	-0.0152532698	0.057488198899999995	-0.09605985800000001	0.0815077196	0.044512128899999996	-0.1842650557	-0.0070780059999999995	-0.019083231399999998	0.0240836504	-0.1405244862	-0.0334802894	-0.0443895008	-0.11172019359999999	0.021132720600000002	0.1465330514	-0.042780641900000006	0.0500793639	-0.08007432610000001	0.032835842999999997	0.0941102758	0.1149134862	0.0123595064	0.1487694627	-0.029516127200000002	0.09718036619999999	-0.2190778514	0.041843459	0.11862798769999999	0.0151926449	-0.048804142800000005	0.0818110851	-0.0321380358	-0.014861612199999999	0.051923608499999996	-0.09665861710000001	-0.1160550329	0.1032427025	0.0453762758	0.17449366170000002	-0.09257460630000001	-0.054493893200000004	-0.0051049656	0.1128090817	0.0479628047	0.032476736299999996	-0.1859970554	-0.056327159	0.0417905927	-0.0423616109	0.041323118900000004	-0.0591980829	0.0104564236	-0.0002573109	-0.1314596897	-0.0997174661	-0.022200872200000003	-0.1423568027	0.0295642902	-0.0348471933	0.1187028185	-0.05797715320000001	0.0192640919	-0.2516053534	0.0174408903	0.0568956273	0.1745829569	-0.0712870647	0.13962614210000002	0.10863603949999999	-0.0065713653000000006	0.038629118500000004	-0.07704999629999999	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.00211738	0.00212310426	4.483298064399998e-06	4.5075716988301485e-06	-0.105222	-0.04037419999999999	0.011071669284000002	0.0016300760256399989	-0.0748694	0.007179400000000002	0.0056054270563600005	5.1543784360000043e-05	-0.000188857	0.00015578399999999996	3.5666966449e-08	2.4268654655999988e-08	0.000448479	0.000105956	2.01133413441e-07	1.1226673936e-08	1.3234899999999996e-23	1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31379.0	168.8125	984641641.0	28497.66015625	21799.736328125	-35.673828125	1272.622013092041	475228503.97577286	21072.1875	-122.013671875	14887.336124420166	444037086.03515625	1.536742	24.452225	0.1913519285	-0.0223808724	0.12430270380000001	0.011125580800000002	0.006756330600000001	0.1159399087	0.021589036000000002	-0.2168058718	-0.0288364461	-0.0050458824	-0.0040767414	-0.0705660941	-0.0522481867	-0.024818902599999998	0.041328370499999996	0.0638403917	-0.10308921380000001	0.1121944035	0.0667231638	0.09227766539999999	0.08133638139999999	-0.1876483578	-0.0144198143	0.1026723767	-0.0195112057	-0.0874595368	-0.0087585891	-0.10679011640000001	0.0511524753	0.0073642448	0.0320602924	0.0091372733	-0.0349745422	-0.0178073297	-0.1323906973	-0.0400310377	-0.0283735022	-0.1949689127	0.0198556327	-0.0270027816	0.0136158563	-0.1495498867	-0.0348980771	-0.0798616771	-0.0622048759	0.009469958	0.1617379625	0.0009356535000000001	-0.19729895960000002	-0.0126114573	0.005461874	0.0619979418	-0.0014087392	-0.0924689999	0.1029767829	-0.0377596223	-0.0648335292	0.0582788074	0.0894085274	0.001512495	0.09152730960000001	0.11487279130000001	-0.1767849648	-0.0092898137	-0.10579459640000001	-0.0431684094	-0.04923438	0.002791567	0.001060322	0.1068715576	0.0256663391	-0.027051828599999998	0.0504611721	0.0013289233	-0.035480600699999996	-0.0723507671	0.1285382877	-0.0397476164	-0.0018893013	0.1296664399	-0.0018456567999999998	0.1113672575	0.1100622363	0.1078985167	0.1048929802	6.17715e-05	-0.0020556085	3.8157182122499985e-09	4.225526305272249e-06	0.00667267	0.11189467	4.452452492890001e-05	0.0125204171744089	-0.0326034	0.042266000000000005	0.0010629816915599998	0.0017864147560000003	-0.000681057	-0.0004921999999999999	4.63838637249e-07	2.422608399999999e-07	0.000356335	-9.214399999999999e-05	1.26974632225e-07	8.490516736e-09	-0.000118369	-0.000118369	1.4011220160999995e-08	1.4011220160999995e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31053.85546875	-325.14453125	964341939.4740144	105718.96620178224	21770.861328125	-28.875	833.765625	473970402.96844864	21000.265625	-71.921875	5172.756103515625	441011156.32055664	1.1020219999999998	17.535084	0.1035174381	-0.0728628765	-0.030434722799999998	0.0594047947	-0.0415556367	0.014060745900000001	-0.013699834099999999	-0.1206947705	-0.1584414551	0.0542946144	-0.062746194	-0.0688018271	0.12115849320000001	0.08049891769999999	0.0406477511	-0.0069839215	-0.1041000666	-0.1393768802	0.10666931199999999	0.1238277929	0.11813665150000001	-0.09661677099999999	-0.1385498001	0.054547506600000004	0.10565630640000001	0.0170457303	-0.0606948359	0.0049393944	-0.0197080045	0.0455082805	0.1011101556	-0.022854032200000002	0.0175208301	-0.097435546	-0.0038706775	-0.08161684820000001	0.10027373769999999	-0.015045506799999999	-0.04231523	-0.0236448903	-0.0687075451	-0.018907303700000003	-0.0419249733	-0.0283049209	0.0761381382	-0.0365036606	0.055277252199999995	0.014190193200000001	-0.1075378791	-0.1492806602	-0.0200193517	0.1055426782	-0.092687467	0.0518299452	0.008886131700000001	0.1085296967	-0.1659089245	-0.1074362324	-0.0030033968	0.1144391462	0.1317104062	0.1120671128	-0.052991440199999996	0.0815186871	-0.14076291470000002	0.0642314854	0.0342826978	-0.0070088166	0.0838048246	0.0114411605	0.0549746591	-0.0001725586	0.027745726600000003	0.0520956521	-0.1296917722	-0.0107540629	0.0046410436	0.098972776	0.0098974742	-0.06942182690000001	-0.0136706103	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	6.36846e-05	1.9131000000000004e-06	4.055728277159999e-09	3.6599516100000026e-12	-0.07828810000000001	-0.08496077000000002	0.006129026601610002	0.007218332438992903	-0.0212543	0.011349099999999996	0.00045174526849	0.00012880207080999994	-0.000702622	-2.1564999999999974e-05	4.936776748839999e-07	4.650492249999989e-10	0.000262499	-9.383599999999996e-05	6.8905725001e-08	8.805194895999995e-09	-8.96569e-05	2.871209999999999e-05	8.038359717610001e-09	8.243846864099991e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31045.578125	-8.27734375	963827921.1154783	68.51441955566406	21736.4765625	-34.384765625	1182.3121070861814	472474413.3521118	21087.83984375	87.57421875	7669.243789672852	444696989.27565	1.157924	18.424576	0.08379550959999997	-0.0146350087	-0.1092326401	0.0175433733	-0.08970284349999999	0.0023746792000000003	-0.0452567445	0.0342832573	-0.071616667	0.037905897200000004	-0.0066427683999999996	-0.06442912469999999	0.08852522560000001	0.0195067676	-0.0896941732	0.0065352134	0.0258315176	-0.0665050671	0.05432024480000002	0.0345249885	0.0362397667	0.1228713687	0.0190847345	0.0950032521	0.0867939559	0.0378917316	-0.1243484066	-0.0636068287	-0.0189782433	0.05990777200000001	-0.015211454	0.0646256649	-0.018236304199999998	0.0969834673	0.0113371476	0.0209189252	-0.035128419	0.23255384829999998	0.0778848042	-0.0113477109	-0.047450839800000005	0.0728767493	-0.0147849251	-0.0185892147	0.0066024289	-0.09290324539999999	-0.0075254098	0.0344123301	0.0256416898	-0.0687650638	9.972340000000001e-05	0.0837607615	-0.009852092199999999	0.0632143105	-0.10496396779999999	0.0066835958	0.0082560739	-0.021231666899999998	-0.0118033353	0.11672294300000001	0.0923280171	0.034372153100000004	0.06594050950000001	-0.0803138693	0.051403940999999995	0.059887893899999996	-0.0700024397	0.010918291399999999	0.1355947999	-0.029764997	0.0849738424	-0.013344712	0.0547167319	0.0058284988	0.1407360715	0.0497567341	-0.0511377127	-0.026807078999999998	-0.10762148	-0.1666874113	0.1141123894	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.00265574	-0.0027194246	7.052954947600002e-06	7.395270155085159e-06	-0.0783841	-9.5999999999985e-05	0.00614406713281	9.215999999997118e-09	-0.06586950000000001	-0.044615200000000015	0.004338791030250001	0.0019905160710400006	-6.49812e-05	0.0006376407999999999	4.222556353439999e-09	4.0658578982463995e-07	0.000262499	0.0	6.8905725001e-08	0.0	0.0	8.96569e-05	0.0	8.038359717610001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31135.751953125	90.173828125	969435049.6865274	8131.319278717041	21758.533203125	22.056640625	486.4953956604004	473433767.1514932	21111.396484375	23.556640625	554.9153175354004	445691061.52048117	0.875453	13.929978	0.10867629019999996	-0.0242623942	-0.011684386299999999	0.019873680600000002	-0.0333633538	-0.0268962063	-0.0258074713	0.10274959880000001	0.0334980183	0.1074746767	-0.1006264515	-0.1005285957	-0.0548345707	-0.032717932400000004	0.035145697000000004	-0.04466563	-0.0311021017	-0.06713758339999999	0.0036807346999999995	0.033374596	-0.038884269	0.0769139322	0.05864988700000001	0.010668312	-0.0614372503	-0.0079559965	-0.0419484674	0.0019905282999999998	-0.0114255647	0.0479074794	-0.0685526937	0.0677642606	-0.059186465	-0.0301725789	-0.0291056686	-0.1294803651	0.0044731582	-0.04610548019999999	0.0480352172	0.0466959673	-0.027178261699999998	-0.020282484	-0.0305123875	-0.043152055300000006	0.037091210299999997	-0.0353208102	-0.042899540599999994	0.0245135831	0.1480799629	0.0005770089	0.07805912200000001	0.10149580609999999	-0.0455312354	-0.0475678666	0.0495517922	-0.008198881	-0.0965171867	0.016783465900000002	-0.0475042017	-0.0033092069	0.0417289488	-0.0718760264	0.0723656503	-0.040895671099999996	0.0579117335	-0.0200502706	-0.0020683168	-0.0488170291	0.0802491977	0.013729886799999999	8.72726e-05	-0.036931855699999995	-0.0022310535	0.0011391577	-0.014549433	0.0842327466	0.14356352460000002	-0.0160451182	-0.038228236	0.0387383307	-0.0257345053	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	5.44102e-05	0.0027101502	2.96046986404e-09	7.344914106560042e-06	-0.012984799999999998	0.06539930000000001	0.00016860503103999995	0.004277068440489999	-0.052495400000000005	0.013374100000000009	0.0027557670211600005	0.0001788665508100002	-0.000608836	-0.0005438547999999999	3.70681274896e-07	2.9577804348303993e-07	0.000262499	0.0	6.8905725001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31285.796875	150.044921875	978801086.1037598	22513.478580474854	21782.005859375	23.47265625	550.9655914306642	474455779.2578468	21068.07421875	-43.322265625	1876.8186988830566	443863751.2867584	0.946159	15.055022	0.0579714338	0.039329992200000004	0.07046635059999999	0.0537459468	0.0297182549	-0.013300563100000001	0.1116156518	0.0791026194	0.0255249074	0.058351193600000004	-0.0613778251	-0.0408334182	-0.0770199049	-0.06766829099999999	0.07458710360000001	-0.06372045559999999	-0.03167503	-0.1233079806	0.0176443427	0.0444754609	0.0848357691	0.0643172717	0.0196774377	-0.0691638146	0.1122403937	0.1059250667	0.0491343125	-0.0490379152	0.08842763810000001	0.0742446222	-0.007163683000000001	0.015508716200000001	0.1467372059	-0.1252420071	0.0148018445	0.1560733521	-0.0179161563	-0.1224657048	-0.0332469689	-0.0269050019	0.0682883273	-0.0778243263	-0.0124928656	-0.0246270457	0.0716566999	0.0232903243	-0.0369347691	-0.1111151856	0.08712037710000001	0.0211962951	0.0582890363	0.0212560364	0.0115745402	-0.0208944099	0.0701595739	0.001418389	-0.12417439960000001	-0.0584475453	-0.0973159976	0.026285602999999998	0.0217859975	0.0759009499	0.0517455994	0.11949536109999999	0.0989464634	0.0786965117	-0.0189967397	0.1317726645	0.08834689679999999	-0.0036164501000000003	-0.026757998300000002	0.014170708999999997	-0.0692584434	0.07324217570000001	-0.03750304	-0.2376326475	-0.1040344684	-0.0049711048999999995	0.0652323868	0.0271109375	-0.007785010500000002	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	5.43264e-05	-8.380000000000079e-08	2.9513577369600007e-09	7.022440000000131e-15	0.0126013	0.0255861	0.00015879276169	0.0006546485132099999	-0.0358391	0.016656300000000006	0.0012844410888099998	0.0002774323296900002	-0.000821373	-0.00021253700000000008	6.746536051290001e-07	4.5171976369000025e-08	0.000262499	0.0	6.8905725001e-08	0.0	-0.000102042	-0.000102042	1.0412569764000002e-08	1.0412569764000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31146.533203125	-139.263671875	970106530.573368	19394.370304107662	21754.87890625	-27.126953125	735.8715858459473	473274756.2256012	21024.982421875	-43.091796875	1856.90295791626	442049885.8401528	1.042607	16.589678	0.125325537	-0.1277537117	-0.0332089094	0.0225152255	-0.0396208538	-0.08308088450000001	-0.0146581781	0.0161066423	-0.0372220889	0.06965458349999999	-0.139368264	-0.025134346800000002	-0.0214249836	-0.0129422949	0.0741049596	0.0351418336	0.0125951562	0.0197678647	-0.1205927781	0.043591387800000006	0.053985748	0.0099353778	0.0919583132	-0.0830595608	0.1782949027	0.0301012778	0.027013629100000002	0.1463214298	0.0637244245	-0.0194761159	0.0032840844	0.014801293899999996	-0.0048330151	0.0821959447	-0.06987280059999999	0.1310065568	-0.0352164594	0.08597212720000001	0.2354454395	-0.0042807188000000005	-0.1379824535	-0.0258505803	0.024193444300000002	-0.040962652999999995	0.1127665341	-0.038005805	-0.08864571800000001	0.013752311100000001	0.02387776	-0.0525999646	0.0020453364999999998	0.0589069828	-0.0996923591	-0.0145125948	0.0982168055	-0.038042545	0.0704270554	-0.0483820057	-0.046033697400000004	-0.09803044539999999	0.0089509425	0.0206023823	-0.0357469424	0.0469367364	0.1125173817	0.1565190961	0.15278226	0.0287005149	-0.026420967099999998	-0.0629588931	0.0075196522	-0.1076190005	0.044071419199999996	0.0097221757	0.0661265966	-0.1410838378	-0.10318159880000001	-0.0362280342	-0.21338899149999999	-0.0833076363	0.066341414	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	7.00134e-05	1.5686999999999994e-05	4.90187617956e-09	2.4608196899999983e-10	-0.0631668	-0.07576809999999999	0.003990044622239999	0.005740804977609999	-0.027706400000000003	0.008132699999999994	0.0007676446009600001	6.614080928999994e-05	-7.2791e-05	0.000748582	5.298529681e-09	5.603750107240001e-07	0.000262499	0.0	6.8905725001e-08	0.0	-0.000181641	-7.959899999999998e-05	3.2993452881e-08	6.336000800999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
