csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
30147.03515625	n/a	908843728.7121736	n/a	21680.576171875	n/a	n/a	470047383.144474	21603.58984375	n/a	466715094.13697815	n/a	n/a	n/a	n/a	0.014659941999999999	-0.06976958559999999	0.0165738201	-0.0229284933	-0.014301877900000001	0.024335061499999998	-0.0214875744	0.0498763886	-0.064802902	0.0037532846999999998	-0.0224360071	0.0803946356	-0.0371879804	0.0032008521	-0.027573289900000002	0.0339302648	-0.030237186699999998	0.010503696299999999	-0.0199297177	0.1603971458	-0.0472930975	0.0810629337	-0.047266326	0.026013312900000002	-0.0355962271	0.0035272033	-0.0664455641	0.018163046699999998	-0.0071335995999999985	-0.0398352935	0.010855113100000001	0.0622354055	-0.105219021	0.0207388459	-0.1067821579	0.0946849652	-0.055732587800000004	0.1326220781	-0.036913773	0.0449305703	-0.0270571148	0.133154371	-0.0617084362	0.0644492837	-0.0043882447	0.0074024524	0.060184913099999994	-0.0497299823	0.019130537	-0.0249348065	0.0425785257	-0.0379163368	-0.0174133764	0.025328707000000002	0.054524923899999994	-0.0509493067	0.0371136734	-0.012174316999999999	0.0553067603	-0.0641644777	0.0398557287	-0.0127397469	0.0177850198	0.054643917699999996	-0.0318636217	0.1047008835	-0.020191753700000002	0.0557394585	-0.08791078599999999	0.0898155524	-0.0189710909	0.0261684044	-0.0271209813	0.0535212368	-0.0122960195	0.0086059687	-0.010239383000000001	-0.0013977293	-0.0498572577	0.1090000215	-0.10251811429999999	0.091606798	-0.0076581364	0.0321247413	-0.0105325348	0.06298421530000001	-0.1630727505	0.14476999710000002	-0.0676268197	0.08613455390000001	-0.0086860887	0.0407515041	-0.0356265031	0.0318119203	0.0942786066	0.094271714	0.0942602268	0.0942441455	0.0942234708	0.0941982038	0.0	n/a	n/a	0.0	-0.0233889	n/a	n/a	0.0005470406432100001	0.0547871	n/a	0.0030016263264099996	n/a	-0.000203974	n/a	4.1605392676000015e-08	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30004.494140625	-142.541015625	900269668.6348	20317.94113540649	21673.166015625	-7.41015625	54.91041564941406	469726125.1408424	21625.107421875	21.517578125	467645271.0076332	463.0061683654785	1.33133	21.151054	0.06554277663	0.0776101281	-0.022141701	-0.0328226938	0.0547063925	-0.08137323839999999	-0.10031048810000001	-0.0264222548	-0.0456600817	0.0283774223	-0.0111827611	-0.0792885772	0.0083038399	-0.07087683019999999	0.0373486016	0.058926034	-0.0923589782	-0.0085556957	0.0611782328	0.0540192575	0.0025378872	0.096121165	0.0345145215	0.1207770792	-0.0275982907	-0.0073398334999999985	-0.022148199	0.0355246869	0.0427830323	0.0241619984	-0.07416448120000001	0.0457250687	0.09738312589999999	0.0643787541	0.0056180449	-0.06589053610000001	-0.0103311445	-0.0503073831	-0.0214594877	-0.0873429955	-0.0585436252	-0.0079960489	-0.0485064822	-0.0684023387	0.0845600735	-0.0359335081	-0.0073703823	0.06938672	0.0457792225	0.02364988	0.0181394756	-0.08656923470000001	0.0496187312	-0.0793753037	-0.0989372346	0.0132795353	0.0576422641	-0.0421132736	-0.0357500105	0.0391291043	0.0278008735	0.0800370578	0.027601293199999998	-0.017714034099999998	-0.1214887297	0.0306702844	0.070225397	0.0179496304	-0.09528654810000001	-0.0288242212	-0.0486763974	-0.07908974190000001	0.042586867	-0.041705550699999996	-0.0844531139	0.0326597011	-0.017624227	-0.0201262867	-0.0392051359	-0.0109500501	0.10690929390000001	0.0738135082	0.048205278399999996	-0.0477390637	0.0049916440999999995	-0.016426578100000002	-0.0396807885	-0.1009802992	-0.006238294399999999	0.0266005479	-0.08587145380000001	0.005368777	-0.0339262073	-0.0879120364	-0.0107289371	0.0942602268	0.0941982038	0.0940948623	0.0939502478	0.0937644235	0.09353747109999999	-6.57663e-06	-6.57663e-06	4.3252062156899994e-11	4.3252062156899994e-11	-0.0220375	0.0013513999999999991	1.8262819599999972e-06	0.0004856514062500001	0.011399200000000002	-0.043387899999999986	0.00012994176064000005	0.0018825098664099996	0.0	0.000203974	0.0	4.1605392676000015e-08	0.000211964	0.000211964	4.4928737295999995e-08	4.4928737295999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30325.935546875	321.44140625	919662366.7932168	103324.57765197754	21696.1171875	22.951171875	526.756290435791	470721501.0137329	21701.974609375	76.8671875	470975701.94595724	5908.564514160156	1.123133	17.843403	0.09196429337	-0.0330584904	-0.0018168438000000001	-0.0083700837	0.0805448109	-0.011461486100000001	-0.0816755909	-0.0060579722	0.024026484700000003	-0.003559114000000001	-0.0241975587	0.0545437335	-0.0982847366	-0.0108690167	-0.0277395808	0.0834590154	0.0040543924	0.0002728299	0.0837476508	0.0183183319	0.0032869128	0.0307098072	0.0305634262	-0.0039325471	-0.011602257	-0.0133301198	-0.0357714181	0.14160966279999998	-0.12789177710000002	-0.0678702378	-0.057704797599999996	0.0091291539	-0.051204106900000004	0.13633008900000002	0.0762350338	0.0081053353	-0.0338543742	0.2158682284	-0.020314718500000002	0.2058455856	0.0021263797	-0.0565276754	0.0996712515	0.0740831485	0.0065690502	0.044956895700000006	-0.0373366373	-0.0385861981	0.0008712794	0.006490343000000001	0.0629198659	-0.047561653499999995	0.1183264301	-0.0138757553	-0.08674708960000001	0.006590667099999999	-0.012339703700000001	0.010847336499999999	-0.0043961098999999995	-0.0958312915	0.0663338166	-0.00039613089999999994	-0.0366040231	-0.07523753849999999	-0.0017554881	0.015828089	0.07495620509999999	0.0011534406	-0.0324941141	0.0069883426	0.0018558085999999998	-0.0156831748	0.029942338500000002	-0.0634723752	-0.0389466104	0.11131972119999999	0.1201851712	0.0460797227	0.0058764951	-0.0053623486	-0.12552944230000002	0.1400004475	-0.0360718253	-0.0678840062	-0.14361523539999999	0.0207703355	0.06120897860000001	0.1800842691	-0.0269806323	-0.1709697068	0.1012167628	0.008338125	0.0141753373	0.0263279652	-0.0114474417	0.0942234708	0.0940512406	0.0937644235	0.09336336890000001	0.09284856539999999	0.0922206402	-0.00574102	-0.005734443370000001	3.2883840763736955e-05	3.29593106404e-05	-0.041995	-0.0199575	0.0003983018062499999	0.0017635800249999995	0.0390087	0.027609500000000002	0.0015216786756899999	0.0007622844902499999	-0.000561293	-0.000561293	3.1504983184900005e-07	3.1504983184900005e-07	-0.0	-0.000211964	0.0	4.4928737295999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30469.87109375	143.935546875	928413044.4697418	20717.44165420532	21718.728515625	22.611328125	511.272159576416	471703168.33542246	21690.037109375	-11.9375	470457709.80606467	142.50390625	1.614841	25.655251	0.0634853306	-0.06744911769999999	0.0093017283	-0.0415223556	0.0556503095	0.0593244114	0.0405317321	-0.0685404144	0.102525764	-0.076251483	-0.139786407	-0.0048565697	-0.0689313885	-0.0284044844	-0.0050889475	0.029545296699999998	0.0484418546	-0.0503586299	-0.0285532041	0.0082263092	-0.019346405900000002	-0.026577944500000002	0.0199440441	-0.122787836	0.0556996312	-0.0787815911	0.0085430117	-0.0253835896	-0.012607969299999999	0.0925030839	0.0783229863	0.10697417029999999	0.032551667299999996	0.10570886060000001	-0.067838234	0.0670665101	0.07758995610000001	0.0792174466	0.0670248831	0.0224834971	-0.006161554499999999	-0.0720662656	0.0292511781	0.10479156640000001	-0.042699346	0.15267573	0.0484704753	-0.061677393	-0.0557008234	-0.033376535	0.1260474601	0.0736683906	-0.023129389	0.0571443619	0.032711167299999996	0.1085833075	-0.0969101483	0.0686365957	-0.1247383673	-0.0404787407	0.0594232138	0.0093746569	-0.0216211237	-0.0337694671	0.0383305531	-0.0563679743	-0.0015797845999999999	0.0243619058	0.0483694909	0.0804128656	0.0109111748	0.0317774902	-0.03496467	-0.043659289299999994	0.1240650245	0.006704602	0.024958090099999997	-0.1539030518	0.0151136222	0.11764875720000001	0.0207046209	0.07854157469999999	-0.1224128583	0.0788640867	-0.045253115	0.048019344500000005	0.0571728461	0.0158494685	-0.024253913999999998	-0.0296027121	0.056101835700000005	-0.056858097	-0.0650049591	0.2274626011	-0.0370835254	0.0941683457	0.0938309391	0.09326949	0.092485339	0.0914803584	0.09025694779999999	3.46106e-05	0.0057756306000000006	3.3357908827656374e-05	1.1978936323599998e-09	-0.0608599	-0.018864900000000004	0.00035588445201000017	0.00370392742801	0.0424719	0.0034632	0.0018038622896099999	1.1993754239999995e-05	-0.00040405	0.00015724300000000005	1.632564025e-07	2.4725361049000016e-08	0.000162217	0.000162217	2.6314355089e-08	2.6314355089e-08	-0.000388172	-0.000388172	1.5067750158399998e-07	1.5067750158399998e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30250.896484375	-218.974609375	915116738.1083717	47949.87955093384	21714.490234375	-4.23828125	17.963027954101562	471519086.1387672	21732.423828125	42.38671875	472298245.4452553	1796.6339263916016	1.350157	21.450171	0.10712054077	-0.0304572348	-0.1207261957	-0.0071619193999999985	-0.0037412151	0.0349379599	0.021089099500000003	0.0705481916	-0.0747038679	-0.0181646488	-0.013296870300000001	0.0087333151	-0.0244319042	-0.0032078532	-0.07206556509999999	0.051277076799999995	0.018367175	-0.13330557839999999	-0.0427289513	0.054895561100000004	0.1257913622	0.0431598319	0.0420357309	-0.0667116347	-0.0520836416	0.0163272345	0.0746856841	-0.0126422584	0.10089132810000001	-0.0009683475	-0.015177518899999999	0.012757807	0.096385709	-0.045314555199999995	-0.0498945145	0.0228198625	-0.023623243	0.0353592089	-0.0521190717	-0.026116524	-0.0663098074	-0.01403428	0.0656940062	-0.0760566133	0.030461908	0.1109360554	0.0407467904	0.0749875159	-0.0927706718	-0.0492136649	0.0254021395	0.032284167999999995	-0.049639624900000005	0.037461477	0.032895608	-0.0624979637	0.059159735199999994	0.0237669433	-0.0199595722	-0.024730744	0.019792482099999998	-0.016752016	-0.0806648292	-0.041620191200000003	-0.030263158300000002	-0.13663386060000002	0.0681783032	0.0194650891	-0.012958327	-0.0303429413	0.0916794093	0.0418890861	0.0731467013	0.058937808099999996	0.058731750199999995	0.013574972	-0.0531717838	0.0164424985	-0.0082595439	-0.0543459667	0.1314971064	-0.0055264975	-0.0315321477	0.0637719855	0.0031952456	-0.0021888745999999997	-0.08571525869999999	-0.0263431125	-0.035028506099999995	-0.0737604011	-0.0408020015	0.0465561811	-0.0352978178	0.1060372258	-0.03598429	0.0940948623	0.09353747109999999	0.0926109301	0.09131889619999999	0.0896664683	0.0876601678	2.29483e-06	-3.2315770000000005e-05	1.0443089906928998e-09	5.266244728899999e-12	-0.0371996	0.0236603	0.0005598097960900001	0.00138381024016	0.0010047	-0.041467199999999996	1.00942209e-06	0.0017195286758400002	-3.2929400000000004e-05	0.0003711206	1.0843453843600003e-09	1.3773049974436e-07	-0.0	-0.000162217	0.0	2.6314355089e-08	-8.22951e-05	0.0003058769	9.356067795361e-08	6.77248348401e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30502.318359375	251.421875	930391425.2966652	63212.959228515625	21716.884765625	2.39453125	5.7337799072265625	471623083.92343515	21653.94140625	-78.482421875	468893178.4253082	6159.4905433654785	1.180362	18.752607	0.14481402407	-0.08681083220000001	0.0700525429	0.0725854608	-0.16755619900000002	0.0498060311	-0.0046976145	-0.012058602600000001	0.0432340404	0.0035688874	0.012708566599999999	0.08008889450000001	0.10597258039999999	-0.0936262676	-0.0163440226	0.0464716518	-0.07856212580000001	-0.1281081416	-0.09224577619999999	0.0361276549	-0.060434071299999996	-0.0673852783	-0.019697783400000002	0.0806560633	0.1390106465	0.10450761199999999	-0.021924235	0.045346995999999994	-0.022732148100000002	-0.0772497107	0.026645756	0.0730128253	-0.075157579	0.0140006998	-0.0245695897	-0.014210422299999999	0.045336565499999995	0.0321427662	0.061699904000000014	-0.0889809212	-0.0524310504	-0.006101799200000001	0.1072536924	-0.0890503975	-0.09466153599999999	0.0347275046	0.10963990960000004	-0.1150527118	0.0010508453	0.0039968693	-0.1607696598	0.055959277800000005	0.0259766117	0.04564564769999999	-0.0099761677	0.019497016399999997	-0.0390145648	-0.0112687321	0.0056230755000000006	-0.0306200259	-0.10276920210000001	0.1009208348	-0.0455490784	-0.0255820362	-0.1105812732	-0.14374608390000002	-0.0767380904	0.0396630582	0.0113080749	-0.0365203181	-0.0100691179	-0.0638032841	-0.17843203829999998	0.0255750126	-0.0372813715	0.0187364149	0.0008438917	-0.016731632	0.0836029724	-0.042371576200000004	-0.0523458022	0.033334481	-0.0145890232	0.0315024896	-0.0263413235	0.064702127	-0.0565341543	-0.139492629	0.0349957538	-0.0499910039	-0.0626814183	0.1201471158	0.0714010511	0.0935796558	0.041000269	0.094003035	0.0931710653	0.0917898992	0.089867678	0.0874157321	0.08444851460000001	-3.594240000000001e-06	-5.889070000000001e-06	3.4681145464900015e-11	1.2918561177600006e-11	0.0277749	0.0649745	0.004221685650250001	0.0007714450700100001	0.0511071	0.0501024	0.0026119356704099998	0.0025102504857600003	-0.000490831	-0.0004579016	2.4091507056099995e-07	2.0967387528256e-07	5.4428e-05	5.4428e-05	2.9624071840000003e-09	2.9624071840000003e-09	0.0	8.22951e-05	6.77248348401e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30154.98046875	-347.337890625	909322847.070694	120643.61026382445	21699.208984375	-17.67578125	312.4332427978516	470855670.54758066	21625.234375	-28.70703125	467650761.7736816	824.0936431884766	1.196933	19.015867	0.113777615	0.0358750146	-0.0245599373	-0.0251838612	-0.0356145156	-0.0036246388	-0.0056057967	-0.027803528900000003	-0.0234252155	-0.055155526399999995	0.10553531349999999	-0.020972112299999998	-0.0208590977	-0.0724533796	0.1020208259	0.0761547939	-0.0716144704	-0.0549258983	-0.10035047150000001	0.0057392827	-0.1303297175	-0.0007628769	-0.0075651726	-0.0715815401	0.05121966	0.024322232000000003	0.0370281031	0.082376011	-0.1229858467	0.1396595168	0.0143344979	0.0634723951	0.0635958511	0.0039941231	0.0426285497	-0.0234709952	-0.0666037582	0.017579148200000002	0.0482720137	0.020996910299999998	-0.0795011882	0.048068018600000005	0.12156664130000001	0.066983353	-0.10423797550000001	-0.0203832428	0.0851520158	0.0612016415	-0.019237324099999998	-0.0345554053	-0.054387458099999994	-0.0428270071	-0.0326283237	-0.0012818201	-0.003087924	0.0461781092	0.0213917811	0.0348769119	0.1112067607	0.0150285675	0.0286400324	0.1023970914	0.0549628331	-0.0687855296	-0.12137193869999999	-0.044199878600000006	-0.10990400800000001	0.0283921291	0.0129884723	0.11056125259999999	-0.0145902107	0.024176231099999997	-0.0457503344	0.0286302616	-0.0087616566	0.0722906061	0.15044828130000001	-0.1084445173	0.0072365089	0.07703872980000001	0.0626210693	-0.0193577309	0.027381733399999997	-0.1044889148	0.0009356783999999999	0.055450798600000004	-0.025529404500000002	0.0217758915	-0.121671721	-0.0253373518	0.0811764146	0.0415391309	0.087501582	0.0895708198	0.1366411552	0.0938928815	0.0927320076	0.0908078376	0.08813621	0.08473911529999999	0.0806445158	3.88576e-06	7.48e-06	5.59504e-11	1.5099130777599998e-11	-0.0455875	-0.07336240000000001	0.00538204173376	0.0020782201562500003	0.034062800000000004	-0.01704429999999999	0.0011602743438400005	0.00029050816248999973	-0.000119632	0.000371199	1.4311815424e-08	1.3778869760099998e-07	5.43615e-05	-6.650000000000351e-08	2.95517268225e-09	4.4222500000004674e-15	-9.60032e-05	-9.60032e-05	9.21661441024e-09	9.21661441024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30059.15234375	-95.828125	903552639.6247712	9183.029541015623	21654.1015625	-45.107421875	2034.6795082092285	468900114.47906494	21618.251953125	-6.982421875	467348817.5087929	48.75421524047852	1.040406	16.529101999999998	0.052987791230000005	0.072031588	0.0182870112	-0.0274843782	-0.0307103321	-0.0930762607	0.0870767153	0.030002716000000002	-0.0610582708	-0.0247206108	0.0186497554	-0.0188713146	0.052172316100000005	0.060262968099999994	0.0502344882	-0.039881439399999996	0.0049037685999999995	-0.103701595	0.1122395832	0.012225911499999999	0.0336318492	0.006159633100000001	0.0704173973	-0.008696046800000001	0.0354535713	0.0170818151	-0.0007822333	-0.07101623259999999	0.0288563552	-0.017503528799999998	0.0224981407	-0.028549625099999996	-0.048030604000000005	-0.072213312	-0.04693247019999999	-0.0544451131	0.1069109628	-0.042732701399999996	-0.008872038	0.0215316906	0.05686197480000001	-0.0730136074	-0.1352108976	0.010127733199999999	-0.1510329437	-0.07351328	0.0462246505	0.0567513086	0.025777550899999998	-0.015393028700000004	-0.0726600711	-0.10643028619999999	0.0292701953	-0.0921395599	0.0929338312	-0.0363960251	0.0490473473	0.0436300734	0.0143265576	0.0551433662	-0.0381843856	-0.0250316433	0.0690235231	0.0157964555	0.0158456248	-0.0834542575	0.13557172650000002	-0.0483696151	-0.0064804029	0.0288371589	0.045355394900000005	-0.0560775666	-0.00930364	0.018562413700000002	0.0045402773	-0.05274863230000002	-0.0511939206	-0.0146351928	0.0235482539	0.0029636971000000004	-0.0202459857	-0.0861896988	-0.062638162	0.028470943999999998	0.0011916034	-0.043707690599999995	0.0872874107	0.0191813756	0.07599777440000001	0.0628995231	-0.09390655140000001	-0.0993785299	0.08171070650000001	6.743e-07	0.0907894633	0.0937644235	0.0922206402	0.0896664683	0.0861298917	0.0816496581	0.0762748537	1.87953e-06	-2.00623e-06	4.0249588129e-12	3.5326330209e-12	-0.0345237	0.011063800000000006	0.00012240767044000012	0.0011918858616900001	0.008075	-0.025987800000000002	6.5205625e-05	0.0006753657488400002	-6.4348e-05	5.5284000000000015e-05	4.140665104e-09	3.056320656000001e-09	0.000221758	0.0001673965	4.9176610564e-08	2.802158821225e-08	0.0	9.60032e-05	9.21661441024e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30169.341796875	110.189453125	910189184.4566687	12141.715579986572	21683.2109375	29.109375	847.355712890625	470161636.5601196	21674.658203125	56.40625	469790808.22229385	3181.6650390625	1.120496	17.801506	0.09020186907	0.0323339845	0.050730511900000004	-0.017875346299999997	0.036268942	-0.0716473911	-0.06548967139999999	0.0717285412	0.0127269778	0.0596116733	-0.011366368799999998	-0.0933979298	0.00017378919999999995	0.0783318559	-0.055535630499999995	-0.08314607730000001	-0.08960262039999999	0.0043894657	0.0634628075	0.06211174110000001	-0.06797962190000001	-0.10603587980000001	0.027081507999999997	-0.0339862971	-0.0150541487	0.0253120189	0.034619459500000005	0.10678977560000001	0.00298407	0.0631551595	0.0251840402	0.044355621100000006	-0.024924855099999997	0.0935527416	0.1023213712	0.0018329928	-0.0722190797	-0.1276971658	0.047524934000000005	0.0350165733	0.0121523221	-0.0541920635	-0.0113238858	0.1827112138	0.053245238099999995	-0.1107312825	0.0208319838	-0.0031763617999999998	0.0419313048	0.0115722607	0.0099768822	-0.06612959139999999	0.0841716792	-0.07074715820000001	-0.06374529400000001	-0.0928661808	-0.0180808208	-0.033429566699999996	-0.015389295800000001	0.0879504418	0.0449077563	-0.06345934190000001	-0.0157811665	0.12113862980000001	-0.0395331659	0.0084343564	0.0561491379	0.0502144703	0.10056974699999999	0.0841829737	-0.0311966714	0.0122617247	-0.029311181600000007	0.0601894739	-0.0356343323	0.09639504410000001	0.0225173482	-0.0410393589	0.0412349703	0.1047260641	-0.049367552099999996	0.066151524	0.1127771786	-0.0903373051	0.08054542719999999	-0.0080996448	0.012911797099999999	0.025891993199999998	-0.0393456979	-0.0287760803	0.0638141519	-0.11477832140000001	-0.1712097884	0.0169448	0.0351450856	0.0936176859	0.09163736189999999	0.0883677934	0.0838549798	0.0781624119	0.0713701783	2.29686e-05	2.108907e-05	4.4474887346490017e-10	5.275565859600001e-10	-0.00228663	0.03223707	0.0010392286821849	5.2286767569e-06	0.0381912	0.0301162	0.0014585677574399994	0.0009069855024399998	-0.000369548	-0.00030520000000000005	1.3656572430400006e-07	9.314704000000003e-08	2.14125e-05	-0.0002003455	4.584951562499999e-10	4.013831937025e-08	-5.10047e-05	-5.10047e-05	2.6014794220900008e-09	2.6014794220900008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30403.955078125	234.61328125	924400484.392643	55043.3917388916	21756.931640625	73.720703125	5434.742069244385	473364074.41482925	21660.009765625	-14.6484375	469156023.0469704	214.57672119140625	1.247143	19.813566	0.07947253030000001	-0.0084833854	0.1001414286	0.0195124608	0.010108148	0.10440746740000001	-0.0396358104	-0.12064116470000001	0.047173294000000004	0.0209330052	-0.0120315908	-0.1088196515	-0.0049389451	0.0036493395000000003	-0.040931369599999996	-0.028432933599999998	0.043067915400000004	0.0296158049	-0.0384094913	0.05388328690000002	-0.0552355537	0.011034594299999999	-0.0382023499	-0.0433345065	-0.0522373888	0.015334078700000003	0.011164893	0.0045804812	0.0328156119	-0.1110672788	0.0581603581	0.0022755281	-0.0668276824	0.013145963899999998	0.17655450399999995	0.0594379863	-0.0216355391	-0.0621080378	-0.0673866776	-0.0543321628	-0.0740817782	-0.0302721164	-0.10104334539999996	0.00019267389999999998	-0.0381891782	-0.0315772033	-0.1273343682	-0.0889403572	0.0414201846	0.0460220846	0.0684644955	0.08432698710000001	0.0786591692	0.1060098626	-0.0460928638	0.110816375	-0.0221283132	-0.0514521749	-0.0299063845	0.0920208475	0.055414927	-0.0063364649	-0.0187005776	0.0215801898	0.0444074572	0.0027926319	-0.0556466257	0.0428204992	-0.023941532	0.075819107	-0.0031077991999999997	0.0501014773	0.0181654893	-0.01742512	0.0460521053	-0.0147165856	-0.021190737400000003	0.0953220445	0.0934084308	0.0075538082	-0.1400185524	0.021947785499999997	0.11599499099999999	-0.011260738999999999	-0.023269037599999997	-0.0219231831	-0.0943725454	-0.0087583791	-0.0415117338	0.026268876400000002	-0.0669128521	-0.0939190695	-0.0058837768000000006	-0.0905432017	-0.11440028630000001	0.0934526974	0.0909826276	0.0869140914	0.0813185686	0.0742943663	0.06596489230000001	2.09933e-05	-1.9753000000000046e-06	3.9018100900000185e-12	4.4071864488999983e-10	-0.0604616	-0.05817497	0.0033843271345009	0.0036556050745600002	0.0486156	0.010424400000000007	0.0023634765633600003	0.00010866811536000015	-0.0005359669999999999	-0.0001664189999999999	2.872606250889999e-07	2.7695283560999965e-08	2.14125e-05	0.0	4.584951562499999e-10	0.0	-1.6543599999999996e-24	5.10047e-05	2.6014794220900008e-09	2.7369070095999986e-48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
