csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
31139.966796875	n/a	969697532.1104773	n/a	21696.9140625	n/a	n/a	470756079.8355103	21689.912109375	n/a	470452287.31241226	n/a	n/a	n/a	n/a	-0.0668528619	-0.044153003600000004	0.0139291033	-0.049071281900000006	0.0996280251	-0.011317396499999998	0.004619433	-0.010140607900000001	0.0654402642	-0.015617639	0.1541179826	-0.0175885922	0.0442058188	-0.0098854861	0.0234694476	0.0497579705	-0.00912869	0.0242730751	-0.027924151	0.0847070293	-0.0298368867	0.0929771697	-0.0062937589	0.07933028889999999	-0.0105404504	0.015415039699999999	-0.1126432775	0.08732389859999999	-0.0407138732	0.0419484317	-0.0280646333	-0.0168504368	0.0043003441	-0.06547900570000001	0.010685028000000001	-0.050950993300000004	0.11777912210000001	-0.09372571060000001	0.09788551699999999	-0.0086997036	0.10697306710000001	-0.028057051800000003	0.052554135300000006	-0.054100780700000003	0.0089694022	-0.0982429823	0.0626546425	-0.005759783199999999	0.011465973300000001	-0.0210643123	0.0161646256	-0.0279259385	-0.057760510599999995	-0.0431169438	0.0150431574	-0.0207421044	0.046313196200000004	-0.050082685700000004	0.09508358900000001	-0.0031453334000000003	0.023071979399999998	-0.0028348352	0.1083319435	-0.0018355452	0.1344707351	-0.0063031001	0.021703257099999998	-0.0136320015	0.0136942467	-0.047859096500000003	0.0034971288000000002	-0.0322349249	0.0686541578	-0.0639617881	0.0236195579	-0.1084973649	0.0162356401	-0.0678575166	0.033791541099999996	-0.0572152818	0.09904981460000001	-0.0578623401	0.036491807200000004	-0.019601540900000002	-0.0207147695	0.0316965329	-0.0060062802	0.011982294199999998	-0.0350616602	0.1235434619	-0.12913792699999999	0.0261379577	-0.0020379674	0.0345687236	-0.001933274	0.061511265499999995	-0.0402875713	0.1198223857	-0.1332077649	0.0295459648	-0.0257880147	0.0191477679	-0.0701473823	0.0209834669	-0.050330812	0.0575636953	0.09128513769999999	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.09121671390000001	3.52885e-06	n/a	n/a	1.24527823225e-11	0.0355113	n/a	n/a	0.00126105242769	-0.018505200000000003	n/a	0.00034244242704000013	n/a	-0.00030083700000000003	n/a	9.0502900569e-08	n/a	0.000121396	n/a	1.4736988816e-08	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31319.861328125	179.89453125	980933713.6129801	32362.042373657227	21715.095703125	18.181640625	330.5720558166504	471545381.3958778	21690.091796875	0.1796875	470460082.15686417	0.03228759765625	0.979077	16.866976	0.12639177833561002	0.0570496053	-0.0031066743	0.0328462451	0.0543533221	0.0394699196	-0.0586355899	-0.011374224799999999	0.0058934503	-0.057682033	-0.061508540599999995	0.0469201391	0.0252937814	0.013711120600000001	0.036055919900000004	-0.0386591431	-0.0066280661	-0.1018373365	-0.0154006196	-0.0803108797	-0.035699715	-0.1166899539	-0.0257127513	0.09507666099999999	0.0470183148	-0.028927604500000002	-0.0753561631	0.14857467289999998	-0.1068071067	0.0203490691	-0.043398661500000005	0.1279498828	-0.0355145316	-0.0230965791	-0.0516743456	0.036761732000000005	-0.11651455699999999	0.0636967592	-0.059872229299999996	0.0711575855	0.017216488000000002	0.06714687429999999	-0.0612000075	0.0857436342	0.0916299401	-0.081187897	-0.07030301230000001	0.0196531993	-0.1088490908	-0.0120138542	-0.15822898300000002	-0.0011503448	-0.04884986349999999	0.0636460195	0.00040038480000000016	0.004546285	-0.0950576402	0.0497366526	0.0460471054	0.0415786558	-0.06602515	0.0042620345	0.0206191692	-0.036661736800000004	0.08145415639999999	0.0407242997	0.0061323533	0.045507012	0.0179958501	0.0276624031	0.0066577017	-0.1352934436	0.017707091799999998	0.053147688600000006	-0.0200308771	0.1211098766	0.034558441	0.133424822	0.027742445	0.0096194688	0.1494671668	-0.11931824369999999	0.0930056252	0.034040749599999996	-0.0837236979	0.081075755	0.018483193000000002	0.0465107117	-0.011055236599999999	-0.0328737355	0.13254685300000002	-0.021439238	0.058610673700000004	-0.027701937200000002	0.0060409991000000005	-0.015036003700000003	-0.0078739677	-0.0178279722	0.008812813000000001	-0.11110356789999999	-0.16570884689999998	-0.020348697199999998	-0.0343646643	-0.10883815570000001	0.0427025394	0.0215718634	0.0242689959	0.0912694965	0.09121671390000001	0.09112876550000001	0.0910056853	0.09084752060000001	0.0906543325	5.1439e-10	-3.52833561e-06	1.2449152176794073e-11	2.6459707210000004e-19	0.03644	0.0009286999999999977	8.624836899999955e-07	0.0013278735999999998	0.0699183	0.0884235	0.00488856867489	0.00781871535225	-0.000920162	-0.000619325	8.46698106244e-07	3.83563455625e-07	-0.0	-0.000121396	0.0	1.4736988816e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31233.521484375	-86.33984375	975532864.3149148	7454.568618774414	21721.064453125	5.96875	35.6259765625	471804640.97681046	21759.326171875	69.234375	473468275.45404434	4793.398681640625	1.046527	18.028971	0.18797881958561	-0.044240266900000005	0.0061419763	-0.0567959593	-0.0095275127	0.0507530627	0.0763847487	0.0737229367	-0.013669019	0.0185591794	0.0322808886	-0.0111805706	-0.0163310721	0.0094853118	0.0463176529	0.0191643203	-0.0149935595	-0.0493264488	-0.013040465800000001	0.0830947527	-0.0317912698	0.0944649737	-0.0108335255	0.0034926406	0.0104463219	-0.16877747510000002	0.0795643079	0.045397853499999995	0.1386053575	-0.0104178048	-0.06069785110000001	-0.0358153808	-0.10704325279999999	-0.0099821864	-0.0585712951	0.1017622624	-0.08165988	-0.073446275	-0.061649014400000014	0.1362793539	0.0360775947	0.0283882331	0.0504446835	-0.0960757429	-0.1006790202	-0.14022928240000002	0.0284697953	0.0440190012	0.1420600128	0.0728629313	-0.053131835999999995	-0.1004077584	-0.0553754533	-0.058099661799999994	0.0458243104	-0.0111699248	0.0588033528	0.0859757969	-0.0045473895	0.0354531416	0.08440449650000001	0.06450333059999999	-0.0217518092	0.0156926116	-0.034479786400000004	-0.0060270747	-0.0050898409	-0.0162834072	0.0548290524	-0.0109326797	0.0173964529	-0.0280321221	0.0069467627	-0.0764868849	0.0080591528	-0.10082359130000004	0.021064911800000002	0.0051549002000000005	-0.081634885	0.2042089166	-0.018708118	-0.0586196809	-0.08640963859999999	0.0055438726	0.0124740666	0.0387864798	-0.0371986765	0.0587225396	0.0584193035	-0.1112689075	0.1026150015	0.0029902809000000004	-0.0688031761	-0.040940022	0.1587888557	-0.0058713544	0.0628344817	-0.038251437	0.1264095944	0.15183075210000002	-0.028838890699999998	0.016447556999999998	0.0815862554	0.0429692222	0.0228633896	0.05862078730000001	0.1436497348	0.0912382167	0.09109164019999999	0.09084752060000001	0.0905061192	0.0900678015	0.089533037	2.64251e-05	2.6424585610000006e-05	6.982587246602193e-10	6.982859100100003e-10	0.070248	0.033808000000000005	0.0011429808640000005	0.004934781504000001	-0.0141667	-0.08408500000000001	0.00020069538888999998	0.007070287225000002	1.04249e-05	0.0009305869	1.0867854001e-10	8.659919784516098e-07	0.000470601	0.000470601	2.2146530120100003e-07	2.2146530120100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31447.775390625	214.25390625	988962577.0191994	45904.73634338379	21723.6875	2.623046875	6.8803749084472665	471918598.59765625	21730.337890625	-28.98828125	472207584.84073263	840.3204498291016	1.058508	18.235376	0.1470353701	0.0896371891	-0.0666052545	0.0490184492	0.0608964027	-0.0586486875	-0.0205329525	0.0019079191000000001	0.016446138500000002	-0.0697180788	0.0844906156	-0.0307787265	0.0541809512	0.0353585112	-0.1085881776	0.0837507511	-0.0849903786	-0.0014880187	-0.0902363738	-0.049618900099999995	-0.0765613311	-0.1047764756	-0.0400941148	-0.0272038694	0.0549545513	0.046970795700000005	-0.042568382	-0.0376769356	0.011818353600000001	0.0188145335	0.11719461880000001	-0.0751205214	0.0361528308	-0.0651055844	0.0354363839	0.0039925492	0.0302846108	0.1135923344	0.1442203913	0.0307860556	0.0151533252	0.0951151128	0.0658351737	-0.10331368769999999	0.0440895495	-0.0466035556	0.0116339235	0.0678106314	0.0331270775	0.027994024	0.0557229685	0.0520345792	-0.0357685637	0.0998800726	-0.047373951100000006	-0.0258258708	0.026827586299999998	0.0463034476	0.056916559900000004	-0.05720366740000001	-0.0248824277	-0.010725358	0.0293720915	-0.08108715030000001	-0.0750999728	-0.0200241	0.0250906007	0.0617895123	-0.1252640374	-0.1266953336	0.029917982599999997	-0.0516947905	0.0901164478	-0.0073552515	0.0405670762	0.1042642708	0.0191680222	0.0007012313000000001	-0.025199745	-0.0383992932	0.0184595693	0.0666345544	-0.0366771183	0.0047092645	0.0026418253	-0.1313565238	0.0253974033	0.1004088209	-0.0214455754	0.0543657279	-0.0146145172	-0.038548289900000005	0.1381143588	0.0932541568	0.0336991741	0.0784217585	0.0163025055	0.009296328199999999	0.0970743259	0.11700000220000001	-0.0208052328	-0.032000245499999996	-0.02924018	0.0406210921	0.0038976006	0.093628128	-0.0796643333	0.09119130369999999	0.090904137	0.09042619539999999	0.08975848210000001	0.0889023983	0.0878597406	0.0	-2.64251e-05	6.982859100100003e-10	0.0	0.0701918	-5.620000000000625e-05	3.158440000000702e-09	0.00492688878724	0.0707321	0.08489880000000001	0.005003029970410001	0.0072078062414400014	-0.000760053	-0.0007704779	5.77680562809e-07	5.9363619438841e-07	-0.0	-0.000470601	0.0	2.2146530120100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31194.5	-253.275390625	973096830.25	64148.42349624634	21733.416015625	9.728515625	94.64401626586914	472341371.70822525	21725.42578125	-4.912109375	471994125.3766022	24.12881851196289	1.090098	18.779589	0.19058447858	-0.0645779204	-0.0135301437	0.0397708067	0.0106510727	-0.0826828215	0.0948853533	-0.027216111	0.0477122794	-0.060173259699999995	0.1237594509	0.0213158382	-0.0663260701	-0.044870382599999994	-0.0131608141	0.0645897439	0.0489060535	-0.009142199699999999	-0.0524509763	-0.0369007916	0.005746947	0.0939054167	0.0095338468	-0.0564992596	-0.0358863329	0.0528743299	-0.0012722021	-0.0405848917	0.0204939701	-0.015387516200000001	0.09585841689999999	0.0342265199	-0.04491220940000002	0.0271432507	0.1070982875	-0.0906563545	-0.0506470975	-0.028456916800000006	-0.0291764104	0.0369267418	0.0349532458	-0.0315766277	0.061629681900000004	-0.0032058736	-0.12084763050000001	0.0284480785	0.016523153	0.009844303399999999	0.0887725131	-0.0108595564	-0.0858181792	-0.0181291295	0.0738217953	-0.0487585232	-0.0322163629	0.0118668847	0.0742013116	0.0470634928	0.0248167477	-0.088101841	0.08960670300000001	-0.0598195655	0.057725188499999996	-0.06526504450000001	-0.1030811069	0.0570279951	-0.0064997887	-0.0876070305	0.0012132999999999998	-0.020176904	-0.0453555887	-0.0060890173	0.0406951144	0.0475206669	0.0137818629	-0.0822694184	0.0095454047	-0.1010466507	0.0094379192	-0.044326036799999996	-0.0323869444	0.0262483242	0.0135837289	-0.00043653	-0.0726260313	-0.0368329791	-0.1099050852	-0.026527278999999997	-0.0191294233	0.0907531032	0.0765625408	0.0183139954	-0.0727455617	0.05832472530000001	0.0630243563	-0.0496218638	-0.034518947200000004	-0.0295873657	0.0670085029	0.061595969199999996	0.07604937610000001	-0.0021480822	0.051064777	-0.080912793	0.0457350924	-0.0776708775	0.0480205753	0.09112876550000001	0.0906543325	0.08986543960000001	0.0887648233	0.08735630130000001	0.0856447597	-1.0785799999999998e-06	-1.0785799999999998e-06	1.1633348163999995e-12	1.1633348163999995e-12	0.0101818	-0.06001	0.0036012001	0.00010366905124	-0.0239943	-0.09472639999999999	0.00057572643249	0.008973090856959999	-0.000121499	0.000638554	1.4762007001e-08	4.077512109160001e-07	-0.0	0.0	0.0	0.0	7.8386e-05	7.8386e-05	6.144364996000001e-09	6.144364996000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31469.79296875	275.29296875	990347869.4959867	75786.21864318848	21692.478515625	-40.9375	1675.87890625	470563624.15085214	21691.1015625	-34.32421875	470503886.99468994	1178.1519927978516	1.032607	17.789165	0.1883200785415169	0.07789651780000001	-0.0490186006	0.0843351404	0.0133644181	-0.14431094630000002	-0.115543102	-0.0207461018	-0.0329505998	-0.0475177632	0.055380976299999995	0.0608595947	-0.0176077681	-0.0334009255	-0.0032393745000000003	0.0176887035	-0.1148946198	0.0438282575	-0.11757952699999999	0.0658267574	0.1224756491	-0.0746742218	0.0198585947	0.0433356192	0.0898765799	-0.0223687638	-0.0367929431	-0.0517819768	-0.0151214059	0.0334232131	-0.1223890768	-0.10317318630000001	-0.0284470604	-0.012615391399999999	-0.0484598815	0.021456245099999997	-0.1232025685	0.0380448866	0.1171061745	0.032032455	0.0283873914	-0.0167020176	0.0361425172	-0.0424039226	0.0753826836	0.056592288899999996	0.0033961297999999997	0.060233310899999996	-0.1369025931	0.061814141399999994	-0.0310343445	-0.11724218380000001	0.0658932091	0.09861326869999999	-0.0595659637	-0.0104484375	-0.0034067640999999997	0.0443451132	0.0003549919	-0.1424530125	-0.1266012262	-0.0417004066	-0.0141484233	-0.041971221600000004	-0.0276585411	0.07399096349999999	0.024423650800000002	-0.018031086499999998	-0.0249117676	-0.06891693730000001	0.12597619470000002	0.0644043413	0.0699885444	-0.0075492471	-0.1658754381	0.0374679132	-0.0441558138	0.0701144306	-0.037837358	0.0020358768	0.026976170299999998	0.0726996483	0.0300347867	0.0375811018	0.14266989189999998	0.0375701914	-0.0007163842999999999	0.0143347759	0.0422450459	-0.0928834541	0.06719822019999999	0.0589802781	0.0944899769	0.0624658738	0.0170390724	0.031940175	-0.0657127579	0.11270456109999999	0.0581709255	-0.0754584667	-0.07097170400000001	0.0689406829	-0.0094525601	-0.0160060188	-0.099391939	-0.0915741561	-0.0082484037	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.08543613130000001	0.08290175030000001	-3.8483000000000006e-11	1.078541517e-06	1.163251803892661e-12	1.4809412890000005e-21	0.0390617	0.028879900000000003	0.00083404862401	0.0015258164068900001	0.0900377	0.114032	0.00810678742129	0.013003297024	-0.000951255	-0.0008297560000000001	9.04886075025e-07	6.884950195360001e-07	-0.0	0.0	0.0	0.0	0.0	-7.8386e-05	6.144364996000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31110.033203125	-359.759765625	967834165.8995401	129427.08896255492	21691.005859375	-1.47265625	2.1687164306640625	470499735.19144064	21727.298828125	36.197265625	472075514.366642	1310.2420387268064	1.0915800000000002	18.805117000000006	0.22177771003848296	-0.0530190107	0.0624735207	-0.0129820971	-0.0720587437	-0.009918509300000001	0.024269000899999997	0.0741016291	0.0349314742	0.0212513577	0.0908993772	0.1060283682	-0.013758836000000002	-0.0615542753	0.0354486418	0.0924740713	0.0971606662	0.0237643027	0.0113736159	0.1303116607	-0.0538191796	0.042996531500000004	-0.032610984700000005	-0.0201529261	-0.0268120879	0.0085417679	-0.0801661437	-0.0322276284	0.0839387517	0.0851303319	0.0577982496	0.1121969508	0.0137113479	-0.022709870899999998	-0.0839615727	-0.0273010954	0.11123682800000001	0.0313081062	-0.011795913100000001	-0.0351408732	0.0044624801	-0.017327142900000002	0.0731228657	-0.0014589848999999998	-0.0034021723	-0.0077266564	-0.0042803875	-0.0593352924	0.0541673091	-0.008286794	0.042725039699999995	0.0481864657	0.05986963660000001	-0.0748853344	0.06073664	0.055286740300000005	0.08344397	0.0454234201	-0.068972369	-0.0166845342	0.0350710333	0.057854296	0.0316897975	0.0249683234	-0.0850035468	0.1113890357	0.0764124841	-0.074180354	0.0135846926	-0.0225695013	-0.0862219483	0.0514746672	0.0081675397	-0.1417915702	0.0256402233	-0.0695209074	0.048291832400000005	-0.0225526446	0.0118196369	-0.0044012382	0.0545705571	0.1001384346	-0.034004783399999995	-0.1047273341	-0.0725617013	0.07879774980000001	0.0519392865	0.0063832902	0.0861491572	0.053574877199999996	-0.06456728980000001	-0.051896366799999996	0.011455785900000001	-0.013406376999999999	0.025668008399999998	0.0160672815	-0.0550261584	-0.029521723	-0.0052581468	0.0359901045	0.0388654675	-0.0539801336	0.0037667665999999997	0.0598857206	0.00207963	-0.0125160935	-0.106072409	0.0909568593	0.0899685475	0.0883293083	0.08605100140000001	0.0831501106	0.0796476241	0.00480451	0.004804510038483	2.3083316709883914e-05	2.30833163401e-05	-0.0142595	-0.0533212	0.00284315036944	0.00020333334025	-0.0254015	-0.1154392	0.0006452362022499997	0.013326208896639996	-0.000108036	0.000843219	1.1671777296e-08	7.110182819609998e-07	1.6403599999999997e-24	1.6403599999999997e-24	2.6907809295999995e-48	2.6907809295999995e-48	0.000121037	0.000121037	1.4649955369000003e-08	1.4649955369000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31530.91015625	420.876953125	994198295.2815094	177137.40967178345	21739.39453125	48.388671875	2341.463565826416	472601274.5853424	21732.76953125	5.470703125	472313271.49842834	29.92859268188477	1.089962	18.777248	0.21403107152	0.08653359880000001	-0.0703330211	0.0109371154	0.0841086484	0.0616762942	-0.05195493019999999	0.0274466475	-0.08778814189999999	-0.024440066	0.0045044128000000004	0.075558353	-0.1129862101	0.0107258553	-0.0051020819	0.04962546650000002	-0.10311382890000001	-0.0634281177	0.0242050685	-0.1203048322	-0.0050300452	-0.0587277772	0.0420946184	0.0387955444	-0.08753504699999999	-0.0052068022	-0.09037726550000001	0.0680807712	-0.012532687800000001	-0.0930108586	0.06411840049999999	-0.1115940786	-0.0796306129	0.0207786054	-0.0211758128	0.0234447339	0.0970202228	0.0027537212	-0.0428870945	-0.0041709602000000005	-0.0320508716	0.0925887848	0.0074225942	-0.0030661422999999997	0.0374503881	0.0215221189	0.10030718050000001	0.10210633599999999	-0.051576963899999995	-0.0937728508	0.030143846000000002	0.09533169150000001	0.048596608799999996	0.09316360039999999	-0.011227546399999998	-0.0650708158	-0.0196331189	0.066027844	0.07319183139999999	0.06600120820000001	-0.0599865191	0.038542319	-0.083457743	-0.0119198562	-0.0104442006	0.1026735081	-0.09705465769999999	-0.0562363358	0.015020471	-0.10779353650000001	0.0441019569	-0.0613517073	-0.032016699700000005	0.1026773402	0.0751837987	0.058949984800000015	-0.0321347119	0.0060210061	0.1047452838	0.0120735605	0.09901557109999999	-0.0421202467	-0.09697087189999999	0.0708826548	0.0149362104	-0.1015662436	-0.0503303476	0.018596713100000002	0.09809835160000001	-0.0382710016	-0.041632887	-0.0654017739	0.0041752983000000006	-0.0607693962	-0.0322636521	0.05342348139999999	0.019997475	-0.0203785472	0.0160767327	0.0361579436	0.0054736459999999995	0.0058098892000000004	-0.1261015443	-0.0328194911	-0.063904346	-0.0082238668	-0.034157907200000004	0.09084752060000001	0.089533037	0.08735630130000001	0.0843382767	0.0805080284	0.0759024438	8.788480000000001e-06	-0.00479572152	2.299894489739111e-05	7.723738071040001e-11	0.0385338	0.0527933	0.0027871325248900003	0.00148485374244	0.0747063	0.1001078	0.005581031259690001	0.010021571620840001	-0.000943394	-0.0008353579999999999	8.899922392360001e-07	6.978229881639997e-07	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	5.29396e-23	-0.000121037	1.4649955369000003e-08	2.80260124816e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31214.697265625	-316.212890625	974357325.3846169	99990.5921974182	21700.01953125	-39.375	1550.390625	470890847.65663147	21738.265625	5.49609375	472552192.38305664	30.207046508789066	1.048958	18.070845	0.19496730413	-0.0810766462	-0.10027160060000001	0.0374503219	-0.058740047699999985	-0.0081181063	0.0361953843	-0.0399946147	-0.1457459408	0.0088668416	0.0042937224	0.029492902999999997	0.07398214360000001	0.0252451811	-0.012634171100000001	-0.0916184204	-0.08938096279999999	0.054535560999999996	0.0849843323	0.044874883399999996	0.0005909832	-0.028954512400000007	0.062947858	0.0624578893	-0.0946572602	0.0822827491	0.1659304281	-0.0380162331	-0.0670613979	-0.0316790732	-0.0187533443	0.0323551942	-0.023905045299999997	0.0220172261	-0.010370970799999999	-0.1058864149	0.0127552969	0.025727176600000002	0.0692205182	0.0467165853	-0.1215920128	-0.032000805099999995	0.0805085723	0.1165361766	0.0743119521	-0.0056560996	-0.0676347878	0.0133531098	0.021961510299999997	-0.0349063534	-0.065468166	-0.059658062699999986	-0.0110649925	-0.0577293487	-0.1024886087	-0.0320189932	-0.0292297394	0.0660965292	-0.053900081100000004	-0.0070476396	0.0374858141	-0.0402517139	-0.14366994019999998	-0.012106186000000001	0.0227414058	0.019151056399999998	0.0396382395	0.1019626482	-0.0432398704	0.0354289228	0.1055180007	0.0410116041	-0.1089269343	-0.024598911	0.0199244986	-0.0056080161	-0.0915493775	0.0361724311	0.12103244560000001	-0.0256623858	-0.1589571464	-0.0785565016	0.0687355983	0.0553616065	0.0050207596999999994	-0.0181228699	-0.0233457565	-0.07233293519999999	-0.021222607999999997	0.061093952199999996	-0.0807833613	-0.0058635239000000006	0.0548102716	0.0085145361	0.0262375903	-0.0844351614	-0.14602858	0.00098988	0.0033925947	-0.056536253499999994	-0.043757463899999995	-0.0815785988	0.008104714	-0.0635518674	0.0489222264	-0.0477199384	0.0709491912	0.09072261570000001	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	-6.49765e-06	-1.5286129999999998e-05	2.3366577037690004e-10	4.22194555225e-11	0.00987752	-0.02865628	0.0008211823834384	9.75654013504e-05	-0.0156148	-0.0903211	0.00024382197904	0.008157901105209999	-1.15624e-06	0.00094223776	1.3368909375999995e-12	8.878119963698175e-07	-0.0	0.00017029	0.0	2.89986841e-08	0.000406965	0.000406965	1.65620511225e-07	1.65620511225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31192.767578125	-21.9296875	972988749.1829262	480.91119384765625	21697.232421875	-2.787109375	7.7679786682128915	470769894.7688637	21670.990234375	-67.275390625	469631817.7383767	4525.978183746338	1.533862	26.424494	0.19368067862	0.0167410481	0.045460630499999995	0.0200497264	0.0171162819	0.0260119373	-0.0820177599	-0.0365552684	0.013018304199999999	0.043436908200000006	-0.12466080410000001	0.031611579199999996	0.0149221489	0.051480257599999996	0.0667252053	-0.0396593246	0.0382283714	0.027180406400000003	0.016291958	-0.0168388459	-0.0217374395	-0.0244241719	0.058244783499999994	-0.0364677414	-0.08676080300000001	0.0195818628	0.0478005082	0.05494437730000002	-0.0867267231	0.08951526369999999	0.0966031668	0.052198569199999996	-0.0059518748	0.1062129434	-0.056715602699999985	0.0762700836	0.0377342085	0.0251111867	0.0048300994	-0.0390089265	-0.1755466748	0.045604348499999996	0.027165174700000003	0.0164040521	0.0719744031	-0.0285376148	0.0316160512	0.0913570481	0.0743942755	-0.013854799099999999	-0.0344855504	0.0246287466	0.04494280639999999	0.020156128	0.0090166599	0.0303884156	-0.084534265	-0.1046290233	0.0116041812	0.0355192121	-0.0869196053	-5.39109e-05	0.012952874199999999	0.0639888954	0.09250882460000001	0.008355344399999999	-0.0132089644	0.07996030330000001	0.0653128486	0.0715649232	-0.018029015	0.013802066000000002	-0.0006269901	0.0143067172	0.041997508499999996	0.0282797928	-0.06724236230000001	-0.0231282722	0.0615378651	0.0011590972999999999	-0.0028536472999999996	-0.069381687	0.06669321660000001	-0.0809394359	-0.14025629	-0.0985882776	-0.0074710751	-0.08480882070000001	0.0284584854	-0.0926417827	-0.07546163480000001	-0.017098781599999998	0.1067395043	-0.1013400346	-0.0607396379	-0.0026929765000000003	-0.055957736699999996	-0.010748518200000001	0.06634026259999999	0.0762546152	-0.0205263161	-0.11944971509999999	-0.052434872599999995	-0.008587729	-0.0145695023	0.0421908219	0.0622455653	0.09058216599999999	0.0884782721	0.08500790429999999	0.08022465940000001	0.07420241080000001	0.0670341672	-4.3470300000000005e-06	2.150619999999999e-06	4.625166384399996e-12	1.8896669820900005e-11	0.07195030000000001	0.062072780000000015	0.003853030016928401	0.005176845670090001	0.07540930000000001	0.0910241	0.005686562526490003	0.008285386780810002	-0.00036953	-0.00036837376	1.365524209e-07	1.356992270565376e-07	3.62942e-05	3.62942e-05	1.3172689536400002e-09	1.3172689536400002e-09	0.0	-0.000406965	1.65620511225e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
