onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0388	6	active_change	correct	0.8566000000000003	right
20.0551	6	active_change	incorrect	0.863900000000001	left
26.0632	6	active_nochange	incorrect	1.2895000000000003	right
36.0795	6	passive	n/a	2.5137	left
42.0876	6	active_change	correct	0.9713999999999956	right
52.104	6	active_nochange	incorrect	2.2845999999999975	right
60.1203	6	active_change	incorrect	1.5570000000000022	left
66.1285	6	active_nochange	correct	0.9915999999999912	left
72.1366	6	active_change	correct	1.5781999999999954	right
78.1447	6	active_change	correct	1.4587999999999965	right
86.1611	6	active_nochange	miss	n/a	left
92.1692	6	active_nochange	correct	1.0067999999999984	left
100.1856	6	active_nochange	correct	1.17410000000001	left
106.1937	6	passive	n/a	1.8615999999999957	right
112.2019	6	active_change	incorrect	1.5641999999999996	left
118.21	6	active_nochange	incorrect	1.9229000000000127	right
126.22640000000001	6	passive	n/a	1.6811999999999898	right
134.2428	6	active_nochange	incorrect	1.872399999999999	right
140.2509	6	active_nochange	incorrect	2.2091000000000065	right
150.2672	6	active_nochange	correct	2.006399999999985	left
156.2753	6	passive	n/a	1.740000000000009	left
162.2835	6	passive	n/a	1.5305999999999926	left
172.2998	6	active_change	correct	1.4949000000000012	right
180.3162	6	active_change	incorrect	2.169099999999986	left
188.3326	6	active_nochange	correct	1.6123999999999796	left
194.3407	6	active_change	correct	1.3451000000000022	right
204.357	6	passive	n/a	1.8722999999999956	right
210.3651	6	active_nochange	correct	1.8569999999999993	left
216.3733	6	active_change	correct	1.9114999999999895	right
222.3814	6	active_change	correct	1.633199999999988	right
228.3895	6	active_nochange	correct	1.7247999999999877	left
238.4058	6	active_change	correct	1.3601999999999919	right
244.4139	6	active_change	incorrect	2.3956999999999766	left
252.4303	6	active_change	correct	2.2030000000000314	right
258.4385	6	active_change	correct	1.7896000000000072	right
264.4466	6	active_nochange	correct	1.169300000000021	left
272.463	6	passive	n/a	1.5335000000000036	left
280.4794	6	passive	n/a	0.36189999999999145	left
296.4955	6	active_nochange	incorrect	1.320100000000025	right
302.5036	6	active_nochange	correct	1.4056999999999675	left
