csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
34894.2421875	n/a	n/a	1217608137.8399048	21911.91796875	n/a	n/a	480132149.0692291	22443.068359375	n/a	n/a	503691317.38357925	n/a	n/a	n/a	0.0013404905	0.043943718099999994	0.042000101100000006	-0.1185669583	-0.0345597734	0.0019561558	-0.0058739862	0.06720769089999999	-0.0930598009	0.13817806359999998	-0.0114022377	0.016944403400000002	-0.0463164484	0.1232483615	-0.0773514612	0.0468614889	-0.026170940299999997	0.1158436033	-0.030483553599999998	0.13680430130000001	0.0165982361	-0.0169701748	0.1051081509	-0.0735515524	0.014894933400000001	-0.0661762417	0.10011147050000001	-0.0028025958	0.0158693551	-0.0430830055	0.135524385	-0.0545174924	0.140761224	-0.0968935098	0.016455380800000002	-0.0018539916000000001	-0.0748818695	0.12772734689999998	-0.0863001103	-0.0033689334000000003	-0.023007169900000003	-0.0543719112	-0.0181469161	0.11316286460000001	-0.1252705576	-0.0800563227	0.0193993388	-0.059296807800000004	0.1500912404	-0.0460125687	0.0518006749	-0.0116120602	0.0433105651	-0.049109549100000004	0.08739359470000001	-0.0517838472	0.0200496943	-0.0674987633	0.068407635	-0.1414737367	-0.0293978345	0.033297893599999996	-0.0423022495	0.0673632652	-0.0091425793	0.0474968371	-0.0885756975	0.05032818	-0.0356146782	0.073532351	-0.0080320404	0.0362896944	-0.0298609781	0.1342916851	-0.1372722716	0.0361426938	-0.0114358729	-0.0169519365	0.0385288277	-0.2412008859	-0.1030416841	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0316073	n/a	n/a	0.0009990214132899998	0.119816	n/a	n/a	0.014355873856000003	-0.095405	n/a	n/a	0.009102114024999998	-0.00149287	n/a	2.2286608369e-06	n/a	-0.000962205	n/a	9.25838462025e-07	n/a	0.000151742	n/a	2.3025634564000004e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34760.8828125	-133.359375	17784.722900390625	1208318973.904358	21891.630859375	-20.287109375	411.5668067932129	479243501.68313986	22412.982421875	-30.0859375	905.1636352539062	502341781.04327774	1.303141	23.444849	0.08726522000000002	0.05859162	-0.02468506	-0.1534268529	-0.055350227099999996	-0.0001613633	-0.0199729548	-0.0050576544	0.11059373310000001	-0.1062018818	0.11982174050000001	-0.0037088037	0.0437992843	-0.0357634004	-0.0221716196	-0.14034666640000001	0.071236804	-0.060949717699999996	0.012542361200000001	0.1787268394	-0.0022979875	0.12818007550000002	-0.049179666100000005	-0.0778481007	0.0453278154	0.09426149660000001	-0.0138371932	-0.1384708345	0.0537990469	0.0829711369	-0.020353871399999997	-0.03661397	0.0211055271	3.7029499999999995e-05	-0.1408946273	0.0062170174	0.0232399554	-0.07873680799999999	-0.009634745600000001	-0.070456449	-0.0331978646	-0.004338427	0.1186431986	-0.0343068891	0.0814160593	-0.0648214035	-0.0163373137	-0.0018274953	0.0072000464	0.147811788	-0.0194003559	0.0082732143	-0.06707463820000001	-0.0330997972	-0.0215202723	0.0941113392	0.0549169163	-0.012342251100000002	-0.0542258079	0.12087118820000001	0.1245804876	-0.04630040480000002	0.08430739820000001	-0.0820615732	-0.156159653	0.0998306225	0.0433592814	0.0487131995	0.06693931730000001	0.0388731145	0.0154030766	-0.02472932	-0.029624820899999998	-0.0331577133	0.04391518269999999	-0.0041564149	0.1644821745	0.0178740693	-0.10161572810000001	-0.1247081475	0.0343982226	0.0266937241	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0392209	0.007613600000000005	5.7966904960000085e-05	0.0015382789968100006	0.0800675	-0.039748500000000006	0.0015799432522500005	0.006410804556249999	-0.08827609999999997	0.0071289000000000205	5.082121521000031e-05	0.0077926698312099935	-0.00133003	0.00016284000000000006	1.7689798009000004e-06	2.651686560000001e-08	-0.000685341	0.00027686400000000004	4.6969228628100006e-07	7.665367449600002e-08	-6.40384e-05	-0.00021578040000000005	4.10091667456e-09	4.656118102416001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34922.8203125	161.9375	26223.75390625	1219603378.5791626	21886.642578125	-4.98828125	24.88294982910156	479025123.34259415	22500.029296875	87.046875	7577.158447265625	506251318.3602333	1.03903	18.693211	0.07059852	0.13794351970000002	0.0118195253	-0.0472130442	-0.051729292999999996	0.056629101200000004	0.0197829983	0.045324490999999995	0.0868715384	0.045857843499999995	-0.070938492	0.0015230360999999998	-0.06424015549999999	-0.0827434118	0.10349769369999999	-0.0362012361	0.0394885656	0.048848790700000005	0.0518329571	0.1034178982	-0.050933899000000005	0.1037781808	-0.1091674849	-0.0310237978	-0.033178327	0.017664946299999998	0.08532311320000001	-0.0048718154999999996	0.1545771198	-0.015240899399999999	0.039764698599999995	-0.060493981900000014	0.014226416499999997	0.1769318013	0.0168344894	0.0427238831	0.1111303424	-0.12143545800000001	-0.1126584031	0.06619618719999999	-0.10517991	-0.09072204730000001	0.0720164028	-0.06298775	-0.01536279	-0.052099630300000005	0.0463148931	0.0184230128	-0.0204761314	-0.0660519208	0.0731450894	0.0519615429	0.106881114	0.0504978528	-0.0406142025	0.1285329607	-0.0285781117	0.0317292658	0.011177339	0.08841116560000001	0.0755572384	0.0188806787	0.0609068638	-0.0605084145	-0.053140346799999995	0.109140421	-0.0317732186	-0.0415071509	-0.0023350187	0.09090502199999999	-0.1053816487	-0.0444191406	-0.0571218754	0.1086293681	-0.0017627729	0.0508446966	0.0259704682	-0.052881708300000003	-0.12294443599999999	-0.017003138600000002	-0.0550114955	0.16314375220000002	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0412881	0.0020671999999999913	4.273315839999964e-06	0.0017047072016099995	0.0582014	-0.021866099999999996	0.00047812632921	0.00338740296196	-0.11344000000000005	-0.025163900000000086	0.0006332218632100043	0.012868633600000012	-0.00144517	-0.0001151399999999999	2.0885163289e-06	1.3257219599999978e-08	-0.000581712	0.00010362900000000003	3.38388850944e-07	1.0738969641000009e-08	0.000147219	0.00021125740000000001	2.1673433961e-08	4.462968905475999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35205.015625	282.1953125	79634.19439697267	1239393125.156494	21862.283203125	-24.359375	593.379150390625	477959426.8536415	22480.7578125	-19.271484375	371.39011001586914	505384471.8242798	1.329107	23.912001	0.022717290000000005	-0.0838771386	0.1414362876	-0.0137677557	-0.006567855	-0.0660372239	0.1047216191	0.0577762446	-0.081260949	0.11880414130000001	0.09948741050000001	-0.1236343824	-0.1509941817	0.0096011551	0.1211112657	-0.1095995993	0.0018780812	0.0651969403	0.0297067654	0.027912437000000002	0.001895746	0.0081784517	0.1635508872	-0.055535483	0.0708637618	0.0039729783	0.0346572409	-0.07875437440000001	-0.0207124495	-0.037439902000000004	-0.001164917	0.10954591359999999	-0.0230472511	-0.0430932672	0.0543251671	-0.0726180371	0.0308641596	-0.0209027542	0.025787818900000002	0.08184321160000001	0.1274356916	-0.10082436759999999	-0.0389644797	-0.061214069800000014	0.0363800033	0.0090477773	-0.0085966652	0.10485300880000001	-0.1026344841	0.0197768026	-0.1610752799	0.059460890599999996	0.1317235044	0.0657707702	-0.1443498836	0.06769202690000001	-0.0014074570000000002	-0.03196578	-0.0274725105	0.0149589898	0.0625211733	-0.0775773545	-0.113124065	-0.023149102	0.034425043100000004	-0.0614147332	0.046544213099999995	0.1262620774	0.0352641958	0.08884467300000001	0.0518651621	0.0719559747	-0.0262540937	0.013529313999999999	-0.0914568006	-0.0199106242	-0.0791616743	-0.0507035031	0.022869293399999997	0.1023494897	0.1390693573	-0.0690315041	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.034254900000000005	-0.0070331999999999895	4.946590223999985e-05	0.0011733981740100006	0.0615197	0.003318300000000003	1.1011114890000024e-05	0.00378467348809	-0.113674	-0.0002339999999999426	5.475599999997313e-08	0.012921778276	-0.00150233	-5.716000000000011e-05	2.2569954289e-06	3.267265600000013e-09	-0.000687597	-0.000105885	4.72789634409e-07	1.1211633225e-08	6.76282e-05	-7.95908e-05	4.57357343524e-09	6.334695444640001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34968.85546875	-236.16015625	55771.619400024414	1222820852.7943268	21842.927734375	-19.35546875	374.63417053222656	477113492.00912863	22399.826171875	-80.931640625	6549.93045425415	501752212.5302162	1.472623	26.493992	0.17314941	-0.0664907565	0.0126512853	-0.0132856826	0.0391704752	-0.0457918848	0.0811782794	0.0466865638	-0.0271181043	-0.0196084651	-0.0740154906	-0.07620966480000001	-0.09659511130000001	-0.025533333199999998	-0.0395746486	0.07484503299999999	0.037456717	0.07097657190000001	0.2116916621	0.045302836900000004	0.0497316872	-0.086345725	-0.0628795386	0.0728684487	0.016577908	-0.1347717319	-0.031405581	-0.0375285018	0.0453364409	0.08780237490000001	-0.0017642531	-0.1391354007	0.0390335157	-0.0756295448	-0.0521249186	-0.1068143864	-0.08403889099999999	-0.0058571251	0.10523834119999999	0.0755911993	0.06997957169999999	0.0238018981	0.025856087599999997	0.0535564991	0.027574896499999998	0.0407115727	-0.0067550924	0.0669389573	-0.06990722860000001	-0.08958861580000001	-0.0367117815	-0.06528058190000001	0.0883918756	0.0577309735	0.1106459586	0.0337347867	-0.045108760899999996	-0.0284422706	-0.15561886130000002	0.1694061452	-0.061495394400000014	0.1147192496	-0.0235676262	0.0298290498	0.0327110987	0.0361690228	-0.045681323499999996	-0.006281503000000001	-0.0513552036	-0.15167338589999999	0.02874275	-0.112575075	0.0033752924	0.0556811154	-0.11492985039999999	-0.0334164143	0.1943758648	0.1272037422	0.012535976	-0.022472349300000003	0.1577136026	-0.1000776286	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0252387	-0.009016200000000005	8.12918624400001e-05	0.0006369919776900001	-0.008505699999999998	-0.07002539999999999	0.00490355664516	7.234693248999997e-05	-0.0841456	0.0295284	0.0008719264065599997	0.0070804819993600015	-0.00103121	0.00047112	1.0633940641000002e-06	2.219540544e-07	-0.000171316	0.0005162809999999999	2.9349171856e-08	2.66546070961e-07	-0.000236559	-0.0003041872	5.5960160481000005e-08	9.252985264384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34737.50390625	-231.3515625	53523.545471191406	1206694177.636734	21796.154296875	-46.7734375	2187.7544555664067	475072342.1331825	22373.923828125	-25.90234375	670.9314117431642	500592467.46673965	1.172604	21.096354	0.13810885499999995	0.0469684991	-0.10791190789999999	-0.0200027169	0.1314970266	0.0463451145	-0.0186839076	0.11071895699999999	0.0643739616	0.0355178145	0.0171134141	-0.0956976126	0.0229285419	-0.0059455779	-0.0200630802	-0.0392868298	0.20229737820000002	-0.0383512434	-0.0354074563	-0.1356699773	0.058733844	-0.0051774572999999996	0.22116834289999998	0.027032624900000003	-0.13775006480000002	-0.021876603199999997	0.012691582199999999	0.0162067591	0.072673685	-0.0162443131	0.14363083470000002	0.085880581	0.0016571692999999999	-0.0357199758	-0.13833562230000002	0.07860221519999999	-0.0931552072	0.0169219013	-0.015897133100000002	-0.0067680906	-0.0645305812	0.0375014838	0.0832415801	0.0891631217	-0.059166707	0.1332857956	0.0554540315	-0.0440275405	-0.1053153525	-0.0051971201	-0.051924378	0.06011837160000001	-0.0457231346	0.11210778019999999	0.07304935900000001	0.0405935925	0.1930422533	-0.0743646907	-0.040457533999999996	-0.097152356	-0.030238671499999998	-0.1429240165	-0.0409259444	-0.10275368230000001	0.2365907954	0.050729460899999995	-0.0155037344	0.035528795499999995	-0.0208807141	-0.0107489452	-0.0354074331	0.10943951380000001	-0.0612373499	-0.1223498503	0.13937500519999999	0.0005350601999999999	-0.049142086200000004	0.10701409199999999	-0.0758286235	-0.011693888400000001	0.1173748526	-0.11726872599999999	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0201249	-0.005113799999999997	2.6150950439999986e-05	0.0004050116000100001	0.061215	0.0697207	0.00486097600849	0.003747276225	-0.111995	-0.02784940000000001	0.0007755890803600006	0.012542880025000005	-0.0012781400000000005	-0.0002469300000000005	1.6336418596000013e-06	6.097442490000022e-08	0.000119412	0.000290728	1.4259225744e-08	8.452276998399997e-08	-6.57179e-05	0.0001708411	4.3188423804100006e-09	2.9186681449210007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34907.921875	170.41796875	29042.284072875977	1218563009.6311035	21873.427734375	77.2734375	5971.184143066406	478446840.8509255	22489.59765625	115.673828125	13380.434513092041	505782002.7400055	1.1645390000000002	20.951246	0.12160390499999996	0.0867024532	-0.05041306809999999	0.08507950310000001	0.0059206826	0.1441352373	-0.13075740060000002	0.015092289699999999	-0.0699145972	0.0257171273	0.09488630869999999	0.004581832	0.0847627588	-0.11398716619999999	-0.0069532479	0.0862223367	-0.0841283642	-0.0222077126	0.0100198543	0.0018212685	7.315510000000001e-05	0.03065148	0.0658620289	-0.018154629199999998	0.1160530878	0.1033873011	-0.0186633043	0.0105168523	-0.0778491831	0.08750400929999999	0.0807493749	-0.0239382564	-0.0686635525	-0.033448669	-0.0331314944	-0.12092951060000001	-0.0963891867	-0.0185001195	-0.1234168056	0.0207143871	-0.1034662697	0.019018069	-0.0693322621	0.0493144388	0.004558614	0.0078996526	0.1356531543	-0.17240993170000002	0.05251297480000002	0.0540008933	-0.0411789744	0.0685023463	0.013659143799999999	-0.11169081199999999	0.0440300666	-0.0109678504	-0.08547812519999999	0.06590460969999999	0.0024804871	-0.0004315794	0.012401550800000001	-0.0783229241	-0.0428756804	0.0111815098	-0.083885117	-0.038102142400000004	0.06555622559999999	0.0733898887	0.0805669747	-0.0843782593	-0.0848066075	0.0785639867	0.10910081869999999	0.0191618194	-0.0001463242	-0.010437614599999999	-0.151759381	0.0736730556	-0.0229389611	-0.1541457144	0.0412654718	-0.0081569491	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0264812	0.0063563	4.040254968999998e-05	0.00070125395344	0.0174028	-0.0438122	0.00191950886884	0.00030285744784	-0.0741726	0.037822400000000006	0.0014305339417600006	0.00550157459076	-0.0007183	0.0005598400000000006	5.1595489e-07	3.1342082560000064e-07	6.8255e-05	-5.1157e-05	4.658745025000001e-09	2.6170386489999997e-09	-0.000126981	-6.126309999999999e-05	1.6124174360999998e-08	3.753167421609999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35122.1484375	214.2265625	45893.020080566406	1233565310.8657837	21922.06640625	48.638671875	2365.720401763916	480576995.5200348	22529.92578125	40.328125	1626.357666015625	507597555.7086334	0.9663330000000002	17.385323	0.06384314499999999	0.008380189100000001	0.0602561011	0.040637151600000004	-0.11206358960000001	0.0052808985	0.0622922491	-0.0602711775	-0.0048550741	0.0059255220999999995	-0.11238983960000001	-0.029479325299999998	-0.0297245565	-0.13750976269999998	0.0314080423	0.0712668176	-0.012851038899999999	-0.0703081337	0.1709474047	-0.0359353549	-0.0767338189	0.0088112313	-0.1916920961	0.005060991	0.0981229761	-0.0463680572	0.0716210546	-0.036166216	-0.0434897447	-0.0094714202	0.10811092189999999	-0.07317862809999999	0.0726894867	-0.085619469	-0.020248270500000002	-0.059153768899999994	-0.0467941713	-0.019922735	-0.053413471399999995	0.0197006529	0.0127679845	-0.029000567	-0.0633108902	-0.0209592478	0.08743252369999999	-0.11367631269999999	0.0079835051	0.0709810599	0.0562422105	-0.12241412060000001	0.0271846716	0.0374019584	0.08411693070000001	-0.017965073300000002	0.0938731472	0.0794649601	-0.0922781167	0.1313948075	-0.1520987207	-0.008828745899999999	0.0224617379	0.122818835	0.0206990553	0.035495118	-0.1385788912	0.0370578877	-0.1581521358	-0.0231972671	-0.0252807006	-0.0135464647	-0.0682578969	0.0397690234	0.030365016499999998	-0.1018454738	-0.0238781637	-0.0754397353	0.0174387942	0.06512019969999999	-0.0664844962	0.04982162019999999	0.0781579368	0.0550222	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0209702	-0.005510999999999999	3.037112099999999e-05	0.00043974928804000013	0.0223954	0.0049926	2.4926054760000003e-05	0.0005015539411599999	-0.0445733	0.0295993	0.0008761185604900001	0.00198677907289	-0.000443749	0.00027455099999999994	1.9691317500099999e-07	7.537825160099997e-08	7.38997e-05	5.644699999999998e-06	5.46116566009e-09	3.1862638089999956e-11	6.76282e-05	0.00019460919999999998	4.57357343524e-09	3.787274072464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35130.5	8.3515625	69.74859619140625	1234152030.25	21906.099609375	-15.966796875	254.93860244750977	479877200.09585947	22457.953125	-71.97265625	5180.063247680664	504359658.56469727	0.885855	15.93745	0.02566515	-0.0544463392	0.087952091	-0.0115623787	-0.09096847949999999	-0.09353671699999999	0.06370893700000001	-0.0551222247	-0.006071986999999999	-0.1140662008	-0.0499025607	-0.014228838999999997	0.1605779317	0.0579888851	-0.0571805756	-0.0250247499	0.061710212800000004	0.032242052400000006	0.1025647844	0.0285107645	-0.0905526991	-0.028634531	0.0149071542	-0.0471544071	0.0233106439	-0.0669681761	0.0844350489	0.13527381789999998	0.0438569905	0.1083323556	0.11698392560000001	0.0446102766	0.0699334893	-0.012079743700000001	0.1176705021	0.0961030433	0.0463188262	-0.0402248853	0.0223107961	-0.068159185	0.0805124557	-0.0226330873	0.008982020799999999	0.0098229773	0.0777877063	-0.09559278310000001	-0.0770040877	0.0794006296	0.031736101600000004	-0.0368729914	-0.027004169900000003	-0.068575278	-0.2088241132	-0.0445089987	0.010259531899999999	0.1128419294	0.0372729604	0.0572448215	-0.0325502947	0.0366026251	0.0600720585	0.0404912772	-0.0996035392	0.12547314269999998	0.0444096871	0.012194403700000002	-0.030539509500000006	-0.08620417539999999	0.0340041935	0.0039854315	-0.1682164089	0.0254576298	-0.056866655499999995	-0.1110635817	0.0154004694	0.0127401257	0.0066501966	-0.0710380708	0.0516021712	0.0584164377	-0.0917830035	0.052754413	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	0.0250118	0.004041599999999999	1.6334530559999993e-05	0.00062559013924	0.0338855	0.011490100000000001	0.00013202239801	0.00114822711025	-0.045733	-0.0011596999999999927	1.344904089999983e-06	0.0020915072889999995	-0.000443749	0.0	1.9691317500099999e-07	0.0	-1.02205e-05	-8.41202e-05	1.0445862025e-10	7.0762080480400014e-09	0.00016298299999999998	9.535479999999997e-05	2.6563458288999997e-08	9.092537883039996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35016.1875	-114.3125	13067.34765625	1226133387.0351562	21835.6796875	-70.419921875	4958.965396881104	476796907.4151001	22355.0546875	-102.8984375	10588.088439941406	499748470.0811157	1.353724	24.354887	0.08572469500000003	-0.0305241597	0.015283266799999999	-0.2008546642	0.0551025741	-0.13684086939999998	0.0356989418	0.0761146109	0.0304018629	-0.0164999332	-0.0447958974	-0.008849795799999999	0.0710362575	0.0637066936	-0.0664720905	0.014492667800000001	-0.0892284328	0.0825754656	-0.007043483000000001	0.0812457634	-0.1677365127	0.0166145589	0.0270506725	-0.0050925293	0.0026313503000000003	0.11633825789999999	0.012263936299999998	-0.0627977573	-0.1178689658	-0.0987860936	-0.1534193426	-0.0782535891	0.086924349	-0.1089395001	-0.12145525609999999	0.0702394331	-0.027910172999999996	-0.051602456399999996	-0.0761657424	-0.0285895069	0.0924865001	-0.004772348300000001	0.18482458289999998	0.0621461954	0.011021587099999999	0.054667396900000005	-0.0862703041	0.0499465803	-0.0737119594	-0.028667896600000006	0.028133891499999997	-0.0246971035	-0.1206297952	-0.0340201716	0.0048187706	-0.0266715877	-0.053076976100000006	0.0238535973	0.0897009148	-0.0036539419	0.05766929730000001	0.1229514169	0.0687417324	-0.020063556	0.0159340151	-0.1839046431	0.0775536159	0.054217346799999996	-0.0537173446	0.08706483720000001	0.06912437219999999	-0.075733355	0.009238675200000001	-0.029555645499999998	-0.0666759261	0.0759035782	0.0060792209	0.09165189630000001	-0.10837995	-0.110641734	-0.0124580829	0.0343599047	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	0.0184615	-0.006550299999999999	4.290643008999998e-05	0.00034082698225000016	0.0385521	0.004666600000000001	2.1777155559999996e-05	0.00148626441441	-0.0187665	0.0269665	0.0007271921222499997	0.00035218152224999994	-6.1387e-05	0.00038236199999999997	3.768363769e-09	1.4620069904400002e-07	0.00037979	0.00039001050000000005	1.4424044410000002e-07	1.5210819011025e-07	-1.54704e-05	-0.0001784534	2.3933327616e-10	3.1845615971560005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
