onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0363	6	active_change	incorrect	1.7180999999999997	left
20.0526	6	active_change	incorrect	1.816399999999998	left
26.0608	6	active_nochange	incorrect	2.1700000000000017	right
36.0771	6	passive	miss	n/a	right
42.0853	6	active_change	incorrect	3.414900000000003	left
52.1017	6	active_nochange	correct	1.7622	left
60.1181	6	active_change	correct	1.4895000000000067	right
66.1263	6	active_nochange	correct	2.4180000000000064	left
72.1344	6	active_change	correct	1.4077999999999946	right
78.1426	6	active_change	correct	1.450400000000002	right
86.159	6	active_nochange	correct	1.5076999999999998	left
92.1672	6	active_nochange	correct	1.8253000000000128	left
100.1836	6	active_nochange	correct	1.5486000000000075	left
106.1918	6	passive	n/a	2.1921999999999997	left
112.1999	6	active_change	incorrect	1.852800000000002	left
118.2081	6	active_nochange	correct	1.3024999999999949	left
126.2245	6	passive	n/a	0.2758000000000038	left
134.241	6	active_nochange	correct	2.535999999999973	left
140.2491	6	active_nochange	correct	1.7187000000000126	left
150.2655	6	active_nochange	correct	1.549900000000008	left
156.2736	6	passive	n/a	1.5986000000000047	left
162.2818	6	passive	n/a	2.1591999999999985	right
172.2982	6	active_change	correct	1.5914999999999964	right
180.3146	6	active_change	correct	1.3168000000000006	right
188.331	6	active_nochange	correct	1.5641000000000247	left
194.3392	6	active_change	correct	1.9536999999999978	right
204.3556	6	passive	n/a	1.5859999999999843	right
210.3637	6	active_nochange	correct	1.4295999999999935	left
216.3719	6	active_change	correct	1.5371999999999844	right
222.38	6	active_change	correct	1.3199000000000183	right
228.3882	6	active_nochange	correct	1.6554999999999893	left
238.4046	6	active_change	correct	1.43780000000001	right
244.4127	6	active_change	correct	1.7593999999999994	right
252.42919999999998	6	active_change	correct	1.7386000000000195	right
258.4373	6	active_change	correct	1.7434000000000083	right
264.4455	6	active_nochange	correct	1.5639000000000465	left
272.4619	6	passive	n/a	1.751199999999983	left
280.4784	6	passive	n/a	1.544499999999971	left
296.4945	6	active_nochange	incorrect	3.1048000000000116	right
302.5027	6	active_nochange	correct	1.6773999999999774	left
