onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.0759	0.5083	go	n/a	0.744	correct	left	male
8.584	0.5083	go	n/a	0.81	incorrect	left	female
13.5922	0.5083	succesful_stop	0.2	n/a	n/a	right	female
16.1088	0.5083	go	n/a	0.719	correct	right	female
20.6086	0.5084	go	n/a	0.748	incorrect	left	female
25.1168	0.5084	go	n/a	0.801	correct	right	female
29.625	0.5084	succesful_stop	0.25	n/a	n/a	right	male
32.1416	0.5084	go	n/a	0.684	correct	left	male
37.1415	0.5083	succesful_stop	0.3	n/a	n/a	right	female
41.6497	0.5083	go	n/a	0.756	correct	right	female
45.1579	0.5083	go	n/a	0.702	correct	right	female
48.6661	0.5084	succesful_stop	0.35	n/a	n/a	right	male
52.6744	0.5083	go	n/a	0.578	correct	left	male
57.6826	0.5083	go	n/a	0.691	correct	right	female
60.1991	0.5084	succesful_stop	0.4	n/a	n/a	right	male
64.699	0.5083	go	n/a	0.824	correct	left	male
69.2072	0.5083	go	n/a	0.739	correct	right	female
72.2238	0.5083	succesful_stop	0.45	n/a	n/a	right	female
76.232	0.5083	go	n/a	0.682	correct	right	female
81.7318	0.5084	go	n/a	0.745	correct	right	female
88.7483	0.5083	go	n/a	0.753	correct	left	male
93.7565	0.5083	unsuccesful_stop	0.5	0.678	incorrect	left	female
96.7647	0.5084	go	n/a	0.692	correct	left	male
101.2729	0.5084	go	n/a	0.732	correct	right	female
105.7811	0.5084	go	n/a	0.758	correct	right	female
109.2894	0.5083	unsuccesful_stop	0.55	0.754	correct	right	female
117.8058	0.5083	go	n/a	0.785	correct	right	female
125.3222	0.5084	unsuccesful_stop	0.6	0.734	correct	left	male
129.8304	0.5084	go	n/a	0.783	correct	right	female
133.8387	0.5083	go	n/a	0.931	incorrect	left	female
137.8469	0.5083	unsuccesful_stop	0.65	0.855	correct	left	male
141.3551	0.5083	succesful_stop	0.7	n/a	n/a	right	female
148.3799	0.5083	go	n/a	0.842	correct	left	male
152.8798	0.5083	go	n/a	0.942	correct	left	male
156.888	0.5083	go	n/a	0.924	correct	left	male
161.3962	0.5083	unsuccesful_stop	0.75	0.848	correct	right	female
164.9044	0.5083	unsuccesful_stop	0.8	0.918	incorrect	left	female
168.421	0.5083	go	n/a	0.865	correct	right	female
173.4208	0.5083	go	n/a	1.048	correct	left	male
177.429	0.5084	go	n/a	1.056	incorrect	left	female
180.9373	0.5083	go	n/a	0.982	correct	right	female
184.9455	0.5083	go	n/a	0.944	correct	right	female
189.4537	0.5083	succesful_stop	0.85	n/a	n/a	right	male
193.4619	0.5083	unsuccesful_stop	0.9	1.007	correct	left	male
197.9701	0.5083	go	n/a	1.303	correct	left	male
200.9784	0.5083	go	n/a	1.146	correct	left	male
205.9865	0.5084	go	n/a	1.21	correct	left	male
209.4948	0.5083	unsuccesful_stop	0.95	0.979	correct	left	male
212.5114	0.5083	go	n/a	1.251	correct	left	male
216.5196	0.5083	unsuccesful_stop	1.0	0.96	correct	left	male
222.0194	0.5083	go	n/a	1.04	correct	right	female
225.0277	0.5083	go	n/a	1.342	correct	right	female
228.5442	0.5083	go	n/a	1.077	correct	left	male
