onset	duration	trial_type	response_time	response_hand	response_accuracy	ori_match	sex	ethn_target	ethn_match	ethn_distractor	emo_match
10.0106	4.251899999999999	control	4.251899999999999	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
15.0188	2.1765999999999988	control	2.1765999999999988	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
20.0269	1.1723	control	1.1723	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
25.0351	0.8240000000000016	control	0.8240000000000016	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
30.0433	1.247600000000002	control	1.247600000000002	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
35.0515	1.1482000000000028	control	1.1482000000000028	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
40.0597	1.6518000000000015	emotion	1.6518000000000015	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
45.0679	1.811399999999999	emotion	1.811399999999999	left	incorrect	n/a	male	black	black	black	anger
50.0761	1.7090000000000032	emotion	1.7090000000000032	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
55.0843	1.3066999999999993	emotion	1.3066999999999993	right	incorrect	n/a	male	black	black	black	fear
60.0924	1.4814000000000007	emotion	1.4814000000000007	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
65.1006	1.5349999999999966	emotion	1.5349999999999966	left	incorrect	n/a	female	asian	black	asian	fear
70.1088	0.9776999999999987	control	0.9776999999999987	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
75.117	0.7272999999999996	control	0.7272999999999996	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
80.1252	0.7038999999999902	control	0.7038999999999902	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
85.1334	0.6456000000000017	control	0.6456000000000017	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
90.1416	0.7712000000000074	control	0.7712000000000074	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
95.1498	0.7988	control	0.7988	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
100.158	1.3374000000000024	emotion	1.3374000000000024	left	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
105.1661	1.105099999999993	emotion	1.105099999999993	right	incorrect	n/a	male	black	black	black	anger
110.1743	1.3207999999999913	emotion	1.3207999999999913	left	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
115.1825	1.5863999999999976	emotion	1.5863999999999976	left	incorrect	n/a	male	black	black	black	fear
120.1907	1.8759999999999906	emotion	1.8759999999999906	right	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
125.1989	1.7486000000000104	emotion	1.7486000000000104	right	incorrect	n/a	female	asian	black	asian	anger
130.2071	0.823299999999989	control	0.823299999999989	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
135.2153	0.6908999999999992	control	0.6908999999999992	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
140.2235	0.8445000000000107	control	0.8445000000000107	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
145.2316	1.9102000000000032	control	1.9102000000000032	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
150.2398	0.7548999999999921	control	0.7548999999999921	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
155.248	1.1735000000000184	control	1.1735000000000184	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
160.2562	2.362099999999998	emotion	2.362099999999998	right	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
165.2644	1.1266999999999996	emotion	1.1266999999999996	right	incorrect	n/a	female	caucasian	caucasian	caucasian	fear
170.2726	0.9473999999999876	emotion	0.9473999999999876	left	incorrect	n/a	male	black	black	black	anger
175.2808	1.7299000000000149	emotion	1.7299000000000149	right	incorrect	n/a	female	black	asian	asian	anger
180.289	1.5106000000000108	emotion	1.5106000000000108	left	incorrect	n/a	male	caucasian	caucasian	white	fear
185.2971	1.2013000000000034	emotion	1.2013000000000034	left	incorrect	n/a	female	asian	asian	black	fear
190.3053	0.8000000000000114	control	0.8000000000000114	left	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
195.3135	0.7335999999999956	control	0.7335999999999956	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
200.3217	0.8282000000000096	control	0.8282000000000096	right	incorrect	horizontal	n/a	n/a	n/a	n/a	n/a
205.3299	0.6368999999999971	control	0.6368999999999971	right	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
210.3381	1.3474999999999966	control	1.3474999999999966	right	correct	horizontal	n/a	n/a	n/a	n/a	n/a
215.3463	1.233099999999979	control	1.233099999999979	left	incorrect	vertical	n/a	n/a	n/a	n/a	n/a
220.3545	1.6146999999999991	emotion	1.6146999999999991	left	incorrect	n/a	male	caucasian	caucasian	caucasian	fear
225.3626	1.0104000000000042	emotion	1.0104000000000042	right	incorrect	n/a	female	black	asian	asian	fear
230.3708	1.433099999999996	emotion	1.433099999999996	left	incorrect	n/a	male	caucasian	caucasian	caucasian	anger
235.379	1.4676000000000045	emotion	1.4676000000000045	right	incorrect	n/a	male	black	black	black	fear
240.3872	2.1551999999999794	emotion	2.1551999999999794	right	incorrect	n/a	female	caucasian	caucasian	caucasian	anger
245.3954	1.7368999999999915	emotion	1.7368999999999915	left	incorrect	n/a	female	asian	asian	black	anger
