onset	duration	trial_type	response_accuracy	response_time	response_hand
8.04	6	active_change	incorrect	0.9785000000000004	left
20.0563	6	active_change	incorrect	0.8608000000000011	left
26.0645	6	active_nochange	incorrect	1.0654000000000003	right
36.0808	6	passive	n/a	1.6256999999999948	left
42.089	6	active_change	incorrect	1.2893000000000043	left
52.1054	6	active_nochange	incorrect	1.5494999999999948	right
60.12179999999999	6	active_change	incorrect	1.5258000000000038	left
66.13	6	active_nochange	incorrect	1.0833999999999975	right
72.1381	6	active_change	correct	2.363100000000003	right
78.1463	6	active_change	correct	1.3807000000000045	right
86.1627	6	active_nochange	correct	0.921999999999997	left
92.1709	6	active_nochange	correct	0.9275999999999982	left
100.1873	6	active_nochange	incorrect	0.8749000000000109	right
106.1955	6	passive	n/a	2.1565000000000083	right
112.2037	6	active_change	incorrect	1.4891000000000076	left
118.2118	6	active_nochange	incorrect	1.2998000000000047	right
126.22829999999999	6	passive	n/a	1.5769999999999982	right
134.2447	6	active_nochange	correct	1.5992999999999995	left
140.2528	6	active_nochange	incorrect	1.697999999999979	right
150.2692	6	active_nochange	incorrect	1.4122999999999877	right
156.2774	6	passive	n/a	1.5187999999999988	right
162.2856	6	passive	n/a	1.5384000000000242	right
172.3019	6	active_change	incorrect	1.3488000000000113	left
180.3184	6	active_change	incorrect	2.1510000000000105	left
188.3348	6	active_nochange	correct	0.6872999999999934	left
194.343	6	active_change	incorrect	1.2419000000000153	left
204.3593	6	passive	n/a	1.3552999999999997	right
210.3675	6	active_nochange	incorrect	1.2579000000000065	right
216.3757	6	active_change	incorrect	1.1795000000000186	left
222.3838	6	active_change	incorrect	1.4080999999999904	left
228.392	6	active_nochange	correct	1.3667000000000087	left
238.4084	6	active_change	incorrect	1.6939000000000135	left
244.4165	6	active_change	incorrect	1.0506999999999778	left
252.433	6	active_change	incorrect	1.2259000000000242	left
258.4411	6	active_change	incorrect	1.4286000000000172	left
264.4493	6	active_nochange	incorrect	1.7851	right
272.4657	6	passive	n/a	1.4364999999999668	right
280.4822	6	passive	n/a	1.4687000000000126	right
296.4984	6	active_nochange	incorrect	1.4809000000000196	right
302.5065	6	active_nochange	correct	0.6046999999999798	left
