csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66
39449.63671875	n/a	1556273837.2413485	n/a	23512.58984375	n/a	552841881.1604156	n/a	23736.166015625	n/a	563405577.1213112	n/a	n/a	n/a	n/a	-0.012580968400000002	-0.0409927135	-0.0015814382	-0.0007760700999999999	0.0067741009	-0.056447473	0.1412352044	0.10183107849999999	-0.0194419163	0.0085960001	-0.0555049055	0.08639114699999999	-0.025900408700000002	0.086522929	-0.14232793400000002	0.019631701100000003	-0.0519638022	0.0183337565	0.007313855699999998	-0.043079157699999995	0.002108979	-0.0659936364	-0.002310379	0.0100961634	-0.0159803982	0.1062135523	-0.129445203	0.0317242385	-0.0471692804	0.09016895359999999	-0.043712649000000006	0.0161065327	-0.1205616818	0.10310079189999999	-0.0327613733	0.0013746087	-0.0192334245	0.0287018689	-0.13394922199999998	0.0207682584	-0.031231535	0.08998243449999999	0.0899769757	0.089967878	0.0899551417	0.0899387673	0.0899187555	-0.0504138	n/a	n/a	0.0025415512304400004	-0.0007005039999999999	n/a	4.907058540159999e-07	n/a	0.08103649999999997	n/a	n/a	0.006566914332249995	-0.00351639	n/a	1.23649986321e-05	n/a	2.9583899999999997e-22	n/a	8.752071392099999e-44	n/a	0.000682158	n/a	4.65339536964e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38975.3671875	-474.26953125	1519079247.4004517	224931.58827209476	23408.6796875	-103.91015625	547966284.7119751	10797.320571899414	23708.966796875	-27.19921875	562115106.5753212	739.7975006103516	1.375699	38.505573	0.5915890460000001	-0.06817951629999999	-0.11609707640000001	-0.0230607097	0.09760956779999999	0.0956782258	0.0059663778	0.096878701	-0.0315687194	0.0039900772	0.0374033721	0.0295605079	-0.0241803775	-0.14297470029999998	0.052073185599999995	-0.0097287055	-0.014696206399999997	-0.1174221449	-0.1141682793	0.048462133600000006	-0.04794555	0.1024468601	-0.0185089772	0.0249716533	-0.10289628640000001	0.08084935780000001	0.1162588943	-0.0230390869	0.026953212999999997	-0.0477777625	0.0544264909	0.0661286842	0.1065946344	-0.0190452386	0.0641584135	-0.025942740099999997	-0.0653897535	-0.0010822836	-0.0761133804	-0.0607943467	0.1355233391	-0.09207022529999999	0.089967878	0.0899187555	0.0898369046	0.089722355	0.0895751484	0.08939533849999999	-0.0424476	0.0079662	6.346034244e-05	0.0018017987457600005	-0.147071	-0.14637049600000002	0.021629879041000003	0.02142432209928602	-0.128101	-0.2091375	0.04373849390624999	0.016409866200999997	0.000678507	0.004194897	4.603717490489999e-07	1.7597160840608994e-05	0.000314481	0.000314481	9.889829936099998e-08	9.889829936099998e-08	0.000629239	-5.291900000000001e-05	3.95941719121e-07	2.800420561000001e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38990.76171875	15.39453125	1520279499.4083405	236.99159240722656	23429.205078125	20.525390625	548927650.5928383	421.2916603088379	23808.482421875	99.515625	566843835.2327309	9903.359619140623	1.121374	31.387066	0.104007395	-0.0434007116	-0.10454264140000001	-0.023059033599999997	0.060131000999999996	0.0554986106	0.030190465	-0.0181017431	0.0061015111	0.0282690284	0.046301359400000006	-0.0574905084	-0.0316121947	-0.034169331000000004	0.0339565854	-0.008333949200000001	-0.0094753398	-0.051885924699999995	-0.1147391518	0.047178389400000006	-0.0382982105	0.0917966918	0.0228675368	0.0293283357	-0.0634597522	0.053396604800000004	-0.0051908699	-0.0254338968	0.0110666409	0.0171180753	0.0521110363	0.032375184700000004	0.006422928100000001	-0.0259344541	0.0415196324	-0.0174218335	-0.0195278368	0.0687834194	-0.0942662524	0.037689292	0.1467465939	0.0082052254	0.0899387673	0.0898023528	0.0895751484	0.08925738400000001	0.0888493808	0.08835155119999999	-0.0504894	-0.008041800000000002	6.467054724000002e-05	0.0025491795123600003	-0.157121	-0.010050000000000005	0.024687008641000003	0.00010100250000000008	-0.0994658	0.028635199999999982	0.0008199746790399991	0.009893445369640002	-5.84149e-05	-0.0007369219000000001	3.4123005420099995e-09	5.430538866996101e-07	0.0005315669999999999	0.000217086	2.8256347548899987e-07	4.7126331395999984e-08	0.0008208389999999999	0.00019159999999999991	6.737766639209997e-07	3.6710559999999956e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39262.640625	271.87890625	1541554948.8479006	73918.13966369629	23498.654296875	69.44921875	552186753.7640419	4823.1939849853525	23966.166015625	157.68359375	574377113.4884987	24864.11573791504	0.8555889999999999	23.947796	0.12746525	-0.025714116000000002	-0.0332132784	0.012474415400000001	0.031060713900000002	0.026005476800000003	-0.0064464303	-0.021884839	-0.0654412809	0.0509476064	0.0017248164000000002	0.0001264262	0.017336719	-0.0180874398	0.05826030400000001	-0.0502618043	-0.0402508032	-0.0357241812	-0.02891856	0.025237109700000003	-0.0191391209	0.0171244137	-0.0026850897999999997	-0.0132935675	-0.0351099136	0.0347108972	0.009387466	0.058646101299999996	-0.0425812939	-0.0198051662	0.0308816037	0.000325242	0.0047533737	-0.0565508992	0.021623645099999998	-0.0696102096	-0.0378577698	-0.0176147781	-0.0304033386	0.036990263100000004	0.0570658007	-0.0430944702	0.08989510710000001	0.0896278428	0.08918299060000001	0.088561432	0.0877643987	0.0867934697	-0.0303568	0.020132600000000004	0.0004053215827600002	0.0009215353062400001	-0.14167900000000005	0.015441999999999956	0.020072939041000014	0.00023845536399999862	-0.0646419	0.034823900000000005	0.0012127040112100006	0.004178575235610001	0.000263857	0.0003222719	6.962051644899999e-08	1.0385917752961001e-07	2.16819e-05	-0.0005098850999999999	4.7010478761e-10	2.599828152020098e-07	0.000511661	-0.00030917799999999985	2.61796978921e-07	9.559103568399994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39410.44921875	147.80859375	1553183507.6236725	21847.380386352543	23438.763671875	-59.890625	549375642.4660072	3586.886962890625	23945.4296875	-20.736328125	573383602.9190062	429.995304107666	0.8892559999999999	24.890106	0.05713555499999999	-0.025215439	0.0167380613	-0.0304586183	0.0221125445	0.0429105831	0.028965395499999998	-0.0428102074	-0.038547611600000004	0.0081107909	-0.0405266177	-0.0019919225	-0.0333949982	0.0988783229	-0.0369645498	-0.0517662234	0.0059342035	0.0318073908	0.052270595999999996	0.0219345432	0.0085335284	0.0054987585	-0.0334091138	0.0368802762	-0.0290890102	0.0431321553	-0.0471576335	0.0549918973	-0.026916285800000002	0.0112920948	-0.05963697940000001	0.0017727345000000004	-0.0751962578	-0.0322151254	0.0019492155	0.025985357400000002	-0.0052591878000000005	-0.0197732271	0.028647395899999997	0.0300903821	-0.0417969787	-0.0355540997	0.0898369046	0.08939533849999999	0.08866100199999999	0.0876363	0.0863245885	0.0847301634	-0.025215	0.005141799999999999	2.6438107239999985e-05	0.0006357962250000001	-0.12714	0.014539000000000054	0.0161645796	0.0002113825210000015	-0.0565227	0.008119200000000007	6.592140864000011e-05	0.00319481561529	0.000130614	-0.00013324299999999998	1.7060016996000003e-08	1.7753697048999996e-08	0.00016597200000000002	0.00014429010000000002	2.7546704784000005e-08	2.0819632958010002e-08	0.0008208389999999999	0.00030917799999999985	6.737766639209997e-07	9.559103568399994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39198.0546875	-212.39453125	1536487491.2842407	45111.43690490723	23459.841796875	21.078125	550364177.1344032	444.287353515625	23909.09375	-36.3359375	571644763.9462892	1320.3003540039062	0.909306	25.451323	0.14734979999999998	-0.031933622099999996	-0.0413317543	-0.0146280678	0.0419559646	0.04339031	0.0004805506	0.0039550927	-0.070939298	0.0316385436	0.0215954334	0.011734008	0.0107783032	0.00028019869999999997	0.029218066400000006	0.0368937666	-0.0733524283	0.045635539100000004	-0.0226632017	0.0275451074	-0.013228146699999999	0.0378399076	-0.0168575143	0.0173178551	-0.0506645341	0.0409343265	0.0326952417	0.0521048195	-0.0165312279	0.0058778656000000006	0.0230895648	0.011098933200000001	-0.021108327000000003	0.0010641366	-0.1130851474	-0.0440300467	-0.0079484025	0.1228300668	-0.0154291731	0.0942621702	0.0293069996	0.024129247000000003	0.089764169	0.08910499029999999	0.0880099425	0.086484382	0.08453577150000001	0.0821736428	-0.0290339	-0.0038189	1.458399721e-05	0.0008429673492100001	-0.159665	-0.032525	0.025492912225	0.001057875625	-0.0463481	0.0101746	0.00010352248515999996	0.0021481463736100002	-0.00100507	-0.0011356839999999999	1.0101657049e-06	1.2897781478560002e-06	0.000426347	0.000260375	1.8177176440899998e-07	6.779514062499999e-08	0.000200272	-0.0006205669999999997	4.0108873983999996e-08	3.8510340148899977e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39274.28515625	76.23046875	1542469474.534439	5811.084365844727	23551.828125	91.986328125	554688608.029541	8461.484561920166	24052.556640625	143.462890625	578525480.9504738	20581.600986480717	0.691628	19.358545	0.06748540000000001	-0.001104982	-0.026330883700000002	0.0341536962	-0.0180151196	-0.011745430500000001	0.00022236619999999998	-0.07811528429999999	0.0678656673	0.08303607660000001	0.056204058200000004	-0.0139784769	-0.035396546800000005	-0.0486398425	0.0779827833	0.0649904474	-0.0020365748	-0.0752284446	0.0186130486	0.0071750377	-0.0100837841	0.0143088055	0.0158334885	-0.0372783227	0.022801488300000002	0.0021706336999999997	-0.0729774856	-0.0535360717	-0.08048137650000001	0.06260885769999999	0.0749366154	0.0463214909	0.010043391899999999	0.0651048817	6.25176e-05	-0.121058641	-0.061298635199999986	-0.0050926676	0.0191312001	0.061417314699999996	0.055157915300000006	-0.0334849645	0.08967691230000001	0.0887569862	0.0872307599	0.085108659	0.0824051798	0.0791387895	-0.0254483	0.003585600000000001	1.2856527360000007e-05	0.0006476159728899999	-0.175963	-0.01629800000000001	0.030962977369000007	0.0002656248040000002	-0.0318627	0.014485399999999997	0.00020982681315999987	0.00101523165129	-0.000457759	0.000547311	2.0954330208099998e-07	2.99549330721e-07	0.000541364	0.00011501700000000005	2.93074980496e-07	1.3228910289000007e-08	0.000200272	0.0	4.0108873983999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39273.33203125	-0.953125	1542394608.8368073	0.908447265625	23544.681640625	-7.146484375	554352033.558384	51.07223892211914	24098.1875	45.630859375	580722640.7851562	2082.1753273010254	0.8799309999999999	24.629112	0.09371750000000002	-0.0234925404	0.0024607714	0.0359820739	-0.0010761273	0.0058984134	-0.026664591499999998	0.0423391758	-0.0480169917	0.051240908700000004	0.0473163401	0.0952997736	-0.0263322431	-0.0755997126	0.0352523878	-0.0323821773	0.0444676968	0.0488013764	-0.0650117008	0.023580227999999998	-0.0073060426	0.0181946453	0.0057716625	-0.0412146021	0.0039617029	0.0084679453	0.0667656918	0.021986194900000002	-0.051460592199999995	-0.0313188923	0.0598635722	0.0870000206	0.058443894	-0.0186161753	-0.0214128865	0.0731189751	-0.048896838600000006	-0.024810133999999998	0.0340616606	0.0511461699	0.003432112	-0.0859347958	0.0895751484	0.08835155119999999	0.0863245885	0.08351269110000001	0.0799414271	0.0756432694	-0.026877	-0.001428699999999998	2.0411836899999945e-06	0.0007223731289999999	-0.13179000000000002	0.04417299999999999	0.017368604100000004	0.0019512539289999991	-0.06459590000000001	-0.03273320000000001	0.0010714623822400007	0.004172630296810001	-0.000198567	0.000259192	3.9428853489e-08	6.718049286399999e-08	0.0004929040000000001	-4.845999999999995e-05	2.4295435321600013e-07	2.3483715999999954e-09	0.000200272	0.0	4.0108873983999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39464.4453125	191.11328125	1557442443.8233032	36524.2862701416	23518.291015625	-26.390625	553110012.2956276	696.465087890625	24048.302734375	-49.884765625	578320864.4041481	2488.4898414611816	0.8978079999999999	25.129473	0.07114120000000003	-0.0171054258	0.0353777188	0.021435065	-0.00022393560000000002	-0.0164778459	0.006186741	0.0528231049	0.0764015136	-0.0506868657	0.0103222634	0.0735755459	-0.0412495306	0.022519439300000003	0.024872156099999997	-0.10845144720000001	0.0417556559	0.0712422872	-0.069664578	0.014736608	0.0159277781	-0.0201675948	-0.0360675631	-0.022469904199999998	0.0008895015	-0.032641281800000005	0.0039925629	-0.0778976191	0.0537322791	-0.0407256421	0.010615786200000001	0.1060042751	-0.0219933228	-0.08319762900000001	-0.0394192302	0.10881203490000001	-0.0678194995	0.038565819	0.0648587318	0.022637583	0.027569389399999998	-0.0406862349	0.0894588939	0.08788894779999999	0.0852927476	0.0817006083	0.0771544745	0.07170742990000001	-0.0118361	0.015040899999999998	0.00022622867280999996	0.00014009326321	-0.16458	-0.03278999999999998	0.027086576400000003	0.001075184099999999	-0.08438289999999997	-0.01978699999999996	0.0003915253689999983	0.007120473812409996	-0.000269033	-7.046600000000001e-05	7.2378755089e-08	4.965457156000002e-09	0.0004929040000000001	0.0	2.4295435321600013e-07	0.0	0.000200272	0.0	4.0108873983999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39387.03515625	-77.41015625	1551338538.3996735	5992.332290649414	23535.126953125	16.8359375	553902200.6997108	283.44879150390625	23925.72265625	-122.580078125	572440204.6237947	15025.875553131104	0.9795450000000002	27.417282	0.15338825000000006	-0.0152973955	-0.0158616487	0.0243497154	0.0031366058	0.0081173092	-0.050689879699999996	0.0834204878	0.0546695921	-0.0297543225	-0.0251290435	-0.0027768873999999997	0.09893463460000004	0.0073025530000000016	0.0903108743	-0.0604050626	-0.0857519059	0.0252030708	0.0233818932	0.0145548146	-0.0190857873	-0.008154923100000001	-0.0374914121	-0.0268778931	0.0012716503	-0.0008266593	0.0662072626	-0.0757759021	0.0326477013	-0.0572079637	0.0465195406	-0.049846263700000004	-0.0207768191	-0.10063102859999999	-0.0903625015	-0.1005446224	-0.07568075219999999	0.0661264387	0.1701710462	0.0054337564	-0.0641083717	0.0449323663	0.0893281676	0.08736947519999999	0.0841367392	0.0796771	0.0740555893	0.06735418139999999	-0.0199013	-0.0080652	6.504745104e-05	0.00039606174168999996	-0.11543900000000006	0.04914099999999995	0.013326162721000012	0.0024148378809999947	-0.0422626	0.04212029999999997	0.0017741196720899976	0.0017861273587599996	-0.000847014	-0.000577981	7.17432716196e-07	3.3406203636100003e-07	0.000996158	0.000503254	9.92330760964e-07	2.53264588516e-07	0.000200272	0.0	4.0108873983999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
